|6.6.6
Archiving\03_Data\frac/QFM_m4.5/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1892.23        2500.00        99.2676       0.732351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.2676       0.732407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.2675       0.732470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.2675       0.732519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2674       0.732575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2674       0.732632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.2673       0.732688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2673       0.732744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2672       0.732801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2671       0.732857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2671       0.732913                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2670       0.732970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2670       0.733026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2669       0.733083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2669       0.733139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2668       0.733186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2667       0.733253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2667       0.733309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2666       0.733366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2666       0.733423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2665       0.733480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2665       0.733536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2664       0.733593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2663       0.733650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2663       0.733707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2662       0.733764                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2662       0.733821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2661       0.733878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2661       0.733935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2660       0.733992                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2660       0.734049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2659       0.734107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2658       0.734164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2658       0.734221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2657       0.734278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2657       0.734336                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2656       0.734393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2655       0.734450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2655       0.734508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2654       0.734556                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2654       0.734623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2653       0.734680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2653       0.734738                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2652       0.734795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2651       0.734853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2651       0.734911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2650       0.734969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2650       0.735026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2649       0.735084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2649       0.735142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2648       0.735200                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2647       0.735258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2647       0.735316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2646       0.735374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2646       0.735431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2645       0.735490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2645       0.735548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2644       0.735606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2643       0.735664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2643       0.735722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2642       0.735780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2642       0.735838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2641       0.735896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2640       0.735955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2640       0.736013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2639       0.736072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2639       0.736130                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2638       0.736188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2638       0.736247                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2637       0.736305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2637       0.736344                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2636       0.736423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2635       0.736481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2635       0.736540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2634       0.736598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2633       0.736657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2633       0.736716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2632       0.736775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2632       0.736833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2631       0.736892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2630       0.736951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2630       0.737010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2629       0.737069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2629       0.737128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2628       0.737187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2628       0.737246                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2627       0.737305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2552       0.737375       0.745013E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2546       0.737500       0.793077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2545       0.737629       0.787252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2544       0.737757       0.781917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2544       0.737885       0.772642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2543       0.738012       0.768091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2542       0.738139       0.761916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2542       0.738265       0.754887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2541       0.738391       0.754670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2541       0.738517       0.738296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2540       0.738641       0.736670E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2539       0.738765       0.730755E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.2539       0.738889       0.724402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.0579       0.739075       0.745690E-002  0.195593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4265                 NaN  0.796630E-002  0.565494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4287                 NaN  0.794326E-002  0.563329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4299                 NaN  0.792736E-002  0.562189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4341                 NaN  0.785941E-002  0.557997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4349                 NaN  0.784920E-002  0.557207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4376                 NaN  0.780645E-002  0.554603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4409                 NaN  0.776557E-002  0.551321                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4431                 NaN  0.772840E-002  0.549176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.9642                 NaN  0.143107E-001   1.02146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.8791                 NaN  0.166863E-002  0.119225                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.5038                 NaN  0.688908E-002  0.489271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4521                 NaN  0.761499E-002  0.540311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4598                 NaN  0.749359E-002  0.532668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4241                 NaN  0.801093E-002  0.567858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5000                 NaN  0.694803E-002  0.493057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4650                 NaN  0.742239E-002  0.527547                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4723                 NaN  0.733064E-002  0.520324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4080                 NaN  0.827609E-002  0.583730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.5437                 NaN  0.632089E-002  0.450015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4805                 NaN  0.724290E-002  0.512216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4855                 NaN  0.717701E-002  0.507353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4869                 NaN  0.716256E-002  0.505919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4937                 NaN  0.708051E-002  0.499170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4956                 NaN  0.706102E-002  0.497316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4982                 NaN  0.703765E-002  0.494745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4380                 NaN  0.790777E-002  0.554117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5740                 NaN  0.598261E-002  0.419984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5068                 NaN  0.693800E-002  0.486252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5187                 NaN  0.677075E-002  0.474505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5188                 NaN  0.678915E-002  0.474417                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5227                 NaN  0.673346E-002  0.470539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5264                 NaN  0.668797E-002  0.466871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5305                 NaN  0.664192E-002  0.462856                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.5338                 NaN  0.660105E-002  0.459559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5384                 NaN  0.654316E-002  0.455011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.5400                 NaN  0.654288E-002  0.453446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.2524                 NaN  0.115021E-003  0.203958       0.543572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.1330                 NaN            NaN  0.978062E-001  0.769227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1412                 NaN            NaN  0.957383E-001  0.763021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1543                 NaN            NaN  0.948618E-001  0.750885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1649                 NaN            NaN  0.940406E-001  0.741097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1754                 NaN            NaN  0.924045E-001  0.732238                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1828                 NaN            NaN  0.926512E-001  0.724576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1942                 NaN            NaN  0.901418E-001  0.715706                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1774                 NaN            NaN  0.671100E-001  0.602510       0.152933                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0280                 NaN            NaN            NaN  0.768802E-001  0.895084                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0335                 NaN            NaN            NaN  0.693718E-001  0.897161                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0368                 NaN            NaN            NaN  0.618503E-001  0.901361                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0423                 NaN            NaN            NaN  0.525904E-001  0.905084                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0448                 NaN            NaN            NaN  0.455808E-001  0.909588                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0482                 NaN            NaN            NaN  0.409885E-001  0.910818                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0398                 NaN  0.459462E-002            NaN            NaN  0.955605                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0369                 NaN  0.702878E-002  0.234698E-003            NaN  0.955828                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.7564                 NaN  0.891685E-002            NaN            NaN   1.23469                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.3291                 NaN  0.474507E-002            NaN            NaN  0.666137                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0398                 NaN  0.667809E-002            NaN            NaN  0.953483                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0401                 NaN  0.655600E-002            NaN            NaN  0.953295                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0380                 NaN  0.643215E-002            NaN            NaN  0.955602                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0376                 NaN  0.630604E-002            NaN            NaN  0.956114                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0343                 NaN  0.620142E-002            NaN            NaN  0.959506                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0263                 NaN  0.606929E-002            NaN            NaN  0.967664                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0193                 NaN  0.589669E-002            NaN            NaN  0.974754                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.9979                 NaN  0.573424E-002            NaN            NaN  0.996337                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9899                 NaN  0.556795E-002            NaN            NaN   1.00453                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9710                 NaN  0.541615E-002            NaN            NaN   1.02354                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9305                 NaN  0.513559E-002            NaN            NaN   1.06434                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0993                 NaN  0.217789E-002            NaN            NaN  0.469702       0.428844                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2671                 NaN  0.307662E-002            NaN            NaN   1.17476       0.555061                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6387                 NaN  0.169863E-002            NaN            NaN  0.287925        1.07163                 NaN            NaN            NaN            NaN            NaN
