|6.6.6
Archiving\03_Data\eqLP/QFM_m5/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1278.85        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1275.64        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1272.44        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1269.23        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1266.03        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1262.82        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1259.62        500.000                 NaN  0.850709                 NaN   56.7806       0.828418        21.7958        6.56170        6.51941        3.68408        2.97929                 NaN
  1256.41        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1253.21        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1250.00        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1246.79        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1243.59        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1240.38        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1237.18        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1233.97        500.000                 NaN  0.850710                 NaN   56.8126       0.850603        21.9925        6.56375        6.20679        3.72943        2.99369                 NaN
  1230.77        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1227.56        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1224.36        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1221.15        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1217.95        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1214.74        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1211.54        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1208.33        500.000                 NaN  0.850711                 NaN   56.8234       0.877619        22.1580        6.60111        5.91075        3.77298        3.00539                 NaN
  1205.13        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1201.92        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1198.72        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1195.51        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1192.31        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1189.10        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1185.90        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1182.69        500.000                 NaN  0.850711                 NaN   56.8305       0.906624        22.3066        5.64357        6.63150        3.81437        3.01607                 NaN
  1179.49        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1176.28        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1173.08        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1169.87        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1166.67        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1163.46        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1160.26        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1157.05        500.000                 NaN  0.850712                 NaN   56.8338       0.937608        22.4415        5.40025        6.65719        3.85373        3.02519                 NaN
  1153.85        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1150.64        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1147.44        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1144.23        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1141.03        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1137.82        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1134.62        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1131.41        500.000                 NaN  0.850713                 NaN   56.8339       0.970304        22.5678        5.17569        6.67715        3.89135        3.03315                 NaN
  1128.21        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1125.00        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1121.79        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1118.59        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1115.38        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1112.18        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1108.97        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1105.77        500.000                 NaN  0.850713                 NaN   56.8296        1.00515        22.6864        6.69539        4.96669        3.92590        3.04017                 NaN
  1102.56        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1099.36        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1096.15        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1092.95        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1089.74        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1086.54        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1083.33        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1080.13        500.000                 NaN  0.850713                 NaN   56.8220        1.04193        22.8003        6.70889        4.77143        3.95875        3.04600                 NaN
  1076.92        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1073.72        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1070.51        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1067.31        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1064.10        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1060.90        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1057.69        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1054.49        500.000                 NaN  0.850714                 NaN   56.8103        1.08076        22.9115        6.72019        4.58681        3.98894        3.05071                 NaN
  1051.28        500.000                 NaN  0.850714                 NaN   56.7949        1.12170        23.0219        4.41131        6.72805        4.01737        3.05410                 NaN
  1048.08        500.000                 NaN  0.850714                 NaN   56.7949        1.12170        23.0219        4.41131        6.72805        4.01737        3.05410                 NaN
  1044.87        500.000                 NaN  0.850714                 NaN   56.7949        1.12170        23.0219        4.41131        6.72805        4.01737        3.05410                 NaN
  1041.67        500.000                 NaN  0.850714                 NaN   56.7949        1.12170        23.0219        4.41131        6.72805        4.01737        3.05410                 NaN
  1038.46        500.000                 NaN  0.850714                 NaN   56.7855        1.14299        23.0782        4.32492        6.73184        4.03025        3.05560                 NaN
  1035.26        500.000                 NaN  0.850714                 NaN   56.7800        1.14872        23.0872        4.31376        6.73467        4.03530        2.21217       0.837435     
  1032.05        500.000                 NaN  0.850714                 NaN   56.7745        1.15431        23.0974        6.73726        4.30187        4.04073        1.41026        1.63296     
  1028.85        500.000                 NaN  0.850714                 NaN   56.7745        1.15431        23.0974        6.73726        4.30187        4.04073        1.41026        1.63296     
  1025.64        500.000                 NaN  0.850715                 NaN   56.7628        1.16560        23.1181        6.74270        4.27885        4.05157       0.136434E-001   3.01602     
  1022.44        500.000                 NaN  0.850715                 NaN   56.7556        1.17110        23.1046        6.75364        4.28097        4.05449                 NaN   3.02888     
  1019.23        500.000                 NaN  0.850715                 NaN   56.7442        1.17846        23.1577        6.74500        4.23554        4.05613                 NaN   3.03220     
  1016.03        500.000                 NaN  0.850715                 NaN   56.7442        1.17846        23.1577        6.74500        4.23554        4.05613                 NaN   3.03220     
  1012.82        500.000                 NaN  0.850715                 NaN   56.7382        1.19000        23.1862        6.74740        4.19208        4.06026                 NaN   3.03512     
  1009.62        500.000                 NaN  0.850715                 NaN   56.7382        1.19000        23.1862        6.74740        4.19208        4.06026                 NaN   3.03512     
  1006.41        500.000                 NaN  0.850715                 NaN   56.7382        1.19000        23.1862        6.74740        4.19208        4.06026                 NaN   3.03512     
  1003.21        500.000                 NaN  0.850715                 NaN   56.7382        1.19000        23.1862        6.74740        4.19208        4.06026                 NaN   3.03512     
  1000.00        500.000                 NaN  0.850715                 NaN   56.7238        1.21382        23.2469        6.74973        4.10557        4.06792                 NaN   3.04155     
