|6.6.6
Archiving\03_Data\fracLP/QFM_m0.75/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1729.32        500.000        99.4890                 NaN            NaN  0.502102       0.890058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4869                 NaN            NaN  0.504252       0.888265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.4863                 NaN            NaN  0.504824       0.884746E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.4841                 NaN            NaN  0.507050       0.883256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4826                 NaN            NaN  0.508583       0.881762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4792                 NaN            NaN  0.511990       0.881278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4774                 NaN            NaN  0.513756       0.881477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4771                 NaN            NaN  0.514166       0.873852E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4744                 NaN            NaN  0.516794       0.876577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.5097                 NaN            NaN  0.482180       0.813716E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4337                 NaN            NaN  0.557006       0.932520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4641                 NaN            NaN  0.527140       0.878032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4735                 NaN            NaN  0.517950       0.858236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4663                 NaN            NaN  0.525098       0.864867E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.5820                 NaN            NaN  0.411293       0.671638E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3411                 NaN            NaN  0.648375       0.105518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.4590                 NaN            NaN  0.532438       0.860931E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.4640                 NaN            NaN  0.527460       0.849887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.4512                 NaN            NaN  0.540132       0.864870E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.4548                 NaN            NaN  0.536635       0.855595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.4525                 NaN            NaN  0.538934       0.853818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.4512                 NaN            NaN  0.540313       0.852391E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.4495                 NaN            NaN  0.542024       0.851381E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.4480                 NaN            NaN  0.543507       0.849251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.4466                 NaN            NaN  0.544970       0.847054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.4450                 NaN            NaN  0.546586       0.846060E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.4410                 NaN            NaN  0.550475       0.850579E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.4455                 NaN            NaN  0.546102       0.836227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.4409                 NaN            NaN  0.550683       0.841199E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.4407                 NaN            NaN  0.550964       0.837450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.4389                 NaN            NaN  0.552752       0.836503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.4368                 NaN            NaN  0.554820       0.836899E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4341                 NaN            NaN  0.557564       0.836771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4420                 NaN            NaN  0.549770       0.823277E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4360                 NaN            NaN  0.555687       0.831722E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4365                 NaN            NaN  0.555274       0.826901E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4362                 NaN            NaN  0.555551       0.824435E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4273                 NaN            NaN  0.564320       0.836577E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4426                 NaN            NaN  0.549328       0.810463E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.4518                 NaN            NaN  0.539993       0.817241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4210                 NaN            NaN  0.570829       0.814293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4365                 NaN            NaN  0.555328       0.814449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4368                 NaN            NaN  0.555090       0.812217E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4344                 NaN            NaN  0.557432       0.814170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2909                 NaN            NaN  0.698920       0.101746E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.5362                 NaN            NaN  0.457169       0.665592E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4922                 NaN            NaN  0.500554       0.726612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4405                 NaN            NaN  0.551526       0.799267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4434                 NaN            NaN  0.548659       0.795886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4438                 NaN            NaN  0.548281       0.794048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4454                 NaN            NaN  0.546655       0.791981E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4473                 NaN            NaN  0.544839       0.788960E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.0208                 NaN            NaN  0.965317       0.139317E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.8692                 NaN            NaN  0.128950       0.186842E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.7962                 NaN            NaN  0.200832       0.291823E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1269                 NaN            NaN  0.860661       0.124515E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4580                 NaN            NaN  0.534289       0.773314E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.2096                 NaN            NaN  0.381101       0.207192E-002  0.407205                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7263                 NaN            NaN  0.849965E-001            NaN   1.18874                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7470                 NaN            NaN  0.796208E-001            NaN   1.17337                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7684                 NaN            NaN  0.764319E-001            NaN   1.15516                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7893                 NaN            NaN  0.742335E-001            NaN   1.13646                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.8107                 NaN            NaN  0.801524E-001            NaN   1.10918                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8304                 NaN            NaN  0.637510E-001            NaN   1.10580                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8429                 NaN            NaN  0.736034E-001            NaN   1.08348                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8854                 NaN            NaN  0.652668E-001            NaN   1.04935                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8872                 NaN            NaN  0.612637E-001            NaN   1.05153                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8935                 NaN            NaN  0.148025                 NaN  0.958473                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.9326                 NaN            NaN            NaN            NaN   1.06745                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9346                 NaN            NaN  0.128736E-001            NaN   1.05250                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9556                 NaN            NaN  0.522139E-001            NaN  0.992147                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9673                 NaN            NaN  0.451540E-001            NaN  0.987557                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9864                 NaN            NaN  0.458035E-001            NaN  0.967779                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9991                 NaN            NaN  0.414444E-001            NaN  0.959489                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.0149                 NaN            NaN  0.409724E-001            NaN  0.944078                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0271                 NaN            NaN  0.380678E-001            NaN  0.934809                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0298                 NaN            NaN  0.318528E-001            NaN  0.938304                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0632                 NaN            NaN  0.297964E-001            NaN  0.907053                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0658                 NaN            NaN  0.282219E-001            NaN  0.906008                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0787                 NaN            NaN  0.275258E-001            NaN  0.893748                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0948                 NaN            NaN  0.281958E-001            NaN  0.877026                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.1048                 NaN            NaN  0.244182E-001            NaN  0.870820                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1146                 NaN            NaN  0.196045E-001            NaN  0.865839                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1249                 NaN            NaN  0.162386E-001            NaN  0.858885                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1393                 NaN            NaN  0.171417E-001            NaN  0.843572                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1496                 NaN            NaN  0.151149E-001            NaN  0.835245                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1587                 NaN            NaN  0.132468E-001            NaN  0.828029                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1700                 NaN            NaN  0.114480E-001            NaN  0.818599                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1786                 NaN            NaN  0.893177E-002            NaN  0.812462                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1892                 NaN            NaN  0.422154E-002            NaN  0.806611                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1969                 NaN            NaN  0.324094E-002            NaN  0.799849                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.2046                 NaN            NaN  0.394218E-002            NaN  0.791470                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.2539                 NaN            NaN  0.227903                 NaN  0.518184                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.2290                 NaN            NaN            NaN            NaN  0.771040                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2335                 NaN            NaN            NaN            NaN  0.766513                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2402                 NaN            NaN            NaN            NaN  0.759805                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2528                 NaN            NaN            NaN            NaN  0.747243                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.2588                 NaN            NaN            NaN            NaN  0.741219                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2679                 NaN            NaN            NaN            NaN  0.732130                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2738                 NaN            NaN  0.189160E-005            NaN  0.726167                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2815                 NaN            NaN  0.114990E-005            NaN  0.718492                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2888                 NaN            NaN  0.165172E-005            NaN  0.711205                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2932                 NaN            NaN            NaN            NaN  0.706819                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.3008                 NaN            NaN            NaN            NaN  0.699226                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        99.3076                 NaN            NaN            NaN            NaN  0.692395                 NaN            NaN            NaN            NaN            NaN            NaN
