|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/TAY13/TAY13_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1536.27        2500.00                 NaN   99.5302       0.451365       0.184111E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.77        2500.00                 NaN   99.5378       0.393960       0.682467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.27        2500.00                 NaN   99.5369       0.417621       0.455167E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.76        2500.00                 NaN   99.5473       0.412080       0.406596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.26        2500.00                 NaN   99.5433       0.414384       0.422812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.76        2500.00                 NaN   99.5532       0.406549       0.402803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.26        2500.00                 NaN   99.5532       0.406660       0.401516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.75        2500.00                 NaN   99.5537       0.430714       0.155721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.25        2500.00                 NaN   99.5595       0.379349       0.611445E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00                 NaN   99.5578       0.405814       0.364305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.25        2500.00                 NaN   99.5666       0.396659       0.367487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.75        2500.00                 NaN   98.1648        1.69314       0.142076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.24        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.74        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.24        2500.00                 NaN   99.9938       0.558389E-002  0.576020E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.74        2500.00                 NaN   99.8939       0.977407E-001  0.837593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.23        2500.00                 NaN   99.4043       0.548702       0.470336E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.73        2500.00                 NaN   99.5855       0.382078       0.324624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.23        2500.00                 NaN   99.5859       0.383931       0.301313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.73        2500.00                 NaN   99.5893       0.379926       0.307850E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00                 NaN   99.5923       0.378311       0.294006E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00                 NaN   99.5936       0.376968       0.293845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00                 NaN   99.5599       0.253490       0.919409E-002            NaN  0.177443                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00                 NaN   99.6197       0.127140E-002            NaN            NaN  0.379062                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00                 NaN   99.3622       0.177549                 NaN            NaN  0.460250                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00                 NaN   98.9602                 NaN  0.100758E-002            NaN   1.03882                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00                 NaN   99.8392                 NaN            NaN            NaN  0.160755                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00                 NaN   99.6774                 NaN  0.138291E-003            NaN  0.322443                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00                 NaN   99.4920                 NaN            NaN            NaN  0.507959                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00                 NaN   98.8352                 NaN  0.567488E-001            NaN   1.10808                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00                 NaN   99.6851                 NaN            NaN            NaN  0.314899                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00                 NaN   99.4753                 NaN            NaN            NaN  0.524695                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   99.4916                 NaN            NaN            NaN  0.508421                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00                 NaN   99.3664                 NaN            NaN            NaN  0.633586                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00                 NaN   99.6195                 NaN            NaN            NaN  0.380523                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00                 NaN   99.4884                 NaN            NaN            NaN  0.511559                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00                 NaN   99.4869                 NaN            NaN            NaN  0.513060                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00                 NaN   99.4849                 NaN            NaN            NaN  0.515050                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00                 NaN   99.4808                 NaN            NaN            NaN  0.519242                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00                 NaN   99.4757                 NaN            NaN            NaN  0.524298                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00                 NaN   99.4723                 NaN            NaN            NaN  0.527728                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00                 NaN   99.4635                 NaN            NaN            NaN  0.536483                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00                 NaN   99.2836                 NaN            NaN            NaN  0.314906       0.401446                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00                 NaN   99.2372                 NaN            NaN            NaN  0.509697       0.253076                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00                 NaN   99.2470                 NaN            NaN            NaN  0.503586       0.249371                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00                 NaN   99.2523                 NaN            NaN            NaN  0.247389       0.500350                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00                 NaN   99.2563                 NaN            NaN            NaN  0.246866       0.496858                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00                 NaN   99.2670                 NaN            NaN            NaN  0.490129       0.242860                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00                 NaN   99.2710                 NaN            NaN            NaN  0.240861       0.488151                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00                 NaN   99.2772                 NaN            NaN            NaN  0.238903       0.483883                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.2829                 NaN            NaN            NaN  0.236841       0.480272                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00                 NaN   99.2863                 NaN            NaN            NaN  0.235835       0.477866                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00                 NaN   99.2960                 NaN            NaN            NaN  0.471366       0.232677                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00                 NaN   99.2987                 NaN            NaN            NaN  0.469226       0.232067                 NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00                 NaN   99.3546                 NaN            NaN            NaN  0.432402       0.213043                 NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00                 NaN   99.2608                 NaN            NaN            NaN  0.494197       0.244999                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00                 NaN   99.3164                 NaN            NaN            NaN  0.457640       0.225982                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00                 NaN   99.3210                 NaN            NaN            NaN  0.223494       0.455547                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00                 NaN   99.3254                 NaN            NaN            NaN  0.221621       0.453025                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00                 NaN   99.8252                 NaN            NaN            NaN  0.174793                 NaN            NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00                 NaN   98.8400                 NaN            NaN            NaN  0.441448       0.718512                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00                 NaN   99.3405                 NaN  0.308117E-004            NaN  0.442648       0.216795                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.3448                 NaN            NaN            NaN  0.215155       0.440019                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.3492                 NaN            NaN            NaN  0.213205       0.437568                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.3541                 NaN            NaN            NaN  0.211714       0.434144                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.3587                 NaN            NaN            NaN  0.431105       0.210169                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.3620                 NaN            NaN            NaN  0.208537       0.429496                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.3669                 NaN            NaN            NaN  0.206762       0.426339                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.1869                 NaN  0.549993E-004            NaN  0.427813       0.288249       0.969809E-001            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   98.3038                 NaN            NaN            NaN  0.689570       0.438711       0.567943                 NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   98.3362                 NaN  0.113211E-003            NaN  0.677094       0.429444       0.557136                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.3609                 NaN  0.156331E-001            NaN  0.643104       0.428317       0.552095                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.3784                 NaN  0.106957                 NaN  0.491842       0.459006       0.563803                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.3936                 NaN  0.178845                 NaN  0.370969       0.483497       0.573041                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.4241                 NaN  0.177363                 NaN  0.475258       0.360673       0.562644                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.4530                 NaN  0.176193                 NaN  0.349084       0.468942       0.552739                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.4820                 NaN  0.174674                 NaN  0.339975       0.460678       0.542661                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.5086                 NaN  0.173618                 NaN  0.329998       0.454155       0.533624                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.5321                 NaN  0.172917                 NaN  0.318617       0.450535       0.525838                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.5493                 NaN  0.172835                 NaN  0.310531       0.446712       0.520626                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.5983                 NaN  0.167279                 NaN  0.302828       0.430196       0.501351                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.6092                 NaN  0.168849                 NaN  0.293741       0.429239       0.498949                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.6339                 NaN  0.167564                 NaN  0.285281       0.422911       0.490295                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.6564                 NaN  0.166597                 NaN  0.417315       0.277056       0.482661                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.6794                 NaN  0.165373                 NaN  0.411541       0.269135       0.474507                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.7014                 NaN  0.164211                 NaN  0.260742       0.406883       0.466732                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.7216                 NaN  0.163464                 NaN  0.401725       0.253282       0.459880                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.7432                 NaN  0.161746                 NaN  0.395856       0.247019       0.452185                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.7639                 NaN  0.160945                 NaN  0.390750       0.239342       0.445017                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.7835                 NaN  0.159942                 NaN  0.232144       0.386167       0.438197                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.8024                 NaN  0.158806                 NaN  0.381225       0.226039       0.431569                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.8218                 NaN  0.157714                 NaN  0.376609       0.219163       0.424750                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.8397                 NaN  0.156708                 NaN  0.371954       0.213096       0.418523                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.8586                 NaN  0.155537                 NaN  0.207073       0.367046       0.411759                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.8760                 NaN  0.141489                 NaN  0.355347       0.223868       0.403268                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.8933                 NaN  0.166800                 NaN  0.365840       0.171881       0.402132                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.9097                 NaN  0.152337                 NaN  0.354370       0.189916       0.393707                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.9262                 NaN  0.151200                 NaN  0.184388       0.350400       0.387834                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.9417                 NaN  0.150142                 NaN  0.179392       0.346402       0.382365                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.9578                 NaN  0.149129                 NaN  0.173351       0.343187       0.376552                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.9729                 NaN  0.147860                 NaN  0.339116       0.168914       0.371164                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.9874                 NaN  0.147237                 NaN  0.164448       0.334842       0.366045                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   99.0031                 NaN  0.145487                 NaN  0.159710       0.331408       0.360266                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   99.0147                 NaN  0.145696                 NaN  0.328836       0.154338       0.356450                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   99.0324                 NaN  0.142414                 NaN  0.323899       0.151836       0.349439                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   99.0441                 NaN  0.142455                 NaN  0.146596       0.321369       0.345476                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   99.0567                 NaN  0.141176                 NaN  0.318407       0.142797       0.340920                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   99.0726                 NaN  0.139155                 NaN  0.313793       0.139499       0.334965                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   99.0847                 NaN  0.138678                 NaN  0.310557       0.135265       0.330803                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   99.0961                 NaN  0.137659                 NaN  0.309049       0.130672       0.326495                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   99.1095                 NaN  0.135915                 NaN  0.304100       0.128847       0.321656                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.1216                 NaN  0.135013                 NaN  0.125010       0.301027       0.317345                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   99.1294                 NaN  0.136037                 NaN  0.303700       0.116253       0.314588                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   99.1463                 NaN  0.129210                 NaN  0.291138       0.126013       0.307312                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   99.1566                 NaN  0.131195                 NaN  0.116340       0.291316       0.304549                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   99.1677                 NaN  0.129602                 NaN  0.113994       0.288496       0.300201                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.1787                 NaN  0.128524                 NaN  0.286070       0.110520       0.296152                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.1894                 NaN  0.127261                 NaN  0.107753       0.283400       0.292218                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.1997                 NaN  0.125631                 NaN  0.280369       0.106026       0.288309                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.2102                 NaN  0.124128                 NaN  0.104015       0.277294       0.284318                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   99.2204                 NaN  0.122937                 NaN  0.101377       0.274764       0.280551                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   99.2294                 NaN  0.121822                 NaN  0.983883E-001  0.273199       0.277164                 NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.2402                 NaN  0.119386                 NaN  0.991443E-001  0.268433       0.272874                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.2500                 NaN  0.122986                 NaN  0.269376       0.868837E-001  0.270795                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.2608                 NaN  0.113235                 NaN  0.102617       0.259200       0.264137                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.2678                 NaN  0.115452                 NaN  0.933629E-001  0.260849       0.262560                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.2745                 NaN  0.113871                 NaN  0.929426E-001  0.258744       0.259892                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.2877                 NaN  0.112037                 NaN  0.908272E-001  0.254611       0.254859                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.2944                 NaN  0.110641                 NaN  0.897710E-001  0.252931       0.252250                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.3026                 NaN  0.109372                 NaN  0.250612       0.882659E-001  0.249133                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.3111                 NaN  0.107339                 NaN  0.247498       0.883688E-001  0.245738                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.3200                 NaN  0.106057                 NaN  0.244256       0.872204E-001  0.242493                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.3271                 NaN  0.104182                 NaN  0.868405E-001  0.242329       0.239547                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.3356                 NaN  0.103675                 NaN  0.239819       0.842427E-001  0.236708                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.3427                 NaN  0.997786E-001            NaN  0.236164       0.882280E-001  0.233126                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.3501                 NaN  0.987572E-001            NaN  0.862476E-001  0.234502       0.230421                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.3566                 NaN  0.971334E-001            NaN  0.859319E-001  0.232467       0.227861                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.3654                 NaN  0.955332E-001            NaN  0.228904       0.856876E-001  0.224491                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.3716                 NaN  0.935590E-001            NaN  0.866980E-001  0.226168       0.221948                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.3791                 NaN  0.920299E-001            NaN  0.857616E-001  0.224098       0.218980                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.3853                 NaN  0.901830E-001            NaN  0.221691       0.862423E-001  0.216559                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.3926                 NaN  0.879874E-001            NaN  0.218327       0.876033E-001  0.213511                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.3989                 NaN  0.864993E-001            NaN  0.216156       0.874178E-001  0.211052                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.4053                 NaN  0.846774E-001            NaN  0.213398       0.881313E-001  0.208492                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.4118                 NaN  0.827416E-001            NaN  0.210745       0.888884E-001  0.205867                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.4180                 NaN  0.817328E-001            NaN  0.208962       0.877127E-001  0.203640                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.4239                 NaN  0.782922E-001            NaN  0.928637E-001  0.204211       0.200719                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   92.5083                 NaN  0.471847                 NaN   1.16375       0.217317        1.05616        4.58266                 NaN            NaN            NaN
  1312.45        2500.00                 NaN   82.1349                 NaN   1.03703                 NaN   2.73218       0.318739        2.33989        11.4372                 NaN            NaN            NaN
  1310.95        2500.00                 NaN   83.8349                 NaN  0.939373                 NaN  0.982165E-001   2.68793        2.12949        10.3101                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   85.2181                 NaN  0.840421                 NaN   2.59823                 NaN   1.95855        9.38466                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   86.3881                 NaN  0.738109                 NaN   2.46418                 NaN   1.81397        8.59564                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   87.3755                 NaN  0.680500                 NaN   2.31113                 NaN   1.69076        7.94209                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   88.2164                 NaN  0.626288                 NaN   2.18772                 NaN   1.58663        7.38295                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   88.9729                 NaN  0.587933                 NaN   2.06232                 NaN   1.49125        6.88556                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   89.6153                 NaN  0.545923                 NaN   1.96868                 NaN   1.41130        6.45877                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   90.1839                 NaN  0.517907                 NaN   1.87287                 NaN   1.34017        6.08514                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   90.6787                 NaN  0.484055                 NaN   1.80300                 NaN   1.27847        5.75579                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   91.1299                 NaN  0.466110                 NaN   1.72221                 NaN   1.22127        5.46049                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   91.5325                 NaN  0.440076                 NaN   1.66375                 NaN   1.17134        5.19229                 NaN            NaN            NaN
