|6.6.6
Archiving\03_Data\frac/QFM/WD94/WD94_3.tab                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1962.41        2500.00        99.7278       0.272185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        2500.00        99.7278       0.272199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        2500.00        99.7278       0.272213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.7278       0.272227                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.7278       0.272240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.7277       0.272254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.7277       0.272268                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.7277       0.272282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.7277       0.272296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.7277       0.272309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.7277       0.272323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.7277       0.272337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.7276       0.272351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.7276       0.272365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.7276       0.272379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.7276       0.272392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.7276       0.272406                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.7276       0.272422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.7276       0.272434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.7276       0.272448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.7275       0.272462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.7275       0.272475                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.7275       0.272490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.7275       0.272503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.7275       0.272517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.7275       0.272531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.7275       0.272545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.7274       0.272559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.7274       0.272573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.7274       0.272586                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.6903       0.272607       0.371130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4409                 NaN  0.557171       0.188583E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4371                 NaN  0.553086       0.985073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4403                 NaN  0.549908       0.980831E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4430                 NaN  0.547195       0.976798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4381                 NaN  0.552043       0.987466E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4540                 NaN  0.536427       0.957203E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4498                 NaN  0.540540       0.967506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4530                 NaN  0.537392       0.962615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4535                 NaN  0.536845       0.963294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4552                 NaN  0.535163       0.960328E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4595                 NaN  0.530985       0.952007E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4609                 NaN  0.529639       0.950853E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4614                 NaN  0.529062       0.950513E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4626                 NaN  0.527971       0.947814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4657                 NaN  0.524840       0.941606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4664                 NaN  0.524187       0.939753E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4673                 NaN  0.523305       0.937814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4688                 NaN  0.521866       0.934734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4685                 NaN  0.522109       0.934479E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4715                 NaN  0.519230       0.929117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4732                 NaN  0.517544       0.924737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4733                 NaN  0.517529       0.920714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4723                 NaN  0.518460       0.922633E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4746                 NaN  0.516247       0.916232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4737                 NaN  0.517124       0.917954E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4746                 NaN  0.516240       0.914727E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4319                 NaN  0.558258       0.984367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5612                 NaN  0.431233       0.759441E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4305                 NaN  0.559645       0.985037E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4773                 NaN  0.513709       0.898402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4743                 NaN  0.516659       0.901992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4754                 NaN  0.515617       0.897232E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4748                 NaN  0.516193       0.895784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4743                 NaN  0.516729       0.893097E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4717                 NaN  0.519301       0.895413E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4771                 NaN  0.514029       0.882590E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4731                 NaN  0.518047       0.886408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4704                 NaN  0.520758       0.886957E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4697                 NaN  0.521492       0.884666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4699                 NaN  0.521336       0.881091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4698                 NaN  0.521427       0.876504E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4678                 NaN  0.523413       0.876875E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4661                 NaN  0.525107       0.874978E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4650                 NaN  0.526301       0.872668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4639                 NaN  0.527353       0.870185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4621                 NaN  0.529238       0.869104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4603                 NaN  0.531022       0.867102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.5020                 NaN  0.490044       0.798025E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4112                 NaN  0.579463       0.936373E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4580                 NaN  0.533425       0.855946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4529                 NaN  0.538453       0.859807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4511                 NaN  0.540361       0.857865E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        98.8431                 NaN   1.13938       0.175074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.9990                 NaN            NaN  0.101793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.5050                 NaN  0.487915       0.704949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4721                 NaN  0.519853       0.805062E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4108                 NaN  0.580291       0.893304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4368                 NaN  0.554680       0.849754E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4352                 NaN  0.556321       0.844749E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4568                 NaN  0.535127       0.807555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4019                 NaN  0.589273       0.882001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4280                 NaN  0.563584       0.840129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4221                 NaN  0.569447       0.845124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4923                 NaN  0.500309       0.737181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3507                 NaN  0.639989       0.935115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4168                 NaN  0.574845       0.835737E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4130                 NaN  0.578602       0.835607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4113                 NaN  0.580405       0.831911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4083                 NaN  0.583424       0.831291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4039                 NaN  0.587756       0.831809E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4029                 NaN  0.588780       0.828484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3991                 NaN  0.592579       0.828666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3098                 NaN  0.681757       0.847224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4837                 NaN  0.508303       0.801866E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3856                 NaN  0.606075       0.830974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3960                 NaN  0.595871       0.813208E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3859                 NaN  0.605900       0.821517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3750                 NaN  0.616723       0.831612E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3906                 NaN  0.601371       0.804771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3817                 NaN  0.610112       0.814450E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4303                 NaN  0.562218       0.744634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3217                 NaN  0.669506       0.882420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3730                 NaN  0.618926       0.810521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3722                 NaN  0.619701       0.808732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3694                 NaN  0.622545       0.807946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3675                 NaN  0.624429       0.806497E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3680                 NaN  0.624029       0.802047E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3619                 NaN  0.630081       0.805615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3653                 NaN  0.626704       0.800469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3650                 NaN  0.627078       0.797153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3628                 NaN  0.629240       0.797615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3415                 NaN  0.650372       0.817172E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.7960                 NaN  0.201467       0.251634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.0157                 NaN  0.972147       0.121868E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2859                 NaN  0.705296       0.879390E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3592                 NaN  0.632964       0.787625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3595                 NaN  0.632694       0.784439E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3597                 NaN  0.632486       0.782873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.8980                 NaN   1.08858       0.133949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.8241                 NaN  0.173808       0.213486E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.6636                 NaN  0.347352                 NaN  0.989011                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4341                 NaN  0.240044                 NaN   1.32584                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4636                 NaN  0.236070                 NaN   1.30034                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4903                 NaN  0.229711                 NaN   1.27999                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5178                 NaN  0.225436                 NaN   1.25674                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5370                 NaN  0.222916                 NaN   1.24011                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5799                 NaN  0.218283                 NaN   1.20187                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5982                 NaN  0.212753                 NaN   1.18908                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6210                 NaN  0.210776                 NaN   1.16818                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6464                 NaN  0.205426                 NaN   1.14819                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6693                 NaN  0.201701                 NaN   1.12899                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6901                 NaN  0.198744                 NaN   1.11118                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7124                 NaN  0.193350                 NaN   1.09423                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7334                 NaN  0.189098                 NaN   1.07748                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7474                 NaN  0.187918                 NaN   1.06464                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7841                 NaN  0.181015                 NaN   1.03486                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7929                 NaN  0.181661                 NaN   1.02541                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8059                 NaN  0.173504                 NaN   1.02056                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8347                 NaN  0.170867                 NaN  0.994447                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8485                 NaN  0.168590                 NaN  0.982875                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8645                 NaN  0.164315                 NaN  0.971221                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8816                 NaN  0.160158                 NaN  0.958276                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9017                 NaN  0.157911                 NaN  0.940418                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9140                 NaN  0.154036                 NaN  0.932013                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9308                 NaN  0.151352                 NaN  0.917838                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9120                 NaN  0.146807                 NaN  0.941172                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9902                 NaN  0.139618                 NaN  0.870192                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9748                 NaN  0.141972                 NaN  0.883190                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9896                 NaN  0.142635                 NaN  0.867763                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0010                 NaN  0.136026                 NaN  0.863015                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0146                 NaN  0.133095                 NaN  0.852303                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9148                 NaN  0.158242                 NaN  0.926941                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.1670                 NaN  0.109855                 NaN  0.723191                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0541                 NaN  0.124297                 NaN  0.821594                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0629                 NaN  0.122771                 NaN  0.814336                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0813                 NaN  0.120221                 NaN  0.798466                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0906                 NaN  0.116571                 NaN  0.792823                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1005                 NaN  0.113666                 NaN  0.785861                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1129                 NaN  0.111763                 NaN  0.775296                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1227                 NaN  0.109514                 NaN  0.767832                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1333                 NaN  0.106963                 NaN  0.759690                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1434                 NaN  0.104546                 NaN  0.752028                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1560                 NaN  0.102811                 NaN  0.741234                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8616                 NaN  0.143491                 NaN  0.994921                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.4810                 NaN  0.671348E-001            NaN  0.451890                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1817                 NaN  0.934129E-001            NaN  0.724852                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1902                 NaN  0.913841E-001            NaN  0.718381                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1950                 NaN  0.886494E-001            NaN  0.716365                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2091                 NaN  0.885304E-001            NaN  0.702390                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.2177                 NaN  0.843742E-001            NaN  0.697888                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2226                 NaN  0.820318E-001            NaN  0.695357                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2323                 NaN  0.803123E-001            NaN  0.687387                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2376                 NaN  0.762161E-001            NaN  0.686175                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.2451                 NaN  0.752670E-001            NaN  0.679591                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2479                 NaN  0.727649E-001            NaN  0.679356                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2638                 NaN  0.697605E-001            NaN  0.666424                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2678                 NaN  0.713458E-001            NaN  0.660895                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2734                 NaN  0.649086E-001            NaN  0.661710                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2797                 NaN  0.639199E-001            NaN  0.656336                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2848                 NaN  0.604626E-001            NaN  0.654736                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2924                 NaN  0.598196E-001            NaN  0.647753                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.2973                 NaN  0.569609E-001            NaN  0.645768                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.3015                 NaN  0.546358E-001            NaN  0.643865                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.3066                 NaN  0.512374E-001            NaN  0.642117                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.3127                 NaN  0.485352E-001            NaN  0.638793                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.3167                 NaN  0.467399E-001            NaN  0.636525                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.3232                 NaN  0.462850E-001            NaN  0.630492                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.3266                 NaN  0.427946E-001            NaN  0.630635                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.3313                 NaN  0.404405E-001            NaN  0.628241                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.3352                 NaN  0.380974E-001            NaN  0.626654                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.3373                 NaN  0.336926E-001            NaN  0.628992                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.3433                 NaN  0.342190E-001            NaN  0.622492                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.3059                 NaN  0.281143E-001            NaN  0.666019                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        99.1476                 NaN  0.544146E-001            NaN  0.445792       0.352232                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.7205                 NaN  0.119997                 NaN  0.189347       0.970187                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.7342                 NaN  0.113858                 NaN  0.193402       0.958588                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.7496                 NaN  0.113581                 NaN  0.188997       0.947814                 NaN            NaN            NaN            NaN            NaN
