|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/TAY13/TAY13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1531.90        2500.00                 NaN   99.3806       0.563094       0.562642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        2500.00                 NaN   99.6805       0.289807       0.297301E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        2500.00                 NaN   99.5362       0.420490       0.433572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        2500.00                 NaN   99.5401       0.418631       0.412549E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        2500.00                 NaN   99.5404       0.419493       0.401329E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        2500.00                 NaN   99.5452       0.415630       0.391811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        2500.00                 NaN   99.5466       0.413790       0.395876E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        2500.00                 NaN   99.5531       0.408645       0.382152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        2500.00                 NaN   99.0996       0.877171       0.930432E-002  0.139381E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        2500.00                 NaN   99.9795                 NaN  0.204819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        2500.00                 NaN   99.5862       0.358793       0.550432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        2500.00                 NaN   99.5629       0.401493       0.356403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        2500.00                 NaN   99.5661       0.398949       0.349032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        2500.00                 NaN   99.5690       0.396340       0.346284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        2500.00                 NaN   99.6884       0.287302       0.243086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        2500.00                 NaN   99.4557       0.503844       0.404481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        2500.00                 NaN   99.5768       0.391172       0.320050E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        2500.00                 NaN   99.5788       0.389723       0.314792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        2500.00                 NaN   99.5955       0.370947       0.335680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        2500.00                 NaN   99.5722       0.399111       0.287257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        2500.00                 NaN   99.5862       0.384672       0.290926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        2500.00                 NaN   99.5889       0.382351       0.287001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        2500.00                 NaN   99.5906       0.382445       0.269378E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        2500.00                 NaN   99.5935       0.372884       0.336657E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        2500.00                 NaN   99.5957       0.385917       0.183615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        2500.00                 NaN   99.5985       0.375498       0.259780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        2500.00                 NaN   99.6006       0.374401       0.250227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        2500.00                 NaN   99.6018       0.374371       0.238174E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        2500.00                 NaN   99.6039       0.373675       0.224739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        2500.00                 NaN   99.6068       0.368796       0.243910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        2500.00                 NaN   99.5935       0.339517       0.153695E-001            NaN  0.516564E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        2500.00                 NaN   99.5482       0.141310                 NaN            NaN  0.310495                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        2500.00                 NaN   99.4983       0.292876E-001  0.250071E-001            NaN  0.447363                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        2500.00                 NaN   99.2317                 NaN            NaN            NaN  0.768332                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        2500.00                 NaN   99.8923                 NaN  0.165444E-002            NaN  0.106052                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.61        2500.00                 NaN   99.3331                 NaN            NaN            NaN  0.666936                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.12        2500.00                 NaN   99.4512                 NaN            NaN            NaN  0.548759                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.62        2500.00                 NaN   99.4800                 NaN            NaN            NaN  0.519986                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.13        2500.00                 NaN   99.5040                 NaN            NaN            NaN  0.496002                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.63        2500.00                 NaN   99.4743                 NaN            NaN            NaN  0.525705                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.14        2500.00                 NaN   99.4686                 NaN            NaN            NaN  0.531414                 NaN            NaN            NaN            NaN            NaN            NaN
  1470.64        2500.00                 NaN   99.3836                 NaN  0.103663E-005            NaN  0.164882       0.451469                 NaN            NaN            NaN            NaN            NaN
  1469.15        2500.00                 NaN   99.2778                 NaN            NaN            NaN  0.469048       0.253148                 NaN            NaN            NaN            NaN            NaN
  1467.66        2500.00                 NaN   99.1781                 NaN            NaN            NaN  0.288372       0.533518                 NaN            NaN            NaN            NaN            NaN
  1466.16        2500.00                 NaN   99.2370                 NaN            NaN            NaN  0.268149       0.494874                 NaN            NaN            NaN            NaN            NaN
  1464.67        2500.00                 NaN   99.2428                 NaN            NaN            NaN  0.265186       0.491965                 NaN            NaN            NaN            NaN            NaN
  1463.17        2500.00                 NaN   99.2493                 NaN            NaN            NaN  0.263723       0.487014                 NaN            NaN            NaN            NaN            NaN
  1461.68        2500.00                 NaN   99.2545                 NaN            NaN            NaN  0.482371       0.263112                 NaN            NaN            NaN            NaN            NaN
  1460.19        2500.00                 NaN   99.2624                 NaN            NaN            NaN  0.258720       0.478884                 NaN            NaN            NaN            NaN            NaN
  1458.69        2500.00                 NaN   99.2651                 NaN            NaN            NaN  0.477164       0.257753                 NaN            NaN            NaN            NaN            NaN
  1457.20        2500.00                 NaN   99.2731                 NaN            NaN            NaN  0.472183       0.254672                 NaN            NaN            NaN            NaN            NaN
  1455.70        2500.00                 NaN   99.2782                 NaN            NaN            NaN  0.468299       0.253543                 NaN            NaN            NaN            NaN            NaN
  1454.21        2500.00                 NaN   99.2829                 NaN            NaN            NaN  0.465926       0.251147                 NaN            NaN            NaN            NaN            NaN
  1452.72        2500.00                 NaN   99.2877                 NaN            NaN            NaN  0.462955       0.249378                 NaN            NaN            NaN            NaN            NaN
  1451.22        2500.00                 NaN   99.2936                 NaN            NaN            NaN  0.459734       0.246651                 NaN            NaN            NaN            NaN            NaN
  1449.73        2500.00                 NaN   99.2982                 NaN            NaN            NaN  0.456110       0.245716                 NaN            NaN            NaN            NaN            NaN
  1448.23        2500.00                 NaN   99.3034                 NaN            NaN            NaN  0.243165       0.453446                 NaN            NaN            NaN            NaN            NaN
  1446.74        2500.00                 NaN   99.2154                 NaN  0.123120E-001            NaN  0.515059       0.257243                 NaN            NaN            NaN            NaN            NaN
  1445.24        2500.00                 NaN   99.5097                 NaN  0.185637E-001            NaN  0.141360       0.330356                 NaN            NaN            NaN            NaN            NaN
  1443.75        2500.00                 NaN   99.2278                 NaN  0.280223E-001            NaN  0.227014       0.517124                 NaN            NaN            NaN            NaN            NaN
  1442.26        2500.00                 NaN   99.3274                 NaN  0.243566E-001            NaN  0.451493       0.196736                 NaN            NaN            NaN            NaN            NaN
  1440.76        2500.00                 NaN   99.3325                 NaN  0.228689E-001            NaN  0.447214       0.197413                 NaN            NaN            NaN            NaN            NaN
  1439.27        2500.00                 NaN   99.3380                 NaN  0.223782E-001            NaN  0.443131       0.196473                 NaN            NaN            NaN            NaN            NaN
  1437.77        2500.00                 NaN   99.3412                 NaN  0.215318E-001            NaN  0.196379       0.440872                 NaN            NaN            NaN            NaN            NaN
  1436.28        2500.00                 NaN   99.3446                 NaN  0.206565E-001            NaN  0.438412       0.196314                 NaN            NaN            NaN            NaN            NaN
  1434.79        2500.00                 NaN   99.3502                 NaN  0.196742E-001            NaN  0.195671       0.434451                 NaN            NaN            NaN            NaN            NaN
  1433.29        2500.00                 NaN   99.3539                 NaN  0.190692E-001            NaN  0.431390       0.195598                 NaN            NaN            NaN            NaN            NaN
  1431.80        2500.00                 NaN   99.3577                 NaN  0.185796E-001            NaN  0.194463       0.429288                 NaN            NaN            NaN            NaN            NaN
  1430.30        2500.00                 NaN   99.3626                 NaN  0.194179E-001            NaN  0.191828       0.426158                 NaN            NaN            NaN            NaN            NaN
  1428.81        2500.00                 NaN   99.3649                 NaN  0.149270E-001            NaN  0.422748       0.197387                 NaN            NaN            NaN            NaN            NaN
  1427.32        2500.00                 NaN   99.3692                 NaN  0.161075E-001            NaN  0.193565       0.421124                 NaN            NaN            NaN            NaN            NaN
  1425.82        2500.00                 NaN   99.3726                 NaN  0.154157E-001            NaN  0.418573       0.193448                 NaN            NaN            NaN            NaN            NaN
  1424.33        2500.00                 NaN   98.4246                 NaN  0.178582                 NaN  0.477047       0.379832                 NaN  0.539890                 NaN            NaN            NaN
  1422.83        2500.00                 NaN   98.3968                 NaN  0.187112                 NaN  0.380282       0.473518                 NaN  0.562301                 NaN            NaN            NaN
  1421.34        2500.00                 NaN   98.4254                 NaN  0.185969                 NaN  0.466279       0.369659                 NaN  0.552651                 NaN            NaN            NaN
  1419.84        2500.00                 NaN   98.4521                 NaN  0.185049                 NaN  0.359539       0.459501                 NaN  0.543794                 NaN            NaN            NaN
  1418.35        2500.00                 NaN   98.4776                 NaN  0.184167                 NaN  0.350026       0.453078                 NaN  0.535118                 NaN            NaN            NaN
  1416.86        2500.00                 NaN   98.5064                 NaN  0.182432                 NaN  0.340992       0.445101                 NaN  0.525111                 NaN            NaN            NaN
  1415.36        2500.00                 NaN   98.5315                 NaN  0.181572                 NaN  0.438944       0.331171                 NaN  0.516844                 NaN            NaN            NaN
  1413.87        2500.00                 NaN   98.5552                 NaN  0.180812                 NaN  0.432896       0.322183                 NaN  0.508887                 NaN            NaN            NaN
  1412.37        2500.00                 NaN   98.5799                 NaN  0.179697                 NaN  0.426490       0.313369                 NaN  0.500497                 NaN            NaN            NaN
  1410.88        2500.00                 NaN   98.6029                 NaN  0.179018                 NaN  0.421125       0.304127                 NaN  0.492828                 NaN            NaN            NaN
  1409.39        2500.00                 NaN   98.6255                 NaN  0.177782                 NaN  0.414830       0.296855                 NaN  0.485023                 NaN            NaN            NaN
  1407.89        2500.00                 NaN   98.6487                 NaN  0.176863                 NaN  0.288754       0.408443                 NaN  0.477264                 NaN            NaN            NaN
  1406.40        2500.00                 NaN   98.6672                 NaN  0.177512                 NaN  0.405728       0.278383                 NaN  0.471217                 NaN            NaN            NaN
  1404.90        2500.00                 NaN   98.6941                 NaN  0.173541                 NaN  0.274772       0.396351                 NaN  0.461234                 NaN            NaN            NaN
  1403.41        2500.00                 NaN   98.7085                 NaN  0.196298                 NaN  0.232695       0.401470                 NaN  0.460994                 NaN            NaN            NaN
  1401.92        2500.00                 NaN   98.7310                 NaN  0.152332                 NaN  0.380141       0.291186                 NaN  0.445340                 NaN            NaN            NaN
  1400.42        2500.00                 NaN   98.7536                 NaN  0.171173                 NaN  0.382151       0.252288                 NaN  0.440766                 NaN            NaN            NaN
  1398.93        2500.00                 NaN   98.7700                 NaN  0.171583                 NaN  0.244568       0.378116                 NaN  0.435716                 NaN            NaN            NaN
  1397.43        2500.00                 NaN   98.7882                 NaN  0.170888                 NaN  0.237849       0.373554                 NaN  0.429468                 NaN            NaN            NaN
  1395.94        2500.00                 NaN   98.8057                 NaN  0.170017                 NaN  0.231439       0.369412                 NaN  0.423386                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.8231                 NaN  0.169166                 NaN  0.225487       0.364849                 NaN  0.417352                 NaN            NaN            NaN
  1392.95        2500.00                 NaN   98.8420                 NaN  0.168351                 NaN  0.359964       0.218746                 NaN  0.410907                 NaN            NaN            NaN
  1391.46        2500.00                 NaN   98.8587                 NaN  0.167385                 NaN  0.213088       0.355672                 NaN  0.405188                 NaN            NaN            NaN
  1389.96        2500.00                 NaN   98.8749                 NaN  0.166551                 NaN  0.207251       0.351728                 NaN  0.399533                 NaN            NaN            NaN
  1388.47        2500.00                 NaN   98.8648                 NaN  0.170967                 NaN  0.353293       0.202433                 NaN  0.408459                 NaN            NaN            NaN
  1386.97        2500.00                 NaN   98.9340                 NaN  0.158789                 NaN  0.347701       0.186213                 NaN  0.373318                 NaN            NaN            NaN
  1385.48        2500.00                 NaN   98.9224                 NaN  0.164089                 NaN  0.191017       0.339407                 NaN  0.383117                 NaN            NaN            NaN
  1383.99        2500.00                 NaN   98.9373                 NaN  0.163057                 NaN  0.335872       0.185932                 NaN  0.377819                 NaN            NaN            NaN
  1382.49        2500.00                 NaN   98.9525                 NaN  0.162283                 NaN  0.331933       0.180672                 NaN  0.372581                 NaN            NaN            NaN
  1381.00        2500.00                 NaN   98.9668                 NaN  0.161313                 NaN  0.176003       0.328344                 NaN  0.367566                 NaN            NaN            NaN
  1379.50        2500.00                 NaN   98.9813                 NaN  0.160446                 NaN  0.171237       0.324532                 NaN  0.362485                 NaN            NaN            NaN
  1378.01        2500.00                 NaN   98.9954                 NaN  0.159548                 NaN  0.320957       0.166484                 NaN  0.357570                 NaN            NaN            NaN
  1376.52        2500.00                 NaN   99.0091                 NaN  0.158712                 NaN  0.161768       0.317624                 NaN  0.352780                 NaN            NaN            NaN
  1375.02        2500.00                 NaN   99.0225                 NaN  0.157621                 NaN  0.313888       0.157941                 NaN  0.348046                 NaN            NaN            NaN
  1373.53        2500.00                 NaN   99.0352                 NaN  0.156695                 NaN  0.153912       0.310697                 NaN  0.343516                 NaN            NaN            NaN
  1372.03        2500.00                 NaN   99.0480                 NaN  0.155795                 NaN  0.149733       0.307518                 NaN  0.338984                 NaN            NaN            NaN
  1370.54        2500.00                 NaN   99.0598                 NaN  0.155000                 NaN  0.146095       0.304300                 NaN  0.334831                 NaN            NaN            NaN
  1369.05        2500.00                 NaN   99.0730                 NaN  0.153649                 NaN  0.142251       0.301061                 NaN  0.330009                 NaN            NaN            NaN
  1367.55        2500.00                 NaN   99.0851                 NaN  0.152866                 NaN  0.138411       0.297654                 NaN  0.325968                 NaN            NaN            NaN
  1366.06        2500.00                 NaN   99.0970                 NaN  0.151880                 NaN  0.295172       0.134438                 NaN  0.321493                 NaN            NaN            NaN
  1364.56        2500.00                 NaN   99.1084                 NaN  0.150511                 NaN  0.291695       0.132022                 NaN  0.317398                 NaN            NaN            NaN
  1363.07        2500.00                 NaN   99.1197                 NaN  0.149684                 NaN  0.288760       0.128488                 NaN  0.313385                 NaN            NaN            NaN
  1361.57        2500.00                 NaN   99.1310                 NaN  0.148663                 NaN  0.125200       0.285845                 NaN  0.309318                 NaN            NaN            NaN
  1360.08        2500.00                 NaN   99.1410                 NaN  0.147915                 NaN  0.122106       0.282955                 NaN  0.305977                 NaN            NaN            NaN
  1358.59        2500.00                 NaN   99.1528                 NaN  0.145668                 NaN  0.120725       0.279589                 NaN  0.301200                 NaN            NaN            NaN
  1357.09        2500.00                 NaN   99.1631                 NaN  0.145463                 NaN  0.277119       0.116607                 NaN  0.297746                 NaN            NaN            NaN
  1355.60        2500.00                 NaN   99.1727                 NaN  0.144008                 NaN  0.274512       0.114643                 NaN  0.294133                 NaN            NaN            NaN
  1354.10        2500.00                 NaN   99.1838                 NaN  0.142675                 NaN  0.271251       0.112166                 NaN  0.290129                 NaN            NaN            NaN
  1352.61        2500.00                 NaN   99.1918                 NaN  0.141824                 NaN  0.109894       0.269372                 NaN  0.287152                 NaN            NaN            NaN
  1351.12        2500.00                 NaN   99.2033                 NaN  0.140338                 NaN  0.266006       0.107387                 NaN  0.282968                 NaN            NaN            NaN
  1349.62        2500.00                 NaN   99.2133                 NaN  0.139101                 NaN  0.263385       0.104940                 NaN  0.279236                 NaN            NaN            NaN
  1348.13        2500.00                 NaN   99.2218                 NaN  0.138087                 NaN  0.102335       0.261629                 NaN  0.276125                 NaN            NaN            NaN
  1346.63        2500.00                 NaN   99.2312                 NaN  0.136244                 NaN  0.257950       0.102008                 NaN  0.272592                 NaN            NaN            NaN
  1345.14        2500.00                 NaN   99.2324                 NaN  0.136857                 NaN  0.102743       0.254743                 NaN  0.273211                 NaN            NaN            NaN
  1343.65        2500.00                 NaN   99.2569                 NaN  0.131939                 NaN  0.253654       0.955231E-001            NaN  0.261967                 NaN            NaN            NaN
  1342.15        2500.00                 NaN   99.2573                 NaN  0.132242                 NaN  0.250768       0.969822E-001            NaN  0.262716                 NaN            NaN            NaN
  1340.66        2500.00                 NaN   99.2666                 NaN  0.131417                 NaN  0.938356E-001  0.248658                 NaN  0.259493                 NaN            NaN            NaN
  1339.16        2500.00                 NaN   99.2739                 NaN  0.129756                 NaN  0.244835       0.946774E-001            NaN  0.256870                 NaN            NaN            NaN
  1337.67        2500.00                 NaN   99.2577                 NaN  0.126797                 NaN  0.241072       0.111328                 NaN  0.263116                 NaN            NaN            NaN
  1336.17        2500.00                 NaN   99.3126                 NaN  0.126446                 NaN  0.242647       0.774284E-001            NaN  0.240834                 NaN            NaN            NaN
  1334.68        2500.00                 NaN   99.2992                 NaN  0.125204                 NaN  0.238154       0.903867E-001            NaN  0.247074                 NaN            NaN            NaN
  1333.19        2500.00                 NaN   99.3041                 NaN  0.124391                 NaN  0.237159       0.890080E-001            NaN  0.245362                 NaN            NaN            NaN
  1331.69        2500.00                 NaN   99.3150                 NaN  0.120201                 NaN  0.231910       0.924784E-001            NaN  0.240420                 NaN            NaN            NaN
  1330.20        2500.00                 NaN   99.3214                 NaN  0.120058                 NaN  0.230634       0.895052E-001            NaN  0.238435                 NaN            NaN            NaN
  1328.70        2500.00                 NaN   99.3258                 NaN  0.119783                 NaN  0.873815E-001  0.230072                 NaN  0.236973                 NaN            NaN            NaN
  1327.21        2500.00                 NaN   99.3389                 NaN  0.115560                 NaN  0.895385E-001  0.224670                 NaN  0.231376                 NaN            NaN            NaN
  1325.72        2500.00                 NaN   99.3428                 NaN  0.115061                 NaN  0.884874E-001  0.223593                 NaN  0.230032                 NaN            NaN            NaN
  1324.22        2500.00                 NaN   99.3317                 NaN  0.103029                 NaN  0.112000       0.219438                 NaN  0.233799                 NaN            NaN            NaN
  1322.73        2500.00                 NaN   99.3725                 NaN  0.120894                 NaN  0.651096E-001  0.222415                 NaN  0.219091                 NaN            NaN            NaN
  1321.23        2500.00                 NaN   99.3616                 NaN  0.113283                 NaN  0.217278       0.840429E-001            NaN  0.223761                 NaN            NaN            NaN
  1319.74        2500.00                 NaN   99.3740                 NaN  0.105820                 NaN  0.212049       0.910726E-001            NaN  0.217051                 NaN            NaN            NaN
  1318.25        2500.00                 NaN   99.3767                 NaN  0.106416                 NaN  0.211990       0.881878E-001            NaN  0.216698                 NaN            NaN            NaN
  1316.75        2500.00                 NaN   99.3828                 NaN  0.104978                 NaN  0.882411E-001  0.209552                 NaN  0.214453                 NaN            NaN            NaN
  1315.26        2500.00                 NaN   99.3892                 NaN  0.102872                 NaN  0.207001       0.891211E-001            NaN  0.211818                 NaN            NaN            NaN
  1313.76        2500.00                 NaN   99.3948                 NaN  0.100977                 NaN  0.204802       0.898927E-001            NaN  0.209506                 NaN            NaN            NaN
  1312.27        2500.00                 NaN   99.4008                 NaN  0.992685E-001            NaN  0.902767E-001  0.202552                 NaN  0.207152                 NaN            NaN            NaN
  1310.77        2500.00                 NaN   99.4073                 NaN  0.973679E-001            NaN  0.908941E-001  0.199817                 NaN  0.204573                 NaN            NaN            NaN
  1309.28        2500.00                 NaN   99.4112                 NaN  0.949412E-001            NaN  0.932557E-001  0.197828                 NaN  0.202778                 NaN            NaN            NaN
  1307.79        2500.00                 NaN   89.9421                 NaN  0.768452                 NaN   1.31221       0.338761                 NaN   1.39072        6.24778                 NaN            NaN
  1306.29        2500.00                 NaN   85.4673                 NaN   1.07724                 NaN   1.87380       0.438044                 NaN   1.95282        9.19083                 NaN            NaN
  1304.80        2500.00                 NaN   86.6116                 NaN  0.996708                 NaN   1.78549       0.362537                 NaN   1.80956        8.43410                 NaN            NaN
  1303.30        2500.00                 NaN   87.5769                 NaN  0.926701                 NaN   1.71369       0.299933                 NaN   1.68863        7.79414                 NaN            NaN
  1301.81        2500.00                 NaN   88.4185                 NaN  0.866045                 NaN   1.65301       0.241852                 NaN   1.58290        7.23774                 NaN            NaN
  1300.32        2500.00                 NaN   89.1553                 NaN  0.813082                 NaN   1.60580       0.184595                 NaN   1.49006        6.75113                 NaN            NaN
  1298.82        2500.00                 NaN   89.7924                 NaN  0.765002                 NaN   1.56997       0.134081                 NaN   1.40985        6.32869                 NaN            NaN
  1297.33        2500.00                 NaN   90.3580                 NaN  0.722272                 NaN   1.54629       0.807091E-001            NaN   1.33847        5.95423                 NaN            NaN
