|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.5/TAY13/TAY13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1469.15        2500.00                 NaN   99.1618                 NaN            NaN            NaN  0.542884       0.295309                 NaN            NaN            NaN            NaN            NaN
  1467.66        2500.00                 NaN   99.0457                 NaN            NaN            NaN  0.336557       0.617693                 NaN            NaN            NaN            NaN            NaN
  1466.16        2500.00                 NaN   99.1136                 NaN            NaN            NaN  0.313137       0.573216                 NaN            NaN            NaN            NaN            NaN
  1464.67        2500.00                 NaN   99.1199                 NaN            NaN            NaN  0.309897       0.570168                 NaN            NaN            NaN            NaN            NaN
  1463.17        2500.00                 NaN   99.1270                 NaN            NaN            NaN  0.308371       0.564641                 NaN            NaN            NaN            NaN            NaN
  1461.68        2500.00                 NaN   99.1327                 NaN            NaN            NaN  0.559451       0.307847                 NaN            NaN            NaN            NaN            NaN
  1460.19        2500.00                 NaN   99.1412                 NaN            NaN            NaN  0.302907       0.555857                 NaN            NaN            NaN            NaN            NaN
  1458.69        2500.00                 NaN   99.1441                 NaN            NaN            NaN  0.554037       0.301905                 NaN            NaN            NaN            NaN            NaN
  1457.20        2500.00                 NaN   99.1529                 NaN            NaN            NaN  0.548586       0.298510                 NaN            NaN            NaN            NaN            NaN
  1455.70        2500.00                 NaN   99.1583                 NaN            NaN            NaN  0.544300       0.297353                 NaN            NaN            NaN            NaN            NaN
  1454.21        2500.00                 NaN   99.1634                 NaN            NaN            NaN  0.541869       0.294762                 NaN            NaN            NaN            NaN            NaN
  1452.72        2500.00                 NaN   99.1684                 NaN            NaN            NaN  0.538695       0.292874                 NaN            NaN            NaN            NaN            NaN
  1451.22        2500.00                 NaN   99.1750                 NaN            NaN            NaN  0.535162       0.289815                 NaN            NaN            NaN            NaN            NaN
  1449.73        2500.00                 NaN   99.1799                 NaN            NaN            NaN  0.531232       0.288915                 NaN            NaN            NaN            NaN            NaN
  1448.23        2500.00                 NaN   99.1854                 NaN            NaN            NaN  0.286102       0.528455                 NaN            NaN            NaN            NaN            NaN
  1446.74        2500.00                 NaN   99.0815                 NaN  0.152818E-001            NaN  0.600463       0.302791                 NaN            NaN            NaN            NaN            NaN
  1445.24        2500.00                 NaN   99.4247                 NaN  0.230857E-001            NaN  0.166646       0.385595                 NaN            NaN            NaN            NaN            NaN
  1443.75        2500.00                 NaN   99.0940                 NaN  0.348482E-001            NaN  0.267610       0.603522                 NaN            NaN            NaN            NaN            NaN
  1442.26        2500.00                 NaN   99.2102                 NaN  0.303191E-001            NaN  0.527403       0.232125                 NaN            NaN            NaN            NaN            NaN
  1440.76        2500.00                 NaN   99.2158                 NaN  0.284946E-001            NaN  0.522621       0.233040                 NaN            NaN            NaN            NaN            NaN
  1439.27        2500.00                 NaN   99.2218                 NaN  0.279152E-001            NaN  0.518174       0.232118                 NaN            NaN            NaN            NaN            NaN
  1437.77        2500.00                 NaN   99.2251                 NaN  0.268810E-001            NaN  0.232185       0.515816                 NaN            NaN            NaN            NaN            NaN
  1436.28        2500.00                 NaN   99.2287                 NaN  0.258140E-001            NaN  0.513235       0.232272                 NaN            NaN            NaN            NaN            NaN
  1434.79        2500.00                 NaN   99.2348                 NaN  0.246088E-001            NaN  0.231665       0.508892                 NaN            NaN            NaN            NaN            NaN
  1433.29        2500.00                 NaN   99.2388                 NaN  0.238749E-001            NaN  0.505560       0.231722                 NaN            NaN            NaN            NaN            NaN
  1431.80        2500.00                 NaN   99.2429                 NaN  0.232756E-001            NaN  0.230491       0.503341                 NaN            NaN            NaN            NaN            NaN
  1430.30        2500.00                 NaN   99.2481                 NaN  0.243549E-001            NaN  0.227559       0.499987                 NaN            NaN            NaN            NaN            NaN
  1428.81        2500.00                 NaN   99.2506                 NaN  0.187418E-001            NaN  0.496317       0.234342                 NaN            NaN            NaN            NaN            NaN
  1427.32        2500.00                 NaN   99.2551                 NaN  0.202442E-001            NaN  0.229978       0.494692                 NaN            NaN            NaN            NaN            NaN
  1425.82        2500.00                 NaN   99.2586                 NaN  0.193913E-001            NaN  0.491997       0.229993                 NaN            NaN            NaN            NaN            NaN
  1424.33        2500.00                 NaN   98.2391                 NaN  0.224922                 NaN  0.560875       0.451773                 NaN  0.523373                 NaN            NaN            NaN
  1422.83        2500.00                 NaN   98.2083                 NaN  0.236121                 NaN  0.452860       0.557288                 NaN  0.545412                 NaN            NaN            NaN
  1421.34        2500.00                 NaN   98.2384                 NaN  0.235148                 NaN  0.549332       0.440723                 NaN  0.536389                 NaN            NaN            NaN
  1419.84        2500.00                 NaN   98.2662                 NaN  0.234451                 NaN  0.429211       0.541993                 NaN  0.528127                 NaN            NaN            NaN
  1418.35        2500.00                 NaN   98.2928                 NaN  0.233820                 NaN  0.418374       0.534961                 NaN  0.520036                 NaN            NaN            NaN
  1416.86        2500.00                 NaN   98.3230                 NaN  0.232092                 NaN  0.408106       0.526126                 NaN  0.510645                 NaN            NaN            NaN
  1415.36        2500.00                 NaN   98.3494                 NaN  0.231440                 NaN  0.519401       0.396817                 NaN  0.502938                 NaN            NaN            NaN
  1413.87        2500.00                 NaN   98.3742                 NaN  0.230952                 NaN  0.512802       0.386541                 NaN  0.495526                 NaN            NaN            NaN
  1412.37        2500.00                 NaN   98.4002                 NaN  0.229960                 NaN  0.505749       0.376426                 NaN  0.487687                 NaN            NaN            NaN
  1410.88        2500.00                 NaN   98.4242                 NaN  0.229548                 NaN  0.499923       0.365768                 NaN  0.480542                 NaN            NaN            NaN
  1409.39        2500.00                 NaN   98.4478                 NaN  0.228471                 NaN  0.493021       0.357490                 NaN  0.473258                 NaN            NaN            NaN
  1407.89        2500.00                 NaN   98.4722                 NaN  0.227703                 NaN  0.348150       0.485947                 NaN  0.466013                 NaN            NaN            NaN
  1406.40        2500.00                 NaN   98.4913                 NaN  0.228983                 NaN  0.483233       0.336074                 NaN  0.460432                 NaN            NaN            NaN
  1404.90        2500.00                 NaN   98.5199                 NaN  0.224264                 NaN  0.332192       0.472625                 NaN  0.451000                 NaN            NaN            NaN
  1403.41        2500.00                 NaN   98.5337                 NaN  0.254265                 NaN  0.281668       0.479308                 NaN  0.451096                 NaN            NaN            NaN
  1401.92        2500.00                 NaN   98.5589                 NaN  0.197754                 NaN  0.454350       0.352902                 NaN  0.436091                 NaN            NaN            NaN
  1400.42        2500.00                 NaN   98.5820                 NaN  0.222618                 NaN  0.457274       0.306162                 NaN  0.431925                 NaN            NaN            NaN
  1398.93        2500.00                 NaN   98.5990                 NaN  0.223611                 NaN  0.297163       0.452955                 NaN  0.427290                 NaN            NaN            NaN
  1397.43        2500.00                 NaN   98.6180                 NaN  0.223175                 NaN  0.289378       0.448008                 NaN  0.421476                 NaN            NaN            NaN
  1395.94        2500.00                 NaN   98.6362                 NaN  0.222487                 NaN  0.281946       0.443552                 NaN  0.415819                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.6543                 NaN  0.221843                 NaN  0.275065       0.438600                 NaN  0.410203                 NaN            NaN            NaN
  1392.95        2500.00                 NaN   98.6742                 NaN  0.221204                 NaN  0.433207       0.267167                 NaN  0.404178                 NaN            NaN            NaN
  1391.46        2500.00                 NaN   98.6916                 NaN  0.220361                 NaN  0.260597       0.428547                 NaN  0.398858                 NaN            NaN            NaN
  1389.96        2500.00                 NaN   98.7086                 NaN  0.219719                 NaN  0.253797       0.424304                 NaN  0.393595                 NaN            NaN            NaN
  1388.47        2500.00                 NaN   98.6964                 NaN  0.225715                 NaN  0.427085       0.248064                 NaN  0.402698                 NaN            NaN            NaN
  1386.97        2500.00                 NaN   98.7722                 NaN  0.210322                 NaN  0.420464       0.228632                 NaN  0.368355                 NaN            NaN            NaN
  1385.48        2500.00                 NaN   98.7582                 NaN  0.217788                 NaN  0.234836       0.410896                 NaN  0.378311                 NaN            NaN            NaN
  1383.99        2500.00                 NaN   98.7737                 NaN  0.216898                 NaN  0.407099       0.228884                 NaN  0.373375                 NaN            NaN            NaN
  1382.49        2500.00                 NaN   98.7898                 NaN  0.216268                 NaN  0.402791       0.222692                 NaN  0.368493                 NaN            NaN            NaN
  1381.00        2500.00                 NaN   98.8046                 NaN  0.215409                 NaN  0.217230       0.398925                 NaN  0.363825                 NaN            NaN            NaN
  1379.50        2500.00                 NaN   98.8199                 NaN  0.214680                 NaN  0.211618       0.394758                 NaN  0.359085                 NaN            NaN            NaN
  1378.01        2500.00                 NaN   98.8347                 NaN  0.213891                 NaN  0.390860       0.206004                 NaN  0.354504                 NaN            NaN            NaN
  1376.52        2500.00                 NaN   98.8490                 NaN  0.213203                 NaN  0.200437       0.387272                 NaN  0.350040                 NaN            NaN            NaN
  1375.02        2500.00                 NaN   98.8631                 NaN  0.212177                 NaN  0.383162       0.195941                 NaN  0.345626                 NaN            NaN            NaN
  1373.53        2500.00                 NaN   98.8763                 NaN  0.211374                 NaN  0.191200       0.379730                 NaN  0.341407                 NaN            NaN            NaN
  1372.03        2500.00                 NaN   98.8897                 NaN  0.210571                 NaN  0.186255       0.376308                 NaN  0.337182                 NaN            NaN            NaN
  1370.54        2500.00                 NaN   98.9019                 NaN  0.209907                 NaN  0.181990       0.372863                 NaN  0.333328                 NaN            NaN            NaN
  1369.05        2500.00                 NaN   98.9160                 NaN  0.208510                 NaN  0.177410       0.369318                 NaN  0.328801                 NaN            NaN            NaN
  1367.55        2500.00                 NaN   98.9288                 NaN  0.207821                 NaN  0.172836       0.365541                 NaN  0.325047                 NaN            NaN            NaN
  1366.06        2500.00                 NaN   98.9412                 NaN  0.206939                 NaN  0.362947       0.168099                 NaN  0.320854                 NaN            NaN            NaN
  1364.56        2500.00                 NaN   98.9531                 NaN  0.205464                 NaN  0.359119       0.165300                 NaN  0.317034                 NaN            NaN            NaN
  1363.07        2500.00                 NaN   98.9650                 NaN  0.204730                 NaN  0.355935       0.161089                 NaN  0.313290                 NaN            NaN            NaN
  1361.57        2500.00                 NaN   98.9769                 NaN  0.203735                 NaN  0.157161       0.352758                 NaN  0.309486                 NaN            NaN            NaN
  1360.08        2500.00                 NaN   98.9873                 NaN  0.203199                 NaN  0.153485       0.349636                 NaN  0.306404                 NaN            NaN            NaN
  1358.59        2500.00                 NaN   98.9999                 NaN  0.200433                 NaN  0.151941       0.345877                 NaN  0.301878                 NaN            NaN            NaN
  1357.09        2500.00                 NaN   99.0106                 NaN  0.200538                 NaN  0.343223       0.146952                 NaN  0.298671                 NaN            NaN            NaN
  1355.60        2500.00                 NaN   99.0207                 NaN  0.198934                 NaN  0.340436       0.144671                 NaN  0.295299                 NaN            NaN            NaN
  1354.10        2500.00                 NaN   99.0325                 NaN  0.197499                 NaN  0.336793       0.141720                 NaN  0.291530                 NaN            NaN            NaN
  1352.61        2500.00                 NaN   99.0405                 NaN  0.196732                 NaN  0.139046       0.334897                 NaN  0.288786                 NaN            NaN            NaN
  1351.12        2500.00                 NaN   99.0530                 NaN  0.194987                 NaN  0.331132       0.136033                 NaN  0.284826                 NaN            NaN            NaN
  1349.62        2500.00                 NaN   99.0638                 NaN  0.193622                 NaN  0.328189       0.133092                 NaN  0.281312                 NaN            NaN            NaN
  1348.13        2500.00                 NaN   99.0726                 NaN  0.192643                 NaN  0.129962       0.326417                 NaN  0.278418                 NaN            NaN            NaN
  1346.63        2500.00                 NaN   99.0826                 NaN  0.190412                 NaN  0.322227       0.129718                 NaN  0.275093                 NaN            NaN            NaN
  1345.14        2500.00                 NaN   99.0830                 NaN  0.191613                 NaN  0.130844       0.318554                 NaN  0.275956                 NaN            NaN            NaN
  1343.65        2500.00                 NaN   99.1106                 NaN  0.185121                 NaN  0.317675       0.121798                 NaN  0.264833                 NaN            NaN            NaN
  1342.15        2500.00                 NaN   99.1100                 NaN  0.185908                 NaN  0.314420       0.123808                 NaN  0.265817                 NaN            NaN            NaN
  1340.66        2500.00                 NaN   99.1201                 NaN  0.185007                 NaN  0.119928       0.312164                 NaN  0.262784                 NaN            NaN            NaN
  1339.16        2500.00                 NaN   99.1277                 NaN  0.183023                 NaN  0.307721       0.121190                 NaN  0.260355                 NaN            NaN            NaN
  1337.67        2500.00                 NaN   99.1072                 NaN  0.179631                 NaN  0.303532       0.142715                 NaN  0.266911                 NaN            NaN            NaN
  1336.17        2500.00                 NaN   99.1713                 NaN  0.179123                 NaN  0.305723       0.993468E-001            NaN  0.244537                 NaN            NaN            NaN
  1334.68        2500.00                 NaN   99.1548                 NaN  0.177650                 NaN  0.300392       0.116104                 NaN  0.251082                 NaN            NaN            NaN
  1333.19        2500.00                 NaN   99.1594                 NaN  0.176899                 NaN  0.299612       0.114521                 NaN  0.249558                 NaN            NaN            NaN
  1331.69        2500.00                 NaN   99.1716                 NaN  0.171258                 NaN  0.293257       0.119119                 NaN  0.244746                 NaN            NaN            NaN
  1330.20        2500.00                 NaN   99.1783                 NaN  0.171356                 NaN  0.292009       0.115421                 NaN  0.242936                 NaN            NaN            NaN
  1328.70        2500.00                 NaN   99.1827                 NaN  0.171259                 NaN  0.112807       0.291628                 NaN  0.241656                 NaN            NaN            NaN
  1327.21        2500.00                 NaN   99.1974                 NaN  0.165548                 NaN  0.115743       0.285166                 NaN  0.236155                 NaN            NaN            NaN
  1325.72        2500.00                 NaN   99.2012                 NaN  0.165144                 NaN  0.114533       0.284121                 NaN  0.234986                 NaN            NaN            NaN
  1324.22        2500.00                 NaN   99.1881                 NaN  0.148263                 NaN  0.145233       0.279417                 NaN  0.239035                 NaN            NaN            NaN
  1322.73        2500.00                 NaN   99.2339                 NaN  0.174166                 NaN  0.844759E-001  0.283269                 NaN  0.224202                 NaN            NaN            NaN
  1321.23        2500.00                 NaN   99.2212                 NaN  0.163391                 NaN  0.276987       0.109207                 NaN  0.229175                 NaN            NaN            NaN
  1319.74        2500.00                 NaN   99.2354                 NaN  0.152978                 NaN  0.270663       0.118425                 NaN  0.222496                 NaN            NaN            NaN
  1318.25        2500.00                 NaN   99.2378                 NaN  0.154104                 NaN  0.270983       0.114830                 NaN  0.222324                 NaN            NaN            NaN
  1316.75        2500.00                 NaN   99.2443                 NaN  0.152303                 NaN  0.115036       0.268185                 NaN  0.220209                 NaN            NaN            NaN
  1315.26        2500.00                 NaN   99.2512                 NaN  0.149517                 NaN  0.265235       0.116321                 NaN  0.217691                 NaN            NaN            NaN
  1313.76        2500.00                 NaN   99.2572                 NaN  0.147056                 NaN  0.262731       0.117467                 NaN  0.215499                 NaN            NaN            NaN
  1312.27        2500.00                 NaN   99.2637                 NaN  0.144797                 NaN  0.118106       0.260147                 NaN  0.213260                 NaN            NaN            NaN
  1310.77        2500.00                 NaN   99.2710                 NaN  0.142268                 NaN  0.119052       0.256937                 NaN  0.210785                 NaN            NaN            NaN
  1309.28        2500.00                 NaN   99.2748                 NaN  0.139015                 NaN  0.122314       0.254734                 NaN  0.209113                 NaN            NaN            NaN
  1307.79        2500.00                 NaN   89.3669                 NaN   1.12247                 NaN   1.68218       0.442331                 NaN   1.42610        5.96005                 NaN            NaN
  1306.29        2500.00                 NaN   84.7261                 NaN   1.57533                 NaN   2.39773       0.570873                 NaN   1.99513        8.73481                 NaN            NaN
  1304.80        2500.00                 NaN   85.9190                 NaN   1.46319                 NaN   2.28734       0.472906                 NaN   1.84756        8.01004                 NaN            NaN
  1303.30        2500.00                 NaN   86.9258                 NaN   1.36533                 NaN   2.19770       0.391511                 NaN   1.72291        7.39674                 NaN            NaN
  1301.81        2500.00                 NaN   87.8048                 NaN   1.28008                 NaN   2.12183       0.315852                 NaN   1.61390        6.86349                 NaN            NaN
  1300.32        2500.00                 NaN   88.5754                 NaN   1.20524                 NaN   2.06297       0.241143                 NaN   1.51816        6.39710                 NaN            NaN
  1298.82        2500.00                 NaN   89.2417                 NaN   1.13710                 NaN   2.01858       0.175184                 NaN   1.43540        5.99207                 NaN            NaN
  1297.33        2500.00                 NaN   89.8338                 NaN   1.07628                 NaN   1.98965       0.105446                 NaN   1.36173        5.63306                 NaN            NaN
  1295.83        2500.00                 NaN   90.3595                 NaN   1.02096                 NaN   1.97614       0.332062E-001            NaN   1.29646        5.31369                 NaN            NaN
