|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.5/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1431.46        2500.00                 NaN   98.3273       0.580927       0.337274                 NaN  0.237255       0.517293                 NaN            NaN            NaN
  1430.31        2500.00                 NaN   98.3498       0.575732       0.326620                 NaN  0.237153       0.510691                 NaN            NaN            NaN
  1429.15        2500.00                 NaN   98.3708       0.316231       0.571937                 NaN  0.236666       0.504321                 NaN            NaN            NaN
  1427.99        2500.00                 NaN   99.3622       0.119285       0.226272                 NaN  0.943797E-001  0.197891                 NaN            NaN            NaN
  1426.84        2500.00                 NaN   97.4444       0.905893       0.481828                 NaN  0.377251       0.790605                 NaN            NaN            NaN
  1425.68        2500.00                 NaN   98.4355       0.556856       0.288118                 NaN  0.234863       0.484643                 NaN            NaN            NaN
  1424.52        2500.00                 NaN   98.4555       0.553133       0.278009                 NaN  0.234652       0.478666                 NaN            NaN            NaN
  1423.37        2500.00                 NaN   98.4968       0.498395       0.404883                 NaN  0.146802       0.453096                 NaN            NaN            NaN
  1422.21        2500.00                 NaN   98.4748       0.122423       0.595251                 NaN  0.321869       0.485700                 NaN            NaN            NaN
  1421.05        2500.00                 NaN   98.5137       0.540217       0.252312                 NaN  0.232923       0.460860                 NaN            NaN            NaN
  1419.90        2500.00                 NaN   98.5316       0.243294       0.537426                 NaN  0.232307       0.455419                 NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.5507       0.532996       0.234852                 NaN  0.231825       0.449658                 NaN            NaN            NaN
  1417.58        2500.00                 NaN   98.5683       0.529402       0.226835                 NaN  0.231294       0.444127                 NaN            NaN            NaN
  1416.43        2500.00                 NaN   98.5854       0.525625       0.218903                 NaN  0.231177       0.438939                 NaN            NaN            NaN
  1415.27        2500.00                 NaN   98.6024       0.522994       0.210856                 NaN  0.230180       0.433599                 NaN            NaN            NaN
  1414.11        2500.00                 NaN   98.6189       0.203182       0.518939                 NaN  0.230145       0.428789                 NaN            NaN            NaN
  1412.96        2500.00                 NaN   98.6350       0.195702       0.516195                 NaN  0.229466       0.423604                 NaN            NaN            NaN
  1411.80        2500.00                 NaN   98.6521       0.188655       0.512119                 NaN  0.228676       0.418403                 NaN            NaN            NaN
  1410.64        2500.00                 NaN   98.6657       0.509788       0.181833                 NaN  0.228471       0.414177                 NaN            NaN            NaN
  1409.49        2500.00                 NaN   98.6827       0.173762       0.506878                 NaN  0.227820       0.408828                 NaN            NaN            NaN
  1408.33        2500.00                 NaN   98.6976       0.504703       0.165513                 NaN  0.227645       0.404508                 NaN            NaN            NaN
  1407.17        2500.00                 NaN   98.7043       0.505356       0.155600                 NaN  0.230686       0.404009                 NaN            NaN            NaN
  1406.02        2500.00                 NaN   98.7418       0.493576       0.152971                 NaN  0.222399       0.389216                 NaN            NaN            NaN
  1404.86        2500.00                 NaN   98.7400       0.147156       0.496026                 NaN  0.225722       0.391073                 NaN            NaN            NaN
  1403.70        2500.00                 NaN   98.7530       0.494321       0.139700                 NaN  0.225794       0.387224                 NaN            NaN            NaN
  1402.55        2500.00                 NaN   98.7662       0.131436       0.493569                 NaN  0.225934       0.382842                 NaN            NaN            NaN
  1401.39        2500.00                 NaN   98.6314       0.135946       0.555674                 NaN  0.252258       0.424739                 NaN            NaN            NaN
  1400.23        2500.00                 NaN   98.9465       0.107360       0.424545                 NaN  0.194886       0.326740                 NaN            NaN            NaN
  1399.08        2500.00                 NaN   98.8069       0.484287       0.116374                 NaN  0.222388       0.370017                 NaN            NaN            NaN
  1397.92        2500.00                 NaN   98.8001       0.448085       0.177059                 NaN  0.204456       0.370274                 NaN            NaN            NaN
  1396.76        2500.00                 NaN   98.8534       0.508612       0.465289E-001            NaN  0.234374       0.357119                 NaN            NaN            NaN
  1395.61        2500.00                 NaN   98.8448       0.860139E-001  0.481899                 NaN  0.227858       0.359452                 NaN            NaN            NaN
  1394.45        2500.00                 NaN   98.8568       0.476587       0.924659E-001            NaN  0.219892       0.354235                 NaN            NaN            NaN
  1393.29        2500.00                 NaN   98.8674       0.474806       0.851975E-001            NaN  0.221016       0.351532                 NaN            NaN            NaN
  1392.14        2500.00                 NaN   98.8810       0.471817       0.821764E-001            NaN  0.218262       0.346696                 NaN            NaN            NaN
  1390.98        2500.00                 NaN   98.8922       0.470768       0.755590E-001            NaN  0.218319       0.343182                 NaN            NaN            NaN
  1389.82        2500.00                 NaN   98.9021       0.470013       0.702829E-001            NaN  0.217579       0.339983                 NaN            NaN            NaN
  1388.67        2500.00                 NaN   98.9126       0.653906E-001  0.468135                 NaN  0.217184       0.336703                 NaN            NaN            NaN
  1387.51        2500.00                 NaN   98.9244       0.604543E-001  0.466372                 NaN  0.215932       0.332856                 NaN            NaN            NaN
  1386.35        2500.00                 NaN   98.9349       0.466238       0.535557E-001            NaN  0.215605       0.329685                 NaN            NaN            NaN
  1385.20        2500.00                 NaN   98.9462       0.462987       0.502417E-001            NaN  0.214620       0.325986                 NaN            NaN            NaN
  1384.04        2500.00                 NaN   98.9542       0.425296E-001  0.465956                 NaN  0.213822       0.323467                 NaN            NaN            NaN
  1382.88        2500.00                 NaN   98.9669       0.388686E-001  0.461560                 NaN  0.213220       0.319461                 NaN            NaN            NaN
  1381.72        2500.00                 NaN   98.9768       0.457901       0.381667E-001            NaN  0.211200       0.315910                 NaN            NaN            NaN
  1380.57        2500.00                 NaN   98.9850       0.320910E-001  0.458943                 NaN  0.210685       0.313243                 NaN            NaN            NaN
  1379.41        2500.00                 NaN   98.9949       0.457501       0.273100E-001            NaN  0.210132       0.310125                 NaN            NaN            NaN
  1378.25        2500.00                 NaN   99.0048       0.455334       0.240280E-001            NaN  0.208906       0.306956                 NaN            NaN            NaN
  1377.10        2500.00                 NaN   99.0131       0.454730       0.202839E-001            NaN  0.207742       0.304167                 NaN            NaN            NaN
  1375.94        2500.00                 NaN   99.0223       0.133865E-001  0.456295                 NaN  0.206983       0.301047                 NaN            NaN            NaN
  1374.78        2500.00                 NaN   99.0327       0.453386       0.106011E-001            NaN  0.205616       0.297691                 NaN            NaN            NaN
  1373.63        2500.00                 NaN   99.0408       0.452801       0.675563E-002            NaN  0.204616       0.295032                 NaN            NaN            NaN
  1372.47        2500.00                 NaN   99.0496       0.295729E-002  0.451754                 NaN  0.203563       0.292104                 NaN            NaN            NaN
  1371.31        2500.00                 NaN   99.0563       0.449146       0.344117E-002            NaN  0.201462       0.289624                 NaN            NaN            NaN
  1370.16        2500.00                 NaN   99.0664       0.447930                 NaN            NaN  0.199440       0.286202                 NaN            NaN            NaN
  1369.00        2500.00                 NaN   99.0627       0.991977E-001  0.385375                 NaN  0.169215       0.283470                 NaN            NaN            NaN
  1367.84        2500.00                 NaN   99.0812       0.442538                 NaN            NaN  0.195223       0.281071                 NaN            NaN            NaN
  1366.69        2500.00                 NaN   99.0882       0.440076                 NaN            NaN  0.192962       0.278751                 NaN            NaN            NaN
  1365.53        2500.00                 NaN   99.0994       0.428793                 NaN            NaN  0.196171       0.275613                 NaN            NaN            NaN
  1364.37        2500.00                 NaN   99.1084       0.428082                 NaN            NaN  0.191603       0.271892                 NaN            NaN            NaN
  1363.22        2500.00                 NaN   99.1127       0.429820                 NaN            NaN  0.187557       0.269935                 NaN            NaN            NaN
  1362.06        2500.00                 NaN   99.1189       0.421972                 NaN            NaN  0.190457       0.268671                 NaN            NaN            NaN
  1360.90        2500.00                 NaN   99.1278       0.417803       0.127033E-001            NaN  0.177620       0.264086                 NaN            NaN            NaN
  1359.75        2500.00                 NaN   99.1358       0.417315                 NaN            NaN  0.184574       0.262328                 NaN            NaN            NaN
  1358.59        2500.00                 NaN   99.1395       0.423108                 NaN            NaN  0.177110       0.260278                 NaN            NaN            NaN
  1357.43        2500.00                 NaN   99.1537       0.402674                 NaN            NaN  0.186418       0.257210                 NaN            NaN            NaN
  1356.28        2500.00                 NaN   99.1560       0.415036                 NaN            NaN  0.174325       0.254623                 NaN            NaN            NaN
  1355.12        2500.00                 NaN   99.1406       0.317257       0.155470                 NaN  0.131801       0.254829                 NaN            NaN            NaN
  1353.96        2500.00                 NaN   99.1632       0.374951       0.636342E-001            NaN  0.149470       0.248738                 NaN            NaN            NaN
  1352.81        2500.00                 NaN   99.2058       0.369958                 NaN            NaN  0.182090       0.242146                 NaN            NaN            NaN
  1351.65        2500.00                 NaN   99.1662       0.412075                 NaN            NaN  0.172110       0.249597                 NaN            NaN            NaN
  1350.49        2500.00                 NaN   99.1907       0.395786                 NaN            NaN  0.170334       0.243141                 NaN            NaN            NaN
  1349.34        2500.00                 NaN   99.1953       0.388912                 NaN            NaN  0.173179       0.242564                 NaN            NaN            NaN
  1348.18        2500.00                 NaN   99.2017       0.394470                 NaN            NaN  0.164841       0.238982                 NaN            NaN            NaN
  1347.02        2500.00                 NaN   99.2152       0.390536                 NaN            NaN  0.160387       0.233891                 NaN            NaN            NaN
  1345.87        2500.00                 NaN   99.2139       0.387547                 NaN            NaN  0.163594       0.235006                 NaN            NaN            NaN
  1344.71        2500.00                 NaN   99.2198       0.390576                 NaN            NaN  0.157269       0.232331                 NaN            NaN            NaN
  1343.55        2500.00                 NaN   99.2267       0.386732                 NaN            NaN  0.156549       0.229987                 NaN            NaN            NaN
  1342.40        2500.00                 NaN   99.2325       0.384237                 NaN            NaN  0.155146       0.228079                 NaN            NaN            NaN
  1341.24        2500.00                 NaN   99.2391       0.380636                 NaN            NaN  0.154431       0.225824                 NaN            NaN            NaN
  1340.08        2500.00                 NaN   99.2439       0.381429                 NaN            NaN  0.150808       0.223860                 NaN            NaN            NaN
  1338.93        2500.00                 NaN   99.2497       0.380517                 NaN            NaN  0.148072       0.221753                 NaN            NaN            NaN
  1337.77        2500.00                 NaN   99.2552       0.375307                 NaN            NaN  0.149329       0.220167                 NaN            NaN            NaN
  1336.61        2500.00                 NaN   99.2608       0.375010                 NaN            NaN  0.146325       0.217873                 NaN            NaN            NaN
  1335.46        2500.00                 NaN   99.2677       0.372921                 NaN            NaN  0.143920       0.215482                 NaN            NaN            NaN
  1334.30        2500.00                 NaN   99.2742       0.365675                 NaN            NaN  0.146381       0.213763                 NaN            NaN            NaN
  1333.14        2500.00                 NaN   99.2765       0.369148                 NaN            NaN  0.141559       0.212778                 NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.2808       0.372110                 NaN            NaN  0.136885       0.210253                 NaN            NaN            NaN
  1330.83        2500.00                 NaN   99.2879       0.369730                 NaN            NaN  0.134633       0.207690                 NaN            NaN            NaN
  1329.67        2500.00                 NaN   99.2917       0.370144                 NaN            NaN  0.131640       0.206499                 NaN            NaN            NaN
  1328.51        2500.00                 NaN   99.2969       0.367490                 NaN            NaN  0.130846       0.204720                 NaN            NaN            NaN
  1327.36        2500.00                 NaN   99.3000       0.372953                 NaN            NaN  0.123936       0.203123                 NaN            NaN            NaN
  1326.20        2500.00                 NaN   99.3063       0.361202                 NaN            NaN  0.130806       0.201661                 NaN            NaN            NaN
  1325.04        2500.00                 NaN   99.3134       0.364732                 NaN            NaN  0.123178       0.198652                 NaN            NaN            NaN
  1323.89        2500.00                 NaN   99.3143       0.368700                 NaN            NaN  0.119077       0.197967                 NaN            NaN            NaN
  1322.73        2500.00                 NaN   99.3206       0.363518                 NaN            NaN  0.119785       0.196059                 NaN            NaN            NaN
  1321.57        2500.00                 NaN   99.3252       0.361614                 NaN            NaN  0.118778       0.194393                 NaN            NaN            NaN
  1320.42        2500.00                 NaN   99.3298       0.359994                 NaN            NaN  0.117397       0.192773                 NaN            NaN            NaN
  1319.26        2500.00                 NaN   99.3333       0.362806                 NaN            NaN  0.112632       0.191235                 NaN            NaN            NaN
  1318.10        2500.00                 NaN   99.3370       0.364480                 NaN            NaN  0.108756       0.189771                 NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.3430       0.358589                 NaN            NaN  0.110263       0.188132                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   99.3458       0.362155                 NaN            NaN  0.105602       0.186481                 NaN            NaN            NaN
  1314.63        2500.00                 NaN   99.3507       0.354537                 NaN            NaN  0.109504       0.185264                 NaN            NaN            NaN
  1313.48        2500.00                 NaN   99.3554       0.361412                 NaN            NaN  0.100105       0.183127                 NaN            NaN            NaN
  1312.32        2500.00                 NaN   99.3573       0.362603                 NaN            NaN  0.978184E-001  0.182271                 NaN            NaN            NaN
  1311.16        2500.00                 NaN   99.3619       0.360201                 NaN            NaN  0.971231E-001  0.180736                 NaN            NaN            NaN
  1310.01        2500.00                 NaN   99.3659       0.358933                 NaN            NaN  0.958425E-001  0.179298                 NaN            NaN            NaN
  1308.85        2500.00                 NaN   94.3311        1.52493                 NaN            NaN  0.384152       0.801030        2.95881                 NaN            NaN
  1307.69        2500.00                 NaN   88.6462        2.83487                 NaN            NaN  0.731254        1.50334        6.28432                 NaN            NaN
  1306.54        2500.00                 NaN   89.2905        2.78377                 NaN            NaN  0.622456        1.42358        5.87968                 NaN            NaN
  1305.38        2500.00                 NaN   89.8226        2.68060                 NaN            NaN  0.583598        1.35798        5.55525                 NaN            NaN
  1304.22        2500.00                 NaN   90.2723        2.60942                 NaN            NaN  0.540653        1.30280        5.27487                 NaN            NaN
  1303.07        2500.00                 NaN   90.7414        2.51452                 NaN            NaN  0.504959        1.24587        4.99326                 NaN            NaN
  1301.91        2500.00                 NaN   91.0981        2.46443                 NaN            NaN  0.472894        1.19949        4.76510                 NaN            NaN
  1300.75        2500.00                 NaN   91.4681        2.38118                 NaN            NaN  0.451320        1.15493        4.54449                 NaN            NaN
  1299.60        2500.00                 NaN   86.3578        3.56520                 NaN            NaN  0.649368        1.82358        7.26007       0.343960                 NaN
  1298.44        2500.00                 NaN   84.4774        3.95920                 NaN            NaN  0.771740        2.06649        8.23644       0.488776                 NaN
  1297.28        2500.00                 NaN   85.4739        3.70095                 NaN            NaN  0.760780        1.93442        7.67702       0.452891                 NaN
  1296.13        2500.00                 NaN   86.3909        3.48199                 NaN            NaN  0.736081        1.81324        7.15878       0.419016                 NaN
  1294.97        2500.00                 NaN   87.2865        3.28559                 NaN            NaN  0.690018        1.69552        6.65646       0.385880                 NaN
  1293.81        2500.00                 NaN   88.1255        3.09756                 NaN            NaN  0.645656        1.58514        6.19039       0.355760                 NaN
  1292.66        2500.00                 NaN   88.8687        2.93694                 NaN            NaN  0.600656        1.48724        5.77749       0.328957                 NaN
  1291.50        2500.00                 NaN   89.5588        2.78931                 NaN            NaN  0.554705        1.39650        5.39622       0.304427                 NaN
  1290.34        2500.00                 NaN   89.8613        2.73210                 NaN            NaN  0.528515        1.35724        5.22674       0.294092                 NaN
  1289.19        2500.00                 NaN   83.6636        3.86594                 NaN            NaN   1.13325        2.23576        8.60228       0.499181                 NaN
  1288.03        2500.00                 NaN   98.5503       0.894331                 NaN            NaN            NaN  0.159927       0.395487                 NaN            NaN
  1286.87        2500.00                 NaN   91.9894        2.48204                 NaN            NaN  0.174083        1.05464        4.08194       0.217908                 NaN
  1285.72        2500.00                 NaN   91.0709        2.53714                 NaN            NaN  0.379048        1.20738        4.56116       0.244398                 NaN
  1284.56        2500.00                 NaN   89.1226        3.19436                 NaN            NaN  0.382794        1.46945        5.54174       0.289049                 NaN
  1283.40        2500.00                 NaN   98.0600       0.739581                 NaN            NaN  0.160527E-001  0.243277       0.893308       0.477702E-001            NaN
  1282.25        2500.00                 NaN   91.8704        2.47051                 NaN            NaN  0.317462        1.08246        4.04717       0.212039                 NaN
  1281.09        2500.00                 NaN   89.2134        2.90815                 NaN            NaN  0.383024        1.55122        5.59549       0.348702                 NaN
  1279.93        2500.00                 NaN   94.0212        1.82432                 NaN            NaN  0.402597       0.722182        2.94578       0.839673E-001            NaN
  1278.77        2500.00                 NaN   96.1608        1.40770                 NaN            NaN            NaN  0.470304        1.85994       0.101258                 NaN
  1277.62        2500.00                 NaN   95.0835        1.79585                 NaN            NaN  0.595296E-002  0.657202        2.34399       0.113534                 NaN
  1276.46        2500.00                 NaN   88.9491        1.19880        2.11024                 NaN            NaN   1.66096        5.71117       0.369726                 NaN
  1275.30        2500.00                 NaN   99.3033       0.221139                 NaN            NaN            NaN  0.861892E-001  0.373194       0.162142E-001            NaN
  1274.15        2500.00                 NaN   95.7962        1.97813                 NaN            NaN  0.340471E-001  0.393065        1.79854                 NaN            NaN
  1272.99        2500.00                 NaN   94.9280        1.81977                 NaN            NaN            NaN  0.677694        2.48115       0.933892E-001            NaN
  1271.83        2500.00                 NaN   98.6220                 NaN            NaN            NaN  0.298022E-001  0.324554       0.897756       0.125838                 NaN
  1270.68        2500.00                 NaN   91.9294        3.31746                 NaN            NaN  0.689722E-004  0.963126        3.71422       0.757503E-001            NaN
  1269.52        2500.00                 NaN   94.7384        1.79877                 NaN            NaN            NaN  0.776828        2.52474       0.161242                 NaN
  1268.36        2500.00                 NaN   96.3401        1.36440                 NaN            NaN            NaN  0.437404        1.83264       0.254512E-001            NaN
  1267.21        2500.00                 NaN   95.6970        1.45723                 NaN            NaN            NaN  0.585203        2.16242       0.981981E-001            NaN
  1266.05        2500.00                 NaN   95.0894        1.72879                 NaN            NaN            NaN  0.684737        2.40058       0.964463E-001            NaN
  1264.89        2500.00                 NaN   96.0362        1.41073                 NaN            NaN            NaN  0.525371        1.94775       0.799958E-001            NaN
  1263.74        2500.00                 NaN   95.9874        1.40212                 NaN            NaN            NaN  0.538580        1.98344       0.884993E-001            NaN
  1262.58        2500.00                 NaN   95.8446        1.03148                 NaN            NaN            NaN  0.442008        2.52023       0.161678                 NaN
  1261.42        2500.00                 NaN   96.5110        1.21653                 NaN            NaN  0.371091       0.646587        1.24231       0.125016E-001            NaN
  1260.27        2500.00                 NaN   96.6466       0.288031        1.02229                 NaN            NaN  0.488856        1.45576       0.985160E-001            NaN
  1259.11        2500.00                 NaN   96.6406       0.839536                 NaN            NaN            NaN  0.320668        2.11816       0.810684E-001            NaN
  1257.95        2500.00                 NaN   95.8043        1.39212                 NaN            NaN            NaN  0.579121        2.13513       0.893246E-001            NaN
  1256.80        2500.00                 NaN   98.5264       0.596075                 NaN            NaN            NaN  0.183442       0.660478       0.336355E-001            NaN
  1255.64        2500.00                 NaN   90.6421        2.70718                 NaN            NaN            NaN   1.27536        5.09736       0.277949                 NaN
  1254.48        2500.00                 NaN   99.7587       0.990291E-001            NaN            NaN            NaN            NaN  0.836861E-001  0.586145E-001            NaN
  1253.33        2500.00                 NaN   99.6493       0.250168                 NaN            NaN            NaN  0.408955E-001            NaN  0.595946E-001            NaN
  1252.17        2500.00                 NaN   98.3198       0.752244                 NaN            NaN            NaN  0.229572       0.698385                 NaN            NaN
  1251.01        2500.00                 NaN   97.5644       0.849987                 NaN            NaN            NaN  0.313064        1.27253                 NaN            NaN
  1249.86        2500.00                 NaN   92.5100        2.76217                 NaN            NaN            NaN  0.870362        3.81538       0.421277E-001            NaN
  1248.70        2500.00                 NaN   99.2531       0.224374                 NaN            NaN            NaN  0.121815       0.385338       0.154133E-001            NaN
  1247.54        2500.00                 NaN   99.2632       0.218006                 NaN            NaN            NaN  0.118954       0.384720       0.151245E-001            NaN
  1246.39        2500.00                 NaN   98.8266       0.291082                 NaN            NaN            NaN  0.313272       0.531528       0.375328E-001            NaN
  1245.23        2500.00                 NaN   97.5297       0.805232                 NaN            NaN            NaN  0.293493        1.32116       0.504286E-001            NaN
  1244.07        2500.00                 NaN   97.2243       0.546900                 NaN            NaN            NaN  0.278630        1.82765       0.122488                 NaN
  1242.92        2500.00                 NaN   98.4310       0.827355                 NaN            NaN            NaN  0.255424       0.486256                 NaN            NaN
  1241.76        2500.00                 NaN   97.9050       0.690526                 NaN            NaN            NaN  0.264767        1.10398       0.357243E-001            NaN
  1240.60        2500.00                 NaN   96.6515       0.769732                 NaN            NaN            NaN  0.373229        2.09618       0.109363                 NaN
  1239.45        2500.00                 NaN   98.5420       0.139671       0.502944                 NaN            NaN  0.210192       0.595277       0.993175E-002            NaN
  1238.29        2500.00                 NaN   99.1112       0.413942                 NaN            NaN            NaN  0.128335       0.322432       0.241017E-001            NaN
  1237.13        2500.00                 NaN   97.9346       0.677397                 NaN            NaN            NaN  0.251882        1.10159       0.344975E-001            NaN
  1235.98        2500.00                 NaN   95.4070        1.39011       0.196227                 NaN            NaN  0.693245        2.17053       0.142934                 NaN
  1234.82        2500.00                 NaN   99.6147       0.817971E-001            NaN            NaN            NaN  0.364647E-001  0.260284       0.672361E-002            NaN
  1233.66        2500.00                 NaN   99.8165       0.609654E-001            NaN            NaN            NaN  0.280859E-001  0.892317E-001  0.523391E-002            NaN
  1232.51        2500.00                 NaN   99.9751       0.143535E-002  0.121614E-001            NaN            NaN  0.109437E-001            NaN  0.380087E-003            NaN
  1231.35        2500.00                 NaN   96.8990       0.581658                 NaN            NaN            NaN  0.263294        1.53258       0.281655E-001  0.695346     
  1230.19        2500.00                 NaN            NaN   1.66279        13.6030                 NaN            NaN   8.37799        44.0720        1.05123        31.2330     
  1229.03        2500.00                 NaN            NaN   1.68056        13.5865                 NaN            NaN   8.38059        44.0686        1.05062        31.2332     
  1227.88        2500.00                 NaN            NaN   1.70121        13.5671                 NaN            NaN   8.38316        44.0652        1.05000        31.2334     
  1226.72        2500.00                 NaN            NaN   1.72219        13.5474                 NaN            NaN   8.38572        44.0618        1.04939        31.2335     
  1225.56        2500.00                 NaN            NaN   1.74293        13.5279                 NaN            NaN   8.38826        44.0584        1.04877        31.2337     
  1224.41        2500.00                 NaN            NaN   1.76251        13.5096                 NaN            NaN   8.39081        44.0550        1.04814        31.2339     
  1223.25        2500.00                 NaN            NaN   1.78049        13.4929                 NaN            NaN   8.39334        44.0516        1.04752        31.2341     
  1222.09        2500.00                 NaN            NaN   2.06022        13.2146                 NaN            NaN   8.39499        44.0489        1.04694        31.2343     
  1220.94        2500.00                 NaN            NaN   2.08298        13.1932                 NaN            NaN   8.39749        44.0455        1.04631        31.2345     
  1219.78        2500.00                 NaN            NaN   2.10486        13.1726                 NaN            NaN   8.40000        44.0421        1.04569        31.2347     
  1218.62        2500.00                 NaN            NaN   2.12587        13.1529                 NaN            NaN   8.40249        44.0388        1.04506        31.2349     
  1217.47        2500.00                 NaN            NaN   2.14599        13.1341                 NaN            NaN   8.40498        44.0354        1.04443        31.2351     
  1216.31        2500.00                 NaN            NaN   2.16519        13.1163                 NaN            NaN   8.40745        44.0320        1.04379        31.2353     
  1215.15        2500.00                 NaN            NaN   2.91670        12.3751                 NaN            NaN   8.40726        44.0222        1.04128        31.2375     
  1214.00        2500.00                 NaN            NaN   2.83896        12.4536                 NaN            NaN   8.41032        44.0188        1.04071        31.2375     
  1212.84        2500.00                 NaN            NaN   2.85257        12.4414                 NaN            NaN   8.41310        44.0151        1.04002        31.2377     
  1211.68        2500.00                 NaN            NaN   2.86446        12.4309                 NaN            NaN   8.41587        44.0115        1.03934        31.2379     
  1210.53        2500.00                 NaN            NaN   2.99893        12.2986                 NaN            NaN   8.41838        44.0073        1.03849        31.2383     
  1209.37        2500.00                 NaN            NaN   2.88306        12.4151                 NaN            NaN   8.42138        44.0042        1.03797        31.2383     
  1208.21        2500.00                 NaN            NaN   2.88982        12.4097                 NaN            NaN   8.42411        44.0005        1.03729        31.2385     
  1207.06        2500.00                 NaN            NaN   2.89488        12.4061                 NaN            NaN   8.42683        43.9969        1.03660        31.2387     
  1205.90        2500.00                 NaN            NaN   2.89836        12.4040                 NaN            NaN   8.42953        43.9933        1.03592        31.2389     
  1204.74        2500.00                 NaN            NaN   2.90014        12.4036                 NaN            NaN   8.43222        43.9897        1.03524        31.2391     
  1203.59        2500.00                 NaN            NaN   2.90016        12.4050                 NaN            NaN   8.43490        43.9861        1.03455        31.2393     
  1202.43        2500.00                 NaN            NaN   2.89861        12.4079                 NaN            NaN   8.43756        43.9825        1.03387        31.2395     
  1201.27        2500.00                 NaN            NaN   2.89535        12.4126                 NaN            NaN   8.44021        43.9790        1.03319        31.2397     
  1200.12        2500.00                 NaN            NaN   2.89047        12.4189                 NaN            NaN   8.44284        43.9754        1.03251        31.2399     
