|6.6.6
Archiving\03_Data\eq/QFM_m1.75/ALH/ALH_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5448       0.455187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5448       0.455186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5448       0.455185                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5448       0.455183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5448       0.455182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5448       0.455181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5448       0.455179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5448       0.455178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5448       0.455177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5448       0.455175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5448       0.455174                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5448       0.455173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5448       0.455171                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5448       0.455170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5448       0.455169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5448       0.455167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.5448       0.455166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.5448       0.455164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.5448       0.455163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.5448       0.455161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.5448       0.455160                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.5448       0.455158                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.5448       0.455157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.5448       0.455155                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.5448       0.455154                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.5448       0.455152                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.5448       0.455151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.5449       0.455149                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.5449       0.455147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.5449       0.455146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.5449       0.455144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.5449       0.455143                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.5449       0.455141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.5278       0.455139       0.170440E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        98.7485       0.455144       0.796333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.9361       0.455148        1.60875                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        97.1237       0.455153        2.42118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        96.3358       0.455158        3.20909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        95.5478       0.455162        3.99702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        94.7599       0.455167        4.78496                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        93.9719       0.455172        5.57292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        93.2058       0.455177        6.33907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        92.4396       0.455181        7.10525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        91.6680       0.455186        7.87686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.2408       0.291902        9.16568                 NaN  0.301597                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.3038                 NaN   10.8554                 NaN  0.840752                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        87.5722                 NaN   11.5870                 NaN  0.840761                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        86.8326                 NaN   12.3251       0.155142E-002  0.840771                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.1033                 NaN   13.0516       0.431576E-002  0.840780                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.3875                 NaN   13.7525       0.192349E-001  0.840790                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        84.6716                 NaN   14.4535       0.341544E-001  0.840799                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        83.9557                 NaN   15.1544       0.490743E-001  0.840808                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        83.2398                 NaN   15.8554       0.639944E-001  0.840817                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        82.5238                 NaN   16.5564       0.789149E-001  0.840826                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        81.8079                 NaN   17.2574       0.938357E-001  0.840835                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        81.0919                 NaN   17.9585       0.108757       0.840844                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.3759                 NaN   18.6595       0.123678       0.840854                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        79.6927                 NaN   19.3290       0.137431       0.840863                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        79.0094                 NaN   19.9986       0.151183       0.840873                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        78.3260                 NaN   20.6681       0.164936       0.840882                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        77.6427                 NaN   21.3377       0.178690       0.840892                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.9594                 NaN   22.0073       0.192443       0.840901                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.2760                 NaN   22.6769       0.206197       0.840911                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        75.5926                 NaN   23.3465       0.219951       0.840920                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.9092                 NaN   24.0162       0.233706       0.840930                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.2541                 NaN   24.6585       0.246437       0.840940                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.5990                 NaN   25.3009       0.259169       0.840950                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.9439                 NaN   25.9433       0.271900       0.840959                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        72.2887                 NaN   26.5857       0.284632       0.840969                 NaN            NaN            NaN            NaN            NaN            NaN
