|6.6.6
Archiving\03_Data\frac/QFM_m3.75/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1536.34        2500.00        99.0901                 NaN            NaN  0.118167                 NaN  0.791750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0995                 NaN            NaN  0.115167                 NaN  0.785331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1092                 NaN            NaN  0.114066                 NaN  0.776707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1209                 NaN            NaN  0.110477                 NaN  0.768617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1290                 NaN            NaN  0.108650                 NaN  0.762301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1397                 NaN            NaN  0.102657                 NaN  0.757650                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1486                 NaN            NaN  0.102783                 NaN  0.748569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1575                 NaN            NaN  0.101412                 NaN  0.741070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1662                 NaN            NaN  0.975382E-001            NaN  0.736221                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1724                 NaN            NaN  0.948863E-001            NaN  0.732756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1825                 NaN            NaN  0.907616E-001            NaN  0.726693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1877                 NaN            NaN  0.857990E-001            NaN  0.726537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1975                 NaN            NaN  0.864041E-001            NaN  0.716127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1270                 NaN            NaN  0.295910E-001            NaN  0.389598       0.453784                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0682                 NaN            NaN  0.980012E-001            NaN            NaN  0.833811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0482                 NaN            NaN  0.131056E-005            NaN            NaN  0.951801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0537                 NaN            NaN  0.136711E-002            NaN  0.316643E-001  0.913285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0566                 NaN            NaN            NaN            NaN            NaN  0.943365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0593                 NaN            NaN  0.501436E-005            NaN            NaN  0.940735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0644                 NaN            NaN            NaN            NaN            NaN  0.935607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0663                 NaN            NaN            NaN            NaN            NaN  0.933679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0675                 NaN            NaN            NaN            NaN            NaN  0.932487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0680                 NaN            NaN            NaN            NaN            NaN  0.931990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0727                 NaN            NaN  0.131563E-005            NaN            NaN  0.927310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0713                 NaN            NaN            NaN            NaN            NaN  0.928710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0713                 NaN            NaN            NaN            NaN            NaN  0.928747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        99.0692                 NaN            NaN            NaN            NaN            NaN  0.930759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        99.0686                 NaN            NaN            NaN            NaN            NaN  0.931357                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        99.0594                 NaN            NaN            NaN            NaN            NaN  0.940566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        99.0589                 NaN            NaN            NaN            NaN            NaN  0.941087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        99.0478                 NaN            NaN            NaN            NaN            NaN  0.952191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        99.0327                 NaN            NaN            NaN            NaN            NaN  0.967310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        99.0266                 NaN            NaN            NaN            NaN            NaN  0.973436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        99.0053                 NaN            NaN            NaN            NaN            NaN  0.994692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.9732                 NaN            NaN            NaN            NaN            NaN   1.02684                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.9168                 NaN            NaN            NaN            NaN            NaN   1.02659       0.565766E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6428                 NaN            NaN            NaN            NaN            NaN  0.264537        1.09271                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6552                 NaN            NaN            NaN            NaN            NaN  0.263140        1.08166                 NaN            NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6695                 NaN            NaN            NaN            NaN            NaN   1.06879       0.261686                 NaN            NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6822                 NaN            NaN            NaN            NaN            NaN   1.06060       0.257158                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.09        2500.00        98.6954                 NaN            NaN            NaN            NaN            NaN   1.05031       0.254257                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.58        2500.00        98.7068                 NaN            NaN            NaN            NaN            NaN   1.04139       0.251769                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.08        2500.00        98.7193                 NaN            NaN            NaN            NaN            NaN  0.248739        1.03196                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.57        2500.00        98.7303                 NaN            NaN            NaN            NaN            NaN   1.02284       0.246849                 NaN            NaN            NaN            NaN            NaN            NaN
  1426.07        2500.00        98.7421                 NaN            NaN            NaN            NaN            NaN  0.245162        1.01273                 NaN            NaN            NaN            NaN            NaN            NaN
  1423.56        2500.00        98.7506                 NaN            NaN            NaN            NaN            NaN   1.01091       0.238498                 NaN            NaN            NaN            NaN            NaN            NaN
  1421.05        2500.00        98.7590                 NaN            NaN            NaN            NaN            NaN  0.998026       0.242941                 NaN            NaN            NaN            NaN            NaN            NaN
  1418.55        2500.00        98.0667                 NaN            NaN            NaN            NaN            NaN  0.666928       0.927071                 NaN            NaN  0.339325                 NaN            NaN            NaN
  1416.04        2500.00        96.9569                 NaN            NaN            NaN            NaN            NaN  0.793708        1.36578                 NaN            NaN  0.883586                 NaN            NaN            NaN
  1413.53        2500.00        97.0315                 NaN            NaN  0.109229E-005            NaN            NaN   1.33786       0.770466                 NaN            NaN  0.860124                 NaN            NaN            NaN
  1411.03        2500.00        97.1045                 NaN            NaN  0.182984E-002            NaN            NaN  0.747873        1.30762                 NaN            NaN  0.838164                 NaN            NaN            NaN
  1408.52        2500.00        97.0781                 NaN            NaN  0.529676                 NaN            NaN   1.21395       0.262051                 NaN            NaN  0.916244                 NaN            NaN            NaN
  1406.02        2500.00        97.1479                 NaN            NaN  0.530584                 NaN            NaN   1.20535       0.221475                 NaN            NaN  0.894668                 NaN            NaN            NaN
  1403.51        2500.00        97.2193                 NaN            NaN  0.527819                 NaN            NaN  0.176916        1.20417                 NaN            NaN  0.871779                 NaN            NaN            NaN
  1401.00        2500.00        97.2882                 NaN            NaN  0.525447                 NaN            NaN   1.19477       0.140902                 NaN            NaN  0.850729                 NaN            NaN            NaN
  1398.50        2500.00        97.3517                 NaN            NaN  0.523953                 NaN            NaN   1.19225       0.101319                 NaN            NaN  0.830774                 NaN            NaN            NaN
  1395.99        2500.00        97.3853                 NaN            NaN  0.535465                 NaN            NaN   1.20656       0.509166E-001            NaN            NaN  0.821709                 NaN            NaN            NaN
  1393.48        2500.00        97.5362                 NaN            NaN  0.496213                 NaN            NaN  0.615274E-001   1.13423                 NaN            NaN  0.771796                 NaN            NaN            NaN
  1390.98        2500.00        97.4796                 NaN            NaN  0.524869                 NaN            NaN  0.781404E-002   1.20036                 NaN            NaN  0.787324                 NaN            NaN            NaN
  1388.47        2500.00        97.5518                 NaN            NaN  0.420382                 NaN            NaN  0.938125       0.332326                 NaN            NaN  0.757350                 NaN            NaN            NaN
  1385.96        2500.00        97.6215                 NaN            NaN  0.468322                 NaN            NaN  0.100722        1.06934                 NaN            NaN  0.740157                 NaN            NaN            NaN
  1383.46        2500.00        97.6924                 NaN            NaN  0.498207                 NaN            NaN   1.08849                 NaN            NaN            NaN  0.720951                 NaN            NaN            NaN
  1380.95        2500.00        97.7356                 NaN            NaN  0.488635                 NaN            NaN   1.06968                 NaN            NaN            NaN  0.706075                 NaN            NaN            NaN
  1378.45        2500.00        97.7862                 NaN            NaN  0.482252                 NaN            NaN   1.04179                 NaN            NaN            NaN  0.689737                 NaN            NaN            NaN
  1375.94        2500.00        97.8313                 NaN            NaN  0.474494                 NaN            NaN   1.01947                 NaN            NaN            NaN  0.674701                 NaN            NaN            NaN
  1373.43        2500.00        97.8772                 NaN            NaN  0.471969                 NaN            NaN  0.990760                 NaN            NaN            NaN  0.660081                 NaN            NaN            NaN
  1370.93        2500.00        97.9215                 NaN            NaN  0.461261                 NaN            NaN  0.972374                 NaN            NaN            NaN  0.644873                 NaN            NaN            NaN
  1368.42        2500.00        97.9585                 NaN            NaN  0.451007                 NaN            NaN  0.959271                 NaN            NaN            NaN  0.631237                 NaN            NaN            NaN
  1365.91        2500.00        98.0004                 NaN            NaN  0.443157                 NaN            NaN  0.939117                 NaN            NaN            NaN  0.617286                 NaN            NaN            NaN
  1363.41        2500.00        98.0379                 NaN            NaN  0.435517                 NaN            NaN  0.922218                 NaN            NaN            NaN  0.604362                 NaN            NaN            NaN
  1360.90        2500.00        98.0621                 NaN            NaN  0.420021                 NaN            NaN  0.922341                 NaN            NaN            NaN  0.595514                 NaN            NaN            NaN
  1358.40        2500.00        98.1277                 NaN            NaN  0.419860                 NaN            NaN  0.878897                 NaN            NaN            NaN  0.573509                 NaN            NaN            NaN
  1355.89        2500.00        98.1521                 NaN            NaN  0.417671                 NaN            NaN  0.864279                 NaN            NaN            NaN  0.565924                 NaN            NaN            NaN
  1353.38        2500.00        98.1851                 NaN            NaN  0.418747                 NaN            NaN  0.840669                 NaN            NaN            NaN  0.555529                 NaN            NaN            NaN
  1350.88        2500.00        98.2233                 NaN            NaN  0.398835                 NaN            NaN  0.837164                 NaN            NaN            NaN  0.540656                 NaN            NaN            NaN
  1348.37        2500.00        98.2546                 NaN            NaN  0.394577                 NaN            NaN  0.820347                 NaN            NaN            NaN  0.530523                 NaN            NaN            NaN
  1345.86        2500.00        98.2883                 NaN            NaN  0.379696                 NaN            NaN  0.811846                 NaN            NaN            NaN  0.520205                 NaN            NaN            NaN
  1343.36        2500.00        98.3158                 NaN            NaN  0.377990                 NaN            NaN  0.799662                 NaN            NaN            NaN  0.506593                 NaN            NaN            NaN
  1340.85        2500.00        98.3475                 NaN            NaN  0.369411                 NaN            NaN  0.785491                 NaN            NaN            NaN  0.497586                 NaN            NaN            NaN
  1338.35        2500.00        98.3771                 NaN            NaN  0.359611                 NaN            NaN  0.776168                 NaN            NaN            NaN  0.487145                 NaN            NaN            NaN
  1335.84        2500.00        98.4066                 NaN            NaN  0.353104                 NaN            NaN  0.763278                 NaN            NaN            NaN  0.476971                 NaN            NaN            NaN
  1333.33        2500.00        98.4342                 NaN            NaN  0.347044                 NaN            NaN  0.751457                 NaN            NaN            NaN  0.467291                 NaN            NaN            NaN
  1330.83        2500.00        98.4617                 NaN            NaN  0.338127                 NaN            NaN  0.742599                 NaN            NaN            NaN  0.457597                 NaN            NaN            NaN
  1328.32        2500.00        98.4704                 NaN            NaN  0.330898                 NaN            NaN  0.743839                 NaN            NaN            NaN  0.454855                 NaN            NaN            NaN
  1325.81        2500.00        98.5279                 NaN            NaN  0.316923                 NaN            NaN  0.723067                 NaN            NaN            NaN  0.432116                 NaN            NaN            NaN
  1323.31        2500.00        98.5427                 NaN            NaN  0.312900                 NaN            NaN  0.715351                 NaN            NaN            NaN  0.429050                 NaN            NaN            NaN
  1320.80        2500.00        98.5677                 NaN            NaN  0.308742                 NaN            NaN  0.703129                 NaN            NaN            NaN  0.420461                 NaN            NaN            NaN
  1318.30        2500.00        98.5922                 NaN            NaN  0.299210                 NaN            NaN  0.696941                 NaN            NaN            NaN  0.411693                 NaN            NaN            NaN
  1315.79        2500.00        98.6122                 NaN            NaN  0.288179                 NaN            NaN  0.695405                 NaN            NaN            NaN  0.404237                 NaN            NaN            NaN
  1313.28        2500.00        98.6367                 NaN            NaN  0.278943                 NaN            NaN  0.688603                 NaN            NaN            NaN  0.395793                 NaN            NaN            NaN
  1310.78        2500.00        98.6599                 NaN            NaN  0.275444                 NaN            NaN  0.677714                 NaN            NaN            NaN  0.386921                 NaN            NaN            NaN
  1308.27        2500.00        98.6833                 NaN            NaN  0.266463                 NaN            NaN  0.669581                 NaN            NaN            NaN  0.380686                 NaN            NaN            NaN
  1305.76        2500.00        78.9857                 NaN            NaN   1.33535                 NaN            NaN   5.37875                 NaN            NaN            NaN   2.78020        11.5200                 NaN            NaN
  1303.26        2500.00        80.2348                 NaN            NaN  0.896146                 NaN            NaN   5.56998                 NaN            NaN            NaN   2.62295        10.6761                 NaN            NaN
  1300.75        2500.00        82.1428                 NaN            NaN  0.613090                 NaN            NaN   5.36105                 NaN            NaN            NaN   2.38461        9.49849                 NaN            NaN
  1298.25        2500.00        83.7885                 NaN            NaN  0.408929                 NaN            NaN   5.12217                 NaN            NaN            NaN   2.17686        8.50353                 NaN            NaN
  1295.74        2500.00        85.1150                 NaN            NaN  0.236049                 NaN            NaN   4.94290                 NaN            NaN            NaN   2.00867        7.69738                 NaN            NaN
  1293.23        2500.00        86.2318                 NaN            NaN  0.906538E-001            NaN            NaN   4.79143                 NaN            NaN            NaN   1.86539        7.02070                 NaN            NaN
  1290.73        2500.00        87.2063                 NaN            NaN  0.225737E-005            NaN            NaN   4.61317                 NaN            NaN            NaN   1.74263        6.43788                 NaN            NaN
  1288.22        2500.00        88.0588                 NaN            NaN            NaN            NaN            NaN   4.36460                 NaN            NaN            NaN   1.64027        5.93630                 NaN            NaN
  1285.71        2500.00        88.8963                 NaN            NaN  0.199549E-003            NaN            NaN   4.10597                 NaN            NaN            NaN   1.53658        5.46092                 NaN            NaN
  1283.21        2500.00        89.6284                 NaN            NaN            NaN            NaN            NaN   3.87541                 NaN            NaN            NaN   1.44436        5.04973       0.205745E-002            NaN
  1280.70        2500.00        88.2927                 NaN            NaN            NaN            NaN            NaN   4.06576                 NaN            NaN            NaN   1.62516        5.73420       0.282206                 NaN
  1278.20        2500.00        86.6881                 NaN            NaN            NaN            NaN            NaN   4.42669                 NaN            NaN            NaN   1.84042        6.70926       0.335534                 NaN
  1275.69        2500.00        93.1487                 NaN            NaN            NaN            NaN            NaN   2.63768                 NaN            NaN            NaN  0.953309        3.09784       0.162444                 NaN
  1273.18        2500.00        90.9035                 NaN            NaN            NaN            NaN            NaN   3.21365                 NaN            NaN            NaN   1.26252        4.40218       0.218191                 NaN
  1270.68        2500.00        90.4454                 NaN            NaN            NaN            NaN            NaN   3.03067       0.136216E-004            NaN            NaN   1.25590        4.98757       0.280414                 NaN
  1268.17        2500.00        91.2907                 NaN            NaN  0.396192                 NaN            NaN   2.95973                 NaN            NaN            NaN   1.40050        3.78017       0.172669                 NaN
  1265.66        2500.00        94.6100                 NaN            NaN            NaN            NaN            NaN   1.99288                 NaN            NaN            NaN  0.671721        2.63226       0.931390E-001            NaN
  1263.16        2500.00        93.6161                 NaN            NaN            NaN            NaN            NaN   1.93479                 NaN            NaN            NaN  0.848978        3.39329       0.206863                 NaN
  1260.65        2500.00        77.2570                 NaN            NaN            NaN            NaN            NaN   5.11661        2.09751        1.05911                 NaN   3.15788        10.8372       0.474673                 NaN
  1258.15        2500.00        99.9795                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.205390E-001            NaN
  1255.64        2500.00        99.4352                 NaN            NaN            NaN            NaN            NaN  0.399457                 NaN            NaN            NaN  0.758965E-001            NaN  0.894190E-001            NaN
  1253.13        2500.00        99.5144                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.540820E-002  0.480145                 NaN            NaN
  1250.63        2500.00        97.9411                 NaN            NaN            NaN            NaN            NaN  0.713567                 NaN            NaN            NaN  0.273726        1.02855       0.430932E-001            NaN
  1248.12        2500.00        91.1569                 NaN            NaN            NaN            NaN            NaN   1.91324        1.24056                 NaN            NaN   1.27974        4.30490       0.104688                 NaN
  1245.61        2500.00        95.1797                 NaN            NaN            NaN            NaN            NaN   1.40204       0.280011                 NaN            NaN  0.680233        2.32444       0.133616                 NaN
  1243.11        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1240.60        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1238.10        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1235.59        2500.00        84.3847                 NaN            NaN            NaN            NaN            NaN   4.00988                 NaN            NaN            NaN   1.72812        7.39179       0.267180        2.21829     
  1233.08        2500.00        73.0416                 NaN            NaN            NaN            NaN            NaN   4.61121       0.148014                 NaN            NaN   2.46418        11.1751       0.304267        8.25567     
  1230.58        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2743                 NaN            NaN            NaN   8.44918        43.5221        1.09075        31.6636     
  1228.07        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.2875                 NaN            NaN            NaN   8.45871        43.5024        1.08571        31.6658     
  1225.56        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.42681        6.85553                 NaN            NaN   8.45710        43.5088        1.08683        31.6649     
  1223.06        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.07796        7.20739                 NaN            NaN   8.46308        43.5008        1.08540        31.6653     
  1220.55        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.90053        7.38808                 NaN            NaN   8.46941        43.4924        1.08387        31.6657     
  1218.05        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.71185        7.58016                 NaN            NaN   8.47589        43.4836        1.08227        31.6662     
  1215.54        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.51034        7.78525                 NaN            NaN   8.48256        43.4746        1.08061        31.6667     
  1213.03        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.29496        8.00437                 NaN            NaN   8.48943        43.4652        1.07888        31.6672     
  1210.53        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.03481        7.26789                 NaN            NaN   8.49463        43.4579        1.07717        31.6676     
  1208.02        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.95411        7.35174                 NaN            NaN   8.49879        43.4519        1.07549        31.6679     
  1205.51        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.05879        8.25096                 NaN            NaN   8.50837        43.4393        1.07399        31.6686     
  1203.01        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.00459        8.30869                 NaN            NaN   8.51458        43.4307        1.07234        31.6691     
  1200.50        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   7.44291        7.86238                 NaN            NaN   8.51698        43.4356        1.07465        31.6675     
  1197.99        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5352        3.72803                 NaN            NaN   8.49355        43.4960        1.08758        31.6596     
  1195.49        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4629        3.80355                 NaN            NaN   8.49950        43.4879        1.08605        31.6600     
  1192.98        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3885        3.88131                 NaN            NaN   8.50555        43.4797        1.08448        31.6605     
  1190.48        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   9.62180        5.71088                 NaN            NaN   8.54530        43.3865        1.06370        31.6719     
  1187.97        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.93368        8.38698                 NaN            NaN   8.52951        43.4146        1.06598        31.6693     
  1185.46        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   6.83180        8.49241                 NaN            NaN   8.53329        43.4086        1.06420        31.6697     
  1182.96        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   8.05387        7.28591                 NaN            NaN   8.55949        43.3680        1.05995        31.6728     
  1180.45        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.24763        11.0428                 NaN            NaN   8.53508        43.4359        1.07515        31.6634     
  1177.94        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.28912        11.0068                 NaN            NaN   8.53988        43.4271        1.07278        31.6643     
  1175.44        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.32920        10.9724                 NaN            NaN   8.54466        43.4182        1.07036        31.6652     
  1172.93        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.36789        10.9394                 NaN            NaN   8.54944        43.4092        1.06791        31.6661     
  1170.43        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.40498        10.9082                 NaN            NaN   8.55420        43.4002        1.06541        31.6670     
  1167.92        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.44041        10.8788                 NaN            NaN   8.55895        43.3910        1.06286        31.6679     
  1165.41        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   4.47392        10.8515                 NaN            NaN   8.56369        43.3817        1.06027        31.6689     
  1162.91        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.3886                 NaN            NaN            NaN   8.62354        43.2685        1.03938        31.6800     
  1160.40        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.2446        4.13859                 NaN            NaN   8.62054        43.2761        1.04097        31.6792     
  1157.89        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.3201        4.06790                 NaN            NaN   8.62690        43.2663        1.03890        31.6799     
  1155.39        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4001        3.99274                 NaN            NaN   8.63328        43.2565        1.03680        31.6806     
  1152.88        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.4862        3.91153                 NaN            NaN   8.63966        43.2466        1.03467        31.6814     
  1150.38        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.5774        3.82533                 NaN            NaN   8.64607        43.2366        1.03252        31.6821     
  1147.87        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.6751        3.73268                 NaN            NaN   8.65248        43.2265        1.03034        31.6829     
  1145.36        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.7790        3.63386                 NaN            NaN   8.65892        43.2164        1.02813        31.6837     
  1142.86        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   11.8828        3.53531                 NaN            NaN   8.66538        43.2061        1.02589        31.6845     
  1140.35        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4285                 NaN            NaN            NaN   8.67725        43.1868        1.02154        31.6860     
  1137.84        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.1215        3.30735                 NaN            NaN   8.67832        43.1854        1.02133        31.6862     
  1135.34        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.2507        3.18357                 NaN            NaN   8.68484        43.1749        1.01900        31.6870     
  1132.83        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   2.42802        13.0018                 NaN            NaN   8.67439        43.1913        1.01888        31.6856     
  1130.33        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.5110        2.93449                 NaN            NaN   8.69805        43.1534        1.01425        31.6888     
  1127.82        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.6392        2.81211                 NaN            NaN   8.70464        43.1427        1.01178        31.6896     
  1125.31        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   12.4844        2.97169                 NaN            NaN   8.71145        43.1320        1.00967        31.6908     
  1122.81        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.41382        14.0270                 NaN            NaN   8.70637        43.1493        1.01539        31.6880     
  1120.30        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4796                 NaN            NaN            NaN   8.73288        43.0929        1.00048        31.6942     
  1117.79        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4854                 NaN            NaN            NaN   8.73920        43.0823       0.998079        31.6950     
  1115.29        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.768985        14.6951                 NaN            NaN   8.72750        43.1110        1.00715        31.6903     
  1112.78        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.4485                 NaN            NaN            NaN   8.72043        43.1328        1.01035        31.6879     
  1110.28        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12806        9.03810        3.07099                 NaN   8.48524        43.5632        1.06383        31.6505     
  1107.77        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12687        9.03611        3.07663                 NaN   8.48929        43.5576        1.06259        31.6509     
  1105.26        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   3.12576        9.03374        3.08249       0.871621E-004   8.49332        43.5520        1.06134        31.6512     
  1102.76        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.83284        13.6591                 NaN            NaN   8.75811        43.0613       0.993135        31.6955     
  1100.25        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.84087        13.6621                 NaN            NaN   8.76713        43.0438       0.988759        31.6973     
  1097.74        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.80010        13.7126                 NaN            NaN   8.77551        43.0280       0.984895        31.6989     
  1095.24        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.69349        13.8270                 NaN            NaN   8.78295        43.0147       0.981748        31.7002     
  1092.73        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   1.58627        13.9420                 NaN            NaN   8.79040        43.0013       0.978579        31.7014     
  1090.23        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   5.50500        9.99659                 NaN            NaN   8.74476        43.0702       0.986961        31.6965     
  1087.72        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.515406        15.0571                 NaN            NaN   8.81587        42.9294       0.969209        31.7130     
  1085.21        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5721                 NaN            NaN            NaN   8.82574        42.9308       0.962306        31.7090     
  1082.71        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN  0.585482        14.9687                 NaN            NaN   8.81331        42.9625       0.967164        31.7028     
  1080.20        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5870                 NaN            NaN            NaN   8.83935        42.9058       0.956374        31.7115     
  1077.69        2500.00                 NaN            NaN            NaN            NaN            NaN            NaN   15.5867                 NaN            NaN            NaN   8.84764        42.8991       0.955364        31.7112     
