|6.6.6
Archiving\03_Data\eqLP/QFM_m2.25/Y98/Y98_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        500.000        99.0127       0.963648       0.236526E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.0127       0.963647       0.236525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.0127       0.963646       0.236525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.0127       0.963645       0.236525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.0127       0.963645       0.236525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.0127       0.963644       0.236525E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.0127       0.963643       0.236524E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.0127       0.963642       0.236524E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.0127       0.963641       0.236524E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.0127       0.963640       0.236524E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.0127       0.963639       0.236524E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.0127       0.963638       0.236523E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.0127       0.963637       0.236523E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.0127       0.963636       0.236523E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.0127       0.963636       0.236523E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.0127       0.963635       0.236522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.0127       0.963634       0.236522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.0127       0.963633       0.236522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.0127       0.963632       0.236522E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.0127       0.963631       0.236521E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.0127       0.963629       0.236521E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.0127       0.963628       0.236521E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.0127       0.963627       0.236521E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.0127       0.963626       0.236520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.0127       0.963625       0.236520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.0127       0.963624       0.236520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.0127       0.963623       0.236520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.0127       0.963622       0.236519E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.0127       0.963621       0.236519E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.0127       0.963620       0.236519E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.0127       0.963619       0.236518E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.0127       0.963617       0.236518E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.0127       0.963616       0.236518E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.0127       0.963615       0.236518E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.0127       0.963614       0.236517E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0127       0.963612       0.236517E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        99.0127       0.963611       0.236517E-001            NaN            NaN            NaN            NaN            NaN            NaN
