|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.5/KHA22/KHA22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1492.19        2500.00                 NaN   99.4160                 NaN            NaN            NaN  0.583967                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.71        2500.00                 NaN   99.4136                 NaN            NaN            NaN  0.586369                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.23        2500.00                 NaN   99.4131                 NaN            NaN            NaN  0.586899                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        2500.00                 NaN   99.4114                 NaN            NaN            NaN  0.588557                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        2500.00                 NaN   99.4090                 NaN            NaN            NaN  0.591033                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        2500.00                 NaN   99.4079                 NaN            NaN            NaN  0.592143                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        2500.00                 NaN   99.4005                 NaN            NaN            NaN  0.596234       0.327771E-002            NaN            NaN            NaN            NaN            NaN
  1481.84        2500.00                 NaN   99.2230                 NaN            NaN            NaN  0.320330       0.456636                 NaN            NaN            NaN            NaN            NaN
  1480.36        2500.00                 NaN   99.1180                 NaN            NaN            NaN  0.515924       0.366125                 NaN            NaN            NaN            NaN            NaN
  1478.89        2500.00                 NaN   99.1250                 NaN            NaN            NaN  0.362539       0.512501                 NaN            NaN            NaN            NaN            NaN
  1477.41        2500.00                 NaN   99.1335                 NaN            NaN            NaN  0.506665       0.359860                 NaN            NaN            NaN            NaN            NaN
  1475.93        2500.00                 NaN   99.1414                 NaN            NaN            NaN  0.355435       0.503213                 NaN            NaN            NaN            NaN            NaN
  1474.45        2500.00                 NaN   99.1485                 NaN            NaN            NaN  0.498589       0.352889                 NaN            NaN            NaN            NaN            NaN
  1472.97        2500.00                 NaN   99.1529                 NaN            NaN            NaN  0.350214       0.496869                 NaN            NaN            NaN            NaN            NaN
  1471.50        2500.00                 NaN   99.1646                 NaN            NaN            NaN  0.490433       0.345006                 NaN            NaN            NaN            NaN            NaN
  1470.02        2500.00                 NaN   99.1695                 NaN            NaN            NaN  0.487281       0.343262                 NaN            NaN            NaN            NaN            NaN
  1468.54        2500.00                 NaN   99.1768                 NaN            NaN            NaN  0.339624       0.483607                 NaN            NaN            NaN            NaN            NaN
  1467.06        2500.00                 NaN   99.1836                 NaN            NaN            NaN  0.479645       0.336776                 NaN            NaN            NaN            NaN            NaN
  1465.58        2500.00                 NaN   99.1904                 NaN            NaN            NaN  0.475847       0.333768                 NaN            NaN            NaN            NaN            NaN
  1464.11        2500.00                 NaN   99.4292                 NaN            NaN            NaN  0.233695       0.337130                 NaN            NaN            NaN            NaN            NaN
  1462.63        2500.00                 NaN   98.9687                 NaN            NaN            NaN  0.606306       0.424975                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00                 NaN   99.2088                 NaN            NaN            NaN  0.465945       0.325217                 NaN            NaN            NaN            NaN            NaN
  1459.67        2500.00                 NaN   99.2159                 NaN            NaN            NaN  0.461875       0.322248                 NaN            NaN            NaN            NaN            NaN
  1458.19        2500.00                 NaN   99.2216                 NaN            NaN            NaN  0.458411       0.320021                 NaN            NaN            NaN            NaN            NaN
  1456.72        2500.00                 NaN   99.2282                 NaN            NaN            NaN  0.316456       0.455392                 NaN            NaN            NaN            NaN            NaN
  1455.24        2500.00                 NaN   99.2341                 NaN            NaN            NaN  0.451974       0.313906                 NaN            NaN            NaN            NaN            NaN
  1453.76        2500.00                 NaN   99.2401       0.867501E-002            NaN            NaN  0.449087       0.302148                 NaN            NaN            NaN            NaN            NaN
  1452.28        2500.00                 NaN   99.2461                 NaN            NaN            NaN  0.445568       0.308344                 NaN            NaN            NaN            NaN            NaN
  1450.80        2500.00                 NaN   99.2507       0.315459E-001            NaN            NaN  0.444458       0.273337                 NaN            NaN            NaN            NaN            NaN
  1449.33        2500.00                 NaN   99.2598                 NaN  0.792210E-004            NaN  0.437581       0.302491                 NaN            NaN            NaN            NaN            NaN
  1447.85        2500.00                 NaN   99.2630                 NaN            NaN            NaN  0.435709       0.301305                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.2681                 NaN            NaN            NaN  0.298312       0.433547                 NaN            NaN            NaN            NaN            NaN
  1444.89        2500.00                 NaN   99.2731                 NaN            NaN            NaN  0.295724       0.431134                 NaN            NaN            NaN            NaN            NaN
  1443.41        2500.00                 NaN   99.2773                 NaN            NaN            NaN  0.293943       0.428773                 NaN            NaN            NaN            NaN            NaN
  1441.94        2500.00                 NaN   99.2855                 NaN            NaN            NaN  0.290640       0.423812                 NaN            NaN            NaN            NaN            NaN
  1440.46        2500.00                 NaN   99.3574                 NaN            NaN            NaN  0.382218       0.260426                 NaN            NaN            NaN            NaN            NaN
  1438.98        2500.00                 NaN   99.2259                 NaN            NaN            NaN  0.460534       0.313612                 NaN            NaN            NaN            NaN            NaN
  1437.50        2500.00                 NaN   99.2997                 NaN            NaN            NaN  0.283915       0.416421                 NaN            NaN            NaN            NaN            NaN
  1436.02        2500.00                 NaN   99.3042                 NaN            NaN            NaN  0.281581       0.414248                 NaN            NaN            NaN            NaN            NaN
  1434.55        2500.00                 NaN   99.3086                 NaN            NaN            NaN  0.412025       0.279393                 NaN            NaN            NaN            NaN            NaN
  1433.07        2500.00                 NaN   99.1535                 NaN            NaN            NaN  0.415577       0.352573       0.783909E-001            NaN            NaN            NaN            NaN
  1431.59        2500.00                 NaN   98.3479                 NaN            NaN            NaN  0.734895       0.438942       0.478284                 NaN            NaN            NaN            NaN
  1430.11        2500.00                 NaN   98.3769                 NaN            NaN            NaN  0.430821       0.722432       0.469824                 NaN            NaN            NaN            NaN
  1428.63        2500.00                 NaN   98.4045                 NaN            NaN            NaN  0.710369       0.423311       0.461781                 NaN            NaN            NaN            NaN
  1427.16        2500.00                 NaN   98.4323                 NaN  0.266607E-002            NaN  0.415171       0.695725       0.454141                 NaN            NaN            NaN            NaN
  1425.68        2500.00                 NaN   98.4531                 NaN  0.667662E-001            NaN  0.598873       0.423642       0.457648                 NaN            NaN            NaN            NaN
  1424.20        2500.00                 NaN   98.4696                 NaN  0.149853                 NaN  0.437693       0.477058       0.465817                 NaN            NaN            NaN            NaN
  1422.72        2500.00                 NaN   98.4991                 NaN  0.147205                 NaN  0.468366       0.429230       0.456120                 NaN            NaN            NaN            NaN
  1421.24        2500.00                 NaN   98.5223                 NaN  0.145055                 NaN  0.461809       0.421561       0.449242                 NaN            NaN            NaN            NaN
  1419.76        2500.00                 NaN   98.5485                 NaN  0.144401                 NaN  0.450732       0.414905       0.441439                 NaN            NaN            NaN            NaN
  1418.29        2500.00                 NaN   98.5736                 NaN  0.143171                 NaN  0.441434       0.407808       0.433941                 NaN            NaN            NaN            NaN
  1416.81        2500.00                 NaN   98.5957                 NaN  0.142383                 NaN  0.432868       0.401705       0.427361                 NaN            NaN            NaN            NaN
  1415.33        2500.00                 NaN   98.6179                 NaN  0.140993                 NaN  0.395000       0.425323       0.420750                 NaN            NaN            NaN            NaN
  1413.85        2500.00                 NaN   98.6400                 NaN  0.140304                 NaN  0.389237       0.416367       0.414046                 NaN            NaN            NaN            NaN
  1412.37        2500.00                 NaN   98.6543                 NaN  0.138504                 NaN  0.381810       0.414653       0.410766                 NaN            NaN            NaN            NaN
  1410.90        2500.00                 NaN   98.6908                 NaN  0.137817                 NaN  0.375792       0.397386       0.398189                 NaN            NaN            NaN            NaN
  1409.42        2500.00                 NaN   98.6982                 NaN  0.137409                 NaN  0.394262       0.373653       0.396522                 NaN            NaN            NaN            NaN
  1407.94        2500.00                 NaN   98.7255                 NaN  0.135446                 NaN  0.364868       0.386248       0.387897                 NaN            NaN            NaN            NaN
  1406.46        2500.00                 NaN   98.7418                 NaN  0.134870                 NaN  0.379467       0.360739       0.383125                 NaN            NaN            NaN            NaN
  1404.98        2500.00                 NaN   98.7608                 NaN  0.133625                 NaN  0.355228       0.372962       0.377355                 NaN            NaN            NaN            NaN
  1403.51        2500.00                 NaN   98.7792                 NaN  0.132761                 NaN  0.349868       0.366286       0.371844                 NaN            NaN            NaN            NaN
  1402.03        2500.00                 NaN   98.7963                 NaN  0.132280                 NaN  0.345840       0.358883       0.366715                 NaN            NaN            NaN            NaN
  1400.55        2500.00                 NaN   98.8148                 NaN  0.130206                 NaN  0.339891       0.354360       0.360751                 NaN            NaN            NaN            NaN
  1399.07        2500.00                 NaN   98.8444                 NaN  0.129856                 NaN  0.332548       0.341249       0.351968                 NaN            NaN            NaN            NaN
  1397.59        2500.00                 NaN   98.8340                 NaN  0.129215                 NaN  0.334705       0.347608       0.354501                 NaN            NaN            NaN            NaN
  1396.12        2500.00                 NaN   98.8645                 NaN  0.127835                 NaN  0.326013       0.335949       0.345704                 NaN            NaN            NaN            NaN
  1394.64        2500.00                 NaN   98.8809                 NaN  0.126933                 NaN  0.330063       0.321524       0.340615                 NaN            NaN            NaN            NaN
  1393.16        2500.00                 NaN   98.8958                 NaN  0.125731                 NaN  0.325261       0.317143       0.336020                 NaN            NaN            NaN            NaN
  1391.68        2500.00                 NaN   98.9113                 NaN  0.124813                 NaN  0.319685       0.312970       0.331269                 NaN            NaN            NaN            NaN
  1390.20        2500.00                 NaN   98.9258                 NaN  0.123814                 NaN  0.314840       0.308658       0.326855                 NaN            NaN            NaN            NaN
  1388.73        2500.00                 NaN   98.9413                 NaN  0.123114                 NaN  0.304375       0.309110       0.322108                 NaN            NaN            NaN            NaN
  1387.25        2500.00                 NaN   98.9554                 NaN  0.121996                 NaN  0.300168       0.304732       0.317720                 NaN            NaN            NaN            NaN
  1385.77        2500.00                 NaN   98.9691                 NaN  0.120862                 NaN  0.300328       0.296322       0.313350                 NaN            NaN            NaN            NaN
  1384.29        2500.00                 NaN   98.9694                 NaN  0.127093                 NaN  0.298842       0.288557       0.316072                 NaN            NaN            NaN            NaN
  1382.81        2500.00                 NaN   99.0090                 NaN  0.113425                 NaN  0.285085       0.294517       0.297960                 NaN            NaN            NaN            NaN
  1381.34        2500.00                 NaN   98.9669                 NaN  0.123426                 NaN  0.297257       0.298331       0.314087                 NaN            NaN            NaN            NaN
  1379.86        2500.00                 NaN   99.0612                 NaN  0.112231                 NaN  0.270130       0.271805       0.284591                 NaN            NaN            NaN            NaN
  1378.38        2500.00                 NaN   99.0352                 NaN  0.115957                 NaN  0.277752       0.278390       0.292685                 NaN            NaN            NaN            NaN
  1376.90        2500.00                 NaN   99.0466                 NaN  0.115370                 NaN  0.274373       0.274365       0.289273                 NaN            NaN            NaN            NaN
  1375.42        2500.00                 NaN   99.0546                 NaN  0.114877                 NaN  0.271870       0.271531       0.287081                 NaN            NaN            NaN            NaN
  1373.95        2500.00                 NaN   99.0747                 NaN  0.112930                 NaN  0.266720       0.265349       0.280287                 NaN            NaN            NaN            NaN
  1372.47        2500.00                 NaN   99.0819                 NaN  0.112705                 NaN  0.264358       0.262789       0.278295                 NaN            NaN            NaN            NaN
  1370.99        2500.00                 NaN   99.0935                 NaN  0.111539                 NaN  0.259736       0.260647       0.274602                 NaN            NaN            NaN            NaN
  1369.51        2500.00                 NaN   99.1041                 NaN  0.110384                 NaN  0.257675       0.256653       0.271216                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   99.3705                 NaN  0.785178E-001            NaN  0.178523       0.181263       0.191242                 NaN            NaN            NaN            NaN
  1366.56        2500.00                 NaN   98.8702                 NaN  0.139333                 NaN  0.325213       0.324013       0.341202                 NaN            NaN            NaN            NaN
  1365.08        2500.00                 NaN   99.1362                 NaN  0.107707                 NaN  0.246479       0.248554       0.261100                 NaN            NaN            NaN            NaN
  1363.60        2500.00                 NaN   99.1466                 NaN  0.106668                 NaN  0.243485       0.245410       0.257826                 NaN            NaN            NaN            NaN
  1362.12        2500.00                 NaN   99.1565                 NaN  0.105758                 NaN  0.240677       0.242396       0.254683                 NaN            NaN            NaN            NaN
  1360.64        2500.00                 NaN   99.1664                 NaN  0.104618                 NaN  0.238059       0.239432       0.251535                 NaN            NaN            NaN            NaN
  1359.16        2500.00                 NaN   99.1759                 NaN  0.103778                 NaN  0.236613       0.235212       0.248540                 NaN            NaN            NaN            NaN
  1357.69        2500.00                 NaN   99.1844                 NaN  0.102841                 NaN  0.232830       0.233834       0.246078                 NaN            NaN            NaN            NaN
  1356.21        2500.00                 NaN   99.1961                 NaN  0.101372                 NaN  0.231162       0.229509       0.241849                 NaN            NaN            NaN            NaN
  1354.73        2500.00                 NaN   99.2027                 NaN  0.101947                 NaN  0.229816       0.225369       0.240210                 NaN            NaN            NaN            NaN
  1353.25        2500.00                 NaN   99.2134                 NaN  0.981125E-001            NaN  0.227768       0.224547       0.236191                 NaN            NaN            NaN            NaN
  1351.77        2500.00                 NaN   99.2221                 NaN  0.990599E-001            NaN  0.223207       0.221832       0.233832                 NaN            NaN            NaN            NaN
  1350.30        2500.00                 NaN   99.2302                 NaN  0.975594E-001            NaN  0.220535       0.220635       0.231104                 NaN            NaN            NaN            NaN
  1348.82        2500.00                 NaN   99.2381                 NaN  0.970659E-001            NaN  0.217541       0.218666       0.228628                 NaN            NaN            NaN            NaN
  1347.34        2500.00                 NaN   99.2474                 NaN  0.943758E-001            NaN  0.217931       0.214793       0.225458                 NaN            NaN            NaN            NaN
  1345.86        2500.00                 NaN   99.2547                 NaN  0.955431E-001            NaN  0.213469       0.212754       0.223557                 NaN            NaN            NaN            NaN
  1344.38        2500.00                 NaN   99.2646                 NaN  0.922213E-001            NaN  0.213695       0.209617       0.219869                 NaN            NaN            NaN            NaN
  1342.91        2500.00                 NaN   99.2716                 NaN  0.919595E-001            NaN  0.210815       0.207856       0.217748                 NaN            NaN            NaN            NaN
  1341.43        2500.00                 NaN   99.2790                 NaN  0.909833E-001            NaN  0.208965       0.205693       0.215365                 NaN            NaN            NaN            NaN
  1339.95        2500.00                 NaN   99.2872                 NaN  0.900969E-001            NaN  0.202947       0.206928       0.212801                 NaN            NaN            NaN            NaN
  1338.47        2500.00                 NaN   99.2946                 NaN  0.887693E-001            NaN  0.200642       0.205617       0.210350                 NaN            NaN            NaN            NaN
  1336.99        2500.00                 NaN   99.3018                 NaN  0.880635E-001            NaN  0.198346       0.203685       0.208124                 NaN            NaN            NaN            NaN
  1335.52        2500.00                 NaN   99.3094                 NaN  0.865858E-001            NaN  0.195714       0.202721       0.205559                 NaN            NaN            NaN            NaN
  1334.04        2500.00                 NaN   99.3168                 NaN  0.854290E-001            NaN  0.193640       0.200995       0.203153                 NaN            NaN            NaN            NaN
  1332.56        2500.00                 NaN   99.3232                 NaN  0.841307E-001            NaN  0.200041       0.191606       0.201002                 NaN            NaN            NaN            NaN
  1331.08        2500.00                 NaN   99.3303                 NaN  0.832000E-001            NaN  0.198649       0.189026       0.198800                 NaN            NaN            NaN            NaN
  1329.60        2500.00                 NaN   99.3371                 NaN  0.819841E-001            NaN  0.187234       0.197196       0.196485                 NaN            NaN            NaN            NaN
  1328.13        2500.00                 NaN   97.0509                 NaN  0.338439                 NaN  0.859011       0.882540       0.869158                 NaN            NaN            NaN            NaN
  1326.65        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1325.17        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1323.69        2500.00                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1322.21        2500.00                 NaN   99.7424                 NaN  0.271372E-001            NaN  0.865357E-001  0.710329E-001  0.729221E-001            NaN            NaN            NaN            NaN
  1320.74        2500.00                 NaN   99.3753                 NaN  0.748104E-001            NaN  0.191719       0.174114       0.184106                 NaN            NaN            NaN            NaN
  1319.26        2500.00                 NaN   99.3814                 NaN  0.727909E-001            NaN  0.171916       0.192071       0.181820                 NaN            NaN            NaN            NaN
  1317.78        2500.00                 NaN   94.7398                 NaN  0.572757                 NaN  0.761347       0.274892       0.733462        2.91770                 NaN            NaN            NaN
  1316.30        2500.00                 NaN   77.9666                 NaN   2.42358                 NaN   2.97380       0.433426        2.72276        13.4798                 NaN            NaN            NaN
  1314.82        2500.00                 NaN   81.3471                 NaN   2.13083                 NaN   2.62698       0.179220        2.31529        11.4006                 NaN            NaN            NaN
  1313.35        2500.00                 NaN   83.8737                 NaN   1.90718                 NaN   2.36256                 NaN   2.01053        9.84603                 NaN            NaN            NaN
  1311.87        2500.00                 NaN   85.8594                 NaN   1.67324                 NaN   2.09200                 NaN   1.77007        8.60530                 NaN            NaN            NaN
  1310.39        2500.00                 NaN   87.4828                 NaN   1.48409                 NaN   1.86699                 NaN   1.57317        7.59291                 NaN            NaN            NaN
  1308.91        2500.00                 NaN   88.8100                 NaN   1.32842                 NaN   1.68529                 NaN   1.41213        6.76419                 NaN            NaN            NaN
  1307.43        2500.00                 NaN   89.9229                 NaN   1.20112                 NaN   1.52740                 NaN   1.27666        6.07189                 NaN            NaN            NaN
  1305.96        2500.00                 NaN   90.8643                 NaN   1.09344                 NaN   1.39419                 NaN   1.16201        5.48607                 NaN            NaN            NaN
  1304.48        2500.00                 NaN   91.6690                 NaN   1.00166                 NaN   1.27989                 NaN   1.06375        4.98570                 NaN            NaN            NaN
  1303.00        2500.00                 NaN   92.3620                 NaN  0.922808                 NaN   1.18090                 NaN  0.979027        4.55528                 NaN            NaN            NaN
  1301.52        2500.00                 NaN   92.9630                 NaN  0.853816                 NaN   1.09708                 NaN  0.905564        4.18055                 NaN            NaN            NaN
  1300.04        2500.00                 NaN   93.4910                 NaN  0.792579                 NaN   1.02347                 NaN  0.840660        3.85226                 NaN            NaN            NaN
  1298.57        2500.00                 NaN   93.9501                 NaN  0.740453                 NaN  0.958164                 NaN  0.784184        3.56714                 NaN            NaN            NaN
  1297.09        2500.00                 NaN   94.3554                 NaN  0.692908                 NaN  0.903294                 NaN  0.734371        3.31399                 NaN            NaN            NaN
  1295.61        2500.00                 NaN   94.7194                 NaN  0.651366                 NaN  0.852207                 NaN  0.689349        3.08769                 NaN            NaN            NaN
  1294.13        2500.00                 NaN   95.0417                 NaN  0.613014                 NaN  0.808577                 NaN  0.649382        2.88736                 NaN            NaN            NaN
  1292.65        2500.00                 NaN   95.3295                 NaN  0.578817                 NaN  0.770585                 NaN  0.613783        2.70728                 NaN            NaN            NaN
  1291.17        2500.00                 NaN   95.5882                 NaN  0.547674                 NaN  0.737255                 NaN  0.581526        2.54530                 NaN            NaN            NaN
