|6.6.6
Archiving\03_Data\eq/QFM_m4/KHA22/KHA22_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7737       0.212467       0.138015E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7737       0.212480       0.138018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7737       0.212494       0.138021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7737       0.212508       0.138025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7737       0.212521       0.138028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7737       0.212535       0.138031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7736       0.212549       0.138034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7736       0.212562       0.138038E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7736       0.212576       0.138041E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7736       0.212590       0.138044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7736       0.212604       0.138048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7736       0.212617       0.138051E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7736       0.212631       0.138055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7735       0.212645       0.138058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7735       0.212659       0.138062E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7735       0.212673       0.138065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7735       0.212687       0.138069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7735       0.212701       0.138072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7735       0.212715       0.138076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7735       0.212729       0.138080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7734       0.212743       0.138083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7734       0.212757       0.138087E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7734       0.212772       0.138091E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7734       0.212786       0.138094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7699       0.212800       0.138068E-001  0.352503E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0256       0.212908       0.131454E-001  0.748337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.2806       0.213015       0.124833E-001   1.49395                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.5347       0.213123       0.118206E-001   2.24035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.7881       0.213229       0.111573E-001   2.98754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        96.0707       0.213333       0.104947E-001   3.70548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.3526       0.213435       0.983144E-002   4.42415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.6469       0.213537       0.916237E-002   5.13044                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.5625       0.166128E-002  0.758342E-002   6.88152       0.546729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.8682                 NaN  0.692009E-002   7.57361       0.551292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.1916                 NaN  0.625002E-002   8.25060       0.551568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.5250                 NaN  0.558434E-002   8.91755       0.551840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.8578                 NaN  0.491811E-002   9.58513       0.552111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.2106                 NaN  0.424664E-002   10.2328       0.552374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.5606                 NaN  0.358559E-002   10.8750       0.552644       0.815887E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.9124                 NaN  0.291752E-002   11.5110       0.552917       0.207217E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.2636                 NaN  0.224890E-002   12.1476       0.553189       0.332970E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.6273                 NaN  0.156789E-002   12.7721       0.553456       0.456141E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.9903                 NaN  0.886346E-003   13.3972       0.553723       0.579433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        85.3620                 NaN  0.204059E-003   14.0138       0.553986       0.700096E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.7482                 NaN            NaN   14.6156       0.554247       0.819722E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        84.1618                 NaN            NaN   15.1901       0.554497       0.935859E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        83.5750                 NaN            NaN   15.7650       0.554747       0.105210                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        82.9877                 NaN            NaN   16.3405       0.554995       0.116845                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        82.3999                 NaN            NaN   16.9164       0.555243       0.128490                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        81.8404                 NaN            NaN   17.4647       0.555481       0.139400                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        81.2804                 NaN            NaN   18.0135       0.555718       0.150319                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        80.7201                 NaN            NaN   18.5627       0.555954       0.161247                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        80.1593                 NaN            NaN   19.1123       0.556189       0.172184                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        79.5981                 NaN            NaN   19.6624       0.556424       0.183131                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        79.0365                 NaN            NaN   20.2128       0.556658       0.194086                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        78.4744                 NaN            NaN   20.7636       0.556890       0.205051                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        77.9120                 NaN            NaN   21.3149       0.557122       0.216024                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        77.3826                 NaN            NaN   21.8339       0.557343       0.226159                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        76.8529                 NaN            NaN   22.3532       0.557563       0.236301                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        76.3228                 NaN            NaN   22.8729       0.557782       0.246451                 NaN            NaN            NaN            NaN            NaN            NaN
