|6.6.6
Archiving\03_Data\fracLP/QFM_m3/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1884.71        500.000        99.3400                 NaN  0.659965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3429                 NaN  0.657115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3473                 NaN  0.652696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3496                 NaN  0.650412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3532                 NaN  0.646841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.2966                 NaN  0.703358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4146                 NaN  0.585371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3639                 NaN  0.636139                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3636                 NaN  0.636352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3668                 NaN  0.633249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3689                 NaN  0.631128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3710                 NaN  0.629048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3715                 NaN  0.628504                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3762                 NaN  0.623836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3772                 NaN  0.622806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3776                 NaN  0.622365                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3820                 NaN  0.618022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3800                 NaN  0.619984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3855                 NaN  0.614510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.4366                 NaN  0.563441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3347                 NaN  0.665294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3867                 NaN  0.613311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3883                 NaN  0.611666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3896                 NaN  0.610361                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3885                 NaN  0.611507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3928                 NaN  0.607177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3180                 NaN  0.681961                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.4653                 NaN  0.534694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3807                 NaN  0.606723       0.126122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3789                 NaN  0.606779       0.143295E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3781                 NaN  0.607609       0.143231E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3782                 NaN  0.607496       0.142823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3794                 NaN  0.606395       0.142151E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3792                 NaN  0.606637       0.141880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3785                 NaN  0.607308       0.141679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3778                 NaN  0.608071       0.141751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.9943                 NaN  0.419444E-002  0.153550E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        98.4077                 NaN   1.55744       0.348482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.7352                 NaN  0.258969       0.584036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3710                 NaN  0.614834       0.141804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3779                 NaN  0.608123       0.139313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.5376                 NaN  0.451740       0.106815E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1980                 NaN  0.784536       0.174527E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3691                 NaN  0.616898       0.140116E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3695                 NaN  0.616555       0.139027E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3720                 NaN  0.614219       0.138180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3646                 NaN  0.621493       0.139209E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5745                 NaN  0.415874       0.965893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1553                 NaN  0.826570       0.181696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3614                 NaN  0.624738       0.138457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3588                 NaN  0.627359       0.138414E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3579                 NaN  0.628263       0.137949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3544                 NaN  0.631766       0.138220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3547                 NaN  0.631565       0.137389E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1585                 NaN  0.823735       0.177788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.5707                 NaN  0.420236       0.903133E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3144                 NaN  0.671266       0.143819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3428                 NaN  0.643468       0.137400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3432                 NaN  0.643178       0.136314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3387                 NaN  0.647610       0.136584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3297                 NaN  0.656468       0.137890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3360                 NaN  0.650446       0.135857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3339                 NaN  0.652592       0.135203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3307                 NaN  0.655788       0.135586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3246                 NaN  0.661784       0.136265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3254                 NaN  0.661047       0.135206E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3187                 NaN  0.667687       0.135953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3302                 NaN  0.656546       0.132510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3051                 NaN  0.681145       0.137243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3133                 NaN  0.673224       0.135053E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3104                 NaN  0.676128       0.134811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3093                 NaN  0.677285       0.134333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8054                 NaN  0.190874       0.377127E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.8001                 NaN   1.17678       0.231270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2998                 NaN  0.686768       0.134138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2978                 NaN  0.688774       0.133986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2937                 NaN  0.692909       0.134296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2930                 NaN  0.693633       0.133562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2478                 NaN  0.738044       0.141584E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3585                 NaN  0.629347       0.121197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2591                 NaN  0.727149       0.137406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2841                 NaN  0.702649       0.132914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        98.7190                 NaN   1.25686       0.241319E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.8353                 NaN  0.162271       0.240581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2794                 NaN  0.707310       0.132441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2783                 NaN  0.708495       0.132265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2765                 NaN  0.710300       0.132001E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2761                 NaN  0.710687       0.131639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2750                 NaN  0.711804       0.131470E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2731                 NaN  0.713724       0.131341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2736                 NaN  0.713312       0.130870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2723                 NaN  0.714650       0.130646E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2729                 NaN  0.714030       0.130380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2658                 NaN  0.721067       0.131154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2775                 NaN  0.709594       0.128805E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2721                 NaN  0.714949       0.129879E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2740                 NaN  0.713090       0.128939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2727                 NaN  0.714417       0.128946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2736                 NaN  0.713494       0.128674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2749                 NaN  0.712315       0.128298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2744                 NaN  0.712743       0.128351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2809                 NaN  0.706434       0.126726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2779                 NaN  0.709339       0.127198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1921                 NaN  0.793516       0.143453E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3701                 NaN  0.618998       0.109263E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2839                 NaN  0.703475       0.125803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2869                 NaN  0.700606       0.125251E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2885                 NaN  0.699049       0.124975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2902                 NaN  0.697365       0.124558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2939                 NaN  0.693700       0.123963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2966                 NaN  0.691026       0.123469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2985                 NaN  0.689120       0.123663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3050                 NaN  0.682762       0.122028E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2997                 NaN  0.687988       0.123232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3128                 NaN  0.675172       0.120664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3133                 NaN  0.674606       0.120521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3155                 NaN  0.672487       0.120420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3183                 NaN  0.669699       0.119883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3234                 NaN  0.664635       0.119286E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.3263                 NaN  0.661871       0.118501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.3309                 NaN  0.657287       0.118009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.3276                 NaN  0.660520       0.118413E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.3455                 NaN  0.642945       0.115719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.3439                 NaN  0.644447       0.116160E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.6464                 NaN  0.347136       0.642236E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.0492                 NaN  0.934164       0.166726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.3571                 NaN  0.631467       0.114205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.3600                 NaN  0.628577       0.113903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        97.7307                 NaN   2.23115       0.381919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.9983                 NaN            NaN  0.171527E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.6809                 NaN  0.315070       0.407206E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.3850                 NaN  0.603955       0.110341E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.3898                 NaN  0.599245       0.109542E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.3940                 NaN  0.595109       0.109093E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.3996                 NaN  0.589536       0.108152E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.4037                 NaN  0.585573       0.107565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.4085                 NaN  0.580830       0.106979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.4135                 NaN  0.575920       0.105994E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.4178                 NaN  0.571693       0.105356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.6223                 NaN  0.371128       0.656655E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.2255                 NaN  0.760127       0.143313E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.4319                 NaN  0.557810       0.103327E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.4370                 NaN  0.552775       0.102342E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.4428                 NaN  0.547048       0.101569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.4309                 NaN  0.558650       0.104070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.4660                 NaN  0.524336       0.971221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.4338                 NaN  0.555840       0.103421E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0936                 NaN  0.673438E-001            NaN  0.839083                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0304                 NaN  0.311234E-001            NaN  0.938526                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0463                 NaN  0.311631E-001            NaN  0.922536                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0545                 NaN  0.290779E-001            NaN  0.916470                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0642                 NaN  0.276957E-001            NaN  0.908126                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0768                 NaN  0.269457E-001            NaN  0.896254                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0858                 NaN  0.256219E-001            NaN  0.888603                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0883                 NaN  0.184989E-001            NaN  0.858395       0.348320E-001            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.9256                 NaN            NaN            NaN  0.139693       0.934723                 NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.9155                 NaN            NaN            NaN  0.690737E-001   1.01544                 NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9263                 NaN            NaN            NaN  0.633238E-001   1.01043                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9281                 NaN            NaN            NaN  0.557842E-001   1.01607                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9322                 NaN            NaN            NaN  0.487170E-001   1.01909                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9357                 NaN            NaN            NaN  0.417799E-001   1.02250                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9406                 NaN            NaN            NaN  0.346472E-001   1.02479                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9430                 NaN            NaN            NaN  0.267479E-001   1.03028                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9306                 NaN            NaN  0.847345E-002            NaN   1.06095                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9280                 NaN            NaN  0.100112E-001            NaN   1.06202                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.9300                 NaN            NaN  0.983609E-002            NaN   1.06019                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.9311                 NaN            NaN  0.965249E-002            NaN   1.05928                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        98.9297                 NaN            NaN  0.947859E-002            NaN   1.06084                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        98.9278                 NaN            NaN  0.931080E-002            NaN   1.06289                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        98.9236                 NaN            NaN  0.912212E-002            NaN   1.06724                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        98.9165                 NaN            NaN  0.892895E-002            NaN   1.07454                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        98.9072                 NaN            NaN  0.873623E-002            NaN   1.08411                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.8949                 NaN            NaN  0.853877E-002            NaN   1.09660                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.8730                 NaN            NaN  0.828286E-002            NaN   1.11872                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.8484                 NaN            NaN  0.804413E-002            NaN   1.14353                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.5625                 NaN            NaN  0.543432E-002            NaN  0.749814       0.682302                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.3953                 NaN            NaN  0.352357E-002            NaN   1.14410       0.457114                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4177                 NaN            NaN  0.328709E-002            NaN   1.12770       0.451329                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4398                 NaN            NaN  0.305839E-002            NaN   1.11060       0.446512                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4598                 NaN            NaN  0.284489E-002            NaN  0.441644        1.09567                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4824                 NaN            NaN  0.261265E-002            NaN   1.07817       0.436791                 NaN            NaN            NaN            NaN
