|6.6.6
Archiving\03_Data\fracLP/QFM_m3/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1428.57        500.000        98.7297                 NaN            NaN  0.152253E-002            NaN  0.363264       0.905550                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7480                 NaN            NaN  0.139424E-002            NaN  0.359144       0.891453                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7651                 NaN            NaN  0.126619E-002            NaN  0.879143       0.354497                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.7817                 NaN            NaN  0.113755E-002            NaN  0.350930       0.866258                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.8006                 NaN            NaN  0.102883E-002            NaN  0.346732       0.851617                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8152                 NaN            NaN  0.918965E-003            NaN  0.840839       0.343067                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8308                 NaN            NaN  0.803756E-003            NaN  0.339000       0.829353                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8458                 NaN            NaN  0.702335E-003            NaN  0.335146       0.818393                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8608                 NaN            NaN  0.597044E-003            NaN  0.806532       0.332025                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8744                 NaN            NaN  0.493166E-003            NaN  0.796929       0.328129                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.8882                 NaN            NaN  0.396872E-003            NaN  0.325196       0.786230                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.9016                 NaN            NaN  0.286501E-003            NaN  0.776316       0.321790                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.9134                 NaN            NaN  0.214988E-003            NaN  0.317855       0.768549                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.8717                 NaN            NaN            NaN            NaN  0.748116       0.835409       0.544776                 NaN            NaN            NaN
  1393.48        500.000        97.2175                 NaN            NaN            NaN            NaN   1.01888       0.868156       0.895484                 NaN            NaN            NaN
  1390.98        500.000        97.2894                 NaN            NaN            NaN            NaN  0.845162       0.993840       0.871638                 NaN            NaN            NaN
  1388.47        500.000        97.3562                 NaN            NaN            NaN            NaN  0.969578       0.824119       0.850102                 NaN            NaN            NaN
  1385.96        500.000        97.4264                 NaN            NaN            NaN            NaN  0.803631       0.943706       0.826261                 NaN            NaN            NaN
  1383.46        500.000        97.4852                 NaN            NaN            NaN            NaN  0.786051       0.921617       0.807108                 NaN            NaN            NaN
  1380.95        500.000        97.5439                 NaN            NaN            NaN            NaN  0.768072       0.900780       0.787296                 NaN            NaN            NaN
  1378.45        500.000        97.6000                 NaN            NaN            NaN            NaN  0.750308       0.881186       0.768471                 NaN            NaN            NaN
  1375.94        500.000        97.6529                 NaN            NaN            NaN            NaN  0.862555       0.733984       0.750602                 NaN            NaN            NaN
  1373.43        500.000        97.7054                 NaN            NaN            NaN            NaN  0.718101       0.843493       0.733039                 NaN            NaN            NaN
  1370.93        500.000        97.7530                 NaN            NaN            NaN            NaN  0.703258       0.826836       0.716870                 NaN            NaN            NaN
  1368.42        500.000        97.8006                 NaN            NaN            NaN            NaN  0.687507       0.811006       0.700925                 NaN            NaN            NaN
  1365.91        500.000        97.8470                 NaN            NaN            NaN            NaN  0.673860       0.794053       0.685080                 NaN            NaN            NaN
  1363.41        500.000        97.8886                 NaN            NaN            NaN            NaN  0.660099       0.780506       0.670751                 NaN            NaN            NaN
  1360.90        500.000        97.9302                 NaN            NaN            NaN            NaN  0.646771       0.766454       0.656622                 NaN            NaN            NaN
  1358.40        500.000        97.9683                 NaN            NaN            NaN            NaN  0.753825       0.634515       0.643333                 NaN            NaN            NaN
  1355.89        500.000        98.0055                 NaN            NaN            NaN            NaN  0.741784       0.622194       0.630479                 NaN            NaN            NaN
  1353.38        500.000        98.0402                 NaN            NaN            NaN            NaN  0.731293       0.610149       0.618389                 NaN            NaN            NaN
  1350.88        500.000        98.0730                 NaN            NaN            NaN            NaN  0.721104       0.599107       0.606739                 NaN            NaN            NaN
  1348.37        500.000        98.1078                 NaN            NaN            NaN            NaN  0.710671       0.586754       0.594777                 NaN            NaN            NaN
  1345.86        500.000        98.1379                 NaN            NaN            NaN            NaN  0.576405       0.701573       0.584074                 NaN            NaN            NaN
  1343.36        500.000        98.1667                 NaN            NaN            NaN            NaN  0.693059       0.566453       0.573813                 NaN            NaN            NaN
  1340.85        500.000        98.1951                 NaN            NaN            NaN            NaN  0.686986       0.554108       0.563835                 NaN            NaN            NaN
  1338.35        500.000        98.2225                 NaN            NaN            NaN            NaN  0.677672       0.545926       0.553940                 NaN            NaN            NaN
  1335.84        500.000        98.2486                 NaN  0.143731E-005            NaN            NaN  0.672771       0.533841       0.544780                 NaN            NaN            NaN
  1333.33        500.000        98.2775                 NaN  0.272858E-001            NaN            NaN  0.592881       0.562412       0.539971                 NaN            NaN            NaN
  1330.83        500.000        98.3216                 NaN  0.268901                 NaN            NaN  0.835845                 NaN  0.573653                 NaN            NaN            NaN
  1328.32        500.000        98.3517                 NaN  0.260158                 NaN            NaN  0.826717                 NaN  0.561407                 NaN            NaN            NaN
  1325.81        500.000        98.3874                 NaN  0.257919                 NaN            NaN  0.805935                 NaN  0.548711                 NaN            NaN            NaN
  1323.31        500.000        98.4188                 NaN  0.255086                 NaN            NaN  0.789014                 NaN  0.537123                 NaN            NaN            NaN
  1320.80        500.000        98.4493                 NaN  0.248350                 NaN            NaN  0.776974                 NaN  0.525404                 NaN            NaN            NaN
  1318.30        500.000        98.4780                 NaN  0.242623                 NaN            NaN  0.765281                 NaN  0.514050                 NaN            NaN            NaN
  1315.79        500.000        98.5050                 NaN  0.234966                 NaN            NaN  0.756763                 NaN  0.503284                 NaN            NaN            NaN
  1313.28        500.000        98.3668                 NaN  0.220980                 NaN            NaN  0.812659                 NaN  0.540989       0.585837E-001            NaN            NaN
  1310.78        500.000        98.3747                 NaN  0.215555                 NaN            NaN  0.805120                 NaN  0.536673       0.679053E-001            NaN            NaN
  1308.27        500.000        98.4168                 NaN  0.212884                 NaN            NaN  0.782050                 NaN  0.522639       0.656214E-001            NaN            NaN
  1305.76        500.000        98.4567                 NaN  0.210328                 NaN            NaN  0.760293                 NaN  0.509245       0.634573E-001            NaN            NaN
  1303.26        500.000        98.5009                 NaN  0.203775                 NaN            NaN  0.739434                 NaN  0.494761       0.611519E-001            NaN            NaN
  1300.75        500.000        98.7074                 NaN  0.249296                 NaN            NaN  0.516086                 NaN  0.527227                 NaN            NaN            NaN
  1298.25        500.000        98.4050                 NaN  0.168999                 NaN            NaN  0.882748                 NaN  0.425379       0.117829                 NaN            NaN
  1295.74        500.000        98.6094                 NaN  0.191035                 NaN            NaN  0.687733                 NaN  0.456884       0.549568E-001            NaN            NaN
  1293.23        500.000        98.6469                 NaN  0.185853                 NaN            NaN  0.669251                 NaN  0.444927       0.530492E-001            NaN            NaN
  1290.73        500.000        98.6773                 NaN  0.180302                 NaN            NaN  0.658979                 NaN  0.432401       0.510474E-001            NaN            NaN
  1288.22        500.000        96.9469                 NaN   1.72973                 NaN            NaN            NaN            NaN   1.27195       0.514024E-001            NaN            NaN
  1285.71        500.000        99.4161                 NaN            NaN            NaN            NaN  0.454530                 NaN  0.118272       0.110728E-001            NaN            NaN
  1283.21        500.000        98.9983                 NaN            NaN            NaN            NaN  0.644073                 NaN  0.303554       0.540403E-001            NaN            NaN
  1280.70        500.000        98.1418                 NaN   1.05528                 NaN            NaN            NaN            NaN  0.802952                 NaN            NaN            NaN
  1278.20        500.000        99.0474                 NaN            NaN            NaN            NaN  0.671937                 NaN  0.214555       0.660733E-001            NaN            NaN
  1275.69        500.000        99.0940                 NaN            NaN            NaN            NaN  0.581611                 NaN  0.273915       0.504448E-001            NaN            NaN
  1273.18        500.000        99.1084                 NaN            NaN            NaN            NaN  0.574355                 NaN  0.268924       0.483508E-001            NaN            NaN
  1270.68        500.000        99.1215                 NaN            NaN            NaN            NaN  0.567934                 NaN  0.264223       0.463561E-001            NaN            NaN
  1268.17        500.000        99.1349                 NaN            NaN            NaN            NaN  0.561302                 NaN  0.259350       0.444270E-001            NaN            NaN
  1265.66        500.000        99.1457                 NaN            NaN            NaN            NaN  0.556479                 NaN  0.255382       0.424891E-001            NaN            NaN
  1263.16        500.000        96.1998                 NaN            NaN            NaN            NaN   1.08973                 NaN  0.540792       0.100766        2.06888                 NaN
  1260.65        500.000        93.1249                 NaN            NaN            NaN            NaN   1.66758                 NaN  0.844801       0.154218        4.20853                 NaN
  1258.15        500.000        93.4560                 NaN            NaN            NaN            NaN   1.62859                 NaN  0.819358       0.137802        3.95827                 NaN
  1255.64        500.000        93.7105                 NaN            NaN            NaN            NaN   1.60932                 NaN  0.805585       0.122505        3.75211                 NaN
  1253.13        500.000        93.9541                 NaN  0.118644                 NaN            NaN   1.43626                 NaN  0.807048       0.109587        3.57438                 NaN
  1250.63        500.000        94.3662                 NaN  0.134376                 NaN            NaN   1.31908                 NaN  0.759707       0.988872E-001   3.32172                 NaN
  1248.12        500.000        94.7561                 NaN  0.114773                 NaN            NaN   1.24448                 NaN  0.706550       0.899334E-001   3.08812                 NaN
  1245.61        500.000        95.1179                 NaN  0.997968E-001            NaN            NaN   1.17425                 NaN  0.656499       0.815862E-001   2.87001                 NaN
  1243.11        500.000        95.4240                 NaN  0.832486E-001            NaN            NaN   1.11625                 NaN  0.613873       0.744163E-001   2.68819                 NaN
  1240.60        500.000        95.7006                 NaN  0.728152E-001            NaN            NaN   1.05971                 NaN  0.574747       0.680609E-001   2.52410                 NaN
  1238.10        500.000        95.9537                 NaN  0.524107E-001            NaN            NaN   1.02063                 NaN  0.539057       0.617273E-001   2.37249                 NaN
  1235.59        500.000        96.1882                 NaN  0.404064E-001            NaN            NaN  0.974049                 NaN  0.505776       0.562499E-001   2.23536                 NaN
  1233.08        500.000        96.3850                 NaN  0.162624E-001            NaN            NaN  0.958111                 NaN  0.477144       0.507374E-001   2.11274                 NaN
  1230.58        500.000        96.5806                 NaN  0.236646E-002            NaN            NaN  0.923384                 NaN  0.449869       0.458178E-001   1.99793                 NaN
  1228.07        500.000        96.7558                 NaN            NaN            NaN            NaN  0.881803                 NaN  0.424921       0.418597E-001   1.89562                 NaN
  1225.56        500.000        96.9262                 NaN            NaN            NaN            NaN  0.836315                 NaN  0.401174       0.381448E-001   1.79821                 NaN
  1223.06        500.000        97.0870                 NaN            NaN            NaN            NaN  0.792069                 NaN  0.377624       0.350538E-001   1.70827                 NaN
  1220.55        500.000        97.2366                 NaN            NaN            NaN            NaN  0.750578                 NaN  0.355652       0.322416E-001   1.62494                 NaN
  1218.05        500.000        97.3842                 NaN            NaN            NaN            NaN  0.709037                 NaN  0.334933       0.294146E-001   1.54242                 NaN
  1215.54        500.000        97.5121                 NaN            NaN            NaN            NaN  0.673552                 NaN  0.315888       0.270915E-001   1.47139                 NaN
  1213.03        500.000        70.1914                 NaN            NaN            NaN            NaN   3.64538                 NaN   2.50869       0.123287        11.7020        11.8292     
  1210.53        500.000        70.9601                 NaN            NaN            NaN            NaN   3.53142                 NaN   2.42975       0.112198        11.3058        11.6608     
  1208.02        500.000        69.1592                 NaN            NaN            NaN            NaN   3.69676       0.839280E-002   2.56516       0.113272        11.9642        12.4931     
  1205.51        500.000        84.3458                 NaN  0.416990                 NaN            NaN   1.27663                 NaN   1.37973       0.530458E-001   6.16043        6.36740     
  1203.01        500.000        81.3489                 NaN            NaN            NaN            NaN   2.31395                 NaN   1.48465       0.777306E-001   7.37027        7.40447     
  1200.50        500.000        83.2239                 NaN            NaN            NaN            NaN   1.90430                 NaN   1.39297       0.564142E-001   6.62710        6.79535     
  1197.99        500.000        78.2095                 NaN            NaN            NaN            NaN  0.728830        1.68060        1.67811       0.902318E-001   8.61670        8.99602     
  1195.49        500.000        85.2599                 NaN            NaN            NaN            NaN  0.776227       0.950451        1.20080       0.439784E-001   5.92148        5.84720     
  1192.98        500.000        83.4273                 NaN            NaN            NaN            NaN  0.333296        1.45896        1.29789       0.547593E-001   6.77491        6.65290     
  1190.48        500.000        63.0897                 NaN            NaN            NaN            NaN  0.536546        2.95945        2.73708       0.119990        15.5880        14.9692     
  1187.97        500.000                 NaN            NaN  0.913099                 NaN            NaN   7.03107       0.154522E-004   6.98508       0.386964        43.3491        41.3347     
  1185.46        500.000                 NaN            NaN  0.913055                 NaN            NaN   7.03068       0.888347E-005   6.98501       0.386948        43.3479        41.3364     
  1182.96        500.000                 NaN            NaN  0.913009                 NaN            NaN   7.03029       0.905467E-005   6.98494       0.386931        43.3467        41.3381     
  1180.45        500.000                 NaN            NaN  0.912963                 NaN            NaN   7.02990       0.926133E-005   6.98487       0.386914        43.3455        41.3399     
  1177.94        500.000                 NaN            NaN  0.912918                 NaN            NaN   7.02951       0.951336E-005   6.98480       0.386898        43.3443        41.3416     
  1175.44        500.000                 NaN            NaN  0.912872                 NaN            NaN   7.02912       0.982574E-005   6.98474       0.386881        43.3431        41.3433     
  1172.93        500.000                 NaN            NaN  0.912826                 NaN            NaN   7.02872       0.102084E-004   6.98467       0.386865        43.3419        41.3451     
  1170.43        500.000                 NaN            NaN  0.912781                 NaN            NaN   7.02833       0.106552E-004   6.98460       0.386848        43.3406        41.3468     
  1167.92        500.000                 NaN            NaN  0.912735                 NaN            NaN   7.02794       0.111327E-004   6.98453       0.386832        43.3394        41.3485     
  1165.41        500.000                 NaN            NaN  0.912689                 NaN            NaN   7.02755       0.115996E-004   6.98446       0.386815        43.3382        41.3502     
  1162.91        500.000                 NaN            NaN  0.912644                 NaN            NaN   7.02716       0.120323E-004   6.98439       0.386799        43.3370        41.3520     
  1160.40        500.000                 NaN            NaN  0.912598                 NaN            NaN   7.02678       0.124257E-004   6.98433       0.386783        43.3358        41.3537     
  1157.89        500.000                 NaN            NaN  0.912553                 NaN            NaN   7.02639       0.127824E-004   6.98426       0.386766        43.3346        41.3554     
  1155.39        500.000                 NaN            NaN  0.912507                 NaN            NaN   7.02600       0.131079E-004   6.98419       0.386750        43.3334        41.3571     
  1152.88        500.000                 NaN            NaN  0.912462                 NaN            NaN   7.02561       0.134071E-004   6.98412       0.386733        43.3322        41.3589     
  1150.38        500.000                 NaN            NaN  0.912416                 NaN            NaN   7.02522       0.137337E-004   6.98406       0.386717        43.3310        41.3606     
  1147.87        500.000                 NaN            NaN  0.912371                 NaN            NaN   7.02483       0.139908E-004   6.98399       0.386701        43.3298        41.3623     
  1145.36        500.000                 NaN            NaN  0.912327                 NaN            NaN   7.02444       0.959979E-005   6.98392       0.386685        43.3286        41.3640     
  1142.86        500.000                 NaN            NaN  0.912281                 NaN            NaN   7.02406       0.975293E-005   6.98385       0.386668        43.3274        41.3657     
  1140.35        500.000                 NaN            NaN  0.912236                 NaN            NaN   7.02367       0.989772E-005   6.98379       0.386652        43.3262        41.3675     
  1137.84        500.000                 NaN            NaN  0.912191                 NaN            NaN   7.02328       0.100353E-004   6.98372       0.386636        43.3250        41.3692     
  1135.34        500.000                 NaN            NaN  0.912145                 NaN            NaN   7.02289       0.101664E-004   6.98366       0.386619        43.3238        41.3709     
  1132.83        500.000                 NaN            NaN  0.912100                 NaN            NaN   7.02250       0.102918E-004   6.98359       0.386603        43.3226        41.3726     
  1130.33        500.000                 NaN            NaN  0.912055                 NaN            NaN   7.02212       0.104119E-004   6.98352       0.386587        43.3214        41.3743     
  1127.82        500.000                 NaN            NaN  0.912010                 NaN            NaN   7.02173       0.105272E-004   6.98346       0.386571        43.3202        41.3760     
  1125.31        500.000                 NaN            NaN  0.911964                 NaN            NaN   7.02134       0.106381E-004   6.98339       0.386555        43.3190        41.3778     
  1122.81        500.000                 NaN            NaN  0.911919                 NaN            NaN   7.02096       0.107451E-004   6.98333       0.386538        43.3178        41.3795     
  1120.30        500.000                 NaN            NaN  0.911874                 NaN            NaN   7.02057       0.108483E-004   6.98326       0.386522        43.3166        41.3812     
  1117.79        500.000                 NaN            NaN   1.04787                 NaN            NaN   6.79713       0.610405E-005   6.97011       0.393337        43.3496        41.4419     
  1115.29        500.000                 NaN            NaN   1.04782                 NaN            NaN   6.79676       0.615041E-005   6.97004       0.393321        43.3484        41.4436     
  1112.78        500.000                 NaN            NaN   1.16897                 NaN            NaN   6.59786       0.619394E-005   6.95782       0.399456        43.3777        41.4982     
  1110.28        500.000                 NaN            NaN   1.16891                 NaN            NaN   6.59749       0.112091E-004   6.95776       0.399439        43.3765        41.4999     
  1107.77        500.000                 NaN            NaN   1.27574                 NaN            NaN   6.42249       0.627555E-005   6.94685       0.404849        43.4015        41.5486     
  1105.26        500.000                 NaN            NaN   1.27568                 NaN            NaN   6.42214       0.631377E-005   6.94678       0.404832        43.4003        41.5503     
  1102.76        500.000                 NaN            NaN   1.27561                 NaN            NaN   6.42179       0.635120E-005   6.94672       0.404815        43.3991        41.5520     
  1100.25        500.000                 NaN            NaN   1.27555                 NaN            NaN   6.42144       0.637377E-005   6.94665       0.404798        43.3979        41.5537     
  1097.74        500.000                 NaN            NaN   1.27549                 NaN            NaN   6.42109       0.864104E-006   6.94659       0.404782        43.3967        41.5554     
  1095.24        500.000                 NaN            NaN   1.27543                 NaN            NaN   6.42074                 NaN   6.94652       0.404765        43.3955        41.5571     
  1092.73        500.000                 NaN            NaN   1.27536                 NaN            NaN   6.42041                 NaN   6.94646       0.404746        43.3942        41.5588     
  1090.23        500.000                 NaN            NaN   1.27530                 NaN            NaN   6.42004                 NaN   6.94639       0.404731        43.3931        41.5605     
  1087.72        500.000                 NaN            NaN   1.65445                 NaN            NaN   5.80798       0.182589E-005   6.91045       0.423263        43.4713        41.7326     
  1085.21        500.000                 NaN            NaN   1.65437                 NaN            NaN   5.80767       0.166045E-005   6.91038       0.423245        43.4700        41.7343     
  1082.71        500.000                 NaN            NaN   1.65429                 NaN            NaN   5.80736                 NaN   6.91031       0.423228        43.4688        41.7360     
  1080.20        500.000                 NaN            NaN   1.65421                 NaN            NaN   5.80705                 NaN   6.91025       0.423210        43.4676        41.7377     
  1077.69        500.000                 NaN            NaN   1.65413                 NaN            NaN   5.80673                 NaN   6.91019       0.423192        43.4664        41.7394     
  1075.19        500.000                 NaN            NaN   1.65404                 NaN            NaN   5.80642                 NaN   6.91012       0.423175        43.4652        41.7411     
  1072.68        500.000                 NaN            NaN   1.65396                 NaN            NaN   5.80611                 NaN   6.91006       0.423157        43.4640        41.7428     
  1070.18        500.000                 NaN            NaN   1.65388                 NaN            NaN   5.80579                 NaN   6.90999       0.423140        43.4628        41.7444     
  1067.67        500.000                 NaN            NaN   1.70904                 NaN            NaN   5.71841                 NaN   6.90565       0.425616        43.4695        41.7718     
  1065.16        500.000                 NaN            NaN   1.70895                 NaN            NaN   5.71810                 NaN   6.90559       0.425598        43.4683        41.7734     
  1062.66        500.000                 NaN            NaN   1.70887                 NaN            NaN   5.71780                 NaN   6.90552       0.425580        43.4671        41.7751     
  1060.15        500.000                 NaN            NaN   1.75884                 NaN            NaN   5.63947                 NaN   6.90208       0.427712        43.4715        41.8004     
  1057.64        500.000                 NaN            NaN   1.75876                 NaN            NaN   5.63914                 NaN   6.90201       0.427697        43.4703        41.8020     
  1055.14        500.000                 NaN            NaN   1.75868                 NaN            NaN   5.63884                 NaN   6.90195       0.427679        43.4691        41.8037     
  1052.63        500.000                 NaN            NaN   1.80339                 NaN            NaN   5.56992                 NaN   6.89954       0.429417        43.4709        41.8269     
  1050.13        500.000                 NaN            NaN   1.80330                 NaN            NaN   5.56962                 NaN   6.89948       0.429400        43.4697        41.8285     
  1047.62        500.000                 NaN            NaN   1.80321                 NaN            NaN   5.56933                 NaN   6.89942       0.429382        43.4684        41.8302     
  1045.11        500.000                 NaN            NaN   1.80312                 NaN            NaN   5.56903                 NaN   6.89935       0.429364        43.4672        41.8319     
  1042.61        500.000                 NaN            NaN   1.84512                 NaN            NaN   5.50477                 NaN   6.89739       0.430951        43.4678        41.8540     
  1040.10        500.000                 NaN            NaN   1.84502                 NaN            NaN   5.50450                 NaN   6.89733       0.430932        43.4666        41.8556     
  1037.59        500.000                 NaN            NaN   1.84494                 NaN            NaN   5.50419                 NaN   6.89726       0.430915        43.4654        41.8573     
  1035.09        500.000                 NaN            NaN   1.88324                 NaN            NaN   5.44665                 NaN   6.89609       0.432218        43.4639        41.8779     
  1032.58        500.000                 NaN            NaN   1.88315                 NaN            NaN   5.44636                 NaN   6.89603       0.432200        43.4626        41.8796     
  1030.08        500.000                 NaN            NaN   1.88306                 NaN            NaN   5.44607                 NaN   6.89596       0.432182        43.4614        41.8813     
  1027.57        500.000                 NaN            NaN   1.91861                 NaN            NaN   5.39351                 NaN   6.89538       0.433280        43.4583        41.9009     
  1025.06        500.000                 NaN            NaN   1.91851                 NaN            NaN   5.39325                 NaN   6.89532       0.433261        43.4571        41.9025     
  1022.56        500.000                 NaN            NaN   1.91842                 NaN            NaN   5.39294                 NaN   6.89525       0.433245        43.4559        41.9042     
  1020.05        500.000                 NaN            NaN   1.91833                 NaN            NaN   5.39266                 NaN   6.89519       0.433227        43.4547        41.9059     
  1017.54        500.000                 NaN            NaN   1.95128                 NaN            NaN   5.34491                 NaN   6.89524       0.434118        43.4500        41.9245     
  1015.04        500.000                 NaN            NaN   1.95118                 NaN            NaN   5.34463                 NaN   6.89518       0.434100        43.4487        41.9262     
  1012.53        500.000                 NaN            NaN   1.95109                 NaN            NaN   5.34435                 NaN   6.89511       0.434083        43.4475        41.9278     
  1010.03        500.000                 NaN            NaN   1.98187                 NaN            NaN   5.30067                 NaN   6.89571       0.434792        43.4413        41.9456     
  1007.52        500.000                 NaN            NaN   1.98177                 NaN            NaN   5.30039                 NaN   6.89565       0.434774        43.4401        41.9473     
  1005.01        500.000                 NaN            NaN   1.98168                 NaN            NaN   5.30012                 NaN   6.89559       0.434756        43.4389        41.9490     
  1002.51        500.000                 NaN            NaN   1.98158                 NaN            NaN   5.29984                 NaN   6.89552       0.434739        43.4377        41.9506     
  1000.00        500.000                 NaN            NaN   2.01030                 NaN            NaN   5.26012                 NaN   6.89669       0.435264        43.4299        41.9677     
