|6.6.6
Archiving\03_Data\Deqfrac/QFM_m4/K22/K22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1324.41        2500.00        99.1963                 NaN  0.109573                 NaN  0.266359       0.196059                 NaN  0.231735                 NaN            NaN            NaN            NaN            NaN
  1322.83        2500.00        99.2038                 NaN  0.106859                 NaN  0.262646       0.197633                 NaN  0.229060                 NaN            NaN            NaN            NaN            NaN
  1321.24        2500.00        99.2099                 NaN  0.104555                 NaN  0.259706       0.199014                 NaN  0.226860                 NaN            NaN            NaN            NaN            NaN
  1319.66        2500.00        99.2178                 NaN  0.101163                 NaN  0.254611       0.202352                 NaN  0.224038                 NaN            NaN            NaN            NaN            NaN
  1318.08        2500.00        99.2238                 NaN  0.984651E-001            NaN  0.252331       0.203502                 NaN  0.221879                 NaN            NaN            NaN            NaN            NaN
  1316.50        2500.00        99.2314                 NaN  0.964370E-001            NaN  0.206216       0.246565                 NaN  0.219419                 NaN            NaN            NaN            NaN            NaN
  1314.91        2500.00        99.2384                 NaN  0.923897E-001            NaN  0.242348       0.210099                 NaN  0.216742                 NaN            NaN            NaN            NaN            NaN
  1313.33        2500.00        99.2447                 NaN  0.897622E-001            NaN  0.236888       0.214065                 NaN  0.214610                 NaN            NaN            NaN            NaN            NaN
  1311.75        2500.00        99.2509                 NaN  0.870888E-001            NaN  0.216586       0.232939                 NaN  0.212437                 NaN            NaN            NaN            NaN            NaN
  1310.17        2500.00        99.2566                 NaN  0.837821E-001            NaN  0.226235       0.222843                 NaN  0.210567                 NaN            NaN            NaN            NaN            NaN
  1308.58        2500.00        99.2620                 NaN  0.811061E-001            NaN  0.224139       0.224451                 NaN  0.208290                 NaN            NaN            NaN            NaN            NaN
  1307.00        2500.00        99.2687                 NaN  0.778219E-001            NaN  0.230258       0.217103                 NaN  0.206166                 NaN            NaN            NaN            NaN            NaN
  1305.42        2500.00        99.2743                 NaN  0.752855E-001            NaN  0.232975       0.213318                 NaN  0.204170                 NaN            NaN            NaN            NaN            NaN
  1303.84        2500.00        99.2790                 NaN  0.716555E-001            NaN  0.240325       0.206584                 NaN  0.202407                 NaN            NaN            NaN            NaN            NaN
  1302.25        2500.00        99.2852                 NaN  0.688632E-001            NaN  0.201306       0.244428                 NaN  0.200248                 NaN            NaN            NaN            NaN            NaN
  1300.67        2500.00        99.2904                 NaN  0.658158E-001            NaN  0.195090       0.250234                 NaN  0.198482                 NaN            NaN            NaN            NaN            NaN
  1299.09        2500.00        99.2954                 NaN  0.634955E-001            NaN  0.188619       0.255575                 NaN  0.196957                 NaN            NaN            NaN            NaN            NaN
  1297.51        2500.00        99.3003                 NaN  0.588177E-001            NaN  0.181365       0.264696                 NaN  0.194834                 NaN            NaN            NaN            NaN            NaN
  1295.92        2500.00        93.7871                 NaN  0.538173                 NaN   1.27413       0.358868E-001            NaN  0.814656        3.55003                 NaN            NaN            NaN            NaN
  1294.34        2500.00        85.0363                 NaN   1.20376                 NaN   2.80847                 NaN            NaN   1.80041        9.15104                 NaN            NaN            NaN            NaN
  1292.76        2500.00        84.1549                 NaN   1.26693                 NaN   2.96631                 NaN            NaN   1.89883        9.71300                 NaN            NaN            NaN            NaN
  1291.18        2500.00        84.0515                 NaN   1.28004                 NaN   2.97832                 NaN            NaN   1.90994        9.78022                 NaN            NaN            NaN            NaN
  1289.59        2500.00        84.9881                 NaN   1.22318                 NaN   2.79600                 NaN            NaN   1.80288        9.18980                 NaN            NaN            NaN            NaN
  1288.01        2500.00        86.4399                 NaN   1.13168                 NaN   2.51573                 NaN            NaN   1.63656        8.27613                 NaN            NaN            NaN            NaN
  1286.43        2500.00        87.9430                 NaN   1.03533                 NaN   2.22814                 NaN            NaN   1.46405        7.32944                 NaN            NaN            NaN            NaN
  1284.85        2500.00        89.2890                 NaN  0.930706                 NaN   1.99585                 NaN            NaN   1.31074        6.47369                 NaN            NaN            NaN            NaN
  1283.26        2500.00        77.6983                 NaN   1.66204                 NaN   3.64392                 NaN            NaN   2.63510        13.5607       0.799849                 NaN            NaN            NaN
  1281.68        2500.00        78.4617                 NaN   1.68238                 NaN   3.36461                 NaN            NaN   2.54765        13.0850       0.858575                 NaN            NaN            NaN
  1280.10        2500.00        89.1915                 NaN  0.857154                 NaN   1.80088                 NaN            NaN   1.27331        6.44861       0.428500                 NaN            NaN            NaN
  1278.52        2500.00        85.5934                 NaN  0.883990                 NaN   2.54033                 NaN            NaN   1.73461        8.60455       0.643083                 NaN            NaN            NaN
  1276.93        2500.00        93.2686                 NaN  0.922622                 NaN  0.839383                 NaN            NaN  0.788846        3.98729       0.193274                 NaN            NaN            NaN
  1275.35        2500.00        90.7628                 NaN  0.131948                 NaN   1.95464                 NaN            NaN   1.04903        5.60041       0.501153                 NaN            NaN            NaN
  1273.77        2500.00        92.6748                 NaN   1.37296                 NaN  0.713467                 NaN            NaN  0.965594        4.10797       0.165199                 NaN            NaN            NaN
  1272.19        2500.00        94.4718                 NaN  0.310175                 NaN   1.09805                 NaN            NaN  0.648572        3.12125                 NaN  0.350118                 NaN            NaN
  1270.60        2500.00        91.7410                 NaN  0.425348                 NaN   1.43896                 NaN            NaN  0.940325        4.90985                 NaN  0.544555                 NaN            NaN
  1269.02        2500.00        92.2790                 NaN  0.353041       0.125478E-004   1.47118                 NaN            NaN  0.909957        4.46114                 NaN  0.525631                 NaN            NaN
  1267.44        2500.00        96.7882                 NaN  0.225067                 NaN  0.710831                 NaN            NaN  0.344982        1.74822                 NaN  0.182682                 NaN            NaN
  1265.86        2500.00        94.2911                 NaN  0.240886                 NaN   1.11441                 NaN            NaN  0.658282        3.30258                 NaN  0.392742                 NaN            NaN
  1264.27        2500.00        94.2395                 NaN  0.750750                 NaN  0.882838                 NaN            NaN  0.736169        3.13793                 NaN  0.252846                 NaN            NaN
  1262.69        2500.00        96.5214                 NaN            NaN            NaN  0.813488                 NaN            NaN  0.365180        2.02618                 NaN  0.273802                 NaN            NaN
  1261.11        2500.00        96.3357                 NaN  0.193891E-001            NaN  0.854354                 NaN            NaN  0.396844        2.10637                 NaN  0.287320                 NaN            NaN
  1259.53        2500.00        96.0449                 NaN  0.224477                 NaN  0.789107                 NaN            NaN  0.457724        2.23151                 NaN  0.252303                 NaN            NaN
  1257.94        2500.00        96.2051                 NaN  0.215815                 NaN  0.766094                 NaN            NaN  0.438039        2.13564                 NaN  0.239289                 NaN            NaN
  1256.36        2500.00        96.7218                 NaN  0.916089E-001            NaN  0.698084                 NaN            NaN  0.408480        1.81323                 NaN  0.266752                 NaN            NaN
  1254.78        2500.00        96.4783                 NaN  0.312965                 NaN  0.722513                 NaN            NaN  0.382657        1.95259                 NaN  0.150963                 NaN            NaN
  1253.20        2500.00        30.8805                 NaN   2.59835                 NaN   14.8664                 NaN            NaN   6.07831        29.1029                 NaN   2.14947        10.5807        3.74328     
  1251.61        2500.00                 NaN            NaN   4.00808                 NaN   22.3746                 NaN            NaN   8.90387        39.8601                 NaN   2.67948        15.5179        6.65594     
  1250.03        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.4665                 NaN   2.98949        15.8128        6.87191     
  1248.45        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.4961                 NaN   2.98949        15.8271        6.82800     
  1246.87        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.5267                 NaN   2.98949        15.8418        6.78263     
  1245.28        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.5569                 NaN   2.98949        15.8564        6.73785     
  1243.70        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.5873                 NaN   2.98949        15.8711        6.69274     
  1242.12        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.6180                 NaN   2.98949        15.8859        6.64729     
  1240.54        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.6489                 NaN   2.98949        15.9008        6.60150     
  1238.95        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.6800                 NaN   2.98949        15.9158        6.55537     
  1237.37        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.7114                 NaN   2.98949        15.9309        6.50889     
  1235.79        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.7430                 NaN   2.98949        15.9461        6.46206     
  1234.21        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.7748                 NaN   2.98949        15.9615        6.41487     
  1232.62        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.8068                 NaN   2.98949        15.9770        6.36733     
  1231.04        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.8392                 NaN   2.98949        15.9926        6.31942     
  1229.46        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.8717                 NaN   2.98949        16.0083        6.27115     
  1227.88        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.9045                 NaN   2.98949        16.0241        6.22251     
  1226.29        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.9376                 NaN   2.98949        16.0401        6.17350     
  1224.71        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        41.9709                 NaN   2.98949        16.0561        6.12411     
  1223.13        2500.00                 NaN            NaN   4.68521                 NaN   1.37523        17.7729                 NaN   9.02598        42.0045                 NaN   2.98949        16.0723        6.07434     
  1221.55        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.0383                 NaN   2.98949        16.0886        6.02419     
  1219.96        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.0724                 NaN   2.98949        16.1051        5.97365     
  1218.38        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.1068                 NaN   2.98949        16.1217        5.92271     
  1216.80        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.1414                 NaN   2.98949        16.1384        5.87139     
  1215.22        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.1763                 NaN   2.98949        16.1552        5.81966     
  1213.63        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.2114                 NaN   2.98950        16.1722        5.76753     
  1212.05        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.2469                 NaN   2.98949        16.1893        5.71499     
  1210.47        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.2826                 NaN   2.98950        16.2065        5.66204     
  1208.89        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.3186                 NaN   2.98949        16.2239        5.60868     
  1207.31        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.3549                 NaN   2.98949        16.2414        5.55489     
  1205.72        2500.00                 NaN            NaN   4.68521                 NaN   1.37524        17.7729                 NaN   9.02598        42.3914                 NaN   2.98949        16.2590        5.50069     
  1204.14        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.4283                 NaN   2.98950        16.2768        5.44605     
  1202.56        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.4649                 NaN   2.98950        16.2945        5.39174     
  1200.98        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.5025                 NaN   2.98950        16.3126        5.33600     
  1199.39        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.5404                 NaN   2.98950        16.3309        5.27987     
  1197.81        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.5785                 NaN   2.98950        16.3493        5.22334     
  1196.23        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.6169                 NaN   2.98950        16.3678        5.16641     
  1194.65        2500.00                 NaN            NaN   4.68521                 NaN   1.37525        17.7729                 NaN   9.02598        42.6556                 NaN   2.98950        16.3865        5.10908     
  1193.06        2500.00                 NaN            NaN   4.68521                 NaN   1.37526        17.7729                 NaN   9.02598        42.6946                 NaN   2.98950        16.4053        5.05133     
  1191.48        2500.00                 NaN            NaN   4.68521                 NaN   1.37526        17.7729                 NaN   9.02598        42.7338                 NaN   2.98950        16.4242        4.99318     
  1189.90        2500.00                 NaN            NaN   4.68521                 NaN   1.37526        17.7729                 NaN   9.02598        42.7733                 NaN   2.98950        16.4432        4.93461     
  1188.32        2500.00                 NaN            NaN   4.68521                 NaN   1.37526        17.7729                 NaN   9.02598        42.8131                 NaN   2.98950        16.4624        4.87563     
  1186.73        2500.00                 NaN            NaN   4.68521                 NaN   1.37527        17.7729                 NaN   9.02598        42.8532                 NaN   2.98950        16.4818        4.81622     
  1185.15        2500.00                 NaN            NaN   4.68521                 NaN   1.37527        17.7729                 NaN   9.02598        42.8935                 NaN   2.98950        16.5012        4.75639     
  1183.57        2500.00                 NaN            NaN   4.68521                 NaN   1.37527        17.7729                 NaN   9.02598        42.9348                 NaN   2.98950        16.5212        4.69513     
  1181.99        2500.00                 NaN            NaN   4.68521                 NaN   1.37527        17.7729                 NaN   9.02598        42.9760                 NaN   2.98950        16.5410        4.63409     
  1180.40        2500.00                 NaN            NaN   4.68521                 NaN   1.37528        17.7729                 NaN   9.02598        43.0175                 NaN   2.98950        16.5611        4.57256     
  1178.82        2500.00                 NaN            NaN   4.68521                 NaN   1.37528        17.7729                 NaN   9.02598        43.0594                 NaN   2.98950        16.5813        4.51054     
  1177.24        2500.00                 NaN            NaN   4.68521                 NaN   1.37529        17.7729                 NaN   9.02598        43.1015                 NaN   2.98950        16.6016        4.44802     
  1175.66        2500.00                 NaN            NaN   4.68521                 NaN   1.37529        17.7729                 NaN   9.02598        43.1440                 NaN   2.98950        16.6221        4.38500     
  1174.07        2500.00                 NaN            NaN   4.41726                 NaN   22.4167                 NaN            NaN   9.50039        41.1346                 NaN   2.44051        16.2735        3.81698     
  1172.49        2500.00                 NaN            NaN   4.42645                 NaN   22.4221                 NaN            NaN   9.51346        41.1641                 NaN   2.43360        16.2924        3.74792     
  1170.91        2500.00                 NaN            NaN   4.43595                 NaN   22.4273                 NaN            NaN   9.52549        41.1940                 NaN   2.42668        16.3118        3.67875     
  1169.33        2500.00                 NaN            NaN   4.44396                 NaN   22.4325                 NaN            NaN   9.53912        41.2259                 NaN   2.42098        16.3300        3.60756     
  1167.74        2500.00                 NaN            NaN   4.45280                 NaN   22.4381                 NaN            NaN   9.55124        41.2569                 NaN   2.41447        16.3494        3.53702     
  1166.16        2500.00                 NaN            NaN   4.46096                 NaN   22.4441                 NaN            NaN   9.56416        41.2892                 NaN   2.40843        16.3683        3.46494     
  1164.58        2500.00                 NaN            NaN   4.46990                 NaN   22.4491                 NaN            NaN   9.57736        41.3205                 NaN   2.40186        16.3881        3.39322     
  1163.00        2500.00                 NaN            NaN   6.27368                 NaN  0.102771        18.5567                 NaN   9.28877        42.3374        1.92399       0.518359E-003   17.1818        4.33444     
  1161.41        2500.00                 NaN            NaN   6.27366                 NaN  0.102788        18.5567                 NaN   9.28877        42.3819        1.92398       0.544581E-003   17.2032        4.26851     
  1159.83        2500.00                 NaN            NaN   6.27396                 NaN  0.102431        18.5569       0.523948E-005   9.28882        42.4265        1.92433                 NaN   17.2249        4.20215     
  1158.25        2500.00                 NaN            NaN   6.27396                 NaN  0.102431        18.5569       0.538005E-005   9.28882        42.4717        1.92433                 NaN   17.2467        4.13517     
  1156.67        2500.00                 NaN            NaN   6.27396                 NaN  0.102431        18.5569       0.552652E-005   9.28882        42.5172        1.92433                 NaN   17.2687        4.06765     
  1155.08        2500.00                 NaN            NaN   6.27396                 NaN  0.102430        18.5569       0.567905E-005   9.28882        42.5631        1.92433                 NaN   17.2908        3.99959     
  1153.50        2500.00                 NaN            NaN   4.52765                 NaN   22.4949                 NaN            NaN   9.67012        41.5502                 NaN   2.35697        16.5283        2.87194     
  1151.92        2500.00                 NaN            NaN   4.53539                 NaN   22.5024                 NaN            NaN   9.68253        41.5847                 NaN   2.35084        16.5489        2.79530     
  1150.34        2500.00                 NaN            NaN   4.54533                 NaN   22.5068                 NaN            NaN   9.69345        41.6225                 NaN   2.34440        16.5690        2.71853     
  1148.75        2500.00                 NaN            NaN   5.23568                 NaN   22.4062                 NaN            NaN   9.82425        41.0689       0.846596       0.995986        16.7563        2.86609     
  1147.17        2500.00                 NaN            NaN   5.51484                 NaN   22.3835                 NaN            NaN   9.88722        40.8498        1.19417       0.436972        16.8515        2.88206     
  1145.59        2500.00                 NaN            NaN   5.75824                 NaN   22.3103                 NaN            NaN   9.92984        40.7285        1.47202                 NaN   16.9222        2.87885     
  1144.01        2500.00                 NaN            NaN   5.70634                 NaN   22.3387                 NaN            NaN   9.94339        40.7450        1.48477                 NaN   16.9603        2.82144     
  1142.42        2500.00                 NaN            NaN   5.71058                 NaN   22.3458                 NaN            NaN   9.95291        40.7861        1.48213                 NaN   16.9807        2.74172     
  1140.84        2500.00                 NaN            NaN   5.71570                 NaN   22.3490                 NaN            NaN   9.96304        40.8294        1.47983                 NaN   17.0016        2.66140     
  1139.26        2500.00                 NaN            NaN   5.71905                 NaN   22.3607                 NaN            NaN   9.97424        40.8676        1.47694                 NaN   17.0216        2.57985     
  1137.68        2500.00                 NaN            NaN   5.72455                 NaN   22.3663                 NaN            NaN   9.98300        40.9108        1.47391                 NaN   17.0406        2.50083     
  1136.09        2500.00                 NaN            NaN   5.72712                 NaN   22.3765                 NaN            NaN   9.99500        40.9503        1.47116                 NaN   17.0637        2.41621     
  1134.51        2500.00                 NaN            NaN   5.72958                 NaN   22.3862                 NaN            NaN   10.0047        40.9908        1.46913                 NaN   17.0849        2.33468     
  1132.93        2500.00                 NaN            NaN   5.73524                 NaN   22.3882                 NaN            NaN   10.0130        41.0395        1.46729                 NaN   17.1070        2.24986     
  1131.35        2500.00                 NaN            NaN   5.75126                 NaN   22.3697                 NaN            NaN   10.0109        41.1059        1.46433                 NaN   17.1264        2.17154     
  1129.76        2500.00                 NaN            NaN   5.73523                 NaN   22.4472                 NaN            NaN   10.0037        41.1030        1.45720                 NaN   17.1390        2.11457     
  1128.18        2500.00                 NaN            NaN   5.76869                 NaN   22.3772                 NaN            NaN   10.0152        41.2181        1.46228                 NaN   17.1683        1.99013     
  1126.60        2500.00                 NaN            NaN   5.77463                 NaN   22.3812                 NaN            NaN   10.0256        41.2678        1.46051                 NaN   17.1914        1.89876     
  1125.02        2500.00                 NaN            NaN   5.77936                 NaN   22.3883                 NaN            NaN   10.0357        41.3136        1.45874                 NaN   17.2139        1.81040     
  1123.43        2500.00                 NaN            NaN   5.76489                 NaN   22.4206                 NaN            NaN   10.0572        41.3211        1.45681                 NaN   17.2381        1.74133     
  1121.85        2500.00                 NaN            NaN   5.76927                 NaN   22.4263                 NaN            NaN   10.0652        41.3700        1.45496                 NaN   17.2610        1.65328     
  1120.27        2500.00                 NaN            NaN   5.83957                 NaN   22.3696                 NaN            NaN   10.0669        41.4721        1.44660                 NaN   17.2710        1.53427     
  1118.69        2500.00                 NaN            NaN   5.77162                 NaN   22.4477                 NaN            NaN   10.0918        41.4598        1.45081                 NaN   17.3097        1.46858     
  1117.10        2500.00                 NaN            NaN   5.78244                 NaN   22.4457                 NaN            NaN   10.1013        41.5082        1.44721                 NaN   17.3316        1.38353     
  1115.52        2500.00                 NaN            NaN   5.77953                 NaN   22.4627                 NaN            NaN   10.1095        41.5573        1.44690                 NaN   17.3568        1.28728     
  1113.94        2500.00                 NaN            NaN   5.85092                 NaN   22.4246                 NaN            NaN   10.1059        41.6514        1.43495                 NaN   17.3625        1.16966     
  1112.36        2500.00                 NaN            NaN   5.86064                 NaN   22.4110                 NaN            NaN   10.1120        41.7149        1.43563                 NaN   17.3882        1.07765     
  1110.77        2500.00                 NaN            NaN   6.27396                 NaN  0.102428        18.5569       0.143145E-004   9.28882        44.0085        1.92433                 NaN   17.9881        1.85690     
  1109.19        2500.00                 NaN            NaN   5.79595                 NaN   22.4959                 NaN            NaN   10.1424        41.7619        1.43776                 NaN   17.4543       0.911882     
  1107.61        2500.00                 NaN            NaN   5.80032                 NaN   22.5066                 NaN            NaN   10.1466        41.8102        1.43524                 NaN   17.4771       0.823877     
  1106.03        2500.00                 NaN            NaN   5.87669                 NaN   22.4499                 NaN            NaN   10.1487        41.9139        1.42606                 NaN   17.4850       0.699681     
  1104.44        2500.00                 NaN            NaN   5.80464                 NaN   22.5249                 NaN            NaN   10.1727        41.9057        1.43168                 NaN   17.5274       0.632982     
  1102.86        2500.00                 NaN            NaN   5.81048                 NaN   22.5302                 NaN            NaN   10.1811        41.9622        1.43023                 NaN   17.5526       0.533301     
  1101.28        2500.00                 NaN            NaN   5.88850                 NaN   22.4829                 NaN            NaN   10.1779        42.0660        1.41883                 NaN   17.5596       0.406231     
  1099.70        2500.00                 NaN            NaN   5.82107                 NaN   22.5455                 NaN            NaN   10.2075        42.0595        1.42271                 NaN   17.6013       0.342489     
  1098.11        2500.00                 NaN            NaN   5.82170                 NaN   22.5588                 NaN            NaN   10.2083        42.1202        1.42353                 NaN   17.6291       0.238315     
  1096.53        2500.00                 NaN            NaN   5.82571                 NaN   22.5683                 NaN            NaN   10.2174        42.1740        1.42124                 NaN   17.6550       0.138375     
  1094.95        2500.00                 NaN            NaN   5.82950                 NaN   22.5782                 NaN            NaN   10.2266        42.2279        1.41893                 NaN   17.6811       0.377181E-001
  1093.37        2500.00                 NaN            NaN   5.83244                 NaN   22.5869                 NaN            NaN   10.2357        42.2403        1.41668                 NaN   17.6880                 NaN
  1091.78        2500.00                 NaN            NaN   5.83607                 NaN   22.5968                 NaN            NaN   10.2449        42.2263        1.41433                 NaN   17.6816                 NaN
  1090.20        2500.00                 NaN            NaN   5.83917                 NaN   22.6060                 NaN            NaN   10.2540        42.2129        1.41202                 NaN   17.6759                 NaN
  1088.62        2500.00                 NaN            NaN   5.84195                 NaN   22.6142                 NaN            NaN   10.2630        42.2002        1.40973                 NaN   17.6709                 NaN
  1087.04        2500.00                 NaN            NaN   5.84496                 NaN   22.6239                 NaN            NaN   10.2723        42.1865        1.40737                 NaN   17.6650                 NaN
  1085.45        2500.00                 NaN            NaN   5.84849                 NaN   22.6345                 NaN            NaN   10.2815        42.1721        1.40490                 NaN   17.6585                 NaN
  1083.87        2500.00                 NaN            NaN   5.85201                 NaN   22.6453                 NaN            NaN   10.2908        42.1576        1.40241                 NaN   17.6518                 NaN
  1082.29        2500.00                 NaN            NaN   5.85412                 NaN   22.6537                 NaN            NaN   10.2998        42.1450        1.40008                 NaN   17.6473                 NaN
  1080.71        2500.00                 NaN            NaN   5.85596                 NaN   22.6626                 NaN            NaN   10.3090        42.1319        1.39774                 NaN   17.6428                 NaN
  1079.12        2500.00                 NaN            NaN   5.85888                 NaN   22.6730                 NaN            NaN   10.3183        42.1177        1.39523                 NaN   17.6369                 NaN
  1077.54        2500.00                 NaN            NaN   5.86190                 NaN   22.6836                 NaN            NaN   10.3276        42.1034        1.39268                 NaN   17.6308                 NaN
  1075.96        2500.00                 NaN            NaN   5.86480                 NaN   22.6947                 NaN            NaN   10.3370        42.0888        1.39011                 NaN   17.6246                 NaN
  1074.38        2500.00                 NaN            NaN   5.86751                 NaN   22.7056                 NaN            NaN   10.3464        42.0744        1.38754                 NaN   17.6186                 NaN
  1072.79        2500.00                 NaN            NaN   5.87035                 NaN   22.7169                 NaN            NaN   10.3558        42.0597        1.38491                 NaN   17.6124                 NaN
  1071.21        2500.00                 NaN            NaN   5.96147                 NaN   22.6435                 NaN            NaN   10.3508        42.0924        1.37386                 NaN   17.5780                 NaN
  1069.63        2500.00                 NaN            NaN   5.88393                 NaN   22.7383                 NaN            NaN   10.3719        42.0323        1.37814                 NaN   17.5954                 NaN
  1068.05        2500.00                 NaN            NaN   5.88610                 NaN   22.7560                 NaN            NaN   10.3829        42.0130        1.37361                 NaN   17.5883                 NaN
  1066.46        2500.00                 NaN            NaN   5.88870                 NaN   22.7601                 NaN            NaN   10.3889        42.0056        1.37283                 NaN   17.5838                 NaN
  1064.88        2500.00                 NaN            NaN   5.89083                 NaN   22.7807                 NaN            NaN   10.3981        41.9861        1.36908                 NaN   17.5753                 NaN
  1063.30        2500.00                 NaN            NaN   5.89389                 NaN   22.7927                 NaN            NaN   10.4065        41.9720        1.36630                 NaN   17.5686                 NaN
  1061.72        2500.00                 NaN            NaN   5.90154                 NaN   22.7880                 NaN            NaN   10.4280        41.9540        1.36273                 NaN   17.5657                 NaN
  1060.13        2500.00                 NaN            NaN   5.90083                 NaN   22.8203                 NaN            NaN   10.4199        41.9429        1.36192                 NaN   17.5541                 NaN
  1058.55        2500.00                 NaN            NaN   5.90457                 NaN   22.8334                 NaN            NaN   10.4284        41.9280        1.35877                 NaN   17.5469                 NaN
  1056.97        2500.00                 NaN            NaN   5.90793                 NaN   22.8468                 NaN            NaN   10.4372        41.9127        1.35546                 NaN   17.5400                 NaN
  1055.39        2500.00                 NaN            NaN   5.91194                 NaN   22.8476                 NaN            NaN   10.4670        41.8855        1.35138                 NaN   17.5365                 NaN
  1053.80        2500.00                 NaN            NaN   5.91426                 NaN   22.8621                 NaN            NaN   10.4754        41.8701        1.34846                 NaN   17.5296                 NaN
  1052.22        2500.00                 NaN            NaN   5.91680                 NaN   22.8767                 NaN            NaN   10.4840        41.8545        1.34542                 NaN   17.5226                 NaN
  1050.64        2500.00                 NaN            NaN   5.91743                 NaN   22.8904                 NaN            NaN   10.4923        41.8410        1.34195                 NaN   17.5168                 NaN
  1049.06        2500.00                 NaN            NaN   5.92212                 NaN   22.9065                 NaN            NaN   10.5016        41.8225        1.33909                 NaN   17.5082                 NaN
  1047.47        2500.00                 NaN            NaN   5.92461                 NaN   22.9214                 NaN            NaN   10.5105        41.8066        1.33612                 NaN   17.5008                 NaN
  1045.89        2500.00                 NaN            NaN   5.92743                 NaN   22.9370                 NaN            NaN   10.5196        41.7898        1.33260                 NaN   17.4936                 NaN
  1044.31        2500.00                 NaN            NaN   5.92984                 NaN   22.9530                 NaN            NaN   10.5288        41.7730        1.32939                 NaN   17.4860                 NaN
  1042.73        2500.00                 NaN            NaN   6.01211                 NaN   22.9092                 NaN            NaN   10.5353        41.7800        1.31409                 NaN   17.4493                 NaN
  1041.14        2500.00                 NaN            NaN   5.98277                 NaN   22.9472                 NaN            NaN   10.5476        41.7521        1.31551                 NaN   17.4549                 NaN
  1039.56        2500.00                 NaN            NaN   5.85268                 NaN   23.1232                 NaN            NaN   10.6010        41.6504        1.32384                 NaN   17.4490                 NaN
  1037.98        2500.00                 NaN            NaN   5.85575                 NaN   23.1391                 NaN            NaN   10.6112        41.6324        1.32032                 NaN   17.4412                 NaN
  1036.40        2500.00                 NaN            NaN   5.85879                 NaN   23.1553                 NaN            NaN   10.6215        41.6142        1.31676                 NaN   17.4334                 NaN
  1034.81        2500.00                 NaN            NaN   5.99850                 NaN   23.0074                 NaN            NaN   10.5896        41.6811        1.30004                 NaN   17.4233                 NaN
