|6.6.6
Archiving\03_Data\eqLP/QFM_m3.5/Y98/Y98_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  1830.13        500.000        99.2152       0.776473       0.831911E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        99.2151       0.776550       0.831923E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        99.2151       0.776626       0.831934E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        99.2150       0.776703       0.831946E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        99.2149       0.776780       0.831958E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.2148       0.776857       0.831970E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.2147       0.776934       0.831983E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.2147       0.777011       0.831995E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.2146       0.777088       0.832008E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.2145       0.777165       0.832021E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.2144       0.777242       0.832034E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.2144       0.777319       0.832047E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.2143       0.777396       0.832061E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.2142       0.777473       0.832074E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.2141       0.777550       0.832087E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.2141       0.777627       0.832101E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.2140       0.777705       0.832115E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.2139       0.777782       0.832128E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.2138       0.777859       0.832143E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.2137       0.777936       0.832157E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.2137       0.778014       0.832171E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.2136       0.778092       0.832186E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.2135       0.778169       0.832201E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.2134       0.778247       0.832216E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.2134       0.778325       0.832231E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.2133       0.778403       0.832247E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.2132       0.778481       0.832262E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.2131       0.778558       0.832278E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.2130       0.778636       0.832294E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.2130       0.778714       0.832310E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.2129       0.778793       0.832326E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.2128       0.778871       0.832342E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.2127       0.778949       0.832359E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.2126       0.779027       0.832375E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.2126       0.779105       0.832392E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.2125       0.779184       0.832409E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.2124       0.779262       0.832426E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.2123       0.779341       0.832443E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        99.2123       0.779419       0.832461E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        99.2122       0.779498       0.832478E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        99.2121       0.779576       0.832496E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        99.2120       0.779655       0.832514E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        99.2119       0.779734       0.832532E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        99.2119       0.779812       0.832550E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        99.2118       0.779891       0.832568E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        99.2111       0.779971       0.832588E-002  0.621284E-003            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        99.1999       0.780068       0.832625E-002  0.117065E-001            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        99.1887       0.780164       0.832663E-002  0.227947E-001            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        99.1769       0.780262       0.832701E-002  0.345216E-001            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        99.1651       0.780360       0.832740E-002  0.462518E-001            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        99.1532       0.780457       0.832779E-002  0.579851E-001            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1414       0.780555       0.832818E-002  0.697216E-001            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        99.1300       0.780652       0.832857E-002  0.810166E-001            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        99.1186       0.780749       0.832895E-002  0.923147E-001            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        99.1072       0.780846       0.832934E-002  0.103616                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        99.0958       0.780943       0.832973E-002  0.114920                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.9968       0.781068       0.814056E-002  0.126057       0.879266E-001            NaN            NaN            NaN            NaN
  1647.44        500.000        98.2199       0.781417       0.648310E-002  0.137959       0.854290                 NaN            NaN            NaN            NaN
  1644.23        500.000        97.4519       0.781760       0.482607E-002  0.149649        1.61183                 NaN            NaN            NaN            NaN
  1641.03        500.000        96.6834       0.782100       0.316783E-002  0.161350        2.37000                 NaN            NaN            NaN            NaN
  1637.82        500.000        95.9247       0.782435       0.152125E-002  0.172772        3.11853                 NaN            NaN            NaN            NaN
  1634.62        500.000        95.1854       0.782761                 NaN  0.184151        3.84767                 NaN            NaN            NaN            NaN
  1631.41        500.000        94.5723       0.783050                 NaN  0.195313        4.44938                 NaN            NaN            NaN            NaN
  1628.21        500.000        93.9587       0.783337                 NaN  0.206483        5.05149                 NaN            NaN            NaN            NaN
  1625.00        500.000        93.3081       0.783635                 NaN  0.217312        5.69093                 NaN            NaN            NaN            NaN
  1621.79        500.000        92.6571       0.783931                 NaN  0.228148        6.33081                 NaN            NaN            NaN            NaN
  1618.59        500.000        92.0057       0.784224                 NaN  0.238992        6.97113                 NaN            NaN            NaN            NaN
  1615.38        500.000        91.3538       0.784514                 NaN  0.249844        7.61188                 NaN            NaN            NaN            NaN
  1612.18        500.000        90.7132       0.784800                 NaN  0.260230        8.24180                 NaN            NaN            NaN            NaN
  1608.97        500.000        90.0722       0.785084                 NaN  0.270624        8.87212                 NaN            NaN            NaN            NaN
  1605.77        500.000        89.4308       0.785365                 NaN  0.281024        9.50285                 NaN            NaN            NaN            NaN
  1602.56        500.000        88.7889       0.785644                 NaN  0.291431        10.1340                 NaN            NaN            NaN            NaN
  1599.36        500.000        88.1467       0.785919                 NaN  0.301844        10.7655                 NaN            NaN            NaN            NaN
  1596.15        500.000        87.5041       0.786192                 NaN  0.312264        11.3974                 NaN            NaN            NaN            NaN
  1592.95        500.000        86.8612       0.786463                 NaN  0.322690        12.0297                 NaN            NaN            NaN            NaN
  1589.74        500.000        86.2178       0.786730                 NaN  0.333123        12.6623                 NaN            NaN            NaN            NaN
  1586.54        500.000        85.6176       0.786984                 NaN  0.342729        13.2527                 NaN            NaN            NaN            NaN
  1583.33        500.000        85.0170       0.787236                 NaN  0.352341        13.8434                 NaN            NaN            NaN            NaN
  1580.13        500.000        84.4161       0.787485                 NaN  0.361958        14.4345                 NaN            NaN            NaN            NaN
  1576.92        500.000        83.8149       0.787731                 NaN  0.371580        15.0258                 NaN            NaN            NaN            NaN
  1573.72        500.000        82.9904       0.788306                 NaN  0.375768        15.4395       0.406002                 NaN            NaN            NaN
  1570.51        500.000        81.5397       0.789756                 NaN  0.365449        15.4304        1.87465                 NaN            NaN            NaN
  1567.31        500.000        80.1444       0.791160                 NaN  0.354622        15.4159        3.29389                 NaN            NaN            NaN
  1564.10        500.000        78.7442       0.792567                 NaN  0.343756        15.4013        4.71813                 NaN            NaN            NaN
  1560.90        500.000        77.5149       0.793829                 NaN  0.331258        15.3737        5.98625                 NaN            NaN            NaN
  1557.69        500.000        76.2818       0.795094                 NaN  0.318719        15.3460        7.25835                 NaN            NaN            NaN
  1554.49        500.000        75.0449       0.796361                 NaN  0.306139        15.3182        8.53445                 NaN            NaN            NaN
  1551.28        500.000        73.8040       0.797630                 NaN  0.293519        15.2902        9.81456                 NaN            NaN            NaN
  1548.08        500.000        72.5594       0.798903                 NaN  0.280857        15.2622        11.0987                 NaN            NaN            NaN
  1544.87        500.000        71.3108       0.800177                 NaN  0.268154        15.2340        12.3869                 NaN            NaN            NaN
  1541.67        500.000        70.0583       0.801455                 NaN  0.255410        15.2057        13.6791                 NaN            NaN            NaN
  1538.46        500.000        68.8019       0.802734                 NaN  0.242625        15.1773        14.9754                 NaN            NaN            NaN
  1535.26        500.000        67.7435       0.803847                 NaN  0.226747        15.1389        16.0870                 NaN            NaN            NaN
  1532.05        500.000        66.6823       0.804961                 NaN  0.210824        15.1003        17.2016                 NaN            NaN            NaN
  1528.85        500.000        65.6182       0.806077                 NaN  0.194857        15.0616        18.3193                 NaN            NaN            NaN
  1525.64        500.000        64.5512       0.807195                 NaN  0.178844        15.0228        19.4399                 NaN            NaN            NaN
  1522.44        500.000        63.4814       0.808315                 NaN  0.162787        14.9839        20.5636                 NaN            NaN            NaN
  1519.23        500.000        62.4087       0.809437                 NaN  0.146684        14.9448        21.6904                 NaN            NaN            NaN
  1516.03        500.000        61.3331       0.810561                 NaN  0.130536        14.9056        22.8202                 NaN            NaN            NaN
  1512.82        500.000        60.2546       0.811687                 NaN  0.114343        14.8663        23.9531                 NaN            NaN            NaN
  1509.62        500.000        59.2649       0.812739                 NaN  0.945780E-001   14.8285        24.9993                 NaN            NaN            NaN
  1506.41        500.000        58.2728       0.813792                 NaN  0.747609E-001   14.7906        26.0481                 NaN            NaN            NaN
  1503.21        500.000        57.2782       0.814848                 NaN  0.548917E-001   14.7525        27.0995                 NaN            NaN            NaN
  1500.00        500.000        56.2811       0.815905                 NaN  0.349704E-001   14.7144        28.1536                 NaN            NaN            NaN
  1496.79        500.000        55.3306       0.816922                 NaN  0.145509E-001   14.6750        29.1629                 NaN            NaN            NaN
  1493.59        500.000        54.4101       0.817898                 NaN            NaN   14.6516        30.1204                 NaN            NaN            NaN
  1490.38        500.000        53.5567       0.818799                 NaN            NaN   14.6454        30.9790                 NaN            NaN            NaN
  1487.18        500.000        52.7016       0.819701                 NaN            NaN   14.6392        31.8395                 NaN            NaN            NaN
  1483.97        500.000        51.8676       0.820586                 NaN            NaN   14.6308        32.6810                 NaN            NaN            NaN
  1480.77        500.000        51.0319       0.821471                 NaN            NaN   14.6223        33.5243                 NaN            NaN            NaN
  1477.56        500.000        50.1973       0.822362                 NaN            NaN   14.6096        34.3708                 NaN            NaN            NaN
  1474.36        500.000        48.7854       0.823863                 NaN            NaN   14.4722        33.5587        2.35984                 NaN            NaN
  1471.15        500.000        47.1163       0.825686                 NaN            NaN   14.3696        32.8795        4.28774       0.521169                 NaN
  1467.95        500.000        45.2931       0.827705                 NaN            NaN   14.3015        32.2825        1.56510        5.73005                 NaN
  1464.74        500.000        45.2915       0.827741                 NaN            NaN   14.3019        32.2835        1.56514        5.73023                 NaN
  1461.54        500.000        41.8150       0.831588                 NaN            NaN   14.1655        31.3074        3.61436        8.26612                 NaN
  1458.33        500.000        41.8134       0.831621                 NaN            NaN   14.1659        31.3083        3.61446        8.26636                 NaN
  1455.13        500.000        41.8117       0.831655                 NaN            NaN   14.1663        31.3091        3.61455        8.26660                 NaN
  1451.92        500.000        41.8101       0.831689                 NaN            NaN   14.1667        31.3100        3.61464        8.26684                 NaN
  1448.72        500.000        35.6191       0.838617                 NaN            NaN   13.8988        30.1194        12.0684        7.45569                 NaN
  1445.51        500.000        34.1973       0.840253                 NaN  0.175310E-001   13.8216        29.7151        8.36450        13.0436                 NaN
  1442.31        500.000        32.8290       0.841839                 NaN  0.351339E-001   13.7427        29.3712        9.25087        13.9293                 NaN
  1439.10        500.000        31.5112       0.843378                 NaN  0.510995E-001   13.6636        29.1281        14.6847        10.1179                 NaN
  1435.90        500.000        29.2838       0.845394                 NaN  0.748279E-001   13.6858        28.6221        11.0377        15.9948       0.455579     
  1432.69        500.000        29.2825       0.845419                 NaN  0.748314E-001   13.6861        28.6225        11.0378        15.9951       0.455615     
  1429.49        500.000        29.2813       0.845444                 NaN  0.748349E-001   13.6863        28.6230        11.0380        15.9955       0.455650     
  1426.28        500.000        29.2800       0.845470                 NaN  0.748384E-001   13.6866        28.6235        11.0382        15.9958       0.455686     
  1423.08        500.000        29.2787       0.845495                 NaN  0.748419E-001   13.6868        28.6240        11.0384        15.9961       0.455721     
  1419.87        500.000        29.2774       0.845520                 NaN  0.748454E-001   13.6871        28.6245        11.0385        15.9964       0.455757     
  1416.67        500.000        29.2762       0.845545                 NaN  0.748490E-001   13.6873        28.6249        11.0387        15.9967       0.455793     
  1413.46        500.000        29.2749       0.845570                 NaN  0.748525E-001   13.6875        28.6254        11.0389        15.9970       0.455828     
  1410.26        500.000        13.4215       0.857609                 NaN  0.231942        14.3889        24.5818        25.6345        15.1925        5.69131     
  1407.05        500.000        13.4209       0.857622                 NaN  0.231949        14.3890        24.5818        25.6346        15.1925        5.69167     
  1403.85        500.000        13.4203       0.857634                 NaN  0.231957        14.3890        24.5819        25.6347        15.1925        5.69203     
  1400.64        500.000        13.4197       0.857647                 NaN  0.231964        14.3891        24.5819        25.6348        15.1926        5.69239     
  1397.44        500.000        13.4191       0.857659                 NaN  0.231971        14.3891        24.5819        25.6349        15.1926        5.69274     
  1394.23        500.000        13.4185       0.857671                 NaN  0.231979        14.3891        24.5820        25.6350        15.1926        5.69310     
  1391.03        500.000        13.4179       0.857684                 NaN  0.231986        14.3892        24.5820        25.6351        15.1926        5.69346     
  1387.82        500.000        13.4173       0.857696                 NaN  0.231994        14.3892        24.5821        25.6352        15.1926        5.69382     
  1384.62        500.000        7.13017       0.862535                 NaN  0.298981        14.5989        23.1941        29.2973        16.4155        8.20237     
  1381.41        500.000        7.12991       0.862542                 NaN  0.298989        14.5989        23.1940        29.2973        16.4155        8.20285     
  1378.21        500.000        7.12965       0.862550                 NaN  0.298997        14.5989        23.1940        29.2973        16.4154        8.20332     
  1375.00        500.000        7.12938       0.862558                 NaN  0.299005        14.5988        23.1939        29.2972        16.4153        8.20379     
  1371.79        500.000        7.12911       0.862565                 NaN  0.299013        14.5988        23.1938        29.2972        16.4153        8.20427     
  1368.59        500.000        7.12885       0.862572                 NaN  0.299020        14.5988        23.1937        29.2972        16.4152        8.20474     
  1365.38        500.000        7.12858       0.862580                 NaN  0.299028        14.5987        23.1936        29.2971        16.4151        8.20521     
  1362.18        500.000        7.12831       0.862587                 NaN  0.299036        14.5987        23.1936        29.2971        16.4150        8.20568     
  1358.97        500.000        3.56095       0.865432                 NaN  0.335603        14.6531        22.6679        31.1936        16.8016        9.92182     
  1355.77        500.000        3.56084       0.865437                 NaN  0.335610        14.6531        22.6678        31.1934        16.8015        9.92237     
  1352.56        500.000        3.56073       0.865442                 NaN  0.335618        14.6530        22.6676        31.1933        16.8014        9.92291     
  1349.36        500.000        3.56063       0.865447                 NaN  0.335626        14.6529        22.6675        31.1932        16.8012        9.92345     
  1346.15        500.000        3.56052       0.865452                 NaN  0.335634        14.6528        22.6674        31.1931        16.8011        9.92400     
  1342.95        500.000        3.56041       0.865456                 NaN  0.335641        14.6527        22.6672        31.1930        16.8010        9.92454     
  1339.74        500.000        3.56030       0.865461                 NaN  0.335649        14.6527        22.6671        31.1929        16.8009        9.92508     
  1336.54        500.000        3.56020       0.865466                 NaN  0.335657        14.6526        22.6670        31.1928        16.8008        9.92562     
  1333.33        500.000        1.08417       0.867568                 NaN  0.356201        14.6305        22.5479        32.3589        16.8624        11.2924     
  1330.13        500.000        1.08414       0.867571                 NaN  0.356208        14.6304        22.5477        32.3587        16.8623        11.2930     
  1326.92        500.000        1.08411       0.867575                 NaN  0.356216        14.6303        22.5476        32.3585        16.8621        11.2936     
  1323.72        500.000        1.08409       0.867578                 NaN  0.356223        14.6302        22.5474        32.3584        16.8620        11.2942     
  1320.51        500.000       0.716705E-001  0.868498                 NaN  0.361427        14.6002        22.6059        16.8473        32.7543        11.8908     
  1317.31        500.000                 NaN  0.868552                 NaN  0.359936        14.6049        22.7679        16.8815        32.5706        11.9466     
  1314.10        500.000                 NaN  0.868538                 NaN  0.356405        14.6153        23.0105        32.2405        16.9466        11.9622     
  1310.90        500.000                 NaN  0.868540                 NaN  0.356413        14.6152        23.0103        32.2403        16.9464        11.9628     
  1307.69        500.000                 NaN  0.868503                 NaN  0.351790        14.6352        23.4428        31.6602        17.0448        11.9967     
  1304.49        500.000                 NaN  0.868505                 NaN  0.351797        14.6351        23.4426        31.6600        17.0446        11.9974     
  1301.28        500.000                 NaN  0.868508                 NaN  0.351805        14.6350        23.4424        31.6599        17.0444        11.9980     
  1298.08        500.000                 NaN  0.868510                 NaN  0.351812        14.6349        23.4422        31.6597        17.0443        11.9986     
  1294.87        500.000                 NaN  0.868512                 NaN  0.351819        14.6348        23.4420        31.6595        17.0441        11.9992     
  1291.67        500.000                 NaN  0.868515                 NaN  0.351826        14.6346        23.4419        31.6593        17.0440        11.9999     
  1288.46        500.000                 NaN  0.868517                 NaN  0.351833        14.6345        23.4417        31.6592        17.0438        12.0005     
  1285.26        500.000                 NaN  0.868519                 NaN  0.351840        14.6344        23.4415        31.6590        17.0437        12.0011     
  1282.05        500.000                 NaN  0.868377                 NaN  0.335426        14.7088        25.0832        29.4830        17.3947        12.1265     
  1278.85        500.000                 NaN  0.868379                 NaN  0.335433        14.7087        25.0830        29.4828        17.3945        12.1271     
  1275.64        500.000                 NaN  0.868381                 NaN  0.335440        14.7086        25.0828        29.4827        17.3944        12.1277     
  1272.44        500.000                 NaN  0.868383                 NaN  0.335446        14.7085        25.0826        29.4825        17.3942        12.1284     
  1269.23        500.000                 NaN  0.868385                 NaN  0.335453        14.7083        25.0824        29.4824        17.3940        12.1290     
  1266.03        500.000                 NaN  0.868387                 NaN  0.335459        14.7082        25.0822        29.4822        17.3939        12.1296     
  1262.82        500.000                 NaN  0.868389                 NaN  0.335466        14.7081        25.0821        29.4820        17.3937        12.1302     
  1259.62        500.000                 NaN  0.868391                 NaN  0.335473        14.7080        25.0819        29.4819        17.3935        12.1309     
  1256.41        500.000                 NaN  0.868260                 NaN  0.326768        14.7729        26.5408        27.5973        17.6430        12.2510     
  1253.21        500.000                 NaN  0.868262                 NaN  0.326774        14.7728        26.5406        27.5972        17.6428        12.2516     
  1250.00        500.000                 NaN  0.868264                 NaN  0.326780        14.7727        26.5404        27.5970        17.6426        12.2523     
  1246.79        500.000                 NaN  0.868266                 NaN  0.326787        14.7725        26.5402        27.5969        17.6425        12.2529     
  1243.59        500.000                 NaN  0.868267                 NaN  0.326793        14.7724        26.5400        27.5967        17.6423        12.2535     
  1240.38        500.000                 NaN  0.868269                 NaN  0.326799        14.7723        26.5398        27.5966        17.6421        12.2542     
  1237.18        500.000                 NaN  0.868271                 NaN  0.326805        14.7722        26.5395        27.5965        17.6419        12.2548     
  1233.97        500.000                 NaN  0.868272                 NaN  0.326812        14.7720        26.5393        27.5963        17.6418        12.2554     
  1230.77        500.000                 NaN  0.868154                 NaN  0.324444        14.8272        27.8450        17.8295        25.9372        12.3685     
  1227.56        500.000                 NaN  0.868156                 NaN  0.324450        14.8271        27.8447        17.8293        25.9371        12.3692     
  1224.36        500.000                 NaN  0.868157                 NaN  0.324456        14.8269        27.8445        17.8291        25.9370        12.3698     
  1221.15        500.000                 NaN  0.868158                 NaN  0.324463        14.8268        27.8443        17.8290        25.9368        12.3704     
  1217.95        500.000                 NaN  0.868160                 NaN  0.324469        14.8267        27.8441        17.8288        25.9367        12.3711     
  1214.74        500.000                 NaN  0.868161                 NaN  0.324475        14.8266        27.8439        17.8286        25.9366        12.3717     
  1211.54        500.000                 NaN  0.868163                 NaN  0.324481        14.8264        27.8437        17.8285        25.9365        12.3723     
  1208.33        500.000                 NaN  0.868164                 NaN  0.324487        14.8263        27.8435        17.8283        25.9363        12.3730     
  1205.13        500.000                 NaN  0.868054                 NaN  0.327851        14.8746        29.0208        17.9546        24.4715        12.4825     
  1201.92        500.000                 NaN  0.868055                 NaN  0.327857        14.8744        29.0206        17.9545        24.4714        12.4832     
  1198.72        500.000                 NaN  0.868056                 NaN  0.327864        14.8743        29.0204        17.9543        24.4713        12.4838     
  1195.51        500.000                 NaN  0.868057                 NaN  0.327870        14.8742        29.0202        17.9541        24.4712        12.4845     
  1192.31        500.000                 NaN  0.868058                 NaN  0.327876        14.8741        29.0199        17.9539        24.4710        12.4851     
  1189.10        500.000                 NaN  0.868059                 NaN  0.327882        14.8739        29.0197        17.9538        24.4709        12.4857     
