|6.6.6
Archiving\03_Data\Dfrac/QFM_m0.75/T13/T13_2.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1997.49        2500.00                 NaN
  1994.99        2500.00                 NaN
  1992.48        2500.00                 NaN
  1989.97        2500.00                 NaN
  1987.47        2500.00                 NaN
  1984.96        2500.00                 NaN
  1982.46        2500.00                 NaN
  1979.95        2500.00                 NaN
  1977.44        2500.00                 NaN
  1974.94        2500.00                 NaN
  1972.43        2500.00                 NaN
  1969.92        2500.00                 NaN
  1967.42        2500.00                 NaN
  1964.91        2500.00                 NaN
  1962.41        2500.00                 NaN
  1959.90        2500.00                 NaN
  1957.39        2500.00                 NaN
  1954.89        2500.00                 NaN
  1952.38        2500.00                 NaN
  1949.87        2500.00                 NaN
  1947.37        2500.00                 NaN
  1944.86        2500.00                 NaN
  1942.36        2500.00                 NaN
  1939.85        2500.00                 NaN
  1937.34        2500.00                 NaN
  1934.84        2500.00                 NaN
  1932.33        2500.00                 NaN
  1929.82        2500.00                 NaN
  1927.32        2500.00                 NaN
  1924.81        2500.00                 NaN
  1922.31        2500.00                 NaN
  1919.80        2500.00                 NaN
  1917.29        2500.00                 NaN
  1914.79        2500.00       0.124384E-004
  1912.28        2500.00                 NaN
  1909.77        2500.00       0.451733E-005
  1907.27        2500.00       0.106313E-004
  1904.76        2500.00       0.154150E-004
  1902.26        2500.00       0.131203E-004
  1899.75        2500.00       0.131055E-004
  1897.24        2500.00       0.125727E-004
  1894.74        2500.00       0.130689E-004
  1892.23        2500.00       0.125976E-004
  1889.72        2500.00       0.124829E-004
  1887.22        2500.00       0.124575E-004
  1884.71        2500.00       0.123392E-004
  1882.21        2500.00       0.121703E-004
  1879.70        2500.00       0.157678E-004
  1877.19        2500.00       0.653481E-005
  1874.69        2500.00       0.610441E-005
  1872.18        2500.00       0.192907E-004
  1869.67        2500.00       0.123471E-004
  1867.17        2500.00       0.504540E-005
  1864.66        2500.00       0.173332E-004
  1862.16        2500.00       0.113207E-004
  1859.65        2500.00       0.112573E-004
  1857.14        2500.00       0.112101E-004
  1854.64        2500.00       0.111312E-004
  1852.13        2500.00       0.109442E-004
  1849.62        2500.00       0.109031E-004
  1847.12        2500.00       0.803939E-005
  1844.61        2500.00       0.134940E-004
  1842.11        2500.00       0.106890E-004
  1839.60        2500.00       0.105869E-004
  1837.09        2500.00       0.104538E-004
  1834.59        2500.00       0.103766E-004
  1832.08        2500.00       0.103086E-004
  1829.57        2500.00       0.102413E-004
  1827.07        2500.00       0.101510E-004
  1824.56        2500.00       0.101366E-004
  1822.06        2500.00       0.993597E-005
  1819.55        2500.00       0.134591E-004
  1817.04        2500.00       0.274384E-005
  1814.54        2500.00       0.134078E-004
  1812.03        2500.00       0.968008E-005
  1809.52        2500.00       0.966027E-005
  1807.02        2500.00       0.951724E-005
  1804.51        2500.00       0.948102E-005
  1802.01        2500.00       0.942289E-005
  1799.50        2500.00       0.938516E-005
  1796.99        2500.00       0.926407E-005
  1794.49        2500.00       0.878417E-005
  1791.98        2500.00       0.956760E-005
  1789.47        2500.00       0.114348E-004
  1786.97        2500.00       0.668426E-005
  1784.46        2500.00       0.897312E-005
  1781.95        2500.00       0.211098E-004
  1779.45        2500.00       0.186705E-006
  1776.94        2500.00       0.426115E-005
  1774.44        2500.00       0.976797E-005
  1771.93        2500.00       0.862600E-005
  1769.42        2500.00       0.132863E-004
  1766.92        2500.00       0.385573E-005
  1764.41        2500.00       0.846414E-005
  1761.90        2500.00       0.840993E-005
  1759.40        2500.00       0.833213E-005
  1756.89        2500.00       0.831104E-005
  1754.39        2500.00       0.824513E-005
  1751.88        2500.00       0.825514E-005
  1749.37        2500.00       0.135749E-004
  1746.87        2500.00       0.261111E-005
  1744.36        2500.00       0.800632E-005
  1741.85        2500.00       0.795623E-005
  1739.35        2500.00       0.794994E-005
  1736.84        2500.00       0.784508E-005
  1734.34        2500.00       0.772762E-005
  1731.83        2500.00       0.771801E-005
  1729.32        2500.00       0.105630E-004
  1726.82        2500.00       0.475768E-005
  1724.31        2500.00       0.758525E-005
  1721.80        2500.00       0.751077E-005
  1719.30        2500.00       0.745914E-005
  1716.79        2500.00       0.732480E-005
  1714.29        2500.00       0.744995E-005
  1711.78        2500.00       0.727718E-005
  1709.27        2500.00       0.724943E-005
  1706.77        2500.00       0.718777E-005
  1704.26        2500.00       0.714273E-005
  1701.75        2500.00       0.708441E-005
  1699.25        2500.00       0.705479E-005
  1696.74        2500.00       0.676816E-005
  1694.24        2500.00       0.712761E-005
  1691.73        2500.00       0.684389E-005
  1689.22        2500.00       0.681157E-005
