|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.75/K22/K22_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1962.41        2500.00        99.9667                 NaN  0.140508E-001  0.192207E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1959.90        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        2500.00        99.8903                 NaN            NaN  0.109659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        2500.00        99.3508                 NaN            NaN  0.649222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        2500.00        99.3564                 NaN            NaN  0.643644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        2500.00        99.3627                 NaN            NaN  0.637324                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        2500.00        99.3653                 NaN            NaN  0.634664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        2500.00        99.3777                 NaN            NaN  0.622340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        2500.00        99.3778                 NaN            NaN  0.622173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        2500.00        99.3878                 NaN            NaN  0.612193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        2500.00        99.3845                 NaN            NaN  0.615531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        2500.00        99.3996                 NaN            NaN  0.600441                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.4028                 NaN            NaN  0.597161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.4094                 NaN            NaN  0.590565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.4045                 NaN            NaN  0.595497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.1537                 NaN            NaN  0.838962       0.734874E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.6754                 NaN            NaN  0.324638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.4237                 NaN            NaN  0.576331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.4281                 NaN            NaN  0.571926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.4304                 NaN            NaN  0.568327       0.127815E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.4285                 NaN            NaN  0.562443       0.901669E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.4307                 NaN            NaN  0.558563       0.107741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.4341                 NaN            NaN  0.555162       0.107364E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.4380                 NaN            NaN  0.551346       0.107014E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3492                 NaN            NaN  0.638406       0.124265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.5358                 NaN            NaN  0.455375       0.886018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.4488                 NaN            NaN  0.540608       0.105745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.4492                 NaN            NaN  0.540180       0.106010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4562                 NaN            NaN  0.533310       0.104682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4575                 NaN            NaN  0.532035       0.104882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4606                 NaN            NaN  0.528948       0.104459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4636                 NaN            NaN  0.526005       0.103925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.4541                 NaN            NaN  0.535301       0.106331E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4764                 NaN            NaN  0.513417       0.101446E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4729                 NaN            NaN  0.516834       0.102369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4718                 NaN            NaN  0.517869       0.102820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4729                 NaN            NaN  0.516789       0.102847E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4818                 NaN            NaN  0.508135       0.101130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4796                 NaN            NaN  0.510183       0.101775E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4809                 NaN            NaN  0.508979       0.101394E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4824                 NaN            NaN  0.507463       0.101052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4851                 NaN            NaN  0.504859       0.100672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.8401                 NaN            NaN  0.156738       0.319117E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.1336                 NaN            NaN  0.849599       0.168403E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4884                 NaN            NaN  0.501591       0.999704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5561                 NaN            NaN  0.435224       0.868958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4259                 NaN            NaN  0.562953       0.111840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4923                 NaN            NaN  0.497809       0.989625E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3641                 NaN            NaN  0.623455       0.124370E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.6229                 NaN            NaN  0.369822       0.731294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4949                 NaN            NaN  0.495301       0.981414E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4944                 NaN            NaN  0.495781       0.979847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4957                 NaN            NaN  0.494520       0.976627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4959                 NaN            NaN  0.494349       0.974067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4949                 NaN            NaN  0.495344       0.975192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4924                 NaN            NaN  0.497865       0.970238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.5008                 NaN            NaN  0.489602       0.962320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4962                 NaN            NaN  0.494192       0.963728E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4958                 NaN            NaN  0.494561       0.962196E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4954                 NaN            NaN  0.495008       0.959411E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4933                 NaN            NaN  0.497065       0.959596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4955                 NaN            NaN  0.494911       0.955605E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4929                 NaN            NaN  0.497516       0.955403E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4944                 NaN            NaN  0.496087       0.948320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4913                 NaN            NaN  0.499230       0.951204E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4922                 NaN            NaN  0.498333       0.946632E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4885                 NaN            NaN  0.502023       0.951782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4915                 NaN            NaN  0.499135       0.937263E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4884                 NaN            NaN  0.502189       0.940262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4874                 NaN            NaN  0.503275       0.937130E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4846                 NaN            NaN  0.506059       0.938584E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4831                 NaN            NaN  0.507507       0.935865E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4833                 NaN            NaN  0.507389       0.930399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.5554                 NaN            NaN  0.436650       0.796985E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.5755                 NaN            NaN  0.416857       0.759642E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3004                 NaN            NaN  0.687215       0.124284E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4754                 NaN            NaN  0.515345       0.926293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4748                 NaN            NaN  0.515972       0.920701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4733                 NaN            NaN  0.517517       0.919663E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4677                 NaN            NaN  0.523094       0.924129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4669                 NaN            NaN  0.523918       0.920408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4648                 NaN            NaN  0.526031       0.918476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3154                 NaN            NaN  0.669962       0.146841E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.6470                 NaN            NaN  0.339179       0.137791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3142                 NaN            NaN  0.685149       0.676227E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.6096                 NaN            NaN  0.383887       0.653644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4003                 NaN            NaN  0.589703       0.999446E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4495                 NaN            NaN  0.541353       0.911845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4471                 NaN            NaN  0.543818       0.909742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4435                 NaN            NaN  0.547392       0.911261E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4423                 NaN            NaN  0.548632       0.907177E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4394                 NaN            NaN  0.551512       0.906339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4347                 NaN            NaN  0.556185       0.909743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4354                 NaN            NaN  0.555582       0.901205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4313                 NaN            NaN  0.559660       0.902301E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4292                 NaN            NaN  0.561819       0.902001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4250                 NaN            NaN  0.565932       0.902520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4601                 NaN            NaN  0.531476       0.843971E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3842                 NaN            NaN  0.606275       0.955917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4181                 NaN            NaN  0.572952       0.898494E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4152                 NaN            NaN  0.575796       0.897044E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4137                 NaN            NaN  0.577380       0.894984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4109                 NaN            NaN  0.580170       0.894539E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4086                 NaN            NaN  0.582494       0.893959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4062                 NaN            NaN  0.584856       0.893788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4042                 NaN            NaN  0.586830       0.892246E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4023                 NaN            NaN  0.588772       0.890524E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3997                 NaN            NaN  0.591346       0.890512E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3984                 NaN            NaN  0.592739       0.888098E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3951                 NaN            NaN  0.596006       0.889880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3952                 NaN            NaN  0.595970       0.885150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3938                 NaN            NaN  0.597405       0.884162E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3919                 NaN            NaN  0.599213       0.884285E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3910                 NaN            NaN  0.600189       0.881802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3892                 NaN            NaN  0.601963       0.882652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3870                 NaN            NaN  0.604154       0.884170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1746                 NaN            NaN  0.813414       0.119664E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.5953                 NaN            NaN  0.399099       0.560693E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3925                 NaN            NaN  0.598832       0.868002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3868                 NaN            NaN  0.604423       0.873609E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3849                 NaN            NaN  0.606304       0.874827E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.5121                 NaN            NaN  0.353136       0.112529E-002   1.13360                 NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.2571                 NaN            NaN  0.212578                 NaN   1.53032                 NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.6018                 NaN            NaN  0.241688                 NaN   2.15655                 NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.9145                 NaN            NaN  0.176637                 NaN  0.908889                 NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.3104                 NaN            NaN  0.202887                 NaN   1.48673                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.3397                 NaN            NaN  0.197664                 NaN   1.46265                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3708                 NaN            NaN  0.193550                 NaN   1.43563                 NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.4039                 NaN            NaN  0.188892                 NaN   1.40723                 NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3908                 NaN            NaN  0.189374                 NaN   1.41984                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.5020                 NaN            NaN  0.175676                 NaN   1.32234                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4809                 NaN            NaN  0.175103                 NaN   1.34395                 NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5227                 NaN            NaN  0.173087                 NaN   1.30417                 NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5424                 NaN            NaN  0.169103                 NaN   1.28848                 NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5660                 NaN            NaN  0.163826                 NaN   1.27019                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5954                 NaN            NaN  0.160858                 NaN   1.24378                 NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.6181                 NaN            NaN  0.157049                 NaN   1.22482                 NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6405                 NaN            NaN  0.152543                 NaN   1.20694                 NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6613                 NaN            NaN  0.150251                 NaN   1.18847                 NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6885                 NaN            NaN  0.148010                 NaN   1.16353                 NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.7059                 NaN            NaN  0.141620                 NaN   1.15251                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7306                 NaN            NaN  0.139542                 NaN   1.12990                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7506                 NaN            NaN  0.137379                 NaN   1.11203                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7698                 NaN            NaN  0.133355                 NaN   1.09684                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7871                 NaN            NaN  0.129960                 NaN   1.08295                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.8056                 NaN            NaN  0.126671                 NaN   1.06768                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8183                 NaN            NaN  0.120689                 NaN   1.06097                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8516                 NaN            NaN  0.132270                 NaN   1.01609                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8568                 NaN            NaN  0.105017                 NaN   1.03818                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8809                 NaN            NaN  0.114861                 NaN   1.00420                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8950                 NaN            NaN  0.113380                 NaN  0.991576                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.9080                 NaN            NaN  0.108963                 NaN  0.983046                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9270                 NaN            NaN  0.106965                 NaN  0.965995                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9401                 NaN            NaN  0.733831E-001            NaN  0.986545                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9542                 NaN            NaN  0.130031                 NaN  0.915815                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9687                 NaN            NaN  0.959686E-001            NaN  0.935359                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9798                 NaN            NaN  0.997484E-001            NaN  0.920443                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9989                 NaN            NaN  0.936635E-001            NaN  0.907483                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0193                 NaN            NaN  0.910041E-001            NaN  0.889702                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0235                 NaN            NaN  0.876460E-001            NaN  0.888874                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0368                 NaN            NaN  0.858681E-001            NaN  0.877291                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0446                 NaN            NaN  0.807376E-001            NaN  0.874631                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0617                 NaN            NaN  0.806348E-001            NaN  0.857625                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0736                 NaN            NaN  0.794413E-001            NaN  0.846918                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0806                 NaN            NaN  0.744378E-001            NaN  0.844979                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0950                 NaN            NaN  0.733069E-001            NaN  0.831692                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1430                 NaN            NaN  0.698142E-001            NaN  0.787159                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0700                 NaN            NaN  0.689086E-001            NaN  0.861102                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1302                 NaN            NaN  0.659818E-001            NaN  0.803798                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1368                 NaN            NaN  0.649151E-001            NaN  0.798256                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1387                 NaN            NaN  0.616033E-001            NaN  0.799688                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1618                 NaN            NaN  0.617537E-001            NaN  0.776414                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        98.8528                 NaN            NaN  0.421623E-001            NaN  0.772997       0.332019                 NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.4144                 NaN            NaN  0.381725E-001            NaN  0.547473                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1425                 NaN            NaN  0.388771E-001            NaN  0.615445       0.203134                 NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        98.9708                 NaN            NaN  0.685719E-002            NaN            NaN   1.02232                 NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        98.9704                 NaN            NaN            NaN            NaN            NaN   1.02965                 NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        98.9714                 NaN            NaN            NaN            NaN            NaN   1.02857                 NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        98.9733                 NaN            NaN            NaN            NaN            NaN   1.02669                 NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9719                 NaN            NaN            NaN            NaN            NaN   1.02806                 NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9704                 NaN            NaN            NaN            NaN            NaN   1.02963                 NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9669                 NaN            NaN            NaN            NaN            NaN   1.03306                 NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9592                 NaN            NaN            NaN            NaN            NaN   1.04080                 NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9460                 NaN            NaN            NaN            NaN            NaN   1.05399                 NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9281                 NaN            NaN            NaN            NaN            NaN   1.07194                 NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9128                 NaN            NaN            NaN            NaN            NaN   1.08724                 NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8576                 NaN            NaN            NaN            NaN            NaN   1.09080       0.516215E-001            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.3669                 NaN            NaN            NaN            NaN            NaN  0.513348        1.11978                 NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3906                 NaN            NaN            NaN            NaN            NaN   1.10186       0.507494                 NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4163                 NaN            NaN            NaN            NaN            NaN  0.499446        1.08429                 NaN            NaN            NaN            NaN
  1483.71        2500.00        98.4387                 NaN            NaN            NaN            NaN            NaN  0.491664        1.06968                 NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4606                 NaN            NaN            NaN            NaN            NaN   1.05551       0.483931                 NaN            NaN            NaN            NaN
