|6.6.6
Archiving\03_Data\Deq/QFM_m4.25/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9607       0.392799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392799E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392798E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9607       0.392796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9607       0.392796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9607       0.392796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.9607       0.392796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.9607       0.392796E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.9607       0.392795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.9607       0.392795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.9607       0.392795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.9607       0.392795E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.9607       0.392794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.8247       0.390534E-001  0.136198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0003       0.376771E-001  0.961978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.2059       0.362985E-001   1.75782                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.4114       0.349198E-001   2.55367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.6170       0.335411E-001   3.34950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.8225       0.321624E-001   4.14534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.0586       0.307935E-001   4.91062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.2947       0.294246E-001   5.67589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.5406       0.280166E-001   6.42530       0.611887E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.7883       0.266753E-001   7.17318       0.118577E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.0654       0.252800E-001   7.87929       0.300265E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.3425       0.238847E-001   8.58539       0.481953E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.6197       0.224894E-001   9.29149       0.663639E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.8968       0.210941E-001   9.99759       0.845325E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.1739       0.196988E-001   10.7037       0.102701                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.4511       0.183035E-001   11.4098       0.120869                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.7282       0.169082E-001   12.1159       0.139038                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.0053       0.155130E-001   12.8219       0.157206                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.3357       0.140787E-001   13.4762       0.173990                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.6661       0.126444E-001   14.1305       0.190773                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.9964       0.112101E-001   14.7848       0.207556                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.3268       0.977579E-002   15.4391       0.224340                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.6572       0.834151E-002   16.0934       0.241123                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        82.9875       0.690724E-002   16.7477       0.257906                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        82.3179       0.547297E-002   17.4019       0.274689                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        81.6483       0.403871E-002   18.0562       0.291473                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        81.0051       0.255269E-002   18.6849       0.307486                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        80.3619       0.106668E-002   19.3135       0.323498                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        79.7246                 NaN   19.9360       0.339357                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        79.1047                 NaN   20.5403       0.355030                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        78.4962                 NaN   21.1335       0.370267                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        77.8878                 NaN   21.7267       0.385504                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        77.2793                 NaN   22.3199       0.400740                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        76.6709                 NaN   22.9132       0.415977                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        76.0798                 NaN   23.4898       0.430447                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        75.4887                 NaN   24.0664       0.444916                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        74.8976                 NaN   24.6430       0.459385                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        74.3065                 NaN   25.2197       0.473855                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        73.7154                 NaN   25.7963       0.488325                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        73.1243                 NaN   26.3729       0.502794                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        72.5332                 NaN   26.9496       0.517264                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        71.9420                 NaN   27.5262       0.531733                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        71.3734                 NaN   28.0815       0.545125                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        70.8048                 NaN   28.6367       0.558517                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        70.2361                 NaN   29.1920       0.571909                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        69.6675                 NaN   29.7472       0.585301                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        69.0989                 NaN   30.3025       0.598693                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        68.5302                 NaN   30.8577       0.612085                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        67.9616                 NaN   31.4130       0.625477                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        67.3929                 NaN   31.9682       0.638869                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        66.8456                 NaN   32.5027       0.651671                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.2984                 NaN   33.0371       0.664473                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        65.7511                 NaN   33.5716       0.677275                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.2039                 NaN   34.1061       0.690077                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        64.6566                 NaN   34.6405       0.702879                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        64.1093                 NaN   35.1750       0.715681                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        63.5620                 NaN   35.7095       0.728484                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        63.0148                 NaN   36.2439       0.741286                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        62.4902                 NaN   36.7565       0.753325                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.9656                 NaN   37.2691       0.765364                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.4410                 NaN   37.7816       0.777403                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.9164                 NaN   38.2942       0.789442                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.3918                 NaN   38.8067       0.801481                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.8672                 NaN   39.3193       0.813521                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.3426                 NaN   39.8319       0.825560                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.8180                 NaN   40.3444       0.837599                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.3206                 NaN   40.8307       0.848644                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        57.8232                 NaN   41.3171       0.859688                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.3259                 NaN   41.8034       0.870732                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        56.8285                 NaN   42.2897       0.881777                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.3312                 NaN   42.7760       0.892821                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.8338                 NaN   43.2623       0.903866                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        55.3364                 NaN   43.7487       0.914910                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.8390                 NaN   44.2350       0.925955                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        54.3720                 NaN   44.6914       0.936623                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.9050                 NaN   45.1477       0.947292                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        53.4380                 NaN   45.6041       0.957961                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.9709                 NaN   46.0604       0.968630                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        52.5039                 NaN   46.5168       0.979298                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        52.0369                 NaN   46.9732       0.989967                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        51.5698                 NaN   47.4295        1.00064                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        51.1028                 NaN   47.8859        1.01131                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.6567                 NaN   48.3217        1.02153                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.2107                 NaN   48.7576        1.03176                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        49.7718                 NaN   49.1861        1.04208                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        48.4269                 NaN   49.3439        1.03474        1.19444                 NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        47.1983                 NaN   49.4744        1.02636        2.30102                 NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        45.9696                 NaN   49.6048        1.01798        3.40760                 NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        44.7409                 NaN   49.7353        1.00961        4.51419                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        43.5123                 NaN   49.8657        1.00123        5.62078                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        42.5428                 NaN   49.9607       0.992389        6.50420                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        41.5732                 NaN   50.0556       0.983548        7.38761                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        40.6037                 NaN   50.1506       0.974707        8.27102                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        39.6341                 NaN   50.2455       0.965866        9.15444                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        38.6646                 NaN   50.3405       0.957024        10.0379                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        37.6950                 NaN   50.4355       0.948183        10.9213                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        36.7255                 NaN   50.5304       0.939342        11.8047                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        35.7559                 NaN   50.6254       0.930501        12.6881                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        35.0203                 NaN   50.6890       0.920785        13.3698                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        34.2847                 NaN   50.7527       0.911069        14.0515                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        33.5491                 NaN   50.8163       0.901353        14.7332                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        32.8135                 NaN   50.8799       0.891637        15.4149                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        32.0779                 NaN   50.9436       0.881920        16.0966                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        31.3423                 NaN   51.0072       0.872204        16.7783                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        30.6067                 NaN   51.0708       0.862488        17.4600                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        29.8711                 NaN   51.1344       0.852772        18.1417                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        29.2794                 NaN   51.1788       0.841948        18.6999                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        28.6877                 NaN   51.2231       0.831123        19.2581                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        28.0960                 NaN   51.2675       0.820299        19.8162                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        27.5043                 NaN   51.3118       0.809474        20.3744                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        26.9126                 NaN   51.3561       0.798650        20.9326                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        26.3209                 NaN   51.4005       0.787825        21.4908                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        25.7292                 NaN   51.4448       0.777001        22.0490                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        25.1375                 NaN   51.4892       0.766176        22.6071                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        24.6344                 NaN   51.5224       0.753815        23.0894                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        24.1313                 NaN   51.5557       0.741454        23.5716                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        23.6281                 NaN   51.5889       0.729093        24.0538                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        23.1250                 NaN   51.6222       0.716732        24.5361                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        22.6219                 NaN   51.6554       0.704371        25.0183                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        22.1188                 NaN   51.6887       0.692010        25.5005                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        21.6156                 NaN   51.7219       0.679649        25.9828                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        21.1125                 NaN   51.7552       0.667288        26.4650                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        20.6619                 NaN   51.7823       0.653315        26.9026                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        20.2112                 NaN   51.8093       0.639343        27.3401                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        19.7606                 NaN   51.8364       0.625370        27.7776                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        19.3100                 NaN   51.8635       0.611397        28.2152                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        18.8593                 NaN   51.8906       0.597425        28.6527                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        18.4087                 NaN   51.9176       0.583452        29.0902                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        17.9580                 NaN   51.9447       0.569479        29.5278                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        17.5074                 NaN   51.9718       0.555507        29.9653                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        17.0785                 NaN   51.9968       0.540289        30.3844                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        16.6495                 NaN   52.0219       0.525071        30.8035                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        16.0655                 NaN   52.0474       0.519842        31.0686       0.298732                 NaN            NaN            NaN            NaN
  1500.00        2500.00        15.3218                 NaN   52.0697       0.524905        31.1856       0.897909                 NaN            NaN            NaN            NaN
  1496.79        2500.00        14.6468                 NaN   52.0758       0.534371        31.2886        1.45431                 NaN            NaN            NaN            NaN
  1493.59        2500.00        13.9718                 NaN   52.0820       0.543838        31.3916        2.01071                 NaN            NaN            NaN            NaN
  1490.38        2500.00        13.2968                 NaN   52.0881       0.553304        31.4946        2.56711                 NaN            NaN            NaN            NaN
  1487.18        2500.00        12.6218                 NaN   52.0943       0.562770        31.5976        3.12351                 NaN            NaN            NaN            NaN
  1483.97        2500.00        12.0090                 NaN   52.0899       0.574946        31.6898        3.63639                 NaN            NaN            NaN            NaN
  1480.77        2500.00        11.3968                 NaN   52.0681       0.594701        31.6606        4.12836       0.151434                 NaN            NaN            NaN
  1477.56        2500.00        11.3968                 NaN   52.0681       0.594701        31.6606        4.12836       0.151434                 NaN            NaN            NaN
  1474.36        2500.00        10.1723                 NaN   51.9863       0.654968        31.2227        5.02175       0.941918                 NaN            NaN            NaN
  1471.15        2500.00        10.1723                 NaN   51.9863       0.654968        31.2227        5.02175       0.941918                 NaN            NaN            NaN
  1467.95        2500.00        10.1723                 NaN   51.9863       0.654968        31.2227        5.02175       0.941918                 NaN            NaN            NaN
  1464.74        2500.00        10.1723                 NaN   51.9863       0.654968        31.2227        5.02175       0.941918                 NaN            NaN            NaN
  1461.54        2500.00        8.12966                 NaN   51.8069       0.769029        30.7088        2.03898        6.54661                 NaN            NaN            NaN
  1458.33        2500.00        8.12966                 NaN   51.8069       0.769029        30.7088        2.03898        6.54661                 NaN            NaN            NaN
  1455.13        2500.00        7.28168                 NaN   51.7155       0.823537        30.5662        7.18884        2.42422                 NaN            NaN            NaN
  1451.92        2500.00        6.89615                 NaN   51.6687       0.850369        30.5149        7.48342        2.58646                 NaN            NaN            NaN
  1448.72        2500.00        6.42254                 NaN   51.6985       0.864081        30.3920        7.65967        2.82824       0.134973                 NaN            NaN
  1445.51        2500.00        6.42254                 NaN   51.6985       0.864081        30.3920        7.65967        2.82824       0.134973                 NaN            NaN
  1442.31        2500.00        6.42254                 NaN   51.6985       0.864081        30.3920        7.65967        2.82824       0.134973                 NaN            NaN
  1439.10        2500.00        6.42254                 NaN   51.6985       0.864081        30.3920        7.65967        2.82824       0.134973                 NaN            NaN
  1435.90        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1432.69        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1429.49        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1426.28        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1423.08        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1419.87        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1416.67        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1413.46        2500.00        4.88504                 NaN   51.8303       0.906300        29.9246        3.65320        8.14045       0.660175                 NaN            NaN
  1410.26        2500.00        3.02804                 NaN   51.9573       0.980962        29.2476        4.72157        8.69894        1.36561                 NaN            NaN
  1407.05        2500.00        3.02804                 NaN   51.9573       0.980962        29.2476        4.72157        8.69894        1.36561                 NaN            NaN
  1403.85        2500.00        3.02804                 NaN   51.9573       0.980962        29.2476        4.72157        8.69894        1.36561                 NaN            NaN
  1400.64        2500.00        3.02804                 NaN   51.9573       0.980962        29.2476        4.72157        8.69894        1.36561                 NaN            NaN
  1397.44        2500.00        3.02804                 NaN   51.9573       0.980962        29.2476        4.72157        8.69894        1.36561                 NaN            NaN
