|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/Y98/Y98_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1461.15        500.000        98.1782                 NaN            NaN            NaN            NaN            NaN  0.677124        1.14463                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.2062                 NaN            NaN            NaN            NaN            NaN  0.665679        1.12816                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.2313                 NaN            NaN            NaN            NaN            NaN   1.11377       0.654933                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.2591                 NaN            NaN            NaN            NaN            NaN  0.643816        1.09704                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.2843                 NaN            NaN            NaN            NaN            NaN  0.633846        1.08181                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.3101                 NaN            NaN            NaN            NaN            NaN   1.06506       0.624850                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.3333                 NaN            NaN            NaN            NaN            NaN   1.05145       0.615214                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.3576                 NaN            NaN            NaN            NaN            NaN   1.03662       0.605771                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.3798                 NaN            NaN            NaN            NaN            NaN  0.596669        1.02349                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.4010                 NaN            NaN            NaN            NaN            NaN   1.01132       0.587652                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.4236                 NaN            NaN            NaN            NaN            NaN  0.579910       0.996490                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.4434                 NaN            NaN            NaN            NaN            NaN  0.985863       0.570741                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.4626                 NaN            NaN            NaN            NaN            NaN  0.974188       0.563258                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.4805                 NaN            NaN            NaN            NaN            NaN  0.962444       0.557057                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5007                 NaN            NaN            NaN            NaN            NaN  0.548403       0.950928                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.5177                 NaN            NaN            NaN            NaN            NaN  0.542191       0.940090                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.5341                 NaN            NaN            NaN            NaN            NaN  0.928284       0.537641                 NaN            NaN            NaN            NaN
  1418.55        500.000        97.7924                 NaN            NaN            NaN            NaN            NaN   1.00989       0.836395       0.361292                 NaN            NaN            NaN
  1416.04        500.000        96.0490                 NaN            NaN            NaN            NaN            NaN   1.19141        1.54809        1.21145                 NaN            NaN            NaN
  1413.53        500.000        96.1643                 NaN            NaN            NaN            NaN            NaN   1.50095        1.15952        1.17525                 NaN            NaN            NaN
  1411.03        500.000        96.2811                 NaN            NaN            NaN            NaN            NaN   1.12578        1.45453        1.13857                 NaN            NaN            NaN
  1408.52        500.000        96.3867                 NaN            NaN            NaN            NaN            NaN   1.09612        1.41224        1.10489                 NaN            NaN            NaN
  1406.02        500.000        96.4894                 NaN            NaN            NaN            NaN            NaN   1.37215        1.06599        1.07245                 NaN            NaN            NaN
  1403.51        500.000        96.5863                 NaN            NaN            NaN            NaN            NaN   1.03829        1.33388        1.04153                 NaN            NaN            NaN
  1401.00        500.000        96.6730                 NaN            NaN            NaN            NaN            NaN   1.01250        1.30062        1.01383                 NaN            NaN            NaN
  1398.50        500.000        96.7656                 NaN            NaN            NaN            NaN            NaN  0.986378        1.26385       0.984172                 NaN            NaN            NaN
  1395.99        500.000        96.8407                 NaN            NaN            NaN            NaN            NaN   1.23505       0.963945       0.960304                 NaN            NaN            NaN
  1393.48        500.000        96.9251                 NaN            NaN            NaN            NaN            NaN  0.939620        1.20268       0.932628                 NaN            NaN            NaN
  1390.98        500.000        96.9782                 NaN            NaN  0.231327                 NaN            NaN  0.831653       0.995267       0.963516                 NaN            NaN            NaN
  1388.47        500.000        97.0305                 NaN            NaN  0.403730                 NaN            NaN   1.03676       0.545739       0.983323                 NaN            NaN            NaN
  1385.96        500.000        97.1083                 NaN            NaN  0.407897                 NaN            NaN  0.507066        1.01808       0.958700                 NaN            NaN            NaN
  1383.46        500.000        97.1746                 NaN            NaN  0.415329                 NaN            NaN   1.00377       0.467210       0.939083                 NaN            NaN            NaN
  1380.95        500.000        97.2381                 NaN            NaN  0.422649                 NaN            NaN  0.989551       0.429119       0.920600                 NaN            NaN            NaN
  1378.45        500.000        97.3089                 NaN            NaN  0.427636                 NaN            NaN  0.973231       0.391392       0.898861                 NaN            NaN            NaN
  1375.94        500.000        97.3665                 NaN            NaN  0.433831                 NaN            NaN  0.356291       0.961722       0.881639                 NaN            NaN            NaN
  1373.43        500.000        97.4260                 NaN            NaN  0.440136                 NaN            NaN  0.321014       0.949097       0.863763                 NaN            NaN            NaN
  1370.93        500.000        97.4811                 NaN            NaN  0.444787                 NaN            NaN  0.937419       0.289955       0.846719                 NaN            NaN            NaN
  1368.42        500.000        97.5359                 NaN            NaN  0.449779                 NaN            NaN  0.926099       0.257944       0.830242                 NaN            NaN            NaN
  1365.91        500.000        97.5876                 NaN            NaN  0.454243                 NaN            NaN  0.915364       0.228649       0.814144                 NaN            NaN            NaN
  1363.41        500.000        97.6380                 NaN            NaN  0.458360                 NaN            NaN  0.905039       0.200054       0.798564                 NaN            NaN            NaN
  1360.90        500.000        97.6878                 NaN            NaN  0.461977                 NaN            NaN  0.894803       0.172232       0.783185                 NaN            NaN            NaN
  1358.40        500.000        97.7339                 NaN            NaN  0.465126                 NaN            NaN  0.147009       0.885401       0.768558                 NaN            NaN            NaN
  1355.89        500.000        97.7806                 NaN            NaN  0.467233                 NaN            NaN  0.875660       0.122698       0.753764                 NaN            NaN            NaN
  1353.38        500.000        97.8237                 NaN            NaN  0.469275                 NaN            NaN  0.100275       0.866849       0.739940                 NaN            NaN            NaN
  1350.88        500.000        97.8679                 NaN            NaN  0.471102                 NaN            NaN  0.857463       0.775319E-001  0.726004                 NaN            NaN            NaN
  1348.37        500.000        97.9082                 NaN            NaN  0.471190                 NaN            NaN  0.848436       0.597963E-001  0.712423                 NaN            NaN            NaN
  1345.86        500.000        97.9490                 NaN            NaN  0.471883                 NaN            NaN  0.839342       0.406038E-001  0.699149                 NaN            NaN            NaN
  1343.36        500.000        97.9872                 NaN            NaN  0.471203                 NaN            NaN  0.831350       0.240849E-001  0.686152                 NaN            NaN            NaN
  1340.85        500.000        98.0250                 NaN            NaN  0.469705                 NaN            NaN  0.821886       0.100538E-001  0.673374                 NaN            NaN            NaN
  1338.35        500.000        98.0568                 NaN            NaN  0.466950                 NaN            NaN  0.814567                 NaN  0.661656                 NaN            NaN            NaN
  1335.84        500.000        97.8627                 NaN            NaN  0.364856       0.107958                 NaN  0.482152E-001  0.922106       0.694187                 NaN            NaN            NaN
  1333.33        500.000        97.6266                 NaN            NaN  0.238882       0.235910                 NaN   1.05423       0.110094       0.734269                 NaN            NaN            NaN
  1330.83        500.000        97.6812                 NaN            NaN  0.234969       0.235201                 NaN   1.04203       0.885714E-001  0.718066                 NaN            NaN            NaN
  1328.32        500.000        97.7430                 NaN            NaN  0.232771       0.231030                 NaN  0.700947E-001   1.02268       0.700422                 NaN            NaN            NaN
  1325.81        500.000        97.8068                 NaN            NaN  0.231024       0.226136                 NaN   1.00161       0.520130E-001  0.682403                 NaN            NaN            NaN
  1323.31        500.000        97.8698                 NaN            NaN  0.229740       0.220402                 NaN  0.361913E-001  0.979086       0.664755                 NaN            NaN            NaN
  1320.80        500.000        97.9322                 NaN            NaN  0.228138       0.214602                 NaN  0.211719E-001  0.956812       0.647102                 NaN            NaN            NaN
  1318.30        500.000        97.9929                 NaN            NaN  0.225817       0.208497                 NaN  0.933035       0.987268E-002  0.629856                 NaN            NaN            NaN
  1315.79        500.000        98.0479                 NaN            NaN  0.217262       0.202594                 NaN  0.905512       0.138488E-001  0.612855                 NaN            NaN            NaN
  1313.28        500.000        98.1077                 NaN            NaN  0.216823       0.196452                 NaN  0.882878                 NaN  0.596152                 NaN            NaN            NaN
  1310.78        500.000        98.1624                 NaN            NaN  0.212402       0.190402                 NaN  0.854727                 NaN  0.580056                 NaN            NaN            NaN
  1308.27        500.000        98.2153                 NaN            NaN  0.205371       0.184958                 NaN  0.830312                 NaN  0.564063                 NaN            NaN            NaN
  1305.76        500.000        98.2447                 NaN            NaN  0.159593       0.180192                 NaN  0.771112       0.952385E-001  0.549135                 NaN            NaN            NaN
  1303.26        500.000        98.3214                 NaN            NaN  0.192137       0.173484                 NaN  0.782140                 NaN  0.530881                 NaN            NaN            NaN
  1300.75        500.000        98.3641                 NaN            NaN  0.188505       0.168864                 NaN  0.759423                 NaN  0.519074                 NaN            NaN            NaN
  1298.25        500.000        98.4116                 NaN            NaN  0.182925       0.163698                 NaN  0.737070                 NaN  0.504677                 NaN            NaN            NaN
  1295.74        500.000        98.4590                 NaN            NaN  0.181013       0.158471                 NaN  0.709936                 NaN  0.491628                 NaN            NaN            NaN
  1293.23        500.000        98.5003                 NaN            NaN  0.171524       0.154629                 NaN  0.696726                 NaN  0.476829                 NaN            NaN            NaN
  1290.73        500.000        98.5440                 NaN            NaN  0.168724       0.149080                 NaN  0.673755                 NaN  0.464464                 NaN            NaN            NaN
  1288.22        500.000        98.5858                 NaN            NaN  0.163082       0.144572                 NaN  0.655006                 NaN  0.451514                 NaN            NaN            NaN
  1285.71        500.000        98.6264                 NaN            NaN  0.158495       0.140092                 NaN  0.635958                 NaN  0.439080                 NaN            NaN            NaN
  1283.21        500.000        98.6658                 NaN            NaN  0.154349       0.135812                 NaN  0.616996                 NaN  0.427004                 NaN            NaN            NaN
  1280.70        500.000        98.7042                 NaN            NaN  0.149871       0.131540                 NaN  0.599268                 NaN  0.415129                 NaN            NaN            NaN
  1278.20        500.000        98.7410                 NaN            NaN  0.146302       0.127292                 NaN  0.581552                 NaN  0.403877                 NaN            NaN            NaN
  1275.69        500.000        98.7789                 NaN            NaN  0.140474       0.123390                 NaN  0.565077                 NaN  0.392190                 NaN            NaN            NaN
  1273.18        500.000        98.8133                 NaN            NaN  0.135983       0.119431                 NaN  0.550210                 NaN  0.381082                 NaN            NaN            NaN
  1270.68        500.000        98.8473                 NaN            NaN  0.132552       0.115633                 NaN  0.533851                 NaN  0.370667                 NaN            NaN            NaN
  1268.17        500.000        98.8802                 NaN            NaN  0.128591       0.111981                 NaN  0.518814                 NaN  0.360403                 NaN            NaN            NaN
  1265.66        500.000        98.9126                 NaN            NaN  0.124479       0.108279                 NaN  0.504582                 NaN  0.350107                 NaN            NaN            NaN
  1263.16        500.000        98.9440                 NaN            NaN  0.120991       0.104825                 NaN  0.489771                 NaN  0.340441                 NaN            NaN            NaN
  1260.65        500.000        98.9746                 NaN            NaN  0.117422       0.101261                 NaN  0.476013                 NaN  0.330750                 NaN            NaN            NaN
  1258.15        500.000        98.4325                 NaN            NaN  0.129542       0.120167                 NaN  0.548034                 NaN  0.384929       0.384818                 NaN            NaN
  1255.64        500.000        91.6700                 NaN            NaN            NaN  0.342051                 NaN   1.05254       0.970221        1.12262        4.84256                 NaN            NaN
  1253.13        500.000        92.4842                 NaN            NaN            NaN  0.309015                 NaN  0.948182       0.876939        1.01801        4.36370                 NaN            NaN
  1250.63        500.000        93.1741                 NaN            NaN            NaN  0.282883                 NaN  0.870052       0.782709       0.927420        3.96280                 NaN            NaN
  1248.12        500.000        93.7543                 NaN            NaN            NaN  0.260611                 NaN  0.803323       0.704107       0.850418        3.62720                 NaN            NaN
  1245.61        500.000        94.2503                 NaN            NaN            NaN  0.240982                 NaN  0.638163       0.744993       0.783502        3.34204                 NaN            NaN
  1243.11        500.000        94.6844                 NaN            NaN            NaN  0.223654                 NaN  0.693766       0.579441       0.724417        3.09434                 NaN            NaN
  1240.60        500.000        95.0600                 NaN            NaN            NaN  0.207127                 NaN  0.533471       0.646658       0.672396        2.88039                 NaN            NaN
  1238.10        500.000        95.3971                 NaN            NaN            NaN  0.193128                 NaN  0.489615       0.604874       0.625178        2.69014                 NaN            NaN
  1235.59        500.000        95.6952                 NaN            NaN            NaN  0.179110                 NaN  0.565160       0.456484       0.583286        2.52080                 NaN            NaN
  1233.08        500.000        95.9649                 NaN            NaN            NaN  0.166706                 NaN  0.424657       0.529148       0.544582        2.37002                 NaN            NaN
  1230.58        500.000        96.2091                 NaN            NaN            NaN  0.154658                 NaN  0.399203       0.495427       0.509577        2.23202                 NaN            NaN
  1228.07        500.000        96.4309                 NaN            NaN            NaN  0.143495                 NaN  0.376826       0.463473       0.477297        2.10798                 NaN            NaN
  1225.56        500.000        96.6383                 NaN            NaN            NaN  0.133330                 NaN  0.433620       0.355341       0.447157        1.99229                 NaN            NaN
  1223.06        500.000        96.8195                 NaN            NaN            NaN  0.122839                 NaN  0.342521       0.405024       0.420489        1.88967                 NaN            NaN
  1220.55        500.000        96.9626                 NaN            NaN            NaN  0.113135                 NaN  0.379032       0.340230       0.399692        1.80532                 NaN            NaN
  1218.05        500.000        97.1516                 NaN            NaN            NaN  0.104094                 NaN  0.351367       0.319311       0.371572        1.70204                 NaN            NaN
  1215.54        500.000        97.2407                 NaN            NaN  0.238309       0.159200                 NaN  0.131507                 NaN  0.501707        1.72862                 NaN            NaN
  1213.03        500.000        95.9790                 NaN            NaN            NaN            NaN            NaN  0.612221                 NaN  0.289495        2.32770       0.725547       0.660686E-001
  1210.53        500.000        62.6373                 NaN            NaN  0.641335       0.683620                 NaN   3.07333                 NaN   3.16758        14.7193        15.0775                 NaN
  1208.02        500.000        65.2002                 NaN            NaN  0.608658       0.656816                 NaN   2.56250                 NaN   2.94801        13.8178        14.2060                 NaN
  1205.51        500.000        71.9655                 NaN            NaN  0.509136       0.520894                 NaN   2.05590                 NaN   2.36750        11.1180        11.4631                 NaN
  1203.01        500.000        74.9619                 NaN            NaN  0.342418       0.509404                 NaN   1.82283                 NaN   2.09194        9.95785        10.3137                 NaN
  1200.50        500.000        81.6369                 NaN            NaN  0.491631       0.275602                 NaN   1.32579                 NaN   1.56342        7.27070        7.43598                 NaN
  1197.99        500.000        81.1302                 NaN            NaN  0.364725       0.325502                 NaN   1.38644                 NaN   1.57483        7.48595        7.73238                 NaN
  1195.49        500.000        82.2169                 NaN            NaN  0.294041       0.320278                 NaN   1.26679                 NaN   1.46675        7.09358        7.34165                 NaN
  1192.98        500.000        85.2536                 NaN            NaN  0.333864       0.225161                 NaN   1.04404                 NaN   1.22055        5.91767        6.00513                 NaN
  1190.48        500.000        83.5561                 NaN            NaN  0.334485       0.255820                 NaN   1.07768                 NaN   1.33446        6.65506        6.78641                 NaN
  1187.97        500.000        83.7244                 NaN            NaN  0.268877       0.267789                 NaN   1.08804                 NaN   1.29011        6.69387        6.66696                 NaN
  1185.46        500.000        73.2993                 NaN            NaN  0.401719       0.418927                 NaN   1.56849                 NaN   2.02527        11.2745        11.0118                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.33901        1.53636                 NaN   4.94681                 NaN   7.14839        43.5119        41.5175                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.35901        1.52740                 NaN   4.93587                 NaN   7.15230        43.5084        41.5170                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.37887        1.51845                 NaN   4.92517                 NaN   7.15619        43.5049        41.5164                 NaN
  1175.44        500.000                 NaN            NaN            NaN   1.39857        1.50950                 NaN   4.91470                 NaN   7.16007        43.5014        41.5158                 NaN
  1172.93        500.000                 NaN            NaN            NaN   1.41813        1.50058                 NaN   4.90445                 NaN   7.16394        43.4978        41.5151                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.43754        1.49166                 NaN   4.89443                 NaN   7.16780        43.4942        41.5144                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.45781        1.48206                 NaN   4.88465                 NaN   7.17179        43.4905        41.5132                 NaN
  1165.41        500.000                 NaN            NaN            NaN   1.47579        1.47398                 NaN   4.87500                 NaN   7.17546        43.4868        41.5130                 NaN
  1162.91        500.000                 NaN            NaN            NaN   1.49371        1.46586                 NaN   4.86555                 NaN   7.17914        43.4830        41.5128                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.51158        1.45771                 NaN   4.85631                 NaN   7.18282        43.4791        41.5125                 NaN
  1157.89        500.000                 NaN            NaN            NaN   1.52938        1.44952                 NaN   4.84725                 NaN   7.18650        43.4752        41.5121                 NaN
  1155.39        500.000                 NaN            NaN            NaN   1.54713        1.44130                 NaN   4.83839                 NaN   7.19019        43.4713        41.5117                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.54989        1.43549                 NaN   4.85417                 NaN   7.19277        43.4567        41.5110                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.58264        1.42480                 NaN   4.82080                 NaN   7.19758        43.4634        41.5108                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.59767        1.41379                 NaN   4.82480                 NaN   7.20265        43.4539        41.5072                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.61520        1.40510                 NaN   4.81768                 NaN   7.20657        43.4491        41.5063                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.63148        1.37299                 NaN   4.88202                 NaN   7.21859        43.4112        41.4837                 NaN
  1140.35        500.000                 NaN            NaN            NaN   2.30261       0.760143                 NaN   4.73830                 NaN   7.26244        43.5043        41.2238       0.208390     
  1137.84        500.000                 NaN            NaN            NaN   3.09116                 NaN            NaN   4.66984                 NaN   7.32404        43.5699        40.8860       0.459110     
  1135.34        500.000                 NaN            NaN            NaN   3.09701                 NaN            NaN   4.66088                 NaN   7.32525        43.5664        40.8911       0.459291     
  1132.83        500.000                 NaN            NaN            NaN   3.10274                 NaN            NaN   4.65211                 NaN   7.32648        43.5629        40.8963       0.459466     
  1130.33        500.000                 NaN            NaN            NaN   3.10837                 NaN            NaN   4.64353                 NaN   7.32771        43.5593        40.9014       0.459635     
  1127.82        500.000                 NaN            NaN            NaN   3.11390                 NaN            NaN   4.63514                 NaN   7.32896        43.5557        40.9065       0.459797     
  1125.31        500.000                 NaN            NaN            NaN   3.11932                 NaN            NaN   4.62694                 NaN   7.33021        43.5520        40.9115       0.459953     
  1122.81        500.000                 NaN            NaN            NaN   3.12466                 NaN            NaN   4.61890                 NaN   7.33147        43.5483        40.9166       0.460104     
  1120.30        500.000                 NaN            NaN            NaN   3.12990                 NaN            NaN   4.61104                 NaN   7.33275        43.5445        40.9215       0.460248     
  1117.79        500.000                 NaN            NaN            NaN   3.13505                 NaN            NaN   4.60335                 NaN   7.33403        43.5407        40.9265       0.460387     
  1115.29        500.000                 NaN            NaN            NaN   3.14011                 NaN            NaN   4.59583                 NaN   7.33533        43.5368        40.9314       0.460521     
  1112.78        500.000                 NaN            NaN            NaN   3.14509                 NaN            NaN   4.58846                 NaN   7.33664        43.5328        40.9363       0.460649     
  1110.28        500.000                 NaN            NaN            NaN   3.14998                 NaN            NaN   4.58125                 NaN   7.33796        43.5288        40.9412       0.460772     
  1107.77        500.000                 NaN            NaN            NaN   3.15479                 NaN            NaN   4.57420                 NaN   7.33929        43.5248        40.9460       0.460890     
  1105.26        500.000                 NaN            NaN            NaN   3.15953                 NaN            NaN   4.56729                 NaN   7.34064        43.5207        40.9509       0.461002     
  1102.76        500.000                 NaN            NaN            NaN   3.16418                 NaN            NaN   4.56054                 NaN   7.34199        43.5165        40.9556       0.461110     
  1100.25        500.000                 NaN            NaN            NaN   3.16876                 NaN            NaN   4.55392                 NaN   7.34337        43.5123        40.9604       0.461213     
  1097.74        500.000                 NaN            NaN            NaN   3.17327                 NaN            NaN   4.54745                 NaN   7.34475        43.5080        40.9652       0.461311     
  1095.24        500.000                 NaN            NaN            NaN   3.17771                 NaN            NaN   4.54112                 NaN   7.34615        43.5037        40.9699       0.461405     
  1092.73        500.000                 NaN            NaN            NaN   3.18207                 NaN            NaN   4.53492                 NaN   7.34756        43.4993        40.9746       0.461494     
  1090.23        500.000                 NaN            NaN            NaN   3.18637                 NaN            NaN   4.52886                 NaN   7.34899        43.4949        40.9793       0.461578     
  1087.72        500.000                 NaN            NaN            NaN   3.19060                 NaN            NaN   4.52292                 NaN   7.35043        43.4904        40.9840       0.461658     
  1085.21        500.000                 NaN            NaN            NaN   3.19476                 NaN            NaN   4.51712                 NaN   7.35189        43.4859        40.9886       0.461733     
  1082.71        500.000                 NaN            NaN            NaN   3.19886                 NaN            NaN   4.51144                 NaN   7.35336        43.4813        40.9932       0.461805     
  1080.20        500.000                 NaN            NaN            NaN   3.20290                 NaN            NaN   4.50589                 NaN   7.35485        43.4766        40.9979       0.461872     
  1077.69        500.000                 NaN            NaN            NaN   3.20687                 NaN            NaN   4.50046                 NaN   7.35635        43.4719        41.0025       0.461934     
  1075.19        500.000                 NaN            NaN            NaN   3.21079                 NaN            NaN   4.49515                 NaN   7.35787        43.4671        41.0070       0.461993     
  1072.68        500.000                 NaN            NaN            NaN   3.21464                 NaN            NaN   4.48996                 NaN   7.35941        43.4623        41.0116       0.462047     
  1070.18        500.000                 NaN            NaN            NaN   3.21844                 NaN            NaN   4.48489                 NaN   7.36097        43.4574        41.0162       0.462098     
  1067.67        500.000                 NaN            NaN            NaN   3.22218                 NaN            NaN   4.47993                 NaN   7.36254        43.4525        41.0207       0.462144     
  1065.16        500.000                 NaN            NaN            NaN   3.22587                 NaN            NaN   4.47509                 NaN   7.36413        43.4475        41.0252       0.462187     
  1062.66        500.000                 NaN            NaN            NaN   3.22950                 NaN            NaN   4.47036                 NaN   7.36574        43.4424        41.0298       0.462225     
  1060.15        500.000                 NaN            NaN            NaN   3.23308                 NaN            NaN   4.46573                 NaN   7.36736        43.4373        41.0343       0.462260     
  1057.64        500.000                 NaN            NaN            NaN   3.23660                 NaN            NaN   4.46122                 NaN   7.36901        43.4321        41.0388       0.462290     
  1055.14        500.000                 NaN            NaN            NaN   3.24008                 NaN            NaN   4.45683                 NaN   7.37067        43.4269        41.0432       0.462315     
  1052.63        500.000                 NaN            NaN            NaN   3.24354                 NaN            NaN   4.45277                 NaN   7.37241        43.4212        41.0478       0.462289     
  1050.13        500.000                 NaN            NaN            NaN   3.24698                 NaN            NaN   4.44877                 NaN   7.37418        43.4155        41.0523       0.462261     
  1047.62        500.000                 NaN            NaN            NaN   3.25038                 NaN            NaN   4.44484                 NaN   7.37596        43.4098        41.0568       0.462231     
  1045.11        500.000                 NaN            NaN            NaN   3.28119                 NaN            NaN   4.40128                 NaN   7.37762        43.4033        41.0744       0.462205     
  1042.61        500.000                 NaN            NaN            NaN   3.28406                 NaN            NaN   4.39817                 NaN   7.37945        43.3975        41.0787       0.462173     
  1040.10        500.000                 NaN            NaN            NaN   3.28691                 NaN            NaN   4.39511                 NaN   7.38129        43.3916        41.0830       0.462140     
  1037.59        500.000                 NaN            NaN            NaN   3.28982                 NaN            NaN   4.39192                 NaN   7.38315        43.3856        41.0873       0.462118     
  1035.09        500.000                 NaN            NaN            NaN   3.29520                 NaN            NaN   4.38333                 NaN   7.38457        43.3819        41.0926       0.462389     
  1032.58        500.000                 NaN            NaN            NaN   3.29822                 NaN            NaN   4.37989                 NaN   7.38642        43.3761        41.0970       0.462382     
  1030.08        500.000                 NaN            NaN            NaN   3.30120                 NaN            NaN   4.37654                 NaN   7.38830        43.3702        41.1014       0.462372     
  1027.57        500.000                 NaN            NaN            NaN   3.30414                 NaN            NaN   4.37329                 NaN   7.39019        43.3642        41.1058       0.462358     
  1025.06        500.000                 NaN            NaN            NaN   3.30703                 NaN            NaN   4.37014                 NaN   7.39211        43.3582        41.1102       0.462341     
  1022.56        500.000                 NaN            NaN            NaN   3.30989                 NaN            NaN   4.36708                 NaN   7.39405        43.3521        41.1145       0.462319     
  1020.05        500.000                 NaN            NaN            NaN   3.31270                 NaN            NaN   4.36411                 NaN   7.39602        43.3460        41.1189       0.462295     
  1017.54        500.000                 NaN            NaN            NaN   3.31547                 NaN            NaN   4.36124                 NaN   7.39801        43.3397        41.1233       0.462266     
  1015.04        500.000                 NaN            NaN            NaN   3.31821                 NaN            NaN   4.35846                 NaN   7.40003        43.3334        41.1276       0.462234     
  1012.53        500.000                 NaN            NaN            NaN   3.32090                 NaN            NaN   4.35577                 NaN   7.40207        43.3270        41.1320       0.462198     
  1010.03        500.000                 NaN            NaN            NaN   3.32356                 NaN            NaN   4.35317                 NaN   7.40413        43.3206        41.1364       0.462159     
  1007.52        500.000                 NaN            NaN            NaN   3.32618                 NaN            NaN   4.35067                 NaN   7.40623        43.3141        41.1407       0.462116     
  1005.01        500.000                 NaN            NaN            NaN   3.32877                 NaN            NaN   4.34825                 NaN   7.40835        43.3075        41.1451       0.462069     
  1002.51        500.000                 NaN            NaN            NaN   3.33131                 NaN            NaN   4.34593                 NaN   7.41049        43.3008        41.1495       0.462019     
  1000.00        500.000                 NaN            NaN            NaN   3.33383                 NaN            NaN   4.34369                 NaN   7.41267        43.2940        41.1538       0.461965     
