|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/Y98/Y98_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1461.15        500.000        97.9302                 NaN            NaN            NaN            NaN            NaN  0.774240        1.29557                 NaN            NaN            NaN            NaN
  1458.65        500.000        97.9600                 NaN            NaN            NaN            NaN            NaN  0.761985        1.27801                 NaN            NaN            NaN            NaN
  1456.14        500.000        97.9870                 NaN            NaN            NaN            NaN            NaN   1.26258       0.750429                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.0173                 NaN            NaN            NaN            NaN            NaN  0.738326        1.24436                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.0446                 NaN            NaN            NaN            NaN            NaN  0.727564        1.22789                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.0722                 NaN            NaN            NaN            NaN            NaN   1.20978       0.718025                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.0974                 NaN            NaN            NaN            NaN            NaN   1.19503       0.707593                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.1235                 NaN            NaN            NaN            NaN            NaN   1.17911       0.697422                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.1475                 NaN            NaN            NaN            NaN            NaN  0.687596        1.16495                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.1700                 NaN            NaN            NaN            NaN            NaN   1.15206       0.677981                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.1944                 NaN            NaN            NaN            NaN            NaN  0.669665        1.13598                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.2155                 NaN            NaN            NaN            NaN            NaN   1.12471       0.659782                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.2359                 NaN            NaN            NaN            NaN            NaN   1.11225       0.651843                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.2548                 NaN            NaN            NaN            NaN            NaN   1.09980       0.645410                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.2764                 NaN            NaN            NaN            NaN            NaN  0.636079        1.08748                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.2944                 NaN            NaN            NaN            NaN            NaN  0.629566        1.07602                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.3116                 NaN            NaN            NaN            NaN            NaN   1.06334       0.625061                 NaN            NaN            NaN            NaN
  1418.55        500.000        97.5302                 NaN            NaN            NaN            NaN            NaN   1.15753       0.973071       0.339229                 NaN            NaN            NaN
  1416.04        500.000        95.6975                 NaN            NaN            NaN            NaN            NaN   1.36516        1.80136        1.13596                 NaN            NaN            NaN
  1413.53        500.000        95.8195                 NaN            NaN            NaN            NaN            NaN   1.74888        1.32984        1.10175                 NaN            NaN            NaN
  1411.03        500.000        95.9433                 NaN            NaN            NaN            NaN            NaN   1.29242        1.69711        1.06714                 NaN            NaN            NaN
  1408.52        500.000        96.0549                 NaN            NaN            NaN            NaN            NaN   1.25963        1.65006        1.03539                 NaN            NaN            NaN
  1406.02        500.000        96.1635                 NaN            NaN            NaN            NaN            NaN   1.60545        1.22625        1.00483                 NaN            NaN            NaN
  1403.51        500.000        96.2658                 NaN            NaN            NaN            NaN            NaN   1.19560        1.56287       0.975733                 NaN            NaN            NaN
  1401.00        500.000        96.3569                 NaN            NaN            NaN            NaN            NaN   1.16726        1.52617       0.949680                 NaN            NaN            NaN
  1398.50        500.000        96.4550                 NaN            NaN            NaN            NaN            NaN   1.13820        1.48498       0.921826                 NaN            NaN            NaN
  1395.99        500.000        96.5336                 NaN            NaN            NaN            NaN            NaN   1.45329        1.11374       0.899412                 NaN            NaN            NaN
  1393.48        500.000        96.6225                 NaN            NaN            NaN            NaN            NaN   1.08671        1.41731       0.873467                 NaN            NaN            NaN
  1390.98        500.000        96.6661                 NaN            NaN  0.297205                 NaN            NaN  0.981638        1.15254       0.902551                 NaN            NaN            NaN
  1388.47        500.000        96.7099                 NaN            NaN  0.520658                 NaN            NaN   1.20246       0.645404       0.921533                 NaN            NaN            NaN
  1385.96        500.000        96.7890                 NaN            NaN  0.527925                 NaN            NaN  0.600989        1.18304       0.899017                 NaN            NaN            NaN
  1383.46        500.000        96.8558                 NaN            NaN  0.539567                 NaN            NaN   1.16854       0.554864       0.881215                 NaN            NaN            NaN
  1380.95        500.000        96.9198                 NaN            NaN  0.551120                 NaN            NaN   1.15392       0.510708       0.864502                 NaN            NaN            NaN
  1378.45        500.000        96.9916                 NaN            NaN  0.559751                 NaN            NaN   1.13702       0.466840       0.844756                 NaN            NaN            NaN
  1375.94        500.000        97.0491                 NaN            NaN  0.569952                 NaN            NaN  0.425915        1.12576       0.829263                 NaN            NaN            NaN
  1373.43        500.000        97.1088                 NaN            NaN  0.580329                 NaN            NaN  0.384600        1.11313       0.813177                 NaN            NaN            NaN
  1370.93        500.000        97.1634                 NaN            NaN  0.588822                 NaN            NaN   1.10169       0.348198       0.797883                 NaN            NaN            NaN
  1368.42        500.000        97.2181                 NaN            NaN  0.597631                 NaN            NaN   1.09065       0.310482       0.783139                 NaN            NaN            NaN
  1365.91        500.000        97.2692                 NaN            NaN  0.605881                 NaN            NaN   1.08030       0.275880       0.768761                 NaN            NaN            NaN
  1363.41        500.000        97.3191                 NaN            NaN  0.613714                 NaN            NaN   1.07039       0.241961       0.754881                 NaN            NaN            NaN
  1360.90        500.000        97.3685                 NaN            NaN  0.620877                 NaN            NaN   1.06060       0.208815       0.741198                 NaN            NaN            NaN
  1358.40        500.000        97.4138                 NaN            NaN  0.627525                 NaN            NaN  0.178677        1.05181       0.728227                 NaN            NaN            NaN
  1355.89        500.000        97.4600                 NaN            NaN  0.632750                 NaN            NaN   1.04265       0.149507       0.715103                 NaN            NaN            NaN
  1353.38        500.000        97.5021                 NaN            NaN  0.637984                 NaN            NaN  0.122497        1.03452       0.702897                 NaN            NaN            NaN
  1350.88        500.000        97.5459                 NaN            NaN  0.642849                 NaN            NaN   1.02570       0.949537E-001  0.690586                 NaN            NaN            NaN
  1348.37        500.000        97.5851                 NaN            NaN  0.645499                 NaN            NaN   1.01736       0.734251E-001  0.678604                 NaN            NaN            NaN
  1345.86        500.000        97.6254                 NaN            NaN  0.648891                 NaN            NaN   1.00882       0.499871E-001  0.666912                 NaN            NaN            NaN
  1343.36        500.000        97.6627                 NaN            NaN  0.650409                 NaN            NaN   1.00171       0.297307E-001  0.655474                 NaN            NaN            NaN
  1340.85        500.000        97.6997                 NaN            NaN  0.650869                 NaN            NaN  0.992750       0.124436E-001  0.644237                 NaN            NaN            NaN
  1338.35        500.000        97.7299                 NaN            NaN  0.649637                 NaN            NaN  0.986429                 NaN  0.634000                 NaN            NaN            NaN
  1335.84        500.000        97.4687                 NaN            NaN  0.509219       0.176903                 NaN  0.599813E-001   1.11911       0.666120                 NaN            NaN            NaN
  1333.33        500.000        97.1513                 NaN            NaN  0.334692       0.387560                 NaN   1.28308       0.137361       0.705962                 NaN            NaN            NaN
  1330.83        500.000        97.2054                 NaN            NaN  0.330774       0.387731                 NaN   1.27284       0.110925       0.692360                 NaN            NaN            NaN
  1328.32        500.000        97.2692                 NaN            NaN  0.329237       0.382226                 NaN  0.881223E-001   1.25385       0.677321                 NaN            NaN            NaN
  1325.81        500.000        97.3362                 NaN            NaN  0.328257       0.375517                 NaN   1.23257       0.656399E-001  0.661848                 NaN            NaN            NaN
  1323.31        500.000        97.4029                 NaN            NaN  0.327966       0.367338                 NaN  0.458479E-001   1.20934       0.646654                 NaN            NaN            NaN
  1320.80        500.000        97.4693                 NaN            NaN  0.327172       0.358990                 NaN  0.269236E-001   1.18621       0.631367                 NaN            NaN            NaN
  1318.30        500.000        97.5346                 NaN            NaN  0.325335       0.350081                 NaN   1.16103       0.126028E-001  0.616387                 NaN            NaN            NaN
  1315.79        500.000        97.5938                 NaN            NaN  0.314462       0.341421                 NaN   1.13103       0.177468E-001  0.601549                 NaN            NaN            NaN
  1313.28        500.000        97.6588                 NaN            NaN  0.315218       0.332276                 NaN   1.10675                 NaN  0.586915                 NaN            NaN            NaN
  1310.78        500.000        97.7185                 NaN            NaN  0.310171       0.323229                 NaN   1.07528                 NaN  0.572781                 NaN            NaN            NaN
  1308.27        500.000        97.7766                 NaN            NaN  0.301205       0.315140                 NaN   1.04836                 NaN  0.558653                 NaN            NaN            NaN
  1305.76        500.000        97.8103                 NaN            NaN  0.235047       0.308119                 NaN  0.977250       0.123869       0.545460                 NaN            NaN            NaN
  1303.26        500.000        97.8946                 NaN            NaN  0.284248       0.297717                 NaN  0.994559                 NaN  0.528897                 NaN            NaN            NaN
  1300.75        500.000        97.9414                 NaN            NaN  0.280065       0.290822                 NaN  0.969017                 NaN  0.518649                 NaN            NaN            NaN
  1298.25        500.000        97.9946                 NaN            NaN  0.272909       0.282928                 NaN  0.943792                 NaN  0.505739                 NaN            NaN            NaN
  1295.74        500.000        98.0479                 NaN            NaN  0.271167       0.274891                 NaN  0.911966                 NaN  0.494096                 NaN            NaN            NaN
  1293.23        500.000        98.0940                 NaN            NaN  0.258023       0.269136                 NaN  0.898203                 NaN  0.480601                 NaN            NaN            NaN
  1290.73        500.000        98.1438                 NaN            NaN  0.254829       0.260352                 NaN  0.871514                 NaN  0.469479                 NaN            NaN            NaN
  1288.22        500.000        98.1915                 NaN            NaN  0.247304       0.253346                 NaN  0.850131                 NaN  0.457682                 NaN            NaN            NaN
  1285.71        500.000        98.2379                 NaN            NaN  0.241277       0.246324                 NaN  0.828130                 NaN  0.446328                 NaN            NaN            NaN
  1283.21        500.000        98.2833                 NaN            NaN  0.235872       0.239607                 NaN  0.806013                 NaN  0.435257                 NaN            NaN            NaN
  1280.70        500.000        98.3276                 NaN            NaN  0.229901       0.232836                 NaN  0.785384                 NaN  0.424317                 NaN            NaN            NaN
  1278.20        500.000        98.3701                 NaN            NaN  0.225291       0.226073                 NaN  0.764609                 NaN  0.413937                 NaN            NaN            NaN
  1275.69        500.000        98.4150                 NaN            NaN  0.217081       0.219758                 NaN  0.745107                 NaN  0.403040                 NaN            NaN            NaN
  1273.18        500.000        98.4552                 NaN            NaN  0.210899       0.213403                 NaN  0.727881                 NaN  0.392659                 NaN            NaN            NaN
  1270.68        500.000        98.4952                 NaN            NaN  0.206319       0.207270                 NaN  0.708334                 NaN  0.382927                 NaN            NaN            NaN
  1268.17        500.000        98.5341                 NaN            NaN  0.200872       0.201341                 NaN  0.690415                 NaN  0.373283                 NaN            NaN            NaN
  1265.66        500.000        98.5726                 NaN            NaN  0.195113       0.195270                 NaN  0.673506                 NaN  0.363541                 NaN            NaN            NaN
  1263.16        500.000        98.6101                 NaN            NaN  0.190278       0.189609                 NaN  0.655578                 NaN  0.354389                 NaN            NaN            NaN
  1260.65        500.000        98.6469                 NaN            NaN  0.185285       0.183695                 NaN  0.638986                 NaN  0.345150                 NaN            NaN            NaN
  1258.15        500.000        98.0625                 NaN            NaN  0.205006       0.218504                 NaN  0.737540                 NaN  0.402491       0.373952                 NaN            NaN
  1255.64        500.000        90.7621                 NaN            NaN            NaN  0.620140                 NaN   1.41462        1.34083        1.17036        4.69194                 NaN            NaN
  1253.13        500.000        91.6276                 NaN            NaN            NaN  0.562502                 NaN   1.28121        1.21875        1.06543        4.24452                 NaN            NaN
  1250.63        500.000        92.3640                 NaN            NaN            NaN  0.516924                 NaN   1.18172        1.09370       0.974323        3.86933                 NaN            NaN
  1248.12        500.000        92.9847                 NaN            NaN            NaN  0.478075                 NaN   1.09654       0.989051       0.896752        3.55489                 NaN            NaN
  1245.61        500.000        93.5168                 NaN            NaN            NaN  0.443719                 NaN  0.901009        1.02185       0.829199        3.28740                 NaN            NaN
  1243.11        500.000        93.9845                 NaN            NaN            NaN  0.413325                 NaN  0.955994       0.822106       0.769406        3.05467                 NaN            NaN
  1240.60        500.000        94.3901                 NaN            NaN            NaN  0.384126                 NaN  0.760548       0.895167       0.716643        2.85343                 NaN            NaN
  1238.10        500.000        94.7557                 NaN            NaN            NaN  0.359430                 NaN  0.701262       0.840942       0.668595        2.67411                 NaN            NaN
  1235.59        500.000        95.0795                 NaN            NaN            NaN  0.334525                 NaN  0.789121       0.656834       0.625872        2.51419                 NaN            NaN
  1233.08        500.000        95.3742                 NaN            NaN            NaN  0.312403                 NaN  0.613731       0.741874       0.586250        2.37157                 NaN            NaN
  1230.58        500.000        95.6415                 NaN            NaN            NaN  0.290776                 NaN  0.579431       0.697392       0.550311        2.24063                 NaN            NaN
  1228.07        500.000        95.8854                 NaN            NaN            NaN  0.270665                 NaN  0.549272       0.654921       0.517051        2.12272                 NaN            NaN
  1225.56        500.000        96.1146                 NaN            NaN            NaN  0.252269                 NaN  0.614994       0.519985       0.485867        2.01233                 NaN            NaN
  1223.06        500.000        96.3145                 NaN            NaN            NaN  0.233138                 NaN  0.503271       0.576578       0.458230        1.91432                 NaN            NaN
  1220.55        500.000        96.4698                 NaN            NaN            NaN  0.215570                 NaN  0.541646       0.502082       0.436801        1.83409                 NaN            NaN
  1218.05        500.000        96.6834                 NaN            NaN            NaN  0.198723                 NaN  0.503704       0.472770       0.407229        1.73413                 NaN            NaN
  1215.54        500.000        96.7782                 NaN            NaN  0.409659       0.305823                 NaN  0.187952                 NaN  0.551623        1.76678                 NaN            NaN
  1213.03        500.000        95.5532                 NaN            NaN            NaN            NaN            NaN  0.876057                 NaN  0.318661        2.38189       0.745460       0.124747     
  1210.53        500.000        60.3612                 NaN            NaN   1.06827        1.27581                 NaN   4.29575                 NaN   3.38034        14.6006        15.0179                 NaN
  1208.02        500.000        63.0292                 NaN            NaN   1.02067        1.23365                 NaN   3.58774                 NaN   3.15931        13.7606        14.2088                 NaN
  1205.51        500.000        69.9985                 NaN            NaN  0.861045       0.986936                 NaN   2.89735                 NaN   2.55598        11.1505        11.5497                 NaN
  1203.01        500.000        73.1498                 NaN            NaN  0.581149       0.970053                 NaN   2.57323                 NaN   2.26777        10.0241        10.4338                 NaN
  1200.50        500.000        80.0928                 NaN            NaN  0.842838       0.529640                 NaN   1.88317                 NaN   1.70692        7.36875        7.57584                 NaN
  1197.99        500.000        79.5774                 NaN            NaN  0.626090       0.626131                 NaN   1.96846                 NaN   1.72157        7.59290        7.88745                 NaN
  1195.49        500.000        80.7507                 NaN            NaN  0.506390       0.617976                 NaN   1.79969                 NaN   1.60759        7.20971        7.50797                 NaN
  1192.98        500.000        83.9543                 NaN            NaN  0.577273       0.436273                 NaN   1.48684                 NaN   1.34334        6.03542        6.16651                 NaN
  1190.48        500.000        82.1783                 NaN            NaN  0.578556       0.495313                 NaN   1.52825                 NaN   1.46879        6.78195        6.96886                 NaN
  1187.97        500.000        82.3662                 NaN            NaN  0.465746       0.519351                 NaN   1.54591                 NaN   1.42228        6.82362        6.85694                 NaN
  1185.46        500.000        71.4647                 NaN            NaN  0.690552       0.806541                 NaN   2.20607                 NaN   2.21560        11.3786        11.2380                 NaN
  1182.96        500.000                 NaN            NaN            NaN   2.16852        2.78558                 NaN   6.52806                 NaN   7.36484        41.2519        39.9011                 NaN
  1180.45        500.000                 NaN            NaN            NaN   2.20096        2.76912                 NaN   6.51215                 NaN   7.36895        41.2498        39.8990                 NaN
  1177.94        500.000                 NaN            NaN            NaN   2.23316        2.75268                 NaN   6.49657                 NaN   7.37304        41.2478        39.8968                 NaN
  1175.44        500.000                 NaN            NaN            NaN   2.26513        2.73625                 NaN   6.48130                 NaN   7.37712        41.2456        39.8946                 NaN
  1172.93        500.000                 NaN            NaN            NaN   2.29687        2.71984                 NaN   6.46635                 NaN   7.38119        41.2435        39.8923                 NaN
  1170.43        500.000                 NaN            NaN            NaN   2.32838        2.70345                 NaN   6.45168                 NaN   7.38524        41.2412        39.8900                 NaN
  1167.92        500.000                 NaN            NaN            NaN   2.36129        2.68578                 NaN   6.43736                 NaN   7.38943        41.2390        39.8872                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.39050        2.67095                 NaN   6.42321                 NaN   7.39330        41.2367        39.8854                 NaN
  1162.91        500.000                 NaN            NaN            NaN   2.41962        2.65605                 NaN   6.40933                 NaN   7.39717        41.2343        39.8835                 NaN
  1160.40        500.000                 NaN            NaN            NaN   2.44866        2.64108                 NaN   6.39572                 NaN   7.40104        41.2319        39.8816                 NaN
  1157.89        500.000                 NaN            NaN            NaN   2.47760        2.62604                 NaN   6.38237                 NaN   7.40492        41.2294        39.8797                 NaN
  1155.39        500.000                 NaN            NaN            NaN   2.50646        2.61093                 NaN   6.36928                 NaN   7.40879        41.2269        39.8776                 NaN
  1152.88        500.000                 NaN            NaN            NaN   2.51110        2.60021                 NaN   6.38916                 NaN   7.41139        41.2135        39.8747                 NaN
  1150.38        500.000                 NaN            NaN            NaN   2.56420        2.58060                 NaN   6.34328                 NaN   7.41656        41.2218        39.8736                 NaN
  1147.87        500.000                 NaN            NaN            NaN   2.58882        2.56042                 NaN   6.34735                 NaN   7.42179        41.2136        39.8680                 NaN
  1145.36        500.000                 NaN            NaN            NaN   2.61736        2.54444                 NaN   6.33656                 NaN   7.42589        41.2103        39.8655                 NaN
  1142.86        500.000                 NaN            NaN            NaN   2.64396        2.48506                 NaN   6.42107                 NaN   7.43784        41.1727        39.8394                 NaN
  1140.35        500.000                 NaN            NaN            NaN   3.72997        1.37566                 NaN   6.22625                 NaN   7.48023        41.2463        39.5731       0.368527     
  1137.84        500.000                 NaN            NaN            NaN   5.00511                 NaN            NaN   6.13145                 NaN   7.53959        41.2869        39.2255       0.811500     
  1135.34        500.000                 NaN            NaN            NaN   5.01483                 NaN            NaN   6.11827                 NaN   7.54096        41.2850        39.2290       0.811859     
  1132.83        500.000                 NaN            NaN            NaN   5.02438                 NaN            NaN   6.10536                 NaN   7.54234        41.2831        39.2326       0.812207     
  1130.33        500.000                 NaN            NaN            NaN   5.03377                 NaN            NaN   6.09272                 NaN   7.54372        41.2812        39.2361       0.812544     
  1127.82        500.000                 NaN            NaN            NaN   5.04299                 NaN            NaN   6.08032                 NaN   7.54512        41.2791        39.2396       0.812869     
  1125.31        500.000                 NaN            NaN            NaN   5.05205                 NaN            NaN   6.06817                 NaN   7.54652        41.2771        39.2430       0.813184     
  1122.81        500.000                 NaN            NaN            NaN   5.06096                 NaN            NaN   6.05627                 NaN   7.54793        41.2749        39.2464       0.813489     
  1120.30        500.000                 NaN            NaN            NaN   5.06972                 NaN            NaN   6.04460                 NaN   7.54936        41.2727        39.2498       0.813783     
  1117.79        500.000                 NaN            NaN            NaN   5.07834                 NaN            NaN   6.03315                 NaN   7.55079        41.2705        39.2531       0.814067     
  1115.29        500.000                 NaN            NaN            NaN   5.08681                 NaN            NaN   6.02193                 NaN   7.55224        41.2682        39.2564       0.814341     
  1112.78        500.000                 NaN            NaN            NaN   5.09515                 NaN            NaN   6.01093                 NaN   7.55370        41.2659        39.2597       0.814606     
  1110.28        500.000                 NaN            NaN            NaN   5.10335                 NaN            NaN   6.00014                 NaN   7.55517        41.2635        39.2630       0.814862     
  1107.77        500.000                 NaN            NaN            NaN   5.11142                 NaN            NaN   5.98956                 NaN   7.55665        41.2610        39.2662       0.815108     
  1105.26        500.000                 NaN            NaN            NaN   5.11937                 NaN            NaN   5.97918                 NaN   7.55814        41.2585        39.2694       0.815346     
  1102.76        500.000                 NaN            NaN            NaN   5.12719                 NaN            NaN   5.96900                 NaN   7.55965        41.2560        39.2726       0.815574     
  1100.25        500.000                 NaN            NaN            NaN   5.13489                 NaN            NaN   5.95901                 NaN   7.56117        41.2534        39.2758       0.815794     
  1097.74        500.000                 NaN            NaN            NaN   5.14247                 NaN            NaN   5.94921                 NaN   7.56270        41.2507        39.2789       0.816006     
  1095.24        500.000                 NaN            NaN            NaN   5.14993                 NaN            NaN   5.93960                 NaN   7.56424        41.2480        39.2820       0.816209     
  1092.73        500.000                 NaN            NaN            NaN   5.15728                 NaN            NaN   5.93017                 NaN   7.56581        41.2452        39.2851       0.816404     
  1090.23        500.000                 NaN            NaN            NaN   5.16452                 NaN            NaN   5.92092                 NaN   7.56738        41.2424        39.2882       0.816591     
  1087.72        500.000                 NaN            NaN            NaN   5.17165                 NaN            NaN   5.91185                 NaN   7.56897        41.2395        39.2912       0.816770     
  1085.21        500.000                 NaN            NaN            NaN   5.17868                 NaN            NaN   5.90294                 NaN   7.57058        41.2366        39.2943       0.816941     
  1082.71        500.000                 NaN            NaN            NaN   5.18560                 NaN            NaN   5.89421                 NaN   7.57220        41.2336        39.2973       0.817105     
  1080.20        500.000                 NaN            NaN            NaN   5.19243                 NaN            NaN   5.88563                 NaN   7.57383        41.2306        39.3003       0.817261     
  1077.69        500.000                 NaN            NaN            NaN   5.19915                 NaN            NaN   5.87723                 NaN   7.57549        41.2275        39.3033       0.817409     
  1075.19        500.000                 NaN            NaN            NaN   5.20578                 NaN            NaN   5.86898                 NaN   7.57715        41.2243        39.3062       0.817550     
  1072.68        500.000                 NaN            NaN            NaN   5.21231                 NaN            NaN   5.86088                 NaN   7.57884        41.2211        39.3092       0.817684     
  1070.18        500.000                 NaN            NaN            NaN   5.21874                 NaN            NaN   5.85295                 NaN   7.58054        41.2178        39.3121       0.817811     
  1067.67        500.000                 NaN            NaN            NaN   5.22509                 NaN            NaN   5.84516                 NaN   7.58226        41.2145        39.3150       0.817930     
  1065.16        500.000                 NaN            NaN            NaN   5.23135                 NaN            NaN   5.83752                 NaN   7.58400        41.2111        39.3180       0.818042     
  1062.66        500.000                 NaN            NaN            NaN   5.23752                 NaN            NaN   5.83003                 NaN   7.58576        41.2077        39.3209       0.818148     
  1060.15        500.000                 NaN            NaN            NaN   5.24360                 NaN            NaN   5.82268                 NaN   7.58754        41.2042        39.3237       0.818246     
  1057.64        500.000                 NaN            NaN            NaN   5.24960                 NaN            NaN   5.81548                 NaN   7.58933        41.2006        39.3266       0.818337     
  1055.14        500.000                 NaN            NaN            NaN   5.25551                 NaN            NaN   5.80842                 NaN   7.59115        41.1970        39.3295       0.818418     
  1052.63        500.000                 NaN            NaN            NaN   5.26144                 NaN            NaN   5.80172                 NaN   7.59304        41.1930        39.3324       0.818408     
  1050.13        500.000                 NaN            NaN            NaN   5.26732                 NaN            NaN   5.79511                 NaN   7.59495        41.1889        39.3353       0.818395     
  1047.62        500.000                 NaN            NaN            NaN   5.27315                 NaN            NaN   5.78857                 NaN   7.59688        41.1848        39.3382       0.818380     
  1045.11        500.000                 NaN            NaN            NaN   5.32353                 NaN            NaN   5.72429                 NaN   7.59882        41.1808        39.3542       0.818384     
  1042.61        500.000                 NaN            NaN            NaN   5.32850                 NaN            NaN   5.71892                 NaN   7.60079        41.1765        39.3569       0.818363     
  1040.10        500.000                 NaN            NaN            NaN   5.33343                 NaN            NaN   5.71360                 NaN   7.60279        41.1723        39.3596       0.818340     
  1037.59        500.000                 NaN            NaN            NaN   5.33845                 NaN            NaN   5.70812                 NaN   7.60480        41.1680        39.3623       0.818338     
  1035.09        500.000                 NaN            NaN            NaN   5.34731                 NaN            NaN   5.69548                 NaN   7.60639        41.1659        39.3660       0.818858     
  1032.58        500.000                 NaN            NaN            NaN   5.35249                 NaN            NaN   5.68966                 NaN   7.60839        41.1617        39.3688       0.818883     
  1030.08        500.000                 NaN            NaN            NaN   5.35761                 NaN            NaN   5.68395                 NaN   7.61042        41.1575        39.3716       0.818901     
  1027.57        500.000                 NaN            NaN            NaN   5.36266                 NaN            NaN   5.67837                 NaN   7.61247        41.1532        39.3744       0.818913     
  1025.06        500.000                 NaN            NaN            NaN   5.36764                 NaN            NaN   5.67290                 NaN   7.61454        41.1488        39.3772       0.818918     
  1022.56        500.000                 NaN            NaN            NaN   5.37256                 NaN            NaN   5.66756                 NaN   7.61664        41.1444        39.3799       0.818917     
  1020.05        500.000                 NaN            NaN            NaN   5.37741                 NaN            NaN   5.66233                 NaN   7.61876        41.1399        39.3827       0.818910     
  1017.54        500.000                 NaN            NaN            NaN   5.38220                 NaN            NaN   5.65722                 NaN   7.62091        41.1353        39.3854       0.818896     
  1015.04        500.000                 NaN            NaN            NaN   5.38692                 NaN            NaN   5.65222                 NaN   7.62308        41.1307        39.3882       0.818875     
  1012.53        500.000                 NaN            NaN            NaN   5.39158                 NaN            NaN   5.64734                 NaN   7.62528        41.1260        39.3910       0.818848     
  1010.03        500.000                 NaN            NaN            NaN   5.39619                 NaN            NaN   5.64257                 NaN   7.62751        41.1212        39.3937       0.818815     
  1007.52        500.000                 NaN            NaN            NaN   5.40073                 NaN            NaN   5.63792                 NaN   7.62976        41.1164        39.3965       0.818775     
  1005.01        500.000                 NaN            NaN            NaN   5.40521                 NaN            NaN   5.63337                 NaN   7.63204        41.1114        39.3992       0.818728     
  1002.51        500.000                 NaN            NaN            NaN   5.40963                 NaN            NaN   5.62894                 NaN   7.63434        41.1064        39.4020       0.818675     
  1000.00        500.000                 NaN            NaN            NaN   5.41400                 NaN            NaN   5.62462                 NaN   7.63668        41.1014        39.4047       0.818615     
