|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m4.5/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Sp(TH)         Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1468.15        500.000        99.3068                 NaN            NaN            NaN  0.693200                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.3011                 NaN            NaN            NaN  0.698896                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.2893                 NaN            NaN            NaN  0.710748                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.1488                 NaN            NaN            NaN  0.261127       0.590067                 NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        98.9007                 NaN            NaN            NaN  0.356875       0.742419                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        98.9076                 NaN            NaN            NaN  0.739180       0.353200                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        98.9151                 NaN            NaN            NaN  0.732968       0.351964                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        97.8860                 NaN            NaN            NaN  0.682882        1.43113                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        98.9528                 NaN            NaN            NaN  0.335827       0.711416                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        98.9613                 NaN            NaN            NaN  0.707016       0.331646                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        98.9730                 NaN            NaN            NaN  0.697146       0.329852                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        98.9810                 NaN            NaN            NaN  0.691977       0.327034                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        98.9890                 NaN            NaN            NaN  0.323223       0.687749                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        99.0012                 NaN            NaN            NaN  0.679375       0.319458                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        99.0109                 NaN            NaN            NaN  0.315796       0.673315                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        99.0188                 NaN            NaN            NaN  0.668492       0.312674                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.0250                 NaN            NaN            NaN  0.309668       0.665374                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.0392                 NaN            NaN            NaN  0.655894       0.304925                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.0445                 NaN            NaN            NaN  0.652731       0.302743                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        98.1029                 NaN            NaN            NaN  0.792380       0.721189                 NaN  0.383514                 NaN            NaN            NaN
  1436.44        500.000        96.8007                 NaN            NaN            NaN   1.30532       0.975479                 NaN  0.918492                 NaN            NaN            NaN
  1434.93        500.000        96.8811                 NaN            NaN            NaN  0.951800        1.27124                 NaN  0.895882                 NaN            NaN            NaN
  1433.42        500.000        96.9580                 NaN            NaN            NaN  0.929656        1.23827                 NaN  0.874056                 NaN            NaN            NaN
  1431.91        500.000        97.0292                 NaN            NaN            NaN  0.909478        1.20761                 NaN  0.853734                 NaN            NaN            NaN
  1430.40        500.000        97.0940                 NaN            NaN            NaN   1.17956       0.891413                 NaN  0.835071                 NaN            NaN            NaN
  1428.89        500.000        97.1681                 NaN            NaN            NaN  0.869714        1.14837                 NaN  0.813773                 NaN            NaN            NaN
  1427.38        500.000        97.2299                 NaN            NaN            NaN   1.12235       0.851359                 NaN  0.796355                 NaN            NaN            NaN
  1425.87        500.000        97.2937                 NaN            NaN            NaN   1.09533       0.832840                 NaN  0.778114                 NaN            NaN            NaN
  1424.36        500.000        97.3525                 NaN            NaN            NaN  0.815893        1.07056                 NaN  0.761023                 NaN            NaN            NaN
  1422.85        500.000        97.4119                 NaN            NaN            NaN  0.798613        1.04554                 NaN  0.743989                 NaN            NaN            NaN
  1421.34        500.000        97.4612                 NaN            NaN            NaN  0.784935        1.02418                 NaN  0.729719                 NaN            NaN            NaN
  1419.83        500.000        97.5172                 NaN            NaN            NaN  0.766793        1.00232                 NaN  0.713676                 NaN            NaN            NaN
  1418.32        500.000        97.5679                 NaN            NaN            NaN  0.979193       0.753567                 NaN  0.699294                 NaN            NaN            NaN
  1416.81        500.000        97.6186                 NaN            NaN            NaN  0.738128       0.959284                 NaN  0.683996                 NaN            NaN            NaN
  1415.30        500.000        97.6628                 NaN            NaN            NaN  0.723426       0.942186                 NaN  0.671573                 NaN            NaN            NaN
  1413.79        500.000        97.7126                 NaN            NaN            NaN  0.920327       0.710193                 NaN  0.656901                 NaN            NaN            NaN
  1412.28        500.000        97.7468                 NaN            NaN            NaN  0.905451       0.700777                 NaN  0.646939                 NaN            NaN            NaN
  1410.77        500.000        97.8024                 NaN            NaN            NaN  0.683084       0.883846                 NaN  0.630677                 NaN            NaN            NaN
  1409.26        500.000        97.8362                 NaN            NaN            NaN  0.868609       0.674275                 NaN  0.620888                 NaN            NaN            NaN
  1407.75        500.000        97.8753                 NaN            NaN            NaN  0.853483       0.661796                 NaN  0.609389                 NaN            NaN            NaN
  1406.24        500.000        97.9132                 NaN            NaN            NaN  0.650482       0.838008                 NaN  0.598289                 NaN            NaN            NaN
  1404.73        500.000        97.9524                 NaN            NaN            NaN  0.822454       0.638285                 NaN  0.586857                 NaN            NaN            NaN
  1403.22        500.000        97.9860                 NaN            NaN            NaN  0.808966       0.628002                 NaN  0.577012                 NaN            NaN            NaN
  1401.71        500.000        98.0180                 NaN            NaN            NaN  0.796301       0.618357                 NaN  0.567343                 NaN            NaN            NaN
  1400.20        500.000        98.0569                 NaN            NaN            NaN  0.780201       0.606768                 NaN  0.556128                 NaN            NaN            NaN
  1398.69        500.000        98.0873                 NaN            NaN            NaN  0.768148       0.597449                 NaN  0.547076                 NaN            NaN            NaN
  1397.18        500.000        98.1178                 NaN            NaN            NaN  0.756312       0.587792                 NaN  0.538091                 NaN            NaN            NaN
  1395.67        500.000        98.1502                 NaN            NaN            NaN  0.578062       0.743261                 NaN  0.528443                 NaN            NaN            NaN
  1394.16        500.000        98.1797                 NaN            NaN            NaN  0.568553       0.731818                 NaN  0.519923                 NaN            NaN            NaN
  1392.65        500.000        98.2083                 NaN            NaN            NaN  0.560100       0.720472                 NaN  0.511171                 NaN            NaN            NaN
  1391.14        500.000        98.2334                 NaN            NaN            NaN  0.552488       0.710425                 NaN  0.503692                 NaN            NaN            NaN
  1389.63        500.000        98.2626                 NaN            NaN            NaN  0.699229       0.543226                 NaN  0.494898                 NaN            NaN            NaN
  1388.12        500.000        98.2888                 NaN            NaN            NaN  0.689092       0.534865                 NaN  0.487234                 NaN            NaN            NaN
  1386.60        500.000        98.3134                 NaN            NaN            NaN  0.679856       0.526951                 NaN  0.479760                 NaN            NaN            NaN
  1385.09        500.000        98.3384                 NaN            NaN            NaN  0.670063       0.519215                 NaN  0.472295                 NaN            NaN            NaN
  1383.58        500.000        98.3643                 NaN            NaN            NaN  0.660060       0.511047                 NaN  0.464555                 NaN            NaN            NaN
  1382.07        500.000        98.3864                 NaN            NaN            NaN  0.504424       0.651332                 NaN  0.457841                 NaN            NaN            NaN
  1380.56        500.000        98.4090                 NaN            NaN            NaN  0.642723       0.497113                 NaN  0.451161                 NaN            NaN            NaN
  1379.05        500.000        98.4316                 NaN            NaN            NaN  0.489667       0.634473                 NaN  0.444212                 NaN            NaN            NaN
  1377.54        500.000        98.4510                 NaN            NaN            NaN  0.482772       0.627986                 NaN  0.438277                 NaN            NaN            NaN
  1376.03        500.000        98.4747                 NaN            NaN            NaN  0.476196       0.617921                 NaN  0.431194                 NaN            NaN            NaN
  1374.52        500.000        98.4902                 NaN            NaN            NaN  0.613961       0.469696                 NaN  0.426185                 NaN            NaN            NaN
  1373.01        500.000        98.5150                 NaN            NaN            NaN  0.461569       0.604478                 NaN  0.418981                 NaN            NaN            NaN
  1371.50        500.000        98.5333                 NaN            NaN            NaN  0.597575       0.455887                 NaN  0.413190                 NaN            NaN            NaN
  1369.99        500.000        98.5512                 NaN            NaN            NaN  0.450710       0.590283                 NaN  0.407802                 NaN            NaN            NaN
  1368.48        500.000        98.5708                 NaN            NaN            NaN  0.583682       0.443626                 NaN  0.401880                 NaN            NaN            NaN
  1366.97        500.000        98.5878                 NaN            NaN            NaN  0.577662       0.437902                 NaN  0.396616                 NaN            NaN            NaN
  1365.46        500.000        98.6098                 NaN  0.848320E-001            NaN  0.513161       0.392200                 NaN  0.399984                 NaN            NaN            NaN
  1363.95        500.000        98.6329                 NaN  0.266727                 NaN  0.910205E-002  0.676583                 NaN  0.414682                 NaN            NaN            NaN
  1362.44        500.000        98.6505                 NaN  0.269793                 NaN  0.670190                 NaN            NaN  0.409535                 NaN            NaN            NaN
  1360.93        500.000        98.6696                 NaN  0.263240                 NaN  0.664172                 NaN            NaN  0.402942                 NaN            NaN            NaN
  1359.42        500.000        98.6866                 NaN  0.264528                 NaN  0.651088                 NaN            NaN  0.397807                 NaN            NaN            NaN
  1357.91        500.000        98.7040                 NaN  0.255454                 NaN  0.648921                 NaN            NaN  0.391612                 NaN            NaN            NaN
  1356.40        500.000        98.7213                 NaN  0.258306                 NaN  0.633813                 NaN            NaN  0.386550                 NaN            NaN            NaN
  1354.89        500.000        98.7355                 NaN  0.262102                 NaN  0.619193                 NaN            NaN  0.383197                 NaN            NaN            NaN
  1353.38        500.000        98.7602                 NaN  0.248343                 NaN  0.618326                 NaN            NaN  0.373099                 NaN            NaN            NaN
  1351.87        500.000        98.7697                 NaN  0.248211                 NaN  0.611658                 NaN            NaN  0.370430                 NaN            NaN            NaN
  1350.36        500.000        98.7848                 NaN  0.245201                 NaN  0.604616                 NaN            NaN  0.365385                 NaN            NaN            NaN
  1348.85        500.000        98.8002                 NaN  0.242322                 NaN  0.597171                 NaN            NaN  0.360305                 NaN            NaN            NaN
  1347.34        500.000        98.7787                 NaN  0.163508                 NaN  0.509467       0.189653                 NaN  0.358645                 NaN            NaN            NaN
  1345.83        500.000        98.8426                 NaN  0.241363                 NaN  0.569488                 NaN            NaN  0.346577                 NaN            NaN            NaN
  1344.32        500.000        98.8451                 NaN  0.235123                 NaN  0.574294                 NaN            NaN  0.345453                 NaN            NaN            NaN
  1342.81        500.000        98.8596                 NaN  0.233176                 NaN  0.566487                 NaN            NaN  0.340731                 NaN            NaN            NaN
  1341.30        500.000        98.8738                 NaN  0.232081                 NaN  0.557896                 NaN            NaN  0.336230                 NaN            NaN            NaN
  1339.79        500.000        98.8882                 NaN  0.229224                 NaN  0.551257                 NaN            NaN  0.331361                 NaN            NaN            NaN
  1338.28        500.000        98.9024                 NaN  0.226757                 NaN  0.544034                 NaN            NaN  0.326798                 NaN            NaN            NaN
  1336.77        500.000        98.9148                 NaN  0.222935                 NaN  0.539988                 NaN            NaN  0.322301                 NaN            NaN            NaN
  1335.26        500.000        98.9283                 NaN  0.222770                 NaN  0.530894                 NaN            NaN  0.318030                 NaN            NaN            NaN
  1333.75        500.000        98.9413                 NaN  0.220120                 NaN  0.524875                 NaN            NaN  0.313680                 NaN            NaN            NaN
  1332.24        500.000        98.9524                 NaN  0.214772                 NaN  0.522875                 NaN            NaN  0.309928                 NaN            NaN            NaN
  1330.73        500.000        98.9744                 NaN  0.205672                 NaN  0.518377                 NaN            NaN  0.301520                 NaN            NaN            NaN
  1329.22        500.000        98.9721                 NaN  0.222541                 NaN  0.501395                 NaN            NaN  0.303940                 NaN            NaN            NaN
  1327.71        500.000        98.9905                 NaN  0.209928                 NaN  0.502633                 NaN            NaN  0.296983                 NaN            NaN            NaN
  1326.20        500.000        99.0036                 NaN  0.208259                 NaN  0.495411                 NaN            NaN  0.292762                 NaN            NaN            NaN
  1324.69        500.000        99.0158                 NaN  0.203046                 NaN  0.492744                 NaN            NaN  0.288409                 NaN            NaN            NaN
  1323.18        500.000        99.0263                 NaN  0.203180                 NaN  0.485570                 NaN            NaN  0.284910                 NaN            NaN            NaN
  1321.67        500.000        99.0387                 NaN  0.200468                 NaN  0.480118                 NaN            NaN  0.280730                 NaN            NaN            NaN
  1320.16        500.000        99.0490                 NaN  0.198041                 NaN  0.475772                 NaN            NaN  0.277145                 NaN            NaN            NaN
  1318.65        500.000        99.0617                 NaN  0.194435                 NaN  0.470691                 NaN            NaN  0.273165                 NaN            NaN            NaN
  1317.14        500.000        99.0722                 NaN  0.190961                 NaN  0.467456                 NaN            NaN  0.269351                 NaN            NaN            NaN
  1315.63        500.000        99.0822                 NaN  0.192344                 NaN  0.459461                 NaN            NaN  0.266019                 NaN            NaN            NaN
  1314.12        500.000        99.0990                 NaN  0.179738                 NaN  0.461591                 NaN            NaN  0.259633                 NaN            NaN            NaN
  1312.61        500.000        99.0993                 NaN  0.191908                 NaN  0.448012                 NaN            NaN  0.260821                 NaN            NaN            NaN
  1311.10        500.000        99.1136                 NaN  0.182463                 NaN  0.448896                 NaN            NaN  0.255075                 NaN            NaN            NaN
  1309.59        500.000        99.1247                 NaN  0.179003                 NaN  0.444863                 NaN            NaN  0.251454                 NaN            NaN            NaN
  1308.08        500.000        99.1346                 NaN  0.176842                 NaN  0.440170                 NaN            NaN  0.248403                 NaN            NaN            NaN
  1306.57        500.000        99.1447                 NaN  0.173488                 NaN  0.437418                 NaN            NaN  0.244357                 NaN            NaN            NaN
  1305.06        500.000        99.1540                 NaN  0.170499                 NaN  0.434132                 NaN            NaN  0.241336                 NaN            NaN            NaN
  1303.55        500.000        99.1641                 NaN  0.169218                 NaN  0.428563                 NaN            NaN  0.238162                 NaN            NaN            NaN
  1302.04        500.000        99.1712                 NaN  0.166741                 NaN  0.426613                 NaN            NaN  0.235432                 NaN            NaN            NaN
  1300.52        500.000        99.1837                 NaN  0.161643                 NaN  0.423354                 NaN            NaN  0.231295                 NaN            NaN            NaN
  1299.01        500.000        99.1920                 NaN  0.160530                 NaN  0.418987                 NaN            NaN  0.228460                 NaN            NaN            NaN
  1297.50        500.000        99.2003                 NaN  0.157343                 NaN  0.416828                 NaN            NaN  0.225550                 NaN            NaN            NaN
  1295.99        500.000        99.2087                 NaN  0.155649                 NaN  0.412994                 NaN            NaN  0.222622                 NaN            NaN            NaN
  1294.48        500.000        99.2191                 NaN  0.151924                 NaN  0.409776                 NaN            NaN  0.219243                 NaN            NaN            NaN
  1292.97        500.000        99.2263                 NaN  0.149249                 NaN  0.407342                 NaN            NaN  0.217091                 NaN            NaN            NaN
  1291.46        500.000        99.2360                 NaN  0.145962                 NaN  0.405126                 NaN            NaN  0.212953                 NaN            NaN            NaN
  1289.95        500.000        99.2438                 NaN  0.143727                 NaN  0.401738                 NaN            NaN  0.210785                 NaN            NaN            NaN
  1288.44        500.000        99.2521                 NaN  0.141344                 NaN  0.398608                 NaN            NaN  0.207927                 NaN            NaN            NaN
  1286.93        500.000        99.2582                 NaN  0.136533                 NaN  0.399662                 NaN            NaN  0.205561                 NaN            NaN            NaN
  1285.42        500.000        99.2677                 NaN  0.135108                 NaN  0.394691                 NaN            NaN  0.202517                 NaN            NaN            NaN
  1283.91        500.000        99.2754                 NaN  0.132757                 NaN  0.391871                 NaN            NaN  0.199972                 NaN            NaN            NaN
  1282.40        500.000        99.2837                 NaN  0.128684                 NaN  0.390291                 NaN            NaN  0.197352                 NaN            NaN            NaN
  1280.89        500.000        99.2926                 NaN  0.125082                 NaN  0.387879                 NaN            NaN  0.194477                 NaN            NaN            NaN
  1279.38        500.000        99.2989                 NaN  0.123796                 NaN  0.385486                 NaN            NaN  0.191772                 NaN            NaN            NaN
  1277.87        500.000        99.3055                 NaN  0.120390                 NaN  0.384321                 NaN            NaN  0.189747                 NaN            NaN            NaN
  1276.36        500.000        99.3129                 NaN  0.118302                 NaN  0.381441                 NaN            NaN  0.187340                 NaN            NaN            NaN
  1274.85        500.000        99.3203                 NaN  0.116156                 NaN  0.378788                 NaN            NaN  0.184779                 NaN            NaN            NaN
  1273.34        500.000        99.3272                 NaN  0.112218                 NaN  0.378218                 NaN            NaN  0.182378                 NaN            NaN            NaN
  1271.83        500.000        98.1785                 NaN  0.149223                 NaN  0.637454                 NaN            NaN  0.298341       0.736525                 NaN            NaN
  1270.32        500.000        95.0749                 NaN  0.209798                 NaN   1.39546                 NaN            NaN  0.612658        2.70719                 NaN            NaN
  1268.81        500.000        95.2703                 NaN  0.153058                 NaN   1.40221                 NaN            NaN  0.591332        2.58313                 NaN            NaN
  1267.30        500.000        95.4302                 NaN  0.107743                 NaN   1.41221                 NaN            NaN  0.572897        2.47698                 NaN            NaN
  1265.79        500.000        95.5750                 NaN  0.477503E-001            NaN   1.44006                 NaN            NaN  0.557177        2.37999                 NaN            NaN
  1264.28        500.000        95.7239                 NaN  0.359531E-002            NaN   1.44761                 NaN            NaN  0.541671        2.28326                 NaN            NaN
  1262.77        500.000        95.8880                 NaN            NaN            NaN   1.40205                 NaN            NaN  0.525448        2.18455                 NaN            NaN
