|6.6.6
Archiving\03_Data\Deq/QFM/K22/K22_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1897.44        2500.00        88.2309        11.5335       0.235612                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        87.6021        12.1461       0.251789                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        86.9734        12.7586       0.267966                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        86.3446        13.3712       0.284144                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        85.7159        13.9838       0.300322                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        85.0871        14.5964       0.316500                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        84.4583        15.2091       0.332679                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        83.8294        15.8217       0.348859                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        83.2006        16.4344       0.365039                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        82.6080        17.0122       0.379808                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        82.0153        17.5901       0.394579                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        81.4226        18.1680       0.409350                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        80.8299        18.7460       0.424121                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        80.2372        19.3239       0.438892                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        79.6445        19.9019       0.453664                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        79.0517        20.4798       0.468437                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        78.4590        21.0578       0.483209                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        77.8986        21.6045       0.496833                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        77.3383        22.1513       0.510458                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        76.7779        22.6980       0.524083                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        76.2175        23.2448       0.537708                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        75.6571        23.7916       0.551334                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        75.0967        24.3384       0.564960                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        74.5362        24.8852       0.578586                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        73.9758        25.4320       0.592213                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        73.4390        25.9563       0.604704                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        72.9023        26.4805       0.617196                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        72.3655        27.0048       0.629688                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        71.8287        27.5291       0.642180                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        71.2919        28.0535       0.654673                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        70.7550        28.5778       0.667166                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        70.2182        29.1022       0.679660                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        69.6813        29.6265       0.692154                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        69.1679        30.1283       0.703831                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        68.6544        30.6301       0.715508                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        68.1409        31.1319       0.727185                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        67.6274        31.6338       0.738863                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        67.1138        32.1356       0.750541                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        66.6003        32.6375       0.762220                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        66.0867        33.1394       0.773899                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        65.5731        33.6413       0.785578                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        65.0746        34.1291       0.796376                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        64.5760        34.6168       0.807174                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        64.0774        35.1047       0.817973                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        63.5788        35.5925       0.828772                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        63.0801        36.0803       0.839571                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        62.5815        36.5682       0.850371                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        62.0828        37.0560       0.861171                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        61.5841        37.5439       0.871971                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        61.1018        38.0162       0.881993                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        60.6195        38.4885       0.892015                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        60.1372        38.9608       0.902037                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        59.6549        39.4331       0.912060                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        59.1725        39.9054       0.922083                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        58.6902        40.3777       0.932106                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        58.2078        40.8501       0.942130                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        57.7254        41.3225       0.952154                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        57.2616        41.7769       0.961462                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        56.7979        42.2314       0.970771                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        56.3341        42.6858       0.980079                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        55.8703        43.1403       0.989388                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        55.4065        43.5948       0.998698                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        54.9426        44.0494        1.00801                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        54.4788        44.5039        1.01732                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.0149        44.9584        1.02663                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.5726        45.3921        1.03537                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.1302        45.8257        1.04412                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        52.6878        46.2594        1.05287                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.2453        46.6930        1.06161                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        51.8029        47.1267        1.07036                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.3605        47.5604        1.07911                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        50.9180        47.9941        1.08786                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        50.4755        48.4279        1.09660                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.0479        48.8470        1.10500                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        49.6203        49.2663        1.11340                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        49.1978        49.6806        1.12164                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        48.6042        50.0537        1.12658       0.215537                 NaN            NaN            NaN            NaN
  1650.64        2500.00        47.2944        50.2059        1.12079        1.37893                 NaN            NaN            NaN            NaN
  1647.44        2500.00        45.9847        50.3580        1.11499        2.54237                 NaN            NaN            NaN            NaN
  1644.23        2500.00        44.6748        50.5101        1.10919        3.70585                 NaN            NaN            NaN            NaN
  1641.03        2500.00        43.3649        50.6623        1.10340        4.86939                 NaN            NaN            NaN            NaN
  1637.82        2500.00        42.3497        50.7765        1.09653        5.77723                 NaN            NaN            NaN            NaN
  1634.62        2500.00        41.3344        50.8908        1.08967        6.68511                 NaN            NaN            NaN            NaN
  1631.41        2500.00        40.3191        51.0051        1.08281        7.59301                 NaN            NaN            NaN            NaN
  1628.21        2500.00        39.3038        51.1193        1.07594        8.50094                 NaN            NaN            NaN            NaN
  1625.00        2500.00        38.2884        51.2336        1.06908        9.40890                 NaN            NaN            NaN            NaN
  1621.79        2500.00        37.2730        51.3479        1.06222        10.3169                 NaN            NaN            NaN            NaN
  1618.59        2500.00        36.2575        51.4622        1.05535        11.2249                 NaN            NaN            NaN            NaN
  1615.38        2500.00        35.2421        51.5765        1.04849        12.1330                 NaN            NaN            NaN            NaN
  1612.18        2500.00        34.4790        51.6550        1.04081        12.8252                 NaN            NaN            NaN            NaN
  1608.97        2500.00        33.7160        51.7335        1.03313        13.5174                 NaN            NaN            NaN            NaN
  1605.77        2500.00        32.9529        51.8120        1.02546        14.2096                 NaN            NaN            NaN            NaN
  1602.56        2500.00        32.1898        51.8905        1.01778        14.9019                 NaN            NaN            NaN            NaN
  1599.36        2500.00        31.4267        51.9691        1.01010        15.5942                 NaN            NaN            NaN            NaN
  1596.15        2500.00        30.6635        52.0476        1.00243        16.2865                 NaN            NaN            NaN            NaN
  1592.95        2500.00        29.9004        52.1261       0.994748        16.9788                 NaN            NaN            NaN            NaN
  1589.74        2500.00        29.1372        52.2046       0.987071        17.6711                 NaN            NaN            NaN            NaN
  1586.54        2500.00        28.5293        52.2607       0.978172        18.2318                 NaN            NaN            NaN            NaN
  1583.33        2500.00        27.9215        52.3168       0.969274        18.7925                 NaN            NaN            NaN            NaN
  1580.13        2500.00        27.3136        52.3728       0.960375        19.3532                 NaN            NaN            NaN            NaN
  1576.92        2500.00        26.7057        52.4289       0.951476        19.9139                 NaN            NaN            NaN            NaN
  1573.72        2500.00        26.0979        52.4850       0.942577        20.4746                 NaN            NaN            NaN            NaN
  1570.51        2500.00        25.4900        52.5411       0.933678        21.0353                 NaN            NaN            NaN            NaN
  1567.31        2500.00        24.8820        52.5971       0.924778        21.5960                 NaN            NaN            NaN            NaN
  1564.10        2500.00        24.2741        52.6532       0.915879        22.1568                 NaN            NaN            NaN            NaN
  1560.90        2500.00        23.7566        52.6959       0.905022        22.6425                 NaN            NaN            NaN            NaN
  1557.69        2500.00        23.2390        52.7385       0.894165        23.1283                 NaN            NaN            NaN            NaN
  1554.49        2500.00        22.7215        52.7811       0.883307        23.6141                 NaN            NaN            NaN            NaN
  1551.28        2500.00        22.2039        52.8238       0.872450        24.0998                 NaN            NaN            NaN            NaN
  1548.08        2500.00        21.6864        52.8664       0.861592        24.5856                 NaN            NaN            NaN            NaN
  1544.87        2500.00        21.1688        52.9091       0.850735        25.0714                 NaN            NaN            NaN            NaN
  1541.67        2500.00        20.6512        52.9517       0.839877        25.5572                 NaN            NaN            NaN            NaN
  1538.46        2500.00        20.1336        52.9944       0.829019        26.0430                 NaN            NaN            NaN            NaN
  1535.26        2500.00        19.6686        53.0289       0.815678        26.4868                 NaN            NaN            NaN            NaN
  1532.05        2500.00        19.2036        53.0634       0.802337        26.9306                 NaN            NaN            NaN            NaN
  1528.85        2500.00        18.7387        53.0979       0.788996        27.3744                 NaN            NaN            NaN            NaN
  1525.64        2500.00        18.2737        53.1324       0.775655        27.8183                 NaN            NaN            NaN            NaN
  1522.44        2500.00        17.8087        53.1669       0.762314        28.2621                 NaN            NaN            NaN            NaN
  1519.23        2500.00        17.3437        53.2015       0.748972        28.7059                 NaN            NaN            NaN            NaN
  1516.03        2500.00        16.8787        53.2360       0.735631        29.1497                 NaN            NaN            NaN            NaN
  1512.82        2500.00        16.4137        53.2705       0.722289        29.5936                 NaN            NaN            NaN            NaN
  1509.62        2500.00        15.9694        53.3009       0.706855        30.0229                 NaN            NaN            NaN            NaN
  1506.41        2500.00        15.5251        53.3312       0.691422        30.4523                 NaN            NaN            NaN            NaN
  1503.21        2500.00        15.0959        53.3615       0.676367        30.8663                 NaN            NaN            NaN            NaN
  1500.00        2500.00        14.4778        53.3982       0.670385        31.0868       0.366752                 NaN            NaN            NaN
  1496.79        2500.00        13.8803        53.4257       0.669323        31.2251       0.799633                 NaN            NaN            NaN
  1493.59        2500.00        13.2829        53.4531       0.668261        31.3633        1.23252                 NaN            NaN            NaN
  1490.38        2500.00        12.6854        53.4805       0.667199        31.5015        1.66541                 NaN            NaN            NaN
  1487.18        2500.00        12.0879        53.5079       0.666138        31.6398        2.09830                 NaN            NaN            NaN
  1483.97        2500.00        11.6045        53.5173       0.669473        31.7412        2.46755                 NaN            NaN            NaN
  1480.77        2500.00        11.1211        53.5267       0.672809        31.8426        2.83680                 NaN            NaN            NaN
  1477.56        2500.00        10.6377        53.5362       0.676145        31.9440        3.20605                 NaN            NaN            NaN
  1474.36        2500.00        10.1542        53.5456       0.679481        32.0454        3.57531                 NaN            NaN            NaN
  1471.15        2500.00        9.73738        53.5446       0.685151        32.1274        3.90540                 NaN            NaN            NaN
  1467.95        2500.00        9.32051        53.5437       0.690821        32.2095        4.23551                 NaN            NaN            NaN
  1464.74        2500.00        8.93468        53.5392       0.697536        32.2809        4.54767                 NaN            NaN            NaN
  1461.54        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1458.33        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1455.13        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1451.92        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1448.72        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1445.51        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1442.31        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1439.10        2500.00        8.53201        53.5242       0.710170        32.2160        4.84915       0.168477                 NaN            NaN
  1435.90        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1432.69        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1429.49        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1426.28        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1423.08        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1419.87        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1416.67        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1413.46        2500.00        5.87661        53.2806       0.857019        31.0647        6.74431        2.17677                 NaN            NaN
  1410.26        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1407.05        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1403.85        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1400.64        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1397.44        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1394.23        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1391.03        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1387.82        2500.00        4.15053        53.0101       0.994604        30.5525        3.22062        8.07163                 NaN            NaN
  1384.62        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1381.41        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1378.21        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1375.00        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1371.79        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1368.59        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1365.38        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1362.18        2500.00        2.92513        52.7260        1.13012        30.3034        9.05923        3.85617                 NaN            NaN
  1358.97        2500.00        1.97001        52.4202        1.26789        30.1988        4.29348        9.84967                 NaN            NaN
  1355.77        2500.00        1.97001        52.4202        1.26789        30.1988        4.29348        9.84967                 NaN            NaN
  1352.56        2500.00        1.75861        52.3422        1.30267        30.1876        10.0255        4.38338                 NaN            NaN
  1349.36        2500.00        1.65105        52.3175        1.31731        30.1623        10.0920        4.43977       0.201771E-001            NaN
  1346.15        2500.00        1.53945        52.3159        1.32709        30.1038        10.1265        4.51535       0.718462E-001            NaN
  1342.95        2500.00        1.53945        52.3159        1.32709        30.1038        10.1265        4.51535       0.718462E-001            NaN
  1339.74        2500.00        1.53945        52.3159        1.32709        30.1038        10.1265        4.51535       0.718462E-001            NaN
  1336.54        2500.00        1.53945        52.3159        1.32709        30.1038        10.1265        4.51535       0.718462E-001            NaN
  1333.33        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1330.13        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1326.92        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1323.72        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1320.51        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1317.31        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1314.10        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1310.90        2500.00        1.11766        52.3011        1.36589        29.8981        10.2572        4.79298       0.267044                 NaN
  1307.69        2500.00       0.359366        52.2180        1.44348        29.6107        10.5177        5.24921       0.601589                 NaN
  1304.49        2500.00       0.359366        52.2180        1.44348        29.6107        10.5177        5.24921       0.601589                 NaN
  1301.28        2500.00       0.181697        52.1866        1.46315        29.5628        10.5863        5.34561       0.673815                 NaN
  1298.08        2500.00       0.926673E-001   52.1644        1.47370        29.5454        5.39013        10.6270       0.706688                 NaN
  1294.87        2500.00                 NaN   52.1786        1.48086        29.5191        10.6299        5.40995       0.738489       0.430475E-001
  1291.67        2500.00                 NaN   52.1786        1.48086        29.5191        10.6299        5.40995       0.738489       0.430475E-001
  1288.46        2500.00                 NaN   52.1786        1.48086        29.5191        10.6299        5.40995       0.738489       0.430475E-001
  1285.26        2500.00                 NaN   52.1786        1.48086        29.5191        10.6299        5.40995       0.738489       0.430475E-001
  1282.05        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1278.85        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1275.64        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1272.44        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1269.23        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1266.03        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1262.82        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1259.62        2500.00                 NaN   52.2248        1.50318        29.4772        10.5732        5.36406       0.808990       0.486008E-001
  1256.41        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1253.21        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1250.00        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1246.79        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1243.59        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1240.38        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1237.18        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1233.97        2500.00                 NaN   52.3060        1.54979        29.4033        10.4701        5.27215       0.940251       0.584254E-001
  1230.77        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1227.56        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1224.36        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1221.15        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1217.95        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1214.74        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1211.54        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1208.33        2500.00                 NaN   52.3743        1.59858        29.3405        5.17947        10.3812        1.05983       0.661220E-001
  1205.13        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1201.92        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1198.72        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1195.51        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1192.31        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1189.10        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1185.90        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1182.69        2500.00                 NaN   52.4267        1.65091        29.2912        5.08613        10.3081        1.16527       0.717645E-001
  1179.49        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1176.28        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1173.08        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1169.87        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1166.67        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1163.46        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1160.26        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1157.05        2500.00                 NaN   52.4644        1.70685        29.2562        10.2489        4.99119        1.25731       0.751157E-001
  1153.85        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1150.64        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1147.44        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1144.23        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1141.03        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1137.82        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1134.62        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1131.41        2500.00                 NaN   52.4889        1.76582        29.2356        4.89504        10.1998        1.33806       0.767632E-001
  1128.21        2500.00                 NaN   52.4920        1.83002        29.2368        4.79698        10.1646        1.40448       0.750969E-001
  1125.00        2500.00                 NaN   52.4920        1.83002        29.2368        4.79698        10.1646        1.40448       0.750969E-001
  1121.79        2500.00                 NaN   52.4920        1.83002        29.2368        4.79698        10.1646        1.40448       0.750969E-001
  1118.59        2500.00                 NaN   52.4920        1.83002        29.2368        4.79698        10.1646        1.40448       0.750969E-001
  1115.38        2500.00                 NaN   52.4920        1.83002        29.2368        4.79698        10.1646        1.40448       0.750969E-001
