|6.6.6
Archiving\03_Data\Deq/QFM/K22/K22_3.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1769.23        2500.00        67.8507        31.6075       0.541816                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        67.3858        32.0649       0.549305                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        66.9206        32.5226       0.556798                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        66.4551        32.9806       0.564295                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        65.9894        33.4388       0.571797                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        65.5234        33.8973       0.579304                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        65.0572        34.3560       0.586814                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        64.5907        34.8150       0.594330                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        64.1239        35.2742       0.601849                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        63.6737        35.7174       0.608838                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.2233        36.1609       0.615832                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        62.7726        36.6045       0.622828                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.3218        37.0484       0.629829                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        61.8707        37.4925       0.636833                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.4194        37.9367       0.643840                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        60.9679        38.3812       0.650851                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        60.5162        38.8259       0.657865                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        60.0826        39.2530       0.664402                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        59.6488        39.6803       0.670942                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.2148        40.1077       0.677484                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.7806        40.5353       0.684029                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.3463        40.9631       0.690577                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.9118        41.3910       0.697127                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.4772        41.8191       0.703681                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        57.0424        42.2474       0.710236                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.6279        42.6557       0.716432                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        56.2133        43.0641       0.722629                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        55.7986        43.4726       0.728829                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        55.3837        43.8812       0.735031                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        54.9688        44.2900       0.741235                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        54.5537        44.6989       0.747441                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        54.1385        45.1079       0.753648                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        53.7231        45.5170       0.759858                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        53.3218        45.9123       0.765843                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        52.9204        46.3078       0.771829                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        52.5236        46.6987       0.777717                 NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.9516        47.0606       0.781338       0.206481                 NaN            NaN            NaN            NaN
  1650.64        2500.00        50.6389        47.2603       0.778720        1.32207                 NaN            NaN            NaN            NaN
  1647.44        2500.00        49.3226        47.4605       0.776093        2.44080                 NaN            NaN            NaN            NaN
  1644.23        2500.00        48.0028        47.6611       0.773456        3.56268                 NaN            NaN            NaN            NaN
  1641.03        2500.00        46.6793        47.8621       0.770811        4.68772                 NaN            NaN            NaN            NaN
  1637.82        2500.00        45.6522        48.0144       0.767102        5.56631                 NaN            NaN            NaN            NaN
  1634.62        2500.00        44.6228        48.1670       0.763383        6.44683                 NaN            NaN            NaN            NaN
  1631.41        2500.00        43.5913        48.3198       0.759655        7.32931                 NaN            NaN            NaN            NaN
  1628.21        2500.00        42.5575        48.4728       0.755917        8.21372                 NaN            NaN            NaN            NaN
  1625.00        2500.00        41.5216        48.6262       0.752170        9.10009                 NaN            NaN            NaN            NaN
  1621.79        2500.00        40.4835        48.7797       0.748413        9.98841                 NaN            NaN            NaN            NaN
  1618.59        2500.00        39.4431        48.9335       0.744647        10.8787                 NaN            NaN            NaN            NaN
  1615.38        2500.00        38.4006        49.0876       0.740870        11.7709                 NaN            NaN            NaN            NaN
  1612.18        2500.00        37.6162        49.1966       0.736429        12.4508                 NaN            NaN            NaN            NaN
  1608.97        2500.00        36.8305        49.3056       0.731979        13.1318                 NaN            NaN            NaN            NaN
  1605.77        2500.00        36.0436        49.4149       0.727520        13.8140                 NaN            NaN            NaN            NaN
  1602.56        2500.00        35.2554        49.5242       0.723053        14.4974                 NaN            NaN            NaN            NaN
  1599.36        2500.00        34.4659        49.6337       0.718578        15.1818                 NaN            NaN            NaN            NaN
  1596.15        2500.00        33.6752        49.7433       0.714095        15.8675                 NaN            NaN            NaN            NaN
  1592.95        2500.00        32.8832        49.8530       0.709603        16.5542                 NaN            NaN            NaN            NaN
  1589.74        2500.00        32.0900        49.9628       0.705102        17.2422                 NaN            NaN            NaN            NaN
  1586.54        2500.00        31.4568        50.0445       0.699596        17.7991                 NaN            NaN            NaN            NaN
  1583.33        2500.00        30.8228        50.1262       0.694082        18.3569                 NaN            NaN            NaN            NaN
  1580.13        2500.00        30.1880        50.2080       0.688559        18.9154                 NaN            NaN            NaN            NaN
  1576.92        2500.00        29.5524        50.2899       0.683029        19.4746                 NaN            NaN            NaN            NaN
  1573.72        2500.00        28.9160        50.3718       0.677490        20.0347                 NaN            NaN            NaN            NaN
  1570.51        2500.00        28.2788        50.4538       0.671942        20.5954                 NaN            NaN            NaN            NaN
  1567.31        2500.00        27.6408        50.5359       0.666387        21.1569                 NaN            NaN            NaN            NaN
  1564.10        2500.00        27.0019        50.6181       0.660823        21.7192                 NaN            NaN            NaN            NaN
  1560.90        2500.00        26.4564        50.6837       0.653780        22.2061                 NaN            NaN            NaN            NaN
  1557.69        2500.00        25.9103        50.7494       0.646729        22.6936                 NaN            NaN            NaN            NaN
  1554.49        2500.00        25.3636        50.8151       0.639668        23.1816                 NaN            NaN            NaN            NaN
  1551.28        2500.00        24.8163        50.8809       0.632598        23.6702                 NaN            NaN            NaN            NaN
  1548.08        2500.00        24.2685        50.9467       0.625519        24.1594                 NaN            NaN            NaN            NaN
  1544.87        2500.00        23.7200        51.0125       0.618432        24.6491                 NaN            NaN            NaN            NaN
  1541.67        2500.00        23.1709        51.0784       0.611335        25.1394                 NaN            NaN            NaN            NaN
  1538.46        2500.00        22.6212        51.1443       0.604230        25.6302                 NaN            NaN            NaN            NaN
  1535.26        2500.00        22.1257        51.2006       0.595305        26.0784                 NaN            NaN            NaN            NaN
  1532.05        2500.00        21.6297        51.2569       0.586369        26.5270                 NaN            NaN            NaN            NaN
  1528.85        2500.00        21.1332        51.3132       0.577424        26.9761                 NaN            NaN            NaN            NaN
  1525.64        2500.00        20.6363        51.3696       0.568468        27.4257                 NaN            NaN            NaN            NaN
  1522.44        2500.00        20.1388        51.4260       0.559502        27.8757                 NaN            NaN            NaN            NaN
  1519.23        2500.00        19.6409        51.4825       0.550526        28.3262                 NaN            NaN            NaN            NaN
  1516.03        2500.00        19.1424        51.5389       0.541540        28.7771                 NaN            NaN            NaN            NaN
  1512.82        2500.00        18.6435        51.5954       0.532544        29.2285                 NaN            NaN            NaN            NaN
  1509.62        2500.00        18.1655        51.6476       0.521965        29.6649                 NaN            NaN            NaN            NaN
  1506.41        2500.00        17.6871        51.6998       0.511374        30.1017                 NaN            NaN            NaN            NaN
  1503.21        2500.00        17.2244        51.7509       0.501060        30.5237                 NaN            NaN            NaN            NaN
  1500.00        2500.00        16.5551        51.8208       0.497875        30.7595       0.366632                 NaN            NaN            NaN
  1496.79        2500.00        15.9064        51.8815       0.498353        30.9139       0.799815                 NaN            NaN            NaN
  1493.59        2500.00        15.2567        51.9422       0.498833        31.0686        1.23370                 NaN            NaN            NaN
  1490.38        2500.00        14.6060        52.0030       0.499315        31.2234        1.66829                 NaN            NaN            NaN
  1487.18        2500.00        13.9544        52.0637       0.499798        31.3785        2.10358                 NaN            NaN            NaN
  1483.97        2500.00        13.4252        52.1019       0.503500        31.4943        2.47517                 NaN            NaN            NaN
  1480.77        2500.00        12.8953        52.1400       0.507208        31.6103        2.84726                 NaN            NaN            NaN
  1477.56        2500.00        12.3648        52.1781       0.510923        31.7263        3.21985                 NaN            NaN            NaN
  1474.36        2500.00        11.8337        52.2162       0.514643        31.8426        3.59294                 NaN            NaN            NaN
  1471.15        2500.00        11.3740        52.2412       0.520043        31.9379        3.92686                 NaN            NaN            NaN
  1467.95        2500.00        10.9138        52.2662       0.525450        32.0333        4.26118                 NaN            NaN            NaN
  1464.74        2500.00        10.4870        52.2860       0.531620        32.1176        4.57774                 NaN            NaN            NaN
  1461.54        2500.00        10.0406        52.2964       0.542427        32.0671        4.88399       0.169483                 NaN            NaN
  1458.33        2500.00        10.0401        52.2966       0.542443        32.0674        4.88403       0.169486                 NaN            NaN
  1455.13        2500.00        10.0395        52.2968       0.542459        32.0677        4.88406       0.169488                 NaN            NaN
  1451.92        2500.00        10.0390        52.2970       0.542476        32.0680        4.88410       0.169490                 NaN            NaN
  1448.72        2500.00        10.0384        52.2972       0.542492        32.0683        4.88414       0.169492                 NaN            NaN
  1445.51        2500.00        10.0379        52.2974       0.542508        32.0685        4.88418       0.169494                 NaN            NaN
  1442.31        2500.00        10.0373        52.2976       0.542524        32.0688        4.88422       0.169496                 NaN            NaN
  1439.10        2500.00        10.0367        52.2978       0.542540        32.0691        4.88426       0.169499                 NaN            NaN
  1435.90        2500.00        7.06328        52.2352       0.664595        31.0160        6.82171        2.19925                 NaN            NaN
  1432.69        2500.00        7.06293        52.2352       0.664613        31.0162        6.82175        2.19928                 NaN            NaN
  1429.49        2500.00        7.06258        52.2353       0.664632        31.0164        6.82179        2.19930                 NaN            NaN
  1426.28        2500.00        7.06223        52.2354       0.664651        31.0166        6.82183        2.19932                 NaN            NaN
  1423.08        2500.00        7.06188        52.2354       0.664670        31.0168        6.82187        2.19935                 NaN            NaN
  1419.87        2500.00        7.06153        52.2355       0.664688        31.0170        6.82191        2.19937                 NaN            NaN
  1416.67        2500.00        7.06118        52.2356       0.664707        31.0172        6.82195        2.19940                 NaN            NaN
  1413.46        2500.00        7.06083        52.2356       0.664725        31.0174        6.82199        2.19942                 NaN            NaN
  1410.26        2500.00        5.08498        52.1010       0.780321        30.5746        3.26598        8.19313                 NaN            NaN
  1407.05        2500.00        5.08476        52.1010       0.780342        30.5747        3.26601        8.19317                 NaN            NaN
  1403.85        2500.00        5.08453        52.1010       0.780363        30.5749        3.26604        8.19321                 NaN            NaN
  1400.64        2500.00        5.08431        52.1009       0.780384        30.5750        3.26608        8.19325                 NaN            NaN
  1397.44        2500.00        5.08409        52.1009       0.780406        30.5752        3.26611        8.19329                 NaN            NaN
  1394.23        2500.00        5.08387        52.1009       0.780427        30.5754        3.26614        8.19332                 NaN            NaN
  1391.03        2500.00        5.08364        52.1008       0.780448        30.5755        3.26617        8.19336                 NaN            NaN
  1387.82        2500.00        5.08342        52.1008       0.780469        30.5757        3.26621        8.19340                 NaN            NaN
  1384.62        2500.00        3.64502        51.9266       0.895304        30.3843        9.22475        3.92408                 NaN            NaN
  1381.41        2500.00        3.64488        51.9265       0.895328        30.3844        9.22479        3.92412                 NaN            NaN
  1378.21        2500.00        3.64474        51.9264       0.895352        30.3845        9.22483        3.92415                 NaN            NaN
  1375.00        2500.00        3.64460        51.9263       0.895376        30.3847        9.22487        3.92419                 NaN            NaN
  1371.79        2500.00        3.64446        51.9262       0.895400        30.3848        9.22491        3.92423                 NaN            NaN
  1368.59        2500.00        3.64432        51.9261       0.895424        30.3849        9.22495        3.92427                 NaN            NaN
  1365.38        2500.00        3.64418        51.9260       0.895447        30.3851        9.22499        3.92431                 NaN            NaN
  1362.18        2500.00        3.64404        51.9259       0.895471        30.3852        9.22503        3.92434                 NaN            NaN
  1358.97        2500.00        2.49182        51.7197        1.01312        30.3322        4.38389        10.0592                 NaN            NaN
  1355.77        2500.00        2.49174        51.7196        1.01315        30.3323        4.38393        10.0592                 NaN            NaN
  1352.56        2500.00        2.23207        51.6647        1.04303        30.3345        10.2462        4.47947                 NaN            NaN
  1349.36        2500.00        2.09921        51.6493        1.05555        30.3148        10.3177        4.53902       0.244245E-001            NaN
  1346.15        2500.00        1.96065        51.6537        1.06379        30.2605        10.3562        4.61819       0.869866E-001            NaN
  1342.95        2500.00        1.96059        51.6535        1.06382        30.2606        10.3563        4.61823       0.869918E-001            NaN
  1339.74        2500.00        1.96052        51.6533        1.06385        30.2607        10.3563        4.61828       0.869970E-001            NaN
  1336.54        2500.00        1.96046        51.6532        1.06388        30.2608        10.3564        4.61832       0.870021E-001            NaN
  1333.33        2500.00        1.43277        51.6627        1.09663        30.0712        10.5029        4.91029       0.323560                 NaN
  1330.13        2500.00        1.43273        51.6625        1.09666        30.0713        10.5029        4.91034       0.323579                 NaN
  1326.92        2500.00        1.43268        51.6623        1.09668        30.0714        10.5030        4.91038       0.323599                 NaN
  1323.72        2500.00        1.43264        51.6621        1.09671        30.0715        10.5030        4.91043       0.323618                 NaN
  1320.51        2500.00        1.43260        51.6619        1.09674        30.0716        10.5030        4.91047       0.323637                 NaN
  1317.31        2500.00        1.43255        51.6617        1.09677        30.0717        10.5031        4.91052       0.323656                 NaN
  1314.10        2500.00        1.43251        51.6615        1.09680        30.0718        10.5031        4.91056       0.323675                 NaN
  1310.90        2500.00        1.43247        51.6613        1.09682        30.0719        10.5032        4.91061       0.323694                 NaN
  1307.69        2500.00       0.466048        51.6338        1.16294        29.8171        10.7946        5.39545       0.730016                 NaN
  1304.49        2500.00       0.466035        51.6336        1.16297        29.8172        10.7947        5.39550       0.730059                 NaN
  1301.28        2500.00       0.236258        51.6171        1.17993        29.7784        10.8712        5.49903       0.817984                 NaN
  1298.08        2500.00       0.120644        51.6043        1.18901        29.7654        5.54692        10.9157       0.858067                 NaN
  1294.87        2500.00                 NaN   51.6200        1.19500        29.7414        10.9214        5.56893       0.896784       0.564650E-001
  1291.67        2500.00                 NaN   51.6198        1.19503        29.7415        10.9214        5.56898       0.896836       0.564665E-001
  1288.46        2500.00                 NaN   51.6195        1.19505        29.7416        10.9215        5.56903       0.896887       0.564679E-001
  1285.26        2500.00                 NaN   51.6193        1.19508        29.7417        10.9215        5.56908       0.896939       0.564694E-001
  1282.05        2500.00                 NaN   51.6554        1.21274        29.6983        10.8645        5.52288       0.982487       0.637360E-001
  1278.85        2500.00                 NaN   51.6551        1.21277        29.6984        10.8645        5.52293       0.982543       0.637376E-001
  1275.64        2500.00                 NaN   51.6548        1.21280        29.6984        10.8646        5.52298       0.982600       0.637392E-001
  1272.44        2500.00                 NaN   51.6546        1.21283        29.6985        10.8646        5.52303       0.982656       0.637408E-001
  1269.23        2500.00                 NaN   51.6543        1.21286        29.6986        10.8647        5.52308       0.982713       0.637424E-001
  1266.03        2500.00                 NaN   51.6541        1.21289        29.6987        10.8647        5.52313       0.982769       0.637440E-001
  1262.82        2500.00                 NaN   51.6538        1.21292        29.6988        10.8648        5.52318       0.982826       0.637457E-001
  1259.62        2500.00                 NaN   51.6535        1.21295        29.6989        10.8648        5.52323       0.982882       0.637473E-001
  1256.41        2500.00                 NaN   51.7170        1.24990        29.6219        10.7616        5.43088        1.14213       0.765917E-001
  1253.21        2500.00                 NaN   51.7167        1.24993        29.6220        10.7617        5.43093        1.14220       0.765936E-001
  1250.00        2500.00                 NaN   51.7164        1.24996        29.6221        10.7617        5.43098        1.14226       0.765955E-001
  1246.79        2500.00                 NaN   51.7162        1.24999        29.6221        10.7618        5.43103        1.14233       0.765974E-001
  1243.59        2500.00                 NaN   51.7159        1.25002        29.6222        10.7618        5.43108        1.14239       0.765993E-001
  1240.38        2500.00                 NaN   51.7156        1.25005        29.6223        10.7618        5.43113        1.14246       0.766012E-001
  1237.18        2500.00                 NaN   51.7153        1.25008        29.6224        10.7619        5.43119        1.14252       0.766031E-001
  1233.97        2500.00                 NaN   51.7151        1.25011        29.6225        10.7619        5.43124        1.14259       0.766050E-001
  1230.77        2500.00                 NaN   51.7677        1.28897        29.5576        5.33817        10.6732        1.28768       0.866506E-001
  1227.56        2500.00                 NaN   51.7674        1.28900        29.5577        5.33822        10.6733        1.28775       0.866527E-001
  1224.36        2500.00                 NaN   51.7671        1.28903        29.5578        5.33827        10.6733        1.28783       0.866548E-001
  1221.15        2500.00                 NaN   51.7668        1.28906        29.5579        5.33832        10.6734        1.28790       0.866569E-001
  1217.95        2500.00                 NaN   51.7666        1.28909        29.5579        5.33837        10.6734        1.28797       0.866589E-001
  1214.74        2500.00                 NaN   51.7663        1.28912        29.5580        5.33842        10.6734        1.28805       0.866610E-001
  1211.54        2500.00                 NaN   51.7660        1.28915        29.5581        5.33847        10.6735        1.28812       0.866631E-001
  1208.33        2500.00                 NaN   51.7657        1.28918        29.5582        5.33852        10.6735        1.28820       0.866652E-001
  1205.13        2500.00                 NaN   51.8051        1.33107        29.5076        5.24495        10.6012        1.41616       0.940165E-001
  1201.92        2500.00                 NaN   51.8048        1.33110        29.5077        5.24500        10.6012        1.41625       0.940187E-001
  1198.72        2500.00                 NaN   51.8045        1.33113        29.5077        5.24505        10.6012        1.41633       0.940209E-001
  1195.51        2500.00                 NaN   51.8042        1.33116        29.5078        5.24510        10.6013        1.41641       0.940231E-001
  1192.31        2500.00                 NaN   51.8039        1.33120        29.5079        5.24515        10.6013        1.41649       0.940253E-001
  1189.10        2500.00                 NaN   51.8036        1.33123        29.5080        5.24520        10.6013        1.41657       0.940275E-001
  1185.90        2500.00                 NaN   51.8033        1.33126        29.5081        5.24526        10.6014        1.41665       0.940297E-001
  1182.69        2500.00                 NaN   51.8030        1.33129        29.5082        5.24531        10.6014        1.41673       0.940318E-001
  1179.49        2500.00                 NaN   51.8296        1.37638        29.4734        10.5434        5.15026        1.52847       0.983816E-001
  1176.28        2500.00                 NaN   51.8293        1.37641        29.4735        10.5435        5.15031        1.52856       0.983839E-001
  1173.08        2500.00                 NaN   51.8290        1.37644        29.4736        10.5435        5.15036        1.52865       0.983861E-001
  1169.87        2500.00                 NaN   51.8287        1.37647        29.4737        10.5435        5.15041        1.52873       0.983883E-001
  1166.67        2500.00                 NaN   51.8284        1.37651        29.4738        10.5436        5.15046        1.52882       0.983906E-001
  1163.46        2500.00                 NaN   51.8281        1.37654        29.4739        10.5436        5.15051        1.52891       0.983928E-001
  1160.26        2500.00                 NaN   51.8278        1.37657        29.4740        10.5436        5.15056        1.52899       0.983950E-001
  1157.05        2500.00                 NaN   51.8275        1.37660        29.4741        10.5437        5.15061        1.52908       0.983972E-001
  1153.85        2500.00                 NaN   51.8433        1.42437        29.4542        5.05446        10.4960        1.62717       0.100516     
  1150.64        2500.00                 NaN   51.8430        1.42440        29.4543        5.05451        10.4960        1.62726       0.100518     
  1147.44        2500.00                 NaN   51.8427        1.42444        29.4544        5.05456        10.4961        1.62736       0.100520     
  1144.23        2500.00                 NaN   51.8423        1.42447        29.4545        5.05461        10.4961        1.62745       0.100522     
  1141.03        2500.00                 NaN   51.8420        1.42450        29.4546        5.05467        10.4961        1.62754       0.100525     
  1137.82        2500.00                 NaN   51.8417        1.42454        29.4547        5.05472        10.4962        1.62763       0.100527     
  1134.62        2500.00                 NaN   51.8414        1.42457        29.4548        5.05477        10.4962        1.62772       0.100529     
  1131.41        2500.00                 NaN   51.8411        1.42460        29.4549        5.05482        10.4962        1.62782       0.100531     
  1128.21        2500.00                 NaN   51.8404        1.47676        29.4564        4.95673        10.4629        1.70856       0.983153E-001
  1125.00        2500.00                 NaN   51.8401        1.47679        29.4565        4.95678        10.4629        1.70866       0.983175E-001
  1121.79        2500.00                 NaN   51.8397        1.47683        29.4566        4.95683        10.4629        1.70876       0.983196E-001
  1118.59        2500.00                 NaN   51.8394        1.47686        29.4567        4.95688        10.4630        1.70885       0.983217E-001
  1115.38        2500.00                 NaN   51.8391        1.47689        29.4568        4.95694        10.4630        1.70895       0.983238E-001
  1112.18        2500.00                 NaN   51.8388        1.47693        29.4569        4.95699        10.4630        1.70905       0.983260E-001
