|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1508.77        2500.00                 NaN   99.5308       0.438024       0.311626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        2500.00                 NaN   99.5338       0.435244       0.309979E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        2500.00                 NaN   99.5348       0.456914       0.828610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        2500.00                 NaN   99.4360       0.115378       0.159509E-002  0.447022                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        2500.00                 NaN   99.3965                 NaN  0.584365E-005  0.603508                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        2500.00                 NaN   99.2868                 NaN  0.117308E-001  0.701429                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00                 NaN   99.6373       0.984808E-003            NaN  0.361732                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        2500.00                 NaN   99.2747                 NaN            NaN  0.725262                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        2500.00                 NaN   99.3964                 NaN            NaN  0.603585                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        2500.00                 NaN   99.3954                 NaN            NaN  0.604571                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        2500.00                 NaN   99.3946                 NaN            NaN  0.605405                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        2500.00                 NaN   99.3938                 NaN            NaN  0.606203                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00                 NaN   99.3920                 NaN  0.230416E-003  0.607730                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        2500.00                 NaN   99.3887                 NaN            NaN  0.611270                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        2500.00                 NaN   99.3848                 NaN            NaN  0.615240                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        2500.00                 NaN   99.3825                 NaN            NaN  0.617550                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        2500.00                 NaN   99.3761                 NaN            NaN  0.623885                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        2500.00                 NaN   99.0762                 NaN            NaN  0.370509       0.553334                 NaN            NaN            NaN            NaN            NaN
  1482.45        2500.00                 NaN   99.0738                 NaN            NaN  0.569369       0.356845                 NaN            NaN            NaN            NaN            NaN
  1480.99        2500.00                 NaN   99.9838       0.152029E-001  0.101829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        2500.00                 NaN   98.1928                 NaN            NaN  0.685582        1.12161                 NaN            NaN            NaN            NaN            NaN
  1478.07        2500.00                 NaN   99.0971                 NaN            NaN  0.347741       0.555124                 NaN            NaN            NaN            NaN            NaN
  1476.61        2500.00                 NaN   99.5049       0.727100E-001  0.181523E-001  0.404199                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        2500.00                 NaN   98.7203                 NaN            NaN  0.717460       0.562230                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00                 NaN   99.1198                 NaN            NaN  0.338374       0.541862                 NaN            NaN            NaN            NaN            NaN
  1472.22        2500.00                 NaN   99.1268                 NaN            NaN  0.537703       0.335514                 NaN            NaN            NaN            NaN            NaN
  1470.76        2500.00                 NaN   99.1335                 NaN            NaN  0.533952       0.332590                 NaN            NaN            NaN            NaN            NaN
  1469.30        2500.00                 NaN   99.1405                 NaN            NaN  0.330391       0.529100                 NaN            NaN            NaN            NaN            NaN
  1467.83        2500.00                 NaN   99.1484                 NaN            NaN  0.326775       0.524801                 NaN            NaN            NaN            NaN            NaN
  1466.37        2500.00                 NaN   99.1546                 NaN            NaN  0.323755       0.521675                 NaN            NaN            NaN            NaN            NaN
  1464.91        2500.00                 NaN   99.1612                 NaN            NaN  0.517636       0.321155                 NaN            NaN            NaN            NaN            NaN
  1463.45        2500.00                 NaN   99.1670                 NaN            NaN  0.318146       0.514842                 NaN            NaN            NaN            NaN            NaN
  1461.99        2500.00                 NaN   99.1740                 NaN            NaN  0.510021       0.315952                 NaN            NaN            NaN            NaN            NaN
  1460.52        2500.00                 NaN   99.1805                 NaN            NaN  0.506783       0.312767                 NaN            NaN            NaN            NaN            NaN
  1459.06        2500.00                 NaN   99.1865                 NaN            NaN  0.310363       0.503183                 NaN            NaN            NaN            NaN            NaN
  1457.60        2500.00                 NaN   99.1924                 NaN            NaN  0.500353       0.307257                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00                 NaN   99.1988                 NaN            NaN  0.496618       0.304576                 NaN            NaN            NaN            NaN            NaN
  1454.68        2500.00                 NaN   99.2045                 NaN            NaN  0.492893       0.302591                 NaN            NaN            NaN            NaN            NaN
  1453.21        2500.00                 NaN   99.2587                 NaN            NaN  0.460524       0.280795                 NaN            NaN            NaN            NaN            NaN
  1451.75        2500.00                 NaN   99.1670                 NaN            NaN  0.517466       0.315502                 NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00                 NaN   99.2214                 NaN            NaN  0.294978       0.483593                 NaN            NaN            NaN            NaN            NaN
  1448.83        2500.00                 NaN   99.2271                 NaN            NaN  0.292294       0.480617                 NaN            NaN            NaN            NaN            NaN
  1447.37        2500.00                 NaN   99.2594                 NaN            NaN  0.279306       0.461252                 NaN            NaN            NaN            NaN            NaN
  1445.90        2500.00                 NaN   99.2094                 NaN            NaN  0.298208       0.492399                 NaN            NaN            NaN            NaN            NaN
  1444.44        2500.00                 NaN   99.2444                 NaN            NaN  0.470939       0.284693                 NaN            NaN            NaN            NaN            NaN
  1442.98        2500.00                 NaN   98.1578                 NaN            NaN  0.533092       0.797176       0.511948                 NaN            NaN            NaN            NaN
  1441.52        2500.00                 NaN   98.0526                 NaN  0.284202E-005  0.530873       0.848482       0.568049                 NaN            NaN            NaN            NaN
  1440.06        2500.00                 NaN   98.0896                 NaN  0.897747E-003  0.831710       0.520624       0.557151                 NaN            NaN            NaN            NaN
  1438.59        2500.00                 NaN   98.0985                 NaN  0.149135       0.620484       0.554788       0.577075                 NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   98.1304                 NaN  0.185557       0.554372       0.556355       0.573324                 NaN            NaN            NaN            NaN
  1435.67        2500.00                 NaN   98.1652                 NaN  0.183991       0.542585       0.545164       0.563085                 NaN            NaN            NaN            NaN
  1434.21        2500.00                 NaN   98.1971                 NaN  0.182743       0.536427       0.530234       0.553457                 NaN            NaN            NaN            NaN
  1432.75        2500.00                 NaN   98.2309                 NaN  0.181738       0.527962       0.515991       0.543412                 NaN            NaN            NaN            NaN
  1431.28        2500.00                 NaN   98.2658                 NaN  0.178751       0.505673       0.517454       0.532335                 NaN            NaN            NaN            NaN
  1429.82        2500.00                 NaN   98.4883                 NaN  0.158959       0.437109       0.450910       0.464725                 NaN            NaN            NaN            NaN
  1428.36        2500.00                 NaN   98.1316                 NaN  0.197092       0.559032       0.538326       0.573958                 NaN            NaN            NaN            NaN
  1426.90        2500.00                 NaN   98.3496                 NaN  0.176123       0.494225       0.472515       0.507551                 NaN            NaN            NaN            NaN
  1425.44        2500.00                 NaN   98.3866                 NaN  0.173617       0.484351       0.459400       0.495992                 NaN            NaN            NaN            NaN
  1423.97        2500.00                 NaN   98.4100                 NaN  0.173083       0.450272       0.477540       0.489121                 NaN            NaN            NaN            NaN
  1422.51        2500.00                 NaN   98.4360                 NaN  0.173094       0.470047       0.439112       0.481732                 NaN            NaN            NaN            NaN
  1421.05        2500.00                 NaN   98.4648                 NaN  0.169178       0.460878       0.432878       0.472307                 NaN            NaN            NaN            NaN
  1419.59        2500.00                 NaN   98.4890                 NaN  0.169042       0.421414       0.455451       0.465143                 NaN            NaN            NaN            NaN
  1418.13        2500.00                 NaN   98.5119                 NaN  0.168115       0.412225       0.449670       0.458136                 NaN            NaN            NaN            NaN
  1416.66        2500.00                 NaN   98.5366                 NaN  0.166869       0.403443       0.442552       0.450555                 NaN            NaN            NaN            NaN
  1415.20        2500.00                 NaN   98.5598                 NaN  0.165618       0.435871       0.395168       0.443521                 NaN            NaN            NaN            NaN
  1413.74        2500.00                 NaN   98.5828                 NaN  0.164545       0.429660       0.386516       0.436483                 NaN            NaN            NaN            NaN
  1412.28        2500.00                 NaN   98.6047                 NaN  0.163456       0.377926       0.424079       0.429826                 NaN            NaN            NaN            NaN
  1410.82        2500.00                 NaN   98.6253                 NaN  0.162431       0.370485       0.418215       0.423576                 NaN            NaN            NaN            NaN
  1409.35        2500.00                 NaN   98.6483                 NaN  0.160952       0.411600       0.362834       0.416361                 NaN            NaN            NaN            NaN
  1407.89        2500.00                 NaN   98.6666                 NaN  0.163034       0.407573       0.351650       0.411096                 NaN            NaN            NaN            NaN
  1406.43        2500.00                 NaN   98.6859                 NaN  0.156751       0.400794       0.352193       0.404395                 NaN            NaN            NaN            NaN
  1404.97        2500.00                 NaN   98.7081                 NaN  0.157606       0.341549       0.394860       0.397912                 NaN            NaN            NaN            NaN
  1403.51        2500.00                 NaN   98.7211                 NaN  0.160049       0.335190       0.387499       0.396149                 NaN            NaN            NaN            NaN
  1402.04        2500.00                 NaN   98.7518                 NaN  0.152466       0.385108       0.327974       0.382646                 NaN            NaN            NaN            NaN
  1400.58        2500.00                 NaN   98.7626                 NaN  0.155055       0.321069       0.380164       0.381110                 NaN            NaN            NaN            NaN
  1399.12        2500.00                 NaN   98.7797                 NaN  0.153936       0.374911       0.315622       0.375800                 NaN            NaN            NaN            NaN
  1397.66        2500.00                 NaN   98.7974                 NaN  0.153001       0.309256       0.370004       0.370377                 NaN            NaN            NaN            NaN
  1396.20        2500.00                 NaN   98.8147                 NaN  0.151667       0.303524       0.365227       0.364909                 NaN            NaN            NaN            NaN
  1394.73        2500.00                 NaN   98.8308                 NaN  0.150710       0.360768       0.297781       0.359946                 NaN            NaN            NaN            NaN
  1393.27        2500.00                 NaN   98.8444                 NaN  0.151937       0.292135       0.354818       0.356731                 NaN            NaN            NaN            NaN
  1391.81        2500.00                 NaN   98.8657                 NaN  0.146983       0.351705       0.287233       0.348423                 NaN            NaN            NaN            NaN
  1390.35        2500.00                 NaN   98.8776                 NaN  0.148284       0.348037       0.280733       0.345364                 NaN            NaN            NaN            NaN
  1388.89        2500.00                 NaN   98.8940                 NaN  0.145981       0.342607       0.277405       0.340038                 NaN            NaN            NaN            NaN
  1387.42        2500.00                 NaN   98.9068                 NaN  0.105528       0.333717       0.323452       0.330500                 NaN            NaN            NaN            NaN
  1385.96        2500.00                 NaN   98.9225                 NaN  0.185259       0.351383       0.203908       0.336972                 NaN            NaN            NaN            NaN
  1384.50        2500.00                 NaN   98.9364                 NaN  0.143492       0.331141       0.262165       0.326798                 NaN            NaN            NaN            NaN
  1383.04        2500.00                 NaN   98.9459                 NaN  0.143178       0.258636       0.328284       0.324052                 NaN            NaN            NaN            NaN
  1381.58        2500.00                 NaN   98.9666                 NaN  0.141753       0.251657       0.322747       0.317267                 NaN            NaN            NaN            NaN
  1380.11        2500.00                 NaN   98.9777                 NaN  0.139912       0.250124       0.318584       0.313724                 NaN            NaN            NaN            NaN
  1378.65        2500.00                 NaN   98.9889                 NaN  0.140013       0.317516       0.243285       0.310243                 NaN            NaN            NaN            NaN
  1377.19        2500.00                 NaN   99.0034                 NaN  0.137683       0.311567       0.241800       0.305569                 NaN            NaN            NaN            NaN
  1375.73        2500.00                 NaN   99.0152                 NaN  0.137087       0.308263       0.237556       0.301902                 NaN            NaN            NaN            NaN
  1374.27        2500.00                 NaN   99.0273                 NaN  0.136448       0.305199       0.232955       0.298097                 NaN            NaN            NaN            NaN
  1372.80        2500.00                 NaN   99.0388                 NaN  0.134807       0.230865       0.301237       0.294277                 NaN            NaN            NaN            NaN
  1371.34        2500.00                 NaN   99.0509                 NaN  0.134036       0.226251       0.298301       0.290490                 NaN            NaN            NaN            NaN
  1369.88        2500.00                 NaN   99.0627                 NaN  0.132785       0.222899       0.294922       0.286729                 NaN            NaN            NaN            NaN
  1368.42        2500.00                 NaN   99.0710                 NaN  0.133023       0.292652       0.218846       0.284479                 NaN            NaN            NaN            NaN
  1366.96        2500.00                 NaN   99.0791                 NaN  0.132049       0.219067       0.287709       0.282063                 NaN            NaN            NaN            NaN
  1365.49        2500.00                 NaN   99.1066                 NaN  0.127292       0.282763       0.211591       0.271729                 NaN            NaN            NaN            NaN
  1364.03        2500.00                 NaN   99.1055                 NaN  0.128018       0.211046       0.282597       0.272842                 NaN            NaN            NaN            NaN
  1362.57        2500.00                 NaN   99.1163                 NaN  0.126921       0.208273       0.279075       0.269380                 NaN            NaN            NaN            NaN
  1361.11        2500.00                 NaN   99.1251                 NaN  0.109925       0.231735       0.268840       0.264418                 NaN            NaN            NaN            NaN
  1359.65        2500.00                 NaN   99.1377                 NaN  0.140687       0.280716       0.176342       0.264572                 NaN            NaN            NaN            NaN
  1358.19        2500.00                 NaN   99.1469                 NaN  0.123252       0.269879       0.200574       0.259415                 NaN            NaN            NaN            NaN
  1356.72        2500.00                 NaN   99.1571                 NaN  0.131820       0.271425       0.182259       0.257407                 NaN            NaN            NaN            NaN
  1355.26        2500.00                 NaN   99.1646                 NaN  0.111757       0.210921       0.260360       0.252385                 NaN            NaN            NaN            NaN
  1353.80        2500.00                 NaN   99.1686                 NaN  0.123059       0.264686       0.190772       0.252859                 NaN            NaN            NaN            NaN
  1352.34        2500.00                 NaN   99.1876                 NaN  0.115182       0.256528       0.195463       0.245223                 NaN            NaN            NaN            NaN
  1350.88        2500.00                 NaN   99.1929                 NaN  0.115852       0.191840       0.255227       0.244218                 NaN            NaN            NaN            NaN
  1349.41        2500.00                 NaN   99.2021                 NaN  0.115617       0.188100       0.252841       0.241334                 NaN            NaN            NaN            NaN
  1347.95        2500.00                 NaN   99.2070                 NaN  0.809034E-001  0.243466       0.233208       0.235423                 NaN            NaN            NaN            NaN
  1346.49        2500.00                 NaN   99.2229                 NaN  0.146731       0.264744       0.126899       0.238774                 NaN            NaN            NaN            NaN
  1345.03        2500.00                 NaN   99.2259                 NaN  0.112482       0.246749       0.181348       0.233570                 NaN            NaN            NaN            NaN
  1343.57        2500.00                 NaN   99.2357                 NaN  0.109406       0.183379       0.241542       0.230017                 NaN            NaN            NaN            NaN
  1342.10        2500.00                 NaN   99.2438                 NaN  0.108374       0.239362       0.181061       0.227446                 NaN            NaN            NaN            NaN
  1340.64        2500.00                 NaN   99.2515                 NaN  0.107034       0.236532       0.180044       0.224894                 NaN            NaN            NaN            NaN
  1339.18        2500.00                 NaN   99.2588                 NaN  0.106328       0.235422       0.176868       0.222584                 NaN            NaN            NaN            NaN
  1337.72        2500.00                 NaN   99.2671                 NaN  0.103564       0.178829       0.230993       0.219530                 NaN            NaN            NaN            NaN
  1336.26        2500.00                 NaN   99.2746                 NaN  0.102603       0.228690       0.176953       0.217176                 NaN            NaN            NaN            NaN
  1334.79        2500.00                 NaN   99.2820                 NaN  0.101997       0.226841       0.174337       0.214779                 NaN            NaN            NaN            NaN
  1333.33        2500.00                 NaN   99.2893                 NaN  0.992708E-001  0.223216       0.175947       0.212229                 NaN            NaN            NaN            NaN
  1331.87        2500.00                 NaN   99.2960                 NaN  0.980465E-001  0.221295       0.174674       0.209938                 NaN            NaN            NaN            NaN
  1330.41        2500.00                 NaN   99.3032                 NaN  0.966968E-001  0.218753       0.173786       0.207580                 NaN            NaN            NaN            NaN
  1328.95        2500.00                 NaN   99.3098                 NaN  0.967456E-001  0.170832       0.216911       0.205756                 NaN            NaN            NaN            NaN
  1327.48        2500.00                 NaN   99.3178                 NaN  0.918611E-001  0.212739       0.175336       0.202289                 NaN            NaN            NaN            NaN
  1326.02        2500.00                 NaN   99.3233                 NaN  0.916393E-001  0.210977       0.173367       0.200730                 NaN            NaN            NaN            NaN
  1324.56        2500.00                 NaN   99.3297                 NaN  0.901492E-001  0.172758       0.208849       0.198552                 NaN            NaN            NaN            NaN
  1323.10        2500.00                 NaN   99.3341                 NaN  0.895867E-001  0.205287       0.173415       0.197594                 NaN            NaN            NaN            NaN
  1321.64        2500.00                 NaN   99.3445                 NaN  0.860576E-001  0.172962       0.203448       0.193060                 NaN            NaN            NaN            NaN
  1320.17        2500.00                 NaN   99.3485                 NaN  0.850667E-001  0.173135       0.201170       0.192136                 NaN            NaN            NaN            NaN
  1318.71        2500.00                 NaN   99.3541                 NaN  0.832345E-001  0.197131       0.175118       0.190419                 NaN            NaN            NaN            NaN
  1317.25        2500.00                 NaN   91.5899                 NaN  0.822767        1.37839       0.262135        1.12081        4.82602                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   79.9190                 NaN   1.96222        3.27754       0.233133        2.51492        12.0932                 NaN            NaN            NaN
  1314.33        2500.00                 NaN   82.4572                 NaN   1.76644        3.02871                 NaN   2.20674        10.5409                 NaN            NaN            NaN
  1312.86        2500.00                 NaN   84.4788                 NaN   1.55395        2.71917                 NaN   1.96002        9.28806                 NaN            NaN            NaN
  1311.40        2500.00                 NaN   86.1509                 NaN   1.38055        2.45659                 NaN   1.75653        8.25544                 NaN            NaN            NaN
  1309.94        2500.00                 NaN   87.5501                 NaN   1.24359        2.22449                 NaN   1.58560        7.39618                 NaN            NaN            NaN
  1308.48        2500.00                 NaN   88.7061                 NaN   1.13197        2.03284                 NaN   1.44405        6.68503                 NaN            NaN            NaN
  1307.02        2500.00                 NaN   89.7031                 NaN   1.04159        1.85787                 NaN   1.32165        6.07583                 NaN            NaN            NaN
  1305.55        2500.00                 NaN   90.5775                 NaN  0.954213        1.71450                 NaN   1.21441        5.53933                 NaN            NaN            NaN
  1304.09        2500.00                 NaN   91.3035                 NaN  0.883580        1.59555                 NaN   1.12550        5.09187                 NaN            NaN            NaN
  1302.63        2500.00                 NaN   91.9855                 NaN  0.824707        1.46989                 NaN   1.04094        4.67897                 NaN            NaN            NaN
  1301.17        2500.00                 NaN   92.5469                 NaN  0.769190        1.37930                 NaN  0.972133        4.33249                 NaN            NaN            NaN
  1299.71        2500.00                 NaN   93.0817                 NaN  0.722836        1.28166                 NaN  0.905570        4.00823                 NaN            NaN            NaN
  1298.24        2500.00                 NaN   93.5341                 NaN  0.680059        1.20506                 NaN  0.849853        3.73093                 NaN            NaN            NaN
  1296.78        2500.00                 NaN   93.9490                 NaN  0.640615        1.13448                 NaN  0.798317        3.47762                 NaN            NaN            NaN
  1295.32        2500.00                 NaN   94.3166                 NaN  0.605224        1.07376                 NaN  0.752837        3.25158                 NaN            NaN            NaN
  1293.86        2500.00                 NaN   90.8554                 NaN  0.755842        1.62186                 NaN   1.17215        5.21567       0.379080                 NaN            NaN
  1292.40        2500.00                 NaN   91.4990                 NaN  0.712996        1.49484                 NaN   1.08846        4.83819       0.366473                 NaN            NaN
  1290.93        2500.00                 NaN   92.2794                 NaN  0.660195        1.35518                 NaN  0.989136        4.38266       0.333466                 NaN            NaN
  1289.47        2500.00                 NaN   92.9400                 NaN  0.615284        1.23725                 NaN  0.905287        3.99674       0.305407                 NaN            NaN
  1288.01        2500.00                 NaN   92.1983                 NaN  0.662211        1.33632                 NaN   1.00602        4.45041       0.346704                 NaN            NaN
  1286.55        2500.00                 NaN   94.5742                 NaN  0.474605        1.01354                 NaN  0.694506        3.01422       0.228959                 NaN            NaN
  1285.09        2500.00                 NaN   93.6341                 NaN  0.599954        1.06294                 NaN  0.832295        3.57360       0.297140                 NaN            NaN
  1283.62        2500.00                 NaN   96.4821                 NaN  0.329042       0.628745                 NaN  0.435434        1.98820       0.136431                 NaN            NaN
  1282.16        2500.00                 NaN   91.3856                 NaN  0.719245        1.74047                 NaN   1.11271        4.68733       0.354615                 NaN            NaN
  1280.70        2500.00                 NaN   96.9052                 NaN  0.291706       0.583650                 NaN  0.394485        1.69295       0.132041                 NaN            NaN
  1279.24        2500.00                 NaN   98.1056                 NaN  0.257754       0.123004                 NaN  0.255655        1.15871       0.993074E-001            NaN            NaN
  1277.78        2500.00                 NaN   95.9220                 NaN  0.383062       0.752436                 NaN  0.528353        2.24025       0.173944                 NaN            NaN
  1276.31        2500.00                 NaN   96.0943                 NaN  0.367970       0.721670                 NaN  0.506236        2.14295       0.166840                 NaN            NaN
  1274.85        2500.00                 NaN   96.1687                 NaN  0.361968       0.709938                 NaN  0.496853        2.09638       0.166179                 NaN            NaN
  1273.39        2500.00       0.324767        94.9433                 NaN  0.265205        1.07689                 NaN  0.619235        2.77057                 NaN            NaN            NaN
  1271.93        2500.00       0.384698        95.5529                 NaN  0.392392       0.911043                 NaN  0.685127        2.07386                 NaN            NaN            NaN
  1270.47        2500.00       0.261515        95.6188                 NaN  0.138983       0.799288                 NaN  0.417648        2.76381                 NaN            NaN            NaN
  1269.00        2500.00       0.166820        97.5247                 NaN  0.871396E-001  0.565281                 NaN  0.265598        1.39043                 NaN            NaN            NaN
  1267.54        2500.00       0.118680        98.1739                 NaN  0.113529       0.427824                 NaN  0.214162       0.951889                 NaN            NaN            NaN
