|6.6.6
Archiving\03_Data\eqfrac/QFM_m4.25/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1561.40        2500.00                 NaN   99.3936       0.542679       0.636794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.94        2500.00                 NaN   99.5420       0.412370       0.456265E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.48        2500.00                 NaN   99.8591       0.125641       0.153009E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.01        2500.00                 NaN   99.1637       0.754563       0.817128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.55        2500.00                 NaN   99.0026       0.905438       0.919900E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.09        2500.00                 NaN   99.9720       0.259703E-001  0.204892E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.63        2500.00                 NaN   99.5308       0.429227       0.400198E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.17        2500.00                 NaN   99.4758       0.458287       0.658686E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.70        2500.00                 NaN   99.5473       0.421934       0.307623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.24        2500.00                 NaN   99.5191       0.435574       0.453018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.78        2500.00                 NaN   99.5190       0.436180       0.448144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.32        2500.00                 NaN   99.5260       0.428099       0.458838E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00                 NaN   99.5310       0.426912       0.421058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.39        2500.00                 NaN   99.5268       0.429419       0.437824E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.93        2500.00                 NaN   99.5411       0.421093       0.377736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.47        2500.00                 NaN   98.9044        1.00342       0.921943E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        2500.00                 NaN   99.9995                 NaN  0.470731E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.55        2500.00                 NaN   99.6436       0.326329       0.300360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.08        2500.00                 NaN   99.6230       0.343147       0.339005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.62        2500.00                 NaN   99.5515       0.410272       0.382352E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.16        2500.00                 NaN   99.5539       0.408990       0.371508E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        2500.00                 NaN   99.5587       0.404836       0.364955E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        2500.00                 NaN   99.7831       0.200954       0.159907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.77        2500.00                 NaN   99.3374       0.608274       0.543048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.31        2500.00                 NaN   99.5684       0.397670       0.339298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.85        2500.00                 NaN   99.4628       0.496093       0.410995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.39        2500.00                 NaN   99.9151       0.745569E-001  0.103197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.93        2500.00                 NaN   99.3368       0.616162       0.470869E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.46        2500.00                 NaN   99.5777       0.390605       0.317366E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.00        2500.00                 NaN   99.5587       0.407611       0.336820E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.54        2500.00                 NaN   99.8447       0.143034       0.122953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.08        2500.00                 NaN   99.3469       0.607037       0.460745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.62        2500.00                 NaN   99.5889       0.381622       0.294480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.15        2500.00                 NaN   99.5421       0.428847       0.290080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.69        2500.00                 NaN   99.6387       0.336187       0.251148E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.23        2500.00                 NaN   99.5966       0.375834       0.275888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00                 NaN   99.5979       0.376172       0.259511E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.31        2500.00                 NaN   99.6005       0.373679       0.257996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.85        2500.00                 NaN   99.6009       0.392172       0.689492E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.38        2500.00                 NaN   99.5142       0.990061E-001  0.132654E-002  0.385450                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.92        2500.00                 NaN   99.4798                 NaN  0.485737E-005  0.520204                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.46        2500.00                 NaN   99.3859                 NaN  0.974765E-002  0.604366                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00                 NaN   99.6878       0.843829E-003            NaN  0.311404                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.54        2500.00                 NaN   99.3755                 NaN            NaN  0.624479                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.07        2500.00                 NaN   99.4806                 NaN            NaN  0.519416                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.61        2500.00                 NaN   99.4800                 NaN            NaN  0.520044                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.15        2500.00                 NaN   99.4794                 NaN            NaN  0.520610                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.69        2500.00                 NaN   99.4790                 NaN            NaN  0.520971                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00                 NaN   99.4777                 NaN  0.190572E-003  0.522105                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.76        2500.00                 NaN   99.4751                 NaN            NaN  0.524903                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.30        2500.00                 NaN   99.4719                 NaN            NaN  0.528070                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.84        2500.00                 NaN   99.4702                 NaN            NaN  0.529825                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.38        2500.00                 NaN   99.4650                 NaN            NaN  0.535017                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.92        2500.00                 NaN   99.2053                 NaN            NaN  0.317692       0.476964                 NaN            NaN            NaN            NaN            NaN
  1482.45        2500.00                 NaN   99.2036                 NaN            NaN  0.490552       0.305798                 NaN            NaN            NaN            NaN            NaN
  1480.99        2500.00                 NaN   99.9862       0.129287E-001  0.839690E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1479.53        2500.00                 NaN   98.4457                 NaN            NaN  0.587580       0.966709                 NaN            NaN            NaN            NaN            NaN
  1478.07        2500.00                 NaN   99.2249                 NaN            NaN  0.297479       0.477603                 NaN            NaN            NaN            NaN            NaN
  1476.61        2500.00                 NaN   99.5757       0.618732E-001  0.149193E-001  0.347462                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.14        2500.00                 NaN   98.9023                 NaN            NaN  0.617011       0.480684                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00                 NaN   99.2455                 NaN            NaN  0.288932       0.465520                 NaN            NaN            NaN            NaN            NaN
  1472.22        2500.00                 NaN   99.2520                 NaN            NaN  0.461705       0.286319                 NaN            NaN            NaN            NaN            NaN
  1470.76        2500.00                 NaN   99.2581                 NaN            NaN  0.458265       0.283650                 NaN            NaN            NaN            NaN            NaN
  1469.30        2500.00                 NaN   99.2645                 NaN            NaN  0.281624       0.453885                 NaN            NaN            NaN            NaN            NaN
  1467.83        2500.00                 NaN   99.2716                 NaN            NaN  0.278374       0.450002                 NaN            NaN            NaN            NaN            NaN
  1466.37        2500.00                 NaN   99.2773                 NaN            NaN  0.275646       0.447073                 NaN            NaN            NaN            NaN            NaN
  1464.91        2500.00                 NaN   99.2833                 NaN            NaN  0.443414       0.273263                 NaN            NaN            NaN            NaN            NaN
  1463.45        2500.00                 NaN   99.2887                 NaN            NaN  0.270514       0.440773                 NaN            NaN            NaN            NaN            NaN
  1461.99        2500.00                 NaN   99.2950                 NaN            NaN  0.436482       0.268509                 NaN            NaN            NaN            NaN            NaN
  1460.52        2500.00                 NaN   99.3009                 NaN            NaN  0.433444       0.265625                 NaN            NaN            NaN            NaN            NaN
  1459.06        2500.00                 NaN   99.3064                 NaN            NaN  0.263406       0.430163                 NaN            NaN            NaN            NaN            NaN
  1457.60        2500.00                 NaN   99.3118                 NaN            NaN  0.427553       0.260619                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00                 NaN   99.3177                 NaN            NaN  0.424107       0.258201                 NaN            NaN            NaN            NaN            NaN
  1454.68        2500.00                 NaN   99.3229                 NaN            NaN  0.420732       0.256353                 NaN            NaN            NaN            NaN            NaN
  1453.21        2500.00                 NaN   99.3694                 NaN            NaN  0.392860       0.237752                 NaN            NaN            NaN            NaN            NaN
  1451.75        2500.00                 NaN   99.2918                 NaN            NaN  0.441281       0.266967                 NaN            NaN            NaN            NaN            NaN
  1450.29        2500.00                 NaN   99.3384                 NaN            NaN  0.249460       0.412138                 NaN            NaN            NaN            NaN            NaN
  1448.83        2500.00                 NaN   99.3436                 NaN            NaN  0.246994       0.409395                 NaN            NaN            NaN            NaN            NaN
  1447.37        2500.00                 NaN   99.3714                 NaN            NaN  0.235863       0.392701                 NaN            NaN            NaN            NaN            NaN
  1445.90        2500.00                 NaN   99.3293                 NaN            NaN  0.251722       0.419021                 NaN            NaN            NaN            NaN            NaN
  1444.44        2500.00                 NaN   99.3593                 NaN            NaN  0.400561       0.240148                 NaN            NaN            NaN            NaN            NaN
  1442.98        2500.00                 NaN   98.3519                 NaN            NaN  0.453408       0.672302       0.522398                 NaN            NaN            NaN            NaN
  1441.52        2500.00                 NaN   98.2545                 NaN  0.229257E-005  0.451190       0.714938       0.579418                 NaN            NaN            NaN            NaN
  1440.06        2500.00                 NaN   98.2891                 NaN  0.723307E-003  0.700070       0.442089       0.568016                 NaN            NaN            NaN            NaN
  1438.59        2500.00                 NaN   98.2998                 NaN  0.119939       0.521661       0.470669       0.587971                 NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   98.3302                 NaN  0.148992       0.469860       0.467239       0.583753                 NaN            NaN            NaN            NaN
  1435.67        2500.00                 NaN   98.3629                 NaN  0.147462       0.455147       0.461576       0.572930                 NaN            NaN            NaN            NaN
  1434.21        2500.00                 NaN   98.3931                 NaN  0.146151       0.453721       0.444238       0.562742                 NaN            NaN            NaN            NaN
  1432.75        2500.00                 NaN   98.4250                 NaN  0.145101       0.446028       0.431776       0.552140                 NaN            NaN            NaN            NaN
  1431.28        2500.00                 NaN   98.4577                 NaN  0.142472       0.422627       0.436724       0.540502                 NaN            NaN            NaN            NaN
  1429.82        2500.00                 NaN   98.6571                 NaN  0.126393       0.364866       0.380205       0.471456                 NaN            NaN            NaN            NaN
  1428.36        2500.00                 NaN   98.3415                 NaN  0.156538       0.470951       0.448950       0.582062                 NaN            NaN            NaN            NaN
  1426.90        2500.00                 NaN   98.5369                 NaN  0.139601       0.415776       0.393449       0.514234                 NaN            NaN            NaN            NaN
  1425.44        2500.00                 NaN   98.5713                 NaN  0.137366       0.407067       0.382114       0.502155                 NaN            NaN            NaN            NaN
  1423.97        2500.00                 NaN   98.5935                 NaN  0.136692       0.374043       0.400907       0.494840                 NaN            NaN            NaN            NaN
  1422.51        2500.00                 NaN   98.6179                 NaN  0.136478       0.394229       0.364365       0.487008                 NaN            NaN            NaN            NaN
  1421.05        2500.00                 NaN   98.6449                 NaN  0.133139       0.386115       0.358710       0.477128                 NaN            NaN            NaN            NaN
  1419.59        2500.00                 NaN   98.6677                 NaN  0.132774       0.348808       0.381176       0.469544                 NaN            NaN            NaN            NaN
  1418.13        2500.00                 NaN   98.6894                 NaN  0.131771       0.340772       0.375896       0.462129                 NaN            NaN            NaN            NaN
  1416.66        2500.00                 NaN   98.7126                 NaN  0.130570       0.333119       0.369561       0.454143                 NaN            NaN            NaN            NaN
  1415.20        2500.00                 NaN   98.7345                 NaN  0.129351       0.363589       0.325883       0.446718                 NaN            NaN            NaN            NaN
  1413.74        2500.00                 NaN   98.7560                 NaN  0.128303       0.358023       0.318369       0.439298                 NaN            NaN            NaN            NaN
  1412.28        2500.00                 NaN   98.7766                 NaN  0.127225       0.310936       0.352984       0.432272                 NaN            NaN            NaN            NaN
  1410.82        2500.00                 NaN   98.7961                 NaN  0.126189       0.304422       0.347674       0.425665                 NaN            NaN            NaN            NaN
  1409.35        2500.00                 NaN   98.8175                 NaN  0.124795       0.341872       0.297783       0.418095                 NaN            NaN            NaN            NaN
  1407.89        2500.00                 NaN   98.8350                 NaN  0.126171       0.338133       0.288226       0.412494                 NaN            NaN            NaN            NaN
  1406.43        2500.00                 NaN   98.8530                 NaN  0.121064       0.332149       0.288349       0.405461                 NaN            NaN            NaN            NaN
  1404.97        2500.00                 NaN   98.8736                 NaN  0.121538       0.279292       0.326898       0.398653                 NaN            NaN            NaN            NaN
  1403.51        2500.00                 NaN   98.8859                 NaN  0.123265       0.273795       0.320474       0.396582                 NaN            NaN            NaN            NaN
  1402.04        2500.00                 NaN   98.9144                 NaN  0.117137       0.318088       0.267564       0.382768                 NaN            NaN            NaN            NaN
  1400.58        2500.00                 NaN   98.9248                 NaN  0.118911       0.261609       0.313727       0.380940                 NaN            NaN            NaN            NaN
  1399.12        2500.00                 NaN   98.9410                 NaN  0.117816       0.309026       0.256827       0.375341                 NaN            NaN            NaN            NaN
  1397.66        2500.00                 NaN   98.9574                 NaN  0.116916       0.251371       0.304668       0.369638                 NaN            NaN            NaN            NaN
  1396.20        2500.00                 NaN   98.9736                 NaN  0.115678       0.246397       0.300389       0.363898                 NaN            NaN            NaN            NaN
  1394.73        2500.00                 NaN   98.9887                 NaN  0.114742       0.296411       0.241451       0.358669                 NaN            NaN            NaN            NaN
  1393.27        2500.00                 NaN   99.0014                 NaN  0.115535       0.236620       0.291262       0.355188                 NaN            NaN            NaN            NaN
  1391.81        2500.00                 NaN   99.0213                 NaN  0.111473       0.288274       0.232353       0.346644                 NaN            NaN            NaN            NaN
  1390.35        2500.00                 NaN   99.0326                 NaN  0.112241       0.285040       0.226835       0.343333                 NaN            NaN            NaN            NaN
  1388.89        2500.00                 NaN   99.0478                 NaN  0.110330       0.280256       0.223854       0.337774                 NaN            NaN            NaN            NaN
  1387.42        2500.00                 NaN   99.0591                 NaN  0.796086E-001  0.268967       0.264295       0.328052                 NaN            NaN            NaN            NaN
  1385.96        2500.00                 NaN   99.0753                 NaN  0.139510       0.286819       0.164162       0.334205                 NaN            NaN            NaN            NaN
  1384.50        2500.00                 NaN   99.0875                 NaN  0.107867       0.269989       0.210797       0.323858                 NaN            NaN            NaN            NaN
  1383.04        2500.00                 NaN   99.0965                 NaN  0.107439       0.207723       0.267403       0.320885                 NaN            NaN            NaN            NaN
  1381.58        2500.00                 NaN   99.1154                 NaN  0.106200       0.201868       0.262595       0.313916                 NaN            NaN            NaN            NaN
  1380.11        2500.00                 NaN   99.1259                 NaN  0.104607       0.200400       0.258918       0.310168                 NaN            NaN            NaN            NaN
  1378.65        2500.00                 NaN   99.1366                 NaN  0.104489       0.257706       0.194701       0.306486                 NaN            NaN            NaN            NaN
  1377.19        2500.00                 NaN   99.1499                 NaN  0.102583       0.252641       0.193275       0.301629                 NaN            NaN            NaN            NaN
  1375.73        2500.00                 NaN   99.1609                 NaN  0.101955       0.249711       0.189663       0.297775                 NaN            NaN            NaN            NaN
  1374.27        2500.00                 NaN   99.1722                 NaN  0.101289       0.246961       0.185785       0.293791                 NaN            NaN            NaN            NaN
  1372.80        2500.00                 NaN   99.1830                 NaN  0.998745E-001  0.183887       0.243471       0.289797                 NaN            NaN            NaN            NaN
  1371.34        2500.00                 NaN   99.1942                 NaN  0.991577E-001  0.180004       0.240840       0.285842                 NaN            NaN            NaN            NaN
  1369.88        2500.00                 NaN   99.2050                 NaN  0.980637E-001  0.177142       0.237850       0.281919                 NaN            NaN            NaN            NaN
  1368.42        2500.00                 NaN   99.2129                 NaN  0.980901E-001  0.235776       0.173719       0.279487                 NaN            NaN            NaN            NaN
  1366.96        2500.00                 NaN   99.2205                 NaN  0.971887E-001  0.173755       0.231678       0.276895                 NaN            NaN            NaN            NaN
  1365.49        2500.00                 NaN   99.2451                 NaN  0.935011E-001  0.227287       0.167548       0.266538                 NaN            NaN            NaN            NaN
  1364.03        2500.00                 NaN   99.2449                 NaN  0.938767E-001  0.166920       0.226902       0.267423                 NaN            NaN            NaN            NaN
  1362.57        2500.00                 NaN   99.2549                 NaN  0.929051E-001  0.164553       0.223849       0.263823                 NaN            NaN            NaN            NaN
  1361.11        2500.00                 NaN   99.2626                 NaN  0.803226E-001  0.182872       0.215397       0.258762                 NaN            NaN            NaN            NaN
  1359.65        2500.00                 NaN   99.2750                 NaN  0.102622       0.224692       0.139016       0.258708                 NaN            NaN            NaN            NaN
  1358.19        2500.00                 NaN   99.2831                 NaN  0.897568E-001  0.215768       0.157927       0.253466                 NaN            NaN            NaN            NaN
  1356.72        2500.00                 NaN   99.2927                 NaN  0.958215E-001  0.216790       0.143353       0.251305                 NaN            NaN            NaN            NaN
  1355.26        2500.00                 NaN   99.2993                 NaN  0.811000E-001  0.165697       0.207709       0.246211                 NaN            NaN            NaN            NaN
  1353.80        2500.00                 NaN   99.3039                 NaN  0.889833E-001  0.210963       0.149667       0.246482                 NaN            NaN            NaN            NaN
  1352.34        2500.00                 NaN   99.3204                 NaN  0.832992E-001  0.204212       0.153210       0.238850                 NaN            NaN            NaN            NaN
  1350.88        2500.00                 NaN   99.3255                 NaN  0.836367E-001  0.150199       0.202955       0.237687                 NaN            NaN            NaN            NaN
  1349.41        2500.00                 NaN   99.3340                 NaN  0.833449E-001  0.147116       0.200852       0.234698                 NaN            NaN            NaN            NaN
  1347.95        2500.00                 NaN   99.3377                 NaN  0.582236E-001  0.190211       0.185062       0.228778                 NaN            NaN            NaN            NaN
  1346.49        2500.00                 NaN   99.3539                 NaN  0.105407       0.209862       0.990290E-001  0.231850                 NaN            NaN            NaN            NaN
  1345.03        2500.00                 NaN   99.3560                 NaN  0.806491E-001  0.195348       0.141335       0.226621                 NaN            NaN            NaN            NaN
  1343.57        2500.00                 NaN   99.3648                 NaN  0.783242E-001  0.142791       0.191055       0.223001                 NaN            NaN            NaN            NaN
  1342.10        2500.00                 NaN   99.3723                 NaN  0.774563E-001  0.189107       0.140839       0.220339                 NaN            NaN            NaN            NaN
  1340.64        2500.00                 NaN   99.3794                 NaN  0.763714E-001  0.186683       0.139880       0.217700                 NaN            NaN            NaN            NaN
  1339.18        2500.00                 NaN   99.3861                 NaN  0.757446E-001  0.185584       0.137272       0.215299                 NaN            NaN            NaN            NaN
  1337.72        2500.00                 NaN   99.3936                 NaN  0.736623E-001  0.138644       0.181934       0.212183                 NaN            NaN            NaN            NaN
  1336.26        2500.00                 NaN   99.4004                 NaN  0.728500E-001  0.179933       0.137046       0.209748                 NaN            NaN            NaN            NaN
  1334.79        2500.00                 NaN   99.4073                 NaN  0.723042E-001  0.178294       0.134877       0.207275                 NaN            NaN            NaN            NaN
  1333.33        2500.00                 NaN   99.4138                 NaN  0.702512E-001  0.175272       0.135990       0.204660                 NaN            NaN            NaN            NaN
  1331.87        2500.00                 NaN   99.4200                 NaN  0.692727E-001  0.173563       0.134848       0.202297                 NaN            NaN            NaN            NaN
  1330.41        2500.00                 NaN   99.4265                 NaN  0.682043E-001  0.171398       0.134029       0.199875                 NaN            NaN            NaN            NaN
  1328.95        2500.00                 NaN   99.4325                 NaN  0.681760E-001  0.131614       0.169777       0.197970                 NaN            NaN            NaN            NaN
  1327.48        2500.00                 NaN   99.4396                 NaN  0.645900E-001  0.166342       0.134936       0.194488                 NaN            NaN            NaN            NaN
  1326.02        2500.00                 NaN   99.4448                 NaN  0.643276E-001  0.164777       0.133281       0.192846                 NaN            NaN            NaN            NaN
  1324.56        2500.00                 NaN   99.4506                 NaN  0.631810E-001  0.132677       0.162947       0.190611                 NaN            NaN            NaN            NaN
  1323.10        2500.00                 NaN   99.4547                 NaN  0.626989E-001  0.160040       0.133020       0.189551                 NaN            NaN            NaN            NaN
  1321.64        2500.00                 NaN   99.4639                 NaN  0.601213E-001  0.132562       0.158402       0.185064                 NaN            NaN            NaN            NaN
  1320.17        2500.00                 NaN   99.4676                 NaN  0.593311E-001  0.132558       0.156464       0.184044                 NaN            NaN            NaN            NaN
  1318.71        2500.00                 NaN   99.4726                 NaN  0.579688E-001  0.153191       0.133941       0.182265                 NaN            NaN            NaN            NaN
  1317.25        2500.00                 NaN   92.0864                 NaN  0.573866        1.07462       0.201188        1.07730        4.98660                 NaN            NaN            NaN
  1315.79        2500.00                 NaN   80.8529                 NaN   1.37272        2.57039       0.180005        2.43516        12.5888                 NaN            NaN            NaN
  1314.33        2500.00                 NaN   83.2951                 NaN   1.23016        2.37036                 NaN   2.13578        10.9686                 NaN            NaN            NaN
  1312.86        2500.00                 NaN   85.2364                 NaN   1.07783        2.12565                 NaN   1.89660        9.66351                 NaN            NaN            NaN
  1311.40        2500.00                 NaN   86.8387                 NaN  0.954280        1.91834                 NaN   1.69957        8.58912                 NaN            NaN            NaN
  1309.94        2500.00                 NaN   88.1769                 NaN  0.857044        1.73597                 NaN   1.53422        7.69585                 NaN            NaN            NaN
  1308.48        2500.00                 NaN   89.2820                 NaN  0.777871        1.58560                 NaN   1.39742        6.95716                 NaN            NaN            NaN
  1307.02        2500.00                 NaN   90.2336                 NaN  0.713878        1.44885                 NaN   1.27916        6.32450                 NaN            NaN            NaN
  1305.55        2500.00                 NaN   91.0678                 NaN  0.652642        1.33657                 NaN   1.17557        5.76737                 NaN            NaN            NaN
  1304.09        2500.00                 NaN   91.7610                 NaN  0.602945        1.24344                 NaN   1.08973        5.30294                 NaN            NaN            NaN
  1302.63        2500.00                 NaN   92.4105                 NaN  0.561715        1.14573                 NaN   1.00804        4.87406                 NaN            NaN            NaN
  1301.17        2500.00                 NaN   92.9463                 NaN  0.522762        1.07497                 NaN  0.941596        4.51436                 NaN            NaN            NaN
  1299.71        2500.00                 NaN   93.4558                 NaN  0.490512       0.998996                 NaN  0.877270        4.17741                 NaN            NaN            NaN
  1298.24        2500.00                 NaN   93.8872                 NaN  0.460750       0.939272                 NaN  0.823436        3.88930                 NaN            NaN            NaN
  1296.78        2500.00                 NaN   94.2827                 NaN  0.433302       0.884403                 NaN  0.773619        3.62601                 NaN            NaN            NaN
  1295.32        2500.00                 NaN   94.6336                 NaN  0.408746       0.837039                 NaN  0.729649        3.39097                 NaN            NaN            NaN
  1293.86        2500.00                 NaN   91.4137                 NaN  0.511111        1.26869                 NaN   1.13871        5.45263       0.215136                 NaN            NaN
  1292.40        2500.00                 NaN   92.0309                 NaN  0.481116        1.16937                 NaN   1.05650        5.05427       0.207800                 NaN            NaN
  1290.93        2500.00                 NaN   92.7733                 NaN  0.444589        1.05986                 NaN  0.959125        4.57426       0.188888                 NaN            NaN
  1289.47        2500.00                 NaN   93.4015                 NaN  0.413554       0.967310                 NaN  0.876966        4.16784       0.172823                 NaN            NaN
  1288.01        2500.00                 NaN   92.6978                 NaN  0.444676        1.04647                 NaN  0.974382        4.64051       0.196155                 NaN            NaN
  1286.55        2500.00                 NaN   94.9547                 NaN  0.315936       0.791352                 NaN  0.671308        3.13738       0.129275                 NaN            NaN
  1285.09        2500.00                 NaN   94.0692                 NaN  0.407481       0.832107                 NaN  0.804376        3.71914       0.167743                 NaN            NaN
  1283.62        2500.00                 NaN   96.7297                 NaN  0.219233       0.490227                 NaN  0.419793        2.06423       0.768278E-001            NaN            NaN
  1282.16        2500.00                 NaN   92.0029                 NaN  0.478858        1.36209                 NaN   1.07578        4.88007       0.200255                 NaN            NaN
  1280.70        2500.00                 NaN   97.1440                 NaN  0.193278       0.454403                 NaN  0.379568        1.75453       0.742068E-001            NaN            NaN
  1279.24        2500.00                 NaN   98.2331                 NaN  0.170538       0.957288E-001            NaN  0.245642        1.19923       0.557312E-001            NaN            NaN
  1277.78        2500.00                 NaN   96.2324                 NaN  0.253748       0.586178                 NaN  0.508278        2.32170       0.977344E-001            NaN            NaN
  1276.31        2500.00                 NaN   96.3946                 NaN  0.243543       0.562337                 NaN  0.486601        2.21925       0.936638E-001            NaN            NaN
  1274.85        2500.00                 NaN   96.4680                 NaN  0.239383       0.552634                 NaN  0.477218        2.16951       0.932197E-001            NaN            NaN
  1273.39        2500.00       0.188032        95.3351                 NaN  0.175378       0.838758                 NaN  0.594736        2.86798                 NaN            NaN            NaN
  1271.93        2500.00       0.222524        96.0121                 NaN  0.259065       0.706266                 NaN  0.656973        2.14308                 NaN            NaN            NaN
  1270.47        2500.00       0.150951        95.8896                 NaN  0.915651E-001  0.618254                 NaN  0.399647        2.84998                 NaN            NaN            NaN
