|6.6.6
Archiving\03_Data\Deq/QFM_m1.75/T13/T13_2.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00       0.510847E-005
  1900.64        2500.00       0.187391E-004
  1897.44        2500.00       0.323696E-004
  1894.23        2500.00       0.484102E-004
  1891.03        2500.00       0.644507E-004
  1887.82        2500.00       0.804913E-004
  1884.62        2500.00       0.965318E-004
  1881.41        2500.00       0.112572E-003
  1878.21        2500.00       0.128613E-003
  1875.00        2500.00       0.144653E-003
  1871.79        2500.00       0.160694E-003
  1868.59        2500.00       0.175430E-003
  1865.38        2500.00       0.190166E-003
  1862.18        2500.00       0.204902E-003
  1858.97        2500.00       0.219637E-003
  1855.77        2500.00       0.234373E-003
  1852.56        2500.00       0.249109E-003
  1849.36        2500.00       0.263845E-003
  1846.15        2500.00       0.278581E-003
  1842.95        2500.00       0.292183E-003
  1839.74        2500.00       0.305786E-003
  1836.54        2500.00       0.319388E-003
  1833.33        2500.00       0.332991E-003
  1830.13        2500.00       0.346594E-003
  1826.92        2500.00       0.360196E-003
  1823.72        2500.00       0.373799E-003
  1820.51        2500.00       0.387401E-003
  1817.31        2500.00       0.399948E-003
  1814.10        2500.00       0.412495E-003
  1810.90        2500.00       0.425042E-003
  1807.69        2500.00       0.437588E-003
  1804.49        2500.00       0.450135E-003
  1801.28        2500.00       0.462682E-003
  1798.08        2500.00       0.475229E-003
  1794.87        2500.00       0.487776E-003
  1791.67        2500.00       0.499353E-003
  1788.46        2500.00       0.510930E-003
  1785.26        2500.00       0.522506E-003
  1782.05        2500.00       0.534083E-003
  1778.85        2500.00       0.545660E-003
  1775.64        2500.00       0.557237E-003
  1772.44        2500.00       0.568814E-003
  1769.23        2500.00       0.580391E-003
  1766.03        2500.00       0.591278E-003
  1762.82        2500.00       0.602165E-003
  1759.62        2500.00       0.613053E-003
  1756.41        2500.00       0.623940E-003
  1753.21        2500.00       0.634827E-003
  1750.00        2500.00       0.645714E-003
  1746.79        2500.00       0.656602E-003
  1743.59        2500.00       0.667489E-003
  1740.38        2500.00       0.677378E-003
  1737.18        2500.00       0.687268E-003
  1733.97        2500.00       0.697157E-003
  1730.77        2500.00       0.707047E-003
  1727.56        2500.00       0.716936E-003
  1724.36        2500.00       0.726825E-003
  1721.15        2500.00       0.736715E-003
  1717.95        2500.00       0.746604E-003
  1714.74        2500.00       0.755903E-003
  1711.54        2500.00       0.765202E-003
  1708.33        2500.00       0.774501E-003
  1705.13        2500.00       0.783800E-003
  1701.92        2500.00       0.793099E-003
  1698.72        2500.00       0.802398E-003
  1695.51        2500.00       0.811697E-003
  1692.31        2500.00       0.820996E-003
  1689.10        2500.00       0.829645E-003
  1685.90        2500.00       0.838295E-003
  1682.69        2500.00       0.846944E-003
  1679.49        2500.00       0.855594E-003
  1676.28        2500.00       0.864243E-003
  1673.08        2500.00       0.872893E-003
  1669.87        2500.00       0.881542E-003
  1666.67        2500.00       0.890192E-003
  1663.46        2500.00       0.898653E-003
  1660.26        2500.00       0.907115E-003
  1657.05        2500.00       0.915577E-003
  1653.85        2500.00       0.924038E-003
  1650.64        2500.00       0.932096E-003
  1647.44        2500.00       0.940153E-003
  1644.23        2500.00       0.943877E-003
  1641.03        2500.00       0.939167E-003
  1637.82        2500.00       0.934099E-003
  1634.62        2500.00       0.929032E-003
  1631.41        2500.00       0.923964E-003
  1628.21        2500.00       0.918897E-003
  1625.00        2500.00       0.913829E-003
  1621.79        2500.00       0.908762E-003
  1618.59        2500.00       0.903694E-003
  1615.38        2500.00       0.898627E-003
  1612.18        2500.00       0.892644E-003
  1608.97        2500.00       0.886661E-003
  1605.77        2500.00       0.880679E-003
  1602.56        2500.00       0.874696E-003
  1599.36        2500.00       0.868714E-003
  1596.15        2500.00       0.862731E-003
  1592.95        2500.00       0.856749E-003
  1589.74        2500.00       0.850766E-003
  1586.54        2500.00       0.843864E-003
  1583.33        2500.00       0.836961E-003
  1580.13        2500.00       0.830059E-003
  1576.92        2500.00       0.823156E-003
  1573.72        2500.00       0.816254E-003
  1570.51        2500.00       0.809351E-003
  1567.31        2500.00       0.802449E-003
  1564.10        2500.00       0.795546E-003
  1560.90        2500.00       0.787413E-003
  1557.69        2500.00       0.779280E-003
  1554.49        2500.00       0.771147E-003
  1551.28        2500.00       0.763014E-003
  1548.08        2500.00       0.754880E-003
  1544.87        2500.00       0.746747E-003
  1541.67        2500.00       0.738614E-003
  1538.46        2500.00       0.730481E-003
  1535.26        2500.00       0.720598E-003
  1532.05        2500.00       0.710715E-003
  1528.85        2500.00       0.700833E-003
  1525.64        2500.00       0.690950E-003
  1522.44        2500.00       0.681067E-003
  1519.23        2500.00       0.671184E-003
  1516.03        2500.00       0.661302E-003
  1512.82        2500.00       0.651419E-003
  1509.62        2500.00       0.640354E-003
  1506.41        2500.00       0.629290E-003
  1503.21        2500.00       0.618225E-003
  1500.00        2500.00       0.607160E-003
  1496.79        2500.00       0.599640E-003
  1493.59        2500.00       0.603278E-003
  1490.38        2500.00       0.609161E-003
  1487.18        2500.00       0.615045E-003
  1483.97        2500.00       0.624353E-003
  1480.77        2500.00       0.633662E-003
  1477.56        2500.00       0.642970E-003
  1474.36        2500.00       0.652278E-003
  1471.15        2500.00       0.664830E-003
  1467.95        2500.00       0.677382E-003
  1464.74        2500.00       0.691025E-003
  1461.54        2500.00       0.715410E-003
  1458.33        2500.00       0.715410E-003
  1455.13        2500.00       0.715410E-003
  1451.92        2500.00       0.715410E-003
  1448.72        2500.00       0.715410E-003
  1445.51        2500.00       0.715410E-003
  1442.31        2500.00       0.715410E-003
  1439.10        2500.00       0.715410E-003
  1435.90        2500.00       0.898363E-003
  1432.69        2500.00       0.898363E-003
  1429.49        2500.00       0.940301E-003
  1426.28        2500.00       0.954319E-003
  1423.08        2500.00       0.963104E-003
  1419.87        2500.00       0.963104E-003
  1416.67        2500.00       0.963104E-003
  1413.46        2500.00       0.963104E-003
  1410.26        2500.00       0.997389E-003
  1407.05        2500.00       0.997389E-003
  1403.85        2500.00       0.997389E-003
  1400.64        2500.00       0.997389E-003
  1397.44        2500.00       0.997389E-003
  1394.23        2500.00       0.997389E-003
  1391.03        2500.00       0.997389E-003
  1387.82        2500.00       0.997389E-003
  1384.62        2500.00       0.105914E-002
  1381.41        2500.00       0.105914E-002
  1378.21        2500.00       0.105914E-002
  1375.00        2500.00       0.105914E-002
  1371.79        2500.00       0.105914E-002
  1368.59        2500.00       0.105914E-002
  1365.38        2500.00       0.105914E-002
  1362.18        2500.00       0.105914E-002
  1358.97        2500.00       0.111615E-002
  1355.77        2500.00       0.111615E-002
  1352.56        2500.00       0.111615E-002
  1349.36        2500.00       0.111615E-002
  1346.15        2500.00       0.111615E-002
  1342.95        2500.00       0.111615E-002
  1339.74        2500.00       0.111615E-002
  1336.54        2500.00       0.111615E-002
  1333.33        2500.00       0.117062E-002
  1330.13        2500.00       0.117062E-002
  1326.92        2500.00       0.117062E-002
  1323.72        2500.00       0.117062E-002
  1320.51        2500.00       0.119736E-002
  1317.31        2500.00       0.120396E-002
  1314.10        2500.00       0.120787E-002
  1310.90        2500.00       0.120787E-002
  1307.69        2500.00       0.121552E-002
  1304.49        2500.00       0.121552E-002
  1301.28        2500.00       0.121552E-002
  1298.08        2500.00       0.121552E-002
  1294.87        2500.00       0.121552E-002
  1291.67        2500.00       0.121552E-002
  1288.46        2500.00       0.121552E-002
  1285.26        2500.00       0.121552E-002
  1282.05        2500.00       0.124764E-002
  1278.85        2500.00       0.124764E-002
  1275.64        2500.00       0.124764E-002
  1272.44        2500.00       0.124764E-002
  1269.23        2500.00       0.124764E-002
  1266.03        2500.00       0.124764E-002
  1262.82        2500.00       0.124764E-002
  1259.62        2500.00       0.124764E-002
  1256.41        2500.00       0.128253E-002
  1253.21        2500.00       0.128253E-002
  1250.00        2500.00       0.128253E-002
  1246.79        2500.00       0.128253E-002
