|6.6.6
Archiving\03_Data\Deq/QFM_m1.75/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.862680E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.862710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.862740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.862771E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.862802E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.862833E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9914       0.862864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9914       0.862895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9914       0.862927E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9914       0.862958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9914       0.862990E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7183       0.571297E-002  0.276021                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1425                 NaN  0.857528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.9507                 NaN   1.04932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        98.7588                 NaN   1.24121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.5668                 NaN   1.43318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        98.3748                 NaN   1.62523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.8151                 NaN   2.18490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.2549                 NaN   2.74509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.6942                 NaN   3.30580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        96.1330                 NaN   3.86702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        95.5712                 NaN   4.42876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        95.0090                 NaN   4.99101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        94.4462                 NaN   5.55377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        93.8830                 NaN   6.11703                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        93.1690                 NaN   6.83096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        92.4543                 NaN   7.54566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        91.7389                 NaN   8.26115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        91.0226                 NaN   8.97741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        90.3102                 NaN   9.68980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        89.5869                 NaN   10.4095       0.354013E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        88.8746                 NaN   11.1124       0.129854E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        88.1616                 NaN   11.8160       0.224417E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        87.4720                 NaN   12.4945       0.335264E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        86.7816                 NaN   13.1738       0.446238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        86.0905                 NaN   13.8537       0.557338E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        85.3987                 NaN   14.5344       0.668565E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        84.7062                 NaN   15.2159       0.779916E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        84.0129                 NaN   15.8980       0.891393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        83.3189                 NaN   16.5808       0.100299                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        82.6242                 NaN   17.2644       0.111472                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        81.9742                 NaN   17.9041       0.121670                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        81.3236                 NaN   18.5445       0.131879                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        80.6724                 NaN   19.1855       0.142099                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        80.0205                 NaN   19.8271       0.152329                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        79.3680                 NaN   20.4694       0.162571                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        78.7149                 NaN   21.1123       0.172822                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        78.0612                 NaN   21.7558       0.183085                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        77.4068                 NaN   22.3998       0.193358                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        76.7897                 NaN   23.0075       0.202801                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        76.1720                 NaN   23.6157       0.212253                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        75.5538                 NaN   24.2245       0.221714                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.9350                 NaN   24.8338       0.231185                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        74.3157                 NaN   25.4437       0.240665                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.6958                 NaN   26.0540       0.250153                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        73.0754                 NaN   26.6649       0.259651                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        72.4545                 NaN   27.2764       0.269158                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        71.8639                 NaN   27.8582       0.277900                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        71.2729                 NaN   28.4405       0.286650                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        70.6814                 NaN   29.0232       0.295408                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        70.0894                 NaN   29.6064       0.304173                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        69.4969                 NaN   30.1901       0.312947                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        68.9040                 NaN   30.7743       0.321728                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        68.3106                 NaN   31.3589       0.330516                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        67.7167                 NaN   31.9440       0.339312                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.1528                 NaN   32.4998       0.347418                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        66.5885                 NaN   33.0560       0.355530                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.0237                 NaN   33.6126       0.363649                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        65.4586                 NaN   34.1697       0.371774                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        64.8930                 NaN   34.7271       0.379906                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        64.3271                 NaN   35.2849       0.388044                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        63.7607                 NaN   35.8431       0.396188                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        63.1940                 NaN   36.4016       0.404339                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        62.6534                 NaN   36.9346       0.412036                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        62.1124                 NaN   37.4678       0.419739                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        61.5711                 NaN   38.0014       0.427447                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        61.0295                 NaN   38.5354       0.435160                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        60.4875                 NaN   39.0696       0.442879                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        59.9452                 NaN   39.6042       0.450603                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        59.4025                 NaN   40.1391       0.458333                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        58.8596                 NaN   40.6743       0.466067                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        58.3493                 NaN   41.1776       0.473096                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        57.8387                 NaN   41.6812       0.480130                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        57.3279                 NaN   42.1850       0.487167                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        56.8167                 NaN   42.6890       0.494209                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        56.3054                 NaN   43.1934       0.501255                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        55.7937                 NaN   43.6980       0.508305                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        55.2819                 NaN   44.2028       0.515359                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        54.7697                 NaN   44.7079       0.522417                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        54.2925                 NaN   45.1784       0.529100                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        53.8151                 NaN   45.6491       0.535786                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        53.3375                 NaN   46.1200       0.542476                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        52.8597                 NaN   46.5911       0.549169                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        52.3817                 NaN   47.0624       0.555866                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        51.9035                 NaN   47.5339       0.562565                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        51.4252                 NaN   48.0056       0.569268                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        50.9466                 NaN   48.4774       0.575974                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        50.5074                 NaN   48.9104       0.582246                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        50.0679                 NaN   49.3435       0.588521                 NaN            NaN            NaN            NaN            NaN            NaN
