|6.6.6
Archiving\03_Data\Deq/QFM_m2.5/T13/T13_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9764       0.235522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9764       0.235522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9764       0.235522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9764       0.235521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9764       0.235521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9764       0.235520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9764       0.235520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9764       0.235519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9764       0.235519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9764       0.235519E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9764       0.235518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9764       0.235518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9764       0.235517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9764       0.235517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.8905       0.225732E-001  0.869180E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        98.9042       0.112654E-001   1.08456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        97.9327                 NaN   2.06734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        97.2854                 NaN   2.71458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        96.6382                 NaN   3.36182                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        95.9909                 NaN   4.00907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.3437                 NaN   4.65633                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        94.6964                 NaN   5.30359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        94.0491                 NaN   5.95086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.4019                 NaN   6.59813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.7546                 NaN   7.24541                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.9863                 NaN   8.01368                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        91.2180                 NaN   8.78197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.4497                 NaN   9.55026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.6814                 NaN   10.3186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.9195                 NaN   11.0805                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        88.1576                 NaN   11.8424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.3962                 NaN   12.5984       0.545753E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.6567                 NaN   13.3332       0.100493E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.9172                 NaN   14.0566       0.261885E-001            NaN            NaN            NaN            NaN            NaN            NaN
