|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/Y98/Y98_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        Opx(TH)        O(HP)          Sp(TH)         an             ilm            San(TH)        q             
  1248.26        2500.00        96.6819                 NaN   1.06332                 NaN            NaN            NaN            NaN            NaN  0.349830       0.442344E-001   1.86068                 NaN
  1247.03        2500.00        97.2598                 NaN  0.639798                 NaN            NaN            NaN            NaN            NaN  0.526393       0.619040E-001   1.51209                 NaN
  1245.80        2500.00        98.2974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.124838       0.282232E-001   1.54957                 NaN
  1244.58        2500.00        98.2715                 NaN  0.885863       0.711479E-001            NaN            NaN            NaN            NaN  0.345302                 NaN  0.426160                 NaN
  1243.35        2500.00        97.5325                 NaN  0.532709                 NaN            NaN            NaN            NaN            NaN  0.279359       0.296369E-001   1.62578                 NaN
  1242.12        2500.00        99.6428                 NaN  0.230862                 NaN            NaN            NaN            NaN            NaN  0.106030       0.203299E-001            NaN            NaN
  1240.89        2500.00        97.9348                 NaN  0.490023       0.214335E-001            NaN            NaN            NaN            NaN  0.211189       0.191240E-001   1.32346                 NaN
  1239.66        2500.00        97.9977                 NaN  0.554273       0.295037E-005            NaN            NaN            NaN            NaN  0.324264       0.277157E-001   1.09605                 NaN
  1238.43        2500.00        98.0604                 NaN  0.846411E-001            NaN            NaN            NaN            NaN            NaN  0.356183E-001  0.692106E-001   1.75015                 NaN
  1237.20        2500.00        97.6309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.120535       0.618858E-001   2.14773       0.389320E-001
  1235.97        2500.00        94.9710                 NaN   1.78083                 NaN            NaN            NaN            NaN            NaN  0.909869                 NaN   1.88802       0.450257     
  1234.74        2500.00        98.2837                 NaN  0.268739                 NaN            NaN            NaN            NaN            NaN            NaN  0.192133E-001  0.757752       0.670630     
  1233.51        2500.00        98.6421                 NaN  0.585625                 NaN            NaN            NaN            NaN            NaN  0.243970       0.152758E-001  0.513034                 NaN
  1232.29        2500.00        92.2061                 NaN  0.801043                 NaN            NaN            NaN            NaN            NaN  0.688665       0.427748E-001   3.86496        2.39643     
  1231.06        2500.00        92.5304                 NaN  0.905710                 NaN            NaN            NaN            NaN            NaN  0.684291       0.416083E-001   3.48572        2.35223     
  1229.83        2500.00                 NaN            NaN  0.148453        11.4823                 NaN            NaN            NaN            NaN   8.31143       0.613834        46.2740        33.1699     
  1228.60        2500.00                 NaN            NaN   3.71053        7.80116       0.125038E-005            NaN            NaN            NaN   8.08127       0.646731        46.6156        33.1448     
  1227.37        2500.00                 NaN            NaN   3.69777        7.81499       0.162486E-005            NaN            NaN            NaN   8.08475       0.646319        46.6105        33.1457     
  1226.14        2500.00                 NaN            NaN   3.68505        7.82878       0.207350E-005            NaN            NaN            NaN   8.08824       0.645905        46.6054        33.1466     
  1224.91        2500.00                 NaN            NaN   3.67241        7.84251       0.260851E-005            NaN            NaN            NaN   8.09171       0.645488        46.6003        33.1476     
  1223.68        2500.00                 NaN            NaN   3.65976        7.85627       0.325114E-005            NaN            NaN            NaN   8.09520       0.645069        46.5952        33.1485     
  1222.45        2500.00                 NaN            NaN  0.850461        10.8676       0.128172E-004            NaN            NaN            NaN   8.27872       0.603802        46.2046        33.1948     
  1221.22        2500.00                 NaN            NaN  0.791004        10.9287       0.171717E-004            NaN            NaN            NaN   8.28209       0.603289        46.1990        33.1959     
  1220.00        2500.00                 NaN            NaN   5.92849        5.70637                 NaN            NaN            NaN            NaN   8.19915       0.621466        46.3657        33.1788     
  1218.77        2500.00                 NaN            NaN   5.94334        5.69272                 NaN            NaN            NaN            NaN   8.20207       0.621070        46.3610        33.1798     
  1217.54        2500.00                 NaN            NaN   5.97483        5.66218       0.981780E-006            NaN            NaN            NaN   8.20496       0.620705        46.3566        33.1808     
  1216.31        2500.00                 NaN            NaN   5.99913        5.63896       0.980090E-006            NaN            NaN            NaN   8.20789       0.620321        46.3520        33.1817     
  1215.08        2500.00                 NaN            NaN   6.02820        5.61090       0.978402E-006            NaN            NaN            NaN   8.21076       0.619950        46.3475        33.1827     
  1213.85        2500.00                 NaN            NaN   6.01800        5.62271                 NaN            NaN            NaN            NaN   8.21371       0.619491        46.3423        33.1838     
  1212.62        2500.00                 NaN            NaN   11.7327                 NaN            NaN            NaN            NaN            NaN   8.31186       0.598955        46.1526        33.2038     
  1211.39        2500.00                 NaN            NaN   6.10842        5.53388                 NaN            NaN            NaN            NaN   8.21948       0.618798        46.3339        33.1855     
  1210.16        2500.00                 NaN            NaN   6.13058        5.51289                 NaN            NaN            NaN            NaN   8.22240       0.618400        46.3292        33.1865     
  1208.93        2500.00                 NaN            NaN   6.15715        5.48742                 NaN            NaN            NaN            NaN   8.22531       0.618008        46.3246        33.1875     
  1207.70        2500.00                 NaN            NaN   6.15873        5.48733                 NaN            NaN            NaN            NaN   8.22820       0.617568        46.3196        33.1886     
  1206.48        2500.00                 NaN            NaN   6.18609        5.46108                 NaN            NaN            NaN            NaN   8.23112       0.617172        46.3150        33.1895     
  1205.25        2500.00                 NaN            NaN   6.21344        5.43485                 NaN            NaN            NaN            NaN   8.23404       0.616774        46.3104        33.1905     
  1204.02        2500.00                 NaN            NaN   6.26170        5.38744                 NaN            NaN            NaN            NaN   8.23699       0.616411        46.3061        33.1914     
  1202.79        2500.00                 NaN            NaN   6.28724        5.36306                 NaN            NaN            NaN            NaN   8.23990       0.616006        46.3014        33.1924     
  1201.56        2500.00                 NaN            NaN   6.31295        5.33854                 NaN            NaN            NaN            NaN   8.24282       0.615597        46.2967        33.1933     
  1200.33        2500.00                 NaN            NaN   6.33851        5.31420                 NaN            NaN            NaN            NaN   8.24576       0.615188        46.2920        33.1943     
  1199.10        2500.00                 NaN            NaN   6.36383        5.29013                 NaN            NaN            NaN            NaN   8.24870       0.614759        46.2872        33.1953     
  1197.87        2500.00                 NaN            NaN   6.38907        5.26611                 NaN            NaN            NaN            NaN   8.25165       0.614341        46.2825        33.1963     
  1196.64        2500.00                 NaN            NaN   6.41416        5.24210                 NaN            NaN            NaN            NaN   8.25459       0.613921        46.2779        33.1974     
  1195.41        2500.00                 NaN            NaN   6.43894        5.21860                 NaN            NaN            NaN            NaN   8.25755       0.613495        46.2731        33.1984     
  1194.19        2500.00                 NaN            NaN   6.46352        5.19529                 NaN            NaN            NaN            NaN   8.26048       0.613068        46.2683        33.1994     
  1192.96        2500.00                 NaN            NaN   6.48800        5.17213                 NaN            NaN            NaN            NaN   8.26343       0.612645        46.2634        33.2004     
  1191.73        2500.00                 NaN            NaN   6.49543        5.16624                 NaN            NaN            NaN            NaN   8.26628       0.612174        46.2584        33.2015     
  1190.50        2500.00                 NaN            NaN   6.53164        5.13120                 NaN            NaN            NaN            NaN   8.26926       0.611761        46.2537        33.2025     
  1189.27        2500.00                 NaN            NaN   6.55609        5.10802                 NaN            NaN            NaN            NaN   8.27221       0.611321        46.2489        33.2035     
  1188.04        2500.00                 NaN            NaN   6.57892        5.08656                 NaN            NaN            NaN            NaN   8.27518       0.610865        46.2440        33.2045     
  1186.81        2500.00                 NaN            NaN   6.60674        5.06004                 NaN            NaN            NaN            NaN   8.27813       0.610434        46.2392        33.2055     
  1185.58        2500.00                 NaN            NaN   6.63000        5.03815                 NaN            NaN            NaN            NaN   8.28107       0.609991        46.2343        33.2065     
  1184.35        2500.00                 NaN            NaN   6.65279        5.01676                 NaN            NaN            NaN            NaN   8.28401       0.609538        46.2293        33.2076     
  1183.12        2500.00                 NaN            NaN   6.67574        4.99521                 NaN            NaN            NaN            NaN   8.28698       0.609080        46.2244        33.2086     
  1181.90        2500.00                 NaN            NaN   6.69861        4.97381                 NaN            NaN            NaN            NaN   8.28997       0.608610        46.2193        33.2097     
  1180.67        2500.00                 NaN            NaN   6.71975        4.95410                 NaN            NaN            NaN            NaN   8.29289       0.608152        46.2144        33.2107     
  1179.44        2500.00                 NaN            NaN   6.74296        4.93233                 NaN            NaN            NaN            NaN   8.29593       0.607679        46.2094        33.2117     
  1178.21        2500.00                 NaN            NaN   6.76518        4.91157                 NaN            NaN            NaN            NaN   8.29880       0.607224        46.2044        33.2128     
  1176.98        2500.00                 NaN            NaN   6.78729        4.89094                 NaN            NaN            NaN            NaN   8.30176       0.606751        46.1994        33.2139     
  1175.75        2500.00                 NaN            NaN   6.80899        4.87072                 NaN            NaN            NaN            NaN   8.30471       0.606281        46.1944        33.2149     
  1174.52        2500.00                 NaN            NaN   6.83032        4.85090                 NaN            NaN            NaN            NaN   8.30766       0.605802        46.1894        33.2160     
  1173.29        2500.00                 NaN            NaN   6.85160        4.83116                 NaN            NaN            NaN            NaN   8.31065       0.605309        46.1842        33.2170     
  1172.06        2500.00                 NaN            NaN   6.87273        4.81165                 NaN            NaN            NaN            NaN   8.31377       0.604826        46.1789        33.2182     
  1170.83        2500.00                 NaN            NaN   6.89365        4.79225                 NaN            NaN            NaN            NaN   8.31655       0.604361        46.1740        33.2192     
  1169.61        2500.00                 NaN            NaN   6.91383        4.77352                 NaN            NaN            NaN            NaN   8.31939       0.603887        46.1691        33.2203     
  1168.38        2500.00                 NaN            NaN   6.93464        4.75442                 NaN            NaN            NaN            NaN   8.32246       0.603370        46.1637        33.2214     
  1167.15        2500.00                 NaN            NaN   6.94975        4.74097                 NaN            NaN            NaN            NaN   8.32536       0.602873        46.1586        33.2225     
  1165.92        2500.00                 NaN            NaN   6.97584        4.71643       0.112839E-005            NaN            NaN            NaN   8.32842       0.602369        46.1534        33.2235     
  1164.69        2500.00                 NaN            NaN   6.99343        4.70047       0.353153E-005            NaN            NaN            NaN   8.33134       0.601867        46.1483        33.2246     
  1163.46        2500.00                 NaN            NaN   7.01416        4.68126       0.349113E-005            NaN            NaN            NaN   8.33429       0.601376        46.1432        33.2257     
  1162.23        2500.00                 NaN            NaN   6.95085        4.73415                 NaN            NaN            NaN            NaN   8.34182       0.603690        46.1454        33.2241     
  1161.00        2500.00                 NaN            NaN   6.96884        4.71800                 NaN            NaN            NaN            NaN   8.34465       0.603134        46.1401        33.2252     
  1159.77        2500.00                 NaN            NaN   6.98870        4.69994       0.432565E-005            NaN            NaN            NaN   8.34741       0.602601        46.1349        33.2264     
  1158.54        2500.00                 NaN            NaN   7.00652        4.68399       0.424709E-005            NaN            NaN            NaN   8.35041       0.601961        46.1297        33.2274     
  1157.31        2500.00                 NaN            NaN   7.02533        4.66704       0.131826E-005            NaN            NaN            NaN   8.35320       0.601415        46.1244        33.2286     
  1156.09        2500.00                 NaN            NaN   7.04383        4.65040       0.129568E-005            NaN            NaN            NaN   8.35597       0.600868        46.1192        33.2297     
  1154.86        2500.00                 NaN            NaN   7.07572        4.62027       0.128211E-005            NaN            NaN            NaN   8.35907       0.600122        46.1143        33.2305     
  1153.63        2500.00                 NaN            NaN   7.09236        4.60549       0.126017E-005            NaN            NaN            NaN   8.36181       0.599585        46.1090        33.2317     
  1152.40        2500.00                 NaN            NaN   7.10914        4.59058                 NaN            NaN            NaN            NaN   8.36456       0.599044        46.1038        33.2329     
  1151.17        2500.00                 NaN            NaN   7.12641        4.57518                 NaN            NaN            NaN            NaN   8.36731       0.598501        46.0986        33.2340     
  1149.94        2500.00                 NaN            NaN   7.21731        4.49713                 NaN            NaN            NaN            NaN   8.36665       0.595669        46.0853        33.2379     
  1148.71        2500.00                 NaN            NaN   7.23400        4.48227                 NaN            NaN            NaN            NaN   8.36953       0.595116        46.0801        33.2390     
  1147.48        2500.00                 NaN            NaN   7.24786        4.46917                 NaN            NaN            NaN            NaN   8.37455       0.594431        46.0740        33.2400     
  1146.25        2500.00                 NaN            NaN   7.26466        4.45365                 NaN            NaN            NaN            NaN   8.37689       0.594075        46.0697        33.2410     
  1145.02        2500.00                 NaN            NaN   7.28559        4.43574                 NaN            NaN            NaN            NaN   8.37924       0.593502        46.0635        33.2425     
  1143.80        2500.00                 NaN            NaN   7.22789        4.48520                 NaN            NaN            NaN            NaN   8.38391       0.595192        46.0667        33.2411     
  1142.57        2500.00                 NaN            NaN   7.24236        4.47266                 NaN            NaN            NaN            NaN   8.38666       0.594638        46.0614        33.2423     
  1141.34        2500.00                 NaN            NaN   7.23968       0.432575E-003   4.47928                 NaN            NaN            NaN   8.38281       0.593917        46.0597        33.2442     
  1140.11        2500.00                 NaN            NaN   7.27535        4.44364                 NaN            NaN            NaN            NaN   8.39225       0.593506        46.0506        33.2447     
  1138.88        2500.00                 NaN            NaN   7.26593       0.542729E-003   4.45712                 NaN            NaN            NaN   8.38906       0.592517        46.0484        33.2465     
  1137.65        2500.00                 NaN            NaN   7.31231        4.41148                 NaN            NaN            NaN            NaN   8.39958       0.591755        46.0376        33.2472     
  1136.42        2500.00                 NaN            NaN   7.29778        4.43043                 NaN            NaN            NaN            NaN   8.39535       0.591238        46.0362        33.2490     
  1135.19        2500.00                 NaN            NaN   7.31506       0.491715E-004   4.41393                 NaN            NaN            NaN   8.39762       0.590885        46.0323        33.2501     
  1133.96        2500.00                 NaN            NaN   7.32839        4.40283                 NaN            NaN            NaN            NaN   8.40063       0.590283        46.0265        33.2513     
  1132.73        2500.00                 NaN            NaN   7.37052        4.36128                 NaN            NaN            NaN            NaN   8.41058       0.589503        46.0161        33.2520     
  1131.51        2500.00                 NaN            NaN   7.35110        4.38504                 NaN            NaN            NaN            NaN   8.40667       0.589054        46.0144        33.2538     
  1130.28        2500.00                 NaN            NaN   7.36509        4.37316                 NaN            NaN            NaN            NaN   8.40956       0.588469        46.0087        33.2550     
  1129.05        2500.00                 NaN            NaN   7.37853        4.36147                 NaN            NaN            NaN            NaN   8.41268       0.587918        46.0032        33.2562     
  1127.82        2500.00                 NaN            NaN   7.38978        4.35270                 NaN            NaN            NaN            NaN   8.41630       0.587106        45.9966        33.2576     
  1126.59        2500.00                 NaN            NaN   7.40537        4.33925                 NaN            NaN            NaN            NaN   8.41827       0.586698        45.9918        33.2586     
  1125.36        2500.00                 NaN            NaN   7.41279        4.33258                 NaN            NaN            NaN            NaN   8.42060       0.586318        45.9882        33.2596     
  1124.13        2500.00                 NaN            NaN   8.75462        2.88237       0.344514E-004            NaN            NaN            NaN   8.36843       0.603137        46.1559        33.2356     
  1122.90        2500.00                 NaN            NaN   9.41153        2.26622       0.335506E-004            NaN            NaN            NaN   8.20262       0.618285        46.2279        33.2734     
  1121.67        2500.00                 NaN            NaN   9.41381        2.26398       0.337332E-004            NaN            NaN            NaN   8.20275       0.618225        46.2269        33.2743     
  1120.44        2500.00                 NaN            NaN   9.41609        2.26175       0.338971E-004            NaN            NaN            NaN   8.20289       0.618165        46.2259        33.2752     
  1119.22        2500.00                 NaN            NaN   9.41835        2.25953       0.340574E-004            NaN            NaN            NaN   8.20302       0.618106        46.2249        33.2761     
  1117.99        2500.00                 NaN            NaN   9.42059        2.25732       0.342098E-004            NaN            NaN            NaN   8.20316       0.618047        46.2239        33.2770     
  1116.76        2500.00                 NaN            NaN   9.42283        2.25513       0.343555E-004            NaN            NaN            NaN   8.20329       0.617988        46.2229        33.2779     
  1115.53        2500.00                 NaN            NaN   9.42506        2.25294       0.344929E-004            NaN            NaN            NaN   8.20342       0.617929        46.2219        33.2787     
  1114.30        2500.00                 NaN            NaN   9.42728        2.25077       0.346115E-004            NaN            NaN            NaN   8.20356       0.617870        46.2209        33.2796     
  1113.07        2500.00                 NaN            NaN   9.42949        2.24860       0.347281E-004            NaN            NaN            NaN   8.20370       0.617811        46.2199        33.2805     
  1111.84        2500.00                 NaN            NaN   9.43169        2.24645       0.348261E-004            NaN            NaN            NaN   8.20383       0.617752        46.2189        33.2814     
  1110.61        2500.00                 NaN            NaN   9.43309        2.24481       0.936744E-005            NaN            NaN            NaN   8.20338       0.617678        46.2192        33.2819     
  1109.38        2500.00                 NaN            NaN   9.43526        2.24268       0.916432E-005            NaN            NaN            NaN   8.20351       0.617619        46.2182        33.2828     
  1108.15        2500.00                 NaN            NaN   9.43742        2.24056       0.896137E-005            NaN            NaN            NaN   8.20365       0.617561        46.2172        33.2836     
  1106.92        2500.00                 NaN            NaN   9.43958        2.23844       0.875939E-005            NaN            NaN            NaN   8.20378       0.617502        46.2162        33.2845     
  1105.70        2500.00                 NaN            NaN   9.44172        2.23634       0.855835E-005            NaN            NaN            NaN   8.20392       0.617444        46.2152        33.2854     
  1104.47        2500.00                 NaN            NaN   9.44386        2.23425       0.835991E-005            NaN            NaN            NaN   8.20405       0.617385        46.2142        33.2863     
  1103.24        2500.00                 NaN            NaN   9.44599        2.23217       0.816054E-005            NaN            NaN            NaN   8.20419       0.617327        46.2132        33.2872     
  1102.01        2500.00                 NaN            NaN   9.44810        2.23010       0.796533E-005            NaN            NaN            NaN   8.20433       0.617268        46.2122        33.2880     
  1100.78        2500.00                 NaN            NaN   9.45021        2.22803       0.777108E-005            NaN            NaN            NaN   8.20446       0.617210        46.2112        33.2889     
  1099.55        2500.00                 NaN            NaN   9.45230        2.22597       0.252615E-004            NaN            NaN            NaN   8.20460       0.617152        46.2102        33.2898     
  1098.32        2500.00                 NaN            NaN   9.45438        2.22394       0.251410E-004            NaN            NaN            NaN   8.20474       0.617094        46.2091        33.2907     
  1097.09        2500.00                 NaN            NaN   9.45646        2.22190       0.250178E-004            NaN            NaN            NaN   8.20487       0.617036        46.2081        33.2916     
  1095.86        2500.00                 NaN            NaN   9.45109        2.20381       0.241054E-001            NaN            NaN            NaN   8.20563       0.616891        46.2059        33.2926     
  1094.63        2500.00                 NaN            NaN   9.45318        2.20181       0.240695E-001            NaN            NaN            NaN   8.20577       0.616833        46.2049        33.2934     
  1093.41        2500.00                 NaN            NaN   9.45524        2.19981       0.240486E-001            NaN            NaN            NaN   8.20591       0.616775        46.2039        33.2943     
  1092.18        2500.00                 NaN            NaN  0.331149E-004   9.38269        2.55214                 NaN            NaN            NaN   8.59559       0.540644        45.6088        33.3201     
  1090.95        2500.00                 NaN            NaN  0.538865        11.3943                 NaN            NaN            NaN            NaN   8.59650       0.544605        45.5988        33.3270     
  1089.72        2500.00                 NaN            NaN  0.867063        11.0988                 NaN            NaN            NaN            NaN   8.60871       0.536292        45.5521        33.3370     
  1088.49        2500.00                 NaN            NaN   9.46342        2.19187       0.240208E-001            NaN            NaN            NaN   8.20648       0.616542        46.1998        33.2978     
  1087.26        2500.00                 NaN            NaN   4.25768        7.65668                 NaN            NaN            NaN            NaN   8.58169       0.544881        45.6406        33.3185     
  1086.03        2500.00                 NaN            NaN   7.72035        4.09654                 NaN            NaN            NaN            NaN   8.51444       0.566675        45.8019        33.3001     
  1084.80        2500.00                 NaN            NaN   7.72343        4.09591                 NaN            NaN            NaN            NaN   8.51713       0.566041        45.7961        33.3014     
  1083.57        2500.00                 NaN            NaN   7.82213        4.00703                 NaN            NaN            NaN            NaN   8.52183       0.563794        45.7809        33.3043     
  1082.34        2500.00                 NaN            NaN   7.82461        4.00720                 NaN            NaN            NaN            NaN   8.52490       0.562994        45.7747        33.3055     
  1081.12        2500.00                 NaN            NaN   7.74343        4.08342                 NaN            NaN            NaN            NaN   8.52552       0.564063        45.7782        33.3054     
  1079.89        2500.00                 NaN            NaN   7.75204        4.07732                 NaN            NaN            NaN            NaN   8.52833       0.563397        45.7722        33.3067     
  1078.66        2500.00                 NaN            NaN   7.76142        4.07058                 NaN            NaN            NaN            NaN   8.52924       0.562697        45.7682        33.3078     
  1077.43        2500.00                 NaN            NaN   7.79431        4.03887                 NaN            NaN            NaN            NaN   8.53441       0.562009        45.7614        33.3090     
  1076.20        2500.00                 NaN            NaN   3.90916        7.82207       0.156519E-004            NaN            NaN            NaN   8.40631       0.601538        45.9656        33.2953     
  1074.97        2500.00                 NaN            NaN   9.60566        2.18711       0.223142E-004            NaN            NaN            NaN   8.20807       0.616053        46.0408        33.3423     
  1073.74        2500.00                 NaN            NaN   11.9945                 NaN            NaN            NaN            NaN            NaN   8.65584       0.525582        45.4765        33.3476     
  1072.51        2500.00                 NaN            NaN   2.72007        9.09641       0.299886E-004            NaN            NaN            NaN   8.42164       0.577344        45.8681        33.3164     
  1071.28        2500.00                 NaN            NaN   7.86987        3.98473                 NaN            NaN            NaN            NaN   8.55265       0.556889        45.7181        33.3178     
  1070.05        2500.00                 NaN            NaN   7.78564        4.06389                 NaN            NaN            NaN            NaN   8.55038       0.558133        45.7245        33.3175     
  1068.83        2500.00                 NaN            NaN   7.88281        3.97693                 NaN            NaN            NaN            NaN   8.55832       0.555529        45.7059        33.3205     
  1067.60        2500.00                 NaN            NaN   7.88591       0.486646E-003   3.97589                 NaN            NaN            NaN   8.56024       0.554840        45.7007        33.3219     
  1066.37        2500.00                 NaN            NaN   7.88760        3.97742                 NaN            NaN            NaN            NaN   8.56386       0.554218        45.6936        33.3233     
  1065.14        2500.00                 NaN            NaN   7.87429        3.99303                 NaN            NaN            NaN            NaN   8.56700       0.553335        45.6880        33.3244     
  1063.91        2500.00                 NaN            NaN   7.88920        3.98046                 NaN            NaN            NaN            NaN   8.56850       0.552851        45.6830        33.3259     
  1062.68        2500.00                 NaN            NaN   7.88757        3.98449       0.108969E-005            NaN            NaN            NaN   8.57110       0.552238        45.6773        33.3273     
  1061.45        2500.00                 NaN            NaN   7.88746        3.98718                 NaN            NaN            NaN            NaN   8.57383       0.551576        45.6713        33.3286     
  1060.22        2500.00                 NaN            NaN   7.89746        3.97985                 NaN            NaN            NaN            NaN   8.57681       0.550864        45.6650        33.3300     
  1058.99        2500.00                 NaN            NaN   7.88839        3.99176                 NaN            NaN            NaN            NaN   8.57944       0.550186        45.6588        33.3314     
  1057.76        2500.00                 NaN            NaN   7.88771        3.99466       0.101987E-005            NaN            NaN            NaN   8.58193       0.549644        45.6533        33.3328     
  1056.54        2500.00                 NaN            NaN   7.89009        3.99508                 NaN            NaN            NaN            NaN   8.58515       0.548856        45.6467        33.3341     
  1055.31        2500.00                 NaN            NaN   7.89126        3.99644                 NaN            NaN            NaN            NaN   8.58779       0.548165        45.6410        33.3354     
  1054.08        2500.00                 NaN            NaN   7.89730        3.99295                 NaN            NaN            NaN            NaN   8.59064       0.547486        45.6349        33.3367     
  1052.85        2500.00                 NaN            NaN   7.89448        3.99837                 NaN            NaN            NaN            NaN   8.59305       0.546923        45.6290        33.3382     
  1051.62        2500.00                 NaN            NaN   7.89806        3.99719                 NaN            NaN            NaN            NaN   8.59571       0.546337        45.6230        33.3397     
  1050.39        2500.00                 NaN            NaN   7.89478        4.00323                 NaN            NaN            NaN            NaN   8.59854       0.545618        45.6168        33.3410     
  1049.16        2500.00                 NaN            NaN   7.89235        4.00826       0.775238E-005            NaN            NaN            NaN   8.60121       0.544969        45.6108        33.3424     
  1047.93        2500.00                 NaN            NaN   7.89311        4.01016       0.770441E-005            NaN            NaN            NaN   8.60391       0.544312        45.6047        33.3438     
  1046.70        2500.00                 NaN            NaN   7.89069        4.01504       0.765619E-005            NaN            NaN            NaN   8.60651       0.543678        45.5989        33.3452     
  1045.47        2500.00                 NaN            NaN   7.88673        4.02192       0.760796E-005            NaN            NaN            NaN   8.60978       0.542940        45.5921        33.3465     
  1044.24        2500.00                 NaN            NaN   7.88355        4.02765                 NaN            NaN            NaN            NaN   8.61198       0.542325        45.5865        33.3480     
  1043.02        2500.00                 NaN            NaN   7.87928        4.03460                 NaN            NaN            NaN            NaN   8.61470       0.541655        45.5804        33.3494     
  1041.79        2500.00                 NaN            NaN   7.87560        4.04093                 NaN            NaN            NaN            NaN   8.61728       0.541025        45.5744        33.3508     
  1040.56        2500.00                 NaN            NaN   7.87159        4.04773                 NaN            NaN            NaN            NaN   8.61983       0.540345        45.5682        33.3523     
  1039.33        2500.00                 NaN            NaN   7.86769        4.05421                 NaN            NaN            NaN            NaN   8.62250       0.539705        45.5623        33.3536     
  1038.10        2500.00                 NaN            NaN   7.86413        4.06045                 NaN            NaN            NaN            NaN   8.62522       0.539046        45.5561        33.3550     
  1036.87        2500.00                 NaN            NaN   7.86109        4.06619                 NaN            NaN            NaN            NaN   8.62790       0.538380        45.5500        33.3565     
  1035.64        2500.00                 NaN            NaN   7.85833        4.07163                 NaN            NaN            NaN            NaN   8.63055       0.537726        45.5439        33.3579     
  1034.41        2500.00                 NaN            NaN   7.85573        4.07697                 NaN            NaN            NaN            NaN   8.63320       0.537059        45.5377        33.3593     
  1033.18        2500.00                 NaN            NaN   7.85370        4.08186                 NaN            NaN            NaN            NaN   8.63573       0.536366        45.5316        33.3608     
  1031.95        2500.00                 NaN            NaN   7.85464        4.08350                 NaN            NaN            NaN            NaN   8.63864       0.535710        45.5254        33.3621     
  1030.73        2500.00                 NaN            NaN   11.2156       0.913257                 NaN            NaN            NaN            NaN   8.78134       0.489704        45.2009        33.3992     
  1029.50        2500.00                 NaN            NaN   12.1396                 NaN            NaN            NaN            NaN            NaN   8.78882       0.486944        45.1828        33.4018     
  1028.27        2500.00                 NaN            NaN   3.36233        8.45179                 NaN            NaN            NaN            NaN   8.55537       0.564569        45.7309        33.3351     
  1027.04        2500.00                 NaN            NaN   3.16927        8.61214       0.933806E-006            NaN            NaN            NaN   8.57224       0.559519        45.7587        33.3281     
  1025.81        2500.00                 NaN            NaN   3.17450        8.60897       0.908183E-006            NaN            NaN            NaN   8.57455       0.558979        45.7536        33.3294     
  1024.58        2500.00                 NaN            NaN   5.51322        6.44955                 NaN            NaN            NaN            NaN   8.62145       0.540995        45.4874        33.3874     
  1023.35        2500.00                 NaN            NaN   3.18556        8.60193       0.879412E-006            NaN            NaN            NaN   8.58023       0.557731        45.7429        33.3317     
  1022.12        2500.00                 NaN            NaN   3.19156        8.59726       0.872215E-006            NaN            NaN            NaN   8.58173       0.557307        45.7393        33.3328     
  1020.89        2500.00                 NaN            NaN   3.19841        8.59278       0.907222E-006            NaN            NaN            NaN   8.58414       0.556693        45.7338        33.3342     
  1019.66        2500.00                 NaN            NaN   2.22326        9.91361                 NaN            NaN            NaN            NaN   8.81328       0.487550        45.1650        33.3974     
  1018.44        2500.00                 NaN            NaN   2.43212        9.51596       0.447674E-003            NaN            NaN            NaN   8.75754       0.514467        45.4104        33.3691     
  1017.21        2500.00                 NaN            NaN   3.08053        8.73171                 NaN            NaN            NaN            NaN   8.60491       0.551118        45.6915        33.3402     
  1015.98        2500.00                 NaN            NaN   3.08778        8.72649                 NaN            NaN            NaN            NaN   8.60718       0.550587        45.6864        33.3416     
  1014.75        2500.00                 NaN            NaN   7.86124        4.11591                 NaN            NaN            NaN            NaN   8.67695       0.526094        45.4376        33.3822     
  1013.52        2500.00                 NaN            NaN   7.83153        4.14574                 NaN            NaN            NaN            NaN   8.67780       0.526134        45.4357        33.3831     
  1012.29        2500.00                 NaN            NaN   2.97010        9.02556                 NaN            NaN            NaN            NaN   8.76872       0.507989        45.3405        33.3871     
  1011.06        2500.00                 NaN            NaN   5.30964        6.75526                 NaN            NaN            NaN            NaN   8.68444       0.516253        45.3275        33.4069     
  1009.83        2500.00                 NaN            NaN   8.75883        3.33213                 NaN            NaN            NaN            NaN   8.80854       0.494145        45.1958        33.4106     
  1008.60        2500.00                 NaN            NaN   2.57399        9.42865       0.177101E-004            NaN            NaN            NaN   8.75994       0.511944        45.3375        33.3880     
  1007.37        2500.00                 NaN            NaN   6.01074        6.13848       0.953698E-005            NaN            NaN            NaN   8.81289       0.491258        45.1182        33.4284     
  1006.15        2500.00                 NaN            NaN   7.06479        5.10288                 NaN            NaN            NaN            NaN   8.83038       0.485251        45.0868        33.4299     
  1004.92        2500.00                 NaN            NaN   7.21560        4.97091                 NaN            NaN            NaN            NaN   8.84849       0.479389        45.0498        33.4358     
