|6.6.6
Archiving\03_Data\eqfrac/QFM_m0.5/GRV/GRV_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1499.81        2500.00       0.339895E-003            NaN   98.9228       0.129024       0.118098       0.829707                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.34        2500.00       0.177100E-003            NaN   98.9288       0.132072       0.117330       0.821592                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.87        2500.00       0.277554E-003            NaN   98.9479       0.120827       0.117347       0.813640                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.40        2500.00       0.201059E-003            NaN   98.9563       0.119879       0.116272       0.807345                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.93        2500.00       0.146291E-003            NaN   98.9668       0.117510       0.115904       0.799688                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.46        2500.00       0.783783E-004            NaN   98.9780       0.115569       0.115277       0.791093                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.99        2500.00       0.757115E-004            NaN   98.9883       0.111392       0.114831       0.785407                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.52        2500.00       0.341909E-004            NaN   98.9985       0.108562       0.114242       0.778652                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.05        2500.00       0.220017E-005            NaN   99.0088       0.105509       0.113855       0.771826                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.58        2500.00                 NaN            NaN   99.0179       0.101716       0.113395       0.766964                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.11        2500.00       0.457708E-003            NaN   99.0274       0.922791E-001  0.116178       0.763641                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.64        2500.00                 NaN            NaN   99.0397       0.944712E-001  0.112874       0.752973                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.17        2500.00                 NaN            NaN   99.0467       0.919646E-001  0.112812       0.748542                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.70        2500.00                 NaN            NaN   99.0533       0.898046E-001  0.110675       0.746194                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.23        2500.00       0.419572E-003            NaN   99.0669       0.779486E-001  0.115086       0.739665                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.76        2500.00                 NaN            NaN   99.0682       0.845516E-001  0.111090       0.736164                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.29        2500.00       0.175277E-003            NaN   99.0831       0.727291E-001  0.112575       0.731428                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.82        2500.00       0.322018E-002            NaN   98.9512       0.323586E-001  0.153139       0.860056                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.35        2500.00                 NaN            NaN   99.2550       0.597898E-001  0.917580E-001  0.593428                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.88        2500.00                 NaN            NaN   99.1063       0.694283E-001  0.110168       0.714117                 NaN            NaN            NaN            NaN            NaN            NaN
  1470.41        2500.00                 NaN            NaN   99.1124       0.669757E-001  0.108699       0.711893                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.94        2500.00                 NaN            NaN   99.1212       0.639000E-001  0.109248       0.705636                 NaN            NaN            NaN            NaN            NaN            NaN
  1467.47        2500.00                 NaN            NaN   99.1450       0.610818E-001  0.105711       0.688207                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.00        2500.00                 NaN            NaN   99.1181       0.603574E-001  0.110071       0.711507                 NaN            NaN            NaN            NaN            NaN            NaN
  1464.53        2500.00                 NaN            NaN   99.1402       0.648341E-001  0.105933       0.689058                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.06        2500.00                 NaN            NaN   99.1444       0.840594E-001  0.943834E-001  0.677202                 NaN            NaN            NaN            NaN            NaN            NaN
  1461.59        2500.00       0.571976E-003            NaN   99.1676                 NaN  0.129634       0.702235                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.12        2500.00                 NaN            NaN   99.1631       0.476714E-001  0.107117       0.682096                 NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00       0.406062E-002            NaN   99.1045       0.100209       0.123587       0.667601                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.18        2500.00                 NaN            NaN   99.2364                 NaN  0.895366E-001  0.674097                 NaN            NaN            NaN            NaN            NaN            NaN
  1455.71        2500.00                 NaN            NaN   99.1890                 NaN  0.111897       0.674946       0.241608E-001            NaN            NaN            NaN            NaN            NaN
  1454.24        2500.00                 NaN            NaN   99.1732       0.310221E-001  0.852956E-001  0.643989       0.664778E-001            NaN            NaN            NaN            NaN            NaN
  1452.77        2500.00                 NaN            NaN   99.1618                 NaN  0.660172E-001  0.610614       0.161530                 NaN            NaN            NaN            NaN            NaN
  1451.30        2500.00                 NaN            NaN   99.1686                 NaN  0.644681E-001  0.603715       0.163241                 NaN            NaN            NaN            NaN            NaN
  1449.83        2500.00                 NaN            NaN   99.1726                 NaN  0.630460E-001  0.598799       0.165576                 NaN            NaN            NaN            NaN            NaN
  1448.36        2500.00                 NaN            NaN   99.1754                 NaN  0.622810E-001  0.166101       0.596233                 NaN            NaN            NaN            NaN            NaN
  1446.89        2500.00                 NaN            NaN   99.1830                 NaN  0.606596E-001  0.588559       0.167783                 NaN            NaN            NaN            NaN            NaN
  1445.42        2500.00                 NaN            NaN   99.1869                 NaN  0.596516E-001  0.584425       0.168988                 NaN            NaN            NaN            NaN            NaN
  1443.95        2500.00       0.113651E-002            NaN   99.1914                 NaN  0.575280E-001  0.173687       0.576208                 NaN            NaN            NaN            NaN            NaN
  1442.48        2500.00                 NaN            NaN   99.1947                 NaN  0.576591E-001  0.576863       0.170752                 NaN            NaN            NaN            NaN            NaN
  1441.01        2500.00       0.918891E-003            NaN   99.2011                 NaN  0.555183E-001  0.567042       0.175376                 NaN            NaN            NaN            NaN            NaN
  1439.54        2500.00                 NaN            NaN   99.2051                 NaN  0.553648E-001  0.172894       0.566622                 NaN            NaN            NaN            NaN            NaN
  1438.07        2500.00                 NaN            NaN   99.2084                 NaN  0.544269E-001  0.564140       0.173013                 NaN            NaN            NaN            NaN            NaN
  1436.60        2500.00                 NaN            NaN   99.2127                 NaN  0.533510E-001  0.559406       0.174540                 NaN            NaN            NaN            NaN            NaN
  1435.13        2500.00       0.132482E-002            NaN   99.2150                 NaN  0.514319E-001  0.179430       0.552848                 NaN            NaN            NaN            NaN            NaN
  1433.66        2500.00                 NaN            NaN   99.2197                 NaN  0.512067E-001  0.175826       0.553237                 NaN            NaN            NaN            NaN            NaN
  1432.19        2500.00       0.138161E-002            NaN   99.2629                 NaN  0.472835E-001  0.173540       0.514936                 NaN            NaN            NaN            NaN            NaN
  1430.72        2500.00                 NaN            NaN   99.1888                 NaN  0.516474E-001  0.571174       0.188424                 NaN            NaN            NaN            NaN            NaN
  1429.25        2500.00                 NaN            NaN   99.2330                 NaN  0.480345E-001  0.178932       0.540077                 NaN            NaN            NaN            NaN            NaN
  1427.78        2500.00       0.161503E-002            NaN   99.2346                 NaN  0.462940E-001  0.531917       0.185601                 NaN            NaN            NaN            NaN            NaN
  1426.31        2500.00                 NaN            NaN   99.2386                 NaN  0.463764E-001  0.180251       0.534749                 NaN            NaN            NaN            NaN            NaN
  1424.84        2500.00       0.223808E-004            NaN   99.2413                 NaN  0.456709E-001  0.531594       0.181441                 NaN            NaN            NaN            NaN            NaN
  1423.37        2500.00                 NaN            NaN   99.2441                 NaN  0.446069E-001  0.182469       0.528832                 NaN            NaN            NaN            NaN            NaN
  1421.90        2500.00       0.798482E-003            NaN   99.2473                 NaN  0.431108E-001  0.522328       0.186423                 NaN            NaN            NaN            NaN            NaN
  1420.43        2500.00                 NaN            NaN   99.2502                 NaN  0.428115E-001  0.522896       0.184118                 NaN            NaN            NaN            NaN            NaN
  1418.96        2500.00                 NaN            NaN   99.2525                 NaN  0.418937E-001  0.184740       0.520907                 NaN            NaN            NaN            NaN            NaN
  1417.49        2500.00       0.549457E-003            NaN   99.2555                 NaN  0.406928E-001  0.188357       0.514943                 NaN            NaN            NaN            NaN            NaN
  1416.02        2500.00       0.335312E-003            NaN   99.2581                 NaN  0.398646E-001  0.513606       0.188066                 NaN            NaN            NaN            NaN            NaN
  1414.55        2500.00                 NaN            NaN   99.2605                 NaN  0.388334E-001  0.512838       0.187783                 NaN            NaN            NaN            NaN            NaN
  1413.08        2500.00                 NaN            NaN   99.2629                 NaN  0.385485E-001  0.187930       0.510582                 NaN            NaN            NaN            NaN            NaN
  1411.61        2500.00       0.269153E-002            NaN   99.2647                 NaN  0.372821E-001  0.195931       0.499413                 NaN            NaN            NaN            NaN            NaN
  1410.14        2500.00                 NaN            NaN   99.2725                 NaN  0.353036E-001  0.500598       0.191623                 NaN            NaN            NaN            NaN            NaN
  1408.67        2500.00                 NaN            NaN   99.2688                 NaN  0.356930E-001  0.504759       0.190785                 NaN            NaN            NaN            NaN            NaN
  1407.20        2500.00                 NaN            NaN   99.2716                 NaN  0.344949E-001  0.192402       0.501528                 NaN            NaN            NaN            NaN            NaN
  1405.73        2500.00                 NaN            NaN   99.2732                 NaN  0.338841E-001  0.193601       0.499337                 NaN            NaN            NaN            NaN            NaN
  1404.26        2500.00                 NaN            NaN   99.2791                 NaN  0.500724E-001  0.166289       0.504553                 NaN            NaN            NaN            NaN            NaN
  1402.79        2500.00                 NaN            NaN   98.6622                 NaN  0.198291       0.220509       0.546078                 NaN  0.372899                 NaN            NaN            NaN
  1401.32        2500.00                 NaN            NaN   98.3492                 NaN  0.316688       0.578337       0.183577                 NaN  0.572243                 NaN            NaN            NaN
  1399.85        2500.00                 NaN            NaN   98.3691                 NaN  0.317299       0.173694       0.574035                 NaN  0.565852                 NaN            NaN            NaN
  1398.38        2500.00                 NaN            NaN   98.3877                 NaN  0.319020       0.569881       0.162901                 NaN  0.560455                 NaN            NaN            NaN
  1396.91        2500.00                 NaN            NaN   98.4118                 NaN  0.316786       0.563859       0.155932                 NaN  0.551609                 NaN            NaN            NaN
  1395.44        2500.00                 NaN            NaN   98.4277                 NaN  0.318351       0.561852       0.145393                 NaN  0.546719                 NaN            NaN            NaN
  1393.97        2500.00                 NaN            NaN   98.4456                 NaN  0.318742       0.557895       0.136958                 NaN  0.540801                 NaN            NaN            NaN
  1392.50        2500.00                 NaN            NaN   98.4640                 NaN  0.319049       0.554322       0.127954                 NaN  0.534711                 NaN            NaN            NaN
  1391.03        2500.00                 NaN            NaN   98.4824                 NaN  0.319207       0.118717       0.550796                 NaN  0.528866                 NaN            NaN            NaN
  1389.56        2500.00                 NaN            NaN   98.5007                 NaN  0.319170       0.546662       0.110821                 NaN  0.522663                 NaN            NaN            NaN
  1388.09        2500.00                 NaN            NaN   98.5182                 NaN  0.319485       0.542799       0.102675                 NaN  0.516865                 NaN            NaN            NaN
  1386.62        2500.00                 NaN            NaN   98.5331                 NaN  0.320059       0.947233E-001  0.539995                 NaN  0.512152                 NaN            NaN            NaN
  1385.15        2500.00                 NaN            NaN   98.5525                 NaN  0.318830       0.535966       0.876356E-001            NaN  0.505083                 NaN            NaN            NaN
  1383.68        2500.00                 NaN            NaN   98.5652                 NaN  0.319949       0.534093       0.797505E-001            NaN  0.501037                 NaN            NaN            NaN
  1382.21        2500.00                 NaN            NaN   98.5805                 NaN  0.319408       0.531296       0.732853E-001            NaN  0.495537                 NaN            NaN            NaN
  1380.74        2500.00                 NaN            NaN   98.5990                 NaN  0.318991       0.526753       0.657822E-001            NaN  0.489469                 NaN            NaN            NaN
  1379.27        2500.00                 NaN            NaN   98.6137                 NaN  0.319022       0.523802       0.588782E-001            NaN  0.484601                 NaN            NaN            NaN
  1377.80        2500.00                 NaN            NaN   98.6285                 NaN  0.319190       0.522478E-001  0.520269                 NaN  0.479832                 NaN            NaN            NaN
  1376.33        2500.00                 NaN            NaN   98.6438                 NaN  0.318109       0.518102       0.457778E-001            NaN  0.474162                 NaN            NaN            NaN
  1374.86        2500.00                 NaN            NaN   98.6570                 NaN  0.318524       0.393274E-001  0.515157                 NaN  0.469957                 NaN            NaN            NaN
  1373.39        2500.00                 NaN            NaN   98.6719                 NaN  0.318183       0.510617       0.345626E-001            NaN  0.464703                 NaN            NaN            NaN
  1371.92        2500.00                 NaN            NaN   98.6872                 NaN  0.316062       0.508198       0.296571E-001            NaN  0.458875                 NaN            NaN            NaN
  1370.45        2500.00                 NaN            NaN   98.6970                 NaN  0.317425       0.214366E-001  0.508062                 NaN  0.456065                 NaN            NaN            NaN
  1368.98        2500.00                 NaN            NaN   98.7113                 NaN  0.316658       0.503466       0.178031E-001            NaN  0.450767                 NaN            NaN            NaN
  1367.51        2500.00                 NaN            NaN   98.7282                 NaN  0.312566       0.499675       0.155973E-001            NaN  0.443927                 NaN            NaN            NaN
  1366.04        2500.00                 NaN            NaN   98.7368                 NaN  0.314064       0.789976E-002  0.499729                 NaN  0.441518                 NaN            NaN            NaN
  1364.57        2500.00                 NaN            NaN   98.7514                 NaN  0.312908       0.367656E-002  0.495566                 NaN  0.436427                 NaN            NaN            NaN
  1363.10        2500.00                 NaN            NaN   98.7635                 NaN  0.311438       0.493150       0.214645E-003            NaN  0.431702                 NaN            NaN            NaN
  1361.63        2500.00       0.692349E-001            NaN   98.6273                 NaN  0.224657       0.963229E-001  0.534797                 NaN  0.447661                 NaN            NaN            NaN
  1360.16        2500.00       0.106729                 NaN   98.5603                 NaN  0.172712       0.141492       0.568141                 NaN  0.450655                 NaN            NaN            NaN
  1358.69        2500.00       0.125209                 NaN   98.5267                 NaN  0.147230       0.589488       0.159086                 NaN  0.452311                 NaN            NaN            NaN
  1357.22        2500.00       0.140175                 NaN   98.5057                 NaN  0.124417       0.605766       0.172846                 NaN  0.451100                 NaN            NaN            NaN
  1355.75        2500.00       0.150749                 NaN   98.4958                 NaN  0.106577       0.181886       0.616528                 NaN  0.448416                 NaN            NaN            NaN
  1354.28        2500.00       0.156685                 NaN   98.4985                 NaN  0.942729E-001  0.620170       0.186285                 NaN  0.444116                 NaN            NaN            NaN
  1352.81        2500.00       0.159941                 NaN   98.5077                 NaN  0.851069E-001  0.619748       0.188401                 NaN  0.439079                 NaN            NaN            NaN
  1351.34        2500.00       0.161012                 NaN   98.5230                 NaN  0.786894E-001  0.188289       0.615688                 NaN  0.433295                 NaN            NaN            NaN
  1349.87        2500.00       0.160358                 NaN   98.5419                 NaN  0.740577E-001  0.188462       0.607898                 NaN  0.427315                 NaN            NaN            NaN
  1348.40        2500.00       0.160399                 NaN   98.5606                 NaN  0.690348E-001  0.186420       0.602646                 NaN  0.420947                 NaN            NaN            NaN
  1346.93        2500.00       0.159698                 NaN   98.5792                 NaN  0.646029E-001  0.595627       0.185843                 NaN  0.414996                 NaN            NaN            NaN
  1345.46        2500.00       0.158514                 NaN   98.5977                 NaN  0.605477E-001  0.588097       0.185907                 NaN  0.409271                 NaN            NaN            NaN
  1343.99        2500.00       0.155145                 NaN   98.6255                 NaN  0.600177E-001  0.181740       0.575689                 NaN  0.401886                 NaN            NaN            NaN
  1342.52        2500.00       0.153640                 NaN   98.6451                 NaN  0.566194E-001  0.181687       0.566843                 NaN  0.396123                 NaN            NaN            NaN
  1341.05        2500.00       0.149456                 NaN   98.6697                 NaN  0.726932E-001  0.563682       0.150827                 NaN  0.393628                 NaN            NaN            NaN
  1339.58        2500.00       0.151649                 NaN   98.6874                 NaN  0.339452E-001  0.206654       0.540431                 NaN  0.379897                 NaN            NaN            NaN
  1338.11        2500.00       0.146943                 NaN   98.7106                 NaN  0.507690E-001  0.537155       0.176592                 NaN  0.377940                 NaN            NaN            NaN
  1336.64        2500.00       0.145198                 NaN   98.7302                 NaN  0.469779E-001  0.177796       0.527844                 NaN  0.371969                 NaN            NaN            NaN
  1335.17        2500.00       0.142990                 NaN   98.7506                 NaN  0.444563E-001  0.178096       0.517633                 NaN  0.366260                 NaN            NaN            NaN
  1333.70        2500.00       0.140944                 NaN   98.7707                 NaN  0.418663E-001  0.507803       0.178182                 NaN  0.360509                 NaN            NaN            NaN
  1332.23        2500.00       0.138973                 NaN   98.7898                 NaN  0.392400E-001  0.178341       0.498693                 NaN  0.354974                 NaN            NaN            NaN
  1330.76        2500.00       0.136829                 NaN   98.8090                 NaN  0.371441E-001  0.178499       0.488923                 NaN  0.349594                 NaN            NaN            NaN
  1329.29        2500.00       0.134863                 NaN   98.8280                 NaN  0.343368E-001  0.479637       0.179034                 NaN  0.344123                 NaN            NaN            NaN
  1327.82        2500.00       0.132950                 NaN   98.8462                 NaN  0.317416E-001  0.180007       0.470238                 NaN  0.338823                 NaN            NaN            NaN
  1326.35        2500.00       0.130972                 NaN   98.8646                 NaN  0.295751E-001  0.180084       0.461075                 NaN  0.333693                 NaN            NaN            NaN
  1324.88        2500.00       0.129248                 NaN   98.8822                 NaN  0.257619E-001  0.183001       0.451486                 NaN  0.328260                 NaN            NaN            NaN
  1323.41        2500.00       0.126949                 NaN   98.8995                 NaN  0.257945E-001  0.180244       0.443597                 NaN  0.323879                 NaN            NaN            NaN
  1321.94        2500.00       0.125461                 NaN   98.9166                 NaN  0.217862E-001  0.434134       0.183413                 NaN  0.318592                 NaN            NaN            NaN
  1320.47        2500.00       0.123546                 NaN   98.9336                 NaN  0.194897E-001  0.425185       0.184451                 NaN  0.313724                 NaN            NaN            NaN
  1319.00        2500.00       0.121799                 NaN   98.9499                 NaN  0.170052E-001  0.185572       0.416706                 NaN  0.308978                 NaN            NaN            NaN
  1317.53        2500.00       0.120114                 NaN   98.9654                 NaN  0.139054E-001  0.188569       0.407582                 NaN  0.304422                 NaN            NaN            NaN
  1316.06        2500.00       0.118425                 NaN   98.9813                 NaN  0.117701E-001  0.399905       0.188833                 NaN  0.299816                 NaN            NaN            NaN
  1314.59        2500.00       0.116855                 NaN   98.9963                 NaN  0.879353E-002  0.391117       0.191551                 NaN  0.295346                 NaN            NaN            NaN
  1313.12        2500.00       0.115113                 NaN   99.0120                 NaN  0.686860E-002  0.383174       0.191944                 NaN  0.290900                 NaN            NaN            NaN
  1311.65        2500.00       0.113573                 NaN   99.0267                 NaN  0.403181E-002  0.194431       0.374734                 NaN  0.286513                 NaN            NaN            NaN
  1310.18        2500.00       0.112069                 NaN   99.0406                 NaN  0.138065E-002  0.196443       0.367091                 NaN  0.282375                 NaN            NaN            NaN
  1308.71        2500.00       0.110279                 NaN   99.0561                 NaN            NaN  0.196400       0.359063                 NaN  0.278163                 NaN            NaN            NaN
  1307.24        2500.00       0.108313                 NaN   99.0703                 NaN            NaN  0.194381       0.352553                 NaN  0.274403                 NaN            NaN            NaN
  1305.77        2500.00       0.106435                 NaN   99.0842                 NaN  0.120447E-005  0.345822       0.192761                 NaN  0.270785                 NaN            NaN            NaN
  1304.30        2500.00       0.104533                 NaN   99.0984                 NaN  0.738496E-006  0.190544       0.339519                 NaN  0.266977                 NaN            NaN            NaN
  1302.83        2500.00       0.102635                 NaN   99.1127                 NaN            NaN  0.332877       0.188434                 NaN  0.263307                 NaN            NaN            NaN
  1301.36        2500.00       0.100777                 NaN   99.1255                 NaN            NaN  0.326984       0.186910                 NaN  0.259830                 NaN            NaN            NaN
  1299.89        2500.00       0.987781E-001            NaN   99.1396                 NaN  0.124296E-005  0.320045       0.185327                 NaN  0.256227                 NaN            NaN            NaN
  1298.42        2500.00       0.970652E-001            NaN   99.1525                 NaN  0.850270E-005  0.314166       0.183452                 NaN  0.252805                 NaN            NaN            NaN
