|6.6.6
Archiving\03_Data\Deq/QFM_m1/K22/K22_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1871.79        2500.00        81.5532        18.1564       0.290408                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.9522        18.7423       0.305431                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        80.3513        19.3283       0.320455                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.7503        19.9143       0.335479                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        79.1492        20.5002       0.350504                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        78.5482        21.0862       0.365528                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        77.9472        21.6722       0.380553                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        77.3462        22.2583       0.395578                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        76.7451        22.8443       0.410604                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        76.1776        23.3980       0.424435                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        75.6100        23.9517       0.438267                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        75.0424        24.5055       0.452099                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.4748        25.0593       0.465932                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        73.9072        25.6130       0.479764                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.3396        26.1668       0.493597                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        72.7720        26.7206       0.507430                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        72.2044        27.2744       0.521263                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        71.6643        27.8016       0.534092                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        71.1242        28.3289       0.546921                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        70.5841        28.8562       0.559751                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        70.0440        29.3834       0.572580                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        69.5039        29.9107       0.585410                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        68.9637        30.4380       0.598240                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        68.4236        30.9654       0.611071                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        67.8834        31.4927       0.623901                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        67.3651        31.9991       0.635785                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        66.8469        32.5055       0.647670                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        66.3286        33.0119       0.659554                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        65.8102        33.5183       0.671439                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        65.2919        34.0248       0.683324                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        64.7736        34.5312       0.695209                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        64.2552        35.0377       0.707095                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        63.7369        35.5441       0.718981                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        63.2405        36.0293       0.730114                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        62.7442        36.5146       0.741248                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        62.2478        36.9998       0.752382                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        61.7514        37.4850       0.763517                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        61.2551        37.9703       0.774651                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        60.7587        38.4556       0.785786                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        60.2623        38.9408       0.796921                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        59.7658        39.4261       0.808056                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        59.2892        39.8925       0.818283                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        58.8126        40.3589       0.828511                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        58.3360        40.8253       0.838738                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        57.8593        41.2917       0.848966                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        57.3827        41.7581       0.859194                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        56.9060        42.2246       0.869422                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        56.4293        42.6910       0.879650                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        55.9526        43.1575       0.889878                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        55.4974        43.6030       0.899631                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        55.0421        44.0485       0.909384                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        54.5868        44.4940       0.919137                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        54.1315        44.9396       0.928891                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        53.6762        45.3851       0.938644                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        53.2209        45.8307       0.948398                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        52.7656        46.2763       0.958152                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        52.3103        46.7218       0.967906                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        51.8797        47.1433       0.976961                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        51.4492        47.5648       0.986015                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        51.0186        47.9863       0.995069                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        50.5880        48.4078        1.00412                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        50.1575        48.8294        1.01318                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        49.7269        49.2509        1.02223                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        49.2963        49.6724        1.03129                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        48.8657        50.0940        1.04034                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        48.4518        50.4992        1.04898                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        48.0378        50.9045        1.05762                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        47.5508        51.2842        1.06559       0.994464E-001            NaN            NaN            NaN            NaN
  1653.85        2500.00        46.1976        51.4314        1.05963        1.31135                 NaN            NaN            NaN            NaN
  1650.64        2500.00        44.9912        51.5602        1.05312        2.39541                 NaN            NaN            NaN            NaN
  1647.44        2500.00        43.7848        51.6890        1.04661        3.47950                 NaN            NaN            NaN            NaN
  1644.23        2500.00        42.5784        51.8179        1.04010        4.56361                 NaN            NaN            NaN            NaN
  1641.03        2500.00        41.3720        51.9467        1.03359        5.64774                 NaN            NaN            NaN            NaN
  1637.82        2500.00        40.4262        52.0412        1.02645        6.50617                 NaN            NaN            NaN            NaN
  1634.62        2500.00        39.4803        52.1358        1.01931        7.36461                 NaN            NaN            NaN            NaN
  1631.41        2500.00        38.5345        52.2303        1.01216        8.22307                 NaN            NaN            NaN            NaN
  1628.21        2500.00        37.5886        52.3248        1.00502        9.08155                 NaN            NaN            NaN            NaN
  1625.00        2500.00        36.6428        52.4193       0.997877        9.94004                 NaN            NaN            NaN            NaN
  1621.79        2500.00        35.6969        52.5139       0.990734        10.7985                 NaN            NaN            NaN            NaN
  1618.59        2500.00        34.7510        52.6084       0.983590        11.6571                 NaN            NaN            NaN            NaN
  1615.38        2500.00        33.8050        52.7029       0.976447        12.5156                 NaN            NaN            NaN            NaN
  1612.18        2500.00        33.0923        52.7669       0.968223        13.1726                 NaN            NaN            NaN            NaN
  1608.97        2500.00        32.3795        52.8309       0.959999        13.8296                 NaN            NaN            NaN            NaN
  1605.77        2500.00        31.6668        52.8949       0.951775        14.4866                 NaN            NaN            NaN            NaN
  1602.56        2500.00        30.9540        52.9589       0.943551        15.1436                 NaN            NaN            NaN            NaN
  1599.36        2500.00        30.2412        53.0229       0.935326        15.8006                 NaN            NaN            NaN            NaN
  1596.15        2500.00        29.5284        53.0869       0.927102        16.4576                 NaN            NaN            NaN            NaN
  1592.95        2500.00        28.8156        53.1508       0.918877        17.1147                 NaN            NaN            NaN            NaN
  1589.74        2500.00        28.1028        53.2148       0.910652        17.7717                 NaN            NaN            NaN            NaN
  1586.54        2500.00        27.5298        53.2596       0.901235        18.3093                 NaN            NaN            NaN            NaN
  1583.33        2500.00        26.9568        53.3044       0.891819        18.8470                 NaN            NaN            NaN            NaN
  1580.13        2500.00        26.3838        53.3492       0.882401        19.3846                 NaN            NaN            NaN            NaN
  1576.92        2500.00        25.8108        53.3940       0.872984        19.9222                 NaN            NaN            NaN            NaN
  1573.72        2500.00        25.2378        53.4388       0.863567        20.4599                 NaN            NaN            NaN            NaN
  1570.51        2500.00        24.6648        53.4836       0.854150        20.9975                 NaN            NaN            NaN            NaN
  1567.31        2500.00        24.0918        53.5284       0.844732        21.5351                 NaN            NaN            NaN            NaN
  1564.10        2500.00        23.5187        53.5731       0.835315        22.0728                 NaN            NaN            NaN            NaN
  1560.90        2500.00        23.0308        53.6070       0.823930        22.5382                 NaN            NaN            NaN            NaN
  1557.69        2500.00        22.5429        53.6409       0.812546        23.0037                 NaN            NaN            NaN            NaN
  1554.49        2500.00        22.0550        53.6747       0.801161        23.4691                 NaN            NaN            NaN            NaN
  1551.28        2500.00        21.5671        53.7086       0.789776        23.9346                 NaN            NaN            NaN            NaN
  1548.08        2500.00        21.0791        53.7424       0.778392        24.4000                 NaN            NaN            NaN            NaN
  1544.87        2500.00        20.5912        53.7763       0.767007        24.8655                 NaN            NaN            NaN            NaN
  1541.67        2500.00        20.1033        53.8102       0.755622        25.3310                 NaN            NaN            NaN            NaN
  1538.46        2500.00        19.6153        53.8440       0.744237        25.7964                 NaN            NaN            NaN            NaN
  1535.26        2500.00        19.1775        53.8716       0.730601        26.2203                 NaN            NaN            NaN            NaN
  1532.05        2500.00        18.7397        53.8992       0.716966        26.6441                 NaN            NaN            NaN            NaN
  1528.85        2500.00        18.3019        53.9268       0.703331        27.0680                 NaN            NaN            NaN            NaN
  1525.64        2500.00        17.8642        53.9543       0.689695        27.4918                 NaN            NaN            NaN            NaN
  1522.44        2500.00        17.4264        53.9819       0.676060        27.9157                 NaN            NaN            NaN            NaN
  1519.23        2500.00        16.9886        54.0095       0.662424        28.3395                 NaN            NaN            NaN            NaN
  1516.03        2500.00        16.5508        54.0371       0.648789        28.7634                 NaN            NaN            NaN            NaN
  1512.82        2500.00        16.1130        54.0647       0.635153        29.1872                 NaN            NaN            NaN            NaN
  1509.62        2500.00        15.6996        54.0894       0.619957        29.5911                 NaN            NaN            NaN            NaN
  1506.41        2500.00        15.2862        54.1141       0.604760        29.9949                 NaN            NaN            NaN            NaN
  1503.21        2500.00        14.7282        54.1432       0.597323        30.2361       0.295229                 NaN            NaN            NaN
  1500.00        2500.00        14.1102        54.1716       0.595594        30.3678       0.754770                 NaN            NaN            NaN
  1496.79        2500.00        13.5543        54.1881       0.596653        30.4821        1.17875                 NaN            NaN            NaN
  1493.59        2500.00        12.9985        54.2046       0.597711        30.5964        1.60273                 NaN            NaN            NaN
  1490.38        2500.00        12.4426        54.2211       0.598769        30.7108        2.02671                 NaN            NaN            NaN
  1487.18        2500.00        11.8868        54.2376       0.599828        30.8251        2.45070                 NaN            NaN            NaN
  1483.97        2500.00        11.4063        54.2420       0.603972        30.9179        2.82974                 NaN            NaN            NaN
  1480.77        2500.00        10.9259        54.2464       0.608117        31.0108        3.20878                 NaN            NaN            NaN
  1477.56        2500.00        10.4705        54.2465       0.613425        31.0937        3.57587                 NaN            NaN            NaN
  1474.36        2500.00        10.0447        54.2405       0.620500        31.1638       0.111818E-001   3.91938                 NaN            NaN
  1471.15        2500.00        10.0447        54.2405       0.620500        31.1638       0.111818E-001   3.91938                 NaN            NaN
  1467.95        2500.00        10.0447        54.2405       0.620500        31.1638       0.111818E-001   3.91938                 NaN            NaN
  1464.74        2500.00        10.0447        54.2405       0.620500        31.1638       0.111818E-001   3.91938                 NaN            NaN
  1461.54        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1458.33        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1455.13        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1451.92        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1448.72        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1445.51        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1442.31        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1439.10        2500.00        8.31285        54.1217       0.699572        30.3745        5.12271        1.36869                 NaN            NaN
  1435.90        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1432.69        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1429.49        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1426.28        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1423.08        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1419.87        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1416.67        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1413.46        2500.00        5.85162        53.8586       0.846713        29.5964        6.93647        2.91016                 NaN            NaN
  1410.26        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1407.05        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1403.85        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1400.64        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1397.44        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1394.23        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1391.03        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1387.82        2500.00        4.21695        53.5810       0.987414        29.2727        8.20527        3.73660                 NaN            NaN
  1384.62        2500.00        3.04936        53.2944        1.12627        29.1326        4.25727        9.14011                 NaN            NaN
  1381.41        2500.00        2.91732        53.2729        1.14076        29.1000        9.22092        4.32616       0.218998E-001            NaN
  1378.21        2500.00        2.77692        53.2758        1.15055        29.0310        4.42161        9.26218       0.819917E-001            NaN
  1375.00        2500.00        2.77692        53.2758        1.15055        29.0310        4.42161        9.26218       0.819917E-001            NaN
  1371.79        2500.00        2.51358        53.2835        1.16889        28.8972        4.60153        9.33662       0.198599                 NaN
  1368.59        2500.00        2.51358        53.2835        1.16889        28.8972        4.60153        9.33662       0.198599                 NaN
  1365.38        2500.00        2.51358        53.2835        1.16889        28.8972        4.60153        9.33662       0.198599                 NaN
  1362.18        2500.00        2.51358        53.2835        1.16889        28.8972        4.60153        9.33662       0.198599                 NaN
  1358.97        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1355.77        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1352.56        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1349.36        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1346.15        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1342.95        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1339.74        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1336.54        2500.00        2.03704        53.2855        1.20531        28.6610        4.92617        9.47144       0.413497                 NaN
  1333.33        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1330.13        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1326.92        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1323.72        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1320.51        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1317.31        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1314.10        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1310.90        2500.00        1.22935        53.2495        1.27640        28.2960        5.46169        9.70399       0.783075                 NaN
  1307.69        2500.00       0.543811        53.1653        1.34612        28.0566        9.92497        5.88035        1.08279                 NaN
  1304.49        2500.00       0.543811        53.1653        1.34612        28.0566        9.92497        5.88035        1.08279                 NaN
  1301.28        2500.00       0.384050        53.1353        1.36359        28.0172        9.98289        5.96967        1.14731                 NaN
  1298.08        2500.00                 NaN   53.1786        1.37342        27.9556        10.0207        6.03113        1.20622       0.234388     
  1294.87        2500.00                 NaN   53.1847        1.37880        27.9622        6.00774        10.0116        1.21904       0.235941     
  1291.67        2500.00                 NaN   53.1847        1.37880        27.9622        6.00774        10.0116        1.21904       0.235941     
  1288.46        2500.00                 NaN   53.1847        1.37880        27.9622        6.00774        10.0116        1.21904       0.235941     
  1285.26        2500.00                 NaN   53.1847        1.37880        27.9622        6.00774        10.0116        1.21904       0.235941     
  1282.05        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1278.85        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1275.64        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1272.44        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1269.23        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1266.03        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1262.82        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1259.62        2500.00                 NaN   53.2093        1.40046        27.9848        9.97652        5.91744        1.26951       0.242043     
  1256.41        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1253.21        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1250.00        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1246.79        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1243.59        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1240.38        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1237.18        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1233.97        2500.00                 NaN   53.2485        1.44611        28.0264        5.74763        9.91639        1.36299       0.251996     
  1230.77        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1227.56        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1224.36        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1221.15        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1217.95        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1214.74        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1211.54        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1208.33        2500.00                 NaN   53.2733        1.49536        28.0700        5.58972        9.86578        1.44592       0.260002     
  1205.13        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1201.92        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1198.72        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1195.51        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1192.31        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1189.10        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1185.90        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1182.69        2500.00                 NaN   53.2914        1.54713        28.1116        5.43982        9.82314        1.52043       0.266500     
  1179.49        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1176.28        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1173.08        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1169.87        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1166.67        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1163.46        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1160.26        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1157.05        2500.00                 NaN   53.2966        1.60275        28.1590        9.78997        5.29635        1.58440       0.270930     
  1153.85        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1150.64        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1147.44        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1144.23        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1141.03        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1137.82        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1134.62        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1131.41        2500.00                 NaN   53.2892        1.66211        28.2129        5.15848        9.76494        1.63882       0.273523     
  1128.21        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1125.00        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1121.79        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1118.59        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1115.38        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1112.18        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
  1108.97        2500.00                 NaN   53.2684        1.72614        28.2764        5.02427        9.74846        1.68196       0.274434     
