|6.6.6
Archiving\03_Data\Deq/QFM_m1/K22/K22_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1740.38        2500.00        61.9832        37.4520       0.564810                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        61.5380        37.8900       0.571954                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        61.0926        38.3283       0.579102                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        60.6471        38.7667       0.586253                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        60.2013        39.2053       0.593408                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        59.7554        39.6441       0.600566                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        59.3092        40.0830       0.607728                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        58.8629        40.5222       0.614893                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        58.4371        40.9411       0.621776                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        58.0111        41.3602       0.628663                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        57.5850        41.7794       0.635552                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        57.1587        42.1988       0.642444                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        56.7323        42.6183       0.649339                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        56.3058        43.0380       0.656237                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        55.8791        43.4578       0.663137                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        55.4523        43.8777       0.670040                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        55.0487        44.2748       0.676465                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        54.6450        44.6721       0.682893                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.2412        45.0694       0.689323                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        53.8374        45.4669       0.695755                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.4334        45.8644       0.702189                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.0293        46.2621       0.708625                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.6251        46.6598       0.715062                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.2209        47.0576       0.721502                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        51.8321        47.4402       0.727664                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        51.4433        47.8229       0.733827                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        50.9785        48.1864       0.739707       0.953133E-001            NaN            NaN            NaN            NaN
  1653.85        2500.00        49.6192        48.3854       0.736950        1.25847                 NaN            NaN            NaN            NaN
  1650.64        2500.00        48.4044        48.5608       0.733663        2.30108                 NaN            NaN            NaN            NaN
  1647.44        2500.00        47.1867        48.7366       0.730366        3.34637                 NaN            NaN            NaN            NaN
  1644.23        2500.00        45.9659        48.9127       0.727059        4.39437                 NaN            NaN            NaN            NaN
  1641.03        2500.00        44.7420        49.0892       0.723742        5.44506                 NaN            NaN            NaN            NaN
  1637.82        2500.00        43.7809        49.2216       0.719836        6.27761                 NaN            NaN            NaN            NaN
  1634.62        2500.00        42.8180        49.3542       0.715921        7.11187                 NaN            NaN            NaN            NaN
  1631.41        2500.00        41.8531        49.4871       0.711997        7.94785                 NaN            NaN            NaN            NaN
  1628.21        2500.00        40.8863        49.6201       0.708064        8.78553                 NaN            NaN            NaN            NaN
  1625.00        2500.00        39.9177        49.7533       0.704122        9.62492                 NaN            NaN            NaN            NaN
  1621.79        2500.00        38.9471        49.8867       0.700170        10.4660                 NaN            NaN            NaN            NaN
  1618.59        2500.00        37.9747        50.0203       0.696210        11.3088                 NaN            NaN            NaN            NaN
  1615.38        2500.00        37.0003        50.1540       0.692240        12.1534                 NaN            NaN            NaN            NaN
  1612.18        2500.00        36.2647        50.2482       0.687276        12.7998                 NaN            NaN            NaN            NaN
  1608.97        2500.00        35.5280        50.3425       0.682302        13.4472                 NaN            NaN            NaN            NaN
  1605.77        2500.00        34.7902        50.4369       0.677320        14.0956                 NaN            NaN            NaN            NaN
  1602.56        2500.00        34.0513        50.5314       0.672330        14.7450                 NaN            NaN            NaN            NaN
  1599.36        2500.00        33.3113        50.6260       0.667330        15.3954                 NaN            NaN            NaN            NaN
  1596.15        2500.00        32.5702        50.7206       0.662322        16.0469                 NaN            NaN            NaN            NaN
  1592.95        2500.00        31.8280        50.8154       0.657306        16.6993                 NaN            NaN            NaN            NaN
  1589.74        2500.00        31.0847        50.9102       0.652280        17.3528                 NaN            NaN            NaN            NaN
  1586.54        2500.00        30.4858        50.9805       0.646334        17.8874                 NaN            NaN            NaN            NaN
  1583.33        2500.00        29.8861        51.0509       0.640380        18.4227                 NaN            NaN            NaN            NaN
  1580.13        2500.00        29.2857        51.1213       0.634418        18.9586                 NaN            NaN            NaN            NaN
  1576.92        2500.00        28.6845        51.1917       0.628447        19.4953                 NaN            NaN            NaN            NaN
  1573.72        2500.00        28.0827        51.2622       0.622468        20.0326                 NaN            NaN            NaN            NaN
  1570.51        2500.00        27.4801        51.3328       0.616481        20.5706                 NaN            NaN            NaN            NaN
  1567.31        2500.00        26.8768        51.4034       0.610485        21.1093                 NaN            NaN            NaN            NaN
  1564.10        2500.00        26.2728        51.4740       0.604482        21.6487                 NaN            NaN            NaN            NaN
  1560.90        2500.00        25.7569        51.5306       0.596973        22.1155                 NaN            NaN            NaN            NaN
  1557.69        2500.00        25.2404        51.5873       0.589456        22.5829                 NaN            NaN            NaN            NaN
  1554.49        2500.00        24.7234        51.6439       0.581929        23.0507                 NaN            NaN            NaN            NaN
  1551.28        2500.00        24.2059        51.7006       0.574394        23.5191                 NaN            NaN            NaN            NaN
  1548.08        2500.00        23.6878        51.7573       0.566849        23.9880                 NaN            NaN            NaN            NaN
  1544.87        2500.00        23.1692        51.8141       0.559296        24.4574                 NaN            NaN            NaN            NaN
  1541.67        2500.00        22.6501        51.8709       0.551734        24.9273                 NaN            NaN            NaN            NaN
  1538.46        2500.00        22.1304        51.9277       0.544163        25.3977                 NaN            NaN            NaN            NaN
  1535.26        2500.00        21.6625        51.9766       0.534938        25.8259                 NaN            NaN            NaN            NaN
  1532.05        2500.00        21.1942        52.0256       0.525704        26.2545                 NaN            NaN            NaN            NaN
  1528.85        2500.00        20.7254        52.0746       0.516459        26.6836                 NaN            NaN            NaN            NaN
  1525.64        2500.00        20.2562        52.1236       0.507205        27.1130                 NaN            NaN            NaN            NaN
  1522.44        2500.00        19.7865        52.1726       0.497941        27.5429                 NaN            NaN            NaN            NaN
  1519.23        2500.00        19.3165        52.2217       0.488667        27.9732                 NaN            NaN            NaN            NaN
  1516.03        2500.00        18.8459        52.2708       0.479383        28.4039                 NaN            NaN            NaN            NaN
  1512.82        2500.00        18.3750        52.3199       0.470089        28.8350                 NaN            NaN            NaN            NaN
  1509.62        2500.00        17.9291        52.3655       0.459576        29.2458                 NaN            NaN            NaN            NaN
  1506.41        2500.00        17.4828        52.4112       0.449052        29.6569                 NaN            NaN            NaN            NaN
  1503.21        2500.00        16.8783        52.4706       0.444570        29.9115       0.295028                 NaN            NaN            NaN
  1500.00        2500.00        16.2066        52.5338       0.444484        30.0603       0.754814                 NaN            NaN            NaN
  1496.79        2500.00        15.6012        52.5828       0.446429        30.1901        1.17949                 NaN            NaN            NaN
  1493.59        2500.00        14.9949        52.6318       0.448379        30.3201        1.60482                 NaN            NaN            NaN
  1490.38        2500.00        14.3877        52.6809       0.450333        30.4503        2.03079                 NaN            NaN            NaN
  1487.18        2500.00        13.7797        52.7299       0.452291        30.5807        2.45740                 NaN            NaN            NaN
  1483.97        2500.00        13.2525        52.7637       0.456504        30.6881        2.83920                 NaN            NaN            NaN
  1480.77        2500.00        12.7247        52.7975       0.460724        30.7956        3.22150                 NaN            NaN            NaN
  1477.56        2500.00        12.2235        52.8255       0.465769        30.8930        3.59219                 NaN            NaN            NaN
  1474.36        2500.00        11.7535        52.8475       0.472227        30.9761       0.112175E-001   3.93949                 NaN            NaN
  1471.15        2500.00        11.7529        52.8478       0.472242        30.9764       0.112176E-001   3.93952                 NaN            NaN
  1467.95        2500.00        11.7523        52.8480       0.472258        30.9767       0.112178E-001   3.93955                 NaN            NaN
  1464.74        2500.00        11.7516        52.8483       0.472273        30.9770       0.112179E-001   3.93959                 NaN            NaN
  1461.54        2500.00        9.83186        52.8432       0.537314        30.2497        5.16163        1.37631                 NaN            NaN
  1458.33        2500.00        9.83137        52.8433       0.537331        30.2500        5.16167        1.37632                 NaN            NaN
  1455.13        2500.00        9.83087        52.8435       0.537348        30.2502        5.16170        1.37634                 NaN            NaN
  1451.92        2500.00        9.83037        52.8437       0.537365        30.2505        5.16174        1.37635                 NaN            NaN
  1448.72        2500.00        9.82987        52.8439       0.537382        30.2507        5.16178        1.37637                 NaN            NaN
  1445.51        2500.00        9.82937        52.8441       0.537399        30.2510        5.16181        1.37639                 NaN            NaN
  1442.31        2500.00        9.82887        52.8443       0.537416        30.2512        5.16185        1.37640                 NaN            NaN
  1439.10        2500.00        9.82837        52.8444       0.537433        30.2515        5.16188        1.37642                 NaN            NaN
  1435.90        2500.00        7.06302        52.7574       0.659958        29.5630        7.01824        2.93834                 NaN            NaN
  1432.69        2500.00        7.06270        52.7575       0.659978        29.5632        7.01827        2.93837                 NaN            NaN
  1429.49        2500.00        7.06238        52.7575       0.659998        29.5634        7.01831        2.93840                 NaN            NaN
  1426.28        2500.00        7.06206        52.7576       0.660018        29.5636        7.01835        2.93843                 NaN            NaN
  1423.08        2500.00        7.06173        52.7576       0.660038        29.5638        7.01838        2.93846                 NaN            NaN
  1419.87        2500.00        7.06141        52.7577       0.660058        29.5639        7.01842        2.93849                 NaN            NaN
  1416.67        2500.00        7.06109        52.7577       0.660078        29.5641        7.01846        2.93852                 NaN            NaN
  1413.46        2500.00        7.06077        52.7578       0.660097        29.5643        7.01849        2.93855                 NaN            NaN
  1410.26        2500.00        5.18558        52.6124       0.778239        29.3066        8.33095        3.78628                 NaN            NaN
  1407.05        2500.00        5.18538        52.6124       0.778262        29.3067        8.33098        3.78631                 NaN            NaN
  1403.85        2500.00        5.18517        52.6123       0.778285        29.3069        8.33102        3.78635                 NaN            NaN
  1400.64        2500.00        5.18496        52.6123       0.778308        29.3070        8.33105        3.78639                 NaN            NaN
  1397.44        2500.00        5.18475        52.6123       0.778331        29.3071        8.33109        3.78642                 NaN            NaN
  1394.23        2500.00        5.18454        52.6122       0.778353        29.3073        8.33112        3.78646                 NaN            NaN
  1391.03        2500.00        5.18434        52.6122       0.778376        29.3074        8.33116        3.78649                 NaN            NaN
  1387.82        2500.00        5.18413        52.6122       0.778399        29.3076        8.33119        3.78653                 NaN            NaN
  1384.62        2500.00        3.81208        52.4333       0.895915        29.2214        4.32830        9.30903                 NaN            NaN
  1381.41        2500.00        3.65420        52.4218       0.908170        29.1946        9.39471        4.40012       0.264291E-001            NaN
  1378.21        2500.00        3.48545        52.4315       0.916235        29.1290        4.49900        9.43986       0.989685E-001            NaN
  1375.00        2500.00        3.48534        52.4314       0.916261        29.1291        4.49904        9.43989       0.989745E-001            NaN
  1371.79        2500.00        3.16716        52.4504       0.931447        29.0034        4.68589        9.52197       0.239812                 NaN
  1368.59        2500.00        3.16706        52.4502       0.931473        29.0035        4.68593        9.52200       0.239826                 NaN
  1365.38        2500.00        3.16695        52.4501       0.931500        29.0036        4.68597        9.52204       0.239841                 NaN
  1362.18        2500.00        3.16685        52.4500       0.931526        29.0037        4.68602        9.52207       0.239855                 NaN
  1358.97        2500.00        2.58549        52.4755       0.961714        28.7817        5.02447        9.67152       0.499675                 NaN
  1355.77        2500.00        2.58541        52.4753       0.961741        28.7818        5.02451        9.67155       0.499705                 NaN
  1352.56        2500.00        2.58533        52.4752       0.961767        28.7819        5.02456        9.67159       0.499735                 NaN
  1349.36        2500.00        2.58525        52.4750       0.961794        28.7820        5.02460        9.67162       0.499765                 NaN
  1346.15        2500.00        2.58517        52.4749       0.961820        28.7821        5.02465        9.67165       0.499794                 NaN
  1342.95        2500.00        2.58509        52.4747       0.961847        28.7822        5.02469        9.67168       0.499824                 NaN
  1339.74        2500.00        2.58501        52.4746       0.961873        28.7823        5.02473        9.67171       0.499854                 NaN
  1336.54        2500.00        2.58493        52.4744       0.961899        28.7824        5.02478        9.67175       0.499884                 NaN
  1333.33        2500.00        1.58059        52.4867        1.02125        28.4439        5.58807        9.93188       0.947623                 NaN
  1330.13        2500.00        1.58055        52.4865        1.02127        28.4440        5.58812        9.93191       0.947678                 NaN
  1326.92        2500.00        1.58050        52.4863        1.02130        28.4441        5.58817        9.93194       0.947734                 NaN
  1323.72        2500.00        1.58046        52.4861        1.02133        28.4442        5.58822        9.93197       0.947789                 NaN
  1320.51        2500.00        1.58042        52.4859        1.02136        28.4442        5.58826        9.93200       0.947845                 NaN
  1317.31        2500.00        1.58038        52.4857        1.02138        28.4443        5.58831        9.93204       0.947900                 NaN
  1314.10        2500.00        1.58033        52.4855        1.02141        28.4444        5.58836        9.93207       0.947956                 NaN
  1310.90        2500.00        1.58029        52.4853        1.02144        28.4445        5.58841        9.93210       0.948012                 NaN
  1307.69        2500.00       0.706931        52.4525        1.08042        28.2333        10.1796        6.03507        1.31219                 NaN
  1304.49        2500.00       0.706914        52.4522        1.08044        28.2334        10.1796        6.03512        1.31226                 NaN
  1301.28        2500.00       0.500493        52.4365        1.09538        28.2012        10.2442        6.13136        1.39088                 NaN
  1298.08        2500.00                 NaN   52.4918        1.10371        28.1466        10.2893        6.19862        1.46274       0.307147     
  1294.87        2500.00                 NaN   52.4960        1.10797        28.1530        6.17502        10.2805        1.47834       0.309170     
  1291.67        2500.00                 NaN   52.4957        1.10800        28.1530        6.17507        10.2806        1.47842       0.309178     
  1288.46        2500.00                 NaN   52.4955        1.10803        28.1531        6.17512        10.2806        1.47851       0.309186     
  1285.26        2500.00                 NaN   52.4952        1.10806        28.1532        6.17517        10.2806        1.47859       0.309194     
  1282.05        2500.00                 NaN   52.5123        1.12524        28.1752        10.2464        6.08402        1.53974       0.317124     
  1278.85        2500.00                 NaN   52.5120        1.12527        28.1753        10.2464        6.08407        1.53983       0.317132     
  1275.64        2500.00                 NaN   52.5117        1.12529        28.1754        10.2464        6.08413        1.53992       0.317140     
  1272.44        2500.00                 NaN   52.5114        1.12532        28.1754        10.2465        6.08418        1.54001       0.317148     
  1269.23        2500.00                 NaN   52.5112        1.12535        28.1755        10.2465        6.08423        1.54009       0.317157     
  1266.03        2500.00                 NaN   52.5109        1.12538        28.1756        10.2465        6.08428        1.54018       0.317165     
  1262.82        2500.00                 NaN   52.5106        1.12541        28.1756        10.2466        6.08433        1.54027       0.317173     
  1259.62        2500.00                 NaN   52.5103        1.12544        28.1757        10.2466        6.08438        1.54036       0.317181     
  1256.41        2500.00                 NaN   52.5370        1.16172        28.2166        5.91291        10.1881        1.65356       0.330071     
  1253.21        2500.00                 NaN   52.5367        1.16175        28.2167        5.91296        10.1882        1.65366       0.330080     
  1250.00        2500.00                 NaN   52.5364        1.16177        28.2168        5.91301        10.1882        1.65375       0.330088     
  1246.79        2500.00                 NaN   52.5361        1.16180        28.2168        5.91307        10.1882        1.65385       0.330096     
  1243.59        2500.00                 NaN   52.5359        1.16183        28.2169        5.91312        10.1882        1.65394       0.330105     
  1240.38        2500.00                 NaN   52.5356        1.16186        28.2170        5.91317        10.1883        1.65403       0.330113     
  1237.18        2500.00                 NaN   52.5353        1.16189        28.2171        5.91322        10.1883        1.65413       0.330121     
  1233.97        2500.00                 NaN   52.5350        1.16192        28.2171        5.91327        10.1883        1.65422       0.330129     
  1230.77        2500.00                 NaN   52.5510        1.20117        28.2589        5.75410        10.1397        1.75470       0.340463     
  1227.56        2500.00                 NaN   52.5507        1.20120        28.2590        5.75415        10.1397        1.75480       0.340471     
  1224.36        2500.00                 NaN   52.5504        1.20123        28.2591        5.75420        10.1397        1.75490       0.340479     
  1221.15        2500.00                 NaN   52.5501        1.20126        28.2591        5.75426        10.1398        1.75500       0.340487     
  1217.95        2500.00                 NaN   52.5498        1.20129        28.2592        5.75431        10.1398        1.75510       0.340496     
  1214.74        2500.00                 NaN   52.5495        1.20132        28.2593        5.75436        10.1398        1.75520       0.340504     
  1211.54        2500.00                 NaN   52.5492        1.20135        28.2594        5.75441        10.1398        1.75530       0.340512     
  1208.33        2500.00                 NaN   52.5489        1.20138        28.2594        5.75446        10.1399        1.75540       0.340520     
  1205.13        2500.00                 NaN   52.5580        1.24280        28.3016        5.60349        10.0995        1.84571       0.348893     
  1201.92        2500.00                 NaN   52.5577        1.24283        28.3017        5.60354        10.0995        1.84582       0.348901     
  1198.72        2500.00                 NaN   52.5574        1.24286        28.3018        5.60359        10.0995        1.84592       0.348909     
  1195.51        2500.00                 NaN   52.5571        1.24289        28.3018        5.60365        10.0996        1.84603       0.348918     
  1192.31        2500.00                 NaN   52.5568        1.24292        28.3019        5.60370        10.0996        1.84613       0.348926     
  1189.10        2500.00                 NaN   52.5565        1.24295        28.3020        5.60375        10.0996        1.84624       0.348934     
  1185.90        2500.00                 NaN   52.5562        1.24298        28.3021        5.60380        10.0996        1.84634       0.348942     
  1182.69        2500.00                 NaN   52.5559        1.24301        28.3022        5.60385        10.0997        1.84645       0.348951     
  1179.49        2500.00                 NaN   52.5545        1.28775        28.3504        10.0691        5.45966        1.92404       0.354608     
  1176.28        2500.00                 NaN   52.5542        1.28778        28.3505        10.0691        5.45971        1.92415       0.354616     
  1173.08        2500.00                 NaN   52.5539        1.28781        28.3505        10.0691        5.45977        1.92426       0.354625     
  1169.87        2500.00                 NaN   52.5536        1.28785        28.3506        10.0691        5.45982        1.92437       0.354633     
  1166.67        2500.00                 NaN   52.5533        1.28788        28.3507        10.0692        5.45987        1.92448       0.354641     
  1163.46        2500.00                 NaN   52.5530        1.28791        28.3508        10.0692        5.45992        1.92458       0.354649     
  1160.26        2500.00                 NaN   52.5526        1.28794        28.3509        10.0692        5.45998        1.92469       0.354657     
  1157.05        2500.00                 NaN   52.5523        1.28797        28.3510        10.0692        5.46003        1.92480       0.354665     
  1153.85        2500.00                 NaN   52.5410        1.33591        28.4058        5.32169        10.0468        1.99086       0.357933     
  1150.64        2500.00                 NaN   52.5407        1.33595        28.4059        5.32174        10.0468        1.99097       0.357941     
  1147.44        2500.00                 NaN   52.5404        1.33598        28.4060        5.32179        10.0468        1.99108       0.357949     
  1144.23        2500.00                 NaN   52.5401        1.33601        28.4061        5.32184        10.0468        1.99119       0.357957     
  1141.03        2500.00                 NaN   52.5398        1.33604        28.4062        5.32190        10.0468        1.99131       0.357965     
  1137.82        2500.00                 NaN   52.5395        1.33607        28.4063        5.32195        10.0469        1.99142       0.357973     
  1134.62        2500.00                 NaN   52.5391        1.33610        28.4064        5.32200        10.0469        1.99153       0.357981     
  1131.41        2500.00                 NaN   52.5388        1.33614        28.4064        5.32206        10.0469        1.99164       0.357989     
  1128.21        2500.00                 NaN   52.5165        1.38806        28.4712        5.18749        10.0336        2.04408       0.359068     
  1125.00        2500.00                 NaN   52.5161        1.38809        28.4713        5.18754        10.0336        2.04419       0.359076     
  1121.79        2500.00                 NaN   52.5158        1.38813        28.4714        5.18760        10.0336        2.04431       0.359084     
  1118.59        2500.00                 NaN   52.5155        1.38816        28.4715        5.18765        10.0337        2.04442       0.359091     
  1115.38        2500.00                 NaN   52.5152        1.38819        28.4716        5.18770        10.0337        2.04454       0.359099     
  1112.18        2500.00                 NaN   52.5149        1.38822        28.4717        5.18776        10.0337        2.04465       0.359107     
  1108.97        2500.00                 NaN   52.5145        1.38826        28.4718        5.18781        10.0337        2.04477       0.359115     
