|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m0.25/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1554.27        500.000                 NaN   99.3488       0.651175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.79        500.000                 NaN   99.3241       0.675889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.31        500.000                 NaN   99.3499       0.405014       0.245071                 NaN            NaN            NaN            NaN            NaN            NaN
  1549.83        500.000                 NaN   99.3432       0.656756                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.35        500.000                 NaN   99.3117       0.688329                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        500.000                 NaN   99.3746       0.625362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        500.000                 NaN   99.3496       0.650411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.92        500.000                 NaN   99.3558       0.644235                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.44        500.000                 NaN   99.3611       0.638878                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.96        500.000                 NaN   99.3661       0.633917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.49        500.000                 NaN   99.3747       0.625282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.01        500.000                 NaN   99.3772       0.622806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.53        500.000                 NaN   99.3122       0.687796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.05        500.000                 NaN   99.6267       0.373263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.57        500.000                 NaN   99.2175       0.782472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.10        500.000                 NaN   99.4024       0.597617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.62        500.000                 NaN   99.3600       0.640007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.14        500.000                 NaN   99.6119       0.388081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.66        500.000                 NaN   99.2413       0.758745                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.18        500.000                 NaN   99.4176       0.582438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.71        500.000                 NaN   99.4180       0.582000       0.443561E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1523.23        500.000                 NaN   99.4199       0.580117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.75        500.000                 NaN   99.4281       0.571862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.27        500.000                 NaN   99.4308       0.569180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.79        500.000                 NaN   99.4349       0.565105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.32        500.000                 NaN   99.4380       0.561977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.84        500.000                 NaN   99.4429       0.557090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.36        500.000                 NaN   99.4452       0.554765                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.88        500.000                 NaN   99.4500       0.549965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.40        500.000                 NaN   99.4544       0.545561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.93        500.000                 NaN   99.4562       0.543778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.45        500.000                 NaN   99.4613       0.538673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.97        500.000                 NaN   99.4618       0.538195                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.49        500.000                 NaN   99.4724       0.527610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.01        500.000                 NaN   99.4736       0.526372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.54        500.000                 NaN   99.4740       0.526039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.06        500.000                 NaN   99.4779       0.522078                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.58        500.000                 NaN   99.4808       0.519220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.10        500.000                 NaN   99.4832       0.516840                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.62        500.000                 NaN   99.4900       0.509955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.15        500.000                 NaN   99.4878       0.512205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.67        500.000                 NaN   99.4927       0.507296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.19        500.000                 NaN   99.6287       0.371331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.71        500.000                 NaN   99.3608       0.639153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.23        500.000                 NaN   99.5039       0.496084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.75        500.000                 NaN   99.5023       0.497721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000                 NaN   99.5060       0.493965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.80        500.000                 NaN   99.5096       0.490432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.32        500.000                 NaN   99.5079       0.492075                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.84        500.000                 NaN   99.5176       0.482446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.36        500.000                 NaN   99.5162       0.483763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.89        500.000                 NaN   99.5176       0.482362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.41        500.000                 NaN   99.3407       0.444600                 NaN  0.214682                 NaN            NaN            NaN            NaN            NaN
  1475.93        500.000                 NaN   98.9922       0.372949                 NaN  0.634847                 NaN            NaN            NaN            NaN            NaN
  1474.45        500.000                 NaN   98.9986       0.369368                 NaN  0.632013                 NaN            NaN            NaN            NaN            NaN
  1472.97        500.000                 NaN   99.0179       0.361016                 NaN  0.621075                 NaN            NaN            NaN            NaN            NaN
  1471.50        500.000                 NaN   99.0280       0.355688                 NaN  0.616353                 NaN            NaN            NaN            NaN            NaN
  1470.02        500.000                 NaN   99.0207       0.239818                 NaN  0.596190       0.143334                 NaN            NaN            NaN            NaN
  1468.54        500.000                 NaN   98.9957       0.298531E-001            NaN  0.567982       0.406471                 NaN            NaN            NaN            NaN
  1467.06        500.000                 NaN   99.0065       0.238629E-001            NaN  0.407975       0.561679                 NaN            NaN            NaN            NaN
  1465.58        500.000                 NaN   99.0163       0.205079E-001            NaN  0.406664       0.556558                 NaN            NaN            NaN            NaN
  1464.11        500.000                 NaN   99.0270       0.178161E-001            NaN  0.404263       0.550876                 NaN            NaN            NaN            NaN
  1462.63        500.000                 NaN   99.0366       0.157159E-001            NaN  0.545775       0.401897                 NaN            NaN            NaN            NaN
  1461.15        500.000                 NaN   99.0470       0.116575E-001            NaN  0.540211       0.401154                 NaN            NaN            NaN            NaN
  1459.67        500.000                 NaN   99.0565       0.113896E-001            NaN  0.396823       0.535244                 NaN            NaN            NaN            NaN
  1458.19        500.000                 NaN   99.0665       0.819427E-002            NaN  0.529982       0.395284                 NaN            NaN            NaN            NaN
  1456.72        500.000                 NaN   99.0624       0.259871E-001            NaN  0.524959       0.386625                 NaN            NaN            NaN            NaN
  1455.24        500.000                 NaN   99.0983                 NaN            NaN  0.521762       0.379956                 NaN            NaN            NaN            NaN
  1453.76        500.000                 NaN   99.0939                 NaN            NaN  0.390113       0.515988                 NaN            NaN            NaN            NaN
  1452.28        500.000                 NaN   99.1024       0.490383E-003            NaN  0.385558       0.511602                 NaN            NaN            NaN            NaN
  1450.80        500.000                 NaN   99.1123       0.162169E-002            NaN  0.506453       0.379600                 NaN            NaN            NaN            NaN
  1449.33        500.000                 NaN   99.1206       0.205730E-002            NaN  0.374789       0.502558                 NaN            NaN            NaN            NaN
  1447.85        500.000                 NaN   99.1292       0.799394E-002            NaN  0.364246       0.498533                 NaN            NaN            NaN            NaN
  1446.37        500.000                 NaN   99.2565       0.136218                 NaN  0.433956       0.173308                 NaN            NaN            NaN            NaN
  1444.89        500.000                 NaN   99.0304                 NaN            NaN  0.555203       0.414360                 NaN            NaN            NaN            NaN
  1443.41        500.000                 NaN   99.1525                 NaN            NaN  0.486495       0.360996                 NaN            NaN            NaN            NaN
  1441.94        500.000                 NaN   99.1623       0.432270E-002            NaN  0.351988       0.481412                 NaN            NaN            NaN            NaN
  1440.46        500.000                 NaN   99.1697                 NaN            NaN  0.477430       0.352866                 NaN            NaN            NaN            NaN
  1438.98        500.000                 NaN   99.1766                 NaN            NaN  0.349096       0.474320                 NaN            NaN            NaN            NaN
  1437.50        500.000                 NaN   99.1850                 NaN            NaN  0.470000       0.344970                 NaN            NaN            NaN            NaN
  1436.02        500.000                 NaN   99.1921                 NaN            NaN  0.466368       0.341534                 NaN            NaN            NaN            NaN
  1434.55        500.000                 NaN   99.1983                 NaN            NaN  0.338609       0.463041                 NaN            NaN            NaN            NaN
  1433.07        500.000                 NaN   99.2073                 NaN            NaN  0.458789       0.333920                 NaN            NaN            NaN            NaN
  1431.59        500.000                 NaN   99.2147       0.146358E-001            NaN  0.455625       0.314995                 NaN            NaN            NaN            NaN
  1430.11        500.000                 NaN   98.9533                 NaN            NaN  0.484058       0.437782       0.124832                 NaN            NaN            NaN
  1428.63        500.000                 NaN   97.7391                 NaN            NaN  0.938149       0.623091       0.699695                 NaN            NaN            NaN
  1427.16        500.000                 NaN   97.7753                 NaN            NaN  0.615792       0.920586       0.688306                 NaN            NaN            NaN
  1425.68        500.000                 NaN   97.8604                 NaN            NaN  0.589947       0.887879       0.661748                 NaN            NaN            NaN
  1424.20        500.000                 NaN   97.8860                 NaN            NaN  0.876584       0.582998       0.654393                 NaN            NaN            NaN
  1422.72        500.000                 NaN   97.9334                 NaN            NaN  0.569755       0.856753       0.640140                 NaN            NaN            NaN
  1421.24        500.000                 NaN   97.9747                 NaN            NaN  0.839474       0.558259       0.627518                 NaN            NaN            NaN
  1419.76        500.000                 NaN   98.0178                 NaN            NaN  0.821692       0.546100       0.614395                 NaN            NaN            NaN
  1418.29        500.000                 NaN   98.0591                 NaN            NaN  0.534654       0.804455       0.601757                 NaN            NaN            NaN
  1416.81        500.000                 NaN   98.0967                 NaN            NaN  0.788742       0.524429       0.590127                 NaN            NaN            NaN
  1415.33        500.000                 NaN   98.1367                 NaN            NaN  0.772406       0.513020       0.577909                 NaN            NaN            NaN
  1413.85        500.000                 NaN   98.1719                 NaN            NaN  0.757760       0.503189       0.567170                 NaN            NaN            NaN
  1412.37        500.000                 NaN   98.2071                 NaN            NaN  0.492823       0.743503       0.556567                 NaN            NaN            NaN
  1410.90        500.000                 NaN   98.2422                 NaN            NaN  0.728744       0.483688       0.545373                 NaN            NaN            NaN
  1409.42        500.000                 NaN   98.2741                 NaN            NaN  0.474569       0.715426       0.535868                 NaN            NaN            NaN
  1407.94        500.000                 NaN   98.3047                 NaN            NaN  0.703716       0.465439       0.526110                 NaN            NaN            NaN
  1406.46        500.000                 NaN   98.3402                 NaN            NaN  0.688361       0.456283       0.515200                 NaN            NaN            NaN
  1404.98        500.000                 NaN   98.3673                 NaN            NaN  0.677602       0.448384       0.506722                 NaN            NaN            NaN
  1403.51        500.000                 NaN   98.3973                 NaN            NaN  0.665282       0.440039       0.497426                 NaN            NaN            NaN
  1402.03        500.000                 NaN   98.4252                 NaN            NaN  0.654080       0.431797       0.488968                 NaN            NaN            NaN
  1400.55        500.000                 NaN   98.4522                 NaN            NaN  0.643090       0.424344       0.480333                 NaN            NaN            NaN
  1399.07        500.000                 NaN   98.4793                 NaN            NaN  0.416590       0.632160       0.471979                 NaN            NaN            NaN
  1397.59        500.000                 NaN   98.5052                 NaN            NaN  0.408988       0.621761       0.464010                 NaN            NaN            NaN
  1396.12        500.000                 NaN   98.5307                 NaN            NaN  0.401748       0.611513       0.456047                 NaN            NaN            NaN
  1394.64        500.000                 NaN   98.5522                 NaN            NaN  0.395381       0.603000       0.449451                 NaN            NaN            NaN
  1393.16        500.000                 NaN   98.5802                 NaN            NaN  0.591701       0.387492       0.440617                 NaN            NaN            NaN
  1391.68        500.000                 NaN   98.6006                 NaN            NaN  0.382028       0.583195       0.434169                 NaN            NaN            NaN
  1390.20        500.000                 NaN   98.6228                 NaN            NaN  0.574603       0.375264       0.427305                 NaN            NaN            NaN
  1388.73        500.000                 NaN   98.6458                 NaN            NaN  0.565303       0.368808       0.420107                 NaN            NaN            NaN
  1387.25        500.000                 NaN   98.6660                 NaN            NaN  0.362767       0.557474       0.413757                 NaN            NaN            NaN
  1385.77        500.000                 NaN   98.6874                 NaN            NaN  0.548994       0.356481       0.407079                 NaN            NaN            NaN
  1384.29        500.000                 NaN   98.7067                 NaN            NaN  0.541324       0.351187       0.400821                 NaN            NaN            NaN
  1382.81        500.000                 NaN   98.7263                 NaN            NaN  0.345185       0.533664       0.394813                 NaN            NaN            NaN
  1381.34        500.000                 NaN   98.7462                 NaN            NaN  0.525726       0.339521       0.388507                 NaN            NaN            NaN
  1379.86        500.000                 NaN   98.7643                 NaN            NaN  0.334488       0.518450       0.382731                 NaN            NaN            NaN
  1378.38        500.000                 NaN   98.7824                 NaN            NaN  0.329016       0.511495       0.377047                 NaN            NaN            NaN
  1376.90        500.000                 NaN   98.7991                 NaN            NaN  0.505004       0.323985       0.371878                 NaN            NaN            NaN
  1375.42        500.000                 NaN   98.8167                 NaN            NaN  0.498174       0.318953       0.366142                 NaN            NaN            NaN
  1373.95        500.000                 NaN   98.8339                 NaN            NaN  0.314048       0.491339       0.360740                 NaN            NaN            NaN
  1372.47        500.000                 NaN   98.8507                 NaN            NaN  0.484908       0.308892       0.355462                 NaN            NaN            NaN
  1370.99        500.000                 NaN   98.8662                 NaN            NaN  0.304628       0.478579       0.350545                 NaN            NaN            NaN
  1369.51        500.000                 NaN   98.8820                 NaN            NaN  0.472631       0.299884       0.345530                 NaN            NaN            NaN
  1368.03        500.000                 NaN   98.8960                 NaN            NaN  0.295639       0.467307       0.341022                 NaN            NaN            NaN
  1366.56        500.000                 NaN   98.9125                 NaN            NaN  0.291047       0.460721       0.335771                 NaN            NaN            NaN
  1365.08        500.000                 NaN   98.9270                 NaN            NaN  0.455231       0.286633       0.331155                 NaN            NaN            NaN
  1363.60        500.000                 NaN   98.9475                 NaN  0.699127E-001  0.301024       0.343875       0.337720                 NaN            NaN            NaN
  1362.12        500.000                 NaN   98.9662                 NaN  0.116251       0.309549       0.267882       0.340108                 NaN            NaN            NaN
  1360.64        500.000                 NaN   98.9803                 NaN  0.116638       0.261440       0.305930       0.335699                 NaN            NaN            NaN
  1359.16        500.000                 NaN   98.9942                 NaN  0.117079       0.255195       0.302189       0.331321                 NaN            NaN            NaN
  1357.69        500.000                 NaN   99.0013                 NaN  0.118338       0.250597       0.300125       0.329632                 NaN            NaN            NaN
  1356.21        500.000                 NaN   99.0260                 NaN  0.116660       0.294053       0.242527       0.320769                 NaN            NaN            NaN
  1354.73        500.000                 NaN   99.0345                 NaN  0.118080       0.291959       0.236786       0.318709                 NaN            NaN            NaN
  1353.25        500.000                 NaN   99.0280                 NaN  0.127155       0.294684       0.226793       0.323350                 NaN            NaN            NaN
  1351.77        500.000                 NaN   99.0775                 NaN  0.109808       0.278820       0.231535       0.302288                 NaN            NaN            NaN
  1350.30        500.000                 NaN   99.0724                 NaN  0.118876       0.281943       0.220032       0.306761                 NaN            NaN            NaN
  1348.82        500.000                 NaN   99.0828                 NaN  0.119725       0.279170       0.214653       0.303702                 NaN            NaN            NaN
  1347.34        500.000                 NaN   99.0984                 NaN  0.118424       0.209907       0.275110       0.298142                 NaN            NaN            NaN
  1345.86        500.000                 NaN   99.1070                 NaN  0.119467       0.204660       0.273188       0.295715                 NaN            NaN            NaN
  1344.38        500.000                 NaN   99.1197                 NaN  0.119171       0.269444       0.200101       0.291584                 NaN            NaN            NaN
  1342.91        500.000                 NaN   99.1193                 NaN  0.120867       0.268033       0.199240       0.292608                 NaN            NaN            NaN
  1341.43        500.000                 NaN   99.1522                 NaN  0.118684       0.185887       0.262667       0.280543                 NaN            NaN            NaN
  1339.95        500.000                 NaN   99.1524                 NaN  0.119201       0.186460       0.260945       0.281033                 NaN            NaN            NaN
  1338.47        500.000                 NaN   99.1624                 NaN  0.119528       0.258341       0.181773       0.277976                 NaN            NaN            NaN
  1336.99        500.000                 NaN   99.1729                 NaN  0.119260       0.255721       0.177695       0.274414                 NaN            NaN            NaN
  1335.52        500.000                 NaN   99.1827                 NaN  0.119356       0.173569       0.252990       0.271340                 NaN            NaN            NaN
  1334.04        500.000                 NaN   99.1927                 NaN  0.119945       0.168280       0.250603       0.268427                 NaN            NaN            NaN
  1332.56        500.000                 NaN   99.2032                 NaN  0.118340       0.247317       0.166679       0.264494                 NaN            NaN            NaN
  1331.08        500.000                 NaN   99.2116                 NaN  0.119248       0.245823       0.161346       0.261951                 NaN            NaN            NaN
  1329.60        500.000                 NaN   99.2220                 NaN  0.118111       0.242391       0.159127       0.258356                 NaN            NaN            NaN
  1328.13        500.000                 NaN   99.2307                 NaN  0.118434       0.155026       0.240202       0.255648                 NaN            NaN            NaN
  1326.65        500.000                 NaN   99.2394                 NaN  0.117934       0.152223       0.237711       0.252774                 NaN            NaN            NaN
  1325.17        500.000                 NaN   99.2486                 NaN  0.117665       0.148663       0.235378       0.249646                 NaN            NaN            NaN
  1323.69        500.000                 NaN   99.2569                 NaN  0.117196       0.233033       0.146006       0.246882                 NaN            NaN            NaN
  1322.21        500.000                 NaN   99.2653                 NaN  0.116798       0.230730       0.143061       0.244139                 NaN            NaN            NaN
  1320.74        500.000                 NaN   99.2746                 NaN  0.116559       0.228492       0.139291       0.241023                 NaN            NaN            NaN
  1319.26        500.000                 NaN   99.2826                 NaN  0.115800       0.225975       0.137296       0.238322                 NaN            NaN            NaN
  1317.78        500.000                 NaN   99.2908                 NaN  0.115246       0.134802       0.223574       0.235537                 NaN            NaN            NaN
  1316.30        500.000                 NaN   99.2985                 NaN  0.114695       0.132332       0.221514       0.232946                 NaN            NaN            NaN
  1314.82        500.000                 NaN   99.3058                 NaN  0.114091       0.219433       0.130184       0.230498                 NaN            NaN            NaN
  1313.35        500.000                 NaN   99.3138                 NaN  0.113125       0.128435       0.216932       0.227678                 NaN            NaN            NaN
  1311.87        500.000                 NaN   99.3209                 NaN  0.113698       0.124690       0.215020       0.225693                 NaN            NaN            NaN
  1310.39        500.000                 NaN   99.3296                 NaN  0.110746       0.125358       0.212322       0.221972                 NaN            NaN            NaN
  1308.91        500.000                 NaN   99.3359                 NaN  0.111216       0.122057       0.210702       0.220155                 NaN            NaN            NaN
  1307.43        500.000                 NaN   99.3423                 NaN  0.110194       0.208610       0.121021       0.217892                 NaN            NaN            NaN
  1305.96        500.000                 NaN   99.3504                 NaN  0.108766       0.119859       0.206000       0.214933                 NaN            NaN            NaN
  1304.48        500.000                 NaN   99.3575                 NaN  0.108793       0.116733       0.204215       0.212790                 NaN            NaN            NaN
  1303.00        500.000                 NaN   99.3639                 NaN  0.107284       0.116570       0.201841       0.210369                 NaN            NaN            NaN
  1301.52        500.000                 NaN   99.3698                 NaN  0.106069       0.200032       0.115899       0.208209                 NaN            NaN            NaN
  1300.04        500.000                 NaN   99.3769                 NaN  0.105257       0.197720       0.114329       0.205788                 NaN            NaN            NaN
  1298.57        500.000                 NaN   99.3831                 NaN  0.104582       0.195917       0.112671       0.203716                 NaN            NaN            NaN
  1297.09        500.000                 NaN   99.3901                 NaN  0.102807       0.112623       0.193416       0.201093                 NaN            NaN            NaN
  1295.61        500.000                 NaN   99.3960                 NaN  0.102428       0.191772       0.110624       0.199186                 NaN            NaN            NaN
  1294.13        500.000                 NaN   99.4011                 NaN  0.100806       0.190006       0.110927       0.197153                 NaN            NaN            NaN
  1292.65        500.000                 NaN   99.4082                 NaN  0.987763E-001  0.187019       0.111528       0.194496                 NaN            NaN            NaN
  1291.17        500.000                 NaN   99.4135                 NaN  0.982603E-001  0.185522       0.109940       0.192727                 NaN            NaN            NaN
  1289.70        500.000                 NaN   99.4193                 NaN  0.972761E-001  0.109128       0.183529       0.190731                 NaN            NaN            NaN
  1288.22        500.000                 NaN   99.4255                 NaN  0.955994E-001  0.109133       0.181311       0.188415                 NaN            NaN            NaN
  1286.74        500.000                 NaN   99.4307                 NaN  0.943790E-001  0.108927       0.179462       0.186543                 NaN            NaN            NaN
  1285.26        500.000                 NaN   99.4360                 NaN  0.927017E-001  0.109352       0.177417       0.184572                 NaN            NaN            NaN
  1283.78        500.000                 NaN   99.4414                 NaN  0.915442E-001  0.108879       0.175608       0.182617                 NaN            NaN            NaN
  1282.31        500.000                 NaN   99.4465                 NaN  0.905231E-001  0.173910       0.108198       0.180846                 NaN            NaN            NaN
  1280.83        500.000                 NaN   99.4514                 NaN  0.877711E-001  0.171137       0.110945       0.178746                 NaN            NaN            NaN
  1279.35        500.000                 NaN   99.4570                 NaN  0.867411E-001  0.169342       0.110071       0.176826                 NaN            NaN            NaN
  1277.87        500.000                 NaN   99.4618                 NaN  0.854765E-001  0.167499       0.110114       0.175105                 NaN            NaN            NaN
  1276.39        500.000                 NaN   99.4666                 NaN  0.838451E-001  0.110790       0.165475       0.173324                 NaN            NaN            NaN
  1274.92        500.000                 NaN   99.4714                 NaN  0.821339E-001  0.163492       0.111467       0.171517                 NaN            NaN            NaN
  1273.44        500.000                 NaN   99.4764                 NaN  0.809496E-001  0.161830       0.111097       0.169741                 NaN            NaN            NaN
  1271.96        500.000                 NaN   99.4811                 NaN  0.789571E-001  0.159461       0.112596       0.167910                 NaN            NaN            NaN
  1270.48        500.000                 NaN   99.4852                 NaN  0.775334E-001  0.113256       0.157599       0.166448                 NaN            NaN            NaN
  1269.00        500.000                 NaN   99.4899                 NaN  0.760027E-001  0.155609       0.113737       0.164763                 NaN            NaN            NaN
  1267.53        500.000                 NaN   99.4940                 NaN  0.738837E-001  0.153736       0.115371       0.163052                 NaN            NaN            NaN
  1266.05        500.000                 NaN   99.4978                 NaN  0.722783E-001  0.116507       0.151872       0.161582                 NaN            NaN            NaN
  1264.57        500.000                 NaN   99.5373                 NaN  0.121083       0.185107                 NaN  0.156467                 NaN            NaN            NaN
  1263.09        500.000                 NaN   99.4731                 NaN  0.189143E-001  0.234050       0.112470       0.161500                 NaN            NaN            NaN
  1261.61        500.000                 NaN   99.5110                 NaN  0.674398E-001  0.145716       0.119045       0.156782                 NaN            NaN            NaN
  1260.14        500.000                 NaN   97.3931                 NaN  0.290471       0.415203                 NaN  0.379378        1.52186                 NaN            NaN
  1258.66        500.000                 NaN   91.9741                 NaN  0.744450E-005   1.62298       0.443376       0.952092        5.00742                 NaN            NaN
  1257.18        500.000                 NaN   81.4381                 NaN   1.99551        2.06689                 NaN   2.34592        12.1536                 NaN            NaN
  1255.70        500.000       0.464423        78.5989                 NaN   1.68250        2.59639                 NaN   2.64433        14.0135                 NaN            NaN
  1254.22        500.000       0.160210        95.6629                 NaN  0.184786       0.633041                 NaN  0.506638        2.85239                 NaN            NaN
  1252.75        500.000       0.184629        94.5711                 NaN            NaN  0.663948       0.483382       0.637253        3.45968                 NaN            NaN
  1251.27        500.000       0.155587        95.2475                 NaN            NaN  0.396972       0.610299       0.559522        3.03013                 NaN            NaN
  1249.79        500.000       0.128576        96.0712                 NaN            NaN  0.323880       0.505331       0.463747        2.50722                 NaN            NaN
  1248.31        500.000       0.106896        96.7579                 NaN            NaN  0.265522       0.415776       0.383937        2.06995                 NaN            NaN
  1246.83        500.000       0.571163        91.8357                 NaN            NaN   1.46110                 NaN  0.737345        5.39473                 NaN            NaN
  1245.36        500.000                 NaN   99.0379                 NaN  0.498986E-001  0.365828E-001  0.193188       0.192277       0.490171                 NaN            NaN
  1243.88        500.000                 NaN   99.2074                 NaN            NaN  0.144812                 NaN  0.234724       0.413074                 NaN            NaN
  1242.40        500.000                 NaN   99.0746                 NaN            NaN  0.203782                 NaN  0.113816       0.607811                 NaN            NaN
  1240.92        500.000                 NaN   99.1313                 NaN            NaN  0.192399                 NaN  0.107060       0.569289                 NaN            NaN
  1239.44        500.000                 NaN   99.1824                 NaN            NaN  0.181939                 NaN  0.100890       0.534740                 NaN            NaN
  1237.97        500.000                 NaN   98.9044                 NaN            NaN  0.230226       0.168091                 NaN  0.697244                 NaN            NaN
