|6.6.6
Archiving\03_Data\eqfracLP/QFM_m1.5/YM20/YM20_3.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1247.08        500.000                 NaN   97.0343                 NaN            NaN  0.809680       0.175210E-001            NaN  0.401861        1.73668                 NaN            NaN
  1245.72        500.000                 NaN   96.7866                 NaN            NaN  0.141119       0.710763                 NaN  0.431221        1.89470       0.356219E-001            NaN
  1244.36        500.000                 NaN   96.6687                 NaN            NaN  0.226007       0.630046                 NaN  0.444576        1.97219       0.585069E-001            NaN
  1243.00        500.000                 NaN   96.7843                 NaN            NaN  0.631254       0.196764                 NaN  0.429596        1.90223       0.558567E-001            NaN
  1241.65        500.000                 NaN   96.4568                 NaN            NaN  0.251917       0.586484                 NaN  0.472549        2.16898       0.632772E-001            NaN
  1240.29        500.000                 NaN   95.0456       0.271172                 NaN   1.00461                 NaN            NaN  0.751362        2.81801       0.109211                 NaN
  1238.93        500.000                 NaN   99.3568                 NaN            NaN  0.116025                 NaN            NaN            NaN  0.524591       0.258631E-002            NaN
  1237.57        500.000                 NaN   95.8329       0.490016E-001            NaN  0.615280       0.476470                 NaN  0.612700        2.32470       0.889095E-001            NaN
  1236.22        500.000                 NaN   98.6381                 NaN            NaN  0.257213                 NaN            NaN  0.107726       0.993361       0.359099E-002            NaN
  1234.86        500.000                 NaN   95.9460                 NaN            NaN  0.701551       0.329099                 NaN  0.582845        2.36390       0.766043E-001            NaN
  1233.50        500.000                 NaN   98.2234       0.123653                 NaN  0.179185                 NaN            NaN  0.237402        1.19642       0.399286E-001            NaN
  1232.14        500.000                 NaN   98.6676                 NaN            NaN  0.273190       0.217303                 NaN  0.141346       0.695285       0.530582E-002            NaN
  1230.79        500.000                 NaN   97.6367                 NaN            NaN  0.427740       0.215309E-001            NaN  0.325571        1.54472       0.437688E-001            NaN
  1229.43        500.000                 NaN   98.0209                 NaN            NaN  0.629468                 NaN            NaN  0.235352        1.08224       0.320537E-001            NaN
  1228.07        500.000                 NaN   97.7531                 NaN            NaN  0.516272       0.676360E-001            NaN  0.296394        1.33152       0.350861E-001            NaN
  1226.71        500.000                 NaN   97.6372                 NaN            NaN  0.593739       0.446176E-002            NaN  0.318378        1.41192       0.342537E-001            NaN
  1225.36        500.000                 NaN   97.0201                 NaN            NaN  0.172991       0.641795                 NaN  0.463808        1.64233       0.589684E-001            NaN
  1224.00        500.000                 NaN   98.5332                 NaN            NaN  0.529500E-001            NaN            NaN  0.943223E-001   1.30018       0.193701E-001            NaN
  1222.64        500.000                 NaN   97.6113                 NaN            NaN  0.411600       0.291316                 NaN  0.331744        1.32549       0.285527E-001            NaN
  1221.28        500.000                 NaN   99.8479       0.501132E-001            NaN  0.354966E-003            NaN            NaN  0.388767E-001  0.387561E-001  0.240182E-001            NaN
  1219.93        500.000                 NaN   97.3948       0.973562E-001            NaN  0.701632                 NaN            NaN  0.315685        1.46756       0.229872E-001            NaN
  1218.57        500.000                 NaN   98.1420       0.287759E-001            NaN  0.448681                 NaN            NaN  0.242133        1.11118       0.271824E-001            NaN
  1217.21        500.000                 NaN   98.2086       0.108792                 NaN  0.317585                 NaN            NaN  0.239799        1.09712       0.280897E-001            NaN
  1215.85        500.000                 NaN   98.5629       0.112825                 NaN  0.175140                 NaN            NaN  0.220588       0.892633       0.359426E-001            NaN
  1214.50        500.000                 NaN   98.0021                 NaN            NaN  0.542384                 NaN            NaN  0.209861        1.22569       0.199335E-001            NaN
  1213.14        500.000                 NaN   98.3474                 NaN            NaN  0.452651                 NaN            NaN  0.216093       0.964184       0.196713E-001            NaN
  1211.78        500.000                 NaN   98.3634       0.236837E-001            NaN  0.284069       0.977814E-001            NaN  0.200204        1.00556       0.253292E-001            NaN
  1210.42        500.000                 NaN   98.1441                 NaN            NaN  0.945566E-001  0.330535                 NaN  0.249110        1.15931       0.224331E-001            NaN
  1209.07        500.000                 NaN   98.8860       0.344199E-001            NaN  0.278206                 NaN            NaN  0.144485       0.643485       0.134428E-001            NaN
  1207.71        500.000                 NaN   98.8644       0.910226E-002            NaN  0.264047                 NaN            NaN  0.169046       0.662817       0.306068E-001            NaN
  1206.35        500.000                 NaN   98.1736                 NaN            NaN  0.217812       0.247857                 NaN  0.189751        1.15875       0.122706E-001            NaN
  1204.99        500.000                 NaN   98.6244                 NaN            NaN  0.472004E-001  0.310746                 NaN  0.171756       0.830811       0.150954E-001            NaN
  1203.64        500.000                 NaN   98.5247                 NaN            NaN  0.385124                 NaN            NaN  0.188908       0.885465       0.158524E-001            NaN
  1202.28        500.000                 NaN   98.6940       0.270297E-001            NaN  0.285989                 NaN            NaN  0.166833       0.810482       0.156961E-001            NaN
  1200.92        500.000                 NaN   98.6470                 NaN            NaN  0.299014       0.509249E-001            NaN  0.168913       0.819646       0.144949E-001            NaN
  1199.56        500.000                 NaN   98.7692       0.601495E-001            NaN  0.232362                 NaN            NaN  0.161541       0.763354       0.133719E-001            NaN
  1198.21        500.000                 NaN   98.5340                 NaN            NaN  0.207139       0.148867                 NaN  0.190116       0.897779       0.221451E-001            NaN
  1196.85        500.000                 NaN   99.0876                 NaN            NaN  0.162124       0.818562E-001            NaN  0.776343E-001  0.580040       0.107087E-001            NaN
  1195.49        500.000                 NaN   98.9294                 NaN            NaN  0.126952       0.152832                 NaN  0.147960       0.623603       0.192670E-001            NaN
  1194.13        500.000                 NaN   98.7300       0.134626E-001            NaN  0.286538                 NaN            NaN  0.139412       0.825397       0.518308E-002            NaN
  1192.77        500.000                 NaN   98.8434                 NaN            NaN  0.287610       0.253606E-002            NaN  0.139444       0.715286       0.117318E-001            NaN
  1191.42        500.000                 NaN   98.0155                 NaN            NaN  0.396374                 NaN            NaN  0.179782        1.05798       0.202824E-001  0.330058     
  1190.06        500.000                 NaN   94.4199                 NaN            NaN  0.607090                 NaN            NaN  0.464571        2.39291       0.211356E-001   2.09435     
  1188.70        500.000                 NaN   83.6645                 NaN            NaN   1.63060                 NaN            NaN   1.29444        6.81099       0.505804E-001   6.54884     
  1187.34        500.000                 NaN   48.9461                 NaN            NaN   3.75361       0.974278                 NaN   3.77813        21.8290       0.177634        20.5412     
  1185.99        500.000                 NaN            NaN   1.94747                 NaN   5.73210       0.741455E-004            NaN   7.03337        43.6689       0.459651        41.1584     
  1184.63        500.000                 NaN            NaN   2.72263                 NaN   4.22641       0.219636E-003            NaN   6.90049        44.1755       0.529760        41.4450     
  1183.27        500.000                 NaN            NaN   1.77662                 NaN   6.03202       0.169030E-004            NaN   7.05561        43.6044       0.446042        41.0853     
  1181.91        500.000                 NaN            NaN   2.73816                 NaN   4.20432                 NaN            NaN   6.89999        44.1730       0.529709        41.4548     
  1180.56        500.000                 NaN            NaN   2.67309                 NaN   4.30527       0.276267E-001            NaN   6.91516        44.1190       0.524779        41.4351     
  1179.20        500.000                 NaN            NaN  0.128673                 NaN   8.88043                 NaN            NaN   7.28187        42.9925       0.331237        40.3853     
  1177.84        500.000                 NaN            NaN            NaN            NaN   7.43435        1.65145                 NaN   7.30062        42.9548       0.327023        40.3317     
  1176.48        500.000                 NaN            NaN            NaN            NaN   7.71239        1.37771                 NaN   7.31474        42.9376       0.325204        40.3324     
  1175.13        500.000                 NaN            NaN            NaN            NaN   7.65700        1.43288                 NaN   7.31085        42.9403       0.325596        40.3333     
  1173.77        500.000                 NaN            NaN   2.09761                 NaN   5.45898       0.915703E-006            NaN   7.04554        43.7020       0.468839        41.2270     
  1172.41        500.000                 NaN            NaN  0.218003E-005            NaN   1.47512        7.29015       0.334309        7.31817        42.9226       0.323037        40.3366     
  1171.05        500.000                 NaN            NaN   2.10304                 NaN   5.45182       0.501233E-003            NaN   7.02912        43.7110       0.471458        41.2331     
  1169.70        500.000                 NaN            NaN   2.10130                 NaN  0.386571E-004   5.45755                 NaN   7.03666        43.6929       0.473241        41.2383     
  1168.34        500.000                 NaN            NaN   2.14721                 NaN   5.38979                 NaN            NaN   7.02939        43.7054       0.471347        41.2568     
  1166.98        500.000                 NaN            NaN   2.13354                 NaN   5.40167       0.121157E-004            NaN   7.02668        43.7147       0.473133        41.2502     
  1165.62        500.000                 NaN            NaN   2.16900                 NaN   5.35389       0.129342E-004            NaN   7.03022        43.7056       0.472204        41.2691     
  1164.27        500.000                 NaN            NaN   2.74515                 NaN   4.19487       0.500626E-002            NaN   6.90906        44.1435       0.527908        41.4745     
  1162.91        500.000                 NaN            NaN   2.73090                 NaN   4.09774       0.130230                 NaN   6.91266        44.1311       0.526623        41.4707     
  1161.55        500.000                 NaN            NaN   2.73159                 NaN   4.09914       0.127444                 NaN   6.91308        44.1294       0.526792        41.4725     
  1160.19        500.000                 NaN            NaN   2.74705                 NaN   4.19613       0.157821E-004            NaN   6.91049        44.1382       0.528356        41.4798     
  1158.84        500.000                 NaN            NaN   2.73485                 NaN   4.09884       0.121937                 NaN   6.91285        44.1262       0.527710        41.4776     
  1157.48        500.000                 NaN            NaN   2.74847                 NaN   4.19036       0.324317E-002            NaN   6.91141        44.1342       0.528749        41.4836     
  1156.12        500.000                 NaN            NaN   1.85119                 NaN   5.93898                 NaN            NaN   7.09006        43.5330       0.443280        41.1435     
  1154.76        500.000                 NaN            NaN   2.73934                 NaN   4.09536       0.118241                 NaN   6.91553        44.1203       0.527683        41.4835     
  1153.41        500.000                 NaN            NaN   2.18354                 NaN   5.32654                 NaN            NaN   7.03977        43.6852       0.475441        41.2895     
  1152.05        500.000                 NaN            NaN   2.23973                 NaN   5.23451                 NaN            NaN   7.02762        43.7096       0.476556        41.3120     
  1150.69        500.000                 NaN            NaN   2.21811                 NaN   5.26194                 NaN            NaN   7.03476        43.7063       0.476893        41.3020     
  1149.33        500.000                 NaN            NaN   2.21894                 NaN   5.26133                 NaN            NaN   7.03741        43.7032       0.475841        41.3033     
  1147.98        500.000                 NaN            NaN   2.74698                 NaN   4.09650       0.108717                 NaN   6.91283        44.1144       0.528323        41.4923     
  1146.62        500.000                 NaN            NaN   2.75869                 NaN   4.17992       0.222658E-002            NaN   6.90954        44.1229       0.529452        41.4972     
  1145.26        500.000                 NaN            NaN   2.74939                 NaN   4.09684       0.104826                 NaN   6.91305        44.1124       0.528226        41.4953     
  1143.90        500.000                 NaN            NaN   2.23342                 NaN   5.24386                 NaN            NaN   7.03785        43.6893       0.477275        41.3183     
  1142.54        500.000                 NaN            NaN   2.75986                 NaN   4.18078       0.165502E-004            NaN   6.91343        44.1158       0.528696        41.5014     
  1141.19        500.000                 NaN            NaN   2.76078                 NaN   4.17954       0.155283E-004            NaN   6.91461        44.1137       0.528423        41.5030     
  1139.83        500.000                 NaN            NaN   2.76181                 NaN   4.17812                 NaN            NaN   6.91557        44.1118       0.528186        41.5045     
  1138.47        500.000                 NaN            NaN   2.26890                 NaN   5.18567                 NaN            NaN   7.03415        43.6958       0.478481        41.3370     
  1137.11        500.000                 NaN            NaN   2.76395                 NaN   4.17512                 NaN            NaN   6.91699        44.1085       0.527836        41.5076     
  1135.76        500.000                 NaN            NaN   2.30687                 NaN   5.12638                 NaN            NaN   7.02771        43.7032       0.479243        41.3565     
  1134.40        500.000                 NaN            NaN   2.31227                 NaN   5.11759                 NaN            NaN   7.02769        43.7028       0.479473        41.3602     
  1133.04        500.000                 NaN            NaN   2.76726                 NaN   4.17018       0.658791E-004            NaN   6.91813        44.1042       0.527719        41.5125     
  1131.68        500.000                 NaN            NaN   2.13116                 NaN   5.45669                 NaN            NaN   7.05818        43.6022       0.464308        41.2875     
  1130.33        500.000                 NaN            NaN   2.76815                 NaN   4.16831       0.615318E-004            NaN   6.91760        44.1024       0.528162        41.5153     
  1128.97        500.000                 NaN            NaN   2.76843                 NaN   4.16711       0.846787E-004            NaN   6.91614        44.1029       0.528726        41.5166     
  1127.61        500.000                 NaN            NaN   2.76932                 NaN   4.16493       0.675592E-004            NaN   6.91278        44.1054       0.529617        41.5178     
  1126.25        500.000                 NaN            NaN   2.77357                 NaN   4.15971       0.242708E-004            NaN   6.92085        44.0938       0.528527        41.5235     
  1124.90        500.000                 NaN            NaN   2.77022                 NaN   4.15949                 NaN            NaN   6.91520        44.1029       0.530267        41.5219     
  1123.54        500.000                 NaN            NaN   2.36762                 NaN   5.02608                 NaN            NaN   7.02666        43.7045       0.481869        41.3933     
  1122.18        500.000                 NaN            NaN   2.37149                 NaN   5.01960                 NaN            NaN   7.02691        43.7039       0.482015        41.3960     
  1120.82        500.000                 NaN            NaN   2.34460                 NaN   5.06155                 NaN            NaN   7.02976        43.6937       0.482771        41.3876     
  1119.47        500.000                 NaN            NaN   2.34904                 NaN   5.05457                 NaN            NaN   7.02977        43.6927       0.482970        41.3910     
  1118.11        500.000                 NaN            NaN   2.77202                 NaN   4.15624       0.468857E-005            NaN   6.91797        44.0978       0.529206        41.5268     
  1116.75        500.000                 NaN            NaN   2.77540                 NaN   4.15157       0.462529E-005            NaN   6.91798        44.0956       0.529542        41.5299     
  1115.39        500.000                 NaN            NaN   2.34928                 NaN   5.05377                 NaN            NaN   7.03011        43.6924       0.481961        41.3925     
  1114.04        500.000                 NaN            NaN   2.77782                 NaN   4.14848       0.434115E-005            NaN   6.91837        44.0911       0.529933        41.5343     
  1112.68        500.000                 NaN            NaN   2.77880                 NaN   4.14673       0.400229E-005            NaN   6.91798        44.0911       0.529868        41.5355     
  1111.32        500.000                 NaN            NaN   2.77910                 NaN   4.14584       0.393355E-005            NaN   6.91796        44.0909       0.529792        41.5364     
  1109.96        500.000                 NaN            NaN   2.37745                 NaN   5.00496                 NaN            NaN   7.02834        43.6952       0.483982        41.4100     
  1108.61        500.000                 NaN            NaN   2.37750                 NaN   5.00472                 NaN            NaN   7.03079        43.6908       0.484182        41.4120     
  1107.25        500.000                 NaN            NaN   2.38150                 NaN   4.99838                 NaN            NaN   7.03103        43.6898       0.484289        41.4150     
  1105.89        500.000                 NaN            NaN   2.38610                 NaN   4.99086                 NaN            NaN   7.03110        43.6893       0.484475        41.4181     
  1104.53        500.000                 NaN            NaN   2.38950                 NaN   4.98507                 NaN            NaN   7.03147        43.6899       0.484143        41.4199     
  1103.18        500.000                 NaN            NaN   2.78143                 NaN   4.14500       0.299513E-005            NaN   6.91946        44.0825       0.528496        41.5431     
  1101.82        500.000                 NaN            NaN   2.78209                 NaN   4.14521       0.228114E-003            NaN   6.92009        44.0799       0.528091        41.5444     
  1100.46        500.000                 NaN            NaN   2.42656                 NaN   4.93585                 NaN            NaN   7.03068        43.6801       0.484041        41.4428     
  1099.10        500.000                 NaN            NaN   2.43009                 NaN   4.93061                 NaN            NaN   7.03100        43.6784       0.484131        41.4457     
  1097.74        500.000                 NaN            NaN   2.43364                 NaN   4.92526                 NaN            NaN   7.03130        43.6769       0.484234        41.4486     
  1096.39        500.000                 NaN            NaN   2.44119                 NaN   4.91191                 NaN            NaN   7.03077        43.6783       0.484766        41.4531     
  1095.03        500.000                 NaN            NaN   2.45272                 NaN   4.88952                 NaN            NaN   7.03111        43.6822       0.485798        41.4586     
  1093.67        500.000                 NaN            NaN   2.45955                 NaN   4.87908                 NaN            NaN   7.02909        43.6831       0.486175        41.4630     
  1092.31        500.000                 NaN            NaN   2.46332                 NaN   4.87299                 NaN            NaN   7.02911        43.6823       0.486363        41.4659     
  1090.96        500.000                 NaN            NaN   2.79193                 NaN   4.12681       0.147149E-003            NaN   6.92007        44.0763       0.528371        41.5563     
  1089.60        500.000                 NaN            NaN   2.79282                 NaN   4.12569       0.137372E-003            NaN   6.92009        44.0752       0.528331        41.5577     
  1088.24        500.000                 NaN            NaN   2.79363                 NaN   4.12472       0.125827E-003            NaN   6.92013        44.0740       0.528281        41.5591     
  1086.88        500.000                 NaN            NaN   2.79448                 NaN   4.12377       0.115659E-003            NaN   6.92021        44.0727       0.528225        41.5605     
  1085.53        500.000                 NaN            NaN   2.79536                 NaN   4.12282       0.106175E-003            NaN   6.92032        44.0712       0.528162        41.5620     
  1084.17        500.000                 NaN            NaN   2.79620                 NaN   4.12178       0.978550E-004            NaN   6.92025        44.0702       0.528125        41.5633     
  1082.81        500.000                 NaN            NaN   2.79804                 NaN   4.11891       0.940240E-004            NaN   6.91954        44.0703       0.528217        41.5649     
  1081.45        500.000                 NaN            NaN   2.49152                 NaN   4.82918                 NaN            NaN   7.03112        43.6715       0.487379        41.4893     
  1080.10        500.000                 NaN            NaN   2.49469                 NaN   4.82480                 NaN            NaN   7.03261        43.6684       0.487350        41.4921     
  1078.74        500.000                 NaN            NaN   2.49771                 NaN   4.82040                 NaN            NaN   7.03298        43.6667       0.487412        41.4948     
  1077.38        500.000                 NaN            NaN   2.50132                 NaN   4.81480                 NaN            NaN   7.03319        43.6654       0.487544        41.4978     
  1076.02        500.000                 NaN            NaN   2.80037                 NaN   4.11790       0.543437E-004            NaN   6.92529        44.0554       0.527707        41.5733     
  1074.67        500.000                 NaN            NaN   2.50761                 NaN   4.80576                 NaN            NaN   7.03411        43.6613       0.487696        41.5035     
  1073.31        500.000                 NaN            NaN   2.51095                 NaN   4.80044                 NaN            NaN   7.03414        43.6605       0.487806        41.5062     
  1071.95        500.000                 NaN            NaN   2.51424                 NaN   4.79547                 NaN            NaN   7.03443        43.6589       0.487906        41.5090     
  1070.59        500.000                 NaN            NaN   2.51750                 NaN   4.79058                 NaN            NaN   7.03474        43.6574       0.488000        41.5118     
  1069.24        500.000                 NaN            NaN   2.52066                 NaN   4.78581                 NaN            NaN   7.03504        43.6558       0.488097        41.5146     
  1067.88        500.000                 NaN            NaN   2.51613                 NaN   4.79722                 NaN            NaN   7.03713        43.6476       0.487245        41.5146     
  1066.52        500.000                 NaN            NaN   2.51925                 NaN   4.79258                 NaN            NaN   7.03753        43.6459       0.487327        41.5174     
  1065.16        500.000                 NaN            NaN   2.52233                 NaN   4.78805                 NaN            NaN   7.03793        43.6442       0.487404        41.5201     
  1063.81        500.000                 NaN            NaN   2.52551                 NaN   4.78331                 NaN            NaN   7.03831        43.6424       0.487493        41.5229     
  1062.45        500.000                 NaN            NaN   2.52867                 NaN   4.77848                 NaN            NaN   7.03867        43.6409       0.487649        41.5256     
  1061.09        500.000                 NaN            NaN   2.53175                 NaN   4.77394                 NaN            NaN   7.03910        43.6391       0.487721        41.5284     
  1059.73        500.000                 NaN            NaN   2.53463                 NaN   4.76989                 NaN            NaN   7.03955        43.6370       0.487730        41.5311     
  1058.38        500.000                 NaN            NaN   2.53752                 NaN   4.76571                 NaN            NaN   7.03995        43.6352       0.487792        41.5338     
  1057.02        500.000                 NaN            NaN   2.54093                 NaN   4.76063                 NaN            NaN   7.04058        43.6333       0.487876        41.5367     
  1055.66        500.000                 NaN            NaN   2.54351                 NaN   4.75692                 NaN            NaN   7.04073        43.6316       0.487945        41.5393     
  1054.30        500.000                 NaN            NaN   2.49458                 NaN   4.86100                 NaN            NaN   7.05485        43.5850       0.481572        41.5230     
  1052.95        500.000                 NaN            NaN   2.55594                 NaN   4.73476                 NaN            NaN   7.04003        43.6332       0.488905        41.5472     
  1051.59        500.000                 NaN            NaN   2.55840                 NaN   4.73108                 NaN            NaN   7.04023        43.6318       0.488949        41.5496     
  1050.23        500.000                 NaN            NaN   2.56117                 NaN   4.72721                 NaN            NaN   7.04069        43.6297       0.488985        41.5522     
  1048.87        500.000                 NaN            NaN   2.56380                 NaN   4.72353                 NaN            NaN   7.04116        43.6277       0.489023        41.5548     
  1047.51        500.000                 NaN            NaN   2.56729                 NaN   4.71794                 NaN            NaN   7.04145        43.6264       0.489190        41.5577     
  1046.16        500.000                 NaN            NaN   2.56907                 NaN   4.71618                 NaN            NaN   7.04214        43.6235       0.489100        41.5600     
  1044.80        500.000                 NaN            NaN   2.57193                 NaN   4.71211                 NaN            NaN   7.04264        43.6214       0.489172        41.5627     
  1043.44        500.000                 NaN            NaN   2.57478                 NaN   4.70836                 NaN            NaN   7.04340        43.6188       0.489251        41.5654     
  1042.08        500.000                 NaN            NaN   2.57676                 NaN   4.70618                 NaN            NaN   7.04419        43.6160       0.489156        41.5677     
  1040.73        500.000                 NaN            NaN   2.82177                 NaN   4.08470       0.763295E-005            NaN   6.93824        44.0124       0.527445        41.6154     
  1039.37        500.000                 NaN            NaN   2.82288                 NaN   4.08340       0.712320E-005            NaN   6.93852        44.0108       0.527348        41.6171     
  1038.01        500.000                 NaN            NaN   2.57965                 NaN   4.70531                 NaN            NaN   7.04714        43.6054       0.488690        41.5738     
  1036.65        500.000                 NaN            NaN   2.58622                 NaN   4.69413                 NaN            NaN   7.04656        43.6059       0.489207        41.5779     
  1035.30        500.000                 NaN            NaN   2.58444                 NaN   4.69880                 NaN            NaN   7.04829        43.6009       0.488728        41.5788     
  1033.94        500.000                 NaN            NaN   2.59250                 NaN   4.68338                 NaN            NaN   7.04664        43.6046       0.489511        41.5833     
  1032.58        500.000                 NaN            NaN   2.59484                 NaN   4.68026                 NaN            NaN   7.04715        43.6024       0.489542        41.5858     
  1031.22        500.000                 NaN            NaN   2.59736                 NaN   4.67681                 NaN            NaN   7.04770        43.6002       0.489570        41.5884     
  1029.87        500.000                 NaN            NaN   2.59523                 NaN   4.68381                 NaN            NaN   7.04931        43.5937       0.488918        41.5890     
  1028.51        500.000                 NaN            NaN   2.59844                 NaN   4.67897                 NaN            NaN   7.05046        43.5909       0.489054        41.5922     
  1027.15        500.000                 NaN            NaN   2.59456                 NaN   4.68950                 NaN            NaN   7.05225        43.5833       0.488218        41.5922     
  1025.79        500.000                 NaN            NaN   2.60301                 NaN   4.67310                 NaN            NaN   7.05217        43.5855       0.489052        41.5971     
  1024.44        500.000                 NaN            NaN   2.60539                 NaN   4.66991                 NaN            NaN   7.05277        43.5832       0.489076        41.5997     
  1023.08        500.000                 NaN            NaN   2.61246                 NaN   4.65725                 NaN            NaN   7.05179        43.5848       0.489605        41.6041     
  1021.72        500.000                 NaN            NaN   2.61118                 NaN   4.63514                 NaN            NaN   7.04030        43.6183       0.494653        41.6005     
  1020.36        500.000                 NaN            NaN   2.61686                 NaN   4.65034                 NaN            NaN   7.05240        43.5819       0.489813        41.6087     
  1019.01        500.000                 NaN            NaN   2.61426                 NaN   4.65814                 NaN            NaN   7.05520        43.5737       0.489133        41.6096     
  1017.65        500.000                 NaN            NaN   2.83578                 NaN   4.07025                 NaN            NaN   6.94810        43.9750       0.527200        41.6436     
  1016.29        500.000                 NaN            NaN   2.61932                 NaN   4.65143                 NaN            NaN   7.05656        43.5688       0.489162        41.6147     
  1014.93        500.000                 NaN            NaN   2.83715                 NaN   4.06875                 NaN            NaN   6.94918        43.9710       0.527123        41.6468     
  1013.58        500.000                 NaN            NaN   2.59711                 NaN   4.67864                 NaN            NaN   7.05352        43.5745       0.490395        41.6059     
  1012.22        500.000                 NaN            NaN   2.59931                 NaN   4.67598                 NaN            NaN   7.05428        43.5717       0.490375        41.6084     
  1010.86        500.000                 NaN            NaN   2.83917                 NaN   4.06657                 NaN            NaN   6.95082        43.9649       0.527005        41.6515     
  1009.50        500.000                 NaN            NaN   2.63270                 NaN   4.63067                 NaN            NaN   7.05670        43.5618       0.490211        41.6279     
  1008.15        500.000                 NaN            NaN   2.84050                 NaN   4.06284                 NaN            NaN   6.95042        43.9652       0.527135        41.6539     
  1006.79        500.000                 NaN            NaN   2.84061                 NaN   4.05363       0.124085E-001            NaN   6.95278        43.9575       0.526788        41.6563     
  1005.43        500.000                 NaN            NaN   2.84150                 NaN   4.05737       0.734326E-002            NaN   6.95322        43.9559       0.526786        41.6579     
  1004.07        500.000                 NaN            NaN   2.84246                 NaN   4.06270       0.477155E-003            NaN   6.95362        43.9545       0.526797        41.6595     
  1002.72        500.000                 NaN            NaN   2.84312                 NaN   4.06211       0.384204E-003            NaN   6.95419        43.9524       0.526756        41.6610     
  1001.36        500.000                 NaN            NaN   2.84377                 NaN   4.06151       0.318318E-003            NaN   6.95476        43.9503       0.526714        41.6626     
  1000.00        500.000                 NaN            NaN   2.84442                 NaN   4.06090       0.270090E-003            NaN   6.95534        43.9482       0.526672        41.6642     
