|6.6.6
Archiving\03_Data\frac/QFM_m3.75/KHA22/KHA22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1912.28        2500.00        99.3736                 NaN            NaN  0.626411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3765                 NaN            NaN  0.623469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3809                 NaN            NaN  0.619126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3830                 NaN            NaN  0.617031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3885                 NaN            NaN  0.611476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3901                 NaN            NaN  0.609926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3943                 NaN            NaN  0.605688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00       100.0000                 NaN            NaN  0.437664E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        98.8033                 NaN            NaN   1.19669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.4030                 NaN            NaN  0.597012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.4077                 NaN            NaN  0.592320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4092                 NaN            NaN  0.590800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4141                 NaN            NaN  0.585866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3468                 NaN            NaN  0.653178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.5765                 NaN            NaN  0.423506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3282                 NaN            NaN  0.665646                 NaN  0.613476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4083                 NaN            NaN  0.575557                 NaN  0.161492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4083                 NaN            NaN  0.575472                 NaN  0.162083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4159                 NaN            NaN  0.568217                 NaN  0.158987E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4127                 NaN            NaN  0.571265                 NaN  0.160392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4168                 NaN            NaN  0.567253                 NaN  0.159173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4172                 NaN            NaN  0.566945                 NaN  0.158895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4200                 NaN            NaN  0.564145                 NaN  0.158649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4217                 NaN            NaN  0.562481                 NaN  0.157995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4229                 NaN            NaN  0.561313                 NaN  0.157859E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4237                 NaN            NaN  0.560541                 NaN  0.157691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.4261                 NaN            NaN  0.558207                 NaN  0.156550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4264                 NaN            NaN  0.557926                 NaN  0.156406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4299                 NaN            NaN  0.554573                 NaN  0.155227E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4299                 NaN            NaN  0.554595                 NaN  0.155344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4309                 NaN            NaN  0.553647                 NaN  0.154883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4319                 NaN            NaN  0.552675                 NaN  0.154464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4330                 NaN            NaN  0.551628                 NaN  0.153972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4330                 NaN            NaN  0.551638                 NaN  0.153659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4345                 NaN            NaN  0.550225                 NaN  0.153086E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4355                 NaN            NaN  0.549229                 NaN  0.152590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4331                 NaN            NaN  0.551588                 NaN  0.153191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4377                 NaN            NaN  0.547196                 NaN  0.151228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4742                 NaN            NaN  0.511719                 NaN  0.141193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3956                 NaN            NaN  0.588214                 NaN  0.161696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4347                 NaN            NaN  0.550175                 NaN  0.150856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4387                 NaN            NaN  0.546368                 NaN  0.149522E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.5829                 NaN            NaN  0.405896                 NaN  0.111977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2355                 NaN            NaN  0.743528                 NaN  0.209983E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4927                 NaN            NaN  0.494671                 NaN  0.125946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.0991                 NaN            NaN  0.877271                 NaN  0.236270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.7743                 NaN            NaN  0.219370                 NaN  0.628352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4358                 NaN            NaN  0.549405                 NaN  0.147618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4334                 NaN            NaN  0.551847                 NaN  0.147852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4361                 NaN            NaN  0.549275                 NaN  0.146555E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4338                 NaN            NaN  0.551537                 NaN  0.146792E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4308                 NaN            NaN  0.554454                 NaN  0.147058E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4291                 NaN            NaN  0.556237                 NaN  0.146884E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4338                 NaN            NaN  0.551701                 NaN  0.144753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4330                 NaN            NaN  0.552590                 NaN  0.144323E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4296                 NaN            NaN  0.555944                 NaN  0.144856E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4282                 NaN            NaN  0.557316                 NaN  0.144583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4262                 NaN            NaN  0.559361                 NaN  0.144139E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4854                 NaN            NaN  0.501684                 NaN  0.129026E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3640                 NaN            NaN  0.620174                 NaN  0.158568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4178                 NaN            NaN  0.567753                 NaN  0.144530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4258                 NaN            NaN  0.560030                 NaN  0.141611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4183                 NaN            NaN  0.567411                 NaN  0.143110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.5041                 NaN            NaN  0.483783                 NaN  0.121550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3333                 NaN            NaN  0.650476                 NaN  0.162101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4020                 NaN            NaN  0.582811                 NaN  0.152235E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4294                 NaN            NaN  0.557373                 NaN  0.131808E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4125                 NaN            NaN  0.573441                 NaN  0.140857E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4088                 NaN            NaN  0.577051                 NaN  0.141019E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4086                 NaN            NaN  0.577389                 NaN  0.140379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4058                 NaN            NaN  0.580183                 NaN  0.140294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4051                 NaN            NaN  0.580893                 NaN  0.139631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4029                 NaN            NaN  0.583131                 NaN  0.139554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3999                 NaN            NaN  0.586118                 NaN  0.139512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3988                 NaN            NaN  0.587259                 NaN  0.138920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3959                 NaN            NaN  0.590196                 NaN  0.139110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3955                 NaN            NaN  0.590634                 NaN  0.138179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3942                 NaN            NaN  0.591969                 NaN  0.138034E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3881                 NaN            NaN  0.598091                 NaN  0.138528E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3915                 NaN            NaN  0.594753                 NaN  0.137127E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3851                 NaN            NaN  0.601120                 NaN  0.137904E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3883                 NaN            NaN  0.598034                 NaN  0.136540E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3778                 NaN            NaN  0.608306                 NaN  0.138544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3889                 NaN            NaN  0.597575                 NaN  0.134907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3801                 NaN            NaN  0.606182                 NaN  0.136738E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3790                 NaN            NaN  0.607415                 NaN  0.135937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3766                 NaN            NaN  0.609824                 NaN  0.135963E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3765                 NaN            NaN  0.609949                 NaN  0.135321E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.2376                 NaN            NaN   1.72366                 NaN  0.386927E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.8777                 NaN            NaN  0.120618                 NaN  0.163818E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3716                 NaN            NaN  0.614965                 NaN  0.134334E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3633                 NaN            NaN  0.623045                 NaN  0.136568E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3731                 NaN            NaN  0.613656                 NaN  0.132698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3702                 NaN            NaN  0.616509                 NaN  0.133183E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3623                 NaN            NaN  0.624323                 NaN  0.134188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3662                 NaN            NaN  0.620446                 NaN  0.133052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.3637                 NaN            NaN  0.623056                 NaN  0.132898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.3634                 NaN            NaN  0.623361                 NaN  0.132709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3634                 NaN            NaN  0.623327                 NaN  0.132316E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3607                 NaN            NaN  0.626075                 NaN  0.132688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.3771                 NaN            NaN  0.609728                 NaN  0.131487E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3498                 NaN            NaN  0.637026                 NaN  0.131669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3616                 NaN            NaN  0.625198                 NaN  0.131543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.3620                 NaN            NaN  0.624868                 NaN  0.131125E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3637                 NaN            NaN  0.623228                 NaN  0.130531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3633                 NaN            NaN  0.623670                 NaN  0.130437E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3639                 NaN            NaN  0.623119                 NaN  0.130088E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3643                 NaN            NaN  0.622755                 NaN  0.129571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.5272                 NaN            NaN  0.277458                 NaN            NaN   1.19531                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3589                 NaN            NaN  0.192183                 NaN            NaN   1.44895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3856                 NaN            NaN  0.187588                 NaN            NaN   1.42680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4186                 NaN            NaN  0.185139                 NaN            NaN   1.39623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4467                 NaN            NaN  0.179903                 NaN            NaN   1.37337                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4734                 NaN            NaN  0.175195                 NaN            NaN   1.35141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5001                 NaN            NaN  0.171800                 NaN            NaN   1.32813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5268                 NaN            NaN  0.170637                 NaN            NaN   1.30252                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5476                 NaN            NaN  0.162613                 NaN            NaN   1.28977                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5834                 NaN            NaN  0.159918                 NaN            NaN   1.25669                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.5945                 NaN            NaN  0.158608                 NaN            NaN   1.24685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6312                 NaN            NaN  0.154002                 NaN            NaN   1.21477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6491                 NaN            NaN  0.149079                 NaN            NaN   1.20180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6701                 NaN            NaN  0.146330                 NaN            NaN   1.18354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.6895                 NaN            NaN  0.142682                 NaN            NaN   1.16778                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7131                 NaN            NaN  0.139401                 NaN            NaN   1.14754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7294                 NaN            NaN  0.136087                 NaN            NaN   1.13447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7545                 NaN            NaN  0.134176                 NaN            NaN   1.11134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.7728                 NaN            NaN  0.131727                 NaN            NaN   1.09551                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7904                 NaN            NaN  0.125953                 NaN            NaN   1.08360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8073                 NaN            NaN  0.123717                 NaN            NaN   1.06895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8227                 NaN            NaN  0.119693                 NaN            NaN   1.05759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8480                 NaN            NaN  0.118885                 NaN            NaN   1.03307                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8618                 NaN            NaN  0.115455                 NaN            NaN   1.02272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8762                 NaN            NaN  0.114212                 NaN            NaN   1.00963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8949                 NaN            NaN  0.110433                 NaN            NaN  0.994656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9098                 NaN            NaN  0.107415                 NaN            NaN  0.982736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8982                 NaN            NaN  0.990708E-001            NaN            NaN   1.00273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9617                 NaN            NaN  0.102678                 NaN            NaN  0.935592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9534                 NaN            NaN  0.995440E-001            NaN            NaN  0.947090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9667                 NaN            NaN  0.951580E-001            NaN            NaN  0.938187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9813                 NaN            NaN  0.922383E-001            NaN            NaN  0.926492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9949                 NaN            NaN  0.903775E-001            NaN            NaN  0.914674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0040                 NaN            NaN  0.849646E-001            NaN            NaN  0.911001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0188                 NaN            NaN  0.835549E-001            NaN            NaN  0.897674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0296                 NaN            NaN  0.810547E-001            NaN            NaN  0.889306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0449                 NaN            NaN  0.796130E-001            NaN            NaN  0.875501                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0564                 NaN            NaN  0.771281E-001            NaN            NaN  0.866469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0673                 NaN            NaN  0.745848E-001            NaN            NaN  0.858157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0812                 NaN            NaN  0.748467E-001            NaN            NaN  0.843966                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
