|6.6.6
Archiving\03_Data\frac/QFM_m2.75/LAR/LAR_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1907.27        2500.00        99.2688       0.731208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.2687       0.731263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.2687       0.731318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.2686       0.731373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.2686       0.731428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.2685       0.731483                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.2685       0.731538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.2684       0.731594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.2684       0.731649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.2683       0.731704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2682       0.731759                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2682       0.731815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.2681       0.731870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2681       0.731926                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2680       0.731981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2680       0.732037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2679       0.732092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2679       0.732148                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2678       0.732203                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2677       0.732259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2677       0.732314                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2676       0.732370                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2676       0.732426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2675       0.732481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2675       0.732537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2674       0.732593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2674       0.732648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2673       0.732704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2672       0.732760                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2672       0.732816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2671       0.732872                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2671       0.732928                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2670       0.732984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2670       0.733039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2669       0.733095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2668       0.733151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2668       0.733205                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2667       0.733263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2667       0.733320                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2666       0.733376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2666       0.733432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2665       0.733488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2665       0.733544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2664       0.733600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2663       0.733656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2663       0.733713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2662       0.733769                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2662       0.733825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2661       0.733882                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2661       0.733938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2660       0.733994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2659       0.734051                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2659       0.734107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2658       0.734163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2658       0.734220                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2657       0.734276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2657       0.734333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2656       0.734389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2656       0.734446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2655       0.734503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2654       0.734559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2654       0.734624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2653       0.734672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2653       0.734729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2652       0.734786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2652       0.734842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2651       0.734899                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2650       0.734956                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2650       0.735013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2649       0.735068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2649       0.735126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2648       0.735183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2648       0.735240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2647       0.735297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2646       0.735353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2646       0.735410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2645       0.735467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2645       0.735524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2644       0.735581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2644       0.735638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2643       0.735695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2642       0.735752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2642       0.735809                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2641       0.735866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2641       0.735923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2640       0.735980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2640       0.736037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2639       0.736094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2638       0.736151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2638       0.736208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2637       0.736266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2628       0.736324       0.923300E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2556       0.736399       0.799031E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2555       0.736526       0.800129E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2554       0.736654       0.795262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2553       0.736780       0.787163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2552       0.736906       0.786678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2553       0.737032       0.771284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2552       0.737157       0.768976E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2551       0.737282       0.762481E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2550       0.737406       0.755846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2550       0.737529       0.750329E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2549       0.737652       0.741400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2548       0.737774       0.738360E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2548       0.737896       0.731355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.2547       0.738017       0.724851E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.2547       0.738138       0.719705E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.2546       0.738258       0.711974E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.1798       0.738403       0.716349E-002  0.746046E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4328                 NaN  0.773249E-002  0.559452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4326                 NaN  0.772747E-002  0.559623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4352                 NaN  0.767952E-002  0.557117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4404                 NaN  0.760183E-002  0.551980                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4395                 NaN  0.763218E-002  0.552912                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4425                 NaN  0.757431E-002  0.549943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4471                 NaN  0.751552E-002  0.545355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4474                 NaN  0.751234E-002  0.545043                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4495                 NaN  0.746463E-002  0.543057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4551                 NaN  0.739867E-002  0.537467                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4562                 NaN  0.738311E-002  0.536460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4393                 NaN  0.760674E-002  0.553079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4949                 NaN  0.682897E-002  0.498222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4517                 NaN  0.743553E-002  0.540892                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4678                 NaN  0.722426E-002  0.524941                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4706                 NaN  0.719611E-002  0.522199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4743                 NaN  0.714538E-002  0.518508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4790                 NaN  0.708126E-002  0.513915                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4802                 NaN  0.707804E-002  0.512733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.3700                 NaN  0.862624E-002  0.621411                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.9318                 NaN  0.917267E-003  0.672411E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.1590                 NaN  0.114392E-001  0.829553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4976                 NaN  0.683940E-002  0.495574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4999                 NaN  0.682361E-002  0.493293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5016                 NaN  0.680635E-002  0.491563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5072                 NaN  0.673891E-002  0.486035                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.4359                 NaN  0.698464E-002  0.557088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5880                 NaN  0.642039E-002  0.405561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5167                 NaN  0.662659E-002  0.476632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5215                 NaN  0.656488E-002  0.471893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5225                 NaN  0.656540E-002  0.470890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.4430                 NaN  0.770389E-002  0.549253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.6211                 NaN  0.521607E-002  0.373654                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.3548                 NaN  0.161983E-002  0.310552       0.333003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.1091                 NaN            NaN  0.108872       0.782034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.1175                 NaN            NaN  0.967933E-001  0.785694                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1290                 NaN            NaN  0.998023E-001  0.771176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1380                 NaN            NaN  0.965249E-001  0.765491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1507                 NaN            NaN  0.954446E-001  0.753885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1613                 NaN            NaN  0.942557E-001  0.744426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.3096                 NaN            NaN  0.729802E-001  0.617407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0410                 NaN            NaN  0.106541       0.852446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1887                 NaN            NaN  0.885890E-001  0.722687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1226                 NaN            NaN  0.114176       0.763210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2917                 NaN            NaN  0.667391E-001  0.641587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1475                 NaN            NaN  0.408800E-001  0.467300       0.344302                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0428                 NaN            NaN  0.170180E-001  0.361388E-001  0.904037                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0406                 NaN            NaN  0.110430E-002  0.314407E-001  0.926837                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0443                 NaN            NaN            NaN  0.228102E-001  0.932892                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.0921                 NaN            NaN            NaN  0.233553E-001   1.88457                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0512                 NaN            NaN            NaN  0.331923E-001  0.915637                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1013                 NaN            NaN            NaN  0.118994       0.779744                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0056                 NaN            NaN            NaN            NaN  0.994428                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0440                 NaN  0.336252E-002            NaN            NaN  0.952618                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0365                 NaN  0.640193E-002            NaN            NaN  0.957101                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0342                 NaN  0.629689E-002            NaN            NaN  0.959484                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0307                 NaN  0.616614E-002            NaN            NaN  0.963177                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0246                 NaN  0.602872E-002            NaN            NaN  0.969360                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0179                 NaN  0.590512E-002            NaN            NaN  0.976230                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0084                 NaN  0.577237E-002            NaN            NaN  0.985834                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.9939                 NaN  0.560012E-002            NaN            NaN   1.00048                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.9729                 NaN  0.545772E-002            NaN            NaN   1.02162                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.9514                 NaN  0.523900E-002            NaN            NaN   1.04335                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0057                 NaN  0.341648E-002            NaN            NaN  0.711078       0.279777                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.4301                 NaN  0.296687E-002            NaN            NaN   1.00654       0.560429                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.6139                 NaN  0.187179E-002            NaN            NaN  0.334702        1.04956                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.6322                 NaN  0.172083E-002            NaN            NaN   1.03342       0.332664                 NaN            NaN            NaN            NaN            NaN
