|6.6.6
Archiving\03_Data\Deqfrac/QFM_m3.5/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            Sp(TH)         ne             lc            
  1584.48        2500.00        99.2151       0.702008       0.829349E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.93        2500.00        99.2275       0.690364       0.821483E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.38        2500.00        99.2303       0.689445       0.802620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.83        2500.00        99.2370       0.683951       0.790179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.28        2500.00        99.2456       0.675221       0.791940E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.73        2500.00        99.2504       0.673038       0.765620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1575.18        2500.00        99.1345       0.774004       0.915164E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.63        2500.00        99.3884       0.548917       0.626473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.08        2500.00        99.2651       0.661964       0.729502E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1570.53        2500.00        99.2777       0.651289       0.709659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.98        2500.00        99.2821       0.646332       0.715368E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1567.43        2500.00        99.2874       0.642092       0.705441E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1565.88        2500.00        98.5955        1.27282       0.131673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.33        2500.00        99.9831                 NaN  0.168776E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1562.78        2500.00        99.3170       0.631213       0.517750E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.23        2500.00        99.3101       0.623265       0.666614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1559.68        2500.00        99.3158       0.617977       0.662672E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.13        2500.00        99.3199       0.617828       0.623048E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.58        2500.00        99.3250       0.612681       0.622802E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.03        2500.00        99.3300       0.608407       0.616338E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.48        2500.00        99.9875                 NaN  0.124710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.92        2500.00        98.6912        1.20078       0.107993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.37        2500.00        99.3452       0.596805       0.579548E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.82        2500.00        99.3496       0.592974       0.574302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.27        2500.00        99.3537       0.589901       0.564356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.72        2500.00        99.3576       0.588408       0.539530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.17        2500.00        99.3625       0.583431       0.540291E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.62        2500.00        99.3663       0.581092       0.526249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.07        2500.00        99.3734       0.574818       0.518044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.52        2500.00        99.3772       0.568326       0.544305E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00        99.3833       0.566478       0.502705E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.42        2500.00        99.3839       0.567155       0.489025E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.87        2500.00        99.3877       0.564584       0.476909E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.32        2500.00        99.3934       0.558697       0.479270E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.77        2500.00        99.3967       0.556899       0.464439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.22        2500.00        99.3981       0.554391       0.475098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.67        2500.00        99.4066       0.549740       0.436478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.12        2500.00        99.4081       0.535123       0.568260E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.57        2500.00        99.4101       0.562399       0.275188E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.02        2500.00        99.4122       0.548619       0.391658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.47        2500.00        99.4204       0.536276       0.433158E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.92        2500.00        99.2759       0.827162E-001            NaN  0.641346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.37        2500.00        99.1566       0.380125E-001            NaN  0.805405                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.82        2500.00        99.4996                 NaN            NaN  0.500408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.27        2500.00        99.0211                 NaN            NaN  0.978916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.72        2500.00        99.2161                 NaN            NaN  0.783895                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.17        2500.00        99.2151                 NaN            NaN  0.784877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.62        2500.00        99.3716                 NaN            NaN  0.628448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.07        2500.00        99.0531                 NaN            NaN  0.946857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.52        2500.00        99.1999                 NaN            NaN  0.800128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.96        2500.00        99.1870                 NaN            NaN  0.812974                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.41        2500.00        99.4652       0.155457                 NaN  0.379310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.86        2500.00        98.3778                 NaN            NaN   1.06628       0.555896                 NaN            NaN            NaN            NaN            NaN            NaN
  1502.31        2500.00        98.7157                 NaN            NaN  0.823109       0.461209                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.76        2500.00        98.7299                 NaN            NaN  0.456986       0.813069                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.21        2500.00        98.7404                 NaN            NaN  0.449224       0.810339                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.66        2500.00        98.7566                 NaN            NaN  0.797278       0.446116                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.11        2500.00        98.7644                 NaN            NaN  0.793340       0.442303                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.56        2500.00        98.7764                 NaN            NaN  0.438124       0.785428                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.01        2500.00        98.7884                 NaN            NaN  0.432894       0.778735                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.46        2500.00        98.7979                 NaN            NaN  0.430798       0.771297                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.91        2500.00        98.8098                 NaN  0.116779E-004  0.424262       0.765925                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.36        2500.00        98.8200                 NaN            NaN  0.419506       0.760477                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.81        2500.00        98.8290                 NaN            NaN  0.753750       0.417213                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.26        2500.00        98.8392                 NaN            NaN  0.748154       0.412653                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8505                 NaN            NaN  0.742703       0.406791                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.16        2500.00        98.8590                 NaN  0.961970E-006  0.737938       0.403076                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.61        2500.00        98.8690                 NaN            NaN  0.731652       0.399345                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.06        2500.00        98.8770                 NaN            NaN  0.726837       0.396170                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.51        2500.00        98.8859                 NaN            NaN  0.390777       0.723294                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.96        2500.00        98.8945                 NaN            NaN  0.716646       0.388810                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.41        2500.00        98.9020                 NaN  0.632550E-005  0.384527       0.713485                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.86        2500.00        98.9115                 NaN            NaN  0.380671       0.707797                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.31        2500.00        98.9193                 NaN  0.489046E-002  0.705647       0.370190                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.76        2500.00        98.9262                 NaN  0.192716E-005  0.700524       0.373317                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.21        2500.00        98.9359                 NaN  0.428835E-002  0.364271       0.695536                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.66        2500.00        98.9432                 NaN  0.624521E-002  0.357599       0.692911                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.11        2500.00        98.9510                 NaN  0.115328E-001  0.345939       0.691535                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.55        2500.00        96.5726                 NaN  0.333446       0.976564        1.08345        1.03391                 NaN            NaN            NaN            NaN            NaN
  1462.00        2500.00        96.6659                 NaN  0.329301       0.945496        1.04829        1.01104                 NaN            NaN            NaN            NaN            NaN
  1460.45        2500.00        96.6999                 NaN  0.333168       0.919097        1.04251        1.00535                 NaN            NaN            NaN            NaN            NaN
  1458.90        2500.00        96.8443                 NaN  0.320990       0.877291        1.00014       0.957307                 NaN            NaN            NaN            NaN            NaN
  1457.35        2500.00        96.8932                 NaN  0.324250       0.987244       0.849634       0.945695                 NaN            NaN            NaN            NaN            NaN
  1455.80        2500.00        96.9844                 NaN  0.317392       0.818139       0.963790       0.916250                 NaN            NaN            NaN            NaN            NaN
  1454.25        2500.00        97.0374                 NaN  0.318230       0.790995       0.951850       0.901526                 NaN            NaN            NaN            NaN            NaN
  1452.70        2500.00        97.1093                 NaN  0.315470       0.932249       0.762621       0.880402                 NaN            NaN            NaN            NaN            NaN
  1451.15        2500.00        97.1739                 NaN  0.313222       0.915323       0.736482       0.861036                 NaN            NaN            NaN            NaN            NaN
  1449.60        2500.00        97.2384                 NaN  0.311302       0.897039       0.711239       0.842031                 NaN            NaN            NaN            NaN            NaN
  1448.05        2500.00        97.2991                 NaN  0.308778       0.882139       0.686216       0.823810                 NaN            NaN            NaN            NaN            NaN
  1446.50        2500.00        97.3559                 NaN  0.307173       0.663061       0.867014       0.806897                 NaN            NaN            NaN            NaN            NaN
  1444.95        2500.00        97.4117                 NaN  0.305789       0.640078       0.852194       0.790222                 NaN            NaN            NaN            NaN            NaN
  1443.40        2500.00        97.4686                 NaN  0.302905       0.836750       0.618672       0.773036                 NaN            NaN            NaN            NaN            NaN
  1441.85        2500.00        97.5179                 NaN  0.301856       0.824401       0.597326       0.758491                 NaN            NaN            NaN            NaN            NaN
  1440.30        2500.00        97.5603                 NaN  0.301135       0.579805       0.812900       0.745826                 NaN            NaN            NaN            NaN            NaN
  1438.75        2500.00        97.6216                 NaN  0.298596       0.796447       0.556292       0.727022                 NaN            NaN            NaN            NaN            NaN
  1437.20        2500.00        97.6682                 NaN  0.296553       0.784154       0.538131       0.712984                 NaN            NaN            NaN            NaN            NaN
  1435.65        2500.00        97.7095                 NaN  0.295627       0.773817       0.520092       0.700995                 NaN            NaN            NaN            NaN            NaN
  1434.10        2500.00        97.7470                 NaN  0.296439       0.501290       0.764829       0.690445                 NaN            NaN            NaN            NaN            NaN
  1432.55        2500.00        97.8014                 NaN  0.291032       0.748746       0.486064       0.672798                 NaN            NaN            NaN            NaN            NaN
  1431.00        2500.00        97.8261                 NaN  0.294960       0.746018       0.466359       0.666541                 NaN            NaN            NaN            NaN            NaN
  1429.45        2500.00        97.8828                 NaN  0.287726       0.727645       0.453712       0.648164                 NaN            NaN            NaN            NaN            NaN
  1427.90        2500.00        97.9106                 NaN  0.289845       0.436408       0.722785       0.640348                 NaN            NaN            NaN            NaN            NaN
  1426.35        2500.00        97.9494                 NaN  0.288361       0.712149       0.421493       0.628622                 NaN            NaN            NaN            NaN            NaN
  1424.80        2500.00        97.9671                 NaN  0.291206       0.407440       0.710727       0.623478                 NaN            NaN            NaN            NaN            NaN
  1423.25        2500.00        98.0282                 NaN  0.284047       0.691006       0.392486       0.604282                 NaN            NaN            NaN            NaN            NaN
  1421.70        2500.00        98.0533                 NaN  0.285044       0.378169       0.686490       0.597000                 NaN            NaN            NaN            NaN            NaN
  1420.15        2500.00        98.0850                 NaN  0.284587       0.677476       0.365140       0.587815                 NaN            NaN            NaN            NaN            NaN
  1418.59        2500.00        98.1183                 NaN  0.283092       0.669644       0.351534       0.577402                 NaN            NaN            NaN            NaN            NaN
  1417.04        2500.00        98.1467                 NaN  0.282636       0.338902       0.662975       0.568832                 NaN            NaN            NaN            NaN            NaN
  1415.49        2500.00        98.1761                 NaN  0.281719       0.326665       0.655699       0.559839                 NaN            NaN            NaN            NaN            NaN
  1413.94        2500.00        98.2077                 NaN  0.280639       0.647621       0.313608       0.550462                 NaN            NaN            NaN            NaN            NaN
  1412.39        2500.00        98.2344                 NaN  0.279705       0.641719       0.302219       0.541982                 NaN            NaN            NaN            NaN            NaN
  1410.84        2500.00        98.2625                 NaN  0.279058       0.291329       0.633596       0.533471                 NaN            NaN            NaN            NaN            NaN
  1409.29        2500.00        98.2875                 NaN  0.278092       0.628475       0.280144       0.525773                 NaN            NaN            NaN            NaN            NaN
  1407.74        2500.00        98.3113                 NaN  0.277721       0.625562       0.266993       0.518449                 NaN            NaN            NaN            NaN            NaN
  1406.19        2500.00        98.3410                 NaN  0.275982       0.258603       0.615120       0.509260                 NaN            NaN            NaN            NaN            NaN
  1404.64        2500.00        98.3510                 NaN  0.277589       0.615377       0.249303       0.506754                 NaN            NaN            NaN            NaN            NaN
  1403.09        2500.00        98.4015                 NaN  0.271878       0.598764       0.237632       0.490218                 NaN            NaN            NaN            NaN            NaN
  1401.54        2500.00        98.4109                 NaN  0.273425       0.228396       0.599688       0.487613                 NaN            NaN            NaN            NaN            NaN
  1399.99        2500.00        98.4339                 NaN  0.272591       0.218866       0.594044       0.480560                 NaN            NaN            NaN            NaN            NaN
  1398.44        2500.00        98.4546                 NaN  0.270373       0.213580       0.587547       0.473908                 NaN            NaN            NaN            NaN            NaN
  1396.89        2500.00        98.4778                 NaN  0.271876       0.196301       0.586965       0.467070                 NaN            NaN            NaN            NaN            NaN
  1395.34        2500.00        98.4976                 NaN  0.269659       0.580432       0.191594       0.460685                 NaN            NaN            NaN            NaN            NaN
  1393.79        2500.00        98.5181                 NaN  0.268258       0.574985       0.184508       0.454139                 NaN            NaN            NaN            NaN            NaN
  1392.24        2500.00        98.5270                 NaN  0.273319       0.167737       0.579047       0.452932                 NaN            NaN            NaN            NaN            NaN
  1390.69        2500.00        98.5716                 NaN  0.260327       0.558576       0.173481       0.435975                 NaN            NaN            NaN            NaN            NaN
  1389.14        2500.00        98.5773                 NaN  0.265213       0.159480       0.562287       0.435678                 NaN            NaN            NaN            NaN            NaN
  1387.59        2500.00        98.5960                 NaN  0.263641       0.153320       0.557433       0.429580                 NaN            NaN            NaN            NaN            NaN
  1386.04        2500.00        98.6115                 NaN  0.264319       0.552605       0.146336       0.425265                 NaN            NaN            NaN            NaN            NaN
  1384.49        2500.00        98.6373                 NaN  0.259747       0.547831       0.139002       0.416142                 NaN            NaN            NaN            NaN            NaN
  1382.94        2500.00        98.6488                 NaN  0.260193       0.130633       0.547502       0.412837                 NaN            NaN            NaN            NaN            NaN
  1381.39        2500.00        98.6670                 NaN  0.258325       0.542566       0.125257       0.406845                 NaN            NaN            NaN            NaN            NaN
  1379.84        2500.00        97.8411                 NaN  0.336953       0.809466       0.355866       0.656663                 NaN            NaN            NaN            NaN            NaN
  1378.29        2500.00        99.5501                 NaN  0.133634       0.180683                 NaN  0.135620                 NaN            NaN            NaN            NaN            NaN
  1376.74        2500.00        98.7325                 NaN  0.289525       0.586815                 NaN  0.391148                 NaN            NaN            NaN            NaN            NaN
  1375.18        2500.00        98.7343                 NaN  0.261238       0.741073E-001  0.543626       0.386759                 NaN            NaN            NaN            NaN            NaN
  1373.63        2500.00        98.7474                 NaN  0.249268       0.524509       0.983389E-001  0.380492                 NaN            NaN            NaN            NaN            NaN
  1372.08        2500.00        98.7605                 NaN  0.249017       0.524059       0.898599E-001  0.376519                 NaN            NaN            NaN            NaN            NaN
  1370.53        2500.00        98.7759                 NaN  0.247076       0.520118       0.854873E-001  0.371405                 NaN            NaN            NaN            NaN            NaN
  1368.98        2500.00        98.7906                 NaN  0.245579       0.791695E-001  0.517879       0.366793                 NaN            NaN            NaN            NaN            NaN
  1367.43        2500.00        98.8045                 NaN  0.243182       0.767828E-001  0.513426       0.362065                 NaN            NaN            NaN            NaN            NaN
  1365.88        2500.00        98.8196                 NaN  0.241425       0.716605E-001  0.510151       0.357196                 NaN            NaN            NaN            NaN            NaN
  1364.33        2500.00        98.8315                 NaN  0.239167       0.507832       0.684745E-001  0.352978                 NaN            NaN            NaN            NaN            NaN
  1362.78        2500.00        98.8448                 NaN  0.237469       0.646429E-001  0.504019       0.349096                 NaN            NaN            NaN            NaN            NaN
  1361.23        2500.00        98.8583                 NaN  0.233804       0.503481       0.607436E-001  0.343702                 NaN            NaN            NaN            NaN            NaN
  1359.68        2500.00        98.8704                 NaN  0.232259       0.572057E-001  0.500182       0.339915                 NaN            NaN            NaN            NaN            NaN
  1358.13        2500.00        98.8826                 NaN  0.231992       0.499052       0.500768E-001  0.336303                 NaN            NaN            NaN            NaN            NaN
  1356.58        2500.00        98.8817                 NaN  0.221951       0.983674E-001  0.458744       0.339216                 NaN            NaN            NaN            NaN            NaN
  1355.03        2500.00        98.9166                 NaN  0.227804       0.529179       0.667236E-002  0.319717                 NaN            NaN            NaN            NaN            NaN
  1353.48        2500.00        98.8436                 NaN  0.123226       0.365600       0.335044       0.332547                 NaN            NaN            NaN            NaN            NaN
  1351.93        2500.00        98.9611                 NaN  0.236282       0.490016                 NaN  0.312614                 NaN            NaN            NaN            NaN            NaN
  1350.38        2500.00        98.9482                 NaN  0.232130       0.504314                 NaN  0.315377                 NaN            NaN            NaN            NaN            NaN
  1348.83        2500.00        98.9587                 NaN  0.231545       0.497742                 NaN  0.311978                 NaN            NaN            NaN            NaN            NaN
  1347.28        2500.00        98.9680                 NaN  0.226804       0.496845                 NaN  0.308340                 NaN            NaN            NaN            NaN            NaN
  1345.73        2500.00        98.9789                 NaN  0.217472       0.499809                 NaN  0.303825                 NaN            NaN            NaN            NaN            NaN
  1344.18        2500.00        98.9892                 NaN  0.219482       0.490587                 NaN  0.300780                 NaN            NaN            NaN            NaN            NaN
  1342.63        2500.00        98.9981                 NaN  0.210372       0.489899       0.474865E-002  0.296901                 NaN            NaN            NaN            NaN            NaN
  1341.08        2500.00        99.0032                 NaN  0.201026       0.477937       0.239576E-001  0.293851                 NaN            NaN            NaN            NaN            NaN
  1339.53        2500.00        99.0128                 NaN  0.195051       0.468915       0.330562E-001  0.290226                 NaN            NaN            NaN            NaN            NaN
  1337.98        2500.00        99.0222                 NaN  0.191549       0.466546       0.328742E-001  0.286831                 NaN            NaN            NaN            NaN            NaN
  1336.43        2500.00        99.0312                 NaN  0.187937       0.464535       0.326706E-001  0.283628                 NaN            NaN            NaN            NaN            NaN
  1334.88        2500.00        99.0401                 NaN  0.184446       0.462910       0.321874E-001  0.280353                 NaN            NaN            NaN            NaN            NaN
  1333.33        2500.00        99.0501                 NaN  0.183853       0.466191       0.224389E-001  0.277385                 NaN            NaN            NaN            NaN            NaN
  1331.78        2500.00        99.0319                 NaN  0.243668       0.433741                 NaN  0.290717                 NaN            NaN            NaN            NaN            NaN
  1330.22        2500.00        99.0936                 NaN  0.108172       0.786331E-001  0.465977       0.253623                 NaN            NaN            NaN            NaN            NaN
  1328.67        2500.00        99.0725                 NaN  0.166955       0.404570E-001  0.452069       0.267999                 NaN            NaN            NaN            NaN            NaN
  1327.12        2500.00        99.0811                 NaN  0.164088       0.390295E-001  0.450769       0.265021                 NaN            NaN            NaN            NaN            NaN
  1325.57        2500.00        99.0896                 NaN  0.163127       0.257095E-001  0.459288       0.262231                 NaN            NaN            NaN            NaN            NaN
  1324.02        2500.00        99.0976                 NaN  0.162807       0.118677E-001  0.468028       0.259737                 NaN            NaN            NaN            NaN            NaN
  1322.47        2500.00        99.1018                 NaN  0.144749       0.699500E-001  0.427208       0.256301                 NaN            NaN            NaN            NaN            NaN
  1320.92        2500.00        99.1118                 NaN  0.150278       0.281243E-001  0.455873       0.253950                 NaN            NaN            NaN            NaN            NaN
  1319.37        2500.00        99.1166                 NaN  0.142155       0.408915E-001  0.449067       0.251292                 NaN            NaN            NaN            NaN            NaN
  1317.82        2500.00        99.1249                 NaN  0.139938       0.453035       0.334886E-001  0.248677                 NaN            NaN            NaN            NaN            NaN
  1316.27        2500.00        99.1305                 NaN  0.135305       0.460080       0.277799E-001  0.246377                 NaN            NaN            NaN            NaN            NaN
  1314.72        2500.00        99.1375                 NaN  0.131043       0.463492       0.242097E-001  0.243763                 NaN            NaN            NaN            NaN            NaN
  1313.17        2500.00        99.1440                 NaN  0.126699       0.468917       0.189361E-001  0.241406                 NaN            NaN            NaN            NaN            NaN
  1311.62        2500.00        99.1371                 NaN  0.924231E-001  0.234859       0.294906       0.240676                 NaN            NaN            NaN            NaN            NaN
  1310.07        2500.00        99.1574                 NaN  0.121652       0.484372                 NaN  0.236612                 NaN            NaN            NaN            NaN            NaN
  1308.52        2500.00        99.1630                 NaN  0.116751       0.485787                 NaN  0.234441                 NaN            NaN            NaN            NaN            NaN
  1306.97        2500.00        91.4967                 NaN  0.620423        2.15211                 NaN   1.17531        4.55549                 NaN            NaN            NaN            NaN
  1305.42        2500.00        86.6501                 NaN  0.954409        3.19866                 NaN   1.76856        7.42830                 NaN            NaN            NaN            NaN
  1303.87        2500.00        87.5798                 NaN  0.913743        2.97776                 NaN   1.65315        6.87557                 NaN            NaN            NaN            NaN
  1302.32        2500.00        88.3464                 NaN  0.865151        2.81756                 NaN   1.55858        6.41234                 NaN            NaN            NaN            NaN
  1300.77        2500.00        89.0552                 NaN  0.809798        2.68010                 NaN   1.47029        5.98465                 NaN            NaN            NaN            NaN
  1299.22        2500.00        84.1755                 NaN   1.12317        3.61218                 NaN   2.10092        8.64262       0.345603                 NaN            NaN            NaN
  1297.67        2500.00        78.3679                 NaN   1.52768        4.71575                 NaN   2.84086        11.7915       0.756271                 NaN            NaN            NaN
  1296.12        2500.00        79.9728                 NaN   1.50528        4.29938                 NaN   2.62613        10.9017       0.694728                 NaN            NaN            NaN
  1294.57        2500.00        81.1831                 NaN   1.45458        4.05619                 NaN   2.46567        10.2010       0.639475                 NaN            NaN            NaN
  1293.02        2500.00        82.2604                 NaN   1.40795        3.81151                 NaN   2.32079        9.60410       0.595269                 NaN            NaN            NaN
  1291.47        2500.00        82.9075                 NaN   1.40896        3.66634                 NaN   2.23255        9.22193       0.562729                 NaN            NaN            NaN
  1289.92        2500.00        67.0013                 NaN   1.18334        9.02343                 NaN   4.57530        17.2014        1.01526                 NaN            NaN            NaN
  1288.37        2500.00        94.6848                 NaN            NaN   1.55295                 NaN  0.473346        3.14302       0.145877                 NaN            NaN            NaN
  1286.81        2500.00        93.6946                 NaN  0.643919        1.63559                 NaN  0.765513        3.13711       0.123261                 NaN            NaN            NaN
  1285.26        2500.00        85.2516                 NaN   1.20059        3.26994                 NaN   1.89424        7.92581       0.457768                 NaN            NaN            NaN
  1283.71        2500.00        85.5050                 NaN   1.36134        3.08608                 NaN   1.86409        7.75630       0.427183                 NaN            NaN            NaN
  1282.16        2500.00        82.6070                 NaN   1.53091        3.75174                 NaN   2.21065        9.38452       0.515220                 NaN            NaN            NaN
  1280.61        2500.00        78.2794                 NaN   1.75172        4.58971                 NaN   2.70094        11.9079       0.439159       0.331175                 NaN            NaN
  1279.06        2500.00        73.2832                 NaN   1.67920        5.72018                 NaN   3.21121        14.8375                 NaN   1.26878                 NaN            NaN
