|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/K22/K22_6.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  1596.15        500.000        3206.29     
  1594.66        500.000        3215.35     
  1593.16        500.000        3207.44     
  1591.67        500.000        3207.30     
  1590.17        500.000        3206.99     
  1588.68        500.000        3208.03     
  1587.19        500.000        3210.24     
  1585.69        500.000        3210.25     
  1584.20        500.000        3208.70     
  1582.70        500.000        3209.19     
  1581.21        500.000        3210.91     
  1579.71        500.000        3211.59     
  1578.22        500.000        3211.20     
  1576.73        500.000        3212.54     
  1575.23        500.000        3212.83     
  1573.74        500.000        3213.33     
  1572.24        500.000        3213.68     
  1570.75        500.000        3213.56     
  1569.26        500.000        3214.76     
  1567.76        500.000        3214.97     
  1566.27        500.000        3214.55     
  1564.77        500.000        3214.90     
  1563.28        500.000        3215.33     
  1561.79        500.000        3215.40     
  1560.29        500.000        3216.00     
  1558.80        500.000        3216.10     
  1557.30        500.000        3216.42     
  1555.81        500.000        3216.89     
  1554.31        500.000        3217.21     
  1552.82        500.000        3219.31     
  1551.33        500.000        3218.40     
  1549.83        500.000        3220.65     
  1548.34        500.000        3299.11     
  1546.84        500.000        3223.64     
  1545.35        500.000        2788.17     
  1543.86        500.000        3219.74     
  1542.36        500.000        3219.95     
  1540.87        500.000        3219.98     
  1539.37        500.000        3220.53     
  1537.88        500.000        3220.68     
  1536.39        500.000        3224.54     
  1534.89        500.000        3222.75     
  1533.40        500.000        3221.63     
  1531.90        500.000        3222.68     
  1530.41        500.000        3222.61     
  1528.92        500.000        3223.42     
  1527.42        500.000        3223.60     
  1525.93        500.000        3223.96     
  1524.43        500.000        3223.82     
  1522.94        500.000        3224.03     
  1521.44        500.000        3224.10     
  1519.95        500.000        3225.80     
  1518.46        500.000        3225.86     
  1516.96        500.000        3226.10     
  1515.47        500.000        3226.47     
  1513.97        500.000        3227.05     
  1512.48        500.000        3227.68     
  1510.99        500.000        3228.12     
  1509.49        500.000        3228.34     
  1508.00        500.000        3229.27     
  1506.50        500.000        3229.14     
  1505.01        500.000        3229.54     
  1503.52        500.000        3230.08     
  1502.02        500.000        3229.94     
  1500.53        500.000        3217.17     
  1499.03        500.000        3217.73     
  1497.54        500.000        3215.97     
  1496.04        500.000        3216.73     
  1494.55        500.000        3217.35     
  1493.06        500.000        3218.13     
  1491.56        500.000        3219.45     
  1490.07        500.000        3220.59     
  1488.57        500.000        3221.16     
  1487.08        500.000        3221.14     
  1485.59        500.000        3221.57     
  1484.09        500.000        3222.91     
  1482.60        500.000        3238.56     
