|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/K22/K22_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1558.80        500.000        99.2280                 NaN  0.763117       0.890017E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        500.000        99.2447                 NaN  0.747247       0.802726E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.81        500.000        99.2466                 NaN  0.745600       0.784511E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.31        500.000        99.1618                 NaN  0.829589       0.865058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.82        500.000        99.3549                 NaN  0.628125       0.169843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.33        500.000        99.2670                 NaN  0.722747       0.102163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.83        500.000        98.4481                 NaN   1.54013       0.118181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.34        500.000        99.9873                 NaN            NaN  0.126998E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.84        500.000        99.4279                 NaN  0.535401       0.366982E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.35        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.5883                 NaN   1.40002       0.116939E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.36        500.000        99.3009                 NaN  0.699094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        500.000        99.3061                 NaN  0.693863                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.37        500.000        99.3122                 NaN  0.687850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.88        500.000        99.3177                 NaN  0.682296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.39        500.000        99.3251                 NaN  0.643703       0.312290E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.89        500.000        99.3297                 NaN  0.665123       0.518623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.40        500.000        99.3314                 NaN  0.668639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000        99.3397                 NaN  0.660297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        500.000        99.2594                 NaN  0.740570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000        99.6623                 NaN  0.337717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        500.000        99.1150                 NaN  0.885015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        500.000        99.3625                 NaN  0.637497                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        500.000        99.3482                 NaN  0.651810       0.994808E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.3799                 NaN  0.620138       0.195689E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.3690                 NaN  0.631025       0.169454E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.3805                 NaN  0.619478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.3801                 NaN  0.619917                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.3848                 NaN  0.615210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.3877                 NaN  0.612343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.3933                 NaN  0.606651                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.3955                 NaN  0.604520       0.248383E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.4001                 NaN  0.599922                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.4046                 NaN  0.595350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4094                 NaN  0.590624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.3877                 NaN  0.612335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.4406                 NaN  0.559446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4179                 NaN  0.582115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.4212                 NaN  0.577815                 NaN  0.964558E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.3178                 NaN  0.117158                 NaN  0.565020                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.2886                 NaN  0.102325                 NaN  0.609118                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.2838                 NaN            NaN            NaN  0.716169                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.2864                 NaN            NaN            NaN  0.713626                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.2854                 NaN            NaN            NaN  0.714551                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.2855                 NaN            NaN            NaN  0.714507                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.2844                 NaN            NaN            NaN  0.715609                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.2859                 NaN  0.153042E-001            NaN  0.698779                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.2831                 NaN            NaN            NaN  0.716854                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.2814                 NaN            NaN            NaN  0.718586                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.2759                 NaN            NaN            NaN  0.724061                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.2752                 NaN            NaN            NaN  0.724780                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.6337                 NaN  0.362486                 NaN  0.382550E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        98.9116                 NaN  0.371826                 NaN  0.716615                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.4845                 NaN            NaN            NaN  0.964802       0.550696                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.8236                 NaN            NaN            NaN  0.689855       0.486588                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.8370                 NaN            NaN            NaN  0.480961       0.682011                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        98.8491                 NaN            NaN            NaN  0.676316       0.474614                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        98.8638                 NaN            NaN            NaN  0.667898       0.468327                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        98.8761                 NaN            NaN            NaN  0.461439       0.662418                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        98.8873                 NaN            NaN            NaN  0.655735       0.456970                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        98.8995                 NaN            NaN            NaN  0.451182       0.649344                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        98.9122                 NaN            NaN            NaN  0.445951       0.641847                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        98.9237                 NaN            NaN            NaN  0.440102       0.636193                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        98.9353                 NaN            NaN            NaN  0.630005       0.434665                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        98.9460                 NaN            NaN            NaN  0.624380       0.429665                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        98.9557                 NaN            NaN            NaN  0.424686       0.619644                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        98.9696                 NaN            NaN            NaN  0.418857       0.611543                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        98.9794                 NaN            NaN            NaN  0.413861       0.606719                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        98.9893                 NaN            NaN            NaN  0.601245       0.409416                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        98.9949                 NaN            NaN            NaN  0.407653       0.597482                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.0146                 NaN            NaN            NaN  0.398581       0.586811                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.0187                 NaN            NaN            NaN  0.396134       0.585177                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.0312                 NaN            NaN            NaN  0.390283       0.578549                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.0395                 NaN            NaN            NaN  0.386161       0.574332                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.0484                 NaN            NaN            NaN  0.569124       0.382448                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.0592                 NaN            NaN            NaN  0.563764       0.376989                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.0675                 NaN            NaN            NaN  0.373133       0.559334                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.0761                 NaN            NaN            NaN  0.369737       0.554173                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.0850                 NaN            NaN            NaN  0.549961       0.365034                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        97.7909                 NaN            NaN            NaN  0.932651       0.743192                 NaN  0.533270                 NaN            NaN            NaN
  1439.27        500.000        97.1485                 NaN            NaN            NaN  0.831128        1.21450                 NaN  0.805830                 NaN            NaN            NaN
  1437.77        500.000        97.2197                 NaN            NaN            NaN  0.810709        1.18326                 NaN  0.786282                 NaN            NaN            NaN
  1436.28        500.000        97.2963                 NaN            NaN            NaN  0.788342        1.15021                 NaN  0.765203                 NaN            NaN            NaN
  1434.79        500.000        97.3555                 NaN            NaN            NaN  0.770975        1.12484                 NaN  0.748679                 NaN            NaN            NaN
  1433.29        500.000        97.4211                 NaN            NaN            NaN  0.752729        1.09570                 NaN  0.730445                 NaN            NaN            NaN
  1431.80        500.000        97.4864                 NaN            NaN            NaN  0.733244        1.06800                 NaN  0.712400                 NaN            NaN            NaN
  1430.30        500.000        97.5449                 NaN            NaN            NaN   1.04245       0.716790                 NaN  0.695843                 NaN            NaN            NaN
  1428.81        500.000        97.6002                 NaN            NaN            NaN  0.700509        1.01868                 NaN  0.680571                 NaN            NaN            NaN
  1427.32        500.000        97.6562                 NaN            NaN            NaN  0.994666       0.684098                 NaN  0.665059                 NaN            NaN            NaN
  1425.82        500.000        97.7068                 NaN            NaN            NaN  0.669608       0.972746                 NaN  0.650834                 NaN            NaN            NaN
  1424.33        500.000        97.7573                 NaN            NaN            NaN  0.654693       0.951376                 NaN  0.636679                 NaN            NaN            NaN
  1422.83        500.000        97.8072                 NaN            NaN            NaN  0.639852       0.930080                 NaN  0.622849                 NaN            NaN            NaN
  1421.34        500.000        97.8508                 NaN            NaN            NaN  0.911031       0.627503                 NaN  0.610712                 NaN            NaN            NaN
  1419.84        500.000        97.8993                 NaN            NaN            NaN  0.890756       0.612923                 NaN  0.597002                 NaN            NaN            NaN
  1418.35        500.000        97.9416                 NaN            NaN            NaN  0.600391       0.872843                 NaN  0.585191                 NaN            NaN            NaN
  1416.86        500.000        97.9800                 NaN            NaN            NaN  0.589058       0.856599                 NaN  0.574331                 NaN            NaN            NaN
  1415.36        500.000        98.0259                 NaN            NaN            NaN  0.837173       0.575600                 NaN  0.561353                 NaN            NaN            NaN
  1413.87        500.000        98.0626                 NaN            NaN            NaN  0.821875       0.564400                 NaN  0.551100                 NaN            NaN            NaN
  1412.37        500.000        98.0995                 NaN            NaN            NaN  0.806150       0.553464                 NaN  0.540862                 NaN            NaN            NaN
  1410.88        500.000        98.1380                 NaN            NaN            NaN  0.790067       0.542242                 NaN  0.529720                 NaN            NaN            NaN
  1409.39        500.000        98.1734                 NaN            NaN            NaN  0.531271       0.775409                 NaN  0.519890                 NaN            NaN            NaN
  1407.89        500.000        98.2057                 NaN            NaN            NaN  0.522158       0.761516                 NaN  0.510596                 NaN            NaN            NaN
  1406.40        500.000        98.2396                 NaN            NaN            NaN  0.747052       0.512336                 NaN  0.501003                 NaN            NaN            NaN
  1404.90        500.000        98.2718                 NaN            NaN            NaN  0.501945       0.734325                 NaN  0.491912                 NaN            NaN            NaN
  1403.41        500.000        98.3005                 NaN            NaN            NaN  0.493522       0.722192                 NaN  0.483794                 NaN            NaN            NaN
  1401.92        500.000        98.3324                 NaN            NaN            NaN  0.484005       0.709092                 NaN  0.474546                 NaN            NaN            NaN
  1400.42        500.000        98.3623                 NaN            NaN            NaN  0.696961       0.474446                 NaN  0.466250                 NaN            NaN            NaN
  1398.93        500.000        98.3902                 NaN            NaN            NaN  0.466278       0.685285                 NaN  0.458245                 NaN            NaN            NaN
  1397.43        500.000        98.4175                 NaN            NaN            NaN  0.457811       0.674268                 NaN  0.450393                 NaN            NaN            NaN
  1395.94        500.000        98.4449                 NaN            NaN            NaN  0.662853       0.449659                 NaN  0.442553                 NaN            NaN            NaN
  1394.45        500.000        98.4698                 NaN            NaN            NaN  0.652787       0.441920                 NaN  0.435530                 NaN            NaN            NaN
  1392.95        500.000        98.4957                 NaN            NaN            NaN  0.434182       0.642131                 NaN  0.427974                 NaN            NaN            NaN
  1391.46        500.000        98.5195                 NaN            NaN            NaN  0.426853       0.632479                 NaN  0.421139                 NaN            NaN            NaN
  1389.96        500.000        98.5442                 NaN            NaN            NaN  0.419265       0.622419                 NaN  0.414082                 NaN            NaN            NaN
  1388.47        500.000        98.5671                 NaN            NaN            NaN  0.411713       0.613569                 NaN  0.407624                 NaN            NaN            NaN
  1386.97        500.000        98.5903                 NaN            NaN            NaN  0.405012       0.603899                 NaN  0.400741                 NaN            NaN            NaN
  1385.48        500.000        98.6121                 NaN            NaN            NaN  0.595225       0.398039                 NaN  0.394623                 NaN            NaN            NaN
  1383.99        500.000        98.6327                 NaN            NaN            NaN  0.392171       0.586617                 NaN  0.388562                 NaN            NaN            NaN
  1382.49        500.000        98.6411                 NaN            NaN            NaN  0.584325       0.388273                 NaN  0.386324                 NaN            NaN            NaN
  1381.00        500.000        98.6846                 NaN            NaN            NaN  0.377324       0.564767                 NaN  0.373312                 NaN            NaN            NaN
  1379.50        500.000        98.6952                 NaN            NaN            NaN  0.561716       0.372577                 NaN  0.370469                 NaN            NaN            NaN
  1378.01        500.000        98.7138                 NaN            NaN            NaN  0.554227       0.366888                 NaN  0.365125                 NaN            NaN            NaN
  1376.52        500.000        98.7318                 NaN            NaN            NaN  0.361379       0.546999                 NaN  0.359837                 NaN            NaN            NaN
  1375.02        500.000        98.7511                 NaN            NaN            NaN  0.355157       0.539325                 NaN  0.354378                 NaN            NaN            NaN
  1373.53        500.000        98.7669                 NaN            NaN            NaN  0.533419       0.349885                 NaN  0.349817                 NaN            NaN            NaN
  1372.03        500.000        98.7851                 NaN            NaN            NaN  0.343653       0.526772                 NaN  0.344455                 NaN            NaN            NaN
  1370.54        500.000        98.8055                 NaN            NaN            NaN  0.337812       0.518348                 NaN  0.338345                 NaN            NaN            NaN
  1369.05        500.000        98.8196                 NaN            NaN            NaN  0.333171       0.512867                 NaN  0.334357                 NaN            NaN            NaN
  1367.55        500.000        98.8358                 NaN            NaN            NaN  0.506670       0.327805                 NaN  0.329720                 NaN            NaN            NaN
  1366.06        500.000        98.8534                 NaN            NaN            NaN  0.322800       0.499347                 NaN  0.324428                 NaN            NaN            NaN
  1364.56        500.000        98.8679                 NaN            NaN            NaN  0.493769       0.318079                 NaN  0.320208                 NaN            NaN            NaN
  1363.07        500.000        98.8814                 NaN            NaN            NaN  0.488191       0.314075                 NaN  0.316337                 NaN            NaN            NaN
  1361.57        500.000        98.8988                 NaN            NaN            NaN  0.481461       0.308528                 NaN  0.311254                 NaN            NaN            NaN
  1360.08        500.000        98.9139                 NaN            NaN            NaN  0.476138       0.303225                 NaN  0.306720                 NaN            NaN            NaN
  1358.59        500.000        98.9265                 NaN            NaN            NaN  0.471333       0.299072                 NaN  0.303062                 NaN            NaN            NaN
  1357.09        500.000        98.9407                 NaN            NaN            NaN  0.466115       0.294313                 NaN  0.298835                 NaN            NaN            NaN
  1355.60        500.000        98.9535                 NaN            NaN            NaN  0.460565       0.290584                 NaN  0.295321                 NaN            NaN            NaN
  1354.10        500.000        98.9688                 NaN            NaN            NaN  0.285748       0.454953                 NaN  0.290462                 NaN            NaN            NaN
  1352.61        500.000        98.9804                 NaN            NaN            NaN  0.450607       0.281823                 NaN  0.287203                 NaN            NaN            NaN
  1351.12        500.000        98.9922                 NaN            NaN            NaN  0.277986       0.446125                 NaN  0.283701                 NaN            NaN            NaN
  1349.62        500.000        99.0068                 NaN            NaN            NaN  0.273044       0.440701                 NaN  0.279406                 NaN            NaN            NaN
  1348.13        500.000        99.0177                 NaN            NaN            NaN  0.269356       0.436785                 NaN  0.276178                 NaN            NaN            NaN
  1346.63        500.000        99.0294                 NaN            NaN            NaN  0.265782       0.432134                 NaN  0.272713                 NaN            NaN            NaN
  1345.14        500.000        99.0417                 NaN            NaN            NaN  0.261570       0.427656                 NaN  0.269106                 NaN            NaN            NaN
  1343.65        500.000        99.0532                 NaN            NaN            NaN  0.423241       0.257794                 NaN  0.265719                 NaN            NaN            NaN
  1342.15        500.000        99.0640                 NaN            NaN            NaN  0.419316       0.254187                 NaN  0.262488                 NaN            NaN            NaN
  1340.66        500.000        99.0752                 NaN            NaN            NaN  0.415098       0.250542                 NaN  0.259171                 NaN            NaN            NaN
  1339.16        500.000        99.0856                 NaN            NaN            NaN  0.246801       0.411440                 NaN  0.256128                 NaN            NaN            NaN
  1337.67        500.000        99.0967                 NaN            NaN            NaN  0.407217       0.243333                 NaN  0.252760                 NaN            NaN            NaN
  1336.17        500.000        99.1075                 NaN            NaN            NaN  0.239887       0.402992                 NaN  0.249653                 NaN            NaN            NaN
  1334.68        500.000        99.1170                 NaN            NaN            NaN  0.399784       0.236463                 NaN  0.246758                 NaN            NaN            NaN
  1333.19        500.000        99.1248                 NaN            NaN            NaN  0.397282       0.233364                 NaN  0.244512                 NaN            NaN            NaN
  1331.69        500.000        99.1384                 NaN            NaN            NaN  0.229122       0.392139                 NaN  0.240366                 NaN            NaN            NaN
  1330.20        500.000        99.1465                 NaN            NaN            NaN  0.226491       0.389017                 NaN  0.238013                 NaN            NaN            NaN
  1328.70        500.000        99.1562                 NaN            NaN            NaN  0.385161       0.223402                 NaN  0.235201                 NaN            NaN            NaN
  1327.21        500.000        99.1655                 NaN            NaN            NaN  0.219747       0.382311                 NaN  0.232440                 NaN            NaN            NaN
  1325.72        500.000        99.1752                 NaN            NaN            NaN  0.216704       0.378494                 NaN  0.229554                 NaN            NaN            NaN
  1324.22        500.000        99.1832                 NaN            NaN            NaN  0.214017       0.375704                 NaN  0.227098                 NaN            NaN            NaN
  1322.73        500.000        99.1919                 NaN            NaN            NaN  0.373070       0.210417                 NaN  0.224604                 NaN            NaN            NaN
  1321.23        500.000        99.2012                 NaN            NaN            NaN  0.369561       0.207447                 NaN  0.221817                 NaN            NaN            NaN
  1319.74        500.000        99.2088                 NaN            NaN            NaN  0.366259       0.205399                 NaN  0.219579                 NaN            NaN            NaN
  1318.25        500.000        99.2181                 NaN            NaN            NaN  0.363474       0.201699                 NaN  0.216721                 NaN            NaN            NaN
  1316.75        500.000        99.2261                 NaN            NaN            NaN  0.198976       0.360546                 NaN  0.214397                 NaN            NaN            NaN
  1315.26        500.000        99.2337                 NaN            NaN            NaN  0.358028       0.196128                 NaN  0.212189                 NaN            NaN            NaN
  1313.76        500.000        99.2421                 NaN            NaN            NaN  0.354953       0.193293                 NaN  0.209647                 NaN            NaN            NaN
  1312.27        500.000        99.2496                 NaN            NaN            NaN  0.352267       0.190691                 NaN  0.207445                 NaN            NaN            NaN
  1310.77        500.000        99.2565                 NaN            NaN            NaN  0.188096       0.349999                 NaN  0.205363                 NaN            NaN            NaN
  1309.28        500.000        99.2651                 NaN            NaN            NaN  0.347044       0.185014                 NaN  0.202860                 NaN            NaN            NaN
  1307.79        500.000        99.2722                 NaN            NaN            NaN  0.182460       0.344724                 NaN  0.200657                 NaN            NaN            NaN
  1306.29        500.000        99.2794                 NaN            NaN            NaN  0.342367       0.179642                 NaN  0.198630                 NaN            NaN            NaN
  1304.80        500.000        99.2863                 NaN            NaN            NaN  0.177348       0.339830                 NaN  0.196493                 NaN            NaN            NaN
  1303.30        500.000        99.2938                 NaN            NaN            NaN  0.174641       0.337215                 NaN  0.194312                 NaN            NaN            NaN
  1301.81        500.000        99.3001                 NaN            NaN            NaN  0.172107       0.335376                 NaN  0.192426                 NaN            NaN            NaN
  1300.32        500.000        99.3069                 NaN            NaN            NaN  0.169917       0.332831                 NaN  0.190378                 NaN            NaN            NaN
  1298.82        500.000        99.3139                 NaN            NaN            NaN  0.330656       0.167115                 NaN  0.188379                 NaN            NaN            NaN
  1297.33        500.000        99.2897                 NaN            NaN            NaN  0.341014       0.174030                 NaN  0.195279                 NaN            NaN            NaN
  1295.83        500.000        99.2161                 NaN            NaN            NaN  0.371676       0.195688                 NaN  0.216553                 NaN            NaN            NaN
  1294.34        500.000        99.2470                 NaN            NaN            NaN  0.358559       0.186718                 NaN  0.207730                 NaN            NaN            NaN
  1292.85        500.000        99.2737                 NaN            NaN            NaN  0.347564       0.178567                 NaN  0.200176                 NaN            NaN            NaN
  1291.35        500.000        99.2978                 NaN            NaN            NaN  0.338379       0.170590                 NaN  0.193226                 NaN            NaN            NaN
  1289.86        500.000        99.3212                 NaN            NaN            NaN  0.328406       0.164053                 NaN  0.186343                 NaN            NaN            NaN
  1288.36        500.000        99.3297                 NaN            NaN  0.130833       0.265035       0.797650E-001            NaN  0.194716                 NaN            NaN            NaN
  1286.87        500.000        99.3688                 NaN            NaN  0.166123       0.353029E-002  0.276581                 NaN  0.184996                 NaN            NaN            NaN
  1285.38        500.000        99.3805                 NaN            NaN  0.164322       0.270315       0.271900E-002            NaN  0.182158                 NaN            NaN            NaN
  1283.88        500.000        99.4047                 NaN            NaN  0.156928       0.264090                 NaN            NaN  0.174310                 NaN            NaN            NaN
  1282.39        500.000        99.4255                 NaN            NaN  0.149791       0.257086                 NaN            NaN  0.167628                 NaN            NaN            NaN
  1280.89        500.000        99.4446                 NaN            NaN  0.142823       0.251129                 NaN            NaN  0.161417                 NaN            NaN            NaN
  1279.40        500.000        99.4570                 NaN            NaN  0.122750       0.327163E-001  0.231274                 NaN  0.156301                 NaN            NaN            NaN
  1277.90        500.000        99.4620                 NaN            NaN  0.820182E-001  0.190251       0.113877                 NaN  0.151825                 NaN            NaN            NaN
  1276.41        500.000        99.4701                 NaN            NaN  0.658280E-001  0.174002       0.141795                 NaN  0.148257                 NaN            NaN            NaN
  1274.92        500.000        99.4769                 NaN            NaN  0.507417E-001  0.168271       0.158918                 NaN  0.145145                 NaN            NaN            NaN
  1273.42        500.000        81.1431                 NaN            NaN   2.00062        3.24534                 NaN            NaN   2.27271        11.3383                 NaN            NaN
  1271.93        500.000        67.0597                 NaN            NaN   3.40833        5.42386                 NaN            NaN   3.77987        20.3283                 NaN            NaN
  1270.43        500.000        98.8687                 NaN            NaN  0.112414       0.190872                 NaN            NaN  0.127938       0.700035                 NaN            NaN
  1268.94        500.000        99.5008                 NaN            NaN            NaN  0.499208                 NaN            NaN            NaN            NaN            NaN            NaN
  1267.45        500.000        96.5913                 NaN            NaN            NaN   1.59365                 NaN            NaN            NaN   1.81501                 NaN            NaN
  1265.95        500.000        99.4677                 NaN            NaN            NaN  0.532336                 NaN            NaN            NaN            NaN            NaN            NaN
  1264.46        500.000        93.4937        5.72603                 NaN  0.171596E-001            NaN            NaN            NaN            NaN  0.763095                 NaN            NaN
  1262.96        500.000        97.7400                 NaN            NaN            NaN            NaN            NaN            NaN  0.631831        1.62821                 NaN            NaN
  1261.47        500.000        99.0651                 NaN            NaN            NaN            NaN            NaN            NaN  0.209037       0.725858                 NaN            NaN
  1259.98        500.000        99.6571                 NaN            NaN            NaN  0.342245                 NaN            NaN  0.621113E-003            NaN            NaN            NaN
