|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m3/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1543.86        500.000        98.7756                 NaN   1.21447       0.989085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.36        500.000        99.3944                 NaN  0.605617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        500.000        99.3990                 NaN  0.600998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.37        500.000        99.4044                 NaN  0.595605                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.88        500.000        99.4093                 NaN  0.590687                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.39        500.000        99.4165                 NaN  0.557184       0.263328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.89        500.000        99.4202                 NaN  0.575387       0.436991E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.40        500.000        99.4216                 NaN  0.578434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.90        500.000        99.4290                 NaN  0.570951                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.41        500.000        99.3597                 NaN  0.640345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.92        500.000        99.7082                 NaN  0.291772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.42        500.000        99.2350                 NaN  0.764979                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.93        500.000        99.4493                 NaN  0.550711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.43        500.000        99.4370                 NaN  0.563036       0.835751E-006            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.94        500.000        99.4644                 NaN  0.535551       0.164382E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.44        500.000        99.4551                 NaN  0.544878       0.142388E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        500.000        99.4655                 NaN  0.534549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.46        500.000        99.4652                 NaN  0.534849                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.96        500.000        99.4693                 NaN  0.530675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.47        500.000        99.4719                 NaN  0.528069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.97        500.000        99.4770                 NaN  0.522994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.48        500.000        99.4790                 NaN  0.520985       0.207977E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.99        500.000        99.4831                 NaN  0.516880                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.49        500.000        99.4872                 NaN  0.512835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.00        500.000        99.4915                 NaN  0.508548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.50        500.000        99.4728                 NaN  0.527204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.01        500.000        99.5185                 NaN  0.481514                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.52        500.000        99.4991                 NaN  0.500889                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.02        500.000        99.5020                 NaN  0.497138                 NaN  0.834119E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1500.53        500.000        99.4108                 NaN  0.100765                 NaN  0.488467                 NaN            NaN            NaN            NaN            NaN            NaN
  1499.03        500.000        99.3857                 NaN  0.879622E-001            NaN  0.526351                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.54        500.000        99.3814                 NaN            NaN            NaN  0.618615                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.04        500.000        99.3838                 NaN            NaN            NaN  0.616153                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.55        500.000        99.3833                 NaN            NaN            NaN  0.616714                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.06        500.000        99.3836                 NaN            NaN            NaN  0.616406                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.56        500.000        99.3830                 NaN            NaN            NaN  0.616980                 NaN            NaN            NaN            NaN            NaN            NaN
  1490.07        500.000        99.3847                 NaN  0.131235E-001            NaN  0.602199                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.57        500.000        99.3825                 NaN            NaN            NaN  0.617478                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        500.000        99.3812                 NaN            NaN            NaN  0.618847                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.59        500.000        99.3766                 NaN            NaN            NaN  0.623355                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.09        500.000        99.3764                 NaN            NaN            NaN  0.623585                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.60        500.000        99.6865                 NaN  0.310165                 NaN  0.330364E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1481.10        500.000        99.0625                 NaN  0.318288                 NaN  0.619206                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.61        500.000        98.6945                 NaN            NaN            NaN  0.829673       0.475847                 NaN            NaN            NaN            NaN            NaN
  1478.12        500.000        98.9865                 NaN            NaN            NaN  0.595527       0.417972                 NaN            NaN            NaN            NaN            NaN
  1476.62        500.000        98.9986                 NaN            NaN            NaN  0.412931       0.588492                 NaN            NaN            NaN            NaN            NaN
  1475.13        500.000        99.0095                 NaN            NaN            NaN  0.583285       0.407197                 NaN            NaN            NaN            NaN            NaN
  1473.63        500.000        99.0228                 NaN            NaN            NaN  0.575703       0.401516                 NaN            NaN            NaN            NaN            NaN
  1472.14        500.000        99.0340                 NaN            NaN            NaN  0.395343       0.570623                 NaN            NaN            NaN            NaN            NaN
  1470.64        500.000        99.0442                 NaN            NaN            NaN  0.564596       0.391220                 NaN            NaN            NaN            NaN            NaN
  1469.15        500.000        99.0552                 NaN            NaN            NaN  0.386013       0.558781                 NaN            NaN            NaN            NaN            NaN
  1467.66        500.000        99.0666                 NaN            NaN            NaN  0.381318       0.552053                 NaN            NaN            NaN            NaN            NaN
  1466.16        500.000        99.0771                 NaN            NaN            NaN  0.376033       0.546897                 NaN            NaN            NaN            NaN            NaN
  1464.67        500.000        99.0876                 NaN            NaN            NaN  0.541270       0.371162                 NaN            NaN            NaN            NaN            NaN
  1463.17        500.000        99.0973                 NaN            NaN            NaN  0.536144       0.366601                 NaN            NaN            NaN            NaN            NaN
  1461.68        500.000        99.1061                 NaN            NaN            NaN  0.362112       0.531775                 NaN            NaN            NaN            NaN            NaN
  1460.19        500.000        99.1185                 NaN            NaN            NaN  0.356936       0.524588                 NaN            NaN            NaN            NaN            NaN
  1458.69        500.000        99.1274                 NaN            NaN            NaN  0.352451       0.520135                 NaN            NaN            NaN            NaN            NaN
  1457.20        500.000        99.1364                 NaN            NaN            NaN  0.515150       0.348404                 NaN            NaN            NaN            NaN            NaN
  1455.70        500.000        99.1417                 NaN            NaN            NaN  0.346672       0.511632                 NaN            NaN            NaN            NaN            NaN
  1454.21        500.000        99.1590                 NaN            NaN            NaN  0.338719       0.502271                 NaN            NaN            NaN            NaN            NaN
  1452.72        500.000        99.1631                 NaN            NaN            NaN  0.336393       0.500537                 NaN            NaN            NaN            NaN            NaN
  1451.22        500.000        99.1741                 NaN            NaN            NaN  0.331233       0.494623                 NaN            NaN            NaN            NaN            NaN
  1449.73        500.000        99.1817                 NaN            NaN            NaN  0.327528       0.490738                 NaN            NaN            NaN            NaN            NaN
  1448.23        500.000        99.1898                 NaN            NaN            NaN  0.486040       0.324116                 NaN            NaN            NaN            NaN            NaN
  1446.74        500.000        99.1995                 NaN            NaN            NaN  0.481181       0.319282                 NaN            NaN            NaN            NaN            NaN
  1445.24        500.000        99.2071                 NaN            NaN            NaN  0.315768       0.477090                 NaN            NaN            NaN            NaN            NaN
  1443.75        500.000        99.2148                 NaN            NaN            NaN  0.312704       0.472447                 NaN            NaN            NaN            NaN            NaN
  1442.26        500.000        99.2230                 NaN            NaN            NaN  0.468554       0.308486                 NaN            NaN            NaN            NaN            NaN
  1440.76        500.000        98.0350                 NaN            NaN            NaN  0.788203       0.633385                 NaN  0.543426                 NaN            NaN            NaN
  1439.27        500.000        97.4453                 NaN            NaN            NaN  0.707957        1.02565                 NaN  0.821140                 NaN            NaN            NaN
  1437.77        500.000        97.5115                 NaN            NaN            NaN  0.689831       0.997947                 NaN  0.800688                 NaN            NaN            NaN
  1436.28        500.000        97.5823                 NaN            NaN            NaN  0.670100       0.968859                 NaN  0.778695                 NaN            NaN            NaN
  1434.79        500.000        97.6381                 NaN            NaN            NaN  0.654544       0.946013                 NaN  0.761370                 NaN            NaN            NaN
  1433.29        500.000        97.6990                 NaN            NaN            NaN  0.638366       0.920343                 NaN  0.742316                 NaN            NaN            NaN
  1431.80        500.000        97.7594                 NaN            NaN            NaN  0.621186       0.895947                 NaN  0.723474                 NaN            NaN            NaN
  1430.30        500.000        97.8139                 NaN            NaN            NaN  0.873325       0.606579                 NaN  0.706169                 NaN            NaN            NaN
  1428.81        500.000        97.8655                 NaN            NaN            NaN  0.592114       0.852224                 NaN  0.690186                 NaN            NaN            NaN
  1427.32        500.000        97.9173                 NaN            NaN            NaN  0.831075       0.577630                 NaN  0.673977                 NaN            NaN            NaN
  1425.82        500.000        97.9645                 NaN            NaN            NaN  0.564741       0.811651                 NaN  0.659093                 NaN            NaN            NaN
  1424.33        500.000        98.0114                 NaN            NaN            NaN  0.551540       0.792732                 NaN  0.644296                 NaN            NaN            NaN
  1422.83        500.000        98.0577                 NaN            NaN            NaN  0.538453       0.773988                 NaN  0.629844                 NaN            NaN            NaN
  1421.34        500.000        98.0984                 NaN            NaN            NaN  0.757074       0.527446                 NaN  0.617124                 NaN            NaN            NaN
  1419.84        500.000        98.1433                 NaN            NaN            NaN  0.739281       0.514634                 NaN  0.602827                 NaN            NaN            NaN
  1418.35        500.000        98.1826                 NaN            NaN            NaN  0.503537       0.723435                 NaN  0.590467                 NaN            NaN            NaN
  1416.86        500.000        98.2185                 NaN            NaN            NaN  0.493459       0.708988                 NaN  0.579083                 NaN            NaN            NaN
  1415.36        500.000        98.2608                 NaN            NaN            NaN  0.692014       0.481653                 NaN  0.565574                 NaN            NaN            NaN
  1413.87        500.000        98.2949                 NaN            NaN            NaN  0.678467       0.471758                 NaN  0.554831                 NaN            NaN            NaN
  1412.37        500.000        98.3292                 NaN            NaN            NaN  0.664601       0.462085                 NaN  0.544116                 NaN            NaN            NaN
  1410.88        500.000        98.3648                 NaN            NaN            NaN  0.650502       0.452217                 NaN  0.532505                 NaN            NaN            NaN
  1409.39        500.000        98.3976                 NaN            NaN            NaN  0.442548       0.637586                 NaN  0.522229                 NaN            NaN            NaN
  1407.89        500.000        98.4277                 NaN            NaN            NaN  0.434462       0.625290                 NaN  0.512505                 NaN            NaN            NaN
  1406.40        500.000        98.4591                 NaN            NaN            NaN  0.612621       0.425810                 NaN  0.502492                 NaN            NaN            NaN
  1404.90        500.000        98.4890                 NaN            NaN            NaN  0.416682       0.601362                 NaN  0.492997                 NaN            NaN            NaN
  1403.41        500.000        98.5157                 NaN            NaN            NaN  0.409197       0.590586                 NaN  0.484490                 NaN            NaN            NaN
  1401.92        500.000        98.5452                 NaN            NaN            NaN  0.400858       0.579127                 NaN  0.474862                 NaN            NaN            NaN
  1400.42        500.000        98.5728                 NaN            NaN            NaN  0.568525       0.392515                 NaN  0.466199                 NaN            NaN            NaN
  1398.93        500.000        98.5986                 NaN            NaN            NaN  0.385298       0.558221                 NaN  0.457841                 NaN            NaN            NaN
  1397.43        500.000        98.6239                 NaN            NaN            NaN  0.377886       0.548518                 NaN  0.449647                 NaN            NaN            NaN
  1395.94        500.000        98.6492                 NaN            NaN            NaN  0.538548       0.370728                 NaN  0.441475                 NaN            NaN            NaN
  1394.45        500.000        98.6723                 NaN            NaN            NaN  0.529641       0.363910                 NaN  0.434131                 NaN            NaN            NaN
  1392.95        500.000        98.6963                 NaN            NaN            NaN  0.357131       0.520310                 NaN  0.426266                 NaN            NaN            NaN
  1391.46        500.000        98.7184                 NaN            NaN            NaN  0.350701       0.511809                 NaN  0.419129                 NaN            NaN            NaN
  1389.96        500.000        98.7411                 NaN            NaN            NaN  0.344075       0.503029                 NaN  0.411781                 NaN            NaN            NaN
  1388.47        500.000        98.7623                 NaN            NaN            NaN  0.337475       0.495211                 NaN  0.405041                 NaN            NaN            NaN
  1386.97        500.000        98.7837                 NaN            NaN            NaN  0.331612       0.486780                 NaN  0.397887                 NaN            NaN            NaN
  1385.48        500.000        98.8038                 NaN            NaN            NaN  0.479152       0.325542                 NaN  0.391504                 NaN            NaN            NaN
  1383.99        500.000        98.8228                 NaN            NaN            NaN  0.320366       0.471599                 NaN  0.385186                 NaN            NaN            NaN
  1382.49        500.000        98.8314                 NaN            NaN            NaN  0.469107       0.316781                 NaN  0.382668                 NaN            NaN            NaN
  1381.00        500.000        98.8702                 NaN            NaN            NaN  0.307513       0.452842                 NaN  0.369476                 NaN            NaN            NaN
  1379.50        500.000        98.8805                 NaN            NaN            NaN  0.449844       0.303305                 NaN  0.366376                 NaN            NaN            NaN
  1378.01        500.000        98.8976                 NaN            NaN            NaN  0.443276       0.298330                 NaN  0.360805                 NaN            NaN            NaN
  1376.52        500.000        98.9143                 NaN            NaN            NaN  0.293502       0.436902                 NaN  0.355297                 NaN            NaN            NaN
  1375.02        500.000        98.9320                 NaN            NaN            NaN  0.288138       0.430258                 NaN  0.349628                 NaN            NaN            NaN
  1373.53        500.000        98.9467                 NaN            NaN            NaN  0.424966       0.283465                 NaN  0.344854                 NaN            NaN            NaN
  1372.03        500.000        98.9634                 NaN            NaN            NaN  0.278169       0.419124                 NaN  0.339296                 NaN            NaN            NaN
  1370.54        500.000        98.9820                 NaN            NaN            NaN  0.273112       0.411895                 NaN  0.333011                 NaN            NaN            NaN
  1369.05        500.000        98.9951                 NaN            NaN            NaN  0.269052       0.407032                 NaN  0.328824                 NaN            NaN            NaN
  1367.55        500.000        99.0100                 NaN            NaN            NaN  0.401608       0.264425                 NaN  0.324005                 NaN            NaN            NaN
  1366.06        500.000        99.0261                 NaN            NaN            NaN  0.260072       0.395299                 NaN  0.318550                 NaN            NaN            NaN
  1364.56        500.000        99.0395                 NaN            NaN            NaN  0.390386       0.255971                 NaN  0.314156                 NaN            NaN            NaN
  1363.07        500.000        99.0520                 NaN            NaN            NaN  0.385519       0.252412                 NaN  0.310111                 NaN            NaN            NaN
  1361.57        500.000        99.0677                 NaN            NaN            NaN  0.379719       0.247724                 NaN  0.304883                 NaN            NaN            NaN
  1360.08        500.000        99.0816                 NaN            NaN            NaN  0.375034       0.243179                 NaN  0.300202                 NaN            NaN            NaN
  1358.59        500.000        99.0933                 NaN            NaN            NaN  0.370767       0.239588                 NaN  0.296386                 NaN            NaN            NaN
  1357.09        500.000        99.1063                 NaN            NaN            NaN  0.366202       0.235502                 NaN  0.292018                 NaN            NaN            NaN
  1355.60        500.000        99.1179                 NaN            NaN            NaN  0.361457       0.232280                 NaN  0.288354                 NaN            NaN            NaN
  1354.10        500.000        99.1319                 NaN            NaN            NaN  0.228118       0.356550                 NaN  0.283384                 NaN            NaN            NaN
  1352.61        500.000        99.1426                 NaN            NaN            NaN  0.352703       0.224725                 NaN  0.279980                 NaN            NaN            NaN
  1351.12        500.000        99.1535                 NaN            NaN            NaN  0.221419       0.348770                 NaN  0.276346                 NaN            NaN            NaN
  1349.62        500.000        99.1667                 NaN            NaN            NaN  0.217248       0.344131                 NaN  0.271945                 NaN            NaN            NaN
  1348.13        500.000        99.1767                 NaN            NaN            NaN  0.214059       0.340608                 NaN  0.268590                 NaN            NaN            NaN
  1346.63        500.000        99.1875                 NaN            NaN            NaN  0.210940       0.336564                 NaN  0.265009                 NaN            NaN            NaN
  1345.14        500.000        99.1986                 NaN            NaN            NaN  0.207392       0.332672                 NaN  0.261295                 NaN            NaN            NaN
  1343.65        500.000        99.2092                 NaN            NaN            NaN  0.328858       0.204171                 NaN  0.257801                 NaN            NaN            NaN
  1342.15        500.000        99.2191                 NaN            NaN            NaN  0.325387       0.201069                 NaN  0.254465                 NaN            NaN            NaN
  1340.66        500.000        99.2293                 NaN            NaN            NaN  0.321721       0.197949                 NaN  0.251049                 NaN            NaN            NaN
  1339.16        500.000        99.2388                 NaN            NaN            NaN  0.194794       0.318516                 NaN  0.247905                 NaN            NaN            NaN
  1337.67        500.000        99.2488                 NaN            NaN            NaN  0.314872       0.191836                 NaN  0.244450                 NaN            NaN            NaN
  1336.17        500.000        99.2586                 NaN            NaN            NaN  0.188906       0.311252                 NaN  0.241254                 NaN            NaN            NaN
  1334.68        500.000        99.2674                 NaN            NaN            NaN  0.308366       0.185988                 NaN  0.238268                 NaN            NaN            NaN
  1333.19        500.000        99.2747                 NaN            NaN            NaN  0.306048       0.183330                 NaN  0.235913                 NaN            NaN            NaN
  1331.69        500.000        99.2867                 NaN            NaN            NaN  0.179809       0.301763                 NaN  0.231729                 NaN            NaN            NaN
  1330.20        500.000        99.2942                 NaN            NaN            NaN  0.177542       0.298997                 NaN  0.229280                 NaN            NaN            NaN
  1328.70        500.000        99.3030                 NaN            NaN            NaN  0.295699       0.174929                 NaN  0.226392                 NaN            NaN            NaN
  1327.21        500.000        99.3114                 NaN            NaN            NaN  0.171882       0.293179                 NaN  0.223558                 NaN            NaN            NaN
  1325.72        500.000        99.3202                 NaN            NaN            NaN  0.169313       0.289917                 NaN  0.220609                 NaN            NaN            NaN
  1324.22        500.000        99.3275                 NaN            NaN            NaN  0.167012       0.287417                 NaN  0.218078                 NaN            NaN            NaN
  1322.73        500.000        99.3354                 NaN            NaN            NaN  0.285071       0.164035                 NaN  0.215514                 NaN            NaN            NaN
  1321.23        500.000        99.3437                 NaN            NaN            NaN  0.282075       0.161528                 NaN  0.212673                 NaN            NaN            NaN
  1319.74        500.000        99.3506                 NaN            NaN            NaN  0.279250       0.159755                 NaN  0.210363                 NaN            NaN            NaN
  1318.25        500.000        99.3591                 NaN            NaN            NaN  0.276781       0.156693                 NaN  0.207463                 NaN            NaN            NaN
  1316.75        500.000        99.3662                 NaN            NaN            NaN  0.154416       0.274260                 NaN  0.205078                 NaN            NaN            NaN
  1315.26        500.000        99.3731                 NaN            NaN            NaN  0.272034       0.152039                 NaN  0.202808                 NaN            NaN            NaN
  1313.76        500.000        99.3807                 NaN            NaN            NaN  0.269392       0.149671                 NaN  0.200223                 NaN            NaN            NaN
  1312.27        500.000        99.3875                 NaN            NaN            NaN  0.267068       0.147484                 NaN  0.197966                 NaN            NaN            NaN
  1310.77        500.000        99.3938                 NaN            NaN            NaN  0.145312       0.265025                 NaN  0.195828                 NaN            NaN            NaN
  1309.28        500.000        99.4014                 NaN            NaN            NaN  0.262524       0.142793                 NaN  0.193291                 NaN            NaN            NaN
  1307.79        500.000        99.4079                 NaN            NaN            NaN  0.140649       0.260449                 NaN  0.191045                 NaN            NaN            NaN
  1306.29        500.000        99.4143                 NaN            NaN            NaN  0.258389       0.138338                 NaN  0.188969                 NaN            NaN            NaN
  1304.80        500.000        99.4206                 NaN            NaN            NaN  0.136416       0.256192                 NaN  0.186792                 NaN            NaN            NaN
  1303.30        500.000        99.4273                 NaN            NaN            NaN  0.134192       0.253973                 NaN  0.184578                 NaN            NaN            NaN
  1301.81        500.000        99.4330                 NaN            NaN            NaN  0.132092       0.252262                 NaN  0.182646                 NaN            NaN            NaN
  1300.32        500.000        99.4391                 NaN            NaN            NaN  0.130264       0.250096                 NaN  0.180564                 NaN            NaN            NaN
  1298.82        500.000        99.4453                 NaN            NaN            NaN  0.248187       0.127972                 NaN  0.178532                 NaN            NaN            NaN
  1297.33        500.000        99.4262                 NaN            NaN            NaN  0.255717       0.133140                 NaN  0.184935                 NaN            NaN            NaN
  1295.83        500.000        99.3671                 NaN            NaN            NaN  0.278423       0.149550                 NaN  0.204933                 NaN            NaN            NaN
  1294.34        500.000        99.3928                 NaN            NaN            NaN  0.268281       0.142519                 NaN  0.196406                 NaN            NaN            NaN
  1292.85        500.000        99.4150                 NaN            NaN            NaN  0.259749       0.136139                 NaN  0.189100                 NaN            NaN            NaN
  1291.35        500.000        99.4351                 NaN            NaN            NaN  0.252593       0.129907                 NaN  0.182380                 NaN            NaN            NaN
  1289.86        500.000        99.4546                 NaN            NaN            NaN  0.244865       0.124769                 NaN  0.175739                 NaN            NaN            NaN
  1288.36        500.000        99.4693                 NaN            NaN  0.865138E-001  0.201275       0.593847E-001            NaN  0.183477                 NaN            NaN            NaN
  1286.87        500.000        99.5037                 NaN            NaN  0.109669       0.262663E-002  0.209887                 NaN  0.174147                 NaN            NaN            NaN
  1285.38        500.000        99.5134                 NaN            NaN  0.108323       0.204932       0.202108E-002            NaN  0.171315                 NaN            NaN            NaN
  1283.88        500.000        99.5330                 NaN            NaN  0.103257       0.199966                 NaN            NaN  0.163781                 NaN            NaN            NaN
  1282.39        500.000        99.5498                 NaN            NaN  0.984009E-001  0.194451                 NaN            NaN  0.157361                 NaN            NaN            NaN
  1280.89        500.000        99.5652                 NaN            NaN  0.936835E-001  0.189739                 NaN            NaN  0.151399                 NaN            NaN            NaN
  1279.40        500.000        99.5744                 NaN            NaN  0.803867E-001  0.242125E-001  0.174543                 NaN  0.146479                 NaN            NaN            NaN
  1277.90        500.000        99.5766                 NaN            NaN  0.536326E-001  0.143438       0.842056E-001            NaN  0.142173                 NaN            NaN            NaN
  1276.41        500.000        99.5825                 NaN            NaN  0.429737E-001  0.131044       0.104740                 NaN  0.138729                 NaN            NaN            NaN
  1274.92        500.000        99.5874                 NaN            NaN  0.330659E-001  0.124198       0.119579                 NaN  0.135718                 NaN            NaN            NaN
  1273.42        500.000        82.4674                 NaN            NaN   1.31674        2.47157                 NaN            NaN   2.15005        11.5942                 NaN            NaN
  1271.93        500.000        69.0673                 NaN            NaN   2.23896        4.15778                 NaN            NaN   3.59780        20.9382                 NaN            NaN
  1270.43        500.000        98.9670                 NaN            NaN  0.713493E-001  0.142028                 NaN            NaN  0.118328       0.701250                 NaN            NaN
  1268.94        500.000        99.6248                 NaN            NaN            NaN  0.375222                 NaN            NaN            NaN            NaN            NaN            NaN
  1267.45        500.000        97.0208                 NaN            NaN            NaN   1.15411                 NaN            NaN            NaN   1.82513                 NaN            NaN
  1265.95        500.000        99.6095                 NaN            NaN            NaN  0.390512                 NaN            NaN            NaN            NaN            NaN            NaN
  1264.46        500.000        93.5546        5.67057                 NaN  0.105359E-001            NaN            NaN            NaN            NaN  0.764301                 NaN            NaN
  1262.96        500.000        97.7885                 NaN            NaN            NaN            NaN            NaN            NaN  0.582356        1.62914                 NaN            NaN
  1261.47        500.000        99.0817                 NaN            NaN            NaN            NaN            NaN            NaN  0.192772       0.725539                 NaN            NaN
