|6.6.6
Archiving\03_Data\DeqLP/QFM_m1.25/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        500.000        99.9608       0.392428E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9608       0.392427E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9608       0.392426E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9608       0.392425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9608       0.392424E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9608       0.392423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9608       0.392422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.8720       0.349857E-001  0.930238E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.1326                 NaN  0.867439                 NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        98.9934                 NaN   1.00665                 NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        98.8541                 NaN   1.14585                 NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        98.7149                 NaN   1.28506                 NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        98.5757                 NaN   1.42427                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        98.4365                 NaN   1.56347                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        98.2973                 NaN   1.70268                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        98.1581                 NaN   1.84188                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        98.0189                 NaN   1.98109                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        97.5461                 NaN   2.45387                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        97.0733                 NaN   2.92665                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        96.6006                 NaN   3.39944                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        96.1278                 NaN   3.87223                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        95.6550                 NaN   4.34502                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        95.1822                 NaN   4.81781                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        94.7094                 NaN   5.29061                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        94.2366                 NaN   5.76342                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        93.5767                 NaN   6.42328                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        92.9169                 NaN   7.08315                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        92.2570                 NaN   7.74303                 NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        91.5971                 NaN   8.40291                 NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        90.9490                 NaN   9.04754       0.344012E-002            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        90.2555                 NaN   9.73275       0.117363E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        89.5743                 NaN   10.3955       0.301614E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        88.8931                 NaN   11.0583       0.485867E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        88.2301                 NaN   11.7039       0.660440E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        87.5670                 NaN   12.3495       0.835015E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        86.9040                 NaN   12.9951       0.100959                 NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        86.2409                 NaN   13.6407       0.118417                 NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        85.5778                 NaN   14.2863       0.135875                 NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        84.9147                 NaN   14.9320       0.153334                 NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        84.2516                 NaN   15.5776       0.170793                 NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        83.5885                 NaN   16.2233       0.188252                 NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        82.9683                 NaN   16.8275       0.204240                 NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        82.3481                 NaN   17.4317       0.220228                 NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        81.7278                 NaN   18.0359       0.236217                 NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        81.1076                 NaN   18.6402       0.252206                 NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        80.4874                 NaN   19.2445       0.268195                 NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        79.8671                 NaN   19.8487       0.284184                 NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        79.2468                 NaN   20.4530       0.300174                 NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        78.6266                 NaN   21.0573       0.316164                 NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        78.0418                 NaN   21.6273       0.330919                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        77.4570                 NaN   22.1973       0.345674                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        76.8723                 NaN   22.7673       0.360430                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        76.2875                 NaN   23.3373       0.375186                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        75.7027                 NaN   23.9073       0.389942                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        75.1179                 NaN   24.4774       0.404698                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        74.5331                 NaN   25.0474       0.419455                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        73.9483                 NaN   25.6175       0.434211                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        73.3927                 NaN   26.1595       0.447825                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        72.8371                 NaN   26.7014       0.461439                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        72.2815                 NaN   27.2434       0.475053                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        71.7259                 NaN   27.7854       0.488667                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        71.1703                 NaN   28.3274       0.502282                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        70.6147                 NaN   28.8694       0.515896                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        70.0590                 NaN   29.4115       0.529511                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        69.5034                 NaN   29.9535       0.543127                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        68.9734                 NaN   30.4709       0.555745                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        68.4433                 NaN   30.9883       0.568363                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        67.9133                 NaN   31.5057       0.580982                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        67.3832                 NaN   32.0232       0.593601                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        66.8532                 NaN   32.5406       0.606220                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        66.3231                 NaN   33.0581       0.618839                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        65.7930                 NaN   33.5755       0.631458                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        65.2629                 NaN   34.0930       0.644078                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        64.7469                 NaN   34.5970       0.656107                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        64.2309                 NaN   35.1010       0.668135                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        63.7148                 NaN   35.6050       0.680164                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        63.1988                 NaN   36.1090       0.692193                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        62.6827                 NaN   36.6131       0.704222                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        62.1666                 NaN   37.1171       0.716252                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        61.6505                 NaN   37.6212       0.728281                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        61.1344                 NaN   38.1252       0.740311                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        60.6416                 NaN   38.6074       0.751000                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        60.1488                 NaN   39.0895       0.761689                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        59.6560                 NaN   39.5716       0.772379                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        59.1632                 NaN   40.0538       0.783068                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        58.6703                 NaN   40.5359       0.793758                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        58.1775                 NaN   41.0181       0.804448                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        57.6846                 NaN   41.5003       0.815138                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        57.1917                 NaN   41.9824       0.825829                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        56.7186                 NaN   42.4454       0.836047                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        56.2454                 NaN   42.9083       0.846266                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        55.7722                 NaN   43.3713       0.856485                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        55.2990                 NaN   43.8343       0.866704                 NaN            NaN            NaN            NaN            NaN
