|6.6.6
Archiving\03_Data\eqLP/QFM_m3.5/ALH/ALH_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5444       0.455580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5444       0.455580                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5444       0.455579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5444       0.455579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5444       0.455578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5444       0.455578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5444       0.455577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5444       0.455577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5444       0.455576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5444       0.455576                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5444       0.455575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5444       0.455574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5444       0.455574                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5444       0.455573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5444       0.455573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5444       0.455572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5444       0.455572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5444       0.455571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5444       0.455570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5444       0.455570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5444       0.455569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5444       0.455568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5444       0.455568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5444       0.455567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5444       0.455567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5444       0.455566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5444       0.455565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5444       0.455564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5444       0.455564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5444       0.455563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5444       0.455562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5444       0.455562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5444       0.455561                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5444       0.455560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5444       0.455560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.1521       0.455560       0.392322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.3104       0.455562        1.23408                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.4900       0.455564        2.05443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.6697       0.455566        2.87478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        95.8493       0.455568        3.69513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        95.0289       0.455570        4.51550                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        94.2358       0.455572        5.30862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        93.4427       0.455574        6.10175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        92.6495       0.455576        6.89489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        91.8564       0.455578        7.68804                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        91.0919       0.455580        8.45251                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        90.3274       0.455582        9.21699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        89.5680       0.455584        9.97643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        88.8129       0.452282        10.7287       0.610313E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.8832       0.171402        12.4205       0.524894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        85.4252                 NaN   13.7333       0.841478                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        84.6993                 NaN   14.4592       0.841482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        83.9734                 NaN   15.1851       0.841486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        83.2596                 NaN   15.8989       0.841490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.5458                 NaN   16.6127       0.841494                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        81.8384                 NaN   17.3194       0.841498       0.725538E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        81.1110                 NaN   18.0368       0.841502       0.107520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.4106                 NaN   18.7224       0.841506       0.255149E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        79.7102                 NaN   19.4080       0.841510       0.402779E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.0098                 NaN   20.0937       0.841513       0.550410E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.3094                 NaN   20.7793       0.841517       0.698043E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        77.6090                 NaN   21.4649       0.841521       0.845677E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        76.9086                 NaN   22.1506       0.841525       0.993313E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.2081                 NaN   22.8363       0.841529       0.114095                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        75.5077                 NaN   23.5219       0.841533       0.128859                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        74.8372                 NaN   24.1788       0.841537       0.142506                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        74.1666                 NaN   24.8357       0.841541       0.156153                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        73.4961                 NaN   25.4926       0.841545       0.169800                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        72.8255                 NaN   26.1495       0.841549       0.183447                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        72.1550                 NaN   26.8064       0.841553       0.197095                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        71.4844                 NaN   27.4633       0.841557       0.210742                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        70.8139                 NaN   28.1202       0.841560       0.224390                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        70.1433                 NaN   28.7771       0.841564       0.238037                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        69.5026                 NaN   29.4052       0.841568       0.250595                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        68.8620                 NaN   30.0333       0.841572       0.263152                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        68.2213                 NaN   30.6614       0.841576       0.275710                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        67.5806                 NaN   31.2895       0.841580       0.288267                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        66.9400                 NaN   31.9176       0.841584       0.300825                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        66.2993                 NaN   32.5458       0.841588       0.313383                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        65.6586                 NaN   33.1739       0.841592       0.325941                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        65.0179                 NaN   33.8020       0.841596       0.338499                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        64.4122                 NaN   34.3959       0.841600       0.350259                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        63.8066                 NaN   34.9898       0.841604       0.362019                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.2009                 NaN   35.5837       0.841608       0.373779                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        62.5952                 NaN   36.1776       0.841612       0.385539                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        61.9895                 NaN   36.7715       0.841616       0.397299                 NaN            NaN            NaN            NaN            NaN            NaN
