|6.6.6
Archiving\03_Data\Deqfrac/QFM_m2.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1604.51        2500.00                 NaN   99.1787                 NaN  0.718801       0.102453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1602.93        2500.00                 NaN   99.1074                 NaN  0.782131       0.110490                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.34        2500.00                 NaN   99.1150                 NaN  0.775883       0.109098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.76        2500.00                 NaN   99.1230                 NaN  0.769499       0.107509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1598.18        2500.00                 NaN   99.1329                 NaN  0.761551       0.105502                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.60        2500.00                 NaN   99.1394                 NaN  0.755951       0.104607                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1595.01        2500.00                 NaN   99.1491                 NaN  0.747325       0.103530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.43        2500.00                 NaN   99.1571                 NaN  0.740601       0.102318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.85        2500.00                 NaN   99.1653                 NaN  0.734129       0.100582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1590.27        2500.00                 NaN   99.1726                 NaN  0.728008       0.993560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.68        2500.00                 NaN   99.1796                 NaN  0.722959       0.974326E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1587.10        2500.00                 NaN   99.1874                 NaN  0.716094       0.965387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1585.52        2500.00                 NaN   99.6640                 NaN  0.299864       0.361647E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.94        2500.00                 NaN   98.7306                 NaN   1.11861       0.150754                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1582.35        2500.00                 NaN   99.2072                 NaN  0.701618       0.911736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1580.77        2500.00                 NaN   99.2176                 NaN  0.691257       0.911537E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1579.19        2500.00                 NaN   99.2190                 NaN  0.691208       0.898144E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1577.61        2500.00                 NaN   99.2343                 NaN  0.676538       0.891465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.02        2500.00                 NaN   99.2360                 NaN  0.676799       0.871711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1574.44        2500.00                 NaN   99.0198                 NaN  0.924928       0.552320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1572.86        2500.00                 NaN   99.4333                 NaN  0.469388       0.973523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.28        2500.00                 NaN   99.2782                 NaN  0.636907       0.849187E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1569.69        2500.00                 NaN   99.2612                 NaN  0.656802       0.819932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.11        2500.00                 NaN   99.2685                 NaN  0.650581       0.809218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.53        2500.00                 NaN   99.2741                 NaN  0.644473       0.813995E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1564.95        2500.00                 NaN   99.2793                 NaN  0.640920       0.797886E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.36        2500.00                 NaN   99.2885                 NaN  0.633615       0.778382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.78        2500.00                 NaN   99.2906                 NaN  0.624120       0.852597E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1560.20        2500.00                 NaN   99.2971                 NaN  0.636495       0.663573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.62        2500.00                 NaN   99.3012                 NaN  0.624417       0.743700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1557.03        2500.00                 NaN   99.3090                 NaN  0.618887       0.721197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1555.45        2500.00                 NaN   99.3147                 NaN  0.612642       0.726467E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.87        2500.00                 NaN   99.3186                 NaN  0.610749       0.706096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.29        2500.00                 NaN   99.3236                 NaN  0.607330       0.690658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.70        2500.00                 NaN   99.3245                 NaN  0.607916       0.675697E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.12        2500.00                 NaN   99.3368                 NaN  0.595984       0.671769E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.54        2500.00                 NaN   99.4573                 NaN  0.489286       0.534044E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.96        2500.00                 NaN   99.2248                 NaN  0.698224       0.770130E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1544.37        2500.00                 NaN   99.3485                 NaN  0.587606       0.638837E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.79        2500.00                 NaN   99.3534                 NaN  0.583436       0.631941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.21        2500.00                 NaN   99.3559                 NaN  0.583184       0.609173E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.63        2500.00                 NaN   99.3623                 NaN  0.578027       0.596570E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.04        2500.00                 NaN   99.3668                 NaN  0.571918       0.612603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.46        2500.00                 NaN   99.3695                 NaN  0.574293       0.562204E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.88        2500.00                 NaN   99.3764                 NaN  0.565192       0.584450E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.30        2500.00                 NaN   99.3798                 NaN  0.562400       0.577621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.71        2500.00                 NaN   99.3823                 NaN  0.562800       0.548579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.13        2500.00                 NaN   99.3863                 NaN  0.560663       0.529993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.55        2500.00                 NaN   99.3917                 NaN  0.555611       0.527210E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.97        2500.00                 NaN   99.3922                 NaN  0.556662       0.511153E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.38        2500.00                 NaN   99.4005                 NaN  0.547281       0.521731E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.80        2500.00                 NaN   99.4038                 NaN  0.546445       0.497501E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.22        2500.00                 NaN   99.5500                 NaN  0.396193       0.538101E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.64        2500.00                 NaN   99.2646                 NaN  0.687347       0.480089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.05        2500.00                 NaN   99.4135                 NaN  0.540539       0.460090E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.47        2500.00                 NaN   99.4156                 NaN  0.539499       0.448949E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.89        2500.00                 NaN   99.5092                 NaN            NaN            NaN  0.490788                 NaN            NaN            NaN            NaN            NaN            NaN
  1514.31        2500.00                 NaN   99.2353                 NaN  0.726229       0.384267E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.72        2500.00                 NaN   99.2635                 NaN  0.547566E-001            NaN  0.681754                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.14        2500.00                 NaN   99.2576                 NaN            NaN  0.228515E-001  0.719528                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.56        2500.00                 NaN   99.4958                 NaN            NaN  0.927808E-002  0.494879                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.98        2500.00                 NaN   98.9978                 NaN            NaN            NaN   1.00216                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.39        2500.00                 NaN   99.2481                 NaN            NaN  0.155043E-001  0.736424                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.81        2500.00                 NaN   99.2392                 NaN            NaN            NaN  0.760770                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.23        2500.00                 NaN   99.2366                 NaN            NaN            NaN  0.763354                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.65        2500.00                 NaN   99.2327                 NaN            NaN            NaN  0.767321                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.06        2500.00                 NaN   99.2241                 NaN            NaN            NaN  0.775924                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.48        2500.00                 NaN   99.2143                 NaN            NaN            NaN  0.785739                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.90        2500.00                 NaN   99.1974                 NaN            NaN            NaN  0.802595                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.32        2500.00                 NaN   99.1967                 NaN            NaN            NaN  0.803271                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00                 NaN   99.1714                 NaN            NaN            NaN  0.828627                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.15        2500.00                 NaN   98.8941                 NaN            NaN            NaN  0.603252       0.502623                 NaN            NaN            NaN            NaN            NaN
  1490.57        2500.00                 NaN   98.7874                 NaN            NaN            NaN  0.856329       0.356263                 NaN            NaN            NaN            NaN            NaN
  1488.99        2500.00                 NaN   98.7954                 NaN            NaN            NaN  0.355578       0.849031                 NaN            NaN            NaN            NaN            NaN
  1487.40        2500.00                 NaN   98.8102                 NaN            NaN            NaN  0.351293       0.838499                 NaN            NaN            NaN            NaN            NaN
  1485.82        2500.00                 NaN   98.8183                 NaN            NaN            NaN  0.834210       0.347538                 NaN            NaN            NaN            NaN            NaN
  1484.24        2500.00                 NaN   98.8285                 NaN            NaN            NaN  0.345478       0.826020                 NaN            NaN            NaN            NaN            NaN
  1482.66        2500.00                 NaN   98.8380                 NaN            NaN            NaN  0.341194       0.820824                 NaN            NaN            NaN            NaN            NaN
  1481.07        2500.00                 NaN   98.8493                 NaN            NaN            NaN  0.338233       0.812469                 NaN            NaN            NaN            NaN            NaN
  1479.49        2500.00                 NaN   98.8571                 NaN            NaN            NaN  0.336355       0.806559                 NaN            NaN            NaN            NaN            NaN
  1477.91        2500.00                 NaN   98.8656                 NaN            NaN            NaN  0.800645       0.333718                 NaN            NaN            NaN            NaN            NaN
  1476.33        2500.00                 NaN   98.8752                 NaN            NaN            NaN  0.791250       0.333579                 NaN            NaN            NaN            NaN            NaN
  1474.74        2500.00                 NaN   98.8838                 NaN            NaN            NaN  0.787199       0.329021                 NaN            NaN            NaN            NaN            NaN
  1473.16        2500.00                 NaN   98.8934                 NaN            NaN            NaN  0.781728       0.324874                 NaN            NaN            NaN            NaN            NaN
  1471.58        2500.00                 NaN   98.9006                 NaN            NaN            NaN  0.774869       0.324483                 NaN            NaN            NaN            NaN            NaN
  1470.00        2500.00                 NaN   98.9025                 NaN            NaN            NaN  0.774401       0.323101                 NaN            NaN            NaN            NaN            NaN
  1468.41        2500.00                 NaN   98.9185                 NaN            NaN  0.323968E-005  0.319669       0.761867                 NaN            NaN            NaN            NaN            NaN
  1466.83        2500.00                 NaN   98.9262                 NaN            NaN  0.117611E-002  0.759411       0.313239                 NaN            NaN            NaN            NaN            NaN
  1465.25        2500.00                 NaN   98.9368                 NaN            NaN  0.333599E-001  0.258211       0.771610                 NaN            NaN            NaN            NaN            NaN
  1463.67        2500.00                 NaN   98.9423                 NaN            NaN  0.403497E-001  0.771850       0.245481                 NaN            NaN            NaN            NaN            NaN
  1462.08        2500.00                 NaN   98.9527                 NaN            NaN  0.379263E-001  0.247378       0.762014                 NaN            NaN            NaN            NaN            NaN
  1460.50        2500.00                 NaN   98.9595                 NaN            NaN  0.370767E-001  0.756633       0.246765                 NaN            NaN            NaN            NaN            NaN
  1458.92        2500.00                 NaN   98.9652                 NaN            NaN  0.356465E-001  0.245195       0.753912                 NaN            NaN            NaN            NaN            NaN
  1457.34        2500.00                 NaN   98.9703                 NaN            NaN  0.348292E-001  0.749560       0.245264                 NaN            NaN            NaN            NaN            NaN
  1455.75        2500.00                 NaN   98.9778                 NaN            NaN  0.328367E-001  0.246230       0.743165                 NaN            NaN            NaN            NaN            NaN
  1454.17        2500.00                 NaN   98.9831                 NaN            NaN  0.317507E-001  0.245343       0.739826                 NaN            NaN            NaN            NaN            NaN
  1452.59        2500.00                 NaN   98.9892                 NaN            NaN  0.305017E-001  0.735391       0.244933                 NaN            NaN            NaN            NaN            NaN
  1451.01        2500.00                 NaN   98.9936                 NaN            NaN  0.294455E-001  0.732533       0.244393                 NaN            NaN            NaN            NaN            NaN
  1449.42        2500.00                 NaN   98.5270                 NaN            NaN  0.109877       0.799056       0.349900                 NaN  0.214130                 NaN            NaN            NaN
  1447.84        2500.00                 NaN   96.9804                 NaN            NaN  0.384930        1.02341       0.687827                 NaN  0.923409                 NaN            NaN            NaN
  1446.26        2500.00                 NaN   97.0402                 NaN            NaN  0.384714       0.657057        1.01197                 NaN  0.906103                 NaN            NaN            NaN
  1444.68        2500.00                 NaN   97.1142                 NaN            NaN  0.380641       0.990646       0.631719                 NaN  0.882761                 NaN            NaN            NaN
  1443.09        2500.00                 NaN   97.1686                 NaN            NaN  0.380607       0.603879       0.980140                 NaN  0.866737                 NaN            NaN            NaN
  1441.51        2500.00                 NaN   97.2259                 NaN            NaN  0.379481       0.579741       0.965355                 NaN  0.849520                 NaN            NaN            NaN
  1439.93        2500.00                 NaN   97.2795                 NaN            NaN  0.378793       0.554899       0.953342                 NaN  0.833460                 NaN            NaN            NaN
  1438.35        2500.00                 NaN   97.3338                 NaN            NaN  0.377887       0.530311       0.940958                 NaN  0.817053                 NaN            NaN            NaN
  1436.76        2500.00                 NaN   97.3863                 NaN            NaN  0.376710       0.928767       0.506882                 NaN  0.801332                 NaN            NaN            NaN
  1435.18        2500.00                 NaN   97.4327                 NaN            NaN  0.376688       0.919157       0.483786                 NaN  0.787648                 NaN            NaN            NaN
  1433.60        2500.00                 NaN   97.4864                 NaN            NaN  0.374508       0.462002       0.906287                 NaN  0.770832                 NaN            NaN            NaN
  1432.02        2500.00                 NaN   97.5296                 NaN            NaN  0.374633       0.897493       0.440236                 NaN  0.758065                 NaN            NaN            NaN
  1430.43        2500.00                 NaN   97.5753                 NaN            NaN  0.373930       0.419254       0.887181                 NaN  0.744300                 NaN            NaN            NaN
  1428.85        2500.00                 NaN   97.6134                 NaN            NaN  0.374185       0.400539       0.879461                 NaN  0.732457                 NaN            NaN            NaN
  1427.27        2500.00                 NaN   97.6583                 NaN            NaN  0.373566       0.869333       0.379467                 NaN  0.719293                 NaN            NaN            NaN
  1425.69        2500.00                 NaN   97.7036                 NaN            NaN  0.372224       0.358393       0.860900                 NaN  0.704876                 NaN            NaN            NaN
  1424.10        2500.00                 NaN   97.7423                 NaN            NaN  0.371153       0.851886       0.341169                 NaN  0.693460                 NaN            NaN            NaN
  1422.52        2500.00                 NaN   97.7797                 NaN            NaN  0.371370       0.321710       0.844840                 NaN  0.682365                 NaN            NaN            NaN
  1420.94        2500.00                 NaN   97.8146                 NaN            NaN  0.371340       0.838325       0.304102                 NaN  0.671666                 NaN            NaN            NaN
  1419.36        2500.00                 NaN   97.8498                 NaN            NaN  0.371162       0.832073       0.285953                 NaN  0.661017                 NaN            NaN            NaN
  1417.78        2500.00                 NaN   97.8881                 NaN            NaN  0.369647       0.269418       0.823760                 NaN  0.649035                 NaN            NaN            NaN
  1416.19        2500.00                 NaN   97.9197                 NaN            NaN  0.370012       0.818350       0.252329                 NaN  0.639564                 NaN            NaN            NaN
  1414.61        2500.00                 NaN   97.9494                 NaN            NaN  0.370187       0.233365       0.816363                 NaN  0.630669                 NaN            NaN            NaN
  1413.03        2500.00                 NaN   97.9868                 NaN            NaN  0.368525       0.806334       0.219548                 NaN  0.618799                 NaN            NaN            NaN
  1411.45        2500.00                 NaN   98.0149                 NaN            NaN  0.368787       0.800723       0.205295                 NaN  0.610281                 NaN            NaN            NaN
  1409.86        2500.00                 NaN   98.0454                 NaN            NaN  0.368400       0.796389       0.188770                 NaN  0.601039                 NaN            NaN            NaN
  1408.28        2500.00                 NaN   98.0589                 NaN            NaN  0.374994       0.786981       0.179620                 NaN  0.599508                 NaN            NaN            NaN
  1406.70        2500.00                 NaN   98.1277                 NaN            NaN  0.360349       0.776787       0.161077                 NaN  0.574042                 NaN            NaN            NaN
  1405.12        2500.00                 NaN   98.1314                 NaN            NaN  0.367126       0.785207       0.141850                 NaN  0.574403                 NaN            NaN            NaN
  1403.53        2500.00                 NaN   98.1589                 NaN            NaN  0.366148       0.778813       0.130399                 NaN  0.565768                 NaN            NaN            NaN
  1401.95        2500.00                 NaN   98.1785                 NaN            NaN  0.367173       0.113901       0.780799                 NaN  0.559614                 NaN            NaN            NaN
  1400.37        2500.00                 NaN   98.2116                 NaN            NaN  0.364297       0.104033       0.771044                 NaN  0.549042                 NaN            NaN            NaN
  1398.79        2500.00                 NaN   98.2362                 NaN            NaN  0.364805       0.896833E-001  0.767479                 NaN  0.541849                 NaN            NaN            NaN
  1397.20        2500.00                 NaN   98.2590                 NaN            NaN  0.364323       0.768466E-001  0.765281                 NaN  0.534565                 NaN            NaN            NaN
  1395.62        2500.00                 NaN   98.2823                 NaN            NaN  0.363003       0.763768       0.638163E-001            NaN  0.527092                 NaN            NaN            NaN
  1394.04        2500.00                 NaN   98.2999                 NaN            NaN  0.363808       0.487571E-001  0.765864                 NaN  0.521633                 NaN            NaN            NaN
  1392.46        2500.00                 NaN   98.2985                 NaN            NaN  0.378527       0.779561       0.149188E-001            NaN  0.528492                 NaN            NaN            NaN
  1390.87        2500.00                 NaN   98.3873                 NaN            NaN  0.340538       0.498361E-001  0.734071                 NaN  0.488292                 NaN            NaN            NaN
  1389.29        2500.00                 NaN   98.3681                 NaN            NaN  0.360950       0.176881E-001  0.753225                 NaN  0.500077                 NaN            NaN            NaN
  1387.71        2500.00                 NaN   98.3970                 NaN            NaN  0.356467       0.748517       0.749974E-002            NaN  0.490485                 NaN            NaN            NaN
  1386.13        2500.00                 NaN   98.4097                 NaN            NaN  0.346048       0.728101       0.309843E-001            NaN  0.485201                 NaN            NaN            NaN
  1384.54        2500.00                 NaN   98.3979                 NaN            NaN  0.332816       0.789610E-001  0.701803                 NaN  0.488567                 NaN            NaN            NaN
  1382.96        2500.00                 NaN   98.4827                 NaN            NaN  0.342077       0.714031                 NaN            NaN  0.461172                 NaN            NaN            NaN
  1381.38        2500.00                 NaN   98.2580                 NaN            NaN  0.123260       0.919231       0.191101                 NaN  0.508362                 NaN            NaN            NaN
  1379.80        2500.00                 NaN   98.6176                 NaN            NaN  0.308390       0.667783                 NaN            NaN  0.406249                 NaN            NaN            NaN
  1378.21        2500.00                 NaN   98.5104                 NaN            NaN  0.347572       0.688304                 NaN            NaN  0.453739                 NaN            NaN            NaN
  1376.63        2500.00                 NaN   98.5271                 NaN            NaN  0.347624       0.676752                 NaN            NaN  0.448545                 NaN            NaN            NaN
  1375.05        2500.00                 NaN   98.5360                 NaN            NaN  0.356746       0.658058                 NaN            NaN  0.449225                 NaN            NaN            NaN
  1373.47        2500.00                 NaN   98.5749                 NaN            NaN  0.329696       0.666385                 NaN            NaN  0.428980                 NaN            NaN            NaN
  1371.88        2500.00                 NaN   98.5688                 NaN            NaN  0.336593       0.659682                 NaN            NaN  0.434895                 NaN            NaN            NaN
  1370.30        2500.00                 NaN   98.6029                 NaN            NaN  0.326740       0.649399                 NaN            NaN  0.420977                 NaN            NaN            NaN
  1368.72        2500.00                 NaN   98.6083                 NaN            NaN  0.324326       0.647650                 NaN            NaN  0.419694                 NaN            NaN            NaN
  1367.14        2500.00                 NaN   98.6268                 NaN            NaN  0.322909       0.636686                 NaN            NaN  0.413565                 NaN            NaN            NaN
  1365.55        2500.00                 NaN   98.6384                 NaN            NaN  0.324041       0.627650                 NaN            NaN  0.409880                 NaN            NaN            NaN
  1363.97        2500.00                 NaN   98.6539                 NaN            NaN  0.309134       0.633921                 NaN            NaN  0.403069                 NaN            NaN            NaN
  1362.39        2500.00                 NaN   98.6683                 NaN            NaN  0.309056       0.623978                 NaN            NaN  0.398676                 NaN            NaN            NaN
  1360.81        2500.00                 NaN   98.6844                 NaN            NaN  0.305777       0.616951                 NaN            NaN  0.392893                 NaN            NaN            NaN
  1359.22        2500.00                 NaN   98.6969                 NaN            NaN  0.301750       0.612566                 NaN            NaN  0.388771                 NaN            NaN            NaN
  1357.64        2500.00                 NaN   98.7129                 NaN            NaN  0.298586       0.605647                 NaN            NaN  0.382910                 NaN            NaN            NaN
  1356.06        2500.00                 NaN   98.7257                 NaN            NaN  0.296641       0.598701                 NaN            NaN  0.378931                 NaN            NaN            NaN
  1354.48        2500.00                 NaN   98.7409                 NaN            NaN  0.293777       0.591764                 NaN            NaN  0.373534                 NaN            NaN            NaN
  1352.89        2500.00                 NaN   98.7503                 NaN            NaN  0.286669       0.593384                 NaN            NaN  0.369653                 NaN            NaN            NaN
  1351.31        2500.00                 NaN   98.7658                 NaN            NaN  0.284451       0.585413                 NaN            NaN  0.364365                 NaN            NaN            NaN
  1349.73        2500.00                 NaN   98.7777                 NaN            NaN  0.282711       0.579274                 NaN            NaN  0.360303                 NaN            NaN            NaN
  1348.15        2500.00                 NaN   98.7907                 NaN            NaN  0.279401       0.574005                 NaN            NaN  0.355913                 NaN            NaN            NaN
  1346.56        2500.00                 NaN   98.8030                 NaN            NaN  0.277250       0.568329                 NaN            NaN  0.351412                 NaN            NaN            NaN
  1344.98        2500.00                 NaN   98.8154                 NaN            NaN  0.273813       0.563516                 NaN            NaN  0.347226                 NaN            NaN            NaN
  1343.40        2500.00                 NaN   98.8258                 NaN            NaN  0.266824       0.564437                 NaN            NaN  0.342988                 NaN            NaN            NaN
  1341.82        2500.00                 NaN   98.8382                 NaN            NaN  0.265070       0.557895                 NaN            NaN  0.338800                 NaN            NaN            NaN
  1340.23        2500.00                 NaN   98.8513                 NaN            NaN  0.262380       0.551834                 NaN            NaN  0.334526                 NaN            NaN            NaN
  1338.65        2500.00                 NaN   98.8599                 NaN            NaN  0.257476       0.551698                 NaN            NaN  0.330919                 NaN            NaN            NaN
  1337.07        2500.00                 NaN   98.8725                 NaN            NaN  0.254274       0.546570                 NaN            NaN  0.326613                 NaN            NaN            NaN
  1335.49        2500.00                 NaN   98.8823                 NaN            NaN  0.251118       0.543573                 NaN            NaN  0.322988                 NaN            NaN            NaN
  1333.90        2500.00                 NaN   98.8946                 NaN            NaN  0.246420       0.540140                 NaN            NaN  0.318865                 NaN            NaN            NaN
  1332.32        2500.00                 NaN   98.9074                 NaN            NaN  0.251032       0.524601                 NaN            NaN  0.316938                 NaN            NaN            NaN
  1330.74        2500.00                 NaN   98.9194                 NaN            NaN  0.236767       0.535087                 NaN            NaN  0.308775                 NaN            NaN            NaN
  1329.16        2500.00                 NaN   98.9244                 NaN            NaN  0.232380       0.535405                 NaN            NaN  0.307768                 NaN            NaN            NaN
  1327.57        2500.00                 NaN   98.9345                 NaN            NaN  0.227675       0.533549                 NaN            NaN  0.304257                 NaN            NaN            NaN
  1325.99        2500.00                 NaN   98.9448                 NaN            NaN  0.225744       0.529111                 NaN            NaN  0.300337                 NaN            NaN            NaN
  1324.41        2500.00                 NaN   98.9532                 NaN            NaN  0.220969       0.528524                 NaN            NaN  0.297348                 NaN            NaN            NaN
  1322.83        2500.00                 NaN   98.9638                 NaN            NaN  0.220066       0.522321                 NaN            NaN  0.293847                 NaN            NaN            NaN
  1321.24        2500.00                 NaN   98.9725                 NaN            NaN  0.214884       0.522121                 NaN            NaN  0.290531                 NaN            NaN            NaN
  1319.66        2500.00                 NaN   98.9812                 NaN            NaN  0.208942       0.522620                 NaN            NaN  0.287269                 NaN            NaN            NaN
  1318.08        2500.00                 NaN   98.9897                 NaN            NaN  0.205466       0.520702                 NaN            NaN  0.284156                 NaN            NaN            NaN
  1316.50        2500.00                 NaN   98.9985                 NaN            NaN  0.200341       0.520291                 NaN            NaN  0.280917                 NaN            NaN            NaN
  1314.91        2500.00                 NaN   99.0080                 NaN            NaN  0.198537       0.515709                 NaN            NaN  0.277794                 NaN            NaN            NaN
  1313.33        2500.00                 NaN   99.0162                 NaN            NaN  0.194555       0.514465                 NaN            NaN  0.274781                 NaN            NaN            NaN
  1311.75        2500.00                 NaN   99.0223                 NaN            NaN  0.186769       0.518692                 NaN            NaN  0.272264                 NaN            NaN            NaN
