|6.6.6
Archiving\03_Data\eq/QFM_m1/EETA/EETA_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1669.87        2500.00        98.5716       0.966997                 NaN  0.461443                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.5556       0.966993                 NaN  0.477396                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.5260       0.966989                 NaN  0.501369       0.568672E-002            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        98.4822       0.966984                 NaN  0.528329       0.224554E-001            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        98.4360       0.966980                 NaN  0.558047       0.389775E-001            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        98.3898       0.966975                 NaN  0.587765       0.554996E-001            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        98.3235       0.966971                 NaN  0.637888       0.716390E-001            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        98.2572       0.966967                 NaN  0.688010       0.877782E-001            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        98.1910       0.966963                 NaN  0.738132       0.103917                 NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        98.1247       0.966959                 NaN  0.788253       0.120056                 NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        97.9742       0.966957                 NaN  0.923476       0.135369                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        97.8237       0.966955                 NaN   1.05870       0.150681                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        97.6731       0.966954                 NaN   1.19392       0.165993                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        97.5226       0.966952                 NaN   1.32914       0.181305                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        97.3721       0.966950                 NaN   1.46436       0.196617                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        97.2215       0.966949                 NaN   1.59958       0.211929                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        97.0710       0.966947                 NaN   1.73481       0.227241                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        96.9205       0.966945                 NaN   1.87003       0.242553                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        96.4337       0.966955                 NaN   2.34236       0.256959                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        95.9470       0.966964                 NaN   2.81471       0.271366                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        95.4602       0.966973                 NaN   3.28707       0.285773                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        94.9734       0.966983                 NaN   3.75943       0.300180                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        94.4866       0.966992                 NaN   4.23181       0.314588                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        93.9998       0.967001                 NaN   4.70419       0.328996                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        93.5130       0.967011                 NaN   5.17659       0.343404                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        93.0262       0.967020                 NaN   5.64899       0.357813                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        91.5529       0.967036                 NaN   5.84172       0.352093        1.28622                 NaN            NaN            NaN            NaN
  1583.33        2500.00        89.9452       0.967052                 NaN   5.94440       0.341773        2.80161                 NaN            NaN            NaN            NaN
  1580.13        2500.00        88.3993       0.967067                 NaN   6.04021       0.330864        4.26253                 NaN            NaN            NaN            NaN
  1576.92        2500.00        86.8534       0.967083                 NaN   6.13603       0.319954        5.72350                 NaN            NaN            NaN            NaN
  1573.72        2500.00        85.4188       0.967097                 NaN   6.22536       0.307949        7.08079                 NaN            NaN            NaN            NaN
  1570.51        2500.00        83.9841       0.967112                 NaN   6.31469       0.295943        8.43811                 NaN            NaN            NaN            NaN
  1567.31        2500.00        82.5494       0.967126                 NaN   6.40402       0.283936        9.79548                 NaN            NaN            NaN            NaN
  1564.10        2500.00        81.1147       0.967140                 NaN   6.49335       0.271930        11.1529                 NaN            NaN            NaN            NaN
  1560.90        2500.00        79.8503       0.967153                 NaN   6.56162       0.256907        12.3640                 NaN            NaN            NaN            NaN
  1557.69        2500.00        78.5859       0.967166                 NaN   6.62989       0.241884        13.5751                 NaN            NaN            NaN            NaN
  1554.49        2500.00        77.3215       0.967178                 NaN   6.69817       0.226861        14.7863                 NaN            NaN            NaN            NaN
  1551.28        2500.00        76.0571       0.967191                 NaN   6.76645       0.211837        15.9975                 NaN            NaN            NaN            NaN
  1548.08        2500.00        74.7926       0.967203                 NaN   6.83472       0.196812        17.2087                 NaN            NaN            NaN            NaN
  1544.87        2500.00        73.5280       0.967216                 NaN   6.90300       0.181788        18.4199                 NaN            NaN            NaN            NaN
  1541.67        2500.00        72.2635       0.967228                 NaN   6.97129       0.166763        19.6312                 NaN            NaN            NaN            NaN
  1538.46        2500.00        70.9989       0.967241                 NaN   7.03957       0.151737        20.8426                 NaN            NaN            NaN            NaN
  1535.26        2500.00        69.8537       0.967252                 NaN   7.09703       0.133056        21.9489                 NaN            NaN            NaN            NaN
  1532.05        2500.00        68.7085       0.967263                 NaN   7.15449       0.114374        23.0554                 NaN            NaN            NaN            NaN
  1528.85        2500.00        67.5633       0.967274                 NaN   7.21195       0.956914E-001   24.1618                 NaN            NaN            NaN            NaN
  1525.64        2500.00        66.4180       0.967285                 NaN   7.26941       0.770086E-001   25.2683                 NaN            NaN            NaN            NaN
  1522.44        2500.00        65.3069       0.967295                 NaN   7.32404       0.551639E-001   26.3466                 NaN            NaN            NaN            NaN
  1519.23        2500.00        64.1958       0.967306                 NaN   7.37867       0.333188E-001   27.4250                 NaN            NaN            NaN            NaN
  1516.03        2500.00        63.1103       0.967315                 NaN   7.43153       0.112357E-001   28.4796                 NaN            NaN            NaN            NaN
  1512.82        2500.00        62.0520       0.967325                 NaN   7.50055                 NaN   29.4801                 NaN            NaN            NaN            NaN
  1509.62        2500.00        61.0448       0.967332                 NaN   7.56352                 NaN   30.4243                 NaN            NaN            NaN            NaN
  1506.41        2500.00        60.0376       0.967340                 NaN   7.62650                 NaN   31.3686                 NaN            NaN            NaN            NaN
  1503.21        2500.00        59.0304       0.967347                 NaN   7.68948                 NaN   32.3128                 NaN            NaN            NaN            NaN
  1500.00        2500.00        58.0231       0.967355                 NaN   7.75245                 NaN   33.2571                 NaN            NaN            NaN            NaN
  1496.79        2500.00        56.9807       0.967363                 NaN   7.82227                 NaN   34.0220       0.207605                 NaN            NaN            NaN
  1493.59        2500.00        55.2869       0.967391                 NaN   7.84503                 NaN   32.7497       0.962701E-001   3.05474                 NaN            NaN
  1490.38        2500.00        55.2869       0.967391                 NaN   7.84503                 NaN   32.7497       0.962701E-001   3.05474                 NaN            NaN
  1487.18        2500.00        51.4473       0.967438                 NaN   8.07185                 NaN   31.6483        5.29836        2.56676                 NaN            NaN
  1483.97        2500.00        51.4473       0.967438                 NaN   8.07185                 NaN   31.6483        5.29836        2.56676                 NaN            NaN
  1480.77        2500.00        51.4473       0.967438                 NaN   8.07185                 NaN   31.6483        5.29836        2.56676                 NaN            NaN
  1477.56        2500.00        51.4473       0.967438                 NaN   8.07185                 NaN   31.6483        5.29836        2.56676                 NaN            NaN
  1474.36        2500.00        44.3256       0.967525                 NaN   8.44008                 NaN   29.4244        9.77104        7.07134                 NaN            NaN
  1471.15        2500.00        42.6507       0.967545                 NaN   8.50640                 NaN   28.9362        8.13577        10.8034                 NaN            NaN
  1467.95        2500.00        41.0619       0.967563                 NaN   8.57628       0.669509E-003   28.4839        11.7491        9.16054                 NaN            NaN
  1464.74        2500.00        41.0619       0.967563                 NaN   8.57628       0.669509E-003   28.4839        11.7491        9.16054                 NaN            NaN
  1461.54        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1458.33        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1455.13        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1451.92        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1448.72        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1445.51        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1442.31        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1439.10        2500.00        37.9051       0.967605                 NaN   8.66075       0.608200E-001   26.7544        14.5710        11.0803                 NaN            NaN
  1435.90        2500.00        27.2434       0.967718                 NaN   8.73978       0.248598        23.3187        21.4016        18.0803                 NaN            NaN
  1432.69        2500.00        27.2434       0.967718                 NaN   8.73978       0.248598        23.3187        21.4016        18.0803                 NaN            NaN
  1429.49        2500.00        27.2434       0.967718                 NaN   8.73978       0.248598        23.3187        21.4016        18.0803                 NaN            NaN
  1426.28        2500.00        27.2434       0.967718                 NaN   8.73978       0.248598        23.3187        21.4016        18.0803                 NaN            NaN
  1423.08        2500.00        22.9139       0.967748                 NaN   8.62507       0.325730        23.0429        23.0183        21.1063                 NaN            NaN
  1419.87        2500.00        22.9139       0.967748                 NaN   8.62507       0.325730        23.0429        23.0183        21.1063                 NaN            NaN
  1416.67        2500.00        20.9730       0.967758                 NaN   8.53294       0.364396        23.1174        23.5570        22.4875                 NaN            NaN
  1413.46        2500.00        20.0588       0.967762                 NaN   8.47904       0.384068        23.1903        23.1404        23.7796                 NaN            NaN
  1410.26        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1407.05        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1403.85        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1400.64        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1397.44        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1394.23        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1391.03        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1387.82        2500.00        18.7427       0.967784                 NaN   8.61642       0.410952        22.7484        23.5381        24.6192       0.356337                 NaN
  1384.62        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1381.41        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1378.21        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1375.00        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1371.79        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1368.59        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1365.38        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1362.18        2500.00        10.2931       0.967958                 NaN   9.80855       0.584212        19.1105        30.9405        24.7816        3.51343                 NaN
  1358.97        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1355.77        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1352.56        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1349.36        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1346.15        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1342.95        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1339.74        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1336.54        2500.00        5.35645       0.968046                 NaN   10.3741       0.680298        17.3931        34.4829        24.9803        5.76476                 NaN
  1333.33        2500.00        1.95583       0.968085                 NaN   10.5897       0.735304        16.7065        24.8421        36.6483        7.55417                 NaN
  1330.13        2500.00        1.95583       0.968085                 NaN   10.5897       0.735304        16.7065        24.8421        36.6483        7.55417                 NaN
  1326.92        2500.00        1.95583       0.968085                 NaN   10.5897       0.735304        16.7065        24.8421        36.6483        7.55417                 NaN
  1323.72        2500.00        1.95583       0.968085                 NaN   10.5897       0.735304        16.7065        24.8421        36.6483        7.55417                 NaN
  1320.51        2500.00       0.570266       0.968091                 NaN   10.6001       0.752571        16.6318        37.3977        24.7546        8.32494                 NaN
  1317.31        2500.00       0.246831       0.968092                 NaN   10.5949       0.756228        16.6220        24.7226        37.5809        8.50844                 NaN
  1314.10        2500.00                 NaN  0.968093                 NaN   10.6232       0.755371        16.7634        37.4497        24.7525        8.60905       0.786663E-001
  1310.90        2500.00                 NaN  0.968093                 NaN   10.6232       0.755371        16.7634        37.4497        24.7525        8.60905       0.786663E-001
  1307.69        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1304.49        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1301.28        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1298.08        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1294.87        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1291.67        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1288.46        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1285.26        2500.00                 NaN  0.968094                 NaN   10.6748       0.748232        17.2300        36.8185        24.8067        8.66348       0.901050E-001
  1282.05        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1278.85        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1275.64        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1272.44        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1269.23        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1266.03        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1262.82        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1259.62        2500.00                 NaN  0.968099                 NaN   10.8630       0.726957        18.9605        34.5472        24.9369        8.87244       0.124925     
  1256.41        2500.00                 NaN  0.968105                 NaN   11.0328       0.713971        20.5075        32.5956        24.9628        9.07230       0.146944     
