|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1326.92        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1323.72        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1320.51        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1317.31        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1314.10        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1310.90        500.000        5.91752                 NaN            NaN  0.850701        56.6811       0.771800        22.0992        5.22757        5.80129        2.65086                 NaN            NaN
  1307.69        500.000        4.95540                 NaN            NaN  0.850702        56.6605       0.807018        21.7828        6.03300        5.85816        3.05245                 NaN            NaN
  1304.49        500.000        4.85240                 NaN            NaN  0.850702        56.6595       0.810339        21.7547        6.05642        5.91896        3.09700                 NaN            NaN
  1301.28        500.000        4.47613                 NaN            NaN  0.850703        56.6747       0.811442        21.7355        6.00596        6.10218        3.16879       0.174575                 NaN
  1298.08        500.000                 NaN            NaN            NaN  0.850706        56.7548       0.815299        21.6881        6.78154        6.49192        3.64945        2.96815                 NaN
  1294.87        500.000                 NaN            NaN            NaN  0.850706        56.7578       0.817989        21.7163        6.49908        6.73266        3.65543        2.97009                 NaN
  1291.67        500.000                 NaN            NaN            NaN  0.850706        56.7578       0.817989        21.7163        6.49908        6.73266        3.65543        2.97009                 NaN
  1288.46        500.000                 NaN            NaN            NaN  0.850706        56.7578       0.817989        21.7163        6.49908        6.73266        3.65543        2.97009                 NaN
  1285.26        500.000                 NaN            NaN            NaN  0.850706        56.7578       0.817989        21.7163        6.49908        6.73266        3.65543        2.97009                 NaN
  1282.05        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1278.85        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1275.64        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1272.44        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1269.23        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1266.03        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1262.82        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1259.62        500.000                 NaN            NaN            NaN  0.850707        56.7835       0.826966        21.8280        6.52442        6.52894        3.67915        2.97835                 NaN
  1256.41        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1253.21        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1250.00        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1246.79        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1243.59        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1240.38        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1237.18        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1233.97        500.000                 NaN            NaN            NaN  0.850707        56.7846       0.853924        22.0122        6.57141        6.21137        3.72491        2.99081                 NaN
  1230.77        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1227.56        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1224.36        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1221.15        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1217.95        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1214.74        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1211.54        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1208.33        500.000                 NaN            NaN            NaN  0.850708        56.8135       0.878447        22.1785        6.60614        5.90017        3.76899        3.00350                 NaN
  1205.13        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1201.92        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1198.72        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1195.51        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1192.31        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1189.10        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1185.90        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1182.69        500.000                 NaN            NaN            NaN  0.850709        56.8208       0.907532        22.3242        5.63650        6.63554        3.81085        3.01387                 NaN
  1179.49        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1176.28        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1173.08        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1169.87        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1166.67        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1163.46        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1160.26        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1157.05        500.000                 NaN            NaN            NaN  0.850709        56.8243       0.938582        22.4564        6.66238        5.39447        3.85037        3.02286                 NaN
  1153.85        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1150.64        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1147.44        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1144.23        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1141.03        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1137.82        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1134.62        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1131.41        500.000                 NaN            NaN            NaN  0.850710        56.8245       0.971404        22.5815        6.68225        5.17064        3.88804        3.03097                 NaN
  1128.21        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1125.00        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1121.79        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1118.59        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1115.38        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1112.18        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1108.97        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1105.77        500.000                 NaN            NaN            NaN  0.850711        56.8209        1.00620        22.6991        6.69939        4.96260        3.92323        3.03792                 NaN
  1102.56        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1099.36        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1096.15        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1092.95        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1089.74        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1086.54        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1083.33        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1080.13        500.000                 NaN            NaN            NaN  0.850711        56.8137        1.04286        22.8119        6.71260        4.76810        3.95649        3.04367                 NaN
  1076.92        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1073.72        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1070.51        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1067.31        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1064.10        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1060.90        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1057.69        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1054.49        500.000                 NaN            NaN            NaN  0.850712        56.7939        1.08267        22.9272        6.72459        4.58590        3.98720        3.04785                 NaN
  1051.28        500.000                 NaN            NaN            NaN  0.850712        56.7870        1.12267        23.0317        4.40901        6.73177        4.01532        3.05180                 NaN
  1048.08        500.000                 NaN            NaN            NaN  0.850712        56.7870        1.12267        23.0317        4.40901        6.73177        4.01532        3.05180                 NaN
  1044.87        500.000                 NaN            NaN            NaN  0.850712        56.7870        1.12267        23.0317        4.40901        6.73177        4.01532        3.05180                 NaN
  1041.67        500.000                 NaN            NaN            NaN  0.850712        56.7870        1.12267        23.0317        4.40901        6.73177        4.01532        3.05180                 NaN
  1038.46        500.000                 NaN            NaN            NaN  0.850712        56.7775        1.14410        23.0866        6.73544        4.32422        4.02841        3.05303                 NaN
  1035.26        500.000                 NaN            NaN            NaN  0.850712        56.7721        1.14969        23.0960        6.73786        4.31280        4.03382        2.19294       0.854030     
  1032.05        500.000                 NaN            NaN            NaN  0.850712        56.7666        1.15528        23.1061        6.74045        4.30098        4.03928        1.39092        1.64964     
  1028.85        500.000                 NaN            NaN            NaN  0.850712        56.7609        1.16090        23.1164        4.28940        6.74311        4.04474       0.659811        2.37406     
  1025.64        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1022.44        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1019.23        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1016.03        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1012.82        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1009.62        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1006.41        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1003.21        500.000                 NaN            NaN            NaN  0.850712        56.7550        1.16656        23.1268        6.74563        4.27794        4.05025                 NaN   3.02704     
  1000.00        500.000                 NaN            NaN            NaN  0.850713        56.7291        1.21313        23.2443        6.75122        4.10462        4.06744                 NaN   3.03942     
