|6.6.6
Archiving\03_Data\frac/QFM_m2.75/NWA1068/NWA1068_3.tab                    
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1877.19        2500.00        99.3460       0.637033       0.169460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3460       0.637086       0.169463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.3459       0.637138       0.169465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.3459       0.637191       0.169468E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.3458       0.637244       0.169471E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.3458       0.637297       0.169473E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.3457       0.637350       0.169476E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.3456       0.637403       0.169478E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.3456       0.637456       0.169481E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3455       0.637509       0.169484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.3455       0.637562       0.169486E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.3454       0.637615       0.169489E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.3454       0.637668       0.169492E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3453       0.637721       0.169495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.3453       0.637774       0.169497E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.3452       0.637827       0.169500E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.3452       0.637880       0.169503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.3451       0.637933       0.169506E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.3451       0.637987       0.169509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3450       0.638040       0.169512E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.3450       0.638093       0.169514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3449       0.638146       0.169517E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.3448       0.638199       0.169520E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.3448       0.638253       0.169523E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.3447       0.638306       0.169526E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3447       0.638359       0.169529E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.3446       0.638413       0.169532E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3446       0.638466       0.169535E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.3445       0.638519       0.169538E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.3445       0.638573       0.169541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.3444       0.638626       0.169544E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.3444       0.638679       0.169547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.3443       0.638733       0.169550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3443       0.638786       0.169554E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.3442       0.638840       0.169557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.3442       0.638893       0.169560E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.3441       0.638947       0.169563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.3440       0.639000       0.169566E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.3440       0.639054       0.169569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.3439       0.639107       0.169573E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.3439       0.639161       0.169576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3438       0.639215       0.169579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3438       0.639268       0.169582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3437       0.639322       0.169586E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.3437       0.639376       0.169589E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3436       0.639429       0.169592E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3436       0.639483       0.169596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3435       0.639537       0.169599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3434       0.639590       0.169602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3434       0.639644       0.169606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3433       0.639698       0.169609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3433       0.639751       0.169613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3432       0.639805       0.169616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3432       0.639859       0.169620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3431       0.639913       0.169623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.3431       0.639967       0.169627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3430       0.640020       0.169630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3430       0.640074       0.169634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3429       0.640128       0.169637E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3429       0.640182       0.169641E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3428       0.640236       0.169644E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3427       0.640290       0.169648E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3427       0.640343       0.169651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3426       0.640398       0.169655E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3426       0.640452       0.169659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3425       0.640506       0.169662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3425       0.640560       0.169666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3424       0.640613       0.169670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3424       0.640667       0.169673E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3423       0.640721       0.169677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3423       0.640775       0.169681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3422       0.640830       0.169685E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3421       0.640883       0.169688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3421       0.640938       0.169692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.3365       0.640998       0.169698E-001  0.553621E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3313       0.641101       0.169714E-001  0.106194E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3360       0.641230       0.169738E-001  0.576192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3336       0.641331       0.169754E-001  0.813601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3336       0.641447       0.169774E-001  0.800385E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3335       0.641562       0.169794E-001  0.798058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3334       0.641677       0.169814E-001  0.789630E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3334       0.641791       0.169834E-001  0.784702E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3333       0.641905       0.169854E-001  0.778412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2906       0.642031       0.167739E-001  0.775246E-002  0.428365E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9923                 NaN            NaN  0.771042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9923                 NaN            NaN  0.770175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9925                 NaN            NaN  0.754919E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.6066                 NaN            NaN  0.128202E-001  0.380591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.7952                 NaN            NaN  0.309044E-002  0.201702                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.5084                 NaN            NaN  0.720014E-002  0.484423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4740                 NaN            NaN  0.779937E-002  0.518179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3498                 NaN            NaN  0.957957E-002  0.640631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.6044                 NaN            NaN  0.582858E-002  0.389792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.8312                 NaN            NaN  0.249362E-002  0.166355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1265                 NaN            NaN  0.127985E-001  0.860744                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.4793                 NaN            NaN  0.762759E-002  0.513050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4713                 NaN            NaN  0.773061E-002  0.520990                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.4951                 NaN            NaN  0.736222E-002  0.497549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4846                 NaN            NaN  0.750171E-002  0.507916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4856                 NaN            NaN  0.748206E-002  0.506932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4859                 NaN            NaN  0.749790E-002  0.506617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4909                 NaN            NaN  0.735734E-002  0.501750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4882                 NaN            NaN  0.742304E-002  0.504410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4952                 NaN            NaN  0.727480E-002  0.497540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4941                 NaN            NaN  0.729385E-002  0.498598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4961                 NaN            NaN  0.725805E-002  0.496609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4965                 NaN            NaN  0.724850E-002  0.496214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.0521                 NaN            NaN  0.136477E-001  0.934262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.9526                 NaN            NaN  0.565559E-003  0.468247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.5044                 NaN            NaN  0.711250E-002  0.488484                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.5072                 NaN            NaN  0.705885E-002  0.485718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.5082                 NaN            NaN  0.703805E-002  0.484726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4742                 NaN            NaN  0.751963E-002  0.518294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.8760                 NaN            NaN  0.144671E-002  0.122565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.1790                 NaN            NaN  0.120922E-001  0.808890                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.0592                 NaN            NaN  0.134946E-001  0.927272                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.9520                 NaN            NaN  0.617339E-003  0.474040E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.7749                 NaN            NaN  0.321162E-002  0.221869                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3227                 NaN            NaN  0.964531E-002  0.667646                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.5288                 NaN            NaN  0.673701E-002  0.464452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.5106                 NaN            NaN  0.698398E-002  0.482418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5586                 NaN            NaN  0.629512E-002  0.435102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5371                 NaN            NaN  0.659182E-002  0.456260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5415                 NaN            NaN  0.652019E-002  0.452017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5224                 NaN            NaN  0.682247E-002  0.470786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5687                 NaN            NaN  0.611972E-002  0.425146                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5489                 NaN            NaN  0.640372E-002  0.444682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.5523                 NaN            NaN  0.636750E-002  0.441355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.5559                 NaN            NaN  0.629488E-002  0.437785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5586                 NaN            NaN  0.627771E-002  0.435104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.5620                 NaN            NaN  0.621910E-002  0.431812                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.5647                 NaN            NaN  0.616526E-002  0.429164                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.5459                 NaN            NaN  0.644391E-002  0.447643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.5925                 NaN            NaN  0.579607E-002  0.401721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.5730                 NaN            NaN  0.606302E-002  0.420918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.5784                 NaN            NaN  0.597516E-002  0.415582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.5806                 NaN            NaN  0.594672E-002  0.413448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.7661                 NaN            NaN  0.337362E-002  0.230570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.4042                 NaN            NaN  0.839453E-002  0.587412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.5885                 NaN            NaN  0.582370E-002  0.405665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.5948                 NaN            NaN  0.574163E-002  0.399489                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.5951                 NaN            NaN  0.572843E-002  0.399151                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.6003                 NaN            NaN  0.565900E-002  0.394064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.6030                 NaN            NaN  0.561978E-002  0.391366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.6058                 NaN            NaN  0.558023E-002  0.388667                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.7699                 NaN            NaN  0.323401E-002  0.226842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.6538                 NaN            NaN  0.102061E-001  0.155128E-001   1.32049                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9440                 NaN            NaN  0.726976E-002  0.161951E-002   1.04710                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.9376                 NaN            NaN  0.714728E-002            NaN   1.05526                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        98.9344                 NaN            NaN  0.700762E-002            NaN   1.05859                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9223                 NaN            NaN  0.688919E-002  0.153918E-005   1.07077                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9114                 NaN            NaN  0.674335E-002  0.137767E-005   1.08189                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.8931                 NaN            NaN  0.659507E-002            NaN   1.10030                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8692                 NaN            NaN  0.645777E-002            NaN   1.12430                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8321                 NaN            NaN  0.620080E-002            NaN   1.16171                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.5855                 NaN            NaN  0.440082E-002            NaN  0.716403       0.693740                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.4576                 NaN            NaN  0.314075E-002            NaN   1.14290       0.396347                 NaN            NaN            NaN            NaN            NaN
