|6.6.6
Archiving\03_Data\Deq/QFM_m2.5/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9607       0.392684E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392682E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392680E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392679E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9083       0.386413E-001  0.530834E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1412       0.294550E-001  0.829350                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.2282       0.182792E-001   1.75348                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        97.3153       0.710406E-002   2.67756                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        96.5708                 NaN   3.42916                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.0559                 NaN   3.94406                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        95.4096                 NaN   4.59040                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        94.7632                 NaN   5.23675                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.1169                 NaN   5.88311                 NaN            NaN            NaN            NaN            NaN            NaN
