|6.6.6
Archiving\03_Data\Deq/QFM_m2.5/K22/K22_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  2000.00        2500.00        99.9859       0.141085E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9859       0.141089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9859       0.141094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9859       0.141098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9859       0.141102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9859       0.141106E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9859       0.141110E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9859       0.141115E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9859       0.141119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9859       0.141123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9859       0.141128E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9368       0.138884E-001  0.493585E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2182       0.105917E-001  0.771241                 NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        98.3628       0.657672E-002   1.63066                 NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        97.5063       0.255741E-002   2.49112                 NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        96.8083                 NaN   3.19169                 NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        96.3255                 NaN   3.67452                 NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        95.7209                 NaN   4.27910                 NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        95.1158                 NaN   4.88424                 NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        94.5101                 NaN   5.48995                 NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        93.9038                 NaN   6.09621                 NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        93.2970                 NaN   6.70304                 NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        92.6896                 NaN   7.31042                 NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        92.0816                 NaN   7.91836                 NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        91.4731                 NaN   8.52685                 NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        90.8252                 NaN   9.17477                 NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.1767                 NaN   9.82332                 NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        89.5242                 NaN   10.4680       0.780489E-002            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        88.8725                 NaN   11.1071       0.203652E-001            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.2347                 NaN   11.7327       0.325552E-001            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.5964                 NaN   12.3589       0.447578E-001            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        86.9574                 NaN   12.9857       0.569730E-001            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.3178                 NaN   13.6130       0.692007E-001            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.7130                 NaN   14.2063       0.806236E-001            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        85.1078                 NaN   14.8002       0.920577E-001            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.5019                 NaN   15.3945       0.103503                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.8956                 NaN   15.9895       0.114959                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        83.2887                 NaN   16.5849       0.126427                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.6812                 NaN   17.1809       0.137905                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        82.0733                 NaN   17.7774       0.149395                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        81.4647                 NaN   18.3744       0.160895                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.8999                 NaN   18.9287       0.171412                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        80.3347                 NaN   19.4834       0.181939                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        79.7689                 NaN   20.0386       0.192475                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        79.2028                 NaN   20.5942       0.203021                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        78.6361                 NaN   21.1503       0.213575                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        78.0690                 NaN   21.7068       0.224139                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        77.5015                 NaN   22.2638       0.234712                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        76.9335                 NaN   22.8212       0.245294                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        76.4022                 NaN   23.3428       0.255042                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        75.8704                 NaN   23.8648       0.264798                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        75.3383                 NaN   24.3871       0.274562                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        74.8058                 NaN   24.9099       0.284334                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        74.2729                 NaN   25.4330       0.294114                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        73.7396                 NaN   25.9565       0.303901                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        73.2060                 NaN   26.4803       0.313696                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        72.6720                 NaN   27.0045       0.323498                 NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        72.1683                 NaN   27.4991       0.332545                 NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        71.6643                 NaN   27.9941       0.341599                 NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        71.1600                 NaN   28.4893       0.350659                 NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        70.6554                 NaN   28.9849       0.359726                 NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        70.1504                 NaN   29.4808       0.368799                 NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        69.6452                 NaN   29.9769       0.377879                 NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        69.1396                 NaN   30.4734       0.386965                 NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        68.6337                 NaN   30.9702       0.396057                 NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        68.1531                 NaN   31.4425       0.404471                 NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        67.6722                 NaN   31.9149       0.412891                 NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        67.1910                 NaN   32.3877       0.421315                 NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        66.7096                 NaN   32.8607       0.429745                 NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        66.2279                 NaN   33.3339       0.438181                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        65.7459                 NaN   33.8075       0.446622                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        65.2637                 NaN   34.2813       0.455068                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        64.7812                 NaN   34.7553       0.463519                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        64.3215                 NaN   35.2071       0.471404                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        63.8616                 NaN   35.6591       0.479294                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        63.4015                 NaN   36.1113       0.487188                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        62.9411                 NaN   36.5638       0.495087                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        62.4806                 NaN   37.0164       0.502990                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        62.0198                 NaN   37.4693       0.510897                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        61.5588                 NaN   37.9223       0.518809                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        61.0977                 NaN   38.3756       0.526724                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        60.6587                 NaN   38.8073       0.534030                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        60.2195                 NaN   39.2391       0.541338                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        59.7802                 NaN   39.6711       0.548651                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        59.3407                 NaN   40.1033       0.555966                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        58.9010                 NaN   40.5357       0.563285                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        58.4612                 NaN   40.9682       0.570607                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        58.0212                 NaN   41.4008       0.577933                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        57.5811                 NaN   41.8337       0.585262                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        57.1633                 NaN   42.2442       0.592470                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        56.7455                 NaN   42.6548       0.599680                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        56.3275                 NaN   43.0656       0.606894                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        55.9093                 NaN   43.4765       0.614111                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        55.4911                 NaN   43.8876       0.621330                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        55.0727                 NaN   44.2987       0.628552                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        54.6542                 NaN   44.7100       0.635777                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        54.2356                 NaN   45.1214       0.643004                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        53.8419                 NaN   45.5083       0.649766                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        53.4482                 NaN   45.8953       0.656530                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        53.0543                 NaN   46.2824       0.663295                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        52.6603                 NaN   46.6696       0.670063                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        52.2663                 NaN   47.0569       0.676833                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        51.8722                 NaN   47.4442       0.683605                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        51.4780                 NaN   47.8316       0.690378                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        51.0838                 NaN   48.2191       0.697154                 NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        50.7068                 NaN   48.5897       0.703440                 NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        50.3298                 NaN   48.9605       0.709727                 NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        49.2152                 NaN   49.1872       0.708975       0.888631                 NaN            NaN            NaN            NaN
  1653.85        2500.00        47.9364                 NaN   49.3646       0.706315        1.99260                 NaN            NaN            NaN            NaN
  1650.64        2500.00        46.7910                 NaN   49.5211       0.702841        2.98507                 NaN            NaN            NaN            NaN
  1647.44        2500.00        45.6428                 NaN   49.6779       0.699357        3.97993                 NaN            NaN            NaN            NaN
  1644.23        2500.00        44.4920                 NaN   49.8349       0.695863        4.97719                 NaN            NaN            NaN            NaN
  1641.03        2500.00        43.3386                 NaN   49.9922       0.692360        5.97685                 NaN            NaN            NaN            NaN
  1637.82        2500.00        42.4296                 NaN   50.1098       0.688150        6.77242                 NaN            NaN            NaN            NaN
  1634.62        2500.00        41.5190                 NaN   50.2276       0.683931        7.56953                 NaN            NaN            NaN            NaN
  1631.41        2500.00        40.6066                 NaN   50.3455       0.679703        8.36816                 NaN            NaN            NaN            NaN
  1628.21        2500.00        39.6926                 NaN   50.4636       0.675466        9.16833                 NaN            NaN            NaN            NaN
  1625.00        2500.00        38.7769                 NaN   50.5818       0.671220        9.97004                 NaN            NaN            NaN            NaN
  1621.79        2500.00        37.8596                 NaN   50.7002       0.666965        10.7733                 NaN            NaN            NaN            NaN
  1618.59        2500.00        36.9405                 NaN   50.8187       0.662701        11.5781                 NaN            NaN            NaN            NaN
  1615.38        2500.00        36.0198                 NaN   50.9374       0.658427        12.3844                 NaN            NaN            NaN            NaN
  1612.18        2500.00        35.3170                 NaN   51.0204       0.653232        13.0094                 NaN            NaN            NaN            NaN
  1608.97        2500.00        34.6132                 NaN   51.1035       0.648027        13.6353                 NaN            NaN            NaN            NaN
  1605.77        2500.00        33.9084                 NaN   51.1866       0.642815        14.2622                 NaN            NaN            NaN            NaN
  1602.56        2500.00        33.2026                 NaN   51.2699       0.637594        14.8900                 NaN            NaN            NaN            NaN
  1599.36        2500.00        32.4958                 NaN   51.3532       0.632364        15.5187                 NaN            NaN            NaN            NaN
  1596.15        2500.00        31.7880                 NaN   51.4365       0.627126        16.1484                 NaN            NaN            NaN            NaN
  1592.95        2500.00        31.0792                 NaN   51.5200       0.621879        16.7790                 NaN            NaN            NaN            NaN
  1589.74        2500.00        30.3694                 NaN   51.6035       0.616625        17.4105                 NaN            NaN            NaN            NaN
  1586.54        2500.00        29.7966                 NaN   51.6655       0.610340        17.9275                 NaN            NaN            NaN            NaN
  1583.33        2500.00        29.2232                 NaN   51.7275       0.604048        18.4452                 NaN            NaN            NaN            NaN
