|6.6.6
Archiving\03_Data\eq/QFM_m1.25/ALH/ALH_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7271       0.272945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7270       0.272965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7270       0.272985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7270       0.273005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7270       0.273025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7270       0.273045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7269       0.273066                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7269       0.273086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7269       0.273106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7269       0.273127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7269       0.273147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7268       0.273167                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7268       0.273187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7268       0.273208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7268       0.273228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7268       0.273249                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7267       0.273269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7267       0.273290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7267       0.273310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7267       0.273331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7266       0.273351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7266       0.273372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7266       0.273392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7266       0.273413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7266       0.273433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7265       0.273454                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7265       0.273474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7265       0.273495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7265       0.273516                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7265       0.273536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7264       0.273557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7264       0.273578                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7264       0.273599                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.7264       0.273619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.7082       0.273643       0.181569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        98.9647       0.273793       0.761481                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        98.2204       0.273943        1.50566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        97.4818       0.274093        2.24410                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        96.7424       0.274242        2.98338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        96.0021       0.274391        3.72350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        95.2610       0.274539        4.46446                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        94.5422       0.274684        5.18313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        93.8226       0.274829        5.90259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        93.1138       0.274972        6.61124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        91.9094       0.200321        7.69722                 NaN  0.193082                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        89.9049       0.440311E-002   9.39144                 NaN  0.699255                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        89.1836                 NaN   10.1054                 NaN  0.711018                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        88.4935                 NaN   10.7899       0.517349E-002  0.711417                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        87.8059                 NaN   11.4663       0.159090E-001  0.711818                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        87.1422                 NaN   12.1195       0.261506E-001  0.712212                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        86.4777                 NaN   12.7733       0.364035E-001  0.712604                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        85.8126                 NaN   13.4278       0.466675E-001  0.712995                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        85.1468                 NaN   14.0829       0.569428E-001  0.713384                 NaN            NaN            NaN            NaN            NaN            NaN
