T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1666.67      500.000     0.777245     0.851422E-02 0.588388E-01 0.363695E-02 0.283897     0.676657E-02 0.392001     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1664.16      500.000     0.777245     0.851417E-02 0.588314E-01 0.358916E-02 0.283845     0.676657E-02 0.391982     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1661.65      500.000     0.777245     0.851413E-02 0.588240E-01 0.354180E-02 0.283793     0.676657E-02 0.391962     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1659.15      500.000     0.777245     0.851408E-02 0.588167E-01 0.349493E-02 0.283742     0.676657E-02 0.391943     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1656.64      500.000     0.777245     0.851404E-02 0.588092E-01 0.344833E-02 0.283691     0.676657E-02 0.391924     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1654.14      500.000     0.777245     0.851399E-02 0.588019E-01 0.340255E-02 0.283641     0.676657E-02 0.391905     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1651.63      500.000     0.777245     0.851395E-02 0.587946E-01 0.335694E-02 0.283590     0.676657E-02 0.391886     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1649.12      500.000     0.777245     0.851390E-02 0.587873E-01 0.331204E-02 0.283541     0.676657E-02 0.391868     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1646.62      500.000     0.777245     0.851385E-02 0.587801E-01 0.326712E-02 0.283491     0.676657E-02 0.391850     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1644.11      500.000     0.777245     0.851381E-02 0.587729E-01 0.322324E-02 0.283442     0.676657E-02 0.391832     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1641.60      500.000     0.777245     0.851376E-02 0.587656E-01 0.317958E-02 0.283393     0.676657E-02 0.391814     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1639.10      500.000     0.777245     0.851371E-02 0.587583E-01 0.313641E-02 0.283345     0.676657E-02 0.391796     0.115199     0.183933E-01 0.148626E-02  0.00000    
  1636.59      500.000     0.777245     0.851366E-02 0.587511E-01 0.309360E-02 0.283297     0.676657E-02 0.391779     0.115199     0.183933E-01 0.148626E-02  0.00000    
