|6.6.6
Archiving\03_Data\fracLP/QFM_m1.25/LAR/LAR_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1418.55        500.000        98.5651                 NaN  0.216531E-002            NaN            NaN  0.491010       0.941765                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.5835                 NaN  0.198223E-002            NaN            NaN  0.928858       0.485625                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6004                 NaN  0.182529E-002            NaN            NaN  0.917358       0.480379                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6154                 NaN  0.165267E-002            NaN            NaN  0.906909       0.476000                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.6314                 NaN  0.150100E-002            NaN            NaN  0.472130       0.894973                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.6468                 NaN  0.133289E-002            NaN            NaN  0.884151       0.467698                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.6611                 NaN  0.118146E-002            NaN            NaN  0.463791       0.873902                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.6756                 NaN  0.103795E-002            NaN            NaN  0.460018       0.863350                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.6884                 NaN  0.889213E-003            NaN            NaN  0.456227       0.854525                 NaN            NaN            NaN            NaN
  1395.99        500.000        98.7020                 NaN  0.769091E-003            NaN            NaN  0.452078       0.845171                 NaN            NaN            NaN            NaN
  1393.48        500.000        98.7145                 NaN  0.623363E-003            NaN            NaN  0.836143       0.448735                 NaN            NaN            NaN            NaN
  1390.98        500.000        98.7263                 NaN  0.500311E-003            NaN            NaN  0.827804       0.445430                 NaN            NaN            NaN            NaN
  1388.47        500.000        98.7364                 NaN  0.367147E-003            NaN            NaN  0.441999       0.821282                 NaN            NaN            NaN            NaN
  1385.96        500.000        97.9815                 NaN            NaN            NaN            NaN  0.805645       0.848137       0.364682                 NaN            NaN            NaN
  1383.46        500.000        97.1728                 NaN            NaN            NaN            NaN   1.19620       0.875062       0.755921                 NaN            NaN            NaN
  1380.95        500.000        97.2322                 NaN            NaN            NaN            NaN  0.856173        1.17292       0.738657                 NaN            NaN            NaN
  1378.45        500.000        97.2900                 NaN            NaN            NaN            NaN  0.837682        1.15023       0.722102                 NaN            NaN            NaN
  1375.94        500.000        97.3512                 NaN            NaN            NaN            NaN   1.12807       0.816528       0.704213                 NaN            NaN            NaN
  1373.43        500.000        97.4016                 NaN            NaN            NaN            NaN  0.800528        1.10880       0.689106                 NaN            NaN            NaN
  1370.93        500.000        97.4523                 NaN            NaN            NaN            NaN  0.784177        1.08942       0.674077                 NaN            NaN            NaN
  1368.42        500.000        97.5031                 NaN            NaN            NaN            NaN   1.07105       0.766585       0.659305                 NaN            NaN            NaN
  1365.91        500.000        97.5504                 NaN            NaN            NaN            NaN   1.05332       0.750794       0.645539                 NaN            NaN            NaN
  1363.41        500.000        97.5874                 NaN            NaN            NaN            NaN  0.737208        1.04166       0.633727                 NaN            NaN            NaN
  1360.90        500.000        97.6420                 NaN            NaN            NaN            NaN   1.01970       0.719987       0.618283                 NaN            NaN            NaN
  1358.40        500.000        97.6435                 NaN            NaN  0.897174E-002            NaN  0.998930       0.731889       0.616744                 NaN            NaN            NaN
  1355.89        500.000        97.7253                 NaN            NaN  0.509415                 NaN  0.930508       0.176170       0.658614                 NaN            NaN            NaN
  1353.38        500.000        97.7344                 NaN            NaN  0.508814                 NaN  0.928588       0.172665       0.655572                 NaN            NaN            NaN
  1350.88        500.000        97.8091                 NaN            NaN  0.501331                 NaN  0.906188       0.150831       0.632595                 NaN            NaN            NaN
  1348.37        500.000        97.8393                 NaN            NaN  0.507119                 NaN  0.903904       0.125121       0.624515                 NaN            NaN            NaN
  1345.86        500.000        97.8794                 NaN            NaN  0.507028                 NaN  0.895229       0.105564       0.612780                 NaN            NaN            NaN
  1343.36        500.000        97.9185                 NaN            NaN  0.506050                 NaN  0.886693       0.881682E-001  0.600597                 NaN            NaN            NaN
  1340.85        500.000        97.9578                 NaN            NaN  0.505665                 NaN  0.694609E-001  0.878008       0.589062                 NaN            NaN            NaN
  1338.35        500.000        97.9919                 NaN            NaN  0.501600                 NaN  0.868587       0.595677E-001  0.578325                 NaN            NaN            NaN
  1335.84        500.000        98.0307                 NaN            NaN  0.500317                 NaN  0.858749       0.439436E-001  0.566331                 NaN            NaN            NaN
  1333.33        500.000        98.0645                 NaN            NaN  0.496740                 NaN  0.315799E-001  0.851275       0.555863                 NaN            NaN            NaN
  1330.83        500.000        98.0971                 NaN            NaN  0.491690                 NaN  0.841409       0.245264E-001  0.545307                 NaN            NaN            NaN
  1328.32        500.000        98.1306                 NaN            NaN  0.486544                 NaN  0.168285E-001  0.831488       0.534554                 NaN            NaN            NaN
  1325.81        500.000        98.1624                 NaN            NaN  0.481284                 NaN  0.869268E-002  0.823199       0.524471                 NaN            NaN            NaN
  1323.31        500.000        98.1880                 NaN            NaN  0.474844                 NaN  0.812857       0.869709E-002  0.515564                 NaN            NaN            NaN
  1320.80        500.000        98.2231                 NaN            NaN  0.465449                 NaN  0.435089E-002  0.803083       0.503995                 NaN            NaN            NaN
  1318.30        500.000        98.2495                 NaN            NaN  0.459274                 NaN  0.795374                 NaN  0.495876                 NaN            NaN            NaN
  1315.79        500.000        98.2819                 NaN            NaN  0.449295                 NaN  0.179666E-002  0.782457       0.484553                 NaN            NaN            NaN
  1313.28        500.000        98.3056                 NaN            NaN  0.438069                 NaN  0.769137       0.109165E-001  0.476281                 NaN            NaN            NaN
  1310.78        500.000        98.3334                 NaN            NaN  0.434891                 NaN  0.764376                 NaN  0.467358                 NaN            NaN            NaN
  1308.27        500.000        98.3402                 NaN            NaN  0.370568                 NaN  0.702025       0.129229       0.457940                 NaN            NaN            NaN
  1305.76        500.000        98.3825                 NaN            NaN  0.419628                 NaN  0.747506                 NaN  0.450329                 NaN            NaN            NaN
  1303.26        500.000        98.3945                 NaN            NaN  0.356566                 NaN  0.687426       0.121063       0.440430                 NaN            NaN            NaN
  1300.75        500.000        98.4319                 NaN            NaN  0.404456                 NaN  0.729321                 NaN  0.434348                 NaN            NaN            NaN
  1298.25        500.000        98.3722                 NaN            NaN  0.364846                 NaN  0.807234                 NaN  0.455731                 NaN            NaN            NaN
  1295.74        500.000        98.5651                 NaN            NaN  0.408987                 NaN  0.643277                 NaN  0.382591                 NaN            NaN            NaN
  1293.23        500.000        98.5008                 NaN            NaN  0.360394                 NaN  0.698113       0.311816E-001  0.409540                 NaN            NaN            NaN
  1290.73        500.000        98.5142                 NaN            NaN  0.330834                 NaN  0.667944       0.845228E-001  0.402500                 NaN            NaN            NaN
  1288.22        500.000        98.5353                 NaN            NaN  0.316211                 NaN  0.653643       0.998577E-001  0.395033                 NaN            NaN            NaN
  1285.71        500.000        98.4558                 NaN            NaN  0.338288                 NaN  0.732928                 NaN  0.411431       0.615827E-001            NaN            NaN
  1283.21        500.000        98.4146                 NaN            NaN  0.325993                 NaN  0.743987                 NaN  0.417425       0.979817E-001            NaN            NaN
  1280.70        500.000        98.4492                 NaN            NaN  0.319389                 NaN  0.728644                 NaN  0.407861       0.949406E-001            NaN            NaN
  1278.20        500.000        98.4777                 NaN            NaN  0.320371                 NaN  0.708464                 NaN  0.400601       0.928147E-001            NaN            NaN
  1275.69        500.000        98.5168                 NaN            NaN  0.304720                 NaN  0.700759                 NaN  0.388812       0.888706E-001            NaN            NaN
  1273.18        500.000        98.5478                 NaN            NaN  0.298928                 NaN  0.685799                 NaN  0.381035       0.864336E-001            NaN            NaN
  1270.68        500.000        98.5803                 NaN            NaN  0.291157                 NaN  0.672611                 NaN  0.372241       0.837271E-001            NaN            NaN
  1268.17        500.000        98.6105                 NaN            NaN  0.284340                 NaN  0.660124                 NaN  0.363885       0.811275E-001            NaN            NaN
  1265.66        500.000        98.6411                 NaN            NaN  0.276629                 NaN  0.648151                 NaN  0.355554       0.785169E-001            NaN            NaN
  1263.16        500.000        93.9310                 NaN            NaN  0.590972                 NaN   1.54335                 NaN  0.873000       0.237781        2.82385                 NaN
  1260.65        500.000        88.7050                 NaN            NaN  0.900079                 NaN   2.56298                 NaN   1.43688       0.406617        5.98848                 NaN
  1258.15        500.000        89.8708                 NaN            NaN  0.775763                 NaN   2.35889                 NaN   1.29492       0.359019        5.34058                 NaN
  1255.64        500.000        90.7733                 NaN            NaN  0.593131                 NaN   2.02340       0.283127        1.18335       0.315359        4.82833                 NaN
  1253.13        500.000        91.4996                 NaN            NaN  0.403417                 NaN  0.710187        1.60667        1.09269       0.276602        4.41083                 NaN
  1250.63        500.000        92.1902                 NaN            NaN  0.379947                 NaN  0.623378        1.50588        1.00695       0.251573        4.04208                 NaN
  1248.12        500.000        92.7833                 NaN            NaN  0.357447                 NaN  0.554805        1.41483       0.932376       0.229856        3.72739                 NaN
  1245.61        500.000        93.2927                 NaN            NaN  0.328913                 NaN  0.526976        1.31613       0.867444       0.210315        3.45757                 NaN
  1243.11        500.000        93.7560                 NaN            NaN  0.317477                 NaN  0.454705        1.25282       0.807890       0.193712        3.21742                 NaN
  1240.60        500.000        94.1598                 NaN            NaN  0.295502                 NaN   1.17315       0.430560       0.755164       0.178283        3.00755                 NaN
  1238.10        500.000        94.5202                 NaN            NaN  0.271862                 NaN   1.09021       0.425012       0.707610       0.164115        2.82099                 NaN
  1235.59        500.000        94.8468                 NaN            NaN  0.250193                 NaN   1.01093       0.423840       0.664110       0.151229        2.65288                 NaN
  1233.08        500.000        95.1392                 NaN            NaN  0.223565                 NaN  0.448560       0.922554       0.624726       0.139118        2.50230                 NaN
  1230.58        500.000        95.4059                 NaN            NaN  0.196868                 NaN  0.834192       0.481505       0.588450       0.127877        2.36523                 NaN
  1228.07        500.000        95.6482                 NaN            NaN  0.166600                 NaN  0.738053       0.534726       0.555347       0.117255        2.23980                 NaN
  1225.56        500.000        95.8681                 NaN            NaN  0.133441                 NaN  0.634322       0.606338       0.525160       0.107176        2.12550                 NaN
  1223.06        500.000        96.0663                 NaN            NaN  0.951684E-001            NaN  0.521278       0.701084       0.497630       0.974166E-001   2.02111                 NaN
  1220.55        500.000        96.2492                 NaN            NaN  0.534710E-001            NaN  0.399193       0.814359       0.472445       0.880321E-001   1.92330                 NaN
  1218.05        500.000        96.4097                 NaN            NaN  0.624943E-002            NaN  0.270067       0.949683       0.450075       0.789365E-001   1.83531                 NaN
  1215.54        500.000        96.5766                 NaN            NaN            NaN            NaN  0.230910       0.941423       0.427149       0.724200E-001   1.75155                 NaN
  1213.03        500.000        96.7499                 NaN            NaN            NaN            NaN  0.869259       0.240185       0.402742       0.675568E-001   1.67031                 NaN
  1210.53        500.000        96.8789                 NaN            NaN            NaN            NaN  0.182255       0.890654       0.385751       0.612911E-001   1.60115                 NaN
  1208.02        500.000        97.0251                 NaN            NaN            NaN            NaN  0.175014       0.847138       0.365052       0.567029E-001   1.53096                 NaN
  1205.51        500.000        97.1581                 NaN            NaN            NaN            NaN  0.817481       0.159648       0.346652       0.521916E-001   1.46595                 NaN
  1203.01        500.000        97.2955                 NaN            NaN            NaN            NaN  0.762813       0.162988       0.327310       0.486951E-001   1.40274                 NaN
  1200.50        500.000        81.6761                 NaN            NaN            NaN            NaN   2.19916       0.836155        1.57712       0.133647        6.79041        6.78745     
  1197.99        500.000        82.0771                 NaN            NaN  0.276610                 NaN   1.31793        1.25032        1.52668       0.139320        6.67147        6.74058     
  1195.49        500.000        82.7313                 NaN            NaN  0.150116                 NaN   1.76128       0.858007        1.47000       0.121539        6.43420        6.47361     
  1192.98        500.000        82.7486                 NaN            NaN            NaN            NaN   2.25285       0.523564        1.46175       0.108329        6.45527        6.44961     
  1190.48        500.000        79.1604                 NaN            NaN  0.945965                 NaN   1.74131                 NaN   1.73160       0.193884        8.19835        8.02850     
  1187.97        500.000        70.8528                 NaN            NaN   1.10133                 NaN   2.57209                 NaN   2.24695       0.256728        11.2482        11.7219     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN   10.1870        2.58356        7.54007       0.589048        40.9841        38.1162     
  1182.96        500.000                 NaN            NaN            NaN   2.29282                 NaN   5.56358        3.76708        7.37918       0.760452        41.4953        38.7415     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN   10.6707        2.10760        7.55334       0.585094        40.9667        38.1166     
  1177.94        500.000                 NaN            NaN            NaN   3.58242                 NaN   7.40342                 NaN   7.28783       0.855833        41.7764        39.0941     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN   10.7803        2.00900        7.56751       0.580132        40.9460        38.1171     
  1172.93        500.000                 NaN            NaN            NaN   3.64379                 NaN   7.31371       0.389737E-005   7.28836       0.859438        41.7820        39.1127     
  1170.43        500.000                 NaN            NaN            NaN   2.91329                 NaN   8.46693                 NaN   7.36322       0.786873        41.5574        38.9122     
  1167.92        500.000                 NaN            NaN            NaN   3.14003                 NaN   8.12290                 NaN   7.34560       0.805647        41.6099        38.9759     
  1165.41        500.000                 NaN            NaN            NaN   3.16761                 NaN   8.08352                 NaN   7.34553       0.807098        41.6122        38.9840     
  1162.91        500.000                 NaN            NaN            NaN   3.71627                 NaN   7.21296                 NaN   7.28893       0.861951        41.7858        39.1341     
  1160.40        500.000                 NaN            NaN            NaN   3.34984                 NaN   7.80827                 NaN   7.33362       0.821632        41.6508        39.0358     
  1157.89        500.000                 NaN            NaN            NaN   3.75254                 NaN   7.16280                 NaN   7.29063       0.864541        41.7828        39.1467     
  1155.39        500.000                 NaN            NaN            NaN   3.46187                 NaN   7.64127                 NaN   7.32814       0.829914        41.6704        39.0684     
  1152.88        500.000                 NaN            NaN            NaN   3.79379                 NaN   7.09899                 NaN   7.28949       0.867519        41.7927        39.1575     
  1150.38        500.000                 NaN            NaN            NaN   3.82937                 NaN   7.04676                 NaN   7.28840       0.869911        41.7973        39.1682     
  1147.87        500.000                 NaN            NaN            NaN   3.84284                 NaN   7.02592                 NaN   7.29600       0.869993        41.7937        39.1716     
  1145.36        500.000                 NaN            NaN            NaN   3.86668                 NaN   6.99779                 NaN   7.29118       0.870529        41.7931        39.1807     
  1142.86        500.000                 NaN            NaN            NaN   3.87450                 NaN   6.98186                 NaN   7.29511       0.872253        41.7939        39.1824     
  1140.35        500.000                 NaN            NaN            NaN   3.88153                 NaN   6.98093                 NaN   7.30557       0.869815        41.7738        39.1884     
  1137.84        500.000                 NaN            NaN            NaN   3.90569                 NaN   6.93888                 NaN   7.29624       0.873196        41.7937        39.1923     
  1135.34        500.000                 NaN            NaN            NaN   3.93122                 NaN   6.90024                 NaN   7.29548       0.875396        41.7975        39.2002     
  1132.83        500.000                 NaN            NaN            NaN   3.93831                 NaN   6.89161                 NaN   7.29648       0.875420        41.7952        39.2029     
  1130.33        500.000                 NaN            NaN            NaN   3.95693                 NaN   6.86538                 NaN   7.29208       0.876436        41.8006        39.2086     
  1127.82        500.000                 NaN            NaN            NaN   3.96381                 NaN   6.85520                 NaN   7.29659       0.877553        41.7949        39.2119     
  1125.31        500.000                 NaN            NaN            NaN   3.97670                 NaN   6.84588                 NaN   7.29743       0.877742        41.7839        39.2183     
  1122.81        500.000                 NaN            NaN            NaN   3.98916                 NaN   6.83183                 NaN   7.30701       0.875037        41.7724        39.2246     
  1120.30        500.000                 NaN            NaN            NaN   4.00941                 NaN   6.80225                 NaN   7.30639       0.875996        41.7758        39.2302     
  1117.79        500.000                 NaN            NaN            NaN   4.01967                 NaN   6.78658                 NaN   7.30710       0.877619        41.7741        39.2349     
  1115.29        500.000                 NaN            NaN            NaN   4.03469                 NaN   6.76767                 NaN   7.30747       0.876934        41.7747        39.2386     
  1112.78        500.000                 NaN            NaN            NaN   4.04872                 NaN   6.73992                 NaN   7.30199       0.880209        41.7885        39.2407     
  1110.28        500.000                 NaN            NaN            NaN   4.05944                 NaN   6.73090                 NaN   7.30588       0.878759        41.7794        39.2456     
  1107.77        500.000                 NaN            NaN            NaN   4.07806                 NaN   6.69904                 NaN   7.29981       0.881813        41.7921        39.2492     
  1105.26        500.000                 NaN            NaN            NaN   4.08855                 NaN   6.68099                 NaN   7.30261       0.883473        41.7898        39.2545     
  1102.76        500.000                 NaN            NaN            NaN   4.08866                 NaN   6.69555                 NaN   7.31440       0.876881        41.7679        39.2566     
  1100.25        500.000                 NaN            NaN            NaN   4.11327                 NaN   6.65159                 NaN   7.30235       0.883192        41.7876        39.2620     
  1097.74        500.000                 NaN            NaN            NaN   4.12761                 NaN   6.63171                 NaN   7.30405       0.883619        41.7858        39.2672     
  1095.24        500.000                 NaN            NaN            NaN   4.13667                 NaN   6.62814                 NaN   7.31745       0.879361        41.7646        39.2738     
  1092.73        500.000                 NaN            NaN            NaN   4.14280                 NaN   6.61203                 NaN   7.30585       0.884154        41.7819        39.2733     
  1090.23        500.000                 NaN            NaN            NaN   4.15476                 NaN   6.59525                 NaN   7.30683       0.884415        41.7816        39.2772     
  1087.72        500.000                 NaN            NaN            NaN   4.16574                 NaN   6.57868                 NaN   7.30648       0.885741        41.7823        39.2811     
  1085.21        500.000                 NaN            NaN            NaN   4.17778                 NaN   6.56592                 NaN   7.30914       0.885281        41.7756        39.2862     
  1082.71        500.000                 NaN            NaN            NaN   4.18203                 NaN   6.56143                 NaN   7.31015       0.884976        41.7736        39.2878     
  1080.20        500.000                 NaN            NaN            NaN   4.19350                 NaN   6.54593                 NaN   7.31053       0.885070        41.7737        39.2913     
  1077.69        500.000                 NaN            NaN            NaN   4.19979                 NaN   6.54022                 NaN   7.30966       0.886528        41.7687        39.2951     
  1075.19        500.000                 NaN            NaN            NaN   4.21456                 NaN   6.51721                 NaN   7.31109       0.886389        41.7712        39.2996     
  1072.68        500.000                 NaN            NaN            NaN   4.21807                 NaN   6.52151                 NaN   7.32164       0.883335        41.7515        39.3039     
  1070.18        500.000                 NaN            NaN            NaN   4.23548                 NaN   6.48782                 NaN   7.31206       0.887689        41.7706        39.3064     
  1067.67        500.000                 NaN            NaN            NaN   4.24299                 NaN   6.47898                 NaN   7.31374       0.887695        41.7669        39.3097     
  1065.16        500.000                 NaN            NaN            NaN   4.25574                 NaN   6.46110                 NaN   7.31511       0.888322        41.7652        39.3145     
  1062.66        500.000                 NaN            NaN            NaN   4.26290                 NaN   6.45296                 NaN   7.31675       0.888313        41.7614        39.3177     
  1060.15        500.000                 NaN            NaN            NaN   4.27306                 NaN   6.44228                 NaN   7.32041       0.888828        41.7515        39.3240     
  1057.64        500.000                 NaN            NaN            NaN   4.27786                 NaN   6.43815                 NaN   7.32267       0.887393        41.7486        39.3253     
  1055.14        500.000                 NaN            NaN            NaN   4.28920                 NaN   6.42005                 NaN   7.32031       0.888402        41.7544        39.3277     
  1052.63        500.000                 NaN            NaN            NaN   4.28734                 NaN   6.42806                 NaN   7.32635       0.885052        41.7456        39.3276     
  1050.13        500.000                 NaN            NaN            NaN   4.30463                 NaN   6.40104                 NaN   7.32392       0.888779        41.7470        39.3346     
  1047.62        500.000                 NaN            NaN            NaN   4.31487                 NaN   6.39494                 NaN   7.33247       0.886075        41.7308        39.3408     
  1045.11        500.000                 NaN            NaN            NaN   4.32517                 NaN   6.38018                 NaN   7.33369       0.886468        41.7299        39.3446     
  1042.61        500.000                 NaN            NaN            NaN   4.33294                 NaN   6.37219                 NaN   7.33410       0.886804        41.7259        39.3480     
  1040.10        500.000                 NaN            NaN            NaN   4.34202                 NaN   6.35921                 NaN   7.33516       0.886688        41.7262        39.3507     
  1037.59        500.000                 NaN            NaN            NaN   4.34879                 NaN   6.35276                 NaN   7.33677       0.886946        41.7202        39.3545     
  1035.09        500.000                 NaN            NaN            NaN   4.35767                 NaN   6.34005                 NaN   7.33776       0.886861        41.7205        39.3572     
  1032.58        500.000                 NaN            NaN            NaN   4.36262                 NaN   6.33552                 NaN   7.33934       0.886996        41.7154        39.3601     
  1030.08        500.000                 NaN            NaN            NaN   4.36676                 NaN   6.32063                 NaN   7.33260       0.891306        41.7284        39.3603     
  1027.57        500.000                 NaN            NaN            NaN   4.37003                 NaN   6.31912                 NaN   7.33502       0.890973        41.7222        39.3626     
  1025.06        500.000                 NaN            NaN            NaN   4.38285                 NaN   6.30337                 NaN   7.33728       0.890178        41.7193        39.3670     
  1022.56        500.000                 NaN            NaN            NaN   4.38680                 NaN   6.29656                 NaN   7.33804       0.891104        41.7185        39.3690     
  1020.05        500.000                 NaN            NaN            NaN   4.39900                 NaN   6.28924                 NaN   7.34435       0.887683        41.7053        39.3744     
  1017.54        500.000                 NaN            NaN            NaN   4.45227                 NaN   6.21614                 NaN   7.34083       0.890393        41.7098        39.3906     
  1015.04        500.000                 NaN            NaN            NaN   4.41025                 NaN   6.27033                 NaN   7.34270       0.890368        41.7072        39.3791     
  1012.53        500.000                 NaN            NaN            NaN   4.41316                 NaN   6.26916                 NaN   7.34471       0.890865        41.7004        39.3817     
  1010.03        500.000                 NaN            NaN            NaN   4.47539                 NaN   6.18646                 NaN   7.34467       0.891782        41.7012        39.4005     
  1007.52        500.000                 NaN            NaN            NaN   4.43037                 NaN   6.24746                 NaN   7.34875       0.890407        41.6945        39.3885     
  1005.01        500.000                 NaN            NaN            NaN   4.43691                 NaN   6.23859                 NaN   7.34938       0.891321        41.6922        39.3916     
  1002.51        500.000                 NaN            NaN            NaN   4.43846                 NaN   6.23971                 NaN   7.34867       0.891670        41.6881        39.3934     
  1000.00        500.000                 NaN            NaN            NaN   4.44936                 NaN   6.22428                 NaN   7.35251       0.891485        41.6849        39.3975     
