|6.6.6
Archiving\03_Data\eq/QFM_m0.5/EETA/EETA_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0014       0.966928       0.316441E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0014       0.966926       0.316440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0014       0.966924       0.316440E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0014       0.966922       0.316439E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0014       0.966920       0.316438E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0014       0.966918       0.316438E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0014       0.966916       0.316437E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0014       0.966914       0.316436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0014       0.966912       0.316436E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0014       0.966909       0.316435E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0014       0.966907       0.316434E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0015       0.966905       0.316433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0015       0.966903       0.316433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0015       0.966900       0.316432E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0015       0.966898       0.316431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0015       0.966896       0.316431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0015       0.966894       0.316430E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0015       0.966891       0.316429E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0015       0.966889       0.316428E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0015       0.966886       0.316427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0015       0.966884       0.316427E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0015       0.966882       0.316426E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0015       0.966879       0.316425E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0015       0.966877       0.316424E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0015       0.966874       0.316423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0015       0.966872       0.316423E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0015       0.966869       0.316422E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0015       0.966866       0.316421E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0015       0.966864       0.316420E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0015       0.966861       0.316419E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0015       0.966858       0.316418E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0015       0.966855       0.316417E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0015       0.966853       0.316416E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0015       0.966850       0.316415E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0015       0.966847       0.316414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0015       0.966844       0.316414E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0015       0.966841       0.316413E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0015       0.966838       0.316412E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0015       0.966835       0.316411E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0015       0.966832       0.316410E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0015       0.966829       0.316409E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0015       0.966826       0.316408E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0015       0.966823       0.316407E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0015       0.966820       0.316406E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0015       0.966816       0.316404E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0015       0.966813       0.316403E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0015       0.966810       0.316402E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0016       0.966807       0.316401E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0016       0.966803       0.316400E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.0016       0.966800       0.316399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.0016       0.966796       0.316398E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.0016       0.966793       0.316397E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.0016       0.966789       0.316396E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.0016       0.966786       0.316395E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.0016       0.966782       0.316393E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.0016       0.966779       0.316392E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.0016       0.966775       0.316391E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.0016       0.966772       0.316390E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.0016       0.966768       0.316389E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0016       0.966764       0.316387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0016       0.966760       0.316386E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0016       0.966756       0.316385E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0016       0.966752       0.316384E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0016       0.966749       0.316382E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.0016       0.966745       0.316381E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.0016       0.966741       0.316380E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.0016       0.966737       0.316378E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.0016       0.966732       0.316377E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.0016       0.966728       0.316376E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        98.8444       0.966645                 NaN  0.188935                 NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        98.8415       0.966641                 NaN  0.191857                 NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        98.8387       0.966636                 NaN  0.194699                 NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        98.8358       0.966632                 NaN  0.197542                 NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        98.8323       0.966628                 NaN  0.201030                 NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        98.8289       0.966623                 NaN  0.204519                 NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        98.8254       0.966619                 NaN  0.208008                 NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        98.8219       0.966615                 NaN  0.211496                 NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        98.8184       0.966610                 NaN  0.214985                 NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        98.8149       0.966606                 NaN  0.218473                 NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        98.8114       0.966601                 NaN  0.221962                 NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        98.8080       0.966597                 NaN  0.225450                 NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        98.8029       0.966592                 NaN  0.230514                 NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        98.7978       0.966588                 NaN  0.235578                 NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        98.7928       0.966583                 NaN  0.240642                 NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        98.7877       0.966578                 NaN  0.245706                 NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        98.7827       0.966573                 NaN  0.250770                 NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        98.7776       0.966569                 NaN  0.255833                 NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        98.7725       0.966564                 NaN  0.260897                 NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        98.7675       0.966559                 NaN  0.265961                 NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.7595       0.966554                 NaN  0.273974                 NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.7515       0.966549                 NaN  0.281986                 NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.7435       0.966544                 NaN  0.289999                 NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.7354       0.966539                 NaN  0.298012                 NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.7274       0.966534                 NaN  0.306024                 NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.7194       0.966529                 NaN  0.314037                 NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.7114       0.966524                 NaN  0.322049                 NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.7034       0.966519                 NaN  0.330061                 NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.6920       0.966514                 NaN  0.341477                 NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.6806       0.966509                 NaN  0.352892                 NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.6692       0.966503                 NaN  0.364307                 NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.6578       0.966498                 NaN  0.375723                 NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.6442       0.966493                 NaN  0.389292                 NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.6307       0.966487                 NaN  0.402861                 NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.6143       0.966482                 NaN  0.419242                 NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.5921       0.966477                 NaN  0.438344       0.311469E-002            NaN            NaN            NaN            NaN
  1663.46        2500.00        98.5463       0.966471                 NaN  0.467429       0.197663E-001            NaN            NaN            NaN            NaN
  1660.26        2500.00        98.5006       0.966465                 NaN  0.496515       0.364177E-001            NaN            NaN            NaN            NaN
  1657.05        2500.00        98.4549       0.966460                 NaN  0.525600       0.530689E-001            NaN            NaN            NaN            NaN
  1653.85        2500.00        98.4091       0.966454                 NaN  0.554684       0.697199E-001            NaN            NaN            NaN            NaN
  1650.64        2500.00        98.3634       0.966448                 NaN  0.583768       0.863708E-001            NaN            NaN            NaN            NaN
  1647.44        2500.00        98.3177       0.966443                 NaN  0.612852       0.103021                 NaN            NaN            NaN            NaN
  1644.23        2500.00        98.2720       0.966437                 NaN  0.641936       0.119672                 NaN            NaN            NaN            NaN
  1641.03        2500.00        98.2262       0.966431                 NaN  0.671019       0.136322                 NaN            NaN            NaN            NaN
  1637.82        2500.00        98.1163       0.966428                 NaN  0.765377       0.151857                 NaN            NaN            NaN            NaN
  1634.62        2500.00        98.0065       0.966424                 NaN  0.859733       0.167392                 NaN            NaN            NaN            NaN
  1631.41        2500.00        97.8966       0.966421                 NaN  0.954089       0.182927                 NaN            NaN            NaN            NaN
  1628.21        2500.00        97.7867       0.966417                 NaN   1.04844       0.198462                 NaN            NaN            NaN            NaN
  1625.00        2500.00        97.6768       0.966413                 NaN   1.14280       0.213996                 NaN            NaN            NaN            NaN
  1621.79        2500.00        97.5669       0.966410                 NaN   1.23715       0.229531                 NaN            NaN            NaN            NaN
  1618.59        2500.00        97.4570       0.966406                 NaN   1.33151       0.245065                 NaN            NaN            NaN            NaN
  1615.38        2500.00        97.3471       0.966403                 NaN   1.42586       0.260599                 NaN            NaN            NaN            NaN
  1612.18        2500.00        96.9602       0.966410                 NaN   1.79821       0.275129                 NaN            NaN            NaN            NaN
  1608.97        2500.00        96.5733       0.966418                 NaN   2.17058       0.289659                 NaN            NaN            NaN            NaN
  1605.77        2500.00        96.1864       0.966425                 NaN   2.54294       0.304189                 NaN            NaN            NaN            NaN
  1602.56        2500.00        95.7995       0.966433                 NaN   2.91532       0.318719                 NaN            NaN            NaN            NaN
  1599.36        2500.00        95.4126       0.966441                 NaN   3.28770       0.333250                 NaN            NaN            NaN            NaN
  1596.15        2500.00        95.0257       0.966448                 NaN   3.66008       0.347781                 NaN            NaN            NaN            NaN
  1592.95        2500.00        94.6388       0.966456                 NaN   4.03248       0.362312                 NaN            NaN            NaN            NaN
  1589.74        2500.00        94.2518       0.966463                 NaN   4.40487       0.376843                 NaN            NaN            NaN            NaN
  1586.54        2500.00        92.9682       0.966482                 NaN   4.66845       0.375693        1.02122                 NaN            NaN            NaN
  1583.33        2500.00        91.3212       0.966503                 NaN   4.75760       0.365654        2.58907                 NaN            NaN            NaN
  1580.13        2500.00        89.7402       0.966522                 NaN   4.84760       0.355344        4.09034                 NaN            NaN            NaN
  1576.92        2500.00        88.1591       0.966542                 NaN   4.93761       0.345033        5.59168                 NaN            NaN            NaN
  1573.72        2500.00        86.6917       0.966560                 NaN   5.01815       0.333333        6.99031                 NaN            NaN            NaN
  1570.51        2500.00        85.2241       0.966579                 NaN   5.09869       0.321632        8.38899                 NaN            NaN            NaN
  1567.31        2500.00        83.7565       0.966597                 NaN   5.17923       0.309931        9.78773                 NaN            NaN            NaN
  1564.10        2500.00        82.2889       0.966615                 NaN   5.25978       0.298229        11.1865                 NaN            NaN            NaN
  1560.90        2500.00        80.9985       0.966632                 NaN   5.32804       0.283937        12.4229                 NaN            NaN            NaN
  1557.69        2500.00        79.7082       0.966648                 NaN   5.39631       0.269644        13.6592                 NaN            NaN            NaN
  1554.49        2500.00        78.4178       0.966664                 NaN   5.46458       0.255350        14.8956                 NaN            NaN            NaN
  1551.28        2500.00        77.1273       0.966680                 NaN   5.53285       0.241056        16.1321                 NaN            NaN            NaN
  1548.08        2500.00        75.8368       0.966696                 NaN   5.60112       0.226761        17.3686                 NaN            NaN            NaN
  1544.87        2500.00        74.5463       0.966713                 NaN   5.66940       0.212466        18.6051                 NaN            NaN            NaN
  1541.67        2500.00        73.2557       0.966729                 NaN   5.73767       0.198170        19.8417                 NaN            NaN            NaN
