|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/WD94/WD94_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1884.62        500.000        96.7533       0.461225       0.566615        2.21881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        95.9580       0.461209       0.553986        3.02682                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        93.5562       0.787560E-001  0.694449        4.96390       0.706740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        92.4533                 NaN  0.709649        5.98485       0.852242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        91.6890                 NaN  0.692337        6.76646       0.852201                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        90.9491                 NaN  0.666941        7.53180       0.852141                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        90.2093                 NaN  0.641549        8.29703       0.852080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        89.4697                 NaN  0.616161        9.06215       0.852020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        88.7301                 NaN  0.590776        9.82716       0.851959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        87.9906                 NaN  0.565395        10.5921       0.851898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        87.2513                 NaN  0.540018        11.3569       0.851838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        86.5120                 NaN  0.514644        12.1215       0.851777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        85.7729                 NaN  0.489274        12.8861       0.851717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        85.0421                 NaN  0.454512        13.6441       0.851633       0.765326E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        84.3033                 NaN  0.416134        14.4029       0.851541       0.261354E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        83.5666                 NaN  0.374423        15.1630       0.851440       0.444399E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        82.8301                 NaN  0.332722        15.9231       0.851339       0.627401E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        82.1036                 NaN  0.286622        16.6779       0.851228       0.806466E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        81.3773                 NaN  0.240535        17.4325       0.851117       0.985484E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        80.6512                 NaN  0.194460        18.1869       0.851006       0.116446                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        79.9253                 NaN  0.148397        18.9411       0.850895       0.134338                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        79.2010                 NaN  0.959173E-001   19.7005       0.850768       0.151873                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        78.4769                 NaN  0.434538E-001   20.4596       0.850641       0.169403                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        77.7670                 NaN            NaN   21.1961       0.850536       0.186365                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        77.0664                 NaN            NaN   21.8812       0.850538       0.201908                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        76.3804                 NaN            NaN   22.5521       0.850540       0.217010                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        75.6943                 NaN            NaN   23.2230       0.850542       0.232111                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        75.0083                 NaN            NaN   23.8940       0.850544       0.247213                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        74.3222                 NaN            NaN   24.5649       0.850546       0.262314                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        73.6596                 NaN            NaN   25.2134       0.850547       0.276475                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        72.9970                 NaN            NaN   25.8618       0.850549       0.290636                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        72.3344                 NaN            NaN   26.5102       0.850551       0.304798                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        71.6718                 NaN            NaN   27.1587       0.850553       0.318959                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        71.0092                 NaN            NaN   27.8071       0.850555       0.333120                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        70.3466                 NaN            NaN   28.4556       0.850557       0.347282                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        69.6840                 NaN            NaN   29.1040       0.850559       0.361443                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        69.0213                 NaN            NaN   29.7525       0.850561       0.375605                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        68.3876                 NaN            NaN   30.3731       0.850562       0.388727                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        67.7540                 NaN            NaN   30.9936       0.850564       0.401850                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        67.1203                 NaN            NaN   31.6142       0.850566       0.414973                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        66.4866                 NaN            NaN   32.2348       0.850568       0.428096                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        65.8529                 NaN            NaN   32.8553       0.850570       0.441219                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        65.2192                 NaN            NaN   33.4759       0.850572       0.454341                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        64.5855                 NaN            NaN   34.0965       0.850574       0.467465                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        63.9518                 NaN            NaN   34.7171       0.850576       0.480588                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        63.3489                 NaN            NaN   35.3079       0.850578       0.492712                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        62.7460                 NaN            NaN   35.8986       0.850579       0.504837                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        62.1430                 NaN            NaN   36.4894       0.850581       0.516962                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        61.5401                 NaN            NaN   37.0802       0.850583       0.529087                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.9372                 NaN            NaN   37.6710       0.850585       0.541212                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        60.3343                 NaN            NaN   38.2618       0.850587       0.553337                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        59.7314                 NaN            NaN   38.8526       0.850589       0.565462                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        59.1285                 NaN            NaN   39.4433       0.850591       0.577587                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        58.5664                 NaN            NaN   39.9942       0.850593       0.588811                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        58.0043                 NaN            NaN   40.5451       0.850594       0.600035                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        57.4422                 NaN            NaN   41.0959       0.850596       0.611259                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        56.8801                 NaN            NaN   41.6468       0.850598       0.622484                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        56.3180                 NaN            NaN   42.1977       0.850600       0.633708                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        55.7559                 NaN            NaN   42.7485       0.850601       0.644932                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        55.1938                 NaN            NaN   43.2994       0.850603       0.656156                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        54.6317                 NaN            NaN   43.8503       0.850605       0.667381                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        54.1121                 NaN            NaN   44.3595       0.850607       0.677848                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        53.5924                 NaN            NaN   44.8687       0.850608       0.688315                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        53.0727                 NaN            NaN   45.3779       0.850610       0.698782                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        52.5530                 NaN            NaN   45.8871       0.850612       0.709249                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        52.0334                 NaN            NaN   46.3963       0.850613       0.719716                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        51.5137                 NaN            NaN   46.9055       0.850615       0.730183                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        50.9940                 NaN            NaN   47.4147       0.850617       0.740651                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        50.4743                 NaN            NaN   47.9239       0.850618       0.751118                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        50.0041                 NaN            NaN   48.3843       0.850620       0.760928                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        49.5339                 NaN            NaN   48.8447       0.850621       0.770738                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        49.0638                 NaN            NaN   49.3051       0.850623       0.780548                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        48.5936                 NaN            NaN   49.7655       0.850625       0.790358                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        48.1234                 NaN            NaN   50.2258       0.850626       0.800168                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        47.6532                 NaN            NaN   50.6862       0.850628       0.809978                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        47.1830                 NaN            NaN   51.1466       0.850629       0.819788                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        46.7128                 NaN            NaN   51.6070       0.850631       0.829598                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        46.2942                 NaN            NaN   52.0163       0.850632       0.838840                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        45.8756                 NaN            NaN   52.4257       0.850633       0.848082                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        45.4570                 NaN            NaN   52.8350       0.850635       0.857324                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        45.0384                 NaN            NaN   53.2444       0.850636       0.866566                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        44.6198                 NaN            NaN   53.6537       0.850637       0.875808                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        44.2012                 NaN            NaN   54.0631       0.850639       0.885050                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        43.7826                 NaN            NaN   54.4724       0.850640       0.894292                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        43.3640                 NaN            NaN   54.8818       0.850642       0.903534                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        42.9832                 NaN            NaN   55.2536       0.850643       0.912481                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        42.6024                 NaN            NaN   55.6255       0.850644       0.921428                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        42.2216                 NaN            NaN   55.9973       0.850645       0.930375                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        41.8409                 NaN            NaN   56.3692       0.850647       0.939322                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        41.4921                 NaN            NaN   56.7091       0.850648       0.948173                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        41.1433                 NaN            NaN   57.0490       0.850649       0.957024                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        40.7768                 NaN            NaN   57.3969       0.850650       0.965503       0.102065E-001            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        39.9140                 NaN            NaN   57.4217       0.850651       0.957707       0.855942                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        39.1854                 NaN            NaN   57.4153       0.850652       0.949899        1.59873                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        38.4569                 NaN            NaN   57.4089       0.850654       0.942090        2.34153                 NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        37.7283                 NaN            NaN   57.4025       0.850655       0.934282        3.08432                 NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        36.9997                 NaN            NaN   57.3961       0.850656       0.926474        3.82712                 NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        36.2711                 NaN            NaN   57.3897       0.850657       0.918665        4.56991                 NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        35.5425                 NaN            NaN   57.3833       0.850658       0.910857        5.31271                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        34.8139                 NaN            NaN   57.3769       0.850659       0.903048        6.05552                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        34.0853                 NaN            NaN   57.3704       0.850660       0.895240        6.79832                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        33.5146                 NaN            NaN   57.3532       0.850661       0.886848        7.39469                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        32.9439                 NaN            NaN   57.3359       0.850662       0.878456        7.99106                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        32.3732                 NaN            NaN   57.3186       0.850662       0.870064        8.58743                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        31.8025                 NaN            NaN   57.3014       0.850663       0.861673        9.18381                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        31.2318                 NaN            NaN   57.2841       0.850664       0.853281        9.78018                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        30.6611                 NaN            NaN   57.2668       0.850665       0.844889        10.3766                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        30.0904                 NaN            NaN   57.2495       0.850666       0.836497        10.9729                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        29.5197                 NaN            NaN   57.2323       0.850666       0.828105        11.5693                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        29.0511                 NaN            NaN   57.2105       0.850667       0.818925        12.0688                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        28.5824                 NaN            NaN   57.1888       0.850668       0.809744        12.5684                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        28.1138                 NaN            NaN   57.1670       0.850668       0.800563        13.0679                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        27.6452                 NaN            NaN   57.1453       0.850669       0.791383        13.5674                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        27.1766                 NaN            NaN   57.1236       0.850670       0.782202        14.0670                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        26.7080                 NaN            NaN   57.1018       0.850670       0.773021        14.5665                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        26.2394                 NaN            NaN   57.0801       0.850671       0.763841        15.0660                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        25.7708                 NaN            NaN   57.0583       0.850671       0.754660        15.5656                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        25.3718                 NaN            NaN   57.0360       0.850672       0.744634        15.9969                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        24.9728                 NaN            NaN   57.0136       0.850672       0.734609        16.4282                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        24.5739                 NaN            NaN   56.9913       0.850673       0.724583        16.8596                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        24.1749                 NaN            NaN   56.9689       0.850673       0.714557        17.2909                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        23.7759                 NaN            NaN   56.9466       0.850674       0.704532        17.7223                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        23.3770                 NaN            NaN   56.9242       0.850674       0.694506        18.1536                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        22.9780                 NaN            NaN   56.9019       0.850675       0.684480        18.5850                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        22.5790                 NaN            NaN   56.8795       0.850675       0.674455        19.0163                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        22.2281                 NaN            NaN   56.8598       0.850675       0.663631        19.3978                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        21.8772                 NaN            NaN   56.8400       0.850676       0.652807        19.7793                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        21.5263                 NaN            NaN   56.8202       0.850676       0.641983        20.1608                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        21.1754                 NaN            NaN   56.8005       0.850676       0.631159        20.5423                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        20.8245                 NaN            NaN   56.7807       0.850677       0.620335        20.9238                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        20.4735                 NaN            NaN   56.7609       0.850677       0.609511        21.3053                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        20.1226                 NaN            NaN   56.7412       0.850677       0.598686        21.6868                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        19.7717                 NaN            NaN   56.7214       0.850678       0.587862        22.0683                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        19.4453                 NaN            NaN   56.7045       0.850678       0.576199        22.4233                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        19.1188                 NaN            NaN   56.6877       0.850678       0.564536        22.7783                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        18.7924                 NaN            NaN   56.6708       0.850678       0.552872        23.1333                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        18.4659                 NaN            NaN   56.6539       0.850679       0.541209        23.4883                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        18.0427                 NaN            NaN   56.6409       0.850679       0.535536        23.7350       0.195220                 NaN            NaN            NaN            NaN
  1442.31        500.000        17.5433                 NaN            NaN   56.6239       0.850679       0.537228        23.8708       0.574086                 NaN            NaN            NaN            NaN
  1439.10        500.000        17.0638                 NaN            NaN   56.6047       0.850680       0.540157        23.9998       0.940773                 NaN            NaN            NaN            NaN
  1435.90        500.000        16.5844                 NaN            NaN   56.5856       0.850680       0.543087        24.1288        1.30746                 NaN            NaN            NaN            NaN
  1432.69        500.000        16.1527                 NaN            NaN   56.5608       0.850680       0.548672        24.2439        1.64321                 NaN            NaN            NaN            NaN
  1429.49        500.000        15.7210                 NaN            NaN   56.5361       0.850680       0.554257        24.3590        1.97895                 NaN            NaN            NaN            NaN
  1426.28        500.000        15.2893                 NaN            NaN   56.5113       0.850681       0.559842        24.4741        2.31470                 NaN            NaN            NaN            NaN
  1423.08        500.000        14.8576                 NaN            NaN   56.4866       0.850681       0.565427        24.5892        2.65045                 NaN            NaN            NaN            NaN
  1419.87        500.000        14.4561                 NaN            NaN   56.4568       0.850681       0.573505        24.6967        2.96628                 NaN            NaN            NaN            NaN
  1416.67        500.000        14.0569                 NaN            NaN   56.4193       0.850681       0.585391        24.7154       0.107400        3.26493                 NaN            NaN            NaN
  1413.46        500.000        13.4495                 NaN            NaN   56.4248       0.850682       0.598576        24.5525       0.472817        3.51058       0.140501                 NaN            NaN
  1410.26        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1407.05        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1403.85        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1400.64        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1397.44        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1394.23        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1391.03        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1387.82        500.000        12.8073                 NaN            NaN   56.4538       0.850684       0.608980        24.3729        3.72103       0.854824       0.330522                 NaN            NaN
  1384.62        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1381.41        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1378.21        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1375.00        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1371.79        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1368.59        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1365.38        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1362.18        500.000        9.27835                 NaN            NaN   56.5953       0.850690       0.677573        23.3032        4.84761        3.01864        1.42859                 NaN            NaN
  1358.97        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1355.77        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1352.56        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1349.36        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1346.15        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1342.95        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1339.74        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1336.54        500.000        7.25295                 NaN            NaN   56.6553       0.850695       0.729013        22.6197        5.44833        4.31323        2.13073                 NaN            NaN
  1333.33        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1330.13        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
  1326.92        500.000        5.92079                 NaN            NaN   56.6635       0.850697       0.772436        22.1381        5.80843        5.20356        2.64242                 NaN            NaN
