|6.6.6
Archiving\03_Data\DfracLP/QFM_m2/T13/T13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1784.46        500.000        99.3731                 NaN  0.612973       0.138914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3583                 NaN  0.627845       0.138387E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3615                 NaN  0.624610       0.138465E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3612                 NaN  0.625027       0.137916E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3549                 NaN  0.631269       0.138320E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3552                 NaN  0.631066       0.137619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.0095                 NaN  0.969465       0.210222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.6882                 NaN  0.305292       0.655620E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3443                 NaN  0.641913       0.137789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3403                 NaN  0.645932       0.137681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3396                 NaN  0.646654       0.137534E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3277                 NaN  0.658532       0.137793E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3282                 NaN  0.657996       0.137576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3221                 NaN  0.664138       0.138010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3215                 NaN  0.664772       0.136973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3153                 NaN  0.670934       0.137516E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3121                 NaN  0.674142       0.137294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        97.8113                 NaN   2.09729       0.914274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.9999                 NaN  0.752787E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3776                 NaN  0.622380                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3021                 NaN  0.697877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.2989                 NaN  0.701125                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.2909                 NaN  0.706286       0.278260E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2744                 NaN  0.711870       0.137382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2687                 NaN  0.717507       0.137458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2642                 NaN  0.722039       0.137406E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2598                 NaN  0.726416       0.137457E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2518                 NaN  0.734373       0.138065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2471                 NaN  0.739105       0.137677E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2465                 NaN  0.739811       0.137189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2403                 NaN  0.745925       0.137562E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.2341                 NaN  0.752135       0.137991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2321                 NaN  0.754165       0.137344E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2263                 NaN  0.759948       0.137823E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2620                 NaN  0.725003       0.130328E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1766                 NaN  0.808859       0.145102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2130                 NaN  0.773215       0.138114E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2110                 NaN  0.775207       0.137736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2051                 NaN  0.781175       0.137748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2018                 NaN  0.784433       0.138029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1998                 NaN  0.786487       0.137627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1947                 NaN  0.791489       0.138023E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2027                 NaN  0.783760       0.135807E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1772                 NaN  0.808865       0.139608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1871                 NaN  0.799127       0.137747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1836                 NaN  0.802570       0.137845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1823                 NaN  0.803916       0.137712E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.7105                 NaN  0.284416       0.511057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.6489                 NaN   1.32871       0.224065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.3282                 NaN   1.64292       0.288821E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9969                 NaN            NaN  0.313783E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1958                 NaN  0.795237       0.892395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1732                 NaN  0.813031       0.137509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1750                 NaN  0.811324       0.136881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1400                 NaN  0.845767       0.142499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2053                 NaN  0.781565       0.131325E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1737                 NaN  0.812642       0.136499E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1726                 NaN  0.813662       0.137031E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1799                 NaN  0.806559       0.135659E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1761                 NaN  0.810268       0.136233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1800                 NaN  0.806430       0.135484E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.1805                 NaN  0.805888       0.135862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.1829                 NaN  0.803541       0.135345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.1846                 NaN  0.801914       0.134860E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.1753                 NaN  0.810963       0.137598E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1553                 NaN  0.830713       0.140212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2398                 NaN  0.747618       0.126129E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.1980                 NaN  0.788652       0.133379E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2028                 NaN   1.76600       0.311663E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.4140                 NaN  0.577425       0.852824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2124                 NaN  0.774341       0.132089E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2107                 NaN  0.776048       0.132288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2251                 NaN  0.761832       0.130388E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2193                 NaN  0.767568       0.131800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2355                 NaN  0.751580       0.129302E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.2341                 NaN  0.752891       0.129626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.2410                 NaN  0.746066       0.129078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.8953                 NaN  0.440327       0.113283E-002  0.663248                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5238                 NaN  0.116853                 NaN   1.35936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5450                 NaN  0.107209                 NaN   1.34775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5683                 NaN  0.108348                 NaN   1.32331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5973                 NaN  0.104942                 NaN   1.29779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6176                 NaN  0.105963                 NaN   1.27648                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6327                 NaN  0.966759E-001            NaN   1.27059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6471                 NaN  0.897893E-001            NaN   1.26313                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6903                 NaN  0.921688E-001            NaN   1.21755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6992                 NaN  0.907121E-001            NaN   1.21009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7178                 NaN  0.850468E-001            NaN   1.19713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7355                 NaN  0.833178E-001            NaN   1.18119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7566                 NaN  0.833486E-001            NaN   1.16008                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7728                 NaN  0.793482E-001            NaN   1.14790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7896                 NaN  0.799932E-001            NaN   1.13045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.8099                 NaN  0.744023E-001            NaN   1.11565                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8264                 NaN  0.725769E-001            NaN   1.10102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8372                 NaN  0.658075E-001            NaN   1.09699                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8549                 NaN  0.677942E-001            NaN   1.07728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8707                 NaN  0.640645E-001            NaN   1.06528                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8848                 NaN  0.630117E-001            NaN   1.05215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8923                 NaN  0.557811E-001            NaN   1.05188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9179                 NaN  0.587544E-001            NaN   1.02338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.0635                 NaN  0.128238                 NaN   1.80822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.6552                 NaN  0.208334E-001            NaN  0.323927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.1250                 NaN  0.383407E-001            NaN  0.836700                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9662                 NaN  0.489883E-001            NaN  0.984829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9758                 NaN  0.437922E-001            NaN  0.980438                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9902                 NaN  0.451680E-001            NaN  0.964660                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.0013                 NaN  0.417681E-001            NaN  0.956940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0096                 NaN  0.352708E-001            NaN  0.955136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0197                 NaN  0.344541E-001            NaN  0.945833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0330                 NaN  0.345550E-001            NaN  0.932425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0399                 NaN  0.264930E-001            NaN  0.933559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0529                 NaN  0.299106E-001            NaN  0.917226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0607                 NaN  0.233099E-001            NaN  0.916031                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0715                 NaN  0.251991E-001            NaN  0.903334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0810                 NaN  0.243247E-001            NaN  0.894630                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0891                 NaN  0.175861E-001            NaN  0.893360                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0964                 NaN  0.151345E-001            NaN  0.888432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0001                 NaN  0.192267E-001            NaN  0.980637                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.2137                 NaN  0.269880E-002            NaN  0.783609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.1177                 NaN  0.377889E-003            NaN  0.881886                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.1301                 NaN  0.129417E-001            NaN  0.856909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.1369                 NaN  0.445167E-002            NaN  0.858645                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.1044                 NaN            NaN            NaN  0.651582       0.244052                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.9608                 NaN            NaN            NaN            NaN   1.03916                 NaN            NaN            NaN            NaN            NaN            NaN
