|6.6.6
Archiving\03_Data\DfracLP/QFM_m2/T13/T13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1804.51        500.000        99.4362                 NaN  0.554391       0.942402E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.4339                 NaN  0.556643       0.945396E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.4344                 NaN  0.556231       0.939225E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.4321                 NaN  0.558511       0.940517E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.4308                 NaN  0.559758       0.939275E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.4275                 NaN  0.563041       0.942319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.4314                 NaN  0.559304       0.931238E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.4255                 NaN  0.565158       0.933382E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.4295                 NaN  0.561177       0.935159E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4163                 NaN  0.574403       0.931241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4197                 NaN  0.571007       0.931484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4196                 NaN  0.571102       0.927284E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4144                 NaN  0.576296       0.929183E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4149                 NaN  0.575813       0.924410E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1020                 NaN  0.883875       0.141218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.7176                 NaN  0.278032       0.439801E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.4062                 NaN  0.584543       0.924362E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.4031                 NaN  0.587703       0.923213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4029                 NaN  0.587908       0.921766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3927                 NaN  0.598050       0.922810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3935                 NaN  0.597267       0.921193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3884                 NaN  0.602353       0.923458E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3884                 NaN  0.602455       0.916168E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3833                 NaN  0.607518       0.919380E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3808                 NaN  0.610073       0.917482E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        98.0401                 NaN   1.89879       0.610919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.9999                 NaN  0.677744E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4386                 NaN  0.561383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3712                 NaN  0.628821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3687                 NaN  0.631261                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3628                 NaN  0.635363       0.185276E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3509                 NaN  0.639936       0.914307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3465                 NaN  0.644364       0.914273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3430                 NaN  0.647880       0.913426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3397                 NaN  0.651205       0.913387E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3331                 NaN  0.657708       0.916868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3299                 NaN  0.661000       0.913575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3296                 NaN  0.661328       0.909958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3247                 NaN  0.666167       0.912083E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3196                 NaN  0.671217       0.914306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3187                 NaN  0.672200       0.909506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3141                 NaN  0.676801       0.912269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3466                 NaN  0.644810       0.862445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2715                 NaN  0.718859       0.959163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3043                 NaN  0.686612       0.912711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3032                 NaN  0.687743       0.909656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2988                 NaN  0.692091       0.908839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2964                 NaN  0.694469       0.910408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2955                 NaN  0.695384       0.907163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2918                 NaN  0.699074       0.909370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2997                 NaN  0.691379       0.894063E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2780                 NaN  0.712806       0.918320E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2873                 NaN  0.703635       0.905880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2852                 NaN  0.705756       0.905908E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2846                 NaN  0.706319       0.904353E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.7473                 NaN  0.249334       0.335531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        98.8198                 NaN   1.16550       0.147065E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        98.5450                 NaN   1.43613       0.189077E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.9979                 NaN            NaN  0.205267E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2995                 NaN  0.694648       0.584229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2816                 NaN  0.709380       0.899691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2839                 NaN  0.707117       0.894780E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2548                 NaN  0.735871       0.930833E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3119                 NaN  0.679568       0.857293E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2857                 NaN  0.705418       0.890227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2850                 NaN  0.706032       0.893034E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2924                 NaN  0.698805       0.883895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2901                 NaN  0.701076       0.886740E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2943                 NaN  0.696880       0.881272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2953                 NaN  0.695867       0.883237E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2985                 NaN  0.692705       0.879378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3008                 NaN  0.690431       0.874998E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2934                 NaN  0.697662       0.893408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2773                 NaN  0.713587       0.909081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3507                 NaN  0.641164       0.816685E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3158                 NaN  0.675556       0.863235E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.4696                 NaN   1.51028       0.201662E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.5019                 NaN  0.492560       0.550661E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.3316                 NaN  0.659896       0.852675E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.3314                 NaN  0.660091       0.852863E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.3441                 NaN  0.647512       0.840248E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3400                 NaN  0.651468       0.848799E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.3545                 NaN  0.637176       0.831993E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.3544                 NaN  0.637229       0.833245E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3609                 NaN  0.630773       0.829339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.0420                 NaN  0.371989       0.727727E-003  0.585300                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.7020                 NaN  0.986712E-001            NaN   1.19931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7208                 NaN  0.904523E-001            NaN   1.18879                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7429                 NaN  0.912716E-001            NaN   1.16584                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7687                 NaN  0.883413E-001            NaN   1.14293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7874                 NaN  0.891110E-001            NaN   1.12350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.8009                 NaN  0.812295E-001            NaN   1.11790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8142                 NaN  0.753713E-001            NaN   1.11046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8530                 NaN  0.772657E-001            NaN   1.06971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8614                 NaN  0.759982E-001            NaN   1.06259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8781                 NaN  0.711792E-001            NaN   1.05073                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8943                 NaN  0.696620E-001            NaN   1.03603                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9136                 NaN  0.696068E-001            NaN   1.01675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9282                 NaN  0.661976E-001            NaN   1.00564                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9438                 NaN  0.666687E-001            NaN  0.989579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9620                 NaN  0.619393E-001            NaN  0.976034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.9769                 NaN  0.603649E-001            NaN  0.962766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.9867                 NaN  0.546733E-001            NaN  0.958614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.0030                 NaN  0.562655E-001            NaN  0.940695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0172                 NaN  0.531112E-001            NaN  0.929685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0301                 NaN  0.521911E-001            NaN  0.917708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0369                 NaN  0.461603E-001            NaN  0.916953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0600                 NaN  0.485557E-001            NaN  0.891462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.3193                 NaN  0.105900                 NaN   1.57480                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.7013                 NaN  0.171599E-001            NaN  0.281491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.2411                 NaN  0.315739E-001            NaN  0.727293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.1040                 NaN  0.403158E-001            NaN  0.855711                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.1126                 NaN  0.359986E-001            NaN  0.851437                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1257                 NaN  0.370914E-001            NaN  0.837207                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1357                 NaN  0.342699E-001            NaN  0.830037                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1430                 NaN  0.289043E-001            NaN  0.828093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1526                 NaN  0.281919E-001            NaN  0.819162                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1647                 NaN  0.282420E-001            NaN  0.807071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1706                 NaN  0.216371E-001            NaN  0.807806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1825                 NaN  0.244005E-001            NaN  0.793135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1894                 NaN  0.189955E-001            NaN  0.791621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1994                 NaN  0.205087E-001            NaN  0.780086                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.2083                 NaN  0.197742E-001            NaN  0.771955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.2151                 NaN  0.142832E-001            NaN  0.770575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.2220                 NaN  0.122753E-001            NaN  0.765708                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.1396                 NaN  0.155811E-001            NaN  0.844772                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.3234                 NaN  0.218363E-002            NaN  0.674436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.2411                 NaN  0.305492E-003            NaN  0.758635                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.2531                 NaN  0.104489E-001            NaN  0.736413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.2587                 NaN  0.359011E-002            NaN  0.737693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        99.2302                 NaN            NaN            NaN  0.559513       0.210284                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        99.1054                 NaN            NaN            NaN            NaN  0.894634                 NaN            NaN            NaN            NaN            NaN            NaN
