|6.6.6
Archiving\03_Data\fracLP/QFM_m3.75/GRV/GRV_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1902.26        500.000        99.3208                 NaN  0.679150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.3208                 NaN  0.679210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.3207                 NaN  0.679271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.3207                 NaN  0.679331                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.3206                 NaN  0.679392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.3205                 NaN  0.679452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.3205                 NaN  0.679513                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.3204                 NaN  0.679573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.3204                 NaN  0.679634                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.3203                 NaN  0.679695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.3202                 NaN  0.679755                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.3202                 NaN  0.679816                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.3201                 NaN  0.679877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.3201                 NaN  0.679938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.3200                 NaN  0.679999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.3199                 NaN  0.680059                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.3199                 NaN  0.680120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.3198                 NaN  0.680181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.3198                 NaN  0.680242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.3197                 NaN  0.680303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.3196                 NaN  0.680364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.3196                 NaN  0.680425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.3195                 NaN  0.680486                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.3195                 NaN  0.680548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.3194                 NaN  0.680609                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.3193                 NaN  0.680670                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.3193                 NaN  0.680731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.3192                 NaN  0.680792                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.3191                 NaN  0.680854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.3191                 NaN  0.680919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.3190                 NaN  0.680976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.3190                 NaN  0.681038                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3189                 NaN  0.681099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3188                 NaN  0.681161                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3188                 NaN  0.681222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3187                 NaN  0.681284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3187                 NaN  0.681345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3186                 NaN  0.681407                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3185                 NaN  0.681469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3185                 NaN  0.681530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3184                 NaN  0.681592                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.3132                 NaN  0.681661       0.516824E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.3077                 NaN  0.681774       0.105018E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3077                 NaN  0.681923       0.104154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3076                 NaN  0.682071       0.103382E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3075                 NaN  0.682219       0.102576E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.3074                 NaN  0.682366       0.101881E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3074                 NaN  0.682513       0.101021E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3073                 NaN  0.682659       0.100530E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3072                 NaN  0.682804       0.997170E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.3072                 NaN  0.682949       0.982833E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.3071                 NaN  0.683093       0.980886E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3070                 NaN  0.683236       0.973074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.3070                 NaN  0.683379       0.963807E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.3069                 NaN  0.683522       0.959766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3068                 NaN  0.683663       0.949268E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        98.9704                 NaN  0.683933       0.954911E-002  0.336077                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3722                 NaN            NaN  0.174551E-001  0.610309                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.5218                 NaN            NaN            NaN  0.478206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.2551                 NaN            NaN  0.114756E-001  0.733385                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3794                 NaN            NaN  0.954377E-002  0.611040                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3712                 NaN            NaN  0.960601E-002  0.619180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3677                 NaN            NaN  0.959271E-002  0.622707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3606                 NaN            NaN  0.963897E-002  0.629783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3577                 NaN            NaN  0.958795E-002  0.632705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3592                 NaN            NaN  0.948114E-002  0.631346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4404                 NaN            NaN  0.822993E-002  0.551372                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2545                 NaN            NaN  0.108534E-001  0.734657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3413                 NaN            NaN  0.952191E-002  0.649177                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3366                 NaN            NaN  0.951825E-002  0.653921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3310                 NaN            NaN  0.951298E-002  0.659452                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.3266                 NaN            NaN  0.950888E-002  0.663916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.3225                 NaN            NaN  0.948464E-002  0.667987                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3179                 NaN            NaN  0.947686E-002  0.672595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3140                 NaN            NaN  0.946597E-002  0.676579                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3077                 NaN            NaN  0.949732E-002  0.682779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3048                 NaN            NaN  0.945146E-002  0.685716                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3011                 NaN            NaN  0.943936E-002  0.689507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2964                 NaN            NaN  0.944329E-002  0.694156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.8779                 NaN            NaN  0.164051E-002  0.120432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        98.7060                 NaN            NaN  0.171773E-001   1.27683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2832                 NaN            NaN  0.944214E-002  0.707379                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2822                 NaN            NaN  0.940462E-002  0.708374                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2776                 NaN            NaN  0.941578E-002  0.712963                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2739                 NaN            NaN  0.940370E-002  0.716704                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2714                 NaN            NaN  0.939064E-002  0.719214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2817                 NaN            NaN  0.921903E-002  0.709127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.2517                 NaN            NaN  0.955781E-002  0.738719                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2640                 NaN            NaN  0.936753E-002  0.726624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2613                 NaN            NaN  0.935516E-002  0.729394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2585                 NaN            NaN  0.935845E-002  0.732136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2555                 NaN            NaN  0.936167E-002  0.735166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2563                 NaN            NaN  0.932779E-002  0.734334                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        98.7342                 NaN            NaN  0.158721E-001   1.24994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.7743                 NaN            NaN  0.280922E-002  0.222898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2536                 NaN            NaN  0.928991E-002  0.737062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2512                 NaN            NaN  0.930473E-002  0.739515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2532                 NaN            NaN  0.926891E-002  0.737540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2530                 NaN            NaN  0.926389E-002  0.737739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2509                 NaN            NaN  0.928154E-002  0.739800                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2537                 NaN            NaN  0.924681E-002  0.737083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.2557                 NaN            NaN  0.921481E-002  0.735095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.2561                 NaN            NaN  0.922514E-002  0.734655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.2576                 NaN            NaN  0.921184E-002  0.733169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2600                 NaN            NaN  0.918124E-002  0.730851                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        98.6080                 NaN            NaN  0.177685E-001   1.37422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.9211                 NaN            NaN  0.492898E-003  0.784463E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2653                 NaN            NaN  0.916289E-002  0.725552                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2727                 NaN            NaN  0.908506E-002  0.718216                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2738                 NaN            NaN  0.909360E-002  0.717088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.0887                 NaN            NaN  0.854028E-002  0.629770       0.272985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        98.1622                 NaN            NaN  0.335552E-002  0.163069E-001   1.81810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.1427                 NaN            NaN  0.312677E-002            NaN   1.85420                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        98.1726                 NaN            NaN  0.293004E-002            NaN   1.82450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.0487                 NaN            NaN  0.293371E-002            NaN   1.94833                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        98.3925                 NaN            NaN  0.232465E-002            NaN   1.60515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        98.2642                 NaN            NaN  0.245009E-002  0.168628E-005   1.73333                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.2933                 NaN            NaN  0.224803E-002            NaN   1.70450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.3198                 NaN            NaN  0.208558E-002            NaN   1.67806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.3472                 NaN            NaN  0.194682E-002            NaN   1.65088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3723                 NaN            NaN  0.171830E-002            NaN   1.62596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.4003                 NaN            NaN  0.156087E-002            NaN   1.59810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.4256                 NaN            NaN  0.141752E-002            NaN   1.57301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4459                 NaN            NaN  0.127247E-002            NaN   1.55285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4703                 NaN            NaN  0.111981E-002            NaN   1.52857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4914                 NaN            NaN  0.977216E-003            NaN   1.50761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.5157                 NaN            NaN  0.741020E-003            NaN   1.48354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5360                 NaN            NaN  0.592564E-003            NaN   1.46342                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5564                 NaN            NaN  0.467965E-003            NaN   1.44317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5750                 NaN            NaN  0.284900E-003            NaN   1.42468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5947                 NaN            NaN  0.121543E-003            NaN   1.40518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6136                 NaN            NaN  0.197678E-003            NaN   1.38624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6309                 NaN            NaN            NaN            NaN   1.36908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6505                 NaN            NaN  0.249582E-003            NaN   1.34929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6652                 NaN            NaN            NaN            NaN   1.33477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6863                 NaN            NaN  0.136290E-002            NaN   1.31234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.6982                 NaN            NaN            NaN            NaN   1.30184                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7165                 NaN            NaN  0.282790E-003            NaN   1.28319                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7309                 NaN            NaN            NaN            NaN   1.26911                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7439                 NaN            NaN            NaN            NaN   1.25608                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7556                 NaN            NaN  0.489593E-004            NaN   1.24439                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7710                 NaN            NaN            NaN            NaN   1.22904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7848                 NaN            NaN            NaN            NaN   1.21523                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.7956                 NaN            NaN            NaN            NaN   1.20436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8026                 NaN            NaN            NaN            NaN   1.19735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8197                 NaN            NaN            NaN            NaN   1.16878       0.115003E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.5941                 NaN            NaN            NaN            NaN  0.255261E-001   1.38042                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.5446                 NaN            NaN  0.369493E-002            NaN            NaN   1.45173                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.4862                 NaN            NaN  0.110532E-001            NaN            NaN   1.50275                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.4473                 NaN            NaN  0.109553E-001            NaN            NaN   1.54169                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.3854                 NaN            NaN  0.109108E-001            NaN            NaN   1.60364                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.2756                 NaN            NaN  0.108637E-001            NaN            NaN   1.71356                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        97.6589                 NaN            NaN  0.105275E-001            NaN            NaN   1.37253       0.958063                 NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        97.4672                 NaN            NaN  0.993083E-002            NaN            NaN   2.01784       0.505037                 NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        97.5305                 NaN            NaN  0.957085E-002            NaN            NaN  0.488176        1.97176                 NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        97.5979                 NaN            NaN  0.918644E-002            NaN            NaN   1.92162       0.471311                 NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        97.6615                 NaN            NaN  0.882359E-002            NaN            NaN  0.453996        1.87570                 NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        97.7216                 NaN            NaN  0.846061E-002            NaN            NaN  0.438841        1.83106                 NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        97.7823                 NaN            NaN  0.810165E-002            NaN            NaN  0.426443        1.78315                 NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        97.8379                 NaN            NaN  0.777012E-002            NaN            NaN   1.73959       0.414787                 NaN            NaN            NaN            NaN            NaN
