|6.6.6
Archiving\03_Data\eq/QFM_m3.75/Y98/Y98_3.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.2143       0.777312       0.837943E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.2142       0.777383       0.837942E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.2142       0.777455       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.2141       0.777526       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.2140       0.777598       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.2140       0.777670       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.2139       0.777741       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.2138       0.777813       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.2137       0.777885       0.837941E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2137       0.777957       0.837942E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.2136       0.778029       0.837943E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.2135       0.778101       0.837944E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.2134       0.778173       0.837946E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.2134       0.778245       0.837947E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.2133       0.778317       0.837949E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.2132       0.778390       0.837951E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2132       0.778462       0.837953E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.2131       0.778534       0.837955E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.2130       0.778607       0.837957E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.2129       0.778679       0.837960E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.2129       0.778752       0.837963E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.2128       0.778825       0.837966E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.2127       0.778898       0.837969E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.2126       0.778970       0.837973E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.2126       0.779043       0.837976E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.2125       0.779116       0.837980E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.2124       0.779189       0.837984E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.2124       0.779262       0.837988E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.2123       0.779335       0.837993E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.2122       0.779409       0.837997E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.2121       0.779482       0.838002E-002            NaN            NaN            NaN            NaN            NaN            NaN
