|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.75/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1542.33        2500.00                 NaN   99.2263       0.702087       0.716236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.87        2500.00                 NaN   99.5375       0.420221       0.423193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.42        2500.00                 NaN   99.5408       0.417303       0.418733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00                 NaN   99.6295       0.338304       0.321577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        2500.00                 NaN   99.4603       0.492187       0.475539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        2500.00                 NaN   99.5512       0.408547       0.402369E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        2500.00                 NaN   99.4869       0.468950       0.441503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.6238       0.342673       0.334894E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        2500.00                 NaN   99.5609       0.400249       0.388745E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        2500.00                 NaN   99.5632       0.400309       0.365271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        2500.00                 NaN   99.5191       0.438318       0.425996E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        2500.00                 NaN   99.8269       0.158863       0.142237E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        2500.00                 NaN   99.3624       0.585521       0.520715E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        2500.00                 NaN   99.5738       0.392712       0.335076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        2500.00                 NaN   99.4907       0.466526       0.427933E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        2500.00                 NaN   99.6680       0.305596       0.263925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        2500.00                 NaN   99.5822       0.386311       0.314400E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        2500.00                 NaN   99.5857       0.377246       0.370702E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        2500.00                 NaN   99.4721       0.500407       0.275135E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        2500.00                 NaN   99.7001       0.277850       0.220550E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        2500.00                 NaN   99.5926       0.377640       0.297757E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        2500.00                 NaN   99.5949       0.376304       0.287606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        2500.00                 NaN   99.5977       0.374143       0.281658E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        2500.00                 NaN   99.6726       0.306637       0.207811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        2500.00                 NaN   99.5283       0.439630       0.320224E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        2500.00                 NaN   99.6037       0.369522       0.267964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        2500.00                 NaN   99.6080       0.366571       0.253921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        2500.00                 NaN   99.7440       0.186863       0.869381E-002  0.604415E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        2500.00                 NaN   99.3356       0.148458       0.107830E-005  0.515986                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        2500.00                 NaN   99.4805                 NaN            NaN  0.519533                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        2500.00                 NaN   99.3974       0.199670E-001            NaN  0.582652                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        2500.00                 NaN   99.7078       0.213411E-001            NaN  0.270831                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        2500.00                 NaN   99.3409                 NaN            NaN  0.659085                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        2500.00                 NaN   99.4794                 NaN            NaN  0.520614                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        2500.00                 NaN   99.4788                 NaN  0.230208E-005  0.521149                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        2500.00                 NaN   99.4758                 NaN            NaN  0.524205                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        2500.00                 NaN   99.0771                 NaN  0.377788E-001  0.672771       0.212348                 NaN            NaN            NaN            NaN            NaN
  1488.53        2500.00                 NaN   99.7391                 NaN            NaN  0.260890                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        2500.00                 NaN   99.4712                 NaN            NaN  0.528804                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        2500.00                 NaN   99.4693                 NaN            NaN  0.530723                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.17        2500.00                 NaN   99.2656                 NaN            NaN  0.367514       0.366926                 NaN            NaN            NaN            NaN            NaN
  1482.71        2500.00                 NaN   99.2050                 NaN            NaN  0.485485       0.309536                 NaN            NaN            NaN            NaN            NaN
  1481.26        2500.00                 NaN   99.2124                 NaN            NaN  0.481732       0.305874                 NaN            NaN            NaN            NaN            NaN
  1479.81        2500.00                 NaN   99.3950                 NaN  0.109672E-004  0.233833       0.371193                 NaN            NaN            NaN            NaN            NaN
  1478.35        2500.00                 NaN   99.0503                 NaN            NaN  0.581501       0.368204                 NaN            NaN            NaN            NaN            NaN
  1476.90        2500.00                 NaN   99.2333                 NaN            NaN  0.297018       0.469716                 NaN            NaN            NaN            NaN            NaN
  1475.44        2500.00                 NaN   99.2399                 NaN            NaN  0.293318       0.466777                 NaN            NaN            NaN            NaN            NaN
  1473.99        2500.00                 NaN   99.3857                 NaN            NaN  0.377063       0.237217                 NaN            NaN            NaN            NaN            NaN
  1472.54        2500.00                 NaN   99.1113                 NaN            NaN  0.545970       0.342686                 NaN            NaN            NaN            NaN            NaN
  1471.08        2500.00                 NaN   99.2610                 NaN  0.105108E-004  0.453370       0.285591                 NaN            NaN            NaN            NaN            NaN
  1469.63        2500.00                 NaN   99.2658                 NaN            NaN  0.451358       0.282860                 NaN            NaN            NaN            NaN            NaN
  1468.18        2500.00                 NaN   99.2718                 NaN  0.802371E-006  0.280179       0.447975                 NaN            NaN            NaN            NaN            NaN
  1466.72        2500.00                 NaN   99.2765                 NaN            NaN  0.278526       0.444975                 NaN            NaN            NaN            NaN            NaN
  1465.27        2500.00                 NaN   99.2857                 NaN  0.110076E-003  0.274686       0.439499                 NaN            NaN            NaN            NaN            NaN
  1463.81        2500.00                 NaN   98.9438                 NaN            NaN  0.405792       0.650410                 NaN            NaN            NaN            NaN            NaN
  1462.36        2500.00                 NaN   99.8108                 NaN            NaN  0.730391E-001  0.116116                 NaN            NaN            NaN            NaN            NaN
  1460.91        2500.00                 NaN   99.1349                 NaN            NaN  0.533450       0.331619                 NaN            NaN            NaN            NaN            NaN
  1459.45        2500.00                 NaN   99.3081                 NaN            NaN  0.265195       0.426745                 NaN            NaN            NaN            NaN            NaN
  1458.00        2500.00                 NaN   99.3123                 NaN            NaN  0.424570       0.263103                 NaN            NaN            NaN            NaN            NaN
  1456.54        2500.00                 NaN   99.3182                 NaN            NaN  0.421433       0.260325                 NaN            NaN            NaN            NaN            NaN
  1455.09        2500.00                 NaN   99.3210                 NaN            NaN  0.419885       0.259074                 NaN            NaN            NaN            NaN            NaN
  1453.64        2500.00                 NaN   99.3304                 NaN            NaN  0.255383       0.414196                 NaN            NaN            NaN            NaN            NaN
  1452.18        2500.00                 NaN   99.3338                 NaN            NaN  0.253483       0.412690                 NaN            NaN            NaN            NaN            NaN
  1450.73        2500.00                 NaN   99.3383                 NaN            NaN  0.251712       0.409965                 NaN            NaN            NaN            NaN            NaN
  1449.27        2500.00                 NaN   99.3437                 NaN            NaN  0.249153       0.407132                 NaN            NaN            NaN            NaN            NaN
  1447.82        2500.00                 NaN   99.3493                 NaN            NaN  0.403892       0.246797                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   98.9775                 NaN            NaN  0.637838       0.384633                 NaN            NaN            NaN            NaN            NaN
  1444.91        2500.00                 NaN   99.7345                 NaN            NaN  0.164739       0.100795                 NaN            NaN            NaN            NaN            NaN
  1443.46        2500.00                 NaN   99.1836                 NaN  0.139087E-003  0.317114       0.406593       0.925758E-001            NaN            NaN            NaN            NaN
  1442.00        2500.00                 NaN   98.2534                 NaN            NaN  0.452333       0.716185       0.578085                 NaN            NaN            NaN            NaN
  1440.55        2500.00                 NaN   98.2874                 NaN            NaN  0.702449       0.443194       0.566908                 NaN            NaN            NaN            NaN
  1439.10        2500.00                 NaN   98.3018                 NaN  0.107523       0.465852       0.541348       0.583519                 NaN            NaN            NaN            NaN
  1437.64        2500.00                 NaN   98.3289                 NaN  0.148283       0.471219       0.468744       0.582845                 NaN            NaN            NaN            NaN
  1436.19        2500.00                 NaN   98.3606                 NaN  0.146871       0.459884       0.460444       0.572180                 NaN            NaN            NaN            NaN
  1434.73        2500.00                 NaN   98.3919                 NaN  0.145573       0.448455       0.452161       0.561936                 NaN            NaN            NaN            NaN
  1433.28        2500.00                 NaN   98.4233                 NaN  0.143937       0.443886       0.437758       0.551153                 NaN            NaN            NaN            NaN
  1431.83        2500.00                 NaN   98.4542                 NaN  0.142627       0.436747       0.425786       0.540630                 NaN            NaN            NaN            NaN
  1430.37        2500.00                 NaN   98.4395                 NaN  0.151085       0.427994       0.429896       0.551485                 NaN            NaN            NaN            NaN
  1428.92        2500.00                 NaN   98.5484                 NaN  0.131386       0.419293       0.398096       0.502853                 NaN            NaN            NaN            NaN
  1427.46        2500.00                 NaN   98.5392                 NaN  0.138431       0.413578       0.396738       0.512070                 NaN            NaN            NaN            NaN
  1426.01        2500.00                 NaN   99.7184                 NaN  0.348307E-001  0.643078E-001  0.821705E-001  0.100319                 NaN            NaN            NaN            NaN
  1424.56        2500.00                 NaN   97.4449                 NaN  0.237679       0.741123       0.681447       0.894866                 NaN            NaN            NaN            NaN
  1423.10        2500.00                 NaN   98.7747                 NaN  0.258775       0.507079                 NaN  0.459456                 NaN            NaN            NaN            NaN
  1421.65        2500.00                 NaN   98.4819                 NaN  0.756187E-002  0.733263       0.273491       0.503791                 NaN            NaN            NaN            NaN
  1420.19        2500.00                 NaN   98.6643                 NaN  0.132736       0.352753       0.380448       0.469719                 NaN            NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.6884                 NaN  0.130662       0.345525       0.374339       0.461055                 NaN            NaN            NaN            NaN
  1417.29        2500.00                 NaN   98.7101                 NaN  0.130071       0.368760       0.337220       0.453806                 NaN            NaN            NaN            NaN
  1415.83        2500.00                 NaN   98.7326                 NaN  0.128686       0.362636       0.329813       0.446275                 NaN            NaN            NaN            NaN
  1414.38        2500.00                 NaN   98.7533                 NaN  0.127833       0.357328       0.322442       0.439135                 NaN            NaN            NaN            NaN
  1412.92        2500.00                 NaN   98.7735                 NaN  0.126983       0.314821       0.352501       0.432202                 NaN            NaN            NaN            NaN
  1411.47        2500.00                 NaN   98.7954                 NaN  0.125358       0.346064       0.308582       0.424562                 NaN            NaN            NaN            NaN
  1410.02        2500.00                 NaN   98.8137                 NaN  0.124729       0.341342       0.301823       0.418388                 NaN            NaN            NaN            NaN
  1408.56        2500.00                 NaN   98.8336                 NaN  0.123369       0.335868       0.295667       0.411492                 NaN            NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.8521                 NaN  0.122489       0.331036       0.289180       0.405225                 NaN            NaN            NaN            NaN
  1405.65        2500.00                 NaN   98.8696                 NaN  0.121426       0.326777       0.283117       0.399108                 NaN            NaN            NaN            NaN
  1404.20        2500.00                 NaN   98.8880                 NaN  0.120350       0.277597       0.321202       0.392880                 NaN            NaN            NaN            NaN
  1402.75        2500.00                 NaN   98.9052                 NaN  0.119389       0.316335       0.272110       0.387008                 NaN            NaN            NaN            NaN
  1401.29        2500.00                 NaN   98.9226                 NaN  0.118333       0.266024       0.312280       0.380762                 NaN            NaN            NaN            NaN
  1399.84        2500.00                 NaN   98.9378                 NaN  0.117554       0.308519       0.260601       0.375482                 NaN            NaN            NaN            NaN
  1398.39        2500.00                 NaN   98.9847                 NaN  0.112926       0.303757       0.238996       0.359649                 NaN            NaN            NaN            NaN
  1396.93        2500.00                 NaN   98.9346                 NaN  0.118502       0.309286       0.261446       0.376182                 NaN            NaN            NaN            NaN
  1395.48        2500.00                 NaN   98.9848                 NaN  0.114848       0.295808       0.245354       0.359235                 NaN            NaN            NaN            NaN
  1394.02        2500.00                 NaN   98.0698                 NaN  0.237671       0.593260       0.413461       0.685814                 NaN            NaN            NaN            NaN
  1392.57        2500.00                 NaN   99.9155                 NaN  0.113896E-002  0.411420E-001  0.168465E-001  0.253340E-001            NaN            NaN            NaN            NaN
  1391.12        2500.00                 NaN   99.0308                 NaN  0.995699E-001  0.250243       0.278674       0.340668                 NaN            NaN            NaN            NaN
  1389.66        2500.00                 NaN   99.0444                 NaN  0.110975       0.226087       0.280030       0.338459                 NaN            NaN            NaN            NaN
  1388.21        2500.00                 NaN   99.0583                 NaN  0.108627       0.224074       0.275781       0.333211                 NaN            NaN            NaN            NaN
  1386.75        2500.00                 NaN   99.0713                 NaN  0.108336       0.218823       0.272789       0.328770                 NaN            NaN            NaN            NaN
  1385.30        2500.00                 NaN   99.0856                 NaN  0.107321       0.214795       0.268598       0.323715                 NaN            NaN            NaN            NaN
  1383.85        2500.00                 NaN   99.0973                 NaN  0.106728       0.210671       0.265514       0.319776                 NaN            NaN            NaN            NaN
  1382.39        2500.00                 NaN   99.1115                 NaN  0.105469       0.206968       0.261606       0.314481                 NaN            NaN            NaN            NaN
  1380.94        2500.00                 NaN   99.1231                 NaN  0.104532       0.258317       0.203572       0.310435                 NaN            NaN            NaN            NaN
  1379.48        2500.00                 NaN   99.1352                 NaN  0.103651       0.199673       0.255279       0.306189                 NaN            NaN            NaN            NaN
  1378.03        2500.00                 NaN   99.1469                 NaN  0.102723       0.252082       0.196248       0.302014                 NaN            NaN            NaN            NaN
  1376.58        2500.00                 NaN   99.1578                 NaN  0.101740       0.248947       0.193226       0.298262                 NaN            NaN            NaN            NaN
  1375.12        2500.00                 NaN   99.1701                 NaN  0.100692       0.245865       0.189700       0.293672                 NaN            NaN            NaN            NaN
  1373.67        2500.00                 NaN   99.1808                 NaN  0.997936E-001  0.186957       0.242467       0.289994                 NaN            NaN            NaN            NaN
  1372.21        2500.00                 NaN   99.1918                 NaN  0.987846E-001  0.183678       0.239789       0.285928                 NaN            NaN            NaN            NaN
  1370.76        2500.00                 NaN   99.2009                 NaN  0.986673E-001  0.179698       0.237616       0.283090                 NaN            NaN            NaN            NaN
  1369.31        2500.00                 NaN   99.2148                 NaN  0.965950E-001  0.177216       0.233970       0.277394                 NaN            NaN            NaN            NaN
  1367.85        2500.00                 NaN   99.2231                 NaN  0.954050E-001  0.175868       0.231031       0.274591                 NaN            NaN            NaN            NaN
  1366.40        2500.00                 NaN   99.2334                 NaN  0.950733E-001  0.228016       0.172461       0.271034                 NaN            NaN            NaN            NaN
  1364.94        2500.00                 NaN   99.2427                 NaN  0.945560E-001  0.226151       0.168879       0.267689                 NaN            NaN            NaN            NaN
  1363.49        2500.00                 NaN   99.2523                 NaN  0.928155E-001  0.168162       0.222560       0.264157                 NaN            NaN            NaN            NaN
  1362.04        2500.00                 NaN   99.2634                 NaN  0.925522E-001  0.219190       0.164491       0.260397                 NaN            NaN            NaN            NaN
  1360.58        2500.00                 NaN   99.2717                 NaN  0.901639E-001  0.217079       0.164209       0.256817                 NaN            NaN            NaN            NaN
  1359.13        2500.00                 NaN   99.2804                 NaN  0.899645E-001  0.160609       0.215092       0.253892                 NaN            NaN            NaN            NaN
  1357.67        2500.00                 NaN   99.2874                 NaN  0.898533E-001  0.157126       0.213957       0.251708                 NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.2999                 NaN  0.869778E-001  0.157737       0.208998       0.246397                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.3064                 NaN  0.867632E-001  0.155049       0.207432       0.244325                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.3147                 NaN  0.857006E-001  0.204911       0.153333       0.241312                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.3231                 NaN  0.848137E-001  0.151173       0.202621       0.238332                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.3307                 NaN  0.836194E-001  0.149732       0.200561       0.235408                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.3395                 NaN  0.823439E-001  0.197630       0.148448       0.232043                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.3473                 NaN  0.814740E-001  0.194990       0.146932       0.229331                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.3548                 NaN  0.804658E-001  0.193132       0.145077       0.226507                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.3621                 NaN  0.792114E-001  0.144339       0.190564       0.223742                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.3663                 NaN  0.797863E-001  0.190681       0.140567       0.222671                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.3796                 NaN  0.752782E-001  0.184418       0.143989       0.216719                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.3836                 NaN  0.760014E-001  0.140655       0.184014       0.215778                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.3914                 NaN  0.753655E-001  0.181396       0.138820       0.213034                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.3975                 NaN  0.730002E-001  0.179157       0.140014       0.210295                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.4041                 NaN  0.726366E-001  0.177327       0.137828       0.208107                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.4102                 NaN  0.717483E-001  0.136755       0.175325       0.205987                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.4176                 NaN  0.691915E-001  0.172273       0.138362       0.202555                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.4231                 NaN  0.698651E-001  0.134695       0.171067       0.201298                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.4309                 NaN  0.664548E-001  0.137257       0.168024       0.197331                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.4363                 NaN  0.677277E-001  0.166807       0.132839       0.196319                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.4431                 NaN  0.649171E-001  0.134585       0.164613       0.192811                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.4481                 NaN  0.643964E-001  0.133551       0.162604       0.191309                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.4540                 NaN  0.628325E-001  0.133899       0.160299       0.189007                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.4596                 NaN  0.622367E-001  0.157837       0.133296       0.187076                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.4652                 NaN  0.601041E-001  0.155936       0.134089       0.184655                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.4707                 NaN  0.592735E-001  0.154281       0.133120       0.182581                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.4761                 NaN  0.584296E-001  0.152719       0.132154       0.180614                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   93.8177                 NaN  0.464154       0.184423       0.844313       0.866066        3.82331                 NaN            NaN            NaN
  1315.51        2500.00                 NaN   81.0722                 NaN   1.38988       0.193621        2.48888        2.40873        12.4467                 NaN            NaN            NaN
  1314.06        2500.00                 NaN   83.5318                 NaN   1.24589       0.173606E-001   2.27996        2.10590        10.8191                 NaN            NaN            NaN
  1312.60        2500.00                 NaN   85.2924                 NaN   1.12361        2.04990                 NaN   1.89030        9.64375                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   87.1440                 NaN  0.960507        1.84288                 NaN   1.66036        8.39226                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   88.3053                 NaN  0.874417        1.68515                 NaN   1.51820        7.61691                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   89.4060                 NaN  0.791913        1.53906                 NaN   1.38194        6.88110                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   90.3443                 NaN  0.723714        1.41154                 NaN   1.26554        6.25492                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   91.1549                 NaN  0.665788        1.30049                 NaN   1.16476        5.71411                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   91.8434                 NaN  0.626290        1.18821                 NaN   1.07935        5.26278                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   92.5140                 NaN  0.568317        1.11515                 NaN  0.994428        4.80806                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   93.0221                 NaN  0.532536        1.04484                 NaN  0.931529        4.46902                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   93.5069                 NaN  0.498675       0.977285                 NaN  0.870917        4.14624                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.9496                 NaN  0.467981       0.915106                 NaN  0.814945        3.85239                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   94.3375                 NaN  0.439900       0.863530                 NaN  0.766338        3.59270                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.6816                 NaN  0.414419       0.819188                 NaN  0.723279        3.36154                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   91.5613                 NaN  0.519622        1.23337                 NaN   1.12068        5.35692       0.208130                 NaN            NaN
  1292.25        2500.00                 NaN   92.0075                 NaN  0.494185        1.15946                 NaN   1.06039        5.06707       0.211412                 NaN            NaN
  1290.79        2500.00                 NaN   92.7262                 NaN  0.459918        1.04921                 NaN  0.966334        4.60532       0.193050                 NaN            NaN
  1289.34        2500.00                 NaN   93.1371                 NaN  0.438328       0.988561                 NaN  0.911619        4.34098       0.183416                 NaN            NaN
  1287.88        2500.00                 NaN   94.0775                 NaN  0.382007       0.870232                 NaN  0.790058        3.72323       0.156980                 NaN            NaN
  1286.43        2500.00                 NaN   90.1823                 NaN  0.539639        1.23369                 NaN   1.40368        6.36599       0.274722                 NaN            NaN
  1284.98        2500.00                 NaN   99.0443                 NaN  0.177219       0.282140                 NaN  0.268478E-001  0.448266       0.212014E-001            NaN            NaN
  1283.52        2500.00                 NaN   95.3577                 NaN  0.317134       0.688122                 NaN  0.602644        2.91139       0.123009                 NaN            NaN
  1282.07        2500.00                 NaN   93.0461                 NaN  0.461865        1.03675                 NaN  0.963474        4.29536       0.196438                 NaN            NaN
  1280.61        2500.00                 NaN   98.3678                 NaN  0.119203       0.265702                 NaN  0.189666        1.02847       0.291870E-001            NaN            NaN
  1279.16        2500.00                 NaN   94.1013                 NaN  0.368560        1.01959                 NaN  0.797819        3.56488       0.147883                 NaN            NaN
  1277.71        2500.00                 NaN   97.8093                 NaN  0.178994       0.215012                 NaN  0.299085        1.43008       0.674899E-001            NaN            NaN
  1276.25        2500.00                 NaN   96.6669                 NaN  0.232875       0.520747                 NaN  0.450100        2.04214       0.872341E-001            NaN            NaN
  1274.80        2500.00       0.269883        93.5743                 NaN  0.231001        1.16916                 NaN  0.825751        3.92995                 NaN            NaN            NaN
  1273.34        2500.00       0.511468E-001   99.0352                 NaN  0.785084E-001  0.101563                 NaN  0.125632       0.607916                 NaN            NaN            NaN
  1271.89        2500.00       0.193266        95.5752                 NaN  0.170494       0.783986                 NaN  0.558505        2.71856                 NaN            NaN            NaN
  1270.44        2500.00       0.223731        94.9526                 NaN  0.183079       0.864391                 NaN  0.638808        3.13739                 NaN            NaN            NaN
  1268.98        2500.00       0.399015E-001   99.3990                 NaN  0.415705E-001  0.989272E-001            NaN  0.763859E-001  0.344259                 NaN            NaN            NaN
