|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/WD94/WD94_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1237.18        2500.00                 NaN            NaN   55.6344       0.877310        27.1136        8.52488        5.03501        2.60618       0.208596                 NaN
  1233.97        2500.00                 NaN            NaN   55.6342       0.877333        27.1136        8.52487        5.03504        2.60633       0.208600                 NaN
  1230.77        2500.00                 NaN            NaN   55.6319       0.912085        27.2319        8.50904        4.81237        2.67478       0.227909                 NaN
  1227.56        2500.00                 NaN            NaN   55.6317       0.912109        27.2319        8.50903        4.81240        2.67493       0.227913                 NaN
  1224.36        2500.00                 NaN            NaN   55.6315       0.912133        27.2319        8.50902        4.81242        2.67509       0.227918                 NaN
  1221.15        2500.00                 NaN            NaN   55.6312       0.912157        27.2320        8.50901        4.81245        2.67524       0.227922                 NaN
  1217.95        2500.00                 NaN            NaN   55.6310       0.912181        27.2320        8.50900        4.81248        2.67539       0.227926                 NaN
  1214.74        2500.00                 NaN            NaN   55.6308       0.912204        27.2321        8.50899        4.81250        2.67555       0.227931                 NaN
  1211.54        2500.00                 NaN            NaN   55.6305       0.912228        27.2321        8.50898        4.81253        2.67570       0.227935                 NaN
  1208.33        2500.00                 NaN            NaN   55.6303       0.912252        27.2322        8.50897        4.81255        2.67585       0.227940                 NaN
  1205.13        2500.00                 NaN            NaN   55.6205       0.949891        27.3343        8.50035        4.61417        2.73746       0.243350                 NaN
  1201.92        2500.00                 NaN            NaN   55.6203       0.949915        27.3343        8.50034        4.61419        2.73762       0.243354                 NaN
  1198.72        2500.00                 NaN            NaN   55.6200       0.949940        27.3343        8.50033        4.61422        2.73778       0.243359                 NaN
  1195.51        2500.00                 NaN            NaN   55.6198       0.949965        27.3344        8.50031        4.61424        2.73793       0.243364                 NaN
  1192.31        2500.00                 NaN            NaN   55.6195       0.949989        27.3344        8.50030        4.61427        2.73809       0.243368                 NaN
  1189.10        2500.00                 NaN            NaN   55.6193       0.950013        27.3345        8.50029        4.61430        2.73825       0.243373                 NaN
  1185.90        2500.00                 NaN            NaN   55.6191       0.950038        27.3345        8.50028        4.61432        2.73840       0.243377                 NaN
  1182.69        2500.00                 NaN            NaN   55.6188       0.950062        27.3346        8.50026        4.61435        2.73856       0.243382                 NaN
  1179.49        2500.00                 NaN            NaN   55.6040       0.989940        27.4314        8.49113        4.43303        2.79294       0.257566                 NaN
  1176.28        2500.00                 NaN            NaN   55.6038       0.989965        27.4314        8.49112        4.43306        2.79310       0.257571                 NaN
  1173.08        2500.00                 NaN            NaN   55.6035       0.989991        27.4315        8.49111        4.43309        2.79326       0.257576                 NaN
  1169.87        2500.00                 NaN            NaN   55.6033       0.990016        27.4315        8.49109        4.43311        2.79342       0.257580                 NaN
  1166.67        2500.00                 NaN            NaN   55.6030       0.990041        27.4316        8.49108        4.43314        2.79357       0.257585                 NaN
  1163.46        2500.00                 NaN            NaN   55.6027       0.990066        27.4316        8.49107        4.43317        2.79373       0.257590                 NaN
  1160.26        2500.00                 NaN            NaN   55.6025       0.990091        27.4317        8.49105        4.43319        2.79389       0.257595                 NaN
  1157.05        2500.00                 NaN            NaN   55.6022       0.990116        27.4317        8.49104        4.43322        2.79405       0.257600                 NaN
  1153.85        2500.00                 NaN            NaN   55.5797        1.03332        27.5222        4.26769        8.48834        2.83957       0.269221                 NaN
  1150.64        2500.00                 NaN            NaN   55.5794        1.03334        27.5222        4.26772        8.48832        2.83973       0.269226                 NaN
  1147.44        2500.00                 NaN            NaN   55.5792        1.03337        27.5223        4.26775        8.48831        2.83989       0.269231                 NaN
  1144.23        2500.00                 NaN            NaN   55.5789        1.03339        27.5224        4.26777        8.48829        2.84005       0.269236                 NaN
  1141.03        2500.00                 NaN            NaN   55.5786        1.03342        27.5224        4.26780        8.48828        2.84021       0.269241                 NaN
  1137.82        2500.00                 NaN            NaN   55.5784        1.03345        27.5225        4.26783        8.48827        2.84037       0.269246                 NaN
  1134.62        2500.00                 NaN            NaN   55.5781        1.03347        27.5225        4.26786        8.48825        2.84053       0.269251                 NaN
  1131.41        2500.00                 NaN            NaN   55.5778        1.03350        27.5226        4.26788        8.48824        2.84069       0.269256                 NaN
  1128.21        2500.00                 NaN            NaN   55.5482        1.07973        27.6121        8.49076        4.11289        2.87782       0.278567                 NaN
  1125.00        2500.00                 NaN            NaN   55.5479        1.07975        27.6121        8.49074        4.11292        2.87799       0.278572                 NaN
  1121.79        2500.00                 NaN            NaN   55.5476        1.07978        27.6122        8.49073        4.11294        2.87815       0.278577                 NaN
  1118.59        2500.00                 NaN            NaN   55.5474        1.07981        27.6122        8.49071        4.11297        2.87831       0.278582                 NaN
  1115.38        2500.00                 NaN            NaN   55.5471        1.07983        27.6123        8.49070        4.11300        2.87847       0.278587                 NaN
  1112.18        2500.00                 NaN            NaN   55.5468        1.07986        27.6124        8.49068        4.11303        2.87864       0.278592                 NaN
  1108.97        2500.00                 NaN            NaN   55.5466        1.07989        27.6124        8.49067        4.11305        2.87880       0.278597                 NaN
  1105.77        2500.00                 NaN            NaN   55.5463        1.07991        27.6125        8.49065        4.11308        2.87896       0.278602                 NaN
  1102.56        2500.00                 NaN            NaN   55.5053        1.13037        27.7046        8.49977        3.96883        2.90682       0.284271                 NaN
  1099.36        2500.00                 NaN            NaN   55.5051        1.13040        27.7047        8.49975        3.96885        2.90699       0.284276                 NaN
  1096.15        2500.00                 NaN            NaN   55.5048        1.13043        27.7047        8.49974        3.96888        2.90715       0.284281                 NaN
  1092.95        2500.00                 NaN            NaN   55.5045        1.13046        27.7048        8.49972        3.96891        2.90732       0.284286                 NaN
  1089.74        2500.00                 NaN            NaN   55.5042        1.13048        27.7049        8.49970        3.96894        2.90748       0.284291                 NaN
  1086.54        2500.00                 NaN            NaN   55.5040        1.13051        27.7049        8.49969        3.96896        2.90764       0.284297                 NaN
  1083.33        2500.00                 NaN            NaN   55.5037        1.13054        27.7050        8.49967        3.96899        2.90781       0.284302                 NaN
  1080.13        2500.00                 NaN            NaN   55.5034        1.13057        27.7051        8.49966        3.96902        2.90797       0.284307                 NaN
  1076.92        2500.00                 NaN            NaN   55.4537        1.18494        27.8014        3.83299        8.51294        2.92668       0.287327                 NaN
  1073.72        2500.00                 NaN            NaN   55.4535        1.18497        27.8014        3.83302        8.51293        2.92684       0.287332                 NaN
  1070.51        2500.00                 NaN            NaN   55.4532        1.18500        27.8015        3.83304        8.51291        2.92701       0.287337                 NaN
  1067.31        2500.00                 NaN            NaN   55.4529        1.18503        27.8016        3.83307        8.51289        2.92717       0.287342                 NaN
  1064.10        2500.00                 NaN            NaN   55.4330        1.21189        27.8462        8.51711        3.76733        2.93384       0.290686                 NaN
  1060.90        2500.00                 NaN            NaN   55.4241        1.21947        27.8606        8.52009        3.75044        2.93519       0.290175                 NaN
  1057.69        2500.00                 NaN            NaN   55.4158        1.22700        27.8729        8.52382        3.73568        2.93589                 NaN  0.288940     
  1054.49        2500.00                 NaN            NaN   55.4155        1.22703        27.8730        8.52380        3.73571        2.93606                 NaN  0.288935     
  1051.28        2500.00                 NaN            NaN   55.4028        1.24152        27.8975        3.70266        8.52485        2.93772                 NaN  0.292933     
  1048.08        2500.00                 NaN            NaN   55.4025        1.24155        27.8976        3.70269        8.52483        2.93788                 NaN  0.292928     
  1044.87        2500.00                 NaN            NaN   55.4023        1.24158        27.8977        3.70272        8.52482        2.93805                 NaN  0.292923     
  1041.67        2500.00                 NaN            NaN   55.4020        1.24161        27.8977        3.70275        8.52480        2.93821                 NaN  0.292918     
  1038.46        2500.00                 NaN            NaN   55.4017        1.24164        27.8978        3.70278        8.52478        2.93838                 NaN  0.292914     
  1035.26        2500.00                 NaN            NaN   55.4014        1.24167        27.8979        3.70281        8.52477        2.93854                 NaN  0.292909     
  1032.05        2500.00                 NaN            NaN   55.4011        1.24170        27.8980        3.70284        8.52475        2.93871                 NaN  0.292904     
  1028.85        2500.00                 NaN            NaN   55.4009        1.24173        27.8980        3.70287        8.52473        2.93887                 NaN  0.292899     
  1025.64        2500.00                 NaN            NaN   55.3394        1.30411        28.0006        8.54450        3.57283        2.93314                 NaN  0.305363     
  1022.44        2500.00                 NaN            NaN   55.3392        1.30414        28.0007        8.54448        3.57286        2.93331                 NaN  0.305358     
  1019.23        2500.00                 NaN            NaN   55.3389        1.30417        28.0008        8.54446        3.57289        2.93347                 NaN  0.305353     
  1016.03        2500.00                 NaN            NaN   55.3386        1.30421        28.0009        8.54445        3.57292        2.93364                 NaN  0.305348     
  1012.82        2500.00                 NaN            NaN   55.3383        1.30424        28.0009        8.54443        3.57295        2.93380                 NaN  0.305343     
  1009.62        2500.00                 NaN            NaN   55.3380        1.30427        28.0010        8.54441        3.57297        2.93397                 NaN  0.305338     
  1006.41        2500.00                 NaN            NaN   55.3377        1.30430        28.0011        8.54439        3.57300        2.93413                 NaN  0.305334     
  1003.21        2500.00                 NaN            NaN   55.3375        1.30433        28.0012        8.54438        3.57303        2.93430                 NaN  0.305329     
  1000.00        2500.00                 NaN            NaN   55.2659        1.37202        28.1115        8.57024        3.44609        2.91543                 NaN  0.318821     
