|6.6.6
Archiving\03_Data\Deq/QFM_m4.75/WD94/WD94_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       iron           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1237.18        2500.00                 NaN            NaN   56.7333        1.09631        26.7499        8.25147        4.90001        2.11165       0.157347                 NaN
  1233.97        2500.00                 NaN            NaN   56.7333        1.09631        26.7499        8.25147        4.90001        2.11165       0.157347                 NaN
  1230.77        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1227.56        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1224.36        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1221.15        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1217.95        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1214.74        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1211.54        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1208.33        2500.00                 NaN            NaN   56.7400        1.13999        26.8683        8.23128        4.68116        2.16724       0.171933                 NaN
  1205.13        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1201.92        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1198.72        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1195.51        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1192.31        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1189.10        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1185.90        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1182.69        2500.00                 NaN            NaN   56.7354        1.18743        26.9708        8.21923        4.48631        2.21725       0.183578                 NaN
  1179.49        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1176.28        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1173.08        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1169.87        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1166.67        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1163.46        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1160.26        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1157.05        2500.00                 NaN            NaN   56.7266        1.23703        27.0671        8.20545        4.30818        2.26134       0.194292                 NaN
  1153.85        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1150.64        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1147.44        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1144.23        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1141.03        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1137.82        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1134.62        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1131.41        2500.00                 NaN            NaN   56.7079        1.29083        27.1568        4.14498        8.19823        2.29819       0.203070                 NaN
  1128.21        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1125.00        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1121.79        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1118.59        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1115.38        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1112.18        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1108.97        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1105.77        2500.00                 NaN            NaN   56.6808        1.34817        27.2449        8.19591        3.99198        2.32819       0.210102                 NaN
  1102.56        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1099.36        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1096.15        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1092.95        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1089.74        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1086.54        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1083.33        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1080.13        2500.00                 NaN            NaN   56.6309        1.41104        27.3417        8.20076        3.85063        2.35065       0.214384                 NaN
  1076.92        2500.00                 NaN            NaN   56.5695        1.47855        27.4429        3.71697        8.20975        2.36564       0.216662                 NaN
  1073.72        2500.00                 NaN            NaN   56.5695        1.47855        27.4429        3.71697        8.20975        2.36564       0.216662                 NaN
  1070.51        2500.00                 NaN            NaN   56.5695        1.47855        27.4429        3.71697        8.20975        2.36564       0.216662                 NaN
  1067.31        2500.00                 NaN            NaN   56.5695        1.47855        27.4429        3.71697        8.20975        2.36564       0.216662                 NaN
  1064.10        2500.00                 NaN            NaN   56.5667        1.51056        27.4730        8.20946        3.65017        2.37086       0.219178                 NaN
  1060.90        2500.00                 NaN            NaN   56.5521        1.52013        27.4909        8.21223        3.63401        2.37181       0.218789                 NaN
  1057.69        2500.00                 NaN            NaN   56.5426        1.52937        27.5035        8.21503        3.61923        2.37224                 NaN  0.218056     
  1054.49        2500.00                 NaN            NaN   56.5426        1.52937        27.5035        8.21503        3.61923        2.37224                 NaN  0.218056     
  1051.28        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1048.08        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1044.87        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1041.67        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1038.46        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1035.26        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1032.05        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1028.85        2500.00                 NaN            NaN   56.5311        1.54711        27.5270        3.58602        8.21422        2.37344                 NaN  0.221076     
  1025.64        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1022.44        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1019.23        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1016.03        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1012.82        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1009.62        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1006.41        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1003.21        2500.00                 NaN            NaN   56.4667        1.62327        27.6253        8.22798        3.45767        2.36860                 NaN  0.230480     
  1000.00        2500.00                 NaN            NaN   56.3904        1.70556        27.7308        8.24739        3.33207        2.35311                 NaN  0.240655     
