|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/YM20/YM20_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         Sp(TH)         Sp(TH)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ne             lc             ilm           
  1302.20        2500.00                 NaN            NaN            NaN   89.3377                 NaN   1.41901        1.63917                 NaN   1.39568        6.20840                 NaN            NaN            NaN
  1300.75        2500.00                 NaN            NaN            NaN   90.1407                 NaN   1.31495        1.53225                 NaN   1.29560        5.71653                 NaN            NaN            NaN
  1299.30        2500.00                 NaN            NaN            NaN   90.8318                 NaN   1.22468        1.44094                 NaN   1.20931        5.29327                 NaN            NaN            NaN
  1297.86        2500.00                 NaN            NaN            NaN   91.4694                 NaN   1.14375        1.35301                 NaN   1.12953        4.90428                 NaN            NaN            NaN
  1296.41        2500.00                 NaN            NaN            NaN   92.0236                 NaN   1.07252        1.27780                 NaN   1.06017        4.56594                 NaN            NaN            NaN
  1294.97        2500.00                 NaN            NaN            NaN   92.5067                 NaN   1.01080        1.21194                 NaN  0.999901        4.27067                 NaN            NaN            NaN
  1293.52        2500.00                 NaN            NaN            NaN   92.7837                 NaN  0.962899        1.17852                 NaN  0.966427        4.10849                 NaN            NaN            NaN
  1292.07        2500.00       0.730443                 NaN            NaN   87.4893                 NaN  0.984040        2.23671                 NaN   1.56213        6.99735                 NaN            NaN            NaN
  1290.63        2500.00        1.76213                 NaN            NaN   79.6575                 NaN   1.02259        3.73631                 NaN   2.44098        11.3805                 NaN            NaN            NaN
  1289.18        2500.00        1.55405                 NaN            NaN   82.2314                 NaN  0.895448        3.23816                 NaN   2.12226        9.95872                 NaN            NaN            NaN
  1287.74        2500.00        1.39080                 NaN            NaN   84.2515                 NaN  0.791813        2.85227                 NaN   1.87178        8.84184                 NaN            NaN            NaN
  1286.29        2500.00        1.25698                 NaN            NaN   85.9197                 NaN  0.702876        2.53557                 NaN   1.66625        7.91858                 NaN            NaN            NaN
  1284.85        2500.00        1.15389                 NaN            NaN   87.2325                 NaN  0.624657        2.29683                 NaN   1.49777        7.19434                 NaN            NaN            NaN
  1283.40        2500.00        1.18397                 NaN            NaN   88.0155                 NaN  0.328629        2.29423                 NaN   1.35337        6.82434                 NaN            NaN            NaN
  1281.95        2500.00       0.928060                 NaN            NaN   88.9079                 NaN  0.797007        1.83311                 NaN   1.32654        6.20739                 NaN            NaN            NaN
  1280.51        2500.00       0.902769                 NaN            NaN   90.3230                 NaN  0.450243        1.73551                 NaN   1.11364        5.47480                 NaN            NaN            NaN
  1279.06        2500.00       0.925863                 NaN            NaN   90.3067                 NaN  0.417343        1.74502                 NaN   1.10212        5.50294                 NaN            NaN            NaN
  1277.62        2500.00       0.786664                 NaN            NaN   91.7474                 NaN  0.366734        1.48375                 NaN  0.932149        4.68331                 NaN            NaN            NaN
  1276.17        2500.00       0.856679                 NaN            NaN   91.4708                 NaN  0.294466        1.57471                 NaN  0.940797        4.86251                 NaN            NaN            NaN
  1274.72        2500.00       0.694150                 NaN            NaN   92.7004                 NaN  0.357209        1.29104                 NaN  0.817016        4.14019                 NaN            NaN            NaN
  1273.28        2500.00       0.776180                 NaN            NaN   91.6802                 NaN  0.367016        1.50512                 NaN  0.937393        4.73406                 NaN            NaN            NaN
  1271.83        2500.00       0.585538                 NaN            NaN   94.4453                 NaN  0.189428        1.01033                 NaN  0.587131        3.18233                 NaN            NaN            NaN
  1270.39        2500.00        1.05980                 NaN            NaN   91.2898                 NaN  0.964002E-001   1.64320                 NaN  0.878805        5.03201                 NaN            NaN            NaN
  1268.94        2500.00       0.239428                 NaN            NaN   95.8787                 NaN  0.360366       0.726145                 NaN  0.477076        2.31830                 NaN            NaN            NaN
  1267.49        2500.00       0.758844                 NaN            NaN   92.2396                 NaN  0.410056        1.33763                 NaN  0.860562        4.39328                 NaN            NaN            NaN
  1266.05        2500.00       0.436140                 NaN            NaN   96.0242                 NaN            NaN  0.819124                 NaN  0.352797        2.36769                 NaN            NaN            NaN
  1264.60        2500.00       0.709925                 NaN            NaN   91.8156                 NaN  0.845256        1.26385                 NaN   1.00358        4.36175                 NaN            NaN            NaN
  1263.16        2500.00       0.283014                 NaN            NaN   96.5892                 NaN            NaN  0.624906                 NaN  0.239754        2.26315                 NaN            NaN            NaN
  1261.71        2500.00       0.549932                 NaN            NaN   95.3383                 NaN            NaN  0.985595                 NaN  0.421898        2.70427                 NaN            NaN            NaN
  1260.26        2500.00       0.545321                 NaN            NaN   95.3524                 NaN            NaN  0.980097                 NaN  0.417703        2.70447                 NaN            NaN            NaN
  1258.82        2500.00       0.536412                 NaN            NaN   95.4340                 NaN            NaN  0.967801                 NaN  0.397976        2.66382                 NaN            NaN            NaN
  1257.37        2500.00       0.510979                 NaN            NaN   95.6862                 NaN            NaN  0.932035                 NaN  0.365713        2.50507                 NaN            NaN            NaN
  1255.93        2500.00       0.299106       0.332962                 NaN   94.9407                 NaN            NaN   1.40515                 NaN  0.118484        2.90355                 NaN            NaN            NaN
  1254.48        2500.00       0.915048       0.245803                 NaN   88.7964                 NaN            NaN   3.24188                 NaN  0.611764E-002   5.95232       0.842474                 NaN            NaN
  1253.04        2500.00        2.02752        1.31721                 NaN   57.8126                 NaN            NaN   9.93930                 NaN   1.54102        21.6124        5.68032       0.695684E-001            NaN
  1251.59        2500.00        3.95478        1.65463                 NaN            NaN            NaN   2.95380        17.5859                 NaN   7.41838        47.6493        13.9136        4.86968                 NaN
  1250.14        2500.00        3.77588        1.77606       0.120081E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.0778        14.0177        4.90064                 NaN
  1248.70        2500.00        3.77588        1.77606       0.123386E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.1093        14.0329        4.85395                 NaN
  1247.25        2500.00        3.77588        1.77606       0.126942E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.1410        14.0482        4.80698                 NaN
  1245.81        2500.00        3.77588        1.77605       0.130807E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.1728        14.0635        4.75972                 NaN
  1244.36        2500.00        3.77587        1.77605       0.134989E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.2049        14.0790        4.71217                 NaN
  1242.91        2500.00        3.77587        1.77605       0.139510E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.2372        14.0946        4.66433                 NaN
  1241.47        2500.00        3.77587        1.77605       0.144404E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.2697        14.1103        4.61618                 NaN
  1240.02        2500.00        3.77587        1.77604       0.149712E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.3024        14.1260        4.56774                 NaN
  1238.58        2500.00        3.77586        1.77604       0.155457E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.3352        14.1419        4.51899                 NaN
  1237.13        2500.00        3.77586        1.77604       0.161677E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.3692        14.1583        4.46868                 NaN
  1235.68        2500.00        3.77586        1.77603       0.168421E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.4027        14.1744        4.41902                 NaN
  1234.24        2500.00        3.77585        1.77603       0.175739E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.4364        14.1907        4.36902                 NaN
  1232.79        2500.00        3.77585        1.77603       0.183694E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.4704        14.2071        4.31868                 NaN
  1231.35        2500.00        3.77585        1.77602       0.192337E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.5046        14.2236        4.26799                 NaN
  1229.90        2500.00        3.77584        1.77602       0.201720E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.5390        14.2402        4.21694                 NaN
  1228.45        2500.00        3.77584        1.77601       0.211949E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.5737        14.2569        4.16553                 NaN
  1227.01        2500.00        3.77583        1.77601       0.223080E-003            NaN            NaN   3.64621        15.8448                 NaN   7.96081        48.6086        14.2738        4.11377                 NaN
  1225.56        2500.00        3.97219        4.02688                 NaN            NaN            NaN            NaN   23.7095                 NaN   2.82524        50.1190        12.8163        2.53090                 NaN
  1224.12        2500.00        3.96426        4.03826                 NaN            NaN            NaN            NaN   23.7251                 NaN   2.82646        50.1511        12.8289        2.46597                 NaN
  1222.67        2500.00        3.95626        4.04963                 NaN            NaN            NaN            NaN   23.7409                 NaN   2.82776        50.1833        12.8415        2.40061                 NaN
  1221.22        2500.00        3.94820        4.06098                 NaN            NaN            NaN            NaN   23.7571                 NaN   2.82911        50.2155        12.8543        2.33479                 NaN
  1219.78        2500.00        3.94008        4.07234                 NaN            NaN            NaN            NaN   23.7735                 NaN   2.83049        50.2479        12.8672        2.26853                 NaN
  1218.33        2500.00        3.93186        4.08368                 NaN            NaN            NaN            NaN   23.7902                 NaN   2.83204        50.2803        12.8802        2.20184                 NaN
  1216.89        2500.00        3.92354        4.09500                 NaN            NaN            NaN            NaN   23.8072                 NaN   2.83371        50.3126        12.8933        2.13469                 NaN
  1215.44        2500.00        3.91515        4.10634                 NaN            NaN            NaN            NaN   23.8245                 NaN   2.83541        50.3451        12.9065        2.06707                 NaN
  1214.00        2500.00        3.90666        4.11768                 NaN            NaN            NaN            NaN   23.8421                 NaN   2.83719        50.3777        12.9198        1.99899                 NaN
  1212.55        2500.00        3.89812        4.12902                 NaN            NaN            NaN            NaN   23.8599                 NaN   2.83900        50.4104        12.9332        1.93042                 NaN
  1211.10        2500.00        3.88948        4.14036                 NaN            NaN            NaN            NaN   23.8780                 NaN   2.84094        50.4431        12.9467        1.86140                 NaN
  1209.66        2500.00        3.87783        4.15314                 NaN            NaN            NaN            NaN   23.9034                 NaN   2.84194        50.4719        12.9600        1.79170                 NaN
  1208.21        2500.00        3.84731        4.18998                 NaN            NaN            NaN            NaN   23.9592                 NaN   2.81028        50.5071        12.9692        1.71698                 NaN
  1206.77        2500.00        3.84535        4.19564                 NaN            NaN            NaN            NaN   23.9656                 NaN   2.81823        50.5438        12.9840        1.64732                 NaN
  1205.32        2500.00        3.81520        4.23169                 NaN            NaN            NaN            NaN   23.9981                 NaN   2.80380        50.5845        12.9943        1.57240                 NaN
  1203.87        2500.00        4.90361       0.394587E-003            NaN            NaN            NaN   3.92473        15.6919                 NaN   8.07781        48.9678        14.6461        3.32905       0.458569     
  1202.43        2500.00        3.87105        4.22345                 NaN            NaN            NaN            NaN   23.8823                 NaN   2.81040        50.7470        13.0305        1.43532                 NaN
  1200.98        2500.00        4.26829        3.79075                 NaN            NaN            NaN            NaN   24.0349                 NaN   2.81483        50.7063        13.0326        1.35237                 NaN
  1199.54        2500.00        4.27366        3.78622                 NaN            NaN            NaN            NaN   24.0465                 NaN   2.82614        50.7370        13.0491        1.28131                 NaN
  1198.09        2500.00        4.27912        3.78158                 NaN            NaN            NaN            NaN   24.0584                 NaN   2.83746        50.7680        13.0657        1.20976                 NaN
  1196.64        2500.00        4.90363       0.354747E-003            NaN            NaN            NaN   3.92473        15.6919                 NaN   8.07782        49.1673        14.7424        3.03323       0.458578     
  1195.20        2500.00        4.90364       0.350136E-003            NaN            NaN            NaN   3.92473        15.6919                 NaN   8.07782        49.2080        14.7620        2.97290       0.458580     
  1193.75        2500.00        4.90364       0.346622E-003            NaN            NaN            NaN   3.92473        15.6919                 NaN   8.07782        49.2490        14.7818        2.91218       0.458581     
  1192.31        2500.00        4.90364       0.344123E-003            NaN            NaN            NaN   3.92474        15.6919                 NaN   8.07782        49.2902        14.8017        2.85107       0.458582     
  1190.86        2500.00        4.73062       0.341392E-003            NaN            NaN            NaN   4.06349        15.6528                 NaN   8.10880        49.2185        14.8611        2.83387       0.530502     
  1189.41        2500.00        4.73062       0.339775E-003            NaN            NaN            NaN   4.06349        15.6528                 NaN   8.10880        49.2602        14.8812        2.77210       0.530504     
  1187.97        2500.00        4.73062       0.339298E-003            NaN            NaN            NaN   4.06349        15.6528                 NaN   8.10880        49.3021        14.9014        2.70994       0.530505     
  1186.52        2500.00        4.73062       0.339989E-003            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.3443        14.9218        2.64737       0.530506     
  1185.08        2500.00        4.73061       0.341890E-003            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.3868        14.9423        2.58439       0.530507     
  1183.63        2500.00        4.73061       0.345059E-003            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.4304        14.9633        2.51985       0.530508     
  1182.19        2500.00        4.73060       0.349528E-003            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.4736        14.9842        2.45568       0.530508     
  1180.74        2500.00        4.73095                 NaN            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.5172        15.0052        2.39105       0.530509     
  1179.29        2500.00        4.73095                 NaN            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.5612        15.0264        2.32594       0.530510     
  1177.85        2500.00        4.73095                 NaN            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.6054        15.0477        2.26035       0.530511     
  1176.40        2500.00        4.73095                 NaN            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.6500        15.0692        2.19428       0.530511     
  1174.96        2500.00        4.73095                 NaN            NaN            NaN            NaN   4.06350        15.6528                 NaN   8.10880        49.6949        15.0909        2.12773       0.530512     
  1173.51        2500.00        5.36749        2.08975                 NaN            NaN            NaN            NaN   25.5469                 NaN   1.99835        51.1303        13.1468                 NaN  0.720359     
  1172.06        2500.00        5.47715        1.91022                 NaN            NaN            NaN            NaN   25.7000                 NaN   1.91325        51.0809        13.1242                 NaN  0.794303     
  1170.62        2500.00        1.79790        5.54953                 NaN            NaN            NaN            NaN   25.7936                 NaN   1.85546        51.0568        13.1022                 NaN  0.844491     
  1169.17        2500.00        1.69402        5.60670                 NaN            NaN            NaN            NaN   25.8684                 NaN   1.82256        51.0182        13.0992                 NaN  0.890889     
  1167.73        2500.00        1.54921        5.69831                 NaN            NaN            NaN            NaN   25.9931                 NaN   1.75082        50.9811        13.0761                 NaN  0.951352     
  1166.28        2500.00        1.40470        5.79005                 NaN            NaN            NaN            NaN   26.1185                 NaN   1.67919        50.9435        13.0528                 NaN   1.01125     
  1164.83        2500.00        4.51337                 NaN            NaN            NaN            NaN   4.23799        15.6035                 NaN   8.14776        49.8738        15.2954        1.70714       0.620954     
  1163.39        2500.00        1.11659        5.97392                 NaN            NaN            NaN            NaN   26.3713                 NaN   1.53632        50.8668        13.0057                 NaN   1.12935     
  1161.94        2500.00       0.972888        6.06611                 NaN            NaN            NaN            NaN   26.4988                 NaN   1.46503        50.8278        12.9818                 NaN   1.18756     
  1160.50        2500.00       0.829600        6.15838                 NaN            NaN            NaN            NaN   26.6270                 NaN   1.39391        50.7882        12.9578                 NaN   1.24515     
  1159.05        2500.00        6.29389       0.620367                 NaN            NaN            NaN            NaN   26.8199                 NaN   1.28602        50.7307        12.9245                 NaN   1.32452     
  1157.60        2500.00       0.476120        6.38724                 NaN            NaN            NaN            NaN   26.9505                 NaN   1.21489        50.6894        12.9005                 NaN   1.38140     
  1156.16        2500.00       0.343304        6.47180                 NaN            NaN            NaN            NaN   27.0681                 NaN   1.15346        50.6482        12.8813                 NaN   1.43395     
  1154.71        2500.00        6.56783       0.196680                 NaN            NaN            NaN            NaN   27.2036                 NaN   1.08002        50.6056        12.8556                 NaN   1.49064     
  1153.27        2500.00        6.66401       0.503124E-001            NaN            NaN            NaN            NaN   27.3399                 NaN   1.00678        50.5625        12.8298                 NaN   1.54674     
  1151.82        2500.00        6.69574                 NaN            NaN            NaN            NaN            NaN   27.3796                 NaN  0.990217        50.5423        12.8217                 NaN   1.57038     
  1150.38        2500.00        6.69121                 NaN            NaN            NaN            NaN            NaN   27.4272                 NaN  0.977501        50.5220        12.8043                 NaN   1.57782     
  1148.93        2500.00        6.69687                 NaN            NaN            NaN            NaN            NaN   27.4332                 NaN  0.989418        50.5059        12.7988                 NaN   1.57580     
  1147.48        2500.00        6.73329                 NaN            NaN            NaN            NaN            NaN   27.3109                 NaN  0.959014        50.6108        12.7902                 NaN   1.59575     
  1146.04        2500.00        6.72747                 NaN            NaN            NaN            NaN            NaN   27.3830                 NaN  0.932494        50.5834        12.7695                 NaN   1.60422     
  1144.59        2500.00        6.72246                 NaN            NaN            NaN            NaN            NaN   27.4497                 NaN  0.909255        50.5569        12.7497                 NaN   1.61190     
  1143.15        2500.00        6.71715                 NaN            NaN            NaN            NaN            NaN   27.5189                 NaN  0.885311        50.5296        12.7294                 NaN   1.61964     
  1141.70        2500.00        6.71527                 NaN            NaN            NaN            NaN            NaN   27.5398                 NaN  0.902261        50.4999        12.7246                 NaN   1.61816     
  1140.25        2500.00        6.71389                 NaN            NaN            NaN            NaN            NaN   27.5567                 NaN  0.921581        50.4709        12.7208                 NaN   1.61615     
  1138.81        2500.00        6.71305                 NaN            NaN            NaN            NaN            NaN   27.5730                 NaN  0.939110        50.4438        12.7165                 NaN   1.61458     
  1137.36        2500.00        6.70423                 NaN            NaN            NaN            NaN            NaN   27.5642                 NaN   1.01821        50.3841        12.7303                 NaN   1.59898     
  1135.92        2500.00        6.70902                 NaN            NaN            NaN            NaN            NaN   27.5662                 NaN   1.02728        50.3729        12.7250                 NaN   1.59957     
  1134.47        2500.00        6.71355                 NaN            NaN            NaN            NaN            NaN   27.6315                 NaN  0.963947        50.3819        12.6915                 NaN   1.61764     
  1133.02        2500.00        6.71401                 NaN            NaN            NaN            NaN            NaN   27.6448                 NaN  0.979438        50.3583        12.6870                 NaN   1.61650     
  1131.58        2500.00        6.71465                 NaN            NaN            NaN            NaN            NaN   27.6580                 NaN  0.994249        50.3354        12.6822                 NaN   1.61551     
  1130.13        2500.00        6.71126                 NaN            NaN            NaN            NaN            NaN   27.6790                 NaN   1.01649        50.3009        12.6797                 NaN   1.61261     
  1128.69        2500.00        6.71578                 NaN            NaN            NaN            NaN            NaN   27.6847                 NaN   1.02445        50.2889        12.6730                 NaN   1.61325     
  1127.24        2500.00        6.71613                 NaN            NaN            NaN            NaN            NaN   27.6849                 NaN   1.04626        50.2779        12.6603                 NaN   1.61445     
  1125.79        2500.00        6.71370                 NaN            NaN            NaN            NaN            NaN   27.7090                 NaN   1.05509        50.2604        12.6439                 NaN   1.61785     
  1124.35        2500.00        6.72748                 NaN            NaN            NaN            NaN            NaN   27.6768                 NaN   1.04493        50.2854        12.6399                 NaN   1.62547     
  1122.90        2500.00        6.74066                 NaN            NaN            NaN            NaN            NaN   27.6470                 NaN   1.03551        50.3083        12.6358                 NaN   1.63270     
  1121.46        2500.00        6.74677                 NaN            NaN            NaN            NaN            NaN   27.6353                 NaN   1.04225        50.3064        12.6341                 NaN   1.63515     
  1120.01        2500.00        6.73469                 NaN            NaN            NaN            NaN            NaN   27.6702                 NaN   1.08822        50.2429        12.6378                 NaN   1.62626     
  1118.57        2500.00        6.72783                 NaN            NaN            NaN            NaN            NaN   27.7363                 NaN   1.10235        50.1871        12.6253                 NaN   1.62103     
  1117.12        2500.00        6.72650                 NaN            NaN            NaN            NaN            NaN   27.7986                 NaN   1.08184        50.1590        12.6090                 NaN   1.62511     
  1115.67        2500.00        6.72272                 NaN            NaN            NaN            NaN            NaN   27.8481                 NaN   1.07788        50.1340        12.5884                 NaN   1.62895     
  1114.23        2500.00        6.72141                 NaN            NaN            NaN            NaN            NaN   27.8953                 NaN   1.06913        50.1093        12.5727                 NaN   1.63219     
  1112.78        2500.00        6.72499                 NaN            NaN            NaN            NaN            NaN   27.9024                 NaN   1.07853        50.0951        12.5666                 NaN   1.63242     
  1111.34        2500.00        6.74300                 NaN            NaN            NaN            NaN            NaN   27.8713                 NaN   1.01727        50.1669        12.5438                 NaN   1.65771     
  1109.89        2500.00        6.74381                 NaN            NaN            NaN            NaN            NaN   27.9009                 NaN   1.02507        50.1407        12.5334                 NaN   1.65616     
  1108.44        2500.00        6.74852                 NaN            NaN            NaN            NaN            NaN   27.9053                 NaN   1.06172        50.1037        12.5354                 NaN   1.64538     
  1107.00        2500.00        6.74575                 NaN            NaN            NaN            NaN            NaN   27.9224                 NaN   1.08113        50.0746        12.5321                 NaN   1.64394     
  1105.55        2500.00        6.73801                 NaN            NaN            NaN            NaN            NaN   27.9492                 NaN   1.12730        50.0196        12.5312                 NaN   1.63470     
  1104.11        2500.00        6.73295                 NaN            NaN            NaN            NaN            NaN   27.9595                 NaN   1.14557        49.9999        12.5249                 NaN   1.63720     
  1102.66        2500.00        6.74703                 NaN            NaN            NaN            NaN            NaN   27.9875                 NaN   1.14283        49.9877        12.5015                 NaN   1.63342     
  1101.21        2500.00        6.75741                 NaN            NaN            NaN            NaN            NaN   28.0086                 NaN   1.14492        49.9734        12.4852                 NaN   1.63042     
  1099.77        2500.00        6.73662                 NaN            NaN            NaN            NaN            NaN   28.0030                 NaN   1.17416        49.9485        12.4984                 NaN   1.63935     
  1098.32        2500.00        6.75175                 NaN            NaN            NaN            NaN            NaN   28.0623                 NaN   1.15382        49.9282        12.4685                 NaN   1.63546     
  1096.88        2500.00        6.75161                 NaN            NaN            NaN            NaN            NaN   28.0746                 NaN   1.16747        49.9201        12.4471                 NaN   1.63902     
  1095.43        2500.00        6.74890                 NaN            NaN            NaN            NaN            NaN   28.0941                 NaN   1.17762        49.8890        12.4526                 NaN   1.63781     
  1093.98        2500.00        6.74692                 NaN            NaN            NaN            NaN            NaN   28.1050                 NaN   1.19582        49.8717        12.4413                 NaN   1.63928     
  1092.54        2500.00        6.76123                 NaN            NaN            NaN            NaN            NaN   28.0369                 NaN   1.21068        49.8899        12.4621                 NaN   1.63920     
  1091.09        2500.00        6.76263                 NaN            NaN            NaN            NaN            NaN   28.1391                 NaN   1.15008        49.8780        12.4185                 NaN   1.65176     
  1089.65        2500.00        6.75817                 NaN            NaN            NaN            NaN            NaN   28.1701                 NaN   1.19840        49.8143        12.4205                 NaN   1.63852     
  1088.20        2500.00        6.76543                 NaN            NaN            NaN            NaN            NaN   28.1429                 NaN   1.23643        49.8094        12.4113                 NaN   1.63457     
  1086.75        2500.00        1.80688                 NaN            NaN            NaN            NaN   6.46320        15.7005                 NaN   9.70850        48.5267        16.1196                 NaN   1.67467     
  1085.31        2500.00        1.77357                 NaN            NaN            NaN            NaN   6.42665        15.9550                 NaN   9.73266        48.3589        16.0904                 NaN   1.66280     
  1083.86        2500.00        6.77784                 NaN            NaN            NaN            NaN            NaN   28.2369                 NaN   1.16725        49.8048        12.3559                 NaN   1.65725     
  1082.42        2500.00        6.76857                 NaN            NaN            NaN            NaN            NaN   28.2939                 NaN   1.23042        49.7141        12.3554                 NaN   1.63759     
  1080.97        2500.00        6.77215                 NaN            NaN            NaN            NaN            NaN   28.2820                 NaN   1.25541        49.7048        12.3491                 NaN   1.63647     
  1079.53        2500.00        6.76588                 NaN            NaN            NaN            NaN            NaN   28.3729                 NaN   1.24315        49.6595        12.3222                 NaN   1.63643     
  1078.08        2500.00        6.67532                 NaN            NaN            NaN            NaN            NaN   28.3401                 NaN   1.27250        49.6634        12.3484                 NaN   1.70017     
  1076.63        2500.00        6.77762                 NaN            NaN            NaN            NaN            NaN   28.3645                 NaN   1.27907        49.6345        12.3120                 NaN   1.63234     
  1075.19        2500.00        6.77959                 NaN            NaN            NaN            NaN            NaN   28.3902                 NaN   1.28653        49.6130        12.2991                 NaN   1.63154     
  1073.74        2500.00        6.78521                 NaN            NaN            NaN            NaN            NaN   28.3950                 NaN   1.29844        49.5983        12.2935                 NaN   1.62965     
  1072.30        2500.00        6.78184                 NaN            NaN            NaN            NaN            NaN   28.4601                 NaN   1.29342        49.5657        12.2684                 NaN   1.63056     
  1070.85        2500.00        6.78648                 NaN            NaN            NaN            NaN            NaN   28.4559                 NaN   1.31326        49.5504        12.2656                 NaN   1.62832     
  1069.40        2500.00        6.78299                 NaN            NaN            NaN            NaN            NaN   28.5130                 NaN   1.31351        49.5177        12.2434                 NaN   1.62949     
  1067.96        2500.00        6.78692                 NaN            NaN            NaN            NaN            NaN   28.5250                 NaN   1.32746        49.4996        12.2338                 NaN   1.62719     
  1066.51        2500.00        6.79497                 NaN            NaN            NaN            NaN            NaN   28.3197                 NaN   1.33198        49.6072        12.2933                 NaN   1.65288     
  1065.07        2500.00        6.78943                 NaN            NaN            NaN            NaN            NaN   28.5592                 NaN   1.35765        49.4588        12.2100                 NaN   1.62492     
  1063.62        2500.00        6.81082                 NaN            NaN            NaN            NaN            NaN   28.4516                 NaN   1.32933        49.5432        12.2215                 NaN   1.64359     
  1062.17        2500.00        6.80452                 NaN            NaN            NaN            NaN            NaN   28.5115                 NaN   1.32449        49.5093        12.2014                 NaN   1.64867     
  1060.73        2500.00        6.80428                 NaN            NaN            NaN            NaN            NaN   28.6322                 NaN   1.36482        49.3953        12.1845                 NaN   1.61880     
  1059.28        2500.00        6.80479                 NaN            NaN            NaN            NaN            NaN   28.6499                 NaN   1.38738        49.3731        12.1682                 NaN   1.61659     
  1057.84        2500.00        6.80075                 NaN            NaN            NaN            NaN            NaN   28.6704                 NaN   1.39513        49.3550        12.1583                 NaN   1.62040     
  1056.39        2500.00        6.79706                 NaN            NaN            NaN            NaN            NaN   28.7347                 NaN   1.39001        49.3178        12.1399                 NaN   1.62059     
  1054.94        2500.00        6.80739                 NaN            NaN            NaN            NaN            NaN   28.6780                 NaN   1.41810        49.3365        12.1384                 NaN   1.62156     
  1053.50        2500.00        6.81521                 NaN            NaN            NaN            NaN            NaN   28.6780                 NaN   1.41751        49.3365        12.1294                 NaN   1.62339     
  1052.05        2500.00        6.81678                 NaN            NaN            NaN            NaN            NaN   28.6902                 NaN   1.44949        49.2979        12.1272                 NaN   1.61846     
  1050.61        2500.00        6.82037                 NaN            NaN            NaN            NaN            NaN   28.8077                 NaN   1.43166        49.2376        12.0953                 NaN   1.60735     
  1049.16        2500.00        6.83548                 NaN            NaN            NaN            NaN            NaN   28.6976                 NaN   1.41801        49.3235        12.0983                 NaN   1.62723     
  1047.72        2500.00        6.83499                 NaN            NaN            NaN            NaN            NaN   28.7482                 NaN   1.42129        49.2910        12.0788                 NaN   1.62579     
  1046.27        2500.00        6.84023                 NaN            NaN            NaN            NaN            NaN   28.7952                 NaN   1.44366        49.2478        12.0556                 NaN   1.61754     
  1044.82        2500.00        6.79157                 NaN            NaN            NaN            NaN            NaN   29.0611                 NaN   1.47729        49.0770        11.9866                 NaN   1.60643     
  1043.38        2500.00        6.84073                 NaN            NaN            NaN            NaN            NaN   28.8778                 NaN   1.46793        49.1787        12.0263                 NaN   1.60857     
  1041.93        2500.00        6.82298                 NaN            NaN            NaN            NaN            NaN   29.0087                 NaN   1.48642        49.0806        12.0045                 NaN   1.59684     
  1040.49        2500.00        6.83114                 NaN            NaN            NaN            NaN            NaN   28.9851                 NaN   1.50797        49.0767        12.0022                 NaN   1.59694     
  1039.04        2500.00        6.83052                 NaN            NaN            NaN            NaN            NaN   29.0552                 NaN   1.54021        49.0186        11.9706                 NaN   1.58489     
  1037.59        2500.00        6.85151                 NaN            NaN            NaN            NaN            NaN   28.9812                 NaN   1.51678        49.0814        11.9724                 NaN   1.59672     
  1036.15        2500.00        6.84693                 NaN            NaN            NaN            NaN            NaN   29.0443                 NaN   1.49313        49.0627        11.9484                 NaN   1.60460     
  1034.70        2500.00        6.84621                 NaN            NaN            NaN            NaN            NaN   29.0462                 NaN   1.51421        49.0471        11.9415                 NaN   1.60483     
  1033.26        2500.00        6.85800                 NaN            NaN            NaN            NaN            NaN   28.9981                 NaN   1.54497        49.0456        11.9550                 NaN   1.59821     
