|6.6.6
Archiving\03_Data\eqLP/QFM_m4.5/TAY13/TAY13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1868.59        500.000        87.5861                 NaN  0.509770       0.333044E-002   11.2159       0.684867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        86.8905                 NaN  0.499953       0.295949E-002   11.9214       0.685188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        86.1943                 NaN  0.490126       0.258826E-002   12.6274       0.685507                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        85.4975                 NaN  0.480289       0.221673E-002   13.3341       0.685825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        84.8147                 NaN  0.468592       0.183898E-002   14.0287       0.686128                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        84.1314                 NaN  0.456885       0.146096E-002   14.7238       0.686428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        83.4544                 NaN  0.444281       0.108038E-002   15.4136       0.686721                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        82.7652                 NaN  0.429588       0.692510E-003   16.1059       0.687018       0.115703E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        82.0782                 NaN  0.414148       0.302198E-003   16.7961       0.687310       0.239202E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        81.3946                 NaN  0.397825                 NaN   17.4838       0.687596       0.361856E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        80.7241                 NaN  0.380770                 NaN   18.1590       0.687872       0.482722E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        80.0531                 NaN  0.363703                 NaN   18.8346       0.688147       0.603686E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        79.3873                 NaN  0.344497                 NaN   19.5076       0.688409       0.722271E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        78.7209                 NaN  0.325278                 NaN   20.1810       0.688669       0.840947E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        78.0542                 NaN  0.306046                 NaN   20.8549       0.688927       0.959713E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        77.3870                 NaN  0.286800                 NaN   21.5292       0.689184       0.107857                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        76.7244                 NaN  0.262817                 NaN   22.2041       0.689416       0.119215                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        76.0615                 NaN  0.238820                 NaN   22.8794       0.689646       0.130580                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        75.3983                 NaN  0.214809                 NaN   23.5551       0.689875       0.141953                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        74.7346                 NaN  0.190783                 NaN   24.2311       0.690102       0.153333                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        74.0706                 NaN  0.166744                 NaN   24.9076       0.690328       0.164721                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        73.4063                 NaN  0.142692                 NaN   25.5843       0.690553       0.176115                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        72.7416                 NaN  0.118626                 NaN   26.2615       0.690776       0.187518                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        72.0765                 NaN  0.945467E-001            NaN   26.9390       0.690998       0.198927                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        71.4192                 NaN  0.672672E-001            NaN   27.6122       0.691200       0.210097                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        70.7615                 NaN  0.399744E-001            NaN   28.2858       0.691400       0.221274                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        70.0989                 NaN  0.107977E-001            NaN   28.9665       0.691593       0.232190                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        69.4857                 NaN            NaN            NaN   29.5803       0.691866       0.242134                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        68.9104                 NaN            NaN            NaN   30.1462       0.692182       0.251266                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        68.3346                 NaN            NaN            NaN   30.7125       0.692496       0.260406                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        67.7584                 NaN            NaN            NaN   31.2792       0.692810       0.269554                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        67.1818                 NaN            NaN            NaN   31.8463       0.693122       0.278710                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        66.6312                 NaN            NaN            NaN   32.3881       0.693421       0.287291                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        66.0802                 NaN            NaN            NaN   32.9302       0.693719       0.295879                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        65.5288                 NaN            NaN            NaN   33.4727       0.694016       0.304474                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        64.9770                 NaN            NaN            NaN   34.0156       0.694312       0.313076                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        64.4249                 NaN            NaN            NaN   34.5588       0.694606       0.321685                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        63.8724                 NaN            NaN            NaN   35.1024       0.694899       0.330301                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.3195                 NaN            NaN            NaN   35.6464       0.695190       0.338923                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        62.7662                 NaN            NaN            NaN   36.1907       0.695480       0.347552                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.2491                 NaN            NaN            NaN   36.6996       0.695753       0.355571                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.7317                 NaN            NaN            NaN   37.2087       0.696024       0.363597                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        61.2139                 NaN            NaN            NaN   37.7181       0.696294       0.371628                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.6959                 NaN            NaN            NaN   38.2279       0.696563       0.379664                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        60.1776                 NaN            NaN            NaN   38.7379       0.696830       0.387707                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.6589                 NaN            NaN            NaN   39.2482       0.697096       0.395754                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        59.1400                 NaN            NaN            NaN   39.7588       0.697360       0.403807                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        58.6208                 NaN            NaN            NaN   40.2697       0.697623       0.411866                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        58.1403                 NaN            NaN            NaN   40.7424       0.697867       0.419393                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        57.6597                 NaN            NaN            NaN   41.2153       0.698109       0.426926                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        57.1787                 NaN            NaN            NaN   41.6884       0.698351       0.434463                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        56.6976                 NaN            NaN            NaN   42.1618       0.698591       0.442004                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        56.2162                 NaN            NaN            NaN   42.6354       0.698829       0.449550                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        55.7347                 NaN            NaN            NaN   43.1092       0.699066       0.457100                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        55.2529                 NaN            NaN            NaN   43.5832       0.699302       0.464654                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        54.7709                 NaN            NaN            NaN   44.0574       0.699536       0.472213                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        54.3307                 NaN            NaN            NaN   44.4902       0.699750       0.479358                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        53.8904                 NaN            NaN            NaN   44.9231       0.699963       0.486507                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        53.4499                 NaN            NaN            NaN   45.3562       0.700174       0.493660                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        53.0093                 NaN            NaN            NaN   45.7895       0.700384       0.500816                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        52.5685                 NaN            NaN            NaN   46.2229       0.700593       0.507975                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        52.1276                 NaN            NaN            NaN   46.6565       0.700800       0.515138                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        51.6865                 NaN            NaN            NaN   47.0902       0.701006       0.522305                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        51.2453                 NaN            NaN            NaN   47.5240       0.701211       0.529474                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        50.8476                 NaN            NaN            NaN   47.9150       0.701395       0.536023                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        50.4498                 NaN            NaN            NaN   48.3060       0.701578       0.542574                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        50.0519                 NaN            NaN            NaN   48.6972       0.701760       0.549128                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.6539                 NaN            NaN            NaN   49.0884       0.701941       0.555684                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        49.2559                 NaN            NaN            NaN   49.4798       0.702120       0.562243                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.8577                 NaN            NaN            NaN   49.8712       0.702298       0.568804                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        48.4594                 NaN            NaN            NaN   50.2627       0.702474       0.575367                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        48.0611                 NaN            NaN            NaN   50.6543       0.702650       0.581933                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        47.7060                 NaN            NaN            NaN   51.0030       0.702807       0.588210                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        47.3508                 NaN            NaN            NaN   51.3518       0.702962       0.594490                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.9956                 NaN            NaN            NaN   51.7005       0.703117       0.600771                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.6403                 NaN            NaN            NaN   52.0494       0.703270       0.607054                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        46.2850                 NaN            NaN            NaN   52.3983       0.703422       0.613339                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        45.9296                 NaN            NaN            NaN   52.7472       0.703573       0.619625                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        45.5742                 NaN            NaN            NaN   53.0961       0.703722       0.625914                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        45.2188                 NaN            NaN            NaN   53.4451       0.703870       0.632204                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.9059                 NaN            NaN            NaN   53.7519       0.704002       0.638263                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        44.5929                 NaN            NaN            NaN   54.0586       0.704132       0.644323                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        44.2800                 NaN            NaN            NaN   54.3654       0.704261       0.650385                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        43.9670                 NaN            NaN            NaN   54.6722       0.704388       0.656449                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        43.6540                 NaN            NaN            NaN   54.9790       0.704515       0.662513                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        43.3410                 NaN            NaN            NaN   55.2858       0.704641       0.668579                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        43.0280                 NaN            NaN            NaN   55.5926       0.704765       0.674646                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        42.7150                 NaN            NaN            NaN   55.8994       0.704888       0.680715                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        42.4317                 NaN            NaN            NaN   56.1767       0.705001       0.686606                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        42.1484                 NaN            NaN            NaN   56.4540       0.705112       0.692498                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        41.8652                 NaN            NaN            NaN   56.7312       0.705223       0.698391                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        41.5819                 NaN            NaN            NaN   57.0085       0.705332       0.704286                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        41.3112                 NaN            NaN            NaN   57.2738       0.705436       0.709555                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        40.7706                 NaN            NaN            NaN   57.3896       0.705854       0.709491       0.424378                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        40.0965                 NaN            NaN            NaN   57.4155       0.706439       0.705798        1.07576                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        39.4213                 NaN            NaN            NaN   57.4414       0.707024       0.702098        1.72821                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        38.8361                 NaN            NaN            NaN   57.4573       0.707541       0.697929        2.30112                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        38.2502                 NaN            NaN            NaN   57.4732       0.708058       0.693753        2.87485                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        37.6634                 NaN            NaN            NaN   57.4890       0.708576       0.689571        3.44940                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        37.0759                 NaN            NaN            NaN   57.5049       0.709093       0.685382        4.02477                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        36.4875                 NaN            NaN            NaN   57.5207       0.709611       0.681187        4.60096                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        35.8984                 NaN            NaN            NaN   57.5365       0.710129       0.676986        5.17797                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        35.3085                 NaN            NaN            NaN   57.5523       0.710647       0.672778        5.75581                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        34.7178                 NaN            NaN            NaN   57.5681       0.711166       0.668564        6.33446                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        34.2352                 NaN            NaN            NaN   57.5735       0.711602       0.663812        6.81589                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        33.7521                 NaN            NaN            NaN   57.5790       0.712039       0.659053        7.29789                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        33.2684                 NaN            NaN            NaN   57.5844       0.712475       0.654289        7.78045                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        32.7842                 NaN            NaN            NaN   57.5898       0.712912       0.649519        8.26359                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        32.2995                 NaN            NaN            NaN   57.5951       0.713349       0.644742        8.74731                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        31.8142                 NaN            NaN            NaN   57.6005       0.713786       0.639960        9.23159                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        31.3284                 NaN            NaN            NaN   57.6058       0.714224       0.635172        9.71645                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        30.8420                 NaN            NaN            NaN   57.6111       0.714661       0.630378        10.2019                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        30.4264                 NaN            NaN            NaN   57.6115       0.715045       0.625122        10.6220                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        30.0103                 NaN            NaN            NaN   57.6120       0.715430       0.619860        11.0424                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        29.5938                 NaN            NaN            NaN   57.6124       0.715814       0.614592        11.4634                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        29.1770                 NaN            NaN            NaN   57.6128       0.716199       0.609319        11.8847                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        28.7597                 NaN            NaN            NaN   57.6132       0.716584       0.604040        12.3065                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        28.3420                 NaN            NaN            NaN   57.6135       0.716968       0.598756        12.7287                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        27.9240                 NaN            NaN            NaN   57.6138       0.717353       0.593466        13.1514                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        27.5055                 NaN            NaN            NaN   57.6141       0.717738       0.588171        13.5745                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        27.1345                 NaN            NaN            NaN   57.6139       0.718087       0.582200        13.9513                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        26.7632                 NaN            NaN            NaN   57.6138       0.718436       0.576225        14.3284                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        26.3915                 NaN            NaN            NaN   57.6136       0.718785       0.570243        14.7059                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        26.0196                 NaN            NaN            NaN   57.6133       0.719134       0.564257        15.0837                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        25.6473                 NaN            NaN            NaN   57.6131       0.719483       0.558264        15.4619                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        25.2747                 NaN            NaN            NaN   57.6128       0.719832       0.552266        15.8404                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        24.9018                 NaN            NaN            NaN   57.6125       0.720181       0.546262        16.2193                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        24.5286                 NaN            NaN            NaN   57.6122       0.720530       0.540253        16.5984                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        24.1810                 NaN            NaN            NaN   57.6136       0.720859       0.533746        16.9508                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        23.8331                 NaN            NaN            NaN   57.6150       0.721189       0.527233        17.3035                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        23.4849                 NaN            NaN            NaN   57.6164       0.721519       0.520715        17.6564                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        23.1365                 NaN            NaN            NaN   57.6178       0.721848       0.514191        18.0097                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        22.5766                 NaN            NaN            NaN   57.6399       0.722404       0.516569        18.1814       0.363165                 NaN            NaN            NaN            NaN
  1442.31        500.000        22.0204                 NaN            NaN            NaN   57.6596       0.722960       0.520238        18.3407       0.736076                 NaN            NaN            NaN            NaN
  1439.10        500.000        21.4911                 NaN            NaN            NaN   57.6754       0.723493       0.524711        18.4920        1.09326                 NaN            NaN            NaN            NaN
  1435.90        500.000        20.9610                 NaN            NaN            NaN   57.6912       0.724027       0.529192        18.6436        1.45097                 NaN            NaN            NaN            NaN
  1432.69        500.000        20.4792                 NaN            NaN            NaN   57.6995       0.724521       0.535533        18.7808        1.78045                 NaN            NaN            NaN            NaN
  1429.49        500.000        19.9968                 NaN            NaN            NaN   57.7078       0.725014       0.541885        18.9182        2.11037                 NaN            NaN            NaN            NaN
  1426.28        500.000        19.5137                 NaN            NaN            NaN   57.7161       0.725508       0.548248        19.0557        2.44073                 NaN            NaN            NaN            NaN
  1423.08        500.000        19.0301                 NaN            NaN            NaN   57.7243       0.726002       0.554621        19.1934        2.77153                 NaN            NaN            NaN            NaN
  1419.87        500.000        18.5793                 NaN            NaN            NaN   57.7262       0.726469       0.562532        19.3233        3.08228                 NaN            NaN            NaN            NaN
  1416.67        500.000        18.0865                 NaN            NaN            NaN   57.7414       0.726932       0.569059        19.4546        3.37965                 NaN  0.417751E-001            NaN            NaN
  1413.46        500.000        17.2883                 NaN            NaN            NaN   57.8139       0.727454       0.573257        19.4043        3.62882       0.270610       0.293339                 NaN            NaN
  1410.26        500.000        16.5305                 NaN            NaN            NaN   57.8729       0.727952       0.580995        19.2441        3.84586       0.666544       0.531190                 NaN            NaN
  1407.05        500.000        16.5299                 NaN            NaN            NaN   57.8732       0.727966       0.581016        19.2442        3.84588       0.666551       0.531226                 NaN            NaN
  1403.85        500.000        16.5294                 NaN            NaN            NaN   57.8735       0.727979       0.581037        19.2444        3.84590       0.666558       0.531262                 NaN            NaN
  1400.64        500.000        16.5288                 NaN            NaN            NaN   57.8738       0.727993       0.581058        19.2445        3.84592       0.666565       0.531297                 NaN            NaN
  1397.44        500.000        16.5283                 NaN            NaN            NaN   57.8741       0.728006       0.581078        19.2446        3.84595       0.666572       0.531333                 NaN            NaN
  1394.23        500.000        16.5277                 NaN            NaN            NaN   57.8745       0.728020       0.581099        19.2448        3.84597       0.666579       0.531369                 NaN            NaN
  1391.03        500.000        16.5271                 NaN            NaN            NaN   57.8748       0.728033       0.581120        19.2449        3.84599       0.666586       0.531405                 NaN            NaN
  1387.82        500.000        16.5266                 NaN            NaN            NaN   57.8751       0.728047       0.581141        19.2451        3.84601       0.666593       0.531441                 NaN            NaN
  1384.62        500.000        12.3382                 NaN            NaN            NaN   58.1865       0.730725       0.631000        18.2897        2.91595        5.00389        1.90393                 NaN            NaN
  1381.41        500.000        12.3379                 NaN            NaN            NaN   58.1866       0.730736       0.631020        18.2898        2.91597        5.00390        1.90405                 NaN            NaN
  1378.21        500.000        12.3375                 NaN            NaN            NaN   58.1867       0.730746       0.631040        18.2899        2.91599        5.00391        1.90418                 NaN            NaN
  1375.00        500.000        12.3372                 NaN            NaN            NaN   58.1868       0.730757       0.631060        18.2900        2.91601        5.00392        1.90430                 NaN            NaN
